tact and daring could have 57
there are even fewer data 72
there are even times when 513
there are even today many 57
there are even today some 50
there are ever times when 40
there are fine views back 46
there are fine views down 62
there are fine views from 188
there are fine views over 383
there are five basic areas 50
there are five basic ways 89
there are five iambic feet 55
there are five major areas 164
there are five major ones 40
there are five major ways 55
there are five times more 360
there are five which have 50
there are folk whose turn 59
there are four basic areas 79
there are four basic ways 445
there are four broad areas 82
there are four major areas 369
there are four major ones 73
there are four major ways 163
there are four times four 40
there are four times more 314
there are four trees over 44
there are four which have 108
there are four which meet 83
there are four which were 44
there are gaps which have 97
there are good people among 117
there are good people here 121
there are good people there 167
there are good roads leading 43
there are good times ahead 50
there are good views back 54
there are good views from 258
there are good views over 230
there are great views from 86
there are great views over 94
there are hard times ahead 113
there are hard times coming 47
there are heads which teach 53
there are ideas which have 65
there are iron mines there 46
there are just about cats 144
there are just times when 77
there are laws which have 65
there are laws which make 84
there are laws which must 54
there are less cases left 42
there are living human beings 127
there are many angles from 76
there are many birds flying 52
there are many blank days 46
there are many books dealing 170
there are many books from 44
there are many calls upon 44
there are many cases among 60
there are many cases clear 366
there are many cases like 164
there are many cases such 47
there are many cases when 1152
there are many easier ways 89
there are many empty seats 81
there are many false gods 43
there are many fewer such 47
there are many hours when 74
there are many human beings 402
there are many large areas 127
there are many large gaps 49
there are many large ones 68
there are many large open 60
there are many legal ways 55
there are many loose ends 591
there are many minor ones 205
there are many missing data 44
there are many others along 58
there are many others also 227
there are many others among 102
there are many others from 314
there are many others here 117
there are many others just 164
there are many others less 187
there are many others like 2597
there are many others more 386
there are many others ready 45
there are many others such 318
there are many others there 52
there are many others used 60
there are many others very 53
there are many others well 103
there are many others whom 222
there are many others worth 48
there are many people among 185
there are many people born 41
there are many people coming 69
there are many people even 89
there are many people from 363
there are many people here 680
there are many people just 55
there are many people like 669
there are many people living 611
there are many people making 42
there are many people more 132
there are many people over 45
there are many people ready 75
there are many people there 490
there are many people trying 75
there are many people whom 290
there are many rainy days 47
there are many really good 41
there are many right ways 200
there are many roads leading 294
there are many rural areas 66
there are many short cuts 135
there are many small areas 137
there are many small bays 74
there are many small fish 46
there are many small ones 302
there are many small ways 61
there are many state laws 56
there are many steps along 90
there are many steps from 51
there are many still left 40
there are many still living 341
there are many stray cats 98
there are many sunny days 63
there are many tales told 63
there are many terms used 151
there are many times during 158
there are many times more 1120
there are many times when 7298
there are many types from 44
there are many urban areas 49
there are many valid ways 204
there are many walks open 66
there are many weeks when 49
there are many where there 49
there are many which give 57
there are many which have 1206
there are many which must 108
there are many which need 52
there are many which seem 85
there are many which show 257
there are many which were 95
there are many which will 290
there are many whose eyes 69
there are many whose waking 85
there are many whose work 99
there are many women among 105
there are many women here 52
there are many women like 163
there are many women there 57
there are many words ending 42
there are many words having 43
there are many words like 238
there are many words there 169
there are many words used 154
there are many works dealing 64
there are many works well 122
there are many worse ways 96
there are many wrongs done 53
there are more brown beads 335
there are more hours when 47
there are more human beings 116
there are more males born 78
there are more people able 44
there are more people coming 132
there are more people from 99
there are more people here 240
there are more people like 437
there are more people living 568
there are more people making 72
there are more people over 115
there are more people there 403
there are more people trying 48
there are more rainy days 84
there are more sunny days 67
there are more times when 110
there are more where those 49
there are more which have 53
there are more women among 49
there are more women here 45
there are more women there 41
there are much easier ways 187
there are nine times nine 42
there are none about mail 102
there are none others like 56
there are none quite like 83
there are none which give 49
there are none which have 405
there are none which make 85
there are none which more 144
there are none which need 45
there are none which seem 119
there are none which show 45
there are none which take 75
there are none which will 153
there are none whose duty 58
there are once again many 50
there are only about five 1435
there are only about four 1365
there are only about half 1324
there are only about nine 109
there are only about three 1864
there are only eight days 50
there are only eight such 58
there are only human beings 206
there are only seven days 206
there are only seven such 84
there are only seven ways 42
there are only seven years 53
there are only small areas 143
there are only thirty days 46
there are only women here 41
there are other cases also 102
there are other cases like 119
there are other cases when 166
there are other costs such 119
there are other forms more 44
there are other forms such 64
there are other hours when 51
there are other human beings 584
there are other kinds used 40
there are other large areas 92
there are other minds like 108
there are other minor ones 78
there are other people also 100
there are other people from 53
there are other people here 347
there are other people just 53
there are other people left 337
there are other people like 380
there are other people living 165
there are other people paid 45
there are other people there 494
there are other people whom 86
there are other small ones 46
there are other still more 113
there are other terms used 74
there are other times during 44
there are other times when 5895
there are other towns along 42
there are other types such 82
there are other valid ways 81
there are other women like 138
there are other words like 82
there are other words used 44
there are over fifty such 53
there are poor people here 50
there are pure moral laws 55
there are rare cases when 57
there are rare times when 114
there are some bases upon 75
there are some basic areas 41
there are some basic ideas 120
there are some broad areas 87
there are some cases like 73
there are some cases when 549
there are some hints from 56
there are some hours when 50
there are some human beings 434
there are some large areas 59
there are some large gaps 47
there are some large ones 85
there are some lines just 68
there are some loose ends 661
there are some major gaps 68
there are some minor ones 71
there are some missing data 52
there are some months when 51
there are some others also 62
there are some others among 49
there are some others like 47
there are some people among 160
there are some people coming 174
there are some people even 62
there are some people from 192
there are some people here 678
there are some people left 145
there are some people like 175
there are some people living 122
there are some people more 247
there are some people over 56
there are some people there 316
there are some people whom 414
there are some quite clear 60
there are some quite good 119
there are some quite nice 42
there are some rather good 61
there are some rather high 43
there are some rather more 74
there are some rather nice 128
there are some really fine 161
there are some really good 476
there are some really great 119
there are some really nice 112
there are some rules unto 51
there are some rural areas 48
there are some short cuts 79
there are some small areas 119
there are some small ones 105
there are some stars seen 61
there are some state laws 57
there are some still left 103
there are some still living 206
there are some still more 201
there are some times when 1162
there are some weeks when 50
there are some which come 200
there are some which even 159
there are some which form 97
there are some which from 54
there are some which give 87
there are some which glow 116
there are some which grow 40
there are some which have 2584
there are some which hold 51
there are some which live 111
there are some which make 153
there are some which must 194
there are some which need 41
there are some which only 132
there are some which reach 46
there are some which seem 496
there are some which show 218
there are some which take 280
there are some which tend 82
there are some which walk 1275
there are some which were 273
there are some which will 781
there are some white ones 47
there are some whose eyes 49
there are some whose very 141
there are some whose work 55
there are some women here 54
there are some women whom 76
there are some would give 54
there are such lands there 59
there are such large areas 42
there are such people among 56
there are tears running down 220
there are these lines from 40
there are those arising from 93
there are those still living 615
there are those times when 1073
there are those which come 51
there are those which have 719
there are those which make 67
there are those which seem 60
there are those which show 50
there are those which take 47
there are those which were 97
there are those which will 70
there are those whose duty 42
there are those whose eyes 46
there are those whose faith 93
there are those whose main 64
there are those whose only 125
there are those whose work 195
there are three basic areas 149
there are three basic body 84
there are three basic ideas 62
there are three basic means 53
there are three basic sets 40
there are three basic ways 1143
there are three broad areas 263
there are three broad ways 84
there are three cases when 52
there are three chief ways 82
there are three large ones 48
there are three major areas 683
there are three major ones 129
there are three major sets 106
there are three major uses 48
there are three major ways 525
there are three roads leading 47
there are three rooms full 60
there are three steps leading 53
there are three times more 666
there are three times when 93
there are three which give 45
there are three which have 253
there are three which must 55
there are three which seem 50
there are three which were 45
there are ties which bind 58
there are very close ties 49
there are very large areas 363
there are very large gaps 56
there are very large ones 48
there are very large sums 49
there are whom hours like 176
there are wide views over 78
there are young people like 46
there are your social ideas 40
there being many stout young 299
there being much weather there 45
there being only about three 131
there can come abiding peace 68
there can nothing enter here 54
there for hour after hour 280
there for over eight years 75
there for over fifty years 429
there for over forty years 898
there for over seven years 77
there for over sixty years 94
there for over thirty years 1544
there for some fifty years 54
there for some forty years 149
there for some months upon 80
there for some months when 47
there for some reason other 101
there for some short time 163
there for some thirty years 183
there for these thirty years 79
there for three hours taking 63
there for three months during 43
there for three months when 51
there for three weeks when 48
there for three whole days 295
there for what seems like 270
there for your loved ones 95
there had been about five 109
there had been about four 217
there had been about three 159
there had been ample room 94
there had been ample time 1285
there had been anything else 676
there had been anything good 50
there had been anything left 144
there had been anything like 624
there had been anything more 544
there had been anything there 344
there had been anything very 55
there had been anything worth 181
there had been anything wrong 647
there had been built into 42
there had been burnt down 55
there had been calls from 118
there had been cases when 109
there had been close ties 76
there had been danger from 55
there had been dirty work 57
there had been drawn from 43
there had been eight such 49
there had been eight years 125
there had been fewer acts 65
there had been fifty years 198
there had been forty years 128
there had been found among 42
there had been found only 74
there had been found some 62
there had been growing upon 48
there had been hints from 58
there had been hours when 71
there had been human beings 112
there had been loose talk 48
there had been months when 40
there had been music just 45
there had been nearly three 117
there had been others like 80
there had been people like 46
there had been people living 58
there had been people there 93
there had been rather less 85
there had been rather more 224
there had been scant time 52
there had been seven deaths 55
there had been seven years 100
there had been ships there 90
there had been since made 54
there had been sixty years 43
there had been small loss 48
there had been spent upon 45
there had been still more 131
there had been still some 44
there had been swept away 74
there had been taken away 62
there had been taken from 139
there had been taken great 55
there had been taken over 142
there had been thirty years 206
there had been thrown into 54
there had been thrown open 44
there had been times during 271
there had been times over 52
there had been times when 11763
there had been vague talk 103
there had been weeks when 45
there had been women there 43
there had been worse done 51
there had ever really been 141
there had once again been 63
there had three times more 45
there had very nearly been 62
there has also never been 92
there has been added from 40
there has been added more 54
there has been added some 46
there has been ample room 133
there has been ample time 1444
there has been anything done 62
there has been anything good 47
there has been anything like 691
there has been anything more 112
there has been anything wrong 189
there has been blood loss 144
there has been blood shed 43
there has been built into 51
there has been change over 82
there has been drawn from 97
there has been either some 68
there has been found among 91
there has been found nothing 68
there has been found only 188
there has been found some 129
there has been growing among 47
there has been human life 42
there has been quite some 144
there has been rather less 361
there has been rather more 526
there has been steep rise 41
there has been still more 168
there has been taken away 48
there has been taken from 174
there has been taken into 41
there has been times when 83
there has been until very 90
there has been within these 67
there has come about some 51
there has ever really been 41
there has ever since been 218
there has more often been 44
there has once again been 109
there has very often been 55
there hath been found some 50
there its rays could find 99
there lay great store from 56
there may also exist other 57
there may also exist some 43
there may come times when 455
there may have never been 111
there may have still been 89
there may take place some 61
there may well exist other 45
there not been still more 40
there not been times when 106
there not here under thine 53
there oak went again into 43
there read your hours till 41
there see what human beings 40
there that have never been 70
there that will either take 162
there they have lived ever 47
there they have lived many 59
there they have lived rent 161
there they sink every word 43
there they were lapsing into 55
there they were strong even 56
there two days later when 121
there two more stout boys 40
there two years later when 83
there was also ample room 43
there was also danger from 55
there was even worse news 79
there was ever anything else 119
there was ever anything like 185
there was ever anything more 180
there was ever anything wrong 88
there was food within their 53
there was good farming land 54
there was good fishing just 46
there was good grazing land 45
there was great alarm among 110
there was great alarm when 87
there was great danger ahead 45
there was great danger from 275
there was great danger lest 241
there was great grief among 55
there was just about nothing 82
there was just about room 80
there was less danger from 476
there was less noise from 43
there was many carts upon 61
there was many shining cups 42
there was mile after mile 80
there was more danger from 268
there was more elbow room 52
there was more light from 53
there was more light there 149
there was more money coming 53
there was more money there 101
there was more noise from 41
there was more social life 43
there was more space there 105
there was more unity among 60
there was much about their 48
there was much blood shed 105
there was much brave talk 43
there was much danger from 115
there was much danger lest 48
there was much dirty work 77
there was much doubt among 42
there was much falling foul 57
there was much feeling among 47
there was much loose talk 247
there was much pathos also 84
there was much small theft 78
there was much still left 108
there was much waste land 65
there was much water there 4069
there was much weeping among 77
there was none durst speak 69
there was none growing upon 51
there was none quite like 40
there was none which gave 47
there was none whose heart 44
there was none within hearing 69
there was none within reach 56
there was nothing about such 41
there was nothing about their 296
there was nothing about these 141
there was nothing about what 60
there was nothing apart from 177
there was nothing could have 78
there was nothing either very 79
there was nothing human left 204
there was nothing missing from 144
there was nothing quite like 1993
there was nothing really left 66
there was nothing really there 98
there was nothing really very 48
there was nothing really worth 62
there was nothing really wrong 1104
there was nothing which bore 49
there was nothing which came 43
there was nothing which even 60
there was nothing which gave 118
there was nothing which made 119
there was nothing which those 55
there was nothing which went 127
there was nothing within reach 403
there was once again some 46
there was once again talk 85
there was only about five 90
there was only about four 104
there was only about half 285
there was only about three 328
there was only eight feet 51
there was open house kept 72
there was open meadow rising 43
there was open water ahead 53
there was open water along 53
there was page after page 89
there was sack after sack 44
there was some alarm among 41
there was some danger coming 73
there was some danger from 150
there was some danger lest 174
there was some delay over 41
there was some dirty work 88
there was some doubt among 267
there was some doubt over 103
there was some faint hope 127
there was some falling away 47
there was some fatal flaw 66
there was some feeling among 255
there was some light coming 66
there was some light from 126
there was some loose talk 114
there was some money coming 55
there was some money left 316
there was some music from 63
there was some noise among 63
there was some noise from 46
there was some really good 75
there was some reason other 43
there was some shade from 46
there was some shift from 76
there was some slowing down 163
there was some small hope 60
there was some small part 40
there was some small talk 74
there was some space left 45
there was some spell upon 64
there was some train laid 53
there was some vague talk 78
there was some water left 45
there was sweat running down 104
there was talk about making 63
there was talk about some 58
there was talk about their 45
there was talk about what 55
there was three times more 41
there was wave after wave 49
there was what might have 87
there who have never been 163
there who have never heard 46
there who have never seen 172
there who seek after these 61
there with tears pouring down 123
there with tears rolling down 385
there with tears running down 883
there with their hands tied 101
there with their mouths hanging 469
there with their mouths open 1675
there with their mouths wide 312
there with what looks like 86
there with your mouths open 99
there with your tongue hanging 41
there you will serve gods 137
there you will serve other 106
there you will still find 162
these and also about other 42
these and many others came 67
these and many others come 44
these and many others from 44
these and many others have 801
these and many others like 168
these and many others make 84
these and many others must 78
these and many others there 42
these and many others were 802
these and many others will 201
these and more would have 42
these and other cases have 67
these and other cases like 49
these and other cases over 134
these and other cases show 40
these and other cases there 106
these and other cases were 58
these and other cases will 118
these and other facts have 72
these and other facts into 45
these and other facts were 67
these and other items were 77
these and other still more 160
these and other terms used 110
these and other terms will 58
these and other works have 104
these and other works were 107
these and other works will 49
these and some others have 54
these and some others were 55
these and these alone were 58
these and these alone will 46
these are also taken into 91
these are areas where there 74
these are areas which have 81
these are ever harping upon 56
these are ideas which have 66
these are ills which must 65
these are leaps which seem 48
these are many times more 44
these are more often used 68
these are most easily seen 58
these are most often used 118
these are only known from 42
these are pious hopes till 47
these are ripe about lent 55
these are some which have 42
these are those which have 83
these are very small sins 69
these are well known from 53
these can only arise from 50
these had been swept away 128
these had been taken away 214
these had been taken from 331
these had been taken into 105
these had been taken over 325
these had been thrown into 91
these had their hands full 51
these her care added some 46
these may have found their 70
these may have given rise 104
these men have given their 113
these men have never been 252
these men have never seen 47
these men have often been 77
these men have often their 99
these men have since been 42
these men have sprung from 46
these men have still more 284
these men have taken their 92
these men many times hold 274
these men pass under your 47
these men talk about their 52
these men went about their 65
these men were drawn from 167
these men were noted down 216
these men were raising corn 141
these men were risking their 43
these men were still living 53
these men were still more 95
these men were taken away 89
these men were taken from 106
these men were taken into 49
these men were thrown into 40
these men were walking back 41
these men were writing there 49
these not only takes from 50
these our mate spoke very 40
these that have given rise 164
these they kept dried fish 55
these things have never been 241
these things have often been 49
these things many times over 41
these things must first come 499
these things must needs come 627
these things take place only 51
these things were added unto 227
these things were feeding also 63
these things were getting ready 50
these things were really done 45
these things were swept away 54
these things were taken away 269
these things were taken care 43
these things were taken from 71
these things were taken into 145
these things were thrust upon 70
these things were within their 51
these things will never have 64
these too have found their 42
these two areas would have 66
these two arms knows very 76
these two cell types have 69
these two cell types were 65
these two great lines were 101
these two great works were 66
these two orbs began even 128
these two ways might meet 43
these two years would have 73
these two young lives soon 41
these two young people from 120
these two young people have 130
these two young people into 89
these two young people must 45
these two young people went 104
these two young people were 586
these two young people whom 70
these two young people will 70
these two young women have 71
these two young women were 212
thigh with your right hand 100
thine own rags might teach 55
think all these facts most 53
think all those people were 46
think and feel about food 45
think and feel about life 314
think and feel about other 101
think and feel about some 85
think and feel about such 123
think and feel about their 2342
think and feel about these 241
think and feel about those 111
think and feel about what 1089
think and feel about work 48
think and feel about your 410
think and live after their 61
think and pray about what 234
think and speak about their 85
think and speak about these 49
think and speak about what 91
think and talk about ideas 40
think and talk about nothing 183
think and talk about other 88
think and talk about race 63
think and talk about some 58
think and talk about such 220
think and talk about their 1954
think and talk about these 252
think and talk about those 62
think and talk about what 1468
think and talk about your 137
think and think about what 51
think and what others think 41
think any body would take 43
think any good would come 131
think any harm would come 74
think any more about such 41
think any more about what 593
think any more about your 57
think don juan would like 64
think her crew would have 51
think her legs would hold 57
think his body would like 62
think his book would have 40
think his wife would have 62
think how many lives have 44
think how many minds have 99
think how many people have 108
think how many people there 125
think how much easier life 52
think how much pains were 88
think men will trust their 58
think not just about what 84
think not only about their 104
think not only about what 850
think not only about your 59
think not only above their 157
think our lord would have 47
think out loud about their 50
think out loud about what 308
think real hard about what 167
think she even knows what 142
think she ever cared much 47
think she ever could love 41
think she ever really knew 44
think she ever would have 91
think she must catch cold 130
think that even though there 80
think that good might have 40
think that great books only 101
think that john would have 56
think that just about sums 143
think that lady would have 189
think that life might have 56
think that life would have 40
think that life would soon 84
think that love quite puts 52
think that love would have 42
think that many people feel 50
think that many people have 221
think that many people must 42
think that many people were 63
think that many people will 191
think that marx would have 43
think that means might have 50
think that more might have 46
think that more people have 43
think that more people will 77
think that most human beings 70
think that most people feel 78
think that most people have 294
think that most people know 47
think that most people think 73
think that most people want 70
think that most people were 62
think that most people will 372
think that much about what 41
think that nothing could ever 56
think that nothing could have 142
think that nothing would ever 134
think that nothing would have 59
think that other people have 448
think that other people think 300
think that other people were 171
think that other people will 362
think that paul would have 127
think that single point worth 247
think that some people have 211
think that some people just 41
think that some people like 89
think that some people think 41
think that some people were 65
think that some people will 50
think that such people have 91
think that their child will 44
think that their first duty 43
think that their lives were 112
think that their lives will 60
think that their loved ones 48
think that their souls open 72
think that their whole duty 53
think that their words were 40
think that there could ever 133
think that there could have 375
think that there might have 525
think that there would come 40
think that there would ever 78
think that there would have 701
think that there would soon 109
think that these cases show 132
think that these people have 291
think that these people must 58
think that these people were 349
think that these people will 124
think that these rules were 64
think that these women were 73
think that these words have 67
think that these words were 192
think that these works were 40
think that these would have 42
think that those people have 42
think that those people were 58
think that those which rest 42
think that those whose duty 55
think that those words have 42
think that tito would wake 67
think that went quite well 97
think that went rather well 213
think that what might have 58
think that when people come 40
think that when people have 66
think that when people look 43
think that young people have 121
think that young people will 48
think that your child will 64
think that your father will 129
think that your grace best 142
think that your mother will 64
think that your whole life 91
think they ever would have 53
think they have found such 43
think they have found their 81
think they have given their 91
think they have never been 151
think they have never gone 49
think they have never seen 46
think they have power over 78
think they have still many 43
think they know about their 82
think they know about what 43
think they must often have 42
think they must really like 93
think they were getting away 45
think they were getting ready 57
think they were getting their 63
think they were growing rich 119
think they were holding their 113
think they were running away 40
think they were still there 63
think they will change their 72
think they will never come 117
think they will never have 70
think they will never leave 56
think this book would have 78
think this case would have 41
think this lady might very 51
think this lass would keep 62
think this will really work 41
think thou wast within hearing 118
think thou wilt carry away 57
think too hard about what 1056
think too many people have 94
think too many people know 40
think too many people will 46
think too much about food 52
think too much about home 103
think too much about other 64
think too much about such 201
think too much about their 406
think too much about these 244
think too much about those 103
think too much about what 3998
think too much about your 397
think you ever would have 42
think you have acted from 43
think you have acted very 292
think you have found some 52
think you have found what 51
think you have found your 150
think you have given your 68
think you have lived here 40
think you have never been 176
think you have never heard 64
think you have never seen 432
think you have shown great 68
think you have taken leave 66
think you just might have 97
think you know about what 104
think you know about your 136
think you know quite well 120
think you know quite what 55
think you know rather less 70
think you know where your 83
think you need worry much 44
think you were gonna make 42
think you were looking into 45
think you were never coming 255
think you were never young 69
think you were right when 185
think you were running away 62
think you were still there 203
think you will admit when 42
think you will agree there 173
think you will agree when 124
think you will change your 219
think you will easily find 41
think you will enjoy reading 181
think you will enjoy seeing 53
think you will enjoy your 154
think you will grasp what 70
think you will never come 41
think you will never find 82
think you will never have 105
think you will never need 47
think you will really like 193
think you will still find 71
third and even fourth time 56
third and last child born 70
third day rise again from 43
third day rose again from 534
third with those small dark 103
those big boys would swim 48
those dear lips which have 78
those dying pangs which hurt 42
those dying soon after birth 108
those few areas where there 77
those few were working only 52
those for whom jesus died 168
those for whom words have 48
those new ideas which were 53
those six days which were 95
those that best match their 57
those that came first threw 70
those that came later were 47
those that came newly from 55
those that came within reach 46
those that come after have 131
those that have blown away 41
those that have either been 72
those that have found their 169
those that have gaped open 58
those that have given birth 66
those that have given rise 198
those that have given their 55
those that have grown from 51
those that have lived many 42
those that have lived well 41
those that have moved away 61
those that have moved from 44
those that have moved into 52
those that have never been 1018
those that have never heard 44
those that have never seen 58
those that have often been 85
those that have power over 45
those that have risen from 46
those that have since been 235
those that have sprung from 139
those that have taken part 69
those that have taken their 77
those that other people have 121
those that take place among 44
those that take place during 396
those that take place once 144
those that take place over 170
those that take place when 203
those that took place among 45
those that took place during 570
those that took place over 46
those that took place were 46
those that took place when 92
those that were alive were 46
those that were based upon 51
those that were bowed down 182
those that were built were 77
those that were drawn from 91
those that were first sent 40
those that were found there 132
those that were found were 131
those that were really sick 50
those that were running away 47
those that were saved from 40
those that were slain more 84
those that were slain were 171
those that were sound from 57
those that were still able 72
those that were still left 47
