tail caught in a crack 42
their forces at a given 73
their forces at a place 69
their forces in a shining 40
their forces in a solid 52
their forces on a truly 40
their future as a group 44
their future as a nation 410
their future as a people 173
their future in a world 93
their ground in a light 45
their groups as a whole 165
their guests in a style 42
their habits in a state 105
their hatred is a proof 74
their hatred of a cruel 65
their holdings at a price 72
their horses at a small 79
their horses at a steady 54
their horses at a stream 47
their horses if i could 42
their horses in a clump 69
their horses in a field 50
their horses in a group 52
their horses in a grove 82
their horses in a small 83
their horses in a state 44
their horses to a brisk 130
their horses to a fence 85
their horses to a nearby 128
their horses to a place 42
their horses to a small 68
their horses to a stake 47
their horses to a stand 104
their horses up a steep 89
their houses at a price 45
their houses by a latin 41
their houses in a state 121
their houses in a style 53
their houses is a model 52
their impact as a group 46
their impact on a child 75
their impact on a given 101
their impact on a small 41
their income in a given 58
their income to a level 44
their knives on a round 57
their labors to a close 106
their loaves at a price 50
their market by a group 59
their meetings in a large 43
their mission in a changing 70
their nations as a whole 144
their nature as a whole 150
their notions of a deity 200
their number as a leader 74
their number in a given 360
their number in a short 52
their nurses in a crowd 42
their office as a cloak 48
their opinion on a given 77
their opinion on a point 63
their opinion on a topic 68
their orbits by a force 164
their origin as a nation 134
their origin as a people 135
their origin at a later 158
their origin at a period 60
their origin at a point 50
their origin in a false 109
their origin in a grant 50
their origin in a group 109
their origin in a later 83
their origin in a moral 46
their origin in a period 317
their origin in a sense 54
their origin in a small 106
their origin in a social 47
their origin in a state 92
their origin in a strong 43
their origin to a cross 46
their origin to a large 119
their origin to a later 111
their origin to a people 55
their origin to a period 206
their origin to a place 51
their origin to a small 117
their origin to a white 44
their output at a fixed 115
their output at a price 150
their output to a level 97
their parent in a nursing 46
their peoples as a whole 183
their places at a large 61
their places at a round 51
their places at a small 47
their places at a table 375
their places by a lucky 42
their places in a group 55
their places in a large 87
their places in a small 56
their places in a social 55
their places in a world 161
their places on a bench 118
their pleadings as a strong 72
their plural by a change 76
their policy as a whole 106
their powers as a state 226
their powers to a board 41
their powers to a small 51
their prices at a level 97
their prices to a level 194
their prices to a point 88
their reaction to a change 43
their reaction to a given 115
their reasons in a paper 73
their record as a whole 113
their report at a meeting 40
their report of a study 73
their retreat by a sharp 80
their return at a later 46
their return to a sense 123
their return to a state 116
their review of a large 42
their reward in a sense 56
their riches as a trust 74
their rifles at a poise 47
their rights as a class 83
their rights as a group 110
their rights as a nation 299
their rights as a people 211
their rights in a court 135
their rights in a legal 77
their rights to a large 61
their rights to a share 223
their safety as a nation 42
their safety at a price 52
their safety by a seeming 144
their safety in a hasty 82
their sanity in a world 41
their school as a place 57
their school as a whole 208
their scores on a paper 47
their scores on a scale 72
their shares as a block 77
their shares at a fixed 62
their shares at a price 385
their shares to a group 49
their skills to a level 52
their slaves in a state 82
their states as a whole 112
their status as a class 177
their status as a group 284
their status as a legal 44
their status as a major 95
their status as a nation 455
their status as a people 161
their status as a racial 60
their status as a small 75
their status as a social 75
their status as a tribe 49
their status as a whole 40
their status as a world 159
their status in a given 46
their status in a group 75
their status in a world 45
their strength as a class 47
their strength as a group 101
their strength as a nation 73
their strength as a party 65
their strength as a people 78
their strength on a meaner 52
their swords in a cause 83
their system as a whole 620
their tattle in a dozen 81
their temper is a cross 124
their thought as a whole 172
their throats is a groan 526
their titles in a moral 73
their tongues as a sweet 49
their topics at a rapid 89
their tracks in a cloud 48
their troops in a state 42
their values at a given 103
their values in a given 56
their vanity as a nation 104
their version of a story 61
their visions of a world 45
their voices in a chant 46
their voices in a noisy 49
their voices in a psalm 80
their voices in a shout 87
their voices to a lulling 43
their voices to a shout 79
their votary in a state 141
their writings as a whole 204
theme appears in a major 43
theme appears in b major 44
theme appears in d major 54
theme appears in f major 63
theme appears in g major 114
theory served as a basis 56
theory serves as a basis 103
theory serves as a guide 108
theory serves as a model 41
there almost at a stand 41
there already is a large 43
there always be a place 62
there always is a danger 127
there always is a large 123
there always is a point 47
there always is a reason 129
there always is a small 103
there always is a strong 127
there broken by a stony 71
there clearly is a limit 110
there clearly is a sense 128
there clearly is a strong 139
there exists an x which 68
there exists in a given 73
there exists in a state 58
there gushes in a smooth 78
there joined by a dutch 103
there marked by a small 160
there merely as a guest 49
there myself if i could 90
there passed us a woman 83
there rushed in a flood 76
there should be a basic 1329
there should be a basin 93
there should be a basis 239
there should be a bench 124
there should be a bible 64
there should be a binding 237
there should be a black 224
there should be a blank 153
there should be a blend 56
there should be a blind 128
there should be a block 74
there should be a blood 98
there should be a board 1237
there should be a breach 658
there should be a breaking 44
there should be a brief 1787
there should be a broad 729
there should be a built 223
there should be a bureau 72
there should be a buyer 65
there should be a canal 49
there should be a canon 139
there should be a carry 61
there should be a catch 56
there should be a cause 281
there should be a ceiling 631
there should be a chain 309
there should be a chair 119
there should be a change 5901
there should be a chart 82
there should be a check 636
there should be a chief 750
there should be a child 616
there should be a choir 46
there should be a civil 232
there should be a claim 118
there should be a clash 249
there should be a class 1638
there should be a clearing 159
there should be a clerk 79
there should be a clock 49
there should be a close 5552
there should be a closing 41
there should be a cloud 44
there should be a coach 41
there should be a colon 76
there should be a comma 852
there should be a cooling 104
there should be a corps 199
there should be a court 1482
there should be a cover 62
there should be a crack 100
there should be a crash 62
there should be a crime 149
there should be a cross 566
there should be a crowd 98
there should be a cycle 53
there should be a daily 1069
there should be a dance 263
there should be a danger 128
there should be a delay 683
there should be a denial 63
there should be a depot 41
there should be a devil 108
there should be a doubt 491
there should be a dozen 255
there should be a draft 83
there should be a drain 142
there should be a drawing 53
there should be a drift 65
there should be a drive 107
there should be a faint 61
there should be a falling 214
there should be a false 99
there should be a father 101
there should be a fault 93
there should be a feeling 1017
there should be a fence 77
there should be a field 451
there should be a fight 799
there should be a final 692
there should be a finding 308
there should be a first 684
there should be a fitting 139
there should be a fixed 2574
there should be a flood 85
there should be a floor 352
there should be a focal 96
there should be a focus 547
there should be a force 299
there should be a forum 154
there should be a fourth 349
there should be a frame 84
there should be a frank 272
there should be a fresh 667
there should be a frost 43
there should be a fully 318
there should be a fusion 172
there should be a given 99
there should be a glass 123
there should be a grand 482
there should be a grant 111
there should be a grave 175
there should be a green 92
there should be a group 1572
there should be a growing 1075
there should be a growth 333
there should be a guard 523
there should be a guide 78
there should be a happy 255
there should be a healthy 387
there should be a hearty 122
there should be a hindu 112
there should be a hitch 83
there should be a horse 44
there should be a house 473
there should be a human 503
there should be a joint 3220
there should be a judge 104
there should be a kingdom 52
there should be a knock 82
there should be a known 226
there should be a label 88
there should be a labor 110
there should be a landing 243
there should be a lapse 102
there should be a large 5152
there should be a lasting 71
there should be a later 106
there should be a layer 379
there should be a leader 228
there should be a league 530
there should be a legal 1025
there should be a lengthy 51
there should be a level 937
there should be a light 968
there should be a limit 6613
there should be a linear 692
there should be a listing 104
there should be a local 545
there should be a longer 412
there should be a loose 68
there should be a lower 484
there should be a major 823
there should be a march 69
there should be a match 340
there should be a mayor 55
there should be a meeting 2480
there should be a merging 43
there should be a metal 160
there should be a method 558
there should be a minor 40
there should be a minus 84
there should be a mixed 125
there should be a model 319
there should be a money 103
there should be a monroe 63
there should be a moral 468
there should be a mother 135
there should be a motion 162
there should be a nation 464
there should be a naval 166
there should be a nearer 54
there should be a negro 52
there should be a nexus 62
there should be a night 148
there should be a noble 115
there should be a noise 47
there should be a notion 212
there should be a nurse 71
there should be a panel 154
there should be a panic 175
there should be a paper 138
there should be a party 513
there should be a pause 1085
there should be a people 100
there should be a period 4170
there should be a phase 156
there should be a phone 85
there should be a piazza 46
there should be a piece 632
there should be a pilot 145
there should be a place 3330
there should be a plain 296
there should be a plant 89
there should be a plate 47
there should be a pleasing 60
there should be a point 1127
there should be a pooling 174
there should be a pound 42
there should be a power 3243
there should be a press 94
there should be a price 470
there should be a prime 156
there should be a privy 41
there should be a prize 79
there should be a proof 179
there should be a queen 94
there should be a quick 306
there should be a quiet 153
there should be a quite 67
there should be a quota 213
there should be a rapid 666
there should be a rather 235
there should be a reader 60
there should be a really 127
there should be a reason 887
there should be a rebel 50
there should be a region 199
there should be a repeal 97
there should be a repeat 46
there should be a reply 100
there should be a right 4042
there should be a rigid 305
there should be a river 149
there should be a roman 122
there should be a rough 154
there should be a round 372
there should be a royal 234
there should be a ruler 52
there should be a running 72
there should be a rural 41
there should be a scale 315
there should be a scene 141
there should be a score 61
there should be a search 349
there should be a season 61
there should be a senior 151
there should be a sense 1176
there should be a seven 57
there should be a sharing 385
there should be a sharp 968
there should be a sheet 60
there should be a shelf 267
there should be a shift 1143
there should be a short 1276
there should be a showing 236
there should be a sinking 105
there should be a sliding 152
there should be a slope 69
there should be a slowing 51
there should be a small 6629
there should be a smooth 424
there should be a social 341
there should be a solid 317
there should be a sound 872
there should be a space 2587
there should be a spare 78
there should be a spark 53
there should be a split 225
there should be a spread 68
there should be a staff 234
there should be a stage 161
there should be a stamp 65
there should be a stand 119
there should be a state 3048
there should be a steady 1029
there should be a steep 44
there should be a still 297
there should be a stock 225
there should be a stone 116
there should be a store 125
there should be a storm 124
there should be a story 227
there should be a stream 82
there should be a strip 199
there should be a strong 5547
there should be a study 579
there should be a summing 184
there should be a super 45
there should be a sweet 45
there should be a table 659
there should be a tacit 143
there should be a testing 42
there should be a thirty 46
there should be a tight 166
there should be a title 212
there should be a torch 51
there should be a total 3390
there should be a touch 98
there should be a trace 63
there should be a track 64
there should be a trade 420
there should be a trail 66
there should be a train 86
there should be a treaty 769
there should be a trend 125
there should be a tribe 47
there should be a truce 755
there should be a truly 40
there should be a trust 99
there should be a turning 130
there should be a unity 403
there should be a valid 341
there should be a value 181
there should be a valve 109
there should be a viable 53
there should be a vision 44
there should be a visit 68
there should be a vital 45
there should be a voice 126
there should be a wagon 46
there should be a waiting 370
there should be a warning 295
there should be a watch 65
there should be a water 472
there should be a wedding 124
there should be a welsh 100
there should be a white 292
there should be a whole 497
there should be a wider 431
there should be a willing 43
there should be a winding 128
there should be a witch 41
there should be a woman 379
there should be a women 73
there should be a working 401
there should be a world 2209
there should be a wreck 47
there should be a writing 73
there should be a yearly 214
there surely is a sense 140
these actions as a whole 124
these changes as a shift 40
these changes as a whole 256
these changes in a short 58
these changes is a change 66
these changes is a major 64
these changes is a shift 113
these cities as a whole 45
these courts as a reason 46
these crimes on a small 54
these danced on a slack 92
these depend to a large 122
these essays as a whole 101
these events as a whole 133
these events at a later 56
these feelings in a healthy 50
these findings as a basis 167
these findings as a whole 189
these findings in a group 52
these findings in a large 72
these findings in a later 183
these findings in a study 288
these findings is a study 45
these forces in a given 48
these forces in a state 45
these groups as a basis 48
these groups as a whole 742
these groups in a given 45
these groups is a major 50
these houses is a small 56
these issues as a whole 127
these issues at a later 127
these issues in a broad 50
these issues in a group 68
these issues in a later 477
these issues in a paper 85
these issues in a rather 49
these issues in a study 93
these issues in a wider 112
these issues is a major 96
these issues on a daily 240
these leaders as a group 44
these losses by a visit 45
these methods in a later 57
these methods on a large 76
these methods to a large 42
these methods to a study 41
these models as a basis 115
these models as a guide 61
these motions to a close 68
these nations as a whole 145
these orders as a breach 71
these organs in a state 53
these papers as a whole 92
these peoples as a basis 208
these places is a world 48
these planes on a piece 74
these points as a basis 99
these points as a guide 81
these points at a later 70
these points at a meeting 41
these points by a curve 58
these points by a smooth 156
these points in a later 84
these points in a paper 41
these points in a short 49
these points is a motion 100
these points is a point 60
these points on a graph 234
these powers in a mocking 43
these proofs of a noble 68
these raised on a large 48
these regions as a whole 190
these regions is a small 71
these served as a basis 89
these served as a model 53
these shares at a price 61
these skills on a daily 85
these stages in a linear 58
these states as a group 55
these states as a whole 142
these states on a state 120
these tables as a guide 77
these theories as a basis 62
these theories of a right 46
these tokens of a knave 72
these tokens of a swift 161
these topics in a later 57
these trends is a growing 44
these values as a basis 197
these values as a guide 78
these values in a given 69
these values in a table 147
these values on a daily 51
these values on a graph 140
these verses as a later 111
these verses as a whole 101
these visions of a world 53
these weapons in a fleet 50
these writings as a whole 91
thick foliage of a large 40
thigh flexed at a right 67
thigh flexed to a right 63
think neither of a change 54
think school is a waste 45
think vanity is a trait 77
third degree is a class 269
third floors of a house 45
third instead of a major 183
third person is a party 58
third person or a group 44
third picket in a fence 58
third section is a brief 204
third sector as a whole 115
third volume of a novel 298
those already in a state 115
those appearing in a state 69
those before us a steel 52
those belonging to a class 50
those belonging to a given 115
those belonging to a group 100
those belonging to a later 51
those belonging to a lower 89
those belonging to a period 47
those caused by a change 85
those caused by a large 81
those caused by a virus 44
those engaged in a given 224
those engaged in a trade 137
those faults in a woman 43
those formed at a later 72
those formed by a plane 42
those groups as a whole 97
those guilty of a crime 80
those kingdoms to a total 64
those points of a story 70
those spaces by a rather 41
those sports of a witty 234
those values of a which 94
those values of k which 54
those values of n which 59
those values of p which 59
those values of r which 49
those values of s which 97
those values of x where 76
those values of x which 283
three apples on a plate 78
three blocks in a light 50
three bodies at a given 73
three broods in a season 1271
three copies of a given 51
three copies of a paper 43
three cracks of a rifle 50
three digits of a phone 50
three digits of a seven 132
three digits of a social 55
three farthings to a penny 113
three floors of a house 51
three floors of a large 67
three forces in a plane 62
three fourths of a grain 197
three fourths of a league 167
three fourths of a pound 566
three fourths of a quart 43
three grains to a child 58
three groups as a whole 180
three guineas at a sitting 49
three kingdoms in a flame 79
three layers of a quilt 259
three niches in a stone 42
three nights in a hotel 147
three ounces of a strong 71
three phases of a woman 74
three points in a plane 184
three points in a rigid 57
three points of a plane 61
three points on a curve 59
three points on a plane 98
three shakes of a sheep 170
three spokes of a wheel 54
three stages in a child 44
three stages of a fatal 42
three stages of a woman 105
threw myself in a chair 159
threw myself on a bench 62
threw myself on a chair 169
threw myself on a couch 193
threw myself on a lounge 61
threw quoits on a table 44
tied behind in a large 48
tied behind in a queue 187
tile hurled by a woman 49
till monday to a small 40
till william by a feint 96
time absent on a visit 84
time almost in a state 122
time arrive at a river 51
time ashore as i asked 40
time course of a given 123
time domain to a train 267
time engaged in a study 66
time except at a place 143
time loudly in a voice 58
time marked by a clock 51
time partly in a light 77
time pastor of a small 42
time raised to a point 94
time refers to a period 49
time remain in a state 42
time roused to a reply 82
time series as a whole 150
time series at a fixed 136
time series at a given 53
time series of a given 46
time series of a lower 138
time served as a model 130
time serves as a check 41
time should be a happy 70
time slowed to a crawl 191
time tapering to a point 41
time united in a close 44
tingling effect of a witty 51
tiny figure of a woman 140
told myself as i drove 112
told myself as i headed 54
told myself as i stood 69
told myself as i tried 74
told myself if i could 55
tone carrying on a music 47
took chairs at a table 86
took charge of a child 55
took charge of a class 179
took charge of a group 246
took charge of a large 435
took charge of a major 43
took charge of a newly 192
took charge of a party 190
took charge of a small 678
took charge of a store 71
took charge of a trading 45
took lodgings at a hotel 103
took lodgings at a small 101
took lodgings in a hotel 46
took lodgings in a house 342
took lodgings in a small 189
took notice of a large 185
took notice of a small 94
took refuge at a place 42
took refuge in a cabin 69
took refuge in a close 69
took refuge in a cloud 110
took refuge in a clump 90
took refuge in a creek 125
took refuge in a dense 172
took refuge in a ditch 89
took refuge in a drain 42
took refuge in a field 140
took refuge in a group 51
took refuge in a grove 119
took refuge in a hotel 89
took refuge in a house 1123
took refuge in a large 457
took refuge in a local 104
took refuge in a lodge 41
took refuge in a lofty 184
took refuge in a nearby 1070
took refuge in a novel 85
took refuge in a patch 52
took refuge in a place 125
took refuge in a quiet 90
took refuge in a rocky 45
took refuge in a silly 60
took refuge in a small 1268
took refuge in a stone 130
took refuge in a stony 93
took refuge in a store 46
took refuge in a strong 217
took refuge in a swamp 1075
took refuge in a tower 294
took refuge in a vague 67
took refuge in a villa 62
took refuge in a world 100
took refuge on a bench 47
took refuge on a broad 44
took refuge on a large 54
took refuge on a nearby 43
took refuge on a small 150
took shipping in a sailing 81
tort system as a whole 54
town itself is a large 40
town itself is a small 75
town planning on a large 129
town standing in a plain 161
town stands on a creek 51
town stands on a level 53
town stands on a plain 105
town stands on a point 42
town stands on a rocky 66
town stands on a small 94
town stands on a steep 67
trap instead of a rifle 80
treat france as a black 48
treat myself as i would 93
treat myself to a glass 61
treat myself to a movie 69
treat myself to a night 47
tree caught in a storm 43
tree felled by a storm 66
tree planting on a large 64
tree standing in a field 51
tree standing in a space 56
tree turned to a sheet 82
trial record as a whole 154
troy weight in a world 41
true enough in a sense 260
true lesson of a nation 50
true measure of a child 44
true measure of a human 44
true measure of a leader 50
true measure of a nation 375
true measure of a people 49
true measure of a woman 95
true merits of a cause 45
true nature as a child 55
true nature of a cause 49
true nature of a child 50
true nature of a given 130
true nature of a human 158
true nature of a lesion 50
true nature of a people 66
true nature of a social 64
true nature of a study 74
true nature of a woman 110
true policy of a nation 94
true riches of a kingdom 49
true riches of a nation 241
true riches of a state 44
true school of a moral 47
true secret of a happy 82
true source of a nation 107
true source of a river 76
true spirit of a bigot 115
true spirit of a chief 56
true spirit of a lofty 51
true spirit of a lover 42
true spirit of a people 41
true spirit of a roman 129
true spirit of a woman 45
true spirit or a false 88
true status as a child 56
true strength of a nation 315
true strength of a state 57
true tokens of a truly 63
true version of a story 66
truth belonging to a class 44
truth itself is a value 95
truth should be a vital 58
tube instead of a solid 51
tube placed in a beaker 51
tube placed in a boiling 81
tube placed in a water 352
tube standing in a beaker 47
tune played on a flute 43
tune played on a violin 59
turn almost at a right 101
turn around in a hurry 87
turn around so i could 281
turn depend to a large 65
turn instead of a right 137
turn resold to a large 77
turn result in a change 42
turn served as a basis 290
turn served as a model 178
turn serves as a basis 160
turn serves as a guide 100
turn serves as a model 41
type locked in a chase 42
type occurs in a given 40
type refers to a class 42
