tab to create your own 61
than my father ever had 58
than my father ever was 188
than my mother ever did 126
than my mother ever had 76
than my mother ever was 124
than my mother when she 60
than my riper youth has 235
than my uncle toby did 84
than of anything else and 102
than of anything else that 514
than on anything else and 54
than on anything else for 42
than on anything else that 150
than on killing those that 70
than or equal less than 666
than the acute form and 55
than the ascii code for 65
than the aswan high dam 50
than the awful form and 79
than the basic fact that 154
than the basic rate for 53
than the brute fact that 58
than the change from one 118
than the cubic form and 59
than the daily rate for 42
than the dealer paid for 51
than the decay time for 41
than the doses used for 59
than the empty name and 107
than the error rate for 64
than the extra fuel you 89
than the facts will bear 87
than the final glow and 84
than the first among his 91
than the first cost and 44
than the first date set 174
than the first five year 49
than the first four and 46
than the first half and 45
than the first half had 46
than the first lord can 44
than the first ones and 63
than the first ones had 52
than the first pair and 80
than the first part and 81
than the first part had 60
than the first plan year 109
than the first term and 149
than the first three and 108
than the first time and 266
than the first time but 50
than the first time she 393
than the first time that 42
than the first time they 322
than the first time you 339
than the first type and 121
than the focal length and 89
than the front door and 43
than the front legs and 51
than the front ones and 76
than the grain size and 90
than the greek word for 55
than the growth rate and 53
than the growth rate for 502
than the house bill and 108
than the human beings and 75
than the human beings that 41
than the human beings they 48
than the human beings who 363
than the human body and 145
than the human body can 178
than the human body has 66
than the human face and 47
than the human hand and 86
than the human hand can 47
than the human heart can 131
than the human mind and 139
than the human mind can 1605
than the human mind has 100
than the human race and 49
than the human race can 86
than the human race had 41
than the human race has 355
than the inner ones and 147
than the known fact that 157
than the large ones and 102
than the later ones and 90
than the legal rate for 125
than the lethal dose for 69
than the lower half and 50
than the lower ones and 239
than the lower part and 110
than the method used for 158
than the model used for 54
than the money paid for 181
than the money paid out 121
than the mother cell and 56
than the naked skin and 49
than the naked truth doth 143
than the noble duke can 116
than the noble lord and 53
than the noble lord has 55
than the older ones and 283
than the older ones but 41
than the older ones did 84
than the older ones had 41
than the older ones they 63
than the older ones who 53
than the older ones with 46
than the older view that 95
than the others from its 54
than the others gave him 50
than the others when they 105
than the outer coat and 41
than the outer ones and 140
than the outer part and 57
than the outer wall and 49
than the owner paid for 43
than the owner sues for 43
than the paint root does 54
than the paper used for 87
than the party rank and 41
than the passing from one 45
than the people whom they 345
than the people will let 88
than the plain fact that 275
than the popes ever did 50
than the price paid for 1660
than the prime rate and 51
than the prime rate for 44
than the queen sent sir 43
than the rates from new 58
than the rates paid for 108
than the right hand and 49
than the right hand one 58
than the right side and 134
than the rural areas and 92
than the scale used for 54
than the scots upon this 60
than the seven years war 56
than the sheer fact that 85
than the shift from one 94
than the silly boys she 72
than the sinus node and 46
than the sixty years you 58
than the small ones and 139
than the small ones that 99
than the small size and 45
than the steel used for 47
than the strong ties that 75
than the studio mind can 44
than the thirty years war 77
than the times when she 41
than the total cast for 91
than the total cost and 40
than the total cost for 212
than the total cost per 100
than the total from all 74
than the total land area 189
than the total time for 42
than the total vote for 55
than the trade will bear 46
than the trees were with 71
than the upper ones and 100
than the upper part and 156
than the usual care and 114
than the usual hour for 85
than the usual need for 53
than the usual ones and 70
than the usual ones for 73
than the usual ones that 43
than the usual range for 43
than the usual rate for 108
than the usual time and 127
than the usual time for 284
than the usual type and 46
than the vague hope that 113
than the value used for 154
than the votes cast for 80
than the wages paid for 158
than the waiting time for 50
than the water used for 67
than the whigs what was 100
than the white ones and 46
than the white race and 41
than the white rate was 44
than the whole body and 54
than the whole city was 91
than the whole line was 85
than the whole town was 71
than the whole truth and 59
than the women whom they 45
than the world bank and 171
than the world bank has 53
than the world ever got 50
than the world ever saw 270
than the world ever yet 40
than the world gave him 100
than the world knew they 54
than the world leads now 65
than the world wars with 40
than the world wide web 814
than the worst canoe and 43
than to admit their own 55
than to allay fears that 380
than to allow those who 45
than to anything else and 124
than to anything else that 775
than to anything else with 59
than to appear wise and 94
than to argue from men 62
than to argue from that 151
than to boast like that 43
than to brood over them 47
than to build their own 104
than to build your own 54
than to carry afar off 171
than to change from one 45
than to change their own 67
than to climb into bed 42
than to crawl into bed 131
than to create their own 111
than to create your own 83
than to dress forth his 83
than to drive away one 175
than to dwell upon its 100
than to dwell upon them 41
than to enact laws that 58
than to enjoy their own 98
than to enter into all 85
than to enter into any 505
than to enter into his 46
than to enter into its 40
than to enter into new 46
than to enter into that 46
than to enter upon any 117
than to fight their way 61
than to force their way 81
than to force upon him 41
than to force upon them 63
than to gather what our 242
than to guard these weak 65
than to infer from this 54
than to judge what they 69
than to others will not 55
than to plunge into its 95
than to press ahead with 41
than to quote from his 132
than to quote from one 60
than to quote from that 46
than to raise their own 67
than to reign over all 56
than to repeat over and 46
than to repeat what has 134
than to repeat what was 43
than to seize upon any 41
than to serve their own 83
than to spend time and 371
than to spend time with 313
than to stand back and 102
than to stand firm and 63
than to stand here and 107
than to stand there and 137
than to stand upon his 99
than to stand well with 66
than to state what they 56
than to tarry when all 52
than to tramp like him 100
than to trust their own 65
than to waste time and 923
than to waste time with 78
than to wrest from them 43
than to write their own 40
than to write your own 57
than we could cope with 246
than we could ever ask 182
than we could ever get 148
than we could ever pay 45
than we could ever put 49
than we could ever say 45
than we could ever see 52
than we could ever use 552
than we could find out 41
than we could from any 49
than we could give for 42
than we could give her 92
than we could give him 141
than we could give them 145
than we could have any 40
than we could have got 162
than we could have had 451
than we could have with 50
than we could hope for 565
than we could kill them 44
than we could make out 85
than we could make them 159
than we could make use 48
than we could tell him 57
than we could wish for 62
than we could wish them 68
than we dared hope for 122
than we might have had 286
than we might hope for 116
than we might think and 73
than we might wish for 49
than we might wish them 40
than we often give them 155
than we often meet with 187
than we often need his 65
than we really need for 46
than we shall ever get 123
than we shall ever pay 171
than we shall ever see 142
than we shall meet with 83
than we shall need for 46
than we shall speak now 128
than we would have any 41
than we would have for 52
than we would have got 72
than we would have had 1209
than we would have them 140
than we would have with 139
than we would like and 105
than we would like for 109
than we would like them 346
than we would need for 49
than we would wish for 44
than we would wish them 59
that am fasting from all 45
that an action bearing all 61
that an action great and 40
that an action lies for 235
that an action like that 67
that an action plan can 54
that an action will lead 129
that an action will lie 3298
that an action will not 1032
that an actor must not 47
that an actor will not 43
that an adult male was 50
that an adult male who 49
that an agent acting for 65
that an agent acts for 49
that an agent must act 43
that an agent must not 119
that an agent need not 151
that an agent other than 83
that an agent will act 65
that an agent will not 201
that an alien will not 52
that an amino acid can 45
that an amino acid may 60
that an appeal from any 81
that an appeal from him 43
that an appeal from his 132
that an appeal from this 44
that an appeal will lie 239
that an appeal will not 182
that an armed band had 71
that an armed rising was 95
that an armed ship was 50
that an author must not 82
that an author need not 94
that an author will not 42
that an award will not 131
that an easier task than 51
that an eight hour day 70
that an enemy army was 76
that an enemy will not 122
that an engine will not 96
that an error like this 49
that an error will lie 73
that an error will not 166
that an event like that 64
that an event like this 217
that an event need not 55
that an event will not 515
that an exact date for 61
that an image need not 56
that an indian army was 64
that an indian camp was 41
that an indian girl may 55
that an indian girl was 40
that an indian told him 85
that an indian will not 66
that an irish peer had 77
that an issue like this 57
that an issue will not 141
that an offer will not 54
that an opening will not 92
that an option will then 157
that an order from him 56
that an order went out 63
that an order will not 97
that as anything more than 110
that as anything other than 59
that as every free man 45
that as every such act 173
that as human beings and 113
that as human beings are 128
that as human beings our 188
that as human beings they 710
that as jesus died and 45
that as people grow old 217
that as wages rose both 92
that at athens there was 149
that at eight years old 592
that at every rash and 40
that at every step and 67
that at every step his 113
that at every step one 292
that at every step she 162
that at every step they 464
that at every step you 442
that at every time and 142
that at every turn and 125
that at every turn one 41
that at every turn she 41
that at every turn they 333
that at every word she 64
that at every word you 213
that at first gave him 87
that at first made her 43
that at first made him 64
that at first nothing was 57
that at first only one 196
that at first only two 128
that at first there are 334
that at first there had 303
that at first there may 150
that at first there was 4372
that at first very few 100
that at first were not 77
that at forty years old 54
that at night there are 215
that at night there was 312
that at night when she 127
that at night when they 90
that at paris there was 59
that at seven years old 301
that at times during his 40
that at times even his 81
that at times like that 51
that at times like this 1056
that at times made her 96
that at times made him 374
that at times made them 87
that at times more than 295
that at times only one 98
that at times there are 888
that at times there can 40
that at times there has 327
that at times there may 724
that at times there was 1468
that at times these two 93
that at times those who 46
that at times when she 206
that at times when they 219
that at times when you 143
that be whole need not 4621
that by calling there with 99
that by changing from one 44
that by changing only one 41
that by daily reading and 431
that by denying there was 73
that by dipping into them 57
that by evening there was 42
that by every wind that 127
that by habit there may 81
that by knowing more and 45
that by looking into them 475
that by proving these things 69
that by running along its 45
that by sailing west one 111
that by sitting down and 103
that by turning down his 145
that by which diana and 60
that by which there are 58
that by which those who 114
that by wiser talk are 47
that by working hard and 347
that by working hard they 147
that do exist have not 283
that do exist show that 187
that do occur will not 61
that he acted from any 112
that he acted from his 55
that he acted like one 223
that he acted like this 43
that he acted only for 52
that he acted upon his 83
that he acted upon that 44
that he acted upon them 44
that he acted upon this 121
that he again heard them 53
that he alone among all 100
that he alone among his 118
that he alone among them 48
that he alone came out 43
that he alone knew and 49
that he alone knew how 385
that he alone must bear 118
that he arose from his 178
that he asked more than 40
that he asked nothing but 164
that he asked nothing for 99
that he asked only for 192
that he asked only that 40
that he asked those who 40
that he asked time for 55
that he asked what was 61
that he awoke from his 205
that he began life with 140
that he began making his 46
that he began more and 58
that he began taking his 46
that he breaks down and 65
that he broke away and 50
that he broke down and 862
that he broke faith with 51
that he broke into song 42
that he built into his 93
that he burst from his 87
that he burst into song 73
that he calls upon all 43
that he calls upon his 102
that he calls upon them 53
that he cared less for 376
that he cared less than 51
that he cared more for 1813
that he cared more than 90
that he cared most for 109
that he cared much for 475
that he cared nothing for 3017
that he cared only for 633
that he cared what she 96
that he cared what they 58
that he cares less for 159
that he cares less than 48
that he cares more for 617
that he cares much for 155
that he cares nothing for 995
that he cares only for 241
that he comes among them 48
that he comes back with 76
that he comes from god 217
that he comes from one 73
that he comes from that 46
that he comes here and 60
that he comes home and 107
that he comes home with 48
that he comes into being 88
that he comes into his 163
that he comes into this 104
that he comes there for 88
that he comes upon and 162
that he comes very near 132
that he could also act 41
that he could also get 113
that he could also hear 83
that he could also read 46
that he could also say 72
that he could also see 212
that he could also use 182
that he could back out 62
that he could base his 145
that he could bend and 69
that he could bend his 152
that he could bend them 42
that he could best his 48
that he could best use 48
that he could bide his 100
that he could blot out 110
that he could blow his 73
that he could blow out 332
that he could break any 44
that he could break her 124
that he could break his 239
that he could break off 118
that he could break out 332
that he could break them 60
that he could break with 41
that he could bury his 224
that he could call and 72
that he could call any 57
that he could call for 254
that he could call her 338
that he could call him 165
that he could call his 3746
that he could call off 58
that he could call out 289
that he could call them 189
that he could call this 40
that he could call you 46
that he could care for 783
that he could cast his 86
that he could cast out 72
that he could chat with 90
that he could clean his 40
that he could clean out 42
that he could clear his 169
that he could come and 1396
that he could come for 84
that he could come out 1108
that he could come with 206
that he could cook and 63
that he could cook his 51
that he could cope with 2999
that he could copy them 82
that he could cure all 170
that he could cure any 170
that he could cure her 356
that he could cure him 273
that he could cure his 170
that he could cure them 130
that he could dash off 84
that he could defy any 60
that he could defy his 44
that he could deny her 198
that he could deny his 60
that he could deny them 80
that he could dine with 79
that he could doze off 44
that he could drag her 47
that he could drag his 103
that he could draw and 150
that he could draw any 40
that he could draw her 140
that he could draw his 324
that he could draw off 85
that he could draw out 206
that he could draw them 208
that he could draw with 124
that he could drop her 40
that he could drop his 117
that he could drop off 47
that he could drop out 99
that he could during his 45
that he could even bear 47
that he could even bring 67
that he could even get 150
that he could even hear 194
that he could even now 98
that he could even read 90
that he could even say 59
that he could even see 383
that he could even then 53
that he could even use 55
that he could ever bring 115
that he could ever earn 47
that he could ever get 329
that he could ever say 120
that he could ever see 106
that he could ever win 65
that he could ever woo 48
that he could face and 72
that he could face any 58
that he could face death 87
that he could face her 238
that he could face his 278
that he could face them 74
that he could face this 45
that he could face with 75
that he could fall for 43
that he could fast for 102
that he could feast his 97
that he could feed and 61
that he could feed his 236
that he could feed them 75
that he could feel all 70
that he could feel and 241
that he could feel any 101
that he could feel both 46
that he could feel but 74
that he could feel each 70
that he could feel for 168
that he could feel her 2267
that he could feel his 1192
that he could feel how 71
that he could feel its 344
that he could feel that 1036
that he could feel them 246
that he could feel this 123
that he could feel was 118
that he could feel with 85
that he could fend for 69
that he could fend off 72
that he could fill any 48
that he could fill her 48
that he could fill his 395
that he could fill out 79
that he could fill them 76
that he could fill with 126
that he could find all 155
that he could find and 792
that he could find any 373
that he could find but 119
that he could find few 90
that he could find for 332
that he could find god 78
that he could find her 513
that he could find him 189
that he could find his 2114
that he could find men 54
that he could find new 58
that he could find one 272
that he could find out 4016
that he could find that 556
that he could find them 487
that he could find this 126
that he could find was 289
that he could find with 44
that he could find you 50
that he could fire her 43
that he could fire his 60
that he could fold his 83
that he could form any 58
that he could form his 159
that he could free her 46
that he could free his 142
that he could free them 111
that he could from his 220
that he could from them 53
that he could fuck her 40
that he could gain all 41
that he could gain any 53
that he could gain for 47
that he could gain his 295
that he could gain was 55
that he could give all 182
that he could give and 113
that he could give any 236
that he could give but 157
that he could give each 53
that he could give for 91
that he could give her 2567
that he could give him 1625
that he could give his 2175
that he could give one 168
that he could give out 134
that he could give that 302
that he could give them 2315
that he could give this 142
that he could give was 123
that he could give way 79
that he could give you 258
that he could grab her 63
that he could grow his 42
that he could hand her 41
that he could hand out 70
that he could hand them 62
that he could harm her 73
that he could hate her 61
that he could have all 1480
that he could have and 171
that he could have any 1370
that he could have both 212
that he could have but 331
that he could have cut 188
that he could have for 219
that he could have fun 100
that he could have got 1576
that he could have had 7296
that he could have her 1104
that he could have him 226
that he could have his 3707
that he could have hit 232
that he could have hung 47
that he could have led 166
that he could have let 288
that he could have long 50
that he could have met 509
that he could have not 94
that he could have one 1072
that he could have put 1097
that he could have read 578
that he could have run 298
that he could have sat 155
that he could have set 295
that he could have sex 191
that he could have sung 107
that he could have that 648
that he could have them 786
that he could have things 51
that he could have this 249
that he could have thus 57
that he could have two 193
that he could have with 104
that he could have won 1119
that he could have you 71
that he could help and 94
that he could help bring 57
that he could help get 41
that he could help her 1741
that he could help him 582
that he could help his 774
that he could help out 208
that he could help that 110
that he could help them 1346
that he could help with 666
that he could help you 140
that he could hide his 330
that he could hold all 105
that he could hold and 87
that he could hold any 65
that he could hold both 77
that he could hold for 49
that he could hold her 612
that he could hold him 107
that he could hold his 3227
that he could hold off 355
that he could hold out 5470
that he could hold that 182
that he could hold them 343
that he could hold this 71
that he could hope for 2708
that he could hope was 57
that he could hunt and 67
that he could hurt her 247
that he could join her 179
that he could join him 98
that he could join his 411
that he could join them 266
that he could join with 45
that he could jump off 190
that he could jump out 177
that he could just get 147
that he could just hear 52
that he could just say 40
that he could just see 392
that he could just sit 80
that he could keep all 231
that he could keep and 45
that he could keep any 69
that he could keep both 93
that he could keep for 94
that he could keep going 182
that he could keep her 609
that he could keep him 269
that he could keep his 3874
that he could keep one 293
that he could keep out 244
that he could keep that 100
that he could keep them 675
that he could keep this 128
that he could keep you 47
that he could kill all 99
that he could kill and 90
that he could kill any 98
that he could kill her 355
that he could kill him 366
that he could kill his 221
that he could kill one 52
that he could kill them 271
that he could kill this 47
that he could kill two 125
that he could kill with 120
that he could kill you 59
that he could kiss and 40
that he could kiss her 1395
that he could kiss his 75
that he could kiss them 44
that he could know all 74
that he could know and 90
that he could know any 42
that he could know for 116
that he could know god 42
that he could know her 62
that he could know his 71
that he could know how 121
that he could know that 422
that he could know them 48
that he could land and 42
that he could land his 63
that he could last for 42
that he could last out 58
that he could learn all 123
that he could learn and 167
that he could learn his 86
that he could learn how 358
that he could learn new 41
that he could learn that 144
that he could learn them 53
that he could learn was 160
that he could learn with 42
that he could leave all 85
that he could leave and 158
that he could leave any 45
that he could leave for 349
that he could leave her 526
that he could leave him 165
that he could leave his 1211
that he could leave off 42
that he could leave that 163
that he could leave them 270
that he could leave this 122
that he could leave with 154
that he could lend her 65
that he could lend him 102
that he could lend his 76
that he could lick any 180
that he could lick her 40
that he could lick his 60
that he could lift and 44
that he could lift her 189
that he could lift his 256
that he could lift two 49
that he could like her 50
that he could live and 429
that he could live but 312
that he could live for 436
that he could live his 221
that he could live long 174
that he could live near 93
that he could live off 278
that he could live out 368
that he could live that 82
that he could live two 54
that he could live with 3581
that he could load his 57
that he could look all 84
that he could look and 53
that he could look both 47
that he could look for 827
that he could look her 197
that he could look him 74
that he could look his 81
that he could look out 2898
that he could look them 87
that he could look this 56
that he could look with 151
that he could lose all 76
that he could lose her 167
that he could lose his 950
that he could lose them 53
that he could lose this 67
that he could love and 191
that he could love any 43
that he could love her 752
that he could love him 56
that he could love his 81
that he could love this 103
that he could make all 481
that he could make and 306
that he could make any 831
that he could make both 50
that he could make but 213
that he could make for 140
that he could make fun 83
that he could make head 43
that he could make her 2314
that he could make him 600
that he could make his 6117
that he could make men 205
that he could make new 66
that he could make one 965
that he could make out 7566
that he could make ten 53
that he could make that 644
that he could make them 1504
that he could make things 405
that he could make this 679
that he could make two 135
that he could make urea 44
that he could make use 2908
that he could make war 106
that he could make was 100
that he could make weak 47
that he could make with 104
that he could make you 234
that he could meet all 129
that he could meet and 197
that he could meet any 142
that he could meet death 51
that he could meet her 494
that he could meet him 148
that he could meet his 616
that he could meet them 281
that he could meet this 84
that he could meet with 1066
that he could meet you 60
that he could mingle with 115
that he could more than 301
that he could move and 88
that he could move her 83
that he could move his 1092
that he could move one 54
that he could move out 246
that he could move them 168
that he could move with 268
that he could name all 69
that he could name and 40
that he could name his 237
that he could name one 153
that he could name them 82
that he could only act 238
that he could only add 49
that he could only ask 126
that he could only bear 233
that he could only bow 55
that he could only bring 232
that he could only buy 59
that he could only cry 73
that he could only deal 118
that he could only die 94
that he could only get 1255
that he could only hear 211
that he could only lay 55
that he could only lead 72
that he could only let 53
that he could only lie 290
that he could only mean 76
that he could only nod 130
that he could only pay 176
that he could only put 151
that he could only read 245
that he could only run 54
that he could only say 873
that he could only see 1519
that he could only set 49
that he could only sit 337
that he could only try 92
that he could only use 296
that he could only wear 98
that he could only win 143
that he could only with 270
that he could open and 114
that he could open any 72
that he could open his 435
that he could open them 58
that he could pack his 44
that he could park his 48
that he could part with 200
that he could pass and 62
that he could pass any 47
that he could pass for 448
that he could pass her 58
that he could pass his 445
that he could pass off 82
that he could pass out 122
that he could pass them 191
that he could pass this 42
that he could peer out 221
that he could pick and 169
that he could pick any 53
that he could pick her 158
that he could pick him 59
that he could pick his 213
that he could pick off 47
that he could pick one 42
that he could pick out 1520
that he could pick them 201
that he could plan and 93
that he could plan for 44
that he could plan his 193
that he could play all 123
that he could play and 118
that he could play any 185
that he could play both 97
that he could play for 226
that he could play his 398
that he could play off 351
that he could play one 204
that he could play out 93
that he could play that 129
that he could play them 172
that he could play this 97
that he could play was 192
that he could play with 2453
that he could plead for 59
that he could plead his 65
that he could plead that 136
that he could poke his 52
that he could pour his 66
that he could pour out 396
that he could pray and 59
that he could pray for 204
that he could pray with 45
that he could prop his 45
that he could pull her 270
that he could pull him 100
that he could pull his 189
that he could pull off 850
that he could pull out 396
that he could pull them 126
that he could pull this 90
that he could pump out 83
that he could push her 76
that he could push his 221
that he could push them 59
that he could quit his 72
that he could rape her 46
that he could reach all 73
that he could reach and 121
that he could reach any 56
that he could reach asia 160
that he could reach for 123
that he could reach her 422
that he could reach him 65
that he could reach his 655
that he could reach out 1997
that he could reach that 177
that he could reach them 343
that he could reach this 98
that he could reach with 108
that he could reel off 68
that he could rely for 114
that he could rely with 43
that he could rent for 54
that he could rest and 163
that he could rest easy 67
that he could rest for 60
that he could rest his 616
that he could rest with 60
that he could ride all 50
that he could ride and 163
that he could ride any 57
that he could ride him 60
that he could ride his 183
that he could ride out 403
that he could ride two 40
that he could ride with 143
that he could rise and 111
that he could rise out 88
that he could risk his 108
that he could roll his 84
that he could rule his 46
that he could rule out 127
that he could sail for 41
that he could sail his 60
that he could sail with 77
that he could save all 82
that he could save her 456
that he could save him 138
that he could save his 1001
that he could save them 348
that he could seek his 52
that he could seek out 77
that he could sell all 112
that he could sell and 60
that he could sell for 232
that he could sell her 80
that he could sell him 51
that he could sell his 921
that he could sell off 44
that he could sell out 187
that he could sell that 40
that he could sell them 705
that he could sell this 96
that he could sell you 47
that he could send all 82
that he could send and 51
that he could send for 279
that he could send her 273
that he could send him 308
that he could send his 712
that he could send one 148
that he could send out 372
that he could send them 449
that he could shed his 77
that he could shew him 58
that he could show any 58
that he could show her 617
that he could show him 427
that he could show his 634
that he could show how 127
that he could show off 372
that he could show that 1229
that he could show them 723
that he could show this 52
that he could show with 53
that he could shut his 101
that he could shut out 159
that he could sign his 175
that he could sign them 48
that he could single out 43
that he could sink his 82
that he could slip his 227
that he could slip off 65
that he could slip out 536
that he could slip them 43
that he could snap his 87
that he could sneak out 50
that he could some day 129
that he could soon bring 68
that he could soon get 57
that he could soon put 43
that he could sort out 135
that he could speak all 53
that he could speak and 535
that he could speak any 45
that he could speak both 75
that he could speak but 72
that he could speak for 564
that he could speak her 44
that he could speak his 235
that he could speak out 284
that he could speak thus 69
that he could speak with 1149
that he could stay and 185
that he could stay but 63
that he could stay for 181
that he could stay out 310
that he could stay with 866
that he could steal his 55
that he could step out 392
that he could stop and 177
that he could stop any 61
that he could stop her 100
that he could stop him 44
that he could stop his 156
that he could stop them 93
that he could sway them 66
that he could swear for 46
that he could swear that 199
that he could swim and 55
that he could swim with 63
that he could take aim 44
that he could take all 659
that he could take and 190
that he could take any 826
that he could take both 72
that he could take but 71
that he could take for 218
that he could take her 1778
that he could take him 407
that he could take his 3755
that he could take off 496
that he could take one 562
that he could take out 739
that he could take that 446
that he could take them 1161
that he could take things 72
that he could take this 338
that he could take two 137
that he could take was 114
that he could take with 408
that he could take you 81
that he could talk all 52
that he could talk and 330
that he could talk for 127
that he could talk her 76
that he could talk his 231
that he could talk them 79
that he could talk with 1136
that he could teach and 97
that he could teach any 55
that he could teach her 425
that he could teach him 541
that he could teach his 373
that he could teach them 575
that he could tease her 64
that he could tell all 179
that he could tell any 61
that he could tell her 1850
that he could tell him 827
that he could tell his 1073
that he could tell how 221
that he could tell one 209
that he could tell she 154
that he could tell that 868
that he could tell them 1357
that he could tell they 62
that he could tell this 77
that he could tell was 76
that he could tell who 59
that he could tell with 46
that he could tell you 441
that he could test his 111
that he could thank her 76
that he could thank him 53
that he could thank his 57
that he could think and 410
that he could think for 150
that he could think her 58
that he could think his 76
that he could think out 73
that he could think she 101
that he could think that 382
that he could think things 44
that he could think was 75
that he could think with 99
that he could throw all 46
that he could throw any 62
that he could throw her 67
that he could throw his 309
that he could throw off 182
that he could throw out 69
that he could throw them 120
that he could time his 60
that he could toss off 52
that he could treat her 230
that he could treat him 61
that he could treat his 169
that he could treat them 105
