the aborted life within him 44
the british from burma and 47
the british from egypt and 176
the british from gaining any 44
the british gold coast and 158
the british guns could not 92
the british have found that 117
the british have never had 74
the british having found them 50
the british home fleet and 153
the british home fleet had 71
the british home fleet was 178
the british into thinking that 286
the british left flank and 149
the british left flank was 43
the british line which was 62
the british line would not 59
the british lions rugby team 45
the british lord privy seal 83
the british main force was 42
the british navy could not 626
the british navy rather than 69
the british navy which had 168
the british navy which has 48
the british navy which was 53
the british navy would get 64
the british navy would not 296
the british paid dearly for 45
the british rule could not 79
the british rule which had 74
the british rule which was 99
the british ruling class and 523
the british ruling class are 87
the british ruling class did 53
the british ruling class for 138
the british ruling class had 310
the british ruling class has 163
the british ruling class that 236
the british ruling class was 373
the british ruling class who 82
the british ruling class with 58
the british ship trent and 107
the british ship which was 44
the british soon found that 127
the british task force and 48
the british task force was 130
the british were after all 41
the british were anything but 42
the british were armed with 41
the british were aware that 615
the british were beaten and 99
the british were beaten off 55
the british were bound for 41
the british were faced with 761
the british were forming for 80
the british were happy with 45
the british were holding out 49
the british were looking for 377
the british were meeting with 43
the british were pulling out 209
the british were right and 72
the british were running out 115
the british were sending out 41
the british were still far 70
the british were still not 136
the british were still using 59
the british were thrown out 118
the british were waiting for 248
the british were within ten 98
the british were working for 44
the british were working out 43
the british west indian and 127
the britons into wales and 43
the brothers were looking for 50
the brothers were waiting for 43
the bruised reed shall not 42
the buckles will serve for 45
the buffalo range laden with 84
the buffalo upon which they 45
the buffalo were wiped out 109
the builder sets about his 88
the buildings from which they 331
the buildings into which they 67
the buildings upon which they 83
the buildings were built and 47
the buildings were built with 66
the buildings were empty and 70
the buildings were faced with 69
the buildings were large and 120
the buildings were lower and 42
the buildings were nearly all 50
the buildings were razed and 47
the buildings were sided with 47
the buildings were small and 97
the bullets flying about him 42
the bullets sent after him 62
the bullets sent after them 86
the bushmen were alive and 47
the busiest mind might not 49
the cabbage palm mingled with 40
the cabinet from which she 57
the caloric theory could not 87
the cameras were rolling and 138
the canadian flying corps and 53
the canadian radio league and 47
the canadian west coast and 43
the canadian wheat board act 419
the canadian wheat board and 415
the canadian wheat board for 95
the canadian wheat board had 73
the canadian wheat board has 87
the canadian wheat board was 198
the candles were blown out 1101
the candles were burning and 62
the candles were burning low 325
the candles were putting out 40
the candles were still lit 54
the cannery work force and 56
the capital city could not 64
the capital city rather than 135
the capital city where they 108
the capital city which had 59
the capital city which was 112
the capital fact which was 43
the capital from which they 216
the capital from which you 63
the capital guns which they 43
the capital left naked and 84
the capital upon which they 91
the captain been telling you 52
the captain made search for 92
the captive angel spread with 99
the captors their costs and 65
the carcass from which they 78
the carlton club meeting and 77
the carlton club meeting was 94
the carrier must prove that 293
the carrier task force and 55
the carrier task force that 43
the carrier task force was 75
the carroll rating scale for 74
the catholic faith could not 78
the catholic faith rather than 47
the catholic faith which are 52
the catholic faith which had 69
the catholic faith which has 99
the catholic faith which she 59
the catholic faith which they 94
the catholic faith which was 77
the catholic faith whole and 59
the catholic faith would not 53
the catholic home bureau for 95
the cavalry were armed with 68
the cavalry were within ten 63
the centers from which they 180
the centers from which this 44
the central army group and 46
the central asian region and 258
the central asian region are 53
the central asian region has 86
the central asian region was 116
the central bank could not 576
the central bank could use 67
the central bank feels that 89
the central bank knows that 123
the central bank loses its 65
the central bank might not 81
the central bank rather than 389
the central bank shall not 90
the central bank still has 48
the central bank under this 137
the central bank which are 91
the central bank which has 117
the central bank which was 59
the central bank would buy 52
the central bank would not 496
the central bank would pay 46
the central bank would then 88
the central city rather than 231
the central city where they 66
the central city which has 41
the central fact about him 43
the central fact about his 47
the central fact about our 59
the central great basin and 46
the central great lakes area 45
the central gulf coast and 81
the central heating plant and 102
the central heating plant for 44
the central heating plant was 62
the central india fairs and 47
the central india horse and 114
the central land board and 137
the central land board for 67
the central land board had 56
the central land board was 65
the central open space and 55
the central role which they 87
the central sikh league and 137
the central sikh league was 109
the central silk board act 357
the central silk board and 188
the central silk board for 155
the central silk board has 126
the central theme rather than 42
the central wage board for 1325
the century during which they 65
the century only about one 49
the certain fate which thou 49
the chamber from which she 48
the chamber from which they 112
the chamber into which she 60
the chamber into which they 61
the chamber were lined with 46
the champion whom heaven hath 92
the chances were about one 82
the chances were about ten 50
the chances were equal that 54
the chances were large that 70
the chances were small that 207
the chances were strong that 316
the channel from which they 83
the channel into which they 97
the chapter also shows how 66
the chapter also shows that 145
the chapter from which our 380
the chapter from which they 147
the chapter from which this 563
the chapter will allow you 68
the chapter will argue that 334
the chapter will begin with 197
the chapter will close with 221
the chapter will guide you 83
the chapter will point out 41
the chapter will start with 56
the charges upon which they 101
the charges were false and 319
the charges were thrown out 264
the charges were vague and 68
the charter from which they 83
the cheapest food which they 80
the chicago north shore and 129
the chicago south shore and 105
the chimney into which his 130
the chimney wall where you 40
the chinese army could not 55
the chinese army which had 50
the chinese army would not 52
the chinese during world war 167
the chinese have given them 44
the chinese have known for 67
the chinese have never had 118
the chinese have shown that 146
the chinese junk trade with 54
the chinese mind could not 43
the chinese ruling class and 47
the chinese sail where they 119
the chinese side could not 50
the chinese were aware that 113
the chinese were faced with 161
the chinese were looking for 100
the chinese were singled out 67
the chinese were still not 43
the chinese were still using 41
the chinese were waiting for 58
the choices made about how 77
the chopped spring onions and 52
the circles from which they 141
the circuit from which they 49
the cistern turn round its 159
the citizen must never act 62
the civilian work force and 80
the civilian work force was 91
the clamped book which lay 62
the classes from which its 47
the classes from which they 1079
the classes from which this 54
the classes have fewer than 68
the classes into which all 63
the classes into which each 86
the classes into which they 709
the classes into which things 68
the classes just above them 99
the classes next below them 40
the classes upon which they 89
the classes were large and 69
the classes were passing out 48
the classes were small and 171
the cleanest holy people you 41
the climate even worse than 58
the climate from which they 59
the climate like where you 50
the climate will agree with 55
the climate will change and 46
the closest fits which can 60
the clotted gore which had 81
the clouded cane gives him 56
the coastal areas where they 134
the coastal areas which are 104
the coastal sand dunes and 82
the coastal zone where they 43
the coastal zone which are 119
the cochlear hair cells and 101
the cochlear hair cells are 53
the coffers were empty and 100
the coffins were taken out 41
the coldest heart could not 40
the college from which she 102
the college from which they 178
the college from which you 105
the college have hired for 58
the college town where she 51
the college will admit him 46
the colonel away while his 122
the colonel from under his 59
the colonel made merry with 57
the colonel said awful things 71
the colonial ruling class and 75
the colored race could not 42
the columbia must press its 57
the columns from which they 54
the columns were again put 49
the command into danger with 56
the command line after you 90
the command line rather than 237
the command over goods and 235
the command will offer you 109
the commons more easily than 99
the commons were every day 70
the compact into which they 270
the company best known for 95
the company during world war 116
the company even though they 121
the company ever since its 41
the company from issuing any 45
the company from meeting its 53
the company from parting with 58
the company from reaching its 43
the company from selling its 53
the company from sending out 46
the company from which she 50
the company from which they 500
the company from which you 427
the company good night and 54
the company have plans for 43
the company high marks for 48
the company into which his 42
the company into which she 116
the company into which they 210
the company just could not 55
the company lost money and 59
the company lost money for 69
the company more money than 149
the company most known for 51
the company much longer than 53
the company must apply for 59
the company must carry out 45
the company must first pay 45
the company must prove that 220
the company must still pay 41
the company name field and 75
the company name rather than 43
the company next morning for 55
the company paid sixty per 86
the company rule could not 55
the company says about its 58
the company soon after his 47
the company soon after its 45
the company soon found that 126
the company upon which all 88
the company went broke and 69
the company were aware that 48
the company were faced with 43
the company were liable for 113
the company were looking for 53
the company were waiting for 95
the company will allow you 54
the company will carry out 213
the company will change its 74
the company will claim that 95
the company will issue new 45
the compass from which they 131
the compass went round and 77
the complex ideas which are 81
the complex laws which are 47
the composing room while her 80
the concept from which they 47
the concert hall rather than 224
the concert last night and 52
the concert last night was 67
the concord faith rather than 58
the conduct took place has 62
the congress from power and 64
the congress great labor and 77
the congress less often than 176
the congress will carry out 47
the congress youth league and 68
the congress youth league was 43
the consuming fire within him 44
the contact into which they 57
the contact zone which are 45
the contest into which they 68
the contest upon which they 52
the context from which each 42
the context from which his 66
the context from which one 127
the context from which our 56
the context from which she 47
the context from which that 133
the context from which they 1595
the context from which this 288
the context from which you 47
the context here shows that 108
the context into which one 42
the context into which they 432
the context into which this 71
the control flow graph and 127
the control flow graph are 50
the control flow graph for 125
the control flow graph that 110
the control over action that 42
the control room rather than 50
the control room where they 95
the control unit calls for 47
the control yuan shall not 63
the convent from which she 80
the convent over which she 43
the convert file dialog box 183
the convert text dialog box 67
the corners into which they 66
the corpses were taken out 113
the corpses were thrown out 110
the correct data types and 44
the correct form rather than 45
the correct name under each 109
the correct past tense and 49
the correct past tense for 48
the correct reading frame and 127
the correct reading frame for 115
the correct size gauge for 113
the correct time frame for 54
the correct time period for 59
the correct verb tense for 45
the correct word order for 102
the correct word under each 156
the council gave order for 44
the council lord privy seal 297
the council soon after his 42
the council will agree that 168
the council will agree with 160
the country along ethnic and 64
the country among people who 64
the country best known for 54
the country came under his 47
the country came under its 40
the country club parking lot 184
the country club plaza and 63
the country club rather than 41
the country club where she 88
the country club where they 72
the country during world war 1117
the country even though his 51
the country even though they 190
the country ever since his 64
the country ever since its 66
the country from chaos and 251
the country from china and 62
the country from civil war 842
the country from danger and 45
the country from error and 45
the country from gloom and 150
the country from japan and 45
the country from knowing that 110
the country from people who 187
the country from spain and 66
the country from table bay 52
the country from where they 206
the country from where you 56
the country from which all 150
the country from which each 177
the country from which her 133
the country from which his 661
the country from which its 322
the country from which one 243
the country from which our 320
the country from which she 825
the country from which that 264
the country from which they 12841
the country from which this 278
the country from which you 1126
the country from within and 80
the country girl could sit 40
the country giving talks and 54
the country grew worse and 97
the country have asked for 50
the country have found that 486
the country have never had 54
the country have shown that 837
the country into blood and 64
the country into chaos and 491
the country into civil war 3234
the country into touch with 46
the country into towns and 61
the country into upper and 156
the country into urban and 146
the country into which his 44
the country into which our 52
the country into which she 64
the country into which they 1787
the country into which you 87
the country into white and 54
the country into world war 444
the country into zones and 156
the country into zones for 42
the country just could not 42
the country know whose son 78
the country many times and 67
the country more easily and 46
the country more easily than 56
the country more money than 53
the country more often than 103
the country most noted for 52
the country moving again and 79
the country much longer than 131
the country once again for 47
the country once every year 44
the country only after they 43
the country over which her 47
the country over which his 252
the country over which its 86
the country over which our 143
the country over which she 535
the country over which that 203
the country over which they 2783
the country over which this 130
the country over which you 202
the country paid dearly for 48
the country road which led 42
the country sank lower and 59
the country soon after his 101
the country soon after its 72
the country soon found that 110
the country their wives and 49
the country there broke out 46
the country three months ago 48
the country took place and 53
the country town where his 57
the country town where she 88
the country town where they 55
the country upon which they 305
the country were asked for 51
the country were aware that 64
the country were built with 60
the country were calling for 91
the country were driving off 43
the country were faced with 205
the country were looking for 129
the country were nearly all 78
the country were praying for 67
the country were small and 41
the country were still being 63
the country were still not 59
the country were thrown out 168
the country were waiting for 81
the country were working for 41
the country when faced with 43
the country will admit that 108
the country will agree that 219
the country will agree with 119
the country will carry out 49
the country will enjoy its 108
the country will grant its 44
the country will judge him 62
the country will never bear 61
the country will never see 73
the country will serve them 47
the country will stand for 65
the country will swarm with 181
the country young people are 70
the courier whom henry had 79
the coverings from which they 89
the coveted gold medal for 41
the coyotes from digging him 53
the cracked bell which his 78
the cracked high ceiling and 42
the craters from which they 55
the creative life force that 134
the creative urge within him 48
the creature from which they 47
the crimson sash about his 51
the criteria upon which his 65
the criteria upon which its 42
the criteria upon which one 41
the criteria upon which that 111
the criteria upon which they 352
the criteria upon which this 111
the criteria upon which you 95
the critics find fault with 58
the critics said about her 48
the critics said about his 44
the critics were right and 60
the critics will agree with 71
the crookes dark space and 141
the crossed high spears and 64
the crudest mind knows that 48
the crumbling ruin which has 52
the crushed limb which for 56
the crystal clear water and 146
the crystal into which they 43
the crystal peaks which had 45
the culture from which his 51
the culture from which its 43
the culture from which one 108
the culture from which our 53
the culture from which she 170
the culture from which that 149
the culture from which they 2681
the culture from which this 100
the culture from which you 55
the culture into which one 477
the culture into which she 194
the culture into which they 1122
the culture into which you 81
the current book value and 51
the current disk drive and 258
the current down which they 53
the current fill color and 101
the current flow lines are 78
the current from above and 61
the current from reaching its 73
the current from which they 46
the current from which was 45
the current high wages can 42
the current into phase with 60
the current into which men 42
the current line style and 141
the current plan calls for 84
the current plan period and 49
the current plot style for 54
the current rate method and 185
the current rate method are 59
the current rate method for 58
the current spot price and 233
the current spot price for 112
the current text style and 135
the current text style has 84
the current theory which all 60
the current time frame and 51
the current time period and 254
the current time period but 48
the current time period for 41
the current very rapid and 62
the current very strong and 53
the current view holds that 90
the current will carry them 76
the current will carry you 122
the current work force and 72
the curtain into place and 45
the curtain rose again and 80
the curtain rose again for 57
the cushions from which she 91
the cushions spring under her 46
the customs have proof that 55
the customs union which had 50
the customs union which was 52
the customs union would not 45
the cymbals were broad and 44
the cypress wreath above its 73
the damages were given for 53
the dancers halt where they 46
the dancers join hands and 62
the dancers stop short with 45
the deathless joke about how 278
the debates from which they 44
the deceased till after his 78
the deceased wage earner was 81
the decision even though they 78
the decision from which this 55
the decision making about how 54
the decision making power and 53
the decision making rather than 55
the decision were taken that 119
the decline during world war 40
the declining birth rates and 40
the deepest truth about god 152
the default disk drive and 96
the default plot style for 112
the default sort order for 123
the default text color for 83
the defects from which they 50
the defense must prove that 147
the defense will argue that 170
the delusion into which they 127
the demands will widen and 58
the dementia rating scale for 49
the dentist more often than 49
the deposit from which they 96
the deposit made under sub 154
the descent from david and 81
the descent from which was 68
the descent into chaos and 60
the descent into civil war 149
the descent into egypt and 79
the descent into hades and 180
the descent into limbo and 88
the descent into which was 72
the deserts from which they 127
the designs from which they 47
the desired disk drive and 69
the desired goal state and 47
the desired home visit had 76
the desired menu option and 73
the desired time frame for 59
the desires from which they 47
the despair into which his 81
the despair into which she 72
the despair into which they 171
the despair into which this 66
the despair into which you 86
the details from which they 66
the details have faded out 141
the details here given are 174
the details into which they 67
the details into which you 61
the details upon which they 46
the details upon which this 48
the details were still being 68
the details were vague and 47
the detroit free press and 1634
the detroit free press are 76
the detroit free press did 45
the detroit free press for 327
the detroit free press had 156
the detroit free press has 63
the detroit free press ran 108
the detroit free press that 682
the detroit free press was 255
the detroit free press who 53
the detroit free press with 54
the dialogue from which they 49
the dilemma into which his 134
the dilemma into which she 70
the dilemma into which they 230
the dilemma into which this 73
the dilemma into which you 41
the dioceses from which they 50
the dioceses over which they 49
the diseases from which death 84
the diseases from which man 48
the diseases from which men 89
the diseases from which our 65
the diseases from which they 818
the dispute over reason and 238
the dispute soon ended with 68
the distant land where she 52
the distant past rather than 169
the distant past which had 49
the ditches into which they 46
the ditches were lined with 52
the division from which they 53
the division into acute and 46
the division into books and 150
the division into clans and 51
the division into first and 54
the division into fixed and 47
the division into giants and 50
the division into lines and 45
the division into lower and 44
the division into parts and 64
the division into right and 140
the division into upper and 175
the division till after its 46
the division took place was 82
the divorce rate would not 45
the doctors have given her 56
the doctors have given him 156
the doctors have given you 50
the doctors there agree that 49
the doctors there could not 53
the doctors were aware that 46
the doctors were looking for 51
the doctors were relying for 45
the doctors were right and 63
the doctors were telling her 66
the doctors were telling him 62
the doctors were waiting for 80
the doctors will allow him 57
the doctors will serve you 53
the domains from which they 78
the domains over which they 110
the donation land claim act 104
the doorway from which she 98
the doorway from which they 46
the doorway into which she 43
the dreadful fate which had 129
the dreadful fate which was 47
the dreadful ideas which now 55
the dressings were taken off 44
the drizzling rain which had 58
the durable form which that 46
the duration over which they 53
the dynamic data dialog box 285
the earliest ages until now 73
the earliest date given for 90
the earliest date which can 228
the earliest date which has 42
the earliest days until now 110
the earliest were george and 48
the economy during world war 325
the economy even though they 50
the economy from reaching its 66
the economy from which they 167
the economy into which they 59
the economy moving again and 92
the economy over which they 84
the edifice upon which they 40
the editions from which they 184
the editors were aware that 41
the editors were faced with 77
the editors were looking for 61
the effects last longer than 49
the effects upon white men 149
the effects were small and 128
the effects were still being 53
the egyptian army could not 77
the egyptian army which had 107
the egyptian army which was 117
the egyptian army would not 128
the egyptian food ration and 113
the egyptian gods lived and 47
the egyptian peace treaty with 43
the elapsed time method for 116
the elapsed time since its 47
the elapsed time since they 44
the elderly have found that 119
the elderly have shown that 251
the elderly living alone and 45
the elderly living alone are 45
the elderly more often than 62
the elderly were cared for 120
the elderly young women that 50
the election among evils they 108
the election drew nearer and 46
the election even though they 50
the election held under this 67
the election next after any 130
the election took place and 172
the election took place for 85
the elegant young woman who 41
the elegant young women who 42
the element from which all 220
the element from which she 76
the element from which they 470
the element into which they 61
the element over which they 80
the element upon which all 45
the element upon which they 106
the eleventh army corps was 42
the eleventh line thereof and 123
the ellipse those angles may 53
the embassy last night eating 74
the emerald city until they 83
the emotions from which they 129
the emperor having given his 44
the emperor left paris for 112
the emperor made known his 52
the emperor paul could not 65
the emperor used every art 50
the emperor were built and 65
the emperor were mingled with 45
the endless ages which are 40
the enemies from within and 68
the engraved part under his 63
the engravings made after his 46
the epistle will prove this 48
the equally good reason that 77
the equation also shows that 88
the equation from which they 42
the equation just given for 57
the essence from which all 87
the essence from which they 62
the estates from which they 211
the estates upon which they 247
the eternal ages watch and 505
the eternal city could not 42
the eternal fire which has 323
the eternal fire which was 77
the eternal laws which are 95
the eternal laws which god 49
the eternal life after death 144
the eternal life which god 351
the eternal life which has 69
the eternal life which they 48
the eternal life which was 985
the eternal truth about god 59
the eternal truth which was 40
the eternal word within them 49
the european corn borer and 590
the european corn borer are 83
the european corn borer has 70
the european corn borer moth 119
the european corn borer was 139
the european free trade area 5797
the european pine shoot moth 2214
the european union calls for 44
the european union could not 154
the european union found that 186
the european union level and 49
the european union rather than 289
the european union shows that 224
the european union since its 59
the european union treaty and 51
the european union under its 57
the european union which are 97
the european union which has 215
the european union which was 101
the european union would not 239
the evident care which all 47
the exalted rank which they 40
the examining room where she 59
the example also shows that 267
the example from which this 47
the example just given and 75
the example just given are 49
the example just given for 44
the example just given may 51
the example just given that 229
the exceeding care which they 89
the exceeding faith which they 48
the exceeding rich trade and 43
the exchange rate above its 66
the exchange rate change and 119
the exchange rate change that 100
the exchange rate change was 88
the exchange rate could not 319
the exchange rate falls and 45
the exchange rate fixed and 57
the exchange rate rather than 615
the exchange rate turns out 89
the exchange rate which are 64
the exchange rate which had 56
the exchange rate which has 72
the exchange rate which was 105
the exchange rate within its 56
the exchange rate would lead 62
the exchange rate would mean 64
the exchange rate would not 415
the exchange ratio which has 65
the exchange took place and 114
the excited lump which she 64
the exerted limb marks its 85
the exhaust port opens and 68
the experts have given them 70
the experts said could not 44
the express note taken that 115
the extreme care taken with 55
the extreme care which has 87
the extreme care which they 89
the extreme care which was 105
the extreme case where all 436
the extreme case where both 66
the extreme case where each 79
the extreme case where one 228
the extreme case where two 43
the extreme cold weather and 67
the extreme left flank and 110
the extreme left which has 48
the extreme loss which they 59
the fabrics from which they 67
the factions into which this 134
the factors bringing about this 83
the factors from which they 95
the factors over which they 63
the factors over which you 58
the factors upon which his 40
the factors upon which its 66
the factors upon which they 155
the factors upon which this 178
the factory from which they 61
the factory work force and 41
the factory work force was 57
the faculty from which they 71
the faculty room suave and 208
the faculty there until his 42
the fairies have built for 48
the faithful their lives and 54
the faithful wife place his 43
the faithful will abide with 74
the familiar road which led 50
the familiar soul which had 48
the faraday dark space and 265
the farmers made seers and 73
the farmers were civil and 47
the farmers were faced with 109
the farmers were getting for 51
the farmers were waiting for 45
the fascist iron guard and 50
the features from which they 54
the features were sharp and 53
the federal army began its 45
the federal army which had 64
the federal army which was 70
the federal army would not 50
the federal clean water act 4761
the federal fair housing act 2811
the federal fair housing law 502
the federal farm board and 812
the federal farm board for 145
the federal farm board had 227
the federal farm board has 106
the federal farm board was 674
the federal farm board with 143
the federal food stamp act 60
the federal high court and 268
the federal high court are 57
the federal high court for 68
the federal high court has 92
the federal high court was 55
the federal land banks and 1985
the federal land banks are 371
the federal land banks had 56
the federal land banks was 235
the federal land grant act 73
the federal laws under our 156
the federal left flank and 146
the federal left flank was 47
the federal mail fraud and 57
the federal single audit act 51
the federal taxing power and 118
the federal taxing power for 54
the federal taxing power was 52
the federal tort claim act 112
the federal trial court and 46
the federal work force and 103
the federal work force has 78
the federal work force was 78
the females live longer than 88
the females used thorns for 51
the fertile land which they 54
the fertile land within that 105
the fertile soil which has 62
the fertile soil which they 47
the fifteen years after his 121
the fifteen years after its 85
the fifteen years since her 95
the fifteen years since his 201
the fifteen years since its 252
the fifteen years since she 125
the fifteen years since that 174
the fifteen years since then 353
the fifteen years since they 99
the fifteen years since this 142
the fifteen years which had 343
the figures also reveal that 130
the figures from which they 172
the figures from which this 68
the figures here given are 295
the figures here given for 82
the figures here given with 61
the figures just cited are 67
the figures just given are 126
the figures just given for 90
the figures just given that 119
the figures just given with 59
the figures upon which they 99
the figures upon which this 94
the figures were drawn and 59
the figures were drawn with 202
the figures were given for 41
the figures were lower than 70
the figures were small and 48
the filters three times with 58
the filters were dried and 73
the fishers home happy with 52
the flighty ones score off 45
the florida gulf coast and 186
the florida ship canal and 43
the flowers among which she 74
the flowers among which they 55
the flowers from which she 52
the flowers from which they 427
the flowers have faded and 286
