tax and death duties would 53
that are far enough apart 249
that are going around about 53
that are lying sleeping below 125
that are not actual words 55
that are not already built 43
that are not already fully 44
that are not already given 50
that are not already known 215
that are not already taken 52
that are not always based 90
that are not always easily 485
that are not always equal 57
that are not always found 317
that are not always fully 276
that are not always given 77
that are not always healthy 49
that are not always known 75
that are not always taken 64
that are not always under 88
that are not always valid 113
that are not always within 75
that are not beyond human 168
that are not clearly either 122
that are not clearly shown 47
that are not clearly within 84
that are not closed under 48
that are not common stock 92
that are not direct skips 71
that are not exempt under 169
that are not freely given 117
that are not listed above 955
that are not listed below 252
that are not listed under 51
that are not looked after 43
that are not merely close 53
that are not obvious until 53
that are not proper names 103
that are not proper nouns 153
that are not public goods 95
that are not purely local 42
that are not readily found 273
that are not seldom mixed 61
that are not serious about 48
that are not simply about 134
that are not simply based 56
that are not solely based 52
that are not stable under 43
that are not talked about 488
that are not wholly owned 135
that are not wholly within 73
that are not widely known 1164
that are not winter hardy 44
that are not without danger 52
that are not without merit 94
that are not without value 96
that are now buried beneath 41
that are now buried under 50
that are now widely known 44
that are tax exempt under 159
that art and luxury could 88
that art and nature could 106
that asia and africa could 40
that both are partly right 117
that both his inward power 61
that bring him pretty nearly 60
that but one person could 227
that can and should change 52
that can and should exist 78
that can and should guide 66
that can and should occur 68
that can and should shape 41
that can cut through steel 68
that can mean almost anything 194
that can not affect world 44
that can not afford large 70
that can not decide which 50
that can not forget falls 340
that can not handle large 67
that can not happen again 203
that can not happen until 283
that can not obtain funds 62
that can not strike again 88
that can see through walls 45
that can see without light 266
that cup and saucer close 127
that day and another night 112
that day and talked about 43
that day and thought about 40
that day for reasons which 61
that day had hardly known 43
that day she looked round 52
that day that martin luther 242
that day they talked about 46
that day this sudden burst 66
that deal with scenes taken 85
that death had already taken 66
that death has already taken 101
that death may result within 42
that did not affect either 52
that did not already belong 236
that did not already exist 1066
that did not always agree 190
that did not always allow 63
that did not always appear 129
that did not always belong 76
that did not always endear 197
that did not always exist 512
that did not always match 298
that did not always occur 96
that did not always please 137
that did not always prove 189
that did not always serve 194
that did not always share 137
that did not arrive until 295
that did not become fully 271
that did not become known 198
that did not before exist 755
that did not clearly belong 43
that did not comply would 110
that did not emerge until 451
that did not expire until 78
that did not extend above 145
that did not forbid people 206
that did not greatly alter 89
that did not happen after 105
that did not happen again 456
that did not happen either 1029
that did not happen every 623
that did not happen often 1879
that did not happen right 167
that did not happen today 45
that did not happen until 3039
that did not happen would 41
that did not hinder folks 42
that did not invite close 40
that did not matter either 1807
that did not matter right 247
that did not matter since 514
that did not matter though 105
that did not openly flout 91
that did not permit women 52
that did not readily yield 82
that did not suffer fools 41
that did not wisely spare 42
that does not absorb light 137
that does not absorb water 125
that does not affect either 132
that does not affect others 80
that does not affirm anything 83
that does not already appear 118
that does not already belong 142
that does not already exist 1324
that does not already occur 48
that does not always agree 55
that does not always allow 64
that does not always appear 156
that does not always apply 158
that does not always exist 215
that does not always imply 76
that does not always match 88
that does not always occur 341
that does not always prove 60
that does not always serve 90
that does not always value 97
that does not always yield 46
that does not assume anything 57
that does not assume equal 81
that does not become fully 44
that does not charge sales 41
that does not clearly appear 153
that does not clearly belong 67
that does not clearly state 105
that does not depend either 248
that does not emerge until 91
that does not exceed about 49
that does not exceed either 85
that does not expect anything 67
that does not expire until 107
that does not extend above 60
that does not extend below 197
that does not follow either 77
that does not happen again 529
that does not happen easily 72
that does not happen either 129
that does not happen every 561
that does not happen often 1300
that does not happen right 110
that does not happen today 170
that does not happen until 341
that does not happen within 53
that does not injure others 398
that does not itself appear 93
that does not itself arise 75
that does not itself cause 43
that does not itself change 228
that does not matter either 1282
that does not matter really 69
that does not matter right 315
that does not matter since 443
that does not mature until 62
that does not merely repeat 55
that does not merely share 43
that does not occupy space 313
that does not permit water 43
that does not readily admit 77
that does not readily allow 83
that does not readily change 53
that does not readily cross 91
that does not readily yield 202
that does not remain fixed 46
that does not remain within 61
that does not report earnings 65
that does not reside within 82
that does not return anything 103
that does not return until 51
that does not settle anything 46
that does not simply repeat 87
that does not suffer fools 40
that does not threaten either 42
that does not violate either 59
that each man should build 57
that each man should carry 198
that each man should drink 51
that each man should stand 77
that each man should write 42
that each one should write 67
that each team member knows 104
that each team member needs 85
that each team member would 125
that earth was formed about 82
that ease and repose which 44
that end you should still 46
that eve was created after 54
that far off divine event 133
that fear and hatred which 45
that for any finite value 83
that for any initial state 237
that for any opinion which 50
that for any output level 51
that for any special reason 823
that for any vector field 60
that for each dollar spent 603
that for his client which 64
that for our soviet teaching 41
that for this simple model 54
that for this simple reason 337
that gay and lesbian people 1818
that gay and lesbian youths 59
that get old without getting 66
that god and nature never 58
that god did indeed create 96
that god did indeed exist 41
that god does indeed exist 159
that god had already begun 108
that god had already given 538
that god had become flesh 47
that god had chosen aaron 48
that god had chosen david 82
that god had chosen israel 411
that god had created every 86
that god had created human 102
that god had created people 42
that god had created woman 78
that god had created women 67
that god had indeed given 68
that god had placed within 194
that god had raised jesus 1383
that god had special plans 125
that god has already acted 71
that god has already begun 246
that god has already given 1324
that god has already shown 40
that god has already taken 85
that god has always given 49
that god has always known 132
that god has always loved 111
that god has become human 139
that god has chosen israel 155
that god has created every 104
that god has created heaven 90
that god has created human 327
that god has created moral 49
that god has created within 110
that god has freely given 295
that god has indeed given 73
that god has neither parts 42
that god has neither right 57
that god has placed within 1562
that god has raised jesus 710
that god has special plans 59
that god hath bidden every 51
that god hath joined error 57
that god hath raised jesus 65
that god may richly bless 46
that god was indeed calling 49
that goes far beyond anything 491
that goes far beyond human 113
that had but lately crept 42
that had but little money 103
that had but little moved 56
that had its starting point 59
that had not already begun 90
that had not already taken 169
that had not always stood 79
that had not changed about 183
that had not changed anything 89
that had not changed hands 43
that had not changed since 2162
that had not fallen under 196
that had not finned after 88
that had not seemed right 94
that had not sinned after 3130
that had not worked either 270
that had not worked since 56
that had now become quite 40
that had now passed since 50
that had put itself under 43
that had this imposing charm 72
that has got beyond facts 45
that has got itself mixed 72
that has its origin within 49
that has its proper place 62
that has its starting point 97
that has not abated since 71
that has not already found 50
that has not already taken 68
that has not changed about 124
that has not changed either 117
that has not changed hands 67
that has not changed since 1509
that has not common sense 50
that has not worked either 148
that has now become known 64
that has now become quite 87
that has now become world 41
that has now passed since 50
that has one stable state 89
that has six carbon atoms 42
that has yet fallen under 61
that has yet fallen within 84
that hath any regard either 42
that hath but little value 63
that heat for eleven hours 48
that her dear briggs would 42
that her new friend could 90
that her new friend would 252
that her old friend would 214
that her own brother would 84
that her own doctor would 54
that her own family could 169
that her own family might 40
that her own family would 167
that her own feelings about 122
that her own militia could 44
that her own mortar would 66
that her own purity would 59
that her own sister would 87
that her own spirit might 40
that her own strength would 43
that her son should enjoy 81
that her son should enter 44
that her son should marry 947
that her son should never 172
that her son should reign 151
that her son should stoop 132
that her veal cutlet might 63
that hid his mangled frame 87
that hid his raveling edges 55
that his big brother would 112
that his dead brother would 81
that his dear friend thomas 76
that his death should appear 110
that his death should occur 48
that his head looked white 62
that his head turned round 122
that his men should again 57
that his men should carry 44
that his men should thrive 107
that his new allies would 42
that his new client would 85
that his new course would 91
that his new duties would 156
that his new friend could 121
that his new friend might 166
that his new friend would 253
that his new office would 52
that his new policy would 63
that his new status would 81
that his new system might 49
that his new system would 166
that his new teacher could 90
that his not replying would 56
that his old friend could 350
that his old friend george 42
that his old friend james 42
that his old friend might 291
that his old friend would 1161
that his old master would 142
that his own actions would 85
that his own brother could 197
that his own brother would 98
that his own career might 139
that his own career would 197
that his own choice would 220
that his own colors might 45
that his own common sense 158
that his own doubts about 89
that his own family could 203
that his own family might 140
that his own family would 382
that his own feelings about 153
that his own feelings would 74
that his own forces could 115
that his own forces would 158
that his own future might 87
that his own future would 134
that his own little party 44
that his own person could 55
that his own person would 136
that his own policy would 111
that his own reward would 40
that his own safety would 66
that his own strength would 177
that his own troops could 43
that his own troops might 320
that his own troops would 328
that his own wishes would 83
that his own writings would 101
that his real career began 85
that his son should adopt 161
that his son should again 57
that his son should apply 85
that his son should build 135
that his son should carry 63
that his son should enjoy 249
that his son should enter 561
that his son should marry 1487
that his son should never 619
that his son should reign 138
that his son should serve 172
that his son should share 48
that his son should spend 52
that his son should study 504
that his son should visit 52
that his son walter would 52
that his son william would 118
that idea with greater force 82
that its head reached above 81
that its own weight would 45
that its use creates value 167
that law and equity might 40
that let you choose which 45
that long and anxious morning 54
that long and anxious night 51
that long and dismal period 46
that long and fearful night 41
that long and narrow tract 42
that mad cow disease could 52
that man and despot could 42
that man and nature could 62
that man and nature exist 45
that man can become aware 51
that man can neither create 50
that man can strive after 52
that man goes through place 100
that man has always known 58
that man has always lived 114
that man has always tried 76
that man has learned about 63
that man has little right 54
that man has rights which 43
that man has turned aside 47
that man was created about 48
that man was created after 360
that man was created alone 42
that man was created first 386
that man who should first 103
that man with better sense 112
that may and should belong 49
that may not always appear 44
that may not always apply 72
that may not always exist 42
that may not always occur 49
that may not happen again 65
that may not happen every 139
that may not happen until 82
that may say something about 114
that mean you should never 98
that men and devils could 46
that men and devils shall 50
that men and horses could 311
that men are always faced 52
that men are always praying 80
that men are always willing 59
that men are called brave 70
that men are created equal 589
that men can govern anything 74
that men may readily trace 78
that men who batter women 47
that new and better might 89
that new and better order 45
that new and better times 197
that new and better world 136
that new and higher forms 42
that new and mighty power 159
that new and simple forms 273
that new real future which 100
that not all authors agree 152
that not all groups within 94
that not all hotels offer 53
that not all readers would 101
that not all states would 98
that not for worlds would 316
that not one jarred within 42
that not one person could 48
that not one person would 139
that now they should enjoy 117
that oft for heresy which 159
that old and sunken grave 463
that one and another dogma 44
that one being chosen which 45
that one can almost count 131
that one can almost fancy 112
that one can almost smell 253
that one can almost taste 49
that one can almost touch 147
that one can always count 133
that one can always write 108
that one can become aware 307
that one can become fully 59
that one can choose either 40
that one can decide which 149
that one can expect anything 44
that one can forget about 184
that one can hardly avoid 951
that one can hardly begin 95
that one can hardly blame 706
that one can hardly breathe 119
that one can hardly claim 76
that one can hardly count 77
that one can hardly doubt 908
that one can hardly enter 42
that one can hardly grasp 46
that one can hardly guess 79
that one can hardly judge 76
that one can hardly stand 182
that one can hardly touch 55
that one can hardly write 42
that one can neither prove 40
that one can neither smell 40
that one day france would 131
that one day nations could 48
that one day someone might 241
that one day someone would 1263
that one day something would 122
that one day stands still 65
that one day whilst tracing 68
that one had always known 46
that one has already found 42
that one has already taken 46
that one has become aware 42
that one has fallen short 151
that one man should carry 101
that one man should never 59
that one man should stand 45
that one may become aware 62
that one may fairly doubt 40
that one was hardly aware 150
that one was needed often 57
that one was without shape 51
that one who better knows 247
that our lad should marry 61
that put his holdings above 40
that read this little story 247
that real oil prices would 40
that rip van winkle slept 49
that sad and lonely mother 203
that see may become blind 87
that set them clearly apart 64
that she all shapes could 45
that she and another woman 149
that she and daniel would 46
that she and michael could 45
that she and michael would 68
that she and robert would 70
that she and walter would 40
that she and william would 81
that she can always count 52
that she can barely stand 45
that she can handle anything 42
that she can hardly breathe 111
that she can hardly stand 126
that she did always unite 86
that she had almost ceased 128
that she had almost given 206
that she had almost never 45
that she had already asked 202
that she had already begun 784
that she had already borne 267
that she had already built 51
that she had already drawn 58
that she had already drunk 70
that she had already found 366
that she had already given 1153
that she had already known 168
that she had already lived 150
that she had already moved 105
that she had already reaped 44
that she had already saved 46
that she had already shown 153
that she had already slept 46
that she had already spent 398
that she had already taken 704
that she had already thrown 42
that she had already tried 286
that she had always acted 62
that she had always cared 66
that she had always feared 169
that she had always found 474
that she had always given 117
that she had always hated 427
that she had always hoped 240
that she had always known 3706
that she had always liked 463
that she had always lived 483
that she had always longed 287
that she had always loved 1456
that she had always shown 235
that she had always slept 44
that she had always stood 56
that she had always taken 343
that she had always tried 213
that she had another child 253
that she had another lover 183
that she had another reason 170
that she had barely known 42
that she had barely slept 44
that she had become aware 403
that she had become blind 192
that she had become bored 46
that she had become known 58
that she had become queen 106
that she had become quite 783
that she had become rather 92
that she had better begin 81
that she had better change 180
that she had better check 44
that she had better hurry 208
that she had better marry 103
that she had better never 198
that she had better start 229
that she had better stick 50
that she had better taste 65
that she had better watch 168
that she had better write 132
that she had bought after 43
that she had broken loose 121
that she had caught sight 210
that she had changed since 121
that she had doubts about 262
that she had dreamed about 945
that she had earlier given 42
that she had enough money 529
that she had failed again 98
that she had fallen madly 63
that she had fallen short 111
that she had fallen under 286
that she had fallen while 41
that she had gotten drunk 49
that she had gotten tired 43
that she had hardly begun 49
that she had hardly dared 50
that she had hardly given 60
that she had hardly known 146
that she had hardly slept 94
that she had helped create 84
that she had hidden under 114
that she had indeed found 254
that she had indeed given 106
that she had indeed grown 69
that she had indeed taken 100
that she had indeed tried 56
that she had lately found 40
that she had learned about 743
that she had learned after 46
that she had learned anything 57
that she had learned first 54
that she had learned since 50
that she had learned while 71
that she had little cause 169
that she had little doubt 122
that she had little money 106
that she had little option 46
that she had little power 75
that she had little reason 139
that she had little sense 93
that she had looked after 172
that she had missed anything 42
that she had neither father 130
that she had passed under 73
that she had prayed about 41
that she had pushed aside 51
that she had rarely found 66
that she had safely given 72
that she had shaken hands 154
that she had shrunk rather 58
that she had simply given 57
that she had simply never 44
that she had simply taken 52
that she had something under 68
that she had something which 87
that she had spoken about 222
that she had spoken aloud 474
that she had spoken rather 65
that she had spoken truly 112
that she had spoken words 49
that she had stayed awake 120
that she had stolen money 131
that she had sudden reason 49
that she had talked about 927
that she had thought about 1927
that she had thought might 41
that she had thought never 57
that she had thought would 221
that she had turned aside 95
that she had turned quite 78
that she had turned thirty 40
that she had turned white 58
that she had viewed every 54
that she had waited until 253
that she had walked right 111
that she has almost ceased 56
that she has already begun 170
that she has already borne 87
that she has already found 77
that she has already given 255
that she has already shown 54
that she has already spent 128
that she has already taken 183
that she has already tried 195
that she has always found 90
that she has always given 82
that she has always hated 113
that she has always known 199
that she has always liked 78
that she has always lived 116
that she has always loved 501
that she has always shown 138
that she has always stood 45
that she has always taken 93
that she has always tried 75
that she has another lover 84
that she has become aware 97
that she has become quite 218
that she has become tired 56
that she has defied wotan 45
that she has doubts about 57
that she has dreamed about 66
that she has enough money 196
that she has fallen short 63
that she has fallen under 54
that she has lately borne 54
that she has learned about 148
that she has little power 223
that she has something still 54
that she has spoken aloud 45
that she has talked about 49
that she has thought about 364
that she may become fully 55
that she may freely breathe 52
that she was afraid might 164
that she was afraid would 119
that she was almost alone 76
that she was almost blind 117
that she was almost happy 70
that she was almost naked 162
that she was almost never 74
that she was almost running 101
that she was almost sitting 45
that she was almost sorry 113
that she was almost thirty 103
that she was almost willing 53
that she was already awake 164
that she was already aware 191
that she was already feeling 210
that she was already fully 56
that she was already getting 101
that she was already grown 41
that she was already known 59
that she was already looking 147
that she was already missing 41
that she was already passing 53
that she was already quite 84
that she was already running 48
that she was already showing 43
that she was already sitting 58
that she was already thinking 226
that she was already tired 281
that she was already under 145
that she was already working 112
that she was always alone 182
that she was always aware 94
that she was always dreaming 66
that she was always getting 124
that she was always happy 104
that she was always hungry 88
that she was always known 83
that she was always looking 157
that she was always quiet 49
that she was always right 846
that she was always running 96
that she was always seeking 45
that she was always talking 130
that she was always telling 92
that she was always thinking 208
that she was always tired 208
that she was always under 126
that she was always waiting 120
that she was always willing 248
that she was always working 82
that she was always writing 67
that she was another woman 90
that she was anxious about 694
that she was barely alive 43
that she was barely aware 282
that she was barely breathing 46
that she was barely holding 56
that she was becoming aware 54
that she was becoming bored 59
that she was becoming known 43
that she was becoming quite 134
that she was becoming tired 48
that she was behaving badly 126
that she was better known 67
that she was better looking 88
that she was bitter about 66
that she was blushing again 83
that she was buried alive 138
that she was buried under 91
that she was carrying about 47
that she was carrying twins 289
that she was carrying under 42
that she was clothed again 42
that she was curious about 450
that she was deeply loved 78
that she was deeply moved 587
that she was deeply sorry 48
that she was deeply upset 152
that she was denied equal 69
that she was doomed never 43
that she was dubious about 42
that she was enjoying every 112
that she was firmly fixed 43
that she was floating above 43
that she was greatly loved 61
that she was greatly moved 109
that she was greatly upset 122
that she was hardly aware 578
that she was highly strung 45
that she was hovering about 45
that she was indeed alive 117
that she was indeed alone 174
that she was indeed awake 41
that she was indeed bound 48
that she was indeed feeling 48
that she was indeed getting 41
that she was indeed happy 41
that she was indeed human 67
that she was indeed looking 58
that she was indeed quite 147
that she was indeed still 117
that she was indeed worthy 48
that she was justly relying 43
that she was keenly alive 45
that she was keenly aware 145
that she was laboring under 432
that she was looked after 122
that she was marrying beneath 54
that she was merely bored 50
that she was merely changing 84
that she was merely passing 54
that she was merely playing 191
that she was merely putting 45
that she was merely quoting 54
that she was merely speaking 46
that she was merely talking 53
that she was merely tired 109
that she was merely waiting 86
that she was placed under 153
that she was pleased about 124
that she was scared about 50
that she was scared stiff 64
that she was serious about 778
that she was simply playing 46
that she was simply thrown 125
that she was simply tired 58
that she was simply waiting 128
that she was sleeping badly 41
that she was slowly sinking 81
that she was something aloof 45
that she was something quite 48
that she was sought after 82
that she was spending money 51
that she was standing alone 147
that she was standing close 259
that she was standing naked 68
that she was standing quite 41
that she was standing right 292
that she was standing still 128
that she was standing under 48
that she was standing where 46
that she was talked about 81
that she was treated badly 46
that she was tripping gaily 81
that she was tripping gayly 40
that she was unable either 43
that she was unsure about 125
that she was warmly urged 40
that she was wholly right 79
that she was wholly taken 65
that she was widely known 44
that she was without child 88
that she was without doubt 122
that she was without fault 42
that she was without funds 64
that she was without money 56
that she was worrying about 321
that that man teaches false 46
that that was another reason 50
that that was something which 129
that then his empire would 78
that then they should carve 118
that they all became quite 48
that they all looked alike 533
that they all talked about 63
that they all thought alike 47
that they all turned round 42
that they are actions which 91
that they are admiring poetry 48
that they are almost alone 45
that they are almost black 239
that they are almost bound 92
that they are almost equal 104
that they are almost exact 42
that they are almost never 1379
that they are almost quite 64
that they are almost taken 89
that they are already aware 162
that they are already fully 210
that they are already getting 111
that they are already known 267
that they are already looking 44
that they are already quite 73
that they are already saved 83
that they are already thinking 65
that they are already under 115
that they are already within 53
that they are already working 169
that they are always about 202
that they are always aware 122
that they are always based 130
that they are always begging 59
that they are always bound 95
that they are always built 51
that they are always changing 207
that they are always close 121
that they are always drawn 69
that they are always either 171
that they are always equal 224
that they are always finding 71
that they are always found 530
that they are always fresh 119
that they are always fully 53
that they are always getting 116
that they are always given 202
that they are always green 41
that they are always happy 116
that they are always hungry 109
that they are always known 41
that they are always learning 61
that they are always liable 273
that they are always looking 361
that they are always right 1676
that they are always round 42
that they are always running 136
that they are always seeking 108
that they are always speaking 44
that they are always taken 65
that they are always talking 154
that they are always thinking 114
that they are always tired 107
that they are always under 576
that they are always wanting 85
that they are always willing 223
that they are always within 141
that they are always working 155
that they are another order 66
that they are anxious about 195
that they are barely aware 47
that they are becoming aware 99
that they are becoming every 52
that they are behaving badly 42
that they are better known 528
that they are better looking 141
that they are better loved 53
that they are better people 103
that they are beyond doubt 55
that they are beyond human 183
that they are bought below 68
that they are buried alive 41
that they are buried under 44
that they are busied about 52
that they are called after 67
that they are called fixed 86
that they are called often 82
that they are called trace 43
that they are caused either 43
that they are clearly aware 61
that they are clearly within 58
that they are closed under 149
that they are crawling about 71
that they are created equal 135
that they are curious about 243
that they are damned fools 129
that they are decent people 50
that they are deemed apter 99
that they are deemed worthy 85
that they are deeply loved 55
that they are deeply moved 48
that they are denied equal 81
that they are drifting apart 61
that they are duties which 41
that they are enjoying honey 48
that they are evenly spread 76
that they are events which 49
that they are extant withal 73
that they are fairly close 204
that they are fairly easily 49
that they are fairly small 55
that they are fallen angels 86
that they are fallen under 53
that they are farther apart 120
that they are feelings which 40
that they are fellow human 44
that they are fighting about 76
that they are fighting under 194
that they are firmly based 51
that they are firmly fixed 177
that they are formed after 87
that they are formed either 60
that they are formed under 85
that they are formed within 163
that they are further apart 75
that they are greater lords 48
that they are hardly aware 345
that they are hardly known 45
that they are hardly worthy 123
that they are heavily armed 45
that they are heavily taxed 42
that they are hidden under 94
that they are highly aware 49
that they are highly toxic 90
that they are honest about 46
that they are honest people 55
that they are hovering about 53
that they are indeed alive 49
that they are indeed aware 40
that they are indeed equal 46
that they are indeed getting 54
that they are indeed looking 45
that they are indeed often 46
that they are indeed quite 221
that they are indeed valid 52
that they are indeed working 71
that they are indeed worthy 85
that they are indians first 350
that they are issued under 161
that they are issues which 73
that they are keenly alive 66
that they are keenly aware 159
that they are laboring under 167
that they are likely never 43
that they are limiting cases 45
that they are listed under 52
that they are little known 127
that they are little people 47
that they are little short 41
that they are looked after 259
that they are mainly based 65
that they are mainly found 61
that they are merely getting 40
that they are merely human 262
that they are merely local 58
that they are merely parts 70
that they are merely passing 53
that they are merely pawns 43
that they are merely playing 232
that they are merely seeking 111
that they are merely stating 40
that they are merely tools 78
that they are merely waiting 80
that they are merely working 46
that they are middle class 349
that they are mostly based 63
that they are mostly found 116
that they are mostly small 68
that they are mostly women 75
that they are neither alone 57
that they are neither cause 86
that they are neither sweet 58
that they are neither willing 62
that they are normal human 40
that they are normal people 87
that they are opened after 67
that they are partly right 71
that they are placed above 147
that they are placed after 42
that they are placed close 46
that they are placed under 537
that they are placed where 121
that they are placed within 152
that they are places where 424
that they are points which 70
that they are powers which 52
that they are pretty close 113
that they are pretty nearly 49
that they are proper names 119
that they are purely local 72
that they are raised above 214
that they are rarely asked 60
that they are rarely found 404
that they are rarely given 103
that they are rarely known 40
that they are readily taken 92
that they are rights which 76
that they are second class 154
that they are seldom found 741
that they are seldom given 66
that they are seldom hungry 52
that they are seldom known 106
that they are seldom taken 42
that they are seldom willing 49
that they are serious about 1028
that they are silent about 96
that they are simply false 44
that they are simply looking 45
that they are simply playing 79
that they are simply seeking 53
that they are simply solid 47
that they are simply taken 99
that they are simply telling 41
that they are simply tools 58
that they are simply waiting 78
that they are simply wasting 52
that they are simply working 42
that they are simply writing 43
that they are something quite 67
that they are something which 85
that they are sought after 165
that they are spaced about 51
that they are special cases 189
that they are special people 114
that they are spending money 93
that they are stable under 58
that they are standing still 139
that they are states which 40
that they are stolen goods 80
that they are strange people 43
that they are striving after 47
that they are styled fools 40
that they are surely awake 56
that they are talked about 191
that they are taught about 42
that they are taught after 45
that they are thereby helping 55
that they are thereby serving 44
that they are thought about 211
that they are thought unfit 102
that they are thought worthy 113
that they are treated alike 58
that they are treated badly 58
that they are treated worse 71
that they are unable either 247
that they are unclear about 114
that they are unique within 46
that they are united under 51
that they are unlike anything 53
that they are unsure about 161
that they are useful tools 110
that they are wholly false 48
that they are wholly lacking 44
that they are wholly unfit 53
that they are widely known 150
that they are widely spread 60
that they are without doubt 134
that they are without fault 82
that they are without guile 50
that they are without honor 91
that they are without merit 149
that they are without power 103
that they are without sense 43
that they are without value 210
that they are worlds apart 79
that they are worrying about 125
that they can affect price 43
that they can almost never 42
that they can almost touch 43
that they can always carry 43
that they can always count 179
that they can always dodge 46
that they can always spell 88
that they can barely stand 50
that they can become anything 42
that they can become aware 308
that they can become fully 311
that they can become happy 55
that they can become known 57
that they can become quite 58
that they can become strong 72
that they can better adapt 272
that they can better focus 47
that they can better judge 46
that they can better serve 432
that they can borrow money 102
that they can choose either 98
that they can choose where 44
that they can choose which 83
that they can decide where 48
that they can decide which 164
that they can effect change 283
that they can expect others 63
that they can forget about 172
that they can handle anything 77
that they can handle large 68
that they can hardly avoid 78
that they can hardly breathe 116
that they can hardly carry 64
that they can hardly claim 53
that they can hardly creep 44
that they can hardly raise 41
that they can hardly serve 70
that they can hardly stand 214
that they can justly claim 41
that they can manage quite 42
that they can neither change 59
that they can neither sleep 728
that they can neither stand 44
that they can readily apply 50
that they can readily change 46
that they can reduce costs 77
that they can remain alive 76
that they can remain under 53
that they can remain viable 65
that they can rotate about 52
that they can safely carry 61
that they can safely trust 104
that they can scarce count 40
that they can scarce creep 40
that they did indeed belong 103
that they did indeed exist 98
that they did indeed trade 42
that they did something about 42
that they did something which 48
