ten to forty pounds apiece 62
that he never wanted strength 63
that he never worked harder 49
that he really needed someone 42
that he shall indeed become 51
that he shall submit freely 193
that he spoke better english 172
that he spoke english better 42
that he spoke fluent english 107
that he spoke fluent french 156
that he spoke fluent german 90
that he spoke little english 46
that he still stands behind 62
that he stood firmly behind 46
that he stood little chance 281
that he would accept another 77
that he would accept battle 54
that he would accept neither 215
that he would accept office 78
that he would accept without 83
that he would adhere firmly 48
that he would almost prefer 44
that he would almost surely 55
that he would always accept 49
that he would always affect 360
that he would always choose 68
that he would always defend 76
that he would always follow 94
that he would always listen 67
that he would always oppose 142
that he would always prefer 79
that he would always regard 205
that he would always regret 90
that he would always reject 81
that he would always remain 730
that he would always retain 93
that he would always return 85
that he would always square 89
that he would arrive before 177
that he would arrive safely 62
that he would assist further 88
that he would attend church 85
that he would attend school 49
that he would become another 75
that he would become better 46
that he would become famous 210
that he would become insane 118
that he would become master 57
that he would become something 42
that he would become violent 61
that he would behave better 173
that he would choose another 74
that he would commit another 56
that he would commit future 43
that he would commit murder 115
that he would decide whether 102
that he would deeply regret 85
that he would depart without 88
that he would detach troops 51
that he would escape notice 47
that he would escape without 71
that he would follow orders 70
that he would follow through 528
that he would gladly accept 617
that he would gladly attend 40
that he would gladly become 75
that he would gladly bestow 43
that he would gladly comply 67
that he would gladly endure 48
that he would gladly forget 58
that he would gladly listen 58
that he would gladly remain 65
that he would gladly render 62
that he would gladly resign 237
that he would gladly return 146
that he would gladly submit 52
that he would gladly suffer 69
that he would govern without 46
that he would greatly oblige 52
that he would greatly prefer 286
that he would hardly listen 123
that he would hardly notice 72
that he would hardly suffer 55
that he would indeed become 52
that he would indeed return 86
that he would invade england 59
that he would invade france 75
that he would muster energy 84
that he would neither accept 197
that he would neither oppose 42
that he would neither resign 73
that he would neither suffer 131
that he would notice something 41
that he would prefer another 42
that he would prefer something 61
that he would prefer without 61
that he would punish anyone 46
that he would readily accept 143
that he would readily answer 42
that he would readily comply 124
that he would recall something 44
that he would remain abroad 48
that he would remain behind 235
that he would remain silent 261
that he would remain without 61
that he would resign before 425
that he would resign should 58
that he would resign unless 525
that he would resume office 58
that he would retire before 79
that he would return another 61
that he would return before 1188
that he would return safely 165
that he would return through 53
that he would return without 121
that he would secure better 97
that he would simply ignore 58
that he would simply refuse 48
that he would sooner perish 218
that he would sooner resign 137
that he would sooner retire 58
that he would sooner submit 46
that he would sooner suffer 184
that he would starve before 189
that he would suffer injury 51
that he would suffer nobody 56
that he would suffer through 89
that he would summon another 80
that he would surely become 55
that he would surely return 113
that he would surely uphold 44
that he would thereby become 76
that he would thereby obtain 61
that he would thereby secure 128
that he would travel through 58
that he wrote another letter 75
that if anything should befall 80
that if anything should happen 4688
that if either should refuse 53
that if given another chance 65
that if marian wanted advice 41
that if people wanted christ 51
that if spain should invade 62
that if spain should refuse 78
that if water passes through 40
that in every parish church 108
that in every public school 43
that in which another person 55
that in which fielding walked 51
that is often hidden behind 53
that is quite another affair 735
that is quite another matter 6536
that is rolling without slipping 73
that is spread through sexual 95
that is still deeply rooted 40
that is still denied outlet 83
that is within normal limits 392
that it could adjust itself 45
that it could afford little 117
that it could assert itself 57
that it could become another 40
that it could become something 43
that it could decide whether 74
that it could defend itself 349
that it could devote itself 61
that it could govern itself 57
that it could happen without 53
that it could hardly afford 133
that it could hardly become 70
that it could hardly escape 143
that it could hardly expect 52
that it could hardly happen 82
that it could modify existing 43
that it could neither bestow 43
that it could pierce through 40
that it could rotate freely 49
that it finds itself unable 119
that it first showed itself 50
that it found itself unable 81
that it gives greater weight 42
that it gives little weight 62
that it lends itself better 153
that it lends itself readily 417
that it might adhere better 144
that it might always remain 92
that it might become almost 48
that it might become another 66
that it might become better 49
that it might become something 82
that it might become useful 51
that it might defend itself 45
that it might derive strength 81
that it might devote itself 57
that it might escape notice 208
that it might extend beyond 102
that it might itself become 61
that it might neither through 106
that it might thereby become 64
that it needs greater strength 57
that it needs little further 55
that it needs nuclear weapons 44
that it never occurs without 131
that it never passed beyond 41
that it never passed through 66
that it never passes through 45
that it never repeats itself 84
that it never showed itself 49
that it often occurs without 55
that it seems almost absurd 153
that it seems almost beyond 94
that it seems almost futile 70
that it seems almost trivial 64
that it seems almost unfair 101
that it seems hardly likely 116
that it seems highly likely 164
that it seems unkind almost 54
that it shall always follow 59
that it shall always remain 117
that it shall charge itself 79
that it shall confer neither 163
that it shall itself inform 54
that it shall neither offend 74
that it spread itself around 57
that it still passes without 42
that it stood little chance 107
that it takes little effort 108
that it would afford little 89
that it would almost always 167
that it would almost amount 49
that it would almost induce 58
that it would almost surely 70
that it would always happen 43
that it would always remain 652
that it would always return 45
that it would arrive before 74
that it would barely enable 47
that it would become almost 118
that it would become another 122
that it would become harder 59
that it would become merely 57
that it would become obvious 47
that it would become public 214
that it would become something 78
that it would become useful 49
that it would better become 201
that it would better enable 41
that it would commit itself 65
that it would debase itself 46
that it would decide whether 65
that it would defend itself 71
that it would devote itself 60
that it would divest itself 46
that it would escape notice 59
that it would extend beyond 173
that it would further reduce 54
that it would greatly assist 120
that it would greatly injure 80
that it would greatly lessen 82
that it would greatly reduce 243
that it would happen before 111
that it would happen sooner 102
that it would happen without 46
that it would hardly become 51
that it would hardly matter 122
that it would itself become 45
that it would itself strive 73
that it would likely result 76
that it would matter greatly 53
that it would matter little 265
that it would rarely happen 77
that it would remain closed 188
that it would remain intact 103
that it would remain secret 50
that it would remain stable 64
that it would remain united 40
that it would remain without 44
that it would resume nuclear 49
that it would strike terror 51
that it would surely arrive 67
that it would tamely submit 46
that it would thereby become 71
that it would unduly burden 40
that it would violate public 41
that king james should retire 79
that my father pinked mohawk 50
that my father should oblige 43
that my father should remain 93
that my maxim should become 2384
that my mother should return 40
that my niece should embark 107
that my noble friend should 99
that my pride showed itself 245
that my sweet little jessie 43
that my uncle should object 92
that my uncle should settle 83
that my widow looked better 59
that my words merely helped 41
that my yearning spirit craves 203
that no blame should attach 148
that no blood passes through 69
that no blood should follow 47
that no child should suffer 49
that no court martial should 75
that no doubt should remain 237
that no fresh troops should 73
that no indian should remain 59
that no later mortal should 47
that no light passes through 208
that no longer exists except 358
that no major changes should 40
that no organ exists without 41
that no papal legate should 65
that no small matter should 104
that no trace should remain 65
that no white person should 87
that of every fervid nature 123
that of george william curtis 107
that of holding public office 55
that of human nature itself 157
that of known authors appears 44
that of plain carbon steels 249
that of right bundle branch 280
that of sight seemed frozen 132
that of solid carbon dioxide 107
that of winning public opinion 44
that on every street corner 131
that the actor should always 67
that the arabs should accept 60
that the arabs should remain 48
that the armed forces became 43
that the armed forces needed 132
that the armed forces remain 76
that the armed forces should 1546
that the armed forces wanted 41
that the arrow always points 54
that the arrow points toward 90
that the audit report should 114
that the author before starting 51
that the author should behold 164
that the author should hazard 58
that the author should remain 53
that the banking system creates 48
that the banking system itself 52
that the banking system should 333
that the baron should afford 138
that the basic building blocks 764
that the basic motive behind 60
that the bending moment diagram 198
that the bending moment varies 95
that the bible clearly states 119
that the bible clearly teaches 223
that the bible itself teaches 76
that the black church should 61
that the black warrior affair 44
that the blood coursing through 107
that the blood flowed freely 133
that the blood flowed through 81
that the blood passed through 271
that the blood passes through 527
that the blood soaked through 43
that the board itself should 77
that the board should accept 40
that the board should always 75
that the board should assume 52
that the board should decide 69
that the bones showed through 141
that the bonus system should 46
that the books should remain 44
that the brave little fellow 42
that the breach caused damage 45
that the brick blocks looked 47
that the bride should arrive 43
that the broad peasant masses 43
that the buyer should beware 97
that the canal passes through 41
that the capet family should 70
that the caste system itself 75
that the caste system should 166
that the cells become filled 40
that the chief limiting factor 59
that the chief motive behind 59
that the child attend school 95
that the child entering school 47
that the child enters school 155
that the child looked ragged 48
that the child passed through 139
that the child passes through 1011
that the child should accept 101
that the child should always 235
that the child should attend 139
that the child should become 311
that the child should follow 179
that the child should remain 682
that the child should return 131
that the child should suffer 58
that the child thought little 51
that the china inland mission 140
that the civil courts should 137
that the civil rights agenda 42
that the civil rights forces 108
that the civil rights groups 122
that the civil rights leaders 160
that the civil rights remedy 66
that the civil rights section 55
that the claim thereby raised 65
that the class teacher checks 102
that the class teacher should 63
that the cloak should become 420
that the clock struck twelve 89
that the court before imposing 42
that the court decide whether 58
that the court itself should 203
that the court should accept 284
that the court should adhere 62
that the court should always 208
that the court should assume 123
that the court should compel 44
that the court should decide 733
that the court should depart 53
that the court should direct 169
that the court should employ 48
that the court should extend 48
that the court should follow 343
that the court should ignore 64
that the court should impose 149
that the court should permit 50
that the court should refuse 429
that the court should regret 41
that the court should reject 138
that the court should remain 93
that the court should remove 41
that the court should retain 138
that the court should return 49
that the court should review 155
that the court should settle 46
that the court should simply 176
that the court should strike 80
that the court should uphold 176
that the court system should 52
that the cover letter should 43
that the crazy chariot rocked 46
that the cross section should 96
that the cross section through 49
that the cross section varies 67
that the crown colony system 98
that the crown prince should 546
that the crown prince wished 51
that the crown should assume 116
that the crown should remain 42
that the crown should resume 60
that the crown should retain 98
that the curve passes through 544
that the curve slopes upward 105
that the cycle repeats itself 66
that the daddy should attend 40
that the daily energy intake 91
that the daily lenten sermon 67
that the devil showed christ 47
that the donor should remain 45
that the doubt arises whether 55
that the draft system itself 46
that the driving forces behind 328
that the dutch school should 86
that the dutch should employ 49
that the dutch should retain 43
that the dutch troops should 61
that the earned income credit 89
that the easter island script 51
that the elder brother should 279
that the elder sister should 106
that the enemy should attack 72
that the enemy should escape 164
that the enemy should remain 70
that the evening before something 79
that the evening repast should 88
that the event should happen 147
that the extra carbon dioxide 59
that the extra effort needed 69
that the facts herein stated 388
that the facts stated herein 288
that the facts stated therein 619
that the facts therein stated 461
that the father should attend 66
that the father should desire 223
that the father should retain 70
that the field strength varies 56
that the field worker should 55
that the final choice should 86
that the final common pathway 321
that the final design should 41
that the final report should 147
that the final result always 309
that the final result should 188
that the finer flavor became 52
that the first allied troops 49
that the first annual report 122
that the first attack should 202
that the first branch should 71
that the first buddha images 47
that the first choice should 66
that the first church building 118
that the first clause refers 48
that the first clause should 55
that the first consul should 688
that the first consul wished 151
that the first course should 103
that the first edition should 105
that the first effort should 110
that the first english colony 78
that the first english edition 190
that the first english version 81
that the first german edition 48
that the first german troops 55
that the first lesson should 43
that the first letter should 84
that the first manned flight 45
that the first modern humans 108
that the first normal school 58
that the first normal stress 88
that the first number should 80
that the first object should 121
that the first offers should 46
that the first person chosen 51
that the first person plural 864
that the first person should 54
that the first person singular 1540
that the first player should 49
that the first public notice 40
that the first public school 153
that the first public speech 42
that the first random number 47
that the first reform should 40
that the first section should 58
that the first serious effort 170
that the first session should 91
that the first speaker should 76
that the first sunday school 185
that the first united nations 78
that the first united states 514
that the first volume should 170
that the fixed assets should 62
that the fleet should anchor 65
that the fleet should arrive 71
that the fleet should attack 40
that the fleet should remain 231
that the fleet should retire 51
that the fleet should return 98
that the fluid passes through 112
that the force should remain 48
that the forum clause should 258
that the fourth gospel should 65
that the frail wooden houses 42
that the freed slaves should 104
that the fresh horses should 42
that the funds raised through 62
that the gases behave ideally 79
that the girls should attend 41
that the girls should remain 48
that the girls should return 47
that the golgi tendon organs 66
that the goods should remain 135
that the grand master should 255
that the grand vizier should 80
that the graph passes through 87
that the grass should become 74
that the greek church should 137
that the greek cities should 208
that the greek forces should 55
that the greek spirit became 92
that the greek spirit showed 50
that the greek states should 60
that the green coloring matter 103
that the gross annual income 120
that the gross profit margin 305
that the gross rental income 63
that the group called itself 49
that the group should become 41
that the group should remain 70
that the guide should direct 60
that the happy couple should 63
that the harry potter series 67
that the healthy should remain 43
that the hides should remain 96
that the horse seemed almost 60
that the horse should charge 66
that the house itself seemed 42
that the house itself should 251
that the house looked almost 46
that the house needed painting 93
that the house should accept 140
that the house should advise 97
that the house should affirm 42
that the house should always 42
that the house should attend 70
that the house should choose 62
that the house should concur 70
that the house should decide 151
that the house should direct 40
that the house should insist 112
that the house should pledge 83
that the house should recede 64
that the house should refuse 105
that the house should reject 61
that the house should remain 130
that the house should resume 42
that the human animal should 49
that the human embryo passes 122
that the human embryo should 42
that the human family should 107
that the human figure should 76
that the human genius should 43
that the human immune system 457
that the human infant begins 50
that the human infant enters 40
that the human infant should 40
that the human memory system 108
that the human nature should 168
that the human person should 94
that the human rights abuses 89
that the human rights agenda 88
that the human rights debate 41
that the human rights groups 70
that the human rights issues 42
that the human rights policy 140
that the human rights record 130
that the human rights regime 106
that the human rights system 61
that the human spirit should 170
that the human visual cortex 45
that the human visual system 2149
that the image should remain 43
that the indian church should 52
that the indian family system 64
that the indian forces should 106
that the indian leaders should 69
that the indian prince should 88
that the indian public opinion 52
that the indian public should 41
that the indian states should 252
that the indian titles should 41
that the indian trader passed 106
that the indian tribes residing 75
that the indian tribes retain 79
that the indian tribes should 99
that the indian troops should 135
that the indus valley cities 46
that the indus valley script 108
that the irish became hewers 209
that the irish church should 263
that the irish clergy should 75
that the irish leaders should 53
that the irish potato famine 40
that the irish rebels pleaded 88
that the issue needed further 87
that the issue should remain 45
that the joint chiefs should 115
that the joint family system 501
that the judge should always 41
that the judge should decide 137
that the judge should direct 55
that the judge should ignore 43
that the judge should simply 45
that the kingdom should become 86
that the kingdom should remain 133
that the knife passes through 59
that the labor market always 64
that the labor market itself 44
that the labor market should 107
that the lands should remain 102
that the lands should revert 42
that the large public sector 51
that the large states should 130
that the latin square design 43
that the league should become 71
that the legal estate passed 65
that the legal estate should 252
that the legal estate vested 114
that the legal issues raised 69
that the legal member helped 63
that the legal system accord 43
that the legal system exists 47
that the legal system itself 347
that the legal system offers 89
that the legal system serves 49
that the legal system should 785
that the legal system worked 41
that the legal tender clause 266
that the light passed through 359
that the light passes through 1016
that the light shines through 545
that the light source itself 45
that the light source should 86
that the lingual artery should 46
that the local boards should 99
that the local bodies should 426
that the local church should 165
that the local courts should 75
that the local parish priest 80
that the local police forces 57
that the local police should 82
that the local police station 63
that the local public school 152
that the local public sector 61
that the local school boards 98
that the local school system 254
that the local strain energy 141
that the lords should reject 47
that the loved object enjoys 41
that the lower clergy should 65
that the lower courts should 261
that the lower energy levels 40
that the lower income groups 732
that the lower orders should 440
that the loyal states should 243
that the major effort should 126
that the major factor behind 98
that the major factor limiting 75
that the major limiting factor 145
that the major nuclear powers 113
that the major policy issues 47
that the major powers should 142
that the major record labels 101
that the major united states 126
that the males greatly exceed 50
that the median annual income 255
that the median annual salary 175
that the median family income 627
that the merit system should 86
that the method chosen should 94
that the mixed venous oxygen 51
that the money passed through 51
that the money passes through 58
that the money raised should 110
that the money raised thereby 51
that the money raised through 53
that the money should double 42
that the money should remain 335
that the money supply changes 134
that the money supply equals 122
that the money supply itself 59
that the money supply should 909
that the money thereby spared 46
that the moral nature should 82
that the mother should remain 58
that the mother should retain 52
that the mother should suckle 62
that the motion repeats itself 56
that the mouse cursor changes 161
that the music itself should 41
that the music should always 47
that the music should follow 40
that the nation itself should 155
that the nation should accept 45
that the nation should assume 135
that the nation should become 136
that the nation should follow 64
that the nation should govern 74
that the nation should perish 64
that the nation should pursue 46
that the nation should realize 45
that the nation should remain 110
that the nation should return 119
that the nation should strive 87
that the naval attack should 83
that the naval forces should 79
that the negro masses should 48
that the negro should remain 44
that the newly created object 63
that the newly created states 55
that the newly created united 63
that the newly emerging nations 55
that the newly formed tissue 73
that the newly formed united 161
that the newly wedded couple 61
that the noble ladies should 149
that the noted robber manuel 87
that the nurse should always 79
that the nurse should assess 48
that the older person should 102
that the opening clouds should 72
that the order itself should 55
that the order should remain 130
that the organ should remain 40
that the others should follow 156
that the others should remain 82
that the others should return 46
that the owens valley paiute 65
that the packs needed better 41
that the papal states should 96
that the paper should become 43
that the parting speech caused 58
that the party commit itself 52
that the party injuring should 86
that the party itself should 52
that the party leaders should 189
that the party opposing relief 237
that the party passed through 42
that the party should accept 116
that the party should become 100
that the party should divide 89
that the party should follow 78
that the party should insist 41
that the party should oppose 60
that the party should reject 42
that the party should remain 281
that the party should return 183
that the party should strive 45
that the party should submit 57
that the party should travel 52
that the party system itself 157
that the party system should 94
that the penal system should 102
that the people itself should 49
that the people needed something 97
that the people should accept 172
that the people should accuse 100
that the people should always 248
that the people should assume 54
that the people should attend 54
that the people should become 303
that the people should choose 1131
that the people should commit 50
that the people should decide 423
that the people should defend 54
that the people should demand 74
that the people should depend 66
that the people should desire 71
that the people should devote 50
that the people should divide 60
that the people should employ 48
that the people should follow 165
that the people should forget 159
that the people should govern 448
that the people should listen 51
that the people should murmur 63
that the people should obtain 43
that the people should perish 139
that the people should pursue 68
that the people should ratify 47
that the people should realize 62
that the people should refuse 116
that the people should regard 113
that the people should remain 414
that the people should remove 72
that the people should render 46
that the people should repent 44
that the people should resist 41
that the people should retain 112
that the people should return 127
that the people should select 118
that the people should starve 42
that the people should submit 144
that the people should suffer 107
that the people should supply 42
that the people should wonder 70
that the people showed little 54
that the people standing around 122
that the people wanted something 47
that the petty states around 53
that the place became famous 40
that the place chosen should 49
that the place itself should 66
that the place should remain 112
that the plane passes through 63
that the pleasing scenes before 191
that the point appears bloody 40
that the pound sterling should 105
that the power indeed exists 46
that the power should remain 136
that the power should reside 50
that the power vacuum created 49
that the press release should 46
that the press should remain 51
that the price system should 66
that the prime motive behind 63
that the prime movers behind 68
that the pupil should always 59
that the pupil should become 45
that the queen should attend 48
that the queen should desire 67
that the queen should remain 175
that the queen should repair 60
that the quota system should 60
that the ranking system should 67
that the rates became heavier 121
that the reader judged aright 91
that the reader should accept 96
that the reader should already 42
that the reader should always 113
that the reader should become 198
that the reader should clearly 166
that the reader should expect 115
that the reader should finish 62
that the reader should follow 162
that the reader should notice 54
that the reader should obtain 72
that the reader should peruse 56
that the reader should realize 143
that the reader should regard 67
that the rebel leaders should 55
that the region should become 52
that the region should remain 44
that the resting cardiac output 87
that the right bundle branch 110
that the right column should 48
that the right person should 102
that the risen christ should 50
that the river flowed through 186
that the river passed through 159
that the river passes through 75
that the roads should revert 47
that the roman church itself 101
that the roman church should 416
that the roman empire became 69
that the roman empire failed 56
that the roman empire itself 50
that the roman empire should 221
that the roman police treated 42
that the roman senate should 121
that the route passed through 80
that the route passes through 62
that the royal assent should 236
that the royal couple should 65
that the royal family itself 60
that the royal family return 147
that the royal family should 1133
that the royal forces should 45
that the royal ontario museum 57
that the royal pardon should 145
that the royal troops should 78
that the ruler should govern 42
that the rural credit survey 57
that the rural credit system 45
that the rural school should 95
that the rural sector should 72
that the saint neither exists 836
that the seamen should remove 69
that the shape memory effect 69
that the shearing stress varies 53
that the ships should remain 82
that the ships should return 75
that the silly little affair 66
that the sitting member should 49
that the slave owners should 44
that the slave should become 92
that the slave states should 224
that the small farmer should 75
that the small nations should 97
that the small nuclear family 184
that the small states should 236
that the smoke passes through 57
that the smoke rolled toward 46
that the sober english public 104
that the sober second thought 544
that the social medium neither 46
that the social system itself 131
that the social system should 167
that the social worker should 798
that the solar system formed 552
that the solar system itself 173
that the solar system should 72
that the sound hardly reached 54
that the sound passes through 45
that the sound should always 86
that the sound should become 42
that the space charge effect 75
that the space fallen through 80
that the staff member should 83
that the state agency should 57
that the state courts failed 217
that the state courts lacked 53
that the state courts should 280
that the state denied joshua 107
that the state itself became 51
that the state itself should 650
that the state normal school 139
that the state prison system 43
that the state school system 100
that the state sector should 83
that the state should accede 94
that the state should accept 329
that the state should afford 58
that the state should always 208
that the state should assist 298
that the state should assume 1433
that the state should assure 41
that the state should become 613
that the state should charge 55
that the state should compel 201
that the state should decide 129
that the state should defend 47
that the state should define 46
that the state should demand 40
that the state should derive 73
that the state should direct 184
that the state should embark 41
that the state should embody 44
that the state should employ 56
that the state should ensure 417
that the state should extend 182
that the state should follow 95
that the state should foster 102
that the state should govern 48
that the state should impose 212
that the state should insist 132
that the state should insure 61
that the state should invest 121
that the state should itself 221
that the state should manage 104
that the state should merely 68
that the state should neither 117
that the state should permit 144
that the state should punish 120
that the state should pursue 230
that the state should reduce 87
that the state should refuse 101
that the state should remain 464
that the state should remove 60
that the state should resume 73
that the state should retain 348
that the state should return 52
that the state should secure 195
that the state should select 44
that the state should simply 95
that the state should strive 163
that the state should suffer 127
that the state should supply 227
that the state should uphold 63
that the state system should 44
that the state troops should 40
that the stock market always 60
that the stock market appears 44
that the stock market bubble 61
that the stock market itself 74
that the stock market offers 101
that the stock market places 207
that the stock market prices 81
that the stock market should 177
that the stock market values 188
that the story itself should 52
that the story should occupy 58
that the strong public policy 84
that the sweet potato reached 52
that the table spreads itself 55
that the takings clause reached 170
that the tests measure something 57
that the texas prison system 61
that the texas system before 74
that the thames valley police 40
that the thames waters fields 174
that the throne should remain 51
that the throne stands vacant 50
that the title became vested 52
that the title should remain 166
that the total amount issued 65
that the total amount needed 66
that the total amount raised 120
that the total amount should 153
that the total annual amount 178
that the total annual budget 53
that the total annual charge 62
that the total annual energy 40
that the total annual income 339
that the total annual number 52
that the total annual output 117
that the total annual volume 56
that the total baryon number 77
that the total carbon dioxide 102
that the total charge inside 166
that the total dipole moment 123
that the total dollar amount 308
that the total dollar volume 69
that the total energy equals 44
that the total energy intake 91
that the total energy needed 49
that the total energy output 150
that the total energy release 97
that the total energy should 78
that the total energy stored 242
that the total family income 152
that the total market demand 151
that the total monthly income 48
that the total number engaged 51
that the total number killed 180
that the total number should 129
that the total public sector 69
that the total radiant energy 157
that the total result looked 55
that the total result should 94
that the total stored energy 90
that the total strain energy 257
that the total system energy 50
that the total thermal energy 117
that the total united states 321
that the trade creation effect 57
that the trade measure chosen 56
that the trade offers greater 66
that the train passed through 185
that the treaty itself should 60
that the treaty should remain 131
that the trend toward earlier 253
that the trend toward greater 516
that the trend toward higher 173
that the trend toward larger 146
that the trust assets should 76
that the trust estate should 121
that the turks should remain 69
that the turks should retain 83
that the upper income groups 137
that the usual course should 54
that the virus enters through 48
that the virus passed through 76
that the virus passes through 58
that the water almost seemed 40
that the water flowed freely 56
that the water flowed through 272
that the water passed through 264
that the water passes freely 54
that the water passes through 586
that the water rushed through 44
that the water should always 42
that the water should become 43
that the water should remain 60
that the water supply should 214
that the water supply system 157
that the wealthy united states 49
that the whale starts afresh 81
that the wheel should revolt 46
that the white collar worker 61
that the white irises should 65
that the whole affair became 52
that the whole affair looked 40
that the whole affair passed 69
that the whole affair seemed 139
that the whole affair should 880
that the whole affair turned 67
that the whole amount raised 71
that the whole amount should 273
that the whole animal creation 140
that the whole arctic circle 41
that the whole branch appears 50
that the whole building seemed 84
that the whole building should 153
that the whole burden should 97
that the whole church seemed 52
that the whole church should 587
that the whole colony should 71
that the whole column seemed 69
that the whole common course 98
that the whole county should 40
