tax bases simply can not 51
that every honest man was 44
that every honest man who 81
that every injury has its 62
that every little boy and 80
that every magnet has two 81
that every maiden who has 53
that every member can see 42
that every member has his 40
that every member who did 58
that every member who had 175
that every member who has 76
that every member who was 129
that every mental act has 58
that every mental act that 57
that every militia man who 94
that every minute you see 55
that every moment she was 93
that every moment you are 80
that every normal boy and 85
that every normal man has 47
that every object has its 265
that every object has two 52
that every parent who has 89
that every parish had its 104
that every patriot has his 134
that every peasant who can 47
that every person and all 46
that every person can and 47
that every person can not 57
that every person does not 113
that every person had his 122
that every person has both 65
that every person has his 1349
that every person has one 90
that every person has this 45
that every person has two 186
that every person not being 51
that every person that doth 81
that every person that has 52
that every person that was 42
that every person who ate 65
that every person who can 182
that every person who did 71
that every person who does 205
that every person who goes 76
that every person who had 2070
that every person who has 3430
that every person who hath 42
that every person who may 272
that every person who saw 60
that every person who was 759
that every public man who 44
that every school has its 54
that every second man you 103
that every seventh day was 58
that every seventh year was 41
that every simple idea has 252
that every speech act can 52
that every system has its 262
that every talent has its 162
that every teacher who has 81
that every thought and act 331
that every thought has its 72
that every thought that has 48
that every triangle has its 121
that every virtue has its 54
that every wanton and his 46
that every worker who has 50
that every writer has his 124
that every writer who has 93
that exact moment that she 89
that false opinion does not 137
that father bought for two 199
that father divine was god 111
that feared neither god nor 295
that fidel castro and his 274
that fidel castro did not 56
that fidel castro had not 48
that fidel castro was not 266
that final causes are not 179
that firms should not pay 42
that first amazed and then 41
that first caught his eye 302
that first moment she had 93
that fixed assets are being 50
that fixed assets are not 65
that flies except its own 81
that flows through all things 275
that flows through him and 56
that flows through them and 65
that flows through you and 53
that focus groups are not 167
that force surely has not 75
that funny little man who 137
that funny little man with 106
that gives ground for our 76
that godly sorrow for sin 298
that goods pawned for any 43
that grace carved for all 78
that grand juries are not 100
that green plants can not 149
that green plants can use 52
that gross income does not 1688
that grows faster than any 57
that happy golden mean had 83
that harry thought she was 61
that harry truman and dean 124
that harry truman did not 76
that harry truman was not 65
that heaven itself can not 85
that heaven should see fit 477
that heaven whence she hath 45
that heidi thought they had 47
that helping learned men and 54
that henry hudson and his 51
that henry should see him 175
that hides badger and fox 70
that horse before you get 53
that house should wear his 42
that human actions are not 1070
that human actions can not 372
that human agency can not 104
that human agents are not 164
that human bodies are not 127
that human bodies can not 122
that human effort can not 308
that human feelings are not 49
that human memory does not 49
that human nature and its 173
that human nature can and 110
that human nature can bear 178
that human nature can not 4442
that human nature did not 330
that human nature does not 3368
that human nature had not 336
that human nature has its 385
that human nature has not 1902
that human nature may not 110
that human nature was bad 174
that human nature was not 1682
that human nature was then 43
that human nature was too 82
that human nature was weak 84
that human nature with its 103
that human powers are not 236
that human reality can not 262
that human rights are being 660
that human rights are both 92
that human rights are for 42
that human rights are not 3366
that human rights are now 124
that human rights can not 1030
that human rights did not 103
that human rights for all 179
that human rights law and 108
that human rights law does 44
that human rights law has 129
that human rights was not 102
that human senses can not 113
that human speech can not 194
that human thought can not 420
that human thought does not 119
that human traits are not 87
that human values are not 262
that human values can not 97
that human wisdom can not 357
that human wisdom can say 51
that human wisdom has yet 81
that human wisdom may not 115
that indian tribes are not 192
that indian tribes did not 83
that james created ten new 72
that japan should sue for 53
that japan should use its 52
that jason sought for any 44
that jesus christ and god 110
that jesus christ and his 1764
that jesus christ can and 112
that jesus christ can not 477
that jesus christ did and 83
that jesus christ did for 134
that jesus christ did not 3519
that jesus christ does not 716
that jesus christ had any 59
that jesus christ had not 752
that jesus christ had two 334
that jesus christ had yet 137
that jesus christ has for 64
that jesus christ has not 320
that jesus christ has set 50
that jesus christ has two 73
that jesus christ was all 41
that jesus christ was and 310
that jesus christ was both 629
that jesus christ was but 118
that jesus christ was god 2807
that jesus christ was going 71
that jesus christ was her 63
that jesus christ was his 280
that jesus christ was man 223
that jesus christ was not 5117
that jesus christ was now 42
that jesus christ was one 458
that jesus christ was our 246
that jesus christ was put 85
that jesus christ was that 152
that jesus christ was who 54
that jesus christ was with 56
that jesus christ who was 49
that jesus prayed for his 46
that jesus shared with his 813
that jesus should die for 2930
that jesus tasted death for 233
that jesus taught and did 47
that jesus walked this earth 42
that jimmy carter and his 50
that jimmy carter did not 56
that jimmy carter was going 43
that jimmy carter was not 98
that jimmy glover and ned 62
that jonas parker was his 55
that keeping slaves was not 72
that kills another can but 48
that knows itself and can 40
that knows neither fear nor 69
that large bodies can not 46
that large cities are not 84
that large regard for that 74
that later turned out not 51
that learning english was not 45
that legal duties are not 113
that legal limits are not 71
that legal reasoning can not 40
that legal rights are not 53
that legal rights can not 42
that lends itself all too 58
that lewis should with his 72
that light itself can not 67
that lived inside him and 47
that looks inward and not 40
that lower courts are not 90
that magic mirror and see 40
that major changes are not 55
that major harris was lying 72
that makes amends for all 98
that makes effort easy has 41
that marie louise was not 49
that maybe something was going 94
that mccoy should not hear 43
that might affect his own 57
that might affect how they 62
that might affect how you 91
that might affect them and 55
that might affect you and 41
that might answer for both 45
that might become due for 95
that might become him you 54
that might become one who 46
that might befall him and 43
that might befall you than 46
that might follow his death 49
that might happen and for 42
that might happen any day 134
that might happen one day 43
that might happen that way 81
that might happen was that 155
that might impeach him for 124
that might justly bring his 58
that might render him aid 80
that might reside for him 41
that might solace him with 53
that might supply them with 51
that might threaten his own 63
that might threaten its own 55
that mills agreed with her 47
that mixed itself with her 119
that money itself can not 40
that money itself does not 45
that money simply can not 111
that money supply does not 50
that moral appeals can not 64
that moral claims are not 120
that moral claims can not 150
that moral excess and that 43
that moral issues are not 204
that moral issues can not 86
that moral reasoning does not 152
that moral reasons are not 55
that moral rights are not 164
that moral rights can not 107
that moral suasion was not 99
that moral values are not 600
that moral values are real 97
that moral values can not 320
that moral virtue can not 163
that moral virtue does not 70
that morning before going out 165
that morning through all its 141
that mother nature did not 114
that mother nature does not 207
that mother teresa and her 61
that moves before him with 107
that moves through all things 285
that music already had its 43
that names something that can 192
that nearly always they are 40
that nearly drives one mad 42
that nearly killed him and 227
that nearly lifted him off 46
that negro slaves can not 77
that nerve fibers are not 42
that never agreed with him 50
that never before did they 59
that never before had any 508
that never before had her 46
that never before had his 168
that never before had she 2118
that never before had they 1452
that never before had this 180
that never before has any 242
that never before has man 42
that never before has our 57
that never before has she 56
that never before has this 64
that never missed its aim 43
that never misses its aim 48
that never prince hal nor 43
that night placed two men 47
that night placed with sir 44
that noble brutus had his 423
that noble passion did not 64
that noble person was put 261
that offer better pay and 44
that often enough and you 92
that often enough they are 99
that older adults are not 832
that older adults can not 215
that older adults can use 44
that older adults did not 133
that older adults may not 174
that older adults who are 357
that older adults who had 105
that others agreed with him 83
that others around him are 62
that others around them are 102
that others around you are 53
that others before her had 60
that others before him had 916
that others before them had 275
that others define for him 41
that others prayed for him 42
that others should bear all 60
that others should deal with 42
that others should not see 167
that others should see him 87
that others should see his 50
that others should sow for 88
that others simply can not 64
that others thought she was 46
that pablo barrios has had 74
that party feelings ran too 52
that party leaders are not 55
that party leaders can not 57
that party leaders did not 58
that party spirit and that 95
that party spirit can not 46
that party spirit had not 63
that people always act out 41
that people around him are 79
that people around them are 105
that people around you are 152
that people differ and that 41
that people forget that they 66
that people matter and that 45
that people praise god for 49
that people realize that they 276
that people report that they 100
that people should die with 41
that people should not act 45
that people should not ask 43
that people should not bring 97
that people should not buy 52
that people should not die 122
that people should not fear 67
that people should not get 325
that people should not hear 46
that people should not let 55
that people should not lie 63
that people should not pay 92
that people should not put 108
that people should not read 81
that people should not say 288
that people should not see 403
that people should not try 450
that people should not use 464
that people should pay for 601
that people should say that 160
that people should see him 50
that people should see that 105
that people should try and 85
that people simply are not 219
that people simply can not 461
that people simply did not 305
that people sought him out 91
that people suffer and die 45
that people thought she had 144
that people thought she was 293
that people thought that she 40
that people thought that they 86
that people thought they had 149
that period before they had 77
that plain enough for you 689
that poetic genius had not 72
that poetry should deal with 155
that power simply does not 379
that price changes are not 296
that price changes can not 46
that prime matter can not 108
that proof enough for you 40
that pumps sodium ions out 119
that queer devout old man 40
that raced through her head 50
that raced through his head 139
that racial groups are not 52
that racial issues are not 42
that railing spirit did not 120
that ralph bunche eats does 96
that ranks higher than that 189
that really caught his eye 51
that really matter and that 167
that really matter are not 111
that really occupy our own 43
that really pissed her off 119
that really pissed him off 281
that really stands out for 117
that really unites men and 41
that reason enough for you 70
that reason itself can not 89
that reason itself does not 81
that right neither you nor 114
that right whereon our own 303
that rolls through all things 622
that search engines are not 149
that search engines can not 211
that seems easiest for you 47
that shall become due and 42
that shall cleanse our earth 132
that shall endure for all 49
that shall enmesh them all 60
that shall expiate his son 54
that shall inform and sue 113
that shall perish but with 46
that share prices are not 45
that shone through all that 140
that shows whether they are 111
that simon glover and his 44
that since equity has for 41
that slave owners did not 131
that small changes can lead 48
that small groups are not 107
that small groups can not 48
that small nations can not 49
that small number who are 137
that small states can not 145
that smiling glance she was 73
that social actors are not 160
that social changes are not 143
that social changes can not 51
that social events are not 42
that social groups are not 186
that social policy can not 136
that social policy does not 50
that social policy has not 41
that social policy was not 43
that social reality can not 189
that social reality does not 122
that social reform can not 127
that social reform did not 42
that social reform was not 137
that social rights are not 97
that social skills are not 61
that social status did not 43
that social status does not 110
that social status was not 96
that social thought was not 86
that social values are not 45
that solar energy can not 138
that solid brains are not 70
that sorting through them can 73
that sound exotic and that 45
that space travel was not 50
that spain should not let 49
that speaks better things than 256
that speaks louder than any 53
that speaks louder than them 43
that spoke fairly for our 46
that spoke louder than any 234
that spoke through him was 91
that stain readily and are 44
that stand before you are 170
that state courts are not 371
that state courts can not 696
that state courts may not 298
that state judges are not 53
that state shinto was not 117
that still burned near each 54
that still exists and that 43
that still remain are our 41
that still repeats its far 48
that stint opened all his 60
that stock options are not 128
that stock prices are going 73
that stock prices are not 420
that stock prices are too 148
that stock prices can not 134
that stock prices did not 124
that stood before her was 90
that stood before him and 161
that stood before him had 61
that stood before him now 225
that stood before him was 311
that stood before him with 42
that stood before them was 294
that stood beside her bed 277
that stood beside him and 59
that stood beside him was 325
that stood beside his bed 196
that stood nearest did that 128
that stood poured out for 46
that strong active man you 80
that stuff around with you 55
that swept through asia and 47
that swept through her and 44
that swept through her was 177
that syrian forces had put 68
that though edward was now 124
that though murray and his 54
that timid rustic did not 47
that total demand for each 42
that total output does not 41
that touch softly and are 49
that trips across our way 61
that truly amiable man and 64
that twice before his death 41
that under review does not 75
that until lately she had 43
that upper canada was not 53
that users should pay for 98
that water rights are not 111
that which admits all things 119
that which agrees and that 48
that which agrees with his 150
that which agrees with its 132
that which agrees with our 278
that which agrees with them 89
that which always was and 162
that which appears and that 242
that which appears does not 151
that which before they had 166
that which before was not 240
that which caused his death 147
that which causes and that 239
that which causes its own 128
that which chance had thus 43
that which changes and that 135
that which changes can not 60
that which christ and his 535
that which christ did and 122
that which creates and that 50
that which drives him mad 59
that which drowning men are 41
that which dwells near its 85
that which england was for 50
that which exists and does 122
that which exists and has 130
that which exists and that 711
that which exists can not 163
that which exists does not 201
that which exists for all 51
that which exists for its 119
that which fights its way 51
that which filled him with 182
that which filled his own 99
that which forces its way 292
that which formed his own 123
that which itself does not 90
that which killed him was 46
that which marked him out 108
that which murray and his 46
that which nature can not 118
that which nature does not 146
that which nature had not 139
that which nature has not 160
that which neither does nor 128
that which neither they nor 60
that which neither you nor 43
that which picked out this 41
that which places them out 95
that which pleased all men 115
that which pleases god and 47
that which pleases him and 101
that which points out that 70
that which refers one set 62
that which served her for 40
that which shocks and that 48
that which should buy his 47
that which simply can not 159
that which stands out and 102
that which teaches that all 49
that which thought can not 185
that which unites him with 124
that while becker was thus 49
that while carrying death with 44
that while england did not 45
that white building you see 46
that whose nature can not 512
that women guards are not 41
that women shared with men 80
that women should deal with 48
that women should not bear 49
that women should not get 261
that women should not mix 40
that women should not read 70
that women should not sit 42
that women should not try 122
that women should not use 117
that women should not wear 278
that women simply are not 127
that women simply can not 219
that women simply did not 197
that women without men are 51
that words simply can not 77
that words standing for things 117
that working mothers are not 69
that works better for them 111
that works better for you 1009
that works better than any 169
that world demand for oil 236
that would accept him and 45
that would accept them and 46
that would accord with his 131
that would accord with our 47
that would affect her for 42
that would affect him for 92
that would affect his own 73
that would affect them all 194
that would affect them and 56
that would assure her that 143
that would assure him that 189
that would assure that they 42
that would assure them that 142
that would become all too 460
that would become his own 71
that would betray him for 110
that would comply with all 47
that would depend for its 48
that would emerge for him 47
that would enable all men 42
that would enable any one 133
that would enable her and 48
that would enable him and 186
that would enable him not 80
that would enable men and 61
that would enable them all 73
that would enable them and 68
that would enable them both 79
that would enable them not 105
that would endure for all 99
that would endure for two 53
that would ensure his own 52
that would ensure its being 40
that would ensure that all 353
that would ensure that any 44
that would ensure that each 82
that would ensure that her 93
that would ensure that his 93
that would ensure that its 54
that would ensure that she 96
that would ensure that they 288
that would ensure that this 68
that would escape all but 44
that would expose him and 82
that would finish him off 126
that would follow her for 51
that would follow him all 40
that would follow him for 129
that would follow his death 131
that would follow his own 72
that would follow them for 62
that would further his own 85
that would happen one day 112
that would happen was that 605
that would hardly pay for 66
that would hasten her death 42
that would hasten his end 41
that would hinder its law 88
that would inform them that 67
that would madden our men 84
that would merely mean that 182
that would merely put him 48
that would occupy her for 123
that would occupy him for 780
that would occupy them for 85
that would permit its use 56
that would plague her for 169
that would plague him all 67
that would plague him for 442
that would plague them for 71
that would praise thee are 40
that would punish them for 46
that would redeem him and 51
that would remain with her 329
that would remain with him 1140
that would remain with them 218
that would remind her that 96
that would remind him that 74
that would render his real 46
that would result for each 67
that would reward him for 93
that would reward them for 56
that would reward them with 46
that would ruffle for her 40
that would secure for him 79
that would secure for them 117
that would secure his own 106
that would simply mean that 336
that would sooner die than 59
that would square with his 70
that would strain any man 53
that would strike any one 55
that would supply him with 192
that would supply them with 185
that would surely bring him 48
that wound around her head 99
that yield before they are 70
them about christ and his 40
them about something that had 48
them about whether that sub 49
them about whether they had 45
them again before they are 58
them alone unless they are 40
them anything further that may 66
them appear better than they 158
them appear darker than they 50
them appear greater than they 111
them appear larger than they 295
them appear taller than they 47
them blush whether they did 137
them close behind him now 74
them could barely read and 41
them could figure out how 105
them could figure out why 68
them could neither read nor 642
them decay before they are 133
them equal rights with men 660
them equal status with men 116
them every chance she got 69
them every chance they get 75
them every chance they got 54
them every chance you get 250
them exist whilst they are 144
them first before they can 44
them flock around her and 58
them large enough for all 86
them legal tender for all 95
them might gladly arm this 46
them neatly across his lap 50
them never forget that they 73
them often enough that they 64
them passing through all this 92
them really neither man nor 79
them sound better than they 83
them still remain and are 88
them which nature has any 56
them which office did not 86
them which proves that they 42
them which showed that they 55
them whose spirit god had 179
then asked pardon for being 256
then asked whether any one 92
then asked whether she and 41
then asked whether she had 175
then asked whether she was 42
then asked whether they are 49
then asked whether they had 319
then asked whether this was 69
then brown jumped off and 48
then either retain them with 58
then every person who has 42
then every second day for 119
then every system has got 69
then first unsealing his long 54
then judge whether they are 142
then knelt before her and 63
then knelt before him and 61
then knelt beside her and 111
then knelt beside him and 72
then leaned toward her and 94
then leaned toward him and 79
then mixes itself with his 54
then raged around them was 53
then rises slowly and goes 72
then sophia opened and read 70
then spoke slowly and with 52
then stood before him with 62
then stood silent with his 51
then strong stakes are run 41
then turning around and doing 53
then turning around and going 64
then turns around and does 58
then turns around and goes 97
they acted better than you 62
they added little that was 70
they adore titles and are 53
they again barter with our 85
they appear before him for 54
they appear before they are 54
they appear colder than they 40
they appear larger than they 76
they belly opened and all 65
they blame william for being 97
they bowed before him and 65
they built better than they 113
they burst before her and 45
they cared deeply for each 88
they cared deeply for one 44
they cared greatly for each 112
they cared little for any 78
they cared little for his 91
they cared little for that 43
they carry around with them 703
they catch whoever did this 48
they change places with each 43
they could afford and that 57
they could afford him was 48
they could afford them and 92
they could almost hear his 43
they could almost read each 82
they could almost see him 54
they could already read and 65
they could already see that 41
they could always ask for 40
they could always say that 244
they could always say they 71
they could answer that they 40
they could arrange for her 60
they could arrange for him 88
they could arrest him for 64
they could assert that they 59
they could assume that they 59
they could assure him that 224
they could assure them all 122
they could attack him with 44
they could attain who had 79
they could barely hear each 109
they could barely hear her 76
they could barely hear him 99
they could barely see each 222
they could barely see one 60
they could become one with 47
they could before they had 76
they could before they let 53
they could better deal with 105
they could charge her with 49
they could charge him with 326
they could charge you with 48
they could choose any one 43
they could clearly see and 43
they could clearly see how 59
they could clearly see that 528
they could confer with each 41
they could convey him out 76
they could ensure that they 83
they could expect any aid 75
they could expect was that 106
they could figure out for 82
they could figure out how 761
they could figure out that 91
they could figure out who 128
they could figure out why 71
they could figure things out 51
they could finish him off 124
they could forget that they 85
they could hardly get any 101
they could hardly get her 40
they could hardly get him 184
they could hardly get out 169
they could hardly hear each 170
they could hardly hear her 61
they could hardly hear him 114
they could hardly hear his 42
they could hardly put one 78
they could hardly say that 85
they could hardly see each 307
they could hardly see him 91
they could hardly see one 118
they could hardly see out 108
they could hardly use him 109
they could manage this too 43
they could merely say that 50
they could neither act nor 100
they could neither buy nor 122
they could neither fly nor 131
they could neither hear nor 308
they could neither lie nor 56
they could neither own nor 56
they could neither pay for 48
they could neither read nor 1369
they could neither run nor 109
they could neither see nor 1618
they could neither sit nor 217
they could neither sue nor 94
they could neither use nor 81
they could neither win nor 57
they could oblige him with 45
they could obtain all that 46
they could obtain all they 106
they could obtain for him 40
they could obtain for them 71
they could obtain was that 222
they could punish him for 48
they could readily see that 94
they could realize that they 102
they could recall how they 40
they could remain with him 41
they could render him any 63
they could render him was 42
they could render them fit 45
they could report that they 72
they could report was that 122
they could return and see 48
they could scarce get her 70
they could scarce see one 44
they could strike out for 58
they could supply her with 44
they could supply him with 189
they could supply them with 92
they could surely not pay 44
they could travel with him 40
they daily expect his death 49
they doubt whether they are 100
they doubt whether they can 53
they doubt whether they see 45
they drank coffee and ate 124
they enter school and are 76
they enter school and that 44
they enter school they are 58
they fared better than they 64
they feared neither god nor 120
they first arrive they are 88
they first learned that they 69
they first realize that they 67
they found around them and 46
they found instead was that 51
they found little that was 65
they found little use for 59
they found neither man nor 122
they found someone who had 59
they found someone who was 91
they found something that they 53
they found something that was 74
they found something they had 47
they fully agreed with him 52
they fully realize that they 82
they gather around him and 59
they grasp something that has 60
they kneel before him and 49
they knelt before her and 51
they knelt before him and 225
they later wished they had 71
they liked better than they 62
they lived better than they 60
they lived solely for one 54
they loved better than any 46
they might affect his own 51
they might answer that they 47
they might assert that they 45
they might assist him with 50
they might assume that they 61
they might assume that you 42
they might attend him with 61
they might become fit for 45
they might become one with 64
they might charge him with 82
they might confer with him 123
they might decide that they 149
they might devour them and 87
they might embark with all 56
they might figure out how 46
they might figure out that 106
they might forget that they 52
they might forget they had 51
they might freely buy and 47
they might kidnap them and 110
they might obtain all they 121
they might obtain them for 51
they might punish him for 52
they might realize that they 146
they might repose with joy 55
they might safely put out 205
they might simply ask for 74
they might simply mean that 41
they might supply him with 60
they might travel and see 40
they never attack him but 68
they never before had them 40
they never before saw them 41
they never denied him any 54
they never dreamed that they 184
they never dreamed they had 41
they never forget that they 155
they never forgot that they 455
they never forgot who they 110
they never lasted long and 50
they never realize that they 75
they never regard how long 59
they never stayed for long 50
they never thought that men 42
they never thought that they 178
they never thought they had 131
they never warded off this 92
they often assume that they 118
they often assume that this 48
they often forget that they 90
they often fought with one 50
they often insist that they 55
they often realize that they 70
they often remark that they 40
they often report that they 141
they often showed our men 47
they often wonder how they 40
they often wonder why they 42
they please without fear that 49
they preach unless they are 830
they quite clearly did not 43
they quite forgot that they 57
they quite forgot that this 71
they raise issues that are 98
they rather lifted her than 44
they really needed was not 45
they really proved was that 147
they really thought she was 50
they really thought that they 121
they really thought they had 105
they really wanted him for 70
they really wanted was for 244
they really wanted was not 150
they really wanted was that 100
they shall answer and say 250
they shall become due and 169
they shall become one with 124
they shall comply with all 51
they shall comply with this 41
they shall design them for 49
they shall esteem fit for 48
they shall esteem one day 49
they shall obtain joy and 2588
they shall perish with him 72
they shall praise thee for 133
they shall return with joy 43
they shall revile you and 123
they shall suffer for him 188
they shall suffer for this 62
they spare neither age nor 69
they spare neither man nor 64
they spare neither sex nor 48
they spend faster than they 53
they spoke better than they 43
they spoke english and had 60
they stand before god and 62
they stand before him and 41
they start wildly and run 45
they state clearly that they 72
they still insist that they 85
they still kicked far too 66
they still thought that they 163
they still thought they had 56
they stood around him with 57
they stood around his bed 72
they stood before him and 61
they stood before him with 133
they taste better than they 42
they taste better that way 45
they waded through mud and 88
they would accept him and 46
they would accept him for 56
they would advise him that 49
they would affirm that they 46
they would always ask for 57
they would always bring him 43
they would always say that 133
they would answer for his 61
they would answer that they 223
they would arrange for her 50
they would arrange for him 82
they would arrange for his 62
they would arrest him and 99
they would arrest him for 99
they would arrest them and 53
they would assail all that 43
they would assert that they 70
they would assist him and 69
they would assist him with 236
they would assume she had 67
they would assume she was 110
they would assume that she 76
they would assume that they 84
they would assure him that 97
they would assure them that 44
they would attack him and 68
they would attack them and 41
they would become man and 89
they would become one with 66
they would become weak and 78
they would behold him with 148
they would better deal with 46
they would charge her with 46
they would charge him with 238
they would charge you for 74
they would choose and why 72
they would choose one for 62
they would clearly see that 234
they would comply with all 91
they would comply with any 60
they would comply with his 470
they would comply with its 41
they would comply with this 106
they would concur with her 42
they would concur with him 92
they would concur with his 71
they would concur with that 81
they would concur with them 107
they would decide that they 71
they would defend him with 88
they would demand pay for 54
they would depose him and 49
they would desert him and 86
they would drench him with 41
they would encamp near them 93
they would ensure that they 51
they would excuse him for 83
they would expect him and 42
they would figure out how 158
they would figure out that 150
they would finish him off 176
they would follow him and 308
they would follow him for 44
they would follow him with 133
they would follow his lead 173
they would forget how long 69
they would forget that they 130
they would gladly die for 82
they would gladly get rid 80
they would gladly hear him 53
they would gladly pay for 115
they would gossip with her 89
they would greatly err who 45
they would hamper him and 41
they would hardly get out 57
they would hardly let him 47
they would insist that all 50
they would insist that she 58
they would insist that they 144
they would insist that this 67
they would invest him with 54
they would invite him for 42
they would merely let him 47
they would murder any man 45
they would murder him and 47
they would murder him for 46
they would murder them all 101
they would murder them and 46
they would murmur one with 55
they would neither ask nor 40
they would neither buy nor 126
they would neither hear nor 98
they would neither see nor 63
they would obtain all that 95
they would obtain all they 47
they would obtain for him 76
they would oppose with all 51
they would ordain them now 214
they would pardon him for 84
they would permit him and 53
they would prefer that she 67
they would prefer that they 77
they would prefer that you 160
they would punish her for 67
they would punish him for 95
they would punish them for 45
they would punish with death 56
they would pursue him with 45
they would readily see that 123
they would realize that all 48
they would realize that god 41
they would realize that she 56
they would realize that they 863
they would realize that this 135
they would realize they had 77
they would release him and 60
they would release him for 47
they would remain all day 53
they would remain for two 119
they would remain that way 201
they would remain with her 70
they would remain with him 316
they would report that they 73
they would resist with all 137
they would return and bring 78
they would return and try 67
they would return for her 54
they would return for him 68
they would return for them 60
they would return him his 78
they would return one day 119
they would return with all 47
they would return with him 154
they would revenge his death 115
they would reward him for 70
they would reward him with 73
they would scarce hear out 48
they would scarce own they 40
they would second them that 50
they would secure for him 48
they would settle with him 42
they would sicken and die 303
they would simply say that 239
they would sooner die than 534
they would starve and die 244
they would strike out for 81
they would suffer and die 65
they would supply him with 511
they would supply them with 142
they would surely not thus 44
they would surely see that 136
they would threaten her that 50
they would threaten him with 58
they would threaten them with 44
they would wander off and 42
they would wonder why she 53
they would wonder why they 87
things about myself that are 93
things appear better than they 174
things appear larger than they 74
