tap dripping in the kitchen 46
than offset by the effects 211
than offset by the expense 115
than offset by the failure 49
than offset by the following 140
than offset by the freedom 102
than offset by the general 107
than offset by the increase 2291
than offset by the increasing 383
than offset by the natural 41
than offset by the overall 104
than offset by the pleasure 59
than offset by the present 41
than offset by the profits 142
than offset by the quality 51
than offset by the reduced 1024
than offset by the resulting 520
than offset by the results 42
than offset by the revenue 211
than offset by the rewards 41
than offset by the smaller 105
than offset by the success 67
than offset by the superior 88
than partial to the lovable 46
than profit of the learners 40
than repaid by the comfort 49
than repaid by the increase 47
than repaid by the pleasure 88
than repaid by the results 56
than repaid by the superior 49
than return to the capital 41
than return to the command 51
than return to the convent 65
than return to the superior 100
than return to the village 122
than seemed to be wrought 103
than seward on the slavery 42
than shadow in the doorway 48
than shares of the company 234
than showed on the surface 180
than someone in the general 47
than something to be ashamed 76
than something to be avoided 249
than something to be endured 80
than something to be enjoyed 71
than something to be pursued 40
than standing on the outside 44
than starting at the beginning 296
than subdue it by violence 65
than submit to the british 99
than submit to the command 41
than submit to the control 46
than submit to the degrading 40
than submit to the demands 239
than submit to the dominion 159
than submit to the enemies 45
than submit to the hateful 47
than submit to the heretic 104
than submit to the invader 83
than submit to the persians 61
than submit to the slavish 108
than submit to the spanish 49
than submit to the torture 51
than submit to the trouble 56
than submit to the tyranny 334
than submit to the virginia 42
than twenty at the outside 46
than twenty of the largest 78
than twenty of the natives 54
than whites on the average 93
than whites to be stopped 108
than whites to be victims 195
than wonder at the courage 75
than yachts of the present 111
that abound in the british 449
that abound in the capital 41
that abound in the country 379
that abound in the forests 46
that abound in the history 65
that abound in the popular 47
that abound in the streets 42
that absorb in the visible 139
that access to the capital 127
that access to the country 45
that access to the highest 59
that access to the interior 278
that access to the lexicon 44
that access to the markets 117
that access to the material 629
that access to the network 358
that access to the patient 90
that access to the records 226
that access to the service 85
that accrue to the benefit 227
that accrue to the company 130
that accrue to the country 120
that accrue to the economy 86
that accrue to the general 123
that accrue to the members 144
that accrue to the parties 90
that accrue to the patient 141
that accrue to the private 48
that accrue to the society 137
that actions in the nervous 43
that actions in the present 44
that actions of the federal 41
that adhere to the following 55
that adhere to the highest 46
that adhere to the surface 353
that admits of an amusingly 186
that admits of no deviation 56
that admits of no dispute 326
that admits of no increase 65
that admits of no mistake 56
that admits of no question 161
that admits of no rivalry 67
that admits of no solution 54
that adsorb on the surface 52
that adsorb to the surface 41
that advice of the apostle 81
that affair of the currant 63
that affair of the diamonds 50
that agency in the previous 55
that agents in the economy 111
that agents of the british 119
that agents of the company 57
that agents of the federal 348
that agreed by the parties 149
that albany is the capital 285
that allows it to achieve 130
that allows it to address 40
that allows it to attract 47
that allows it to capture 58
that allows it to combine 58
that allows it to compete 109
that allows it to conduct 43
that allows it to connect 113
that allows it to control 90
that allows it to develop 100
that allows it to display 44
that allows it to execute 41
that allows it to exploit 74
that allows it to express 51
that allows it to function 930
that allows it to monitor 56
that allows it to operate 233
that allows it to perform 340
that allows it to persist 73
that allows it to present 54
that allows it to process 42
that allows it to produce 274
that allows it to provide 117
that allows it to receive 113
that allows it to recover 53
that allows it to respond 200
that allows it to support 71
that allows it to survive 379
that allows me the freedom 46
that allows me to explore 56
that allows me to express 99
that allows me to imagine 43
that allows us the freedom 78
that allows us to account 192
that allows us to achieve 294
that allows us to acquire 65
that allows us to address 231
that allows us to advance 47
that allows us to analyze 371
that allows us to ascribe 46
that allows us to balance 47
that allows us to believe 297
that allows us to capture 255
that allows us to collect 73
that allows us to combine 256
that allows us to compare 829
that allows us to compute 343
that allows us to conduct 49
that allows us to connect 336
that allows us to control 292
that allows us to convert 123
that allows us to correct 58
that allows us to declare 74
that allows us to develop 428
that allows us to discern 220
that allows us to discuss 219
that allows us to display 72
that allows us to embrace 91
that allows us to envision 48
that allows us to examine 696
that allows us to execute 53
that allows us to explain 371
that allows us to exploit 71
that allows us to explore 433
that allows us to express 525
that allows us to extract 128
that allows us to fulfill 57
that allows us to function 411
that allows us to glimpse 188
that allows us to imagine 444
that allows us to improve 93
that allows us to include 130
that allows us to increase 66
that allows us to isolate 95
that allows us to justify 57
that allows us to monitor 115
that allows us to neglect 45
that allows us to observe 434
that allows us to operate 85
that allows us to perform 397
that allows us to predict 871
that allows us to present 90
that allows us to proceed 164
that allows us to process 136
that allows us to produce 216
that allows us to program 40
that allows us to project 92
that allows us to provide 157
that allows us to publish 332
that allows us to question 207
that allows us to quickly 112
that allows us to receive 139
that allows us to recover 108
that allows us to reflect 163
that allows us to replace 123
that allows us to resolve 65
that allows us to respond 210
that allows us to satisfy 44
that allows us to situate 66
that allows us to specify 502
that allows us to suppose 60
that allows us to survive 186
that allows us to sustain 47
that allows us to typeset 3031
that allows us to utilize 41
that allows us to witness 53
that almost at the beginning 342
that almost in an instant 50
that almost on the instant 54
that almost to no purpose 60
that already at the beginning 1045
that already at the present 133
that already by the beginning 142
that already in the beginning 159
that already in the country 41
that already in the earliest 344
that already in the eleventh 228
that already in the forties 63
that already in the present 61
that already in the treasury 50
that amount as an expense 72
that amount at the beginning 46
that amount at the present 153
that amount in the current 44
that amount in the following 174
that amount in the location 113
that amount in the preceding 201
that amount in the present 96
that amount is the maximum 63
that amount it is assumed 130
that amount of the payment 49
that amount of the product 50
that amount to the account 88
that amount to the company 45
that animal in the banners 88
that another of the brothers 43
that another of the greatest 49
that answer to my question 46
that answer to the objects 44
that answer to the question 374
that anyone at the present 127
that anyone in my position 227
that anyone in the company 400
that anyone in the country 213
that anyone in the history 43
that anyone in the position 152
that anyone in the service 49
that anyone in the village 372
that anyone is at liberty 57
that anyone on the faculty 84
that anyone on the network 111
that anyone on the outside 56
that anyone on the streets 48
that appeals to me strongly 126
that appeals to the aesthetic 282
that appeals to the average 364
that appeals to the british 49
that appeals to the deepest 96
that appeals to the emotions 975
that appeals to the general 411
that appeals to the greatest 49
that appeals to the highest 133
that appeals to the judicial 47
that appeals to the justice 193
that appeals to the largest 260
that appeals to the luscious 57
that appeals to the national 62
that appeals to the natural 108
that appeals to the passions 123
that appeals to the patient 42
that appeals to the popular 277
that appeals to the student 150
that appeals to the supreme 173
that appeals to the sympathy 108
that appeals to the visitor 41
that appears as the subject 152
that appears at the beginning 4869
that appears at the surface 194
that appears at the windows 118
that appears in an article 49
that appears in the absence 71
that appears in the account 136
that appears in the address 183
that appears in the ancient 43
that appears in the article 67
that appears in the balance 304
that appears in the beginning 217
that appears in the british 49
that appears in the browser 1007
that appears in the catalog 47
that appears in the central 49
that appears in the chapter 303
that appears in the chinese 87
that appears in the columns 55
that appears in the command 153
that appears in the company 51
that appears in the context 291
that appears in the control 167
that appears in the current 266
that appears in the display 134
that appears in the earliest 99
that appears in the equation 818
that appears in the federal 105
that appears in the following 1073
that appears in the foregoing 42
that appears in the formula 404
that appears in the function 115
that appears in the general 260
that appears in the gospels 104
that appears in the history 456
that appears in the journal 221
that appears in the letters 119
that appears in the medical 92
that appears in the message 203
that appears in the muscles 41
that appears in the national 151
that appears in the natural 40
that appears in the official 293
that appears in the offspring 129
that appears in the passage 84
that appears in the patient 105
that appears in the picture 149
that appears in the popular 110
that appears in the position 64
that appears in the preceding 270
that appears in the preface 52
that appears in the present 450
that appears in the preview 54
that appears in the previous 207
that appears in the primary 73
that appears in the printed 272
that appears in the problem 47
that appears in the process 196
that appears in the product 112
that appears in the program 316
that appears in the project 84
that appears in the question 69
that appears in the records 613
that appears in the relation 94
that appears in the reports 87
that appears in the results 46
that appears in the solution 107
that appears in the sources 49
that appears in the subject 131
that appears in the surface 40
that appears in the windows 129
that appears in the written 50
that appears on the balance 765
that appears on the command 128
that appears on the control 62
that appears on the current 41
that appears on the desktop 255
that appears on the display 236
that appears on the following 677
that appears on the horizon 292
that appears on the invoice 67
that appears on the monitor 236
that appears on the official 44
that appears on the outside 294
that appears on the previous 47
that appears on the printed 241
that appears on the product 47
that appears on the records 57
that appears on the reverse 214
that appears on the subject 230
that appears on the surface 4091
that appears on the toolbar 76
that appears on the welcome 119
that appears on the windows 201
that appears to be affecting 46
that appears to be against 79
that appears to be alluded 41
that appears to be because 145
that appears to be between 44
that appears to be capable 209
that appears to be central 155
that appears to be certain 120
that appears to be chiefly 57
that appears to be closely 219
that appears to be closest 207
that appears to be correct 235
that appears to be covered 109
that appears to be derived 202
that appears to be divided 55
that appears to be endemic 98
that appears to be endless 59
that appears to be enlarging 42
that appears to be equally 240
that appears to be exactly 148
that appears to be expanding 79
that appears to be feasible 68
that appears to be following 47
that appears to be genuine 236
that appears to be happening 239
that appears to be helpful 91
that appears to be implied 105
that appears to be increasing 227
that appears to be largely 265
that appears to be limited 149
that appears to be located 136
that appears to be mediated 437
that appears to be natural 122
that appears to be neutral 69
that appears to be occurring 160
that appears to be operating 124
that appears to be optimal 60
that appears to be outside 186
that appears to be peculiar 152
that appears to be perfect 62
that appears to be popular 49
that appears to be present 1009
that appears to be promising 213
that appears to be rapidly 60
that appears to be related 1521
that appears to be reliable 62
that appears to be roughly 44
that appears to be similar 530
that appears to be stronger 55
that appears to be strongly 86
that appears to be subject 64
that appears to be superior 110
that appears to be threatening 45
that appears to be totally 104
that appears to be typical 133
that appears to be uniform 62
that appears to be unusual 59
that appears to be written 79
that appears to go against 71
that appears to the outward 765
that arabic is the language 325
that arabic is the official 58
that arises at the beginning 122
that arises at the junction 41
that arises in the absence 157
that arises in the attempt 64
that arises in the conduct 76
that arises in the context 1049
that arises in the following 65
that arises in the present 347
that arises in the process 216
that arises in the solution 56
that arises is as follows 40
that arises is the following 421
that arises is the question 336
that arrive at the receiving 45
that arrive at the surface 134
that aspect of the behavior 57
that aspect of the company 56
that aspect of the complex 98
that aspect of the concept 102
that aspect of the country 59
that aspect of the creative 51
that aspect of the culture 143
that aspect of the decision 173
that aspect of the economy 45
that aspect of the general 206
that aspect of the goddess 56
that aspect of the history 94
that aspect of the language 139
that aspect of the marriage 41
that aspect of the material 105
that aspect of the message 65
that aspect of the national 64
that aspect of the natural 107
that aspect of the overall 122
that aspect of the patient 371
that aspect of the picture 80
that aspect of the present 134
that aspect of the problem 1795
that aspect of the process 282
that aspect of the product 75
that aspect of the program 381
that aspect of the project 475
that aspect of the question 1958
that aspect of the relation 89
that aspect of the research 179
that aspect of the service 70
that aspect of the statute 52
that aspect of the subject 2799
that assist in the control 132
that assist in the process 384
that attach to the concept 57
that attach to the lateral 137
that attach to the network 82
that attach to the outside 207
that attach to the scapula 114
that attach to the subject 44
that attach to the surface 169
that attain to the highest 46
that awards to the workers 75
that before it is touched 68
that begged to be released 170
that begged to be stroked 83
that begged to be touched 353
that begins at the beginning 412
that begins at the earliest 52
that begins at the highest 60
that begins at the northern 44
that begins at the surface 69
that begins in the earliest 57
that begins in the nursery 44
that begins in the pharynx 48
that begins in the present 210
that begins in the stomach 103
that begins on the following 150
that behalf by the central 500
that behalf by the company 54
that behalf by the council 554
that behalf by the election 429
that behalf by the foreign 124
that behalf by the licensing 54
that behalf by the regional 323
that behalf by the supreme 127
that behalf by the treasury 57
that behalf to be towards 44
that behalf to the company 249
that belief in the eternal 52
that belief in the literal 73
that belief in the magical 61
that belief in the primacy 52
that belief in the spirits 53
that belief in the trinity 318
that belief is the primary 130
that belonging to the british 79
that belonging to the marquis 43
that belonging to the priests 44
that belonging to the service 80
that belonging to the smaller 43
that belonging to the society 44
that belongs in the library 73
that belongs to an ancient 61
that belongs to my husband 53
that belongs to the ancient 78
that belongs to the beginning 156
that belongs to the british 125
that belongs to the central 69
that belongs to the chapter 65
that belongs to the chinese 47
that belongs to the cluster 44
that belongs to the company 324
that belongs to the concept 357
that belongs to the country 253
that belongs to the creature 48
that belongs to the culture 43
that belongs to the current 275
that belongs to the decency 43
that belongs to the dignity 74
that belongs to the distant 44
that belongs to the earliest 76
that belongs to the element 45
that belongs to the emperor 98
that belongs to the essence 629
that belongs to the eternal 57
that belongs to the familiar 51
that belongs to the federal 186
that belongs to the following 142
that belongs to the fulness 50
that belongs to the general 271
that belongs to the gentile 49
that belongs to the genuine 67
that belongs to the greatest 47
that belongs to the heavenly 43
that belongs to the highest 205
that belongs to the history 609
that belongs to the husband 58
that belongs to the language 296
that belongs to the material 227
that belongs to the mystery 53
that belongs to the national 171
that belongs to the natural 517
that belongs to the network 42
that belongs to the occasion 51
that belongs to the outward 43
that belongs to the parents 59
that belongs to the patient 195
that belongs to the pattern 45
that belongs to the peaceful 49
that belongs to the popular 71
that belongs to the present 984
that belongs to the previous 46
that belongs to the private 92
that belongs to the process 119
that belongs to the project 81
that belongs to the question 69
that belongs to the rational 45
that belongs to the relation 102
that belongs to the science 158
that belongs to the service 128
that belongs to the several 52
that belongs to the society 78
that belongs to the spanish 41
that belongs to the species 153
that belongs to the student 43
that belongs to the subject 1065
that belongs to the thorough 46
that belongs to the unknown 57
that belongs to the village 115
that belongs to the visible 67
that belongs to the western 165
that belongs to the workers 41
that berlin is the capital 79
that biology is the science 66
that blacks in the southern 40
that blacks on the average 107
that blooms by the wayside 111
that bobbed on the surface 45
that bobbed to the surface 63
that bodies at the equator 96
that bodies on the surface 104
that boiled to the surface 56
that border on the adriatic 90
that border on the pacific 401
that border on the uncanny 53
that branch of my affairs 62
that branch of my country 60
that branch of my subject 238
that branch of the ancient 89
that branch of the bourbon 46
that branch of the british 274
that branch of the catholic 336
that branch of the circuit 134
that branch of the columbia 118
that branch of the company 123
that branch of the congress 82
that branch of the division 52
that branch of the economy 181
that branch of the federal 526
that branch of the general 391
that branch of the history 143
that branch of the imperial 48
that branch of the inquiry 168
that branch of the liberty 41
that branch of the medical 141
that branch of the national 588
that branch of the natural 49
that branch of the question 311
that branch of the revenue 848
that branch of the science 1369
that branch of the semitic 75
that branch of the service 10210
that branch of the society 71
that branch of the statute 428
that branch of the subject 6213
that brazil is the country 45
that brazil is the largest 53
that bubble to the surface 166
that builds by the wayside 75
that builds on the concept 56
that builds on the lessons 49
that builds on the previous 96
that builds on the strengths 311
that builds up in muscles 40
that burden is to protect 89
that burned on the distant 60
that burned up the herbage 47
that called by the natives 137
that called it in question 78
that called on the federal 97
that called us to defense 43
that canada is the country 47
that cancer of the bladder 232
that cancer of the pancreas 186
that cancer of the pylorus 43
that cancer of the scrotum 199
that cancer of the stomach 1364
that cancer of the uterine 137
that caters to the tourist 42
that cattle do in forests 45
that caused by an increase 256
that caused by the absence 119
that caused by the addition 329
that caused by the applied 56
that caused by the contact 95
that caused by the current 124
that caused by the failure 125
that caused by the friction 64
that caused by the general 42
that caused by the increase 131
that caused by the natural 148
that caused by the passage 312
that caused by the position 84
that caused by the preceding 41
that caused by the primary 172
that caused by the removal 155
that caused by the rotation 106
that caused by the variation 44
that caused it is removed 107
that caused it to develop 91
that caused it to explode 81
that caused me the greatest 175
that caused me to abandon 111
that caused me to believe 321
that caused me to question 284
that caused me to reflect 174
that caused me to respond 43
that caused me to shudder 103
that caused me to suspect 103
that caused me to tremble 45
that caused us the greatest 119
that caused us to believe 1548
that causes in the federal 128
that causes it to display 45
that causes it to function 152
that causes it to perform 52
that causes it to persist 44
that causes it to produce 139
that causes it to reflect 46
that causes it to respond 48
that causes it to vibrate 45
that causes me to believe 114
that causes me to question 91
that causes us to believe 275
that causes us to conform 47
that causes us to develop 74
that causes us to question 123
that causes us to reflect 62
that causes us to respond 68
that causes us to stumble 52
that center on the concept 41
that chance to be present 48
that changed in an instant 132
that changes in the ability 54
that changes in the amounts 104
that changes in the arterial 109
that changes in the average 541
that changes in the balance 701
that changes in the behavior 368
that changes in the british 89
that changes in the caliber 58
that changes in the capital 221
that changes in the central 389
that changes in the climate 132
that changes in the company 58
that changes in the concept 50
that changes in the content 470
that changes in the context 170
that changes in the control 80
that changes in the country 98
that changes in the culture 103
that changes in the current 461
that changes in the density 261
that changes in the division 96
that changes in the duration 58
that changes in the economy 1327
that changes in the exchange 1220
that changes in the factors 97
that changes in the federal 168
that changes in the foreign 166
that changes in the function 161
that changes in the general 1081
that changes in the genetic 100
that changes in the geometry 76
that changes in the kinetic 90
that changes in the language 191
that changes in the location 297
that changes in the marketing 42
that changes in the material 615
that changes in the measured 99
that changes in the minimum 249
that changes in the national 385
that changes in the natural 253
that changes in the nervous 109
that changes in the network 133
that changes in the nominal 733
that changes in the numbers 124
that changes in the official 115
that changes in the operating 108
that changes in the optical 89
that changes in the organic 118
that changes in the osmotic 50
that changes in the overall 226
that changes in the patient 354
that changes in the pattern 1213
that changes in the position 443
that changes in the present 240
that changes in the primary 74
that changes in the private 54
that changes in the process 413
that changes in the product 203
that changes in the profile 40
that changes in the program 199
that changes in the project 150
that changes in the protein 248
that changes in the quality 525
that changes in the regional 135
that changes in the relation 143
that changes in the reserve 63
that changes in the schools 47
that changes in the society 75
that changes in the species 55
that changes in the subject 41
that changes in the surface 316
that changes in the variable 170
that changes to the current 40
that changes to the project 40
that choice is an illusion 65
that choice to the elected 198
that chosen by the parties 229
that christ is an eternal 121
that christ is an example 125
that christ is in control 45
that christ is the beginning 339
that christ is the central 250
that christ is the eternal 664
that christ is the express 98
that christ is the founder 50
that christ is the greatest 90
that christ is the highest 74
that christ is the mediator 859
that christ is the mystery 65
that christ is the perfect 177
that christ is the primary 47
that christ is the subject 352
that christ is the supreme 587
that church at the present 97
that church in the council 46
that circle to the general 57
that claims to be founded 189
that claims to be islamic 89
that claims to be neutral 95
that claims to be rational 53
that claims to be superior 116
that clause in the charter 767
that clause in the federal 139
that clause in the statute 122
that clause of the article 52
that clause of the charter 209
that clause of the federal 641
that clause of the organic 64
that clause of the statute 300
that cleared up the mystery 69
that colony to the british 119
that copies of the article 2733
that copies of the chapter 285
that copies of the following 71
that copies of the foregoing 123
that copies of the gospels 63
that copies of the journal 43
that copies of the letters 435
that copies of the minutes 201
that copies of the notices 90
that copies of the petition 209
that copies of the records 169
that copies of the reports 77
that corner of the adriatic 56
that corner of the country 266
that corner of the gallery 46
that corner of the garment 50
that corner of the kitchen 76
that corner of the library 45
that corner of the orchard 44
that corner of the pacific 107
that corner of the picture 45
that counts in the history 40
that counts is the ability 112
that counts is the present 50
that county in the general 48
that county in the virginia 47
that course by the following 686
that course in the present 160
that course is at present 67
that course to be adopted 97
that courts of the highest 46
that created by the british 52
that created by the general 43
that creation is an eternal 43
that credit is the greatest 171
that credit to the private 160
that crisis in the affairs 41
that crisis in the history 106
that crisis of the country 42
that crucial to the success 50
that custom is the greatest 57
that damage to the anterior 234
that damage to the central 319
that damage to the frontal 720
that damage to the inferior 41
that damage to the lateral 106
that damage to the nervous 122
that damage to the surface 44
that damage to the tissues 88
that danced on the surface 40
that debate on the question 109
that debate on the subject 108
that decree of the council 117
that degree of the equator 77
that degree of the meridian 165
that degree to the pacific 49
that delays in the payment 81
that demand to be studied 46
that depend on the ability 221
that depend on the average 91
that depend on the behavior 116
that depend on the central 41
that depend on the concept 42
that depend on the content 85
that depend on the context 226
that depend on the control 42
that depend on the current 274
that depend on the decorum 49
that depend on the density 84
that depend on the details 133
that depend on the element 122
that depend on the function 55
that depend on the general 57
that depend on the geometry 204
that depend on the history 60
that depend on the location 232
that depend on the material 427
that depend on the natural 119
that depend on the network 59
that depend on the operating 51
that depend on the organic 55
that depend on the outcome 84
that depend on the overall 52
that depend on the package 64
that depend on the patient 114
that depend on the position 235
that depend on the precise 70
that depend on the previous 92
that depend on the primary 180
that depend on the process 65
that depend on the quality 124
that depend on the relation 96
that depend on the results 93
that depend on the species 50
that depend on the subject 105
that depend on the success 61
that depend on the support 64
that depend on the surface 111
that depend on the variable 91
that desire is the essence 153
that desire is the highest 60
that desire to do justice 89
that diamond is the hardest 201
that differ by an integer 45
that differ in the details 106
that differ in the location 111
that differ in the position 119
that disease as it appeared 47
that disease is an illusion 45
that disease is the natural 163
that disease of the anterior 83
that disease of the kidneys 182
that disease of the nervous 105
that disease of the pancreas 82
that disease of the stomach 119
that doomed it to failure 89
that drives me to despair 80
that drives us to despair 42
that dwells in my members 273
that earlier in the century 1213
that earlier in the chapter 666
that earlier in the history 137
that effect at the beginning 95
that effect at the present 71
that effect by the parties 55
that effect in the absence 55
that effect in the charter 155
that effect in the federal 275
that effect in the following 73
that effect in the gazette 338
that effect in the minutes 125
that effect in the official 275
that effect in the present 254
that effect in the statute 180
that effect in the written 168
that effect is the maximum 49
that effect on the cheapest 64
that effect on the federal 43
that effect on the following 41
that effect on the wrapper 112
that effect to be entered 62
that effect to the british 148
that effect to the captain 53
that effect to the company 692
that effect to the council 51
that effect to the general 145
that eleven of the fifteen 281
that eleven of the sixteen 81
that eleven of the thirteen 366
that embark in the service 112
that emerge at the surface 53
that emerge in the context 412
that emerge in the following 111
that emerge in the present 90
that emerge in the process 581
that emerge in the research 49
that emerge in the stories 41
that emerge on the surface 66
that empire by the russians 47
that emptying of the stomach 47
that enable it to achieve 141
that enable it to compete 118
that enable it to control 51
that enable it to develop 70
that enable it to fulfill 41
that enable it to function 722
that enable it to operate 182
that enable it to perform 606
that enable it to produce 195
that enable it to provide 120
that enable it to receive 46
that enable it to respond 171
that enable it to satisfy 68
that enable it to support 57
that enable it to survive 422
that enable it to sustain 51
that enable us to account 98
that enable us to achieve 268
that enable us to acquire 199
that enable us to address 74
that enable us to analyze 146
that enable us to believe 41
that enable us to collect 82
that enable us to combine 167
that enable us to compare 431
that enable us to compute 95
that enable us to conduct 41
that enable us to connect 195
that enable us to control 376
that enable us to convert 46
that enable us to develop 209
that enable us to discern 128
that enable us to discuss 115
that enable us to examine 175
that enable us to explain 401
that enable us to explore 199
that enable us to express 323
that enable us to extract 63
that enable us to fulfill 91
that enable us to function 304
that enable us to imagine 135
that enable us to improve 52
that enable us to increase 98
that enable us to monitor 43
that enable us to observe 81
that enable us to operate 46
that enable us to perform 412
that enable us to predict 900
that enable us to process 51
that enable us to produce 194
that enable us to provide 157
that enable us to resolve 44
that enable us to respond 287
that enable us to specify 52
that enable us to survive 150
that endure in the society 69
that endure to the present 170
that energy is the ability 487
that engaged in the foreign 51
that england at the beginning 46
that england at the present 235
that england is at present 78
that england is the country 314
that england is the greatest 169
that england is the richest 52
that english be the language 155
that english be the official 91
that english is the language 3028
that english is the national 47
that english is the official 814
that english is the primary 165
that enough of the holders 45
that ensued in the following 202
that ensued on the monarch 60
that ensued on the subject 48
that entering by the chimney 111
that europe is at present 59
that europe is the gateway 125
that events in the balkans 79
that events in the country 44
that events in the distant 102
that events in the history 87
that events in the material 118
that events in the natural 179
that events in the outside 144
that events in the present 46
that events of the greatest 194
that evolve in the process 54
that existing at the beginning 294
that existing at the present 365
that existing at the surface 103
that existing in the absence 103
that existing in the present 43
that exists at the balance 68
that exists at the beginning 431
that exists at the expense 54
that exists at the instant 50
that exists at the junction 84
that exists at the national 70
that exists at the present 1852
that exists at the surface 154
that exists in an economy 65
that exists in an eternal 54
that exists in my country 64
that exists in the absence 502
that exists in the african 62
that exists in the average 122
that exists in the beginning 40
