tax document 46 tax therefore 53
that whatever 494 that happened 107
that backward 52 that daughter 41
that mistakes 41 that challenge 52
that consider 76 that decently 60
that somebody 46 that admission 90
that audience 42 that authentic 75
that evidence 132 that accepted 310
that achieved 437 that acquired 516
that actually 197 that advanced 60
that answered 175 that approved 112
that assisted 60 that attacked 65
that attained 354 that attended 111
that authority 64 that believed 232
that bestowed 103 that betrayed 108
that borrowed 312 that business 47
that captured 90 that children 287
that complete 53 that composed 108
that concealed 94 that confided 44
that confused 79 that conveyed 42
that deceived 85 that defended 43
that demanded 59 that departed 70
that deserted 46 that deserved 44
that detected 50 that directed 50
that effected 171 that employed 205
that examined 103 that exceeded 56
that excelled 167 that executed 53
that expanded 64 that expected 701
that extended 64 that finished 207
that followed 338 that foreseen 122
that governed 41 that hearkened 67
that imagined 276 that immediate 97
that imparted 48 that improved 70
that included 134 that increased 48
that incurred 175 that indulged 49
that infected 60 that informed 100
that initiated 98 that inserted 42
that inspired 53 that insulted 42
that intended 211 that invented 148
that listened 52 that mentioned 181
that migrated 62 that mistaken 249
that modified 40 that murdered 119
that observed 154 that obtained 724
that occupied 227 that offended 392
that otherwise 120 that overcome 85
that overdone 68 that overheard 125
that perished 123 that personal 72
that poisoned 46 that prepared 63
that problems 94 that procured 78
that produced 228 that profited 66
that prolonged 47 that promised 51
that proposed 60 that provided 232
that provoked 44 that received 967
that recourse 197 that redeemed 65
that referred 70 that regained 65
that regarded 144 that remained 470
that rendered 183 that repented 59
that reported 53 that required 58
that requited 85 that resented 82
that reserved 55 that resigned 55
that resisted 61 that retained 171
that returned 632 that selected 151
that seriously 40 that softened 52
that soldered 42 that somebody 63
that somewhat 73 that stumbled 195
that suffered 484 that supplied 73
that supposed 152 that survived 227
that traveled 75 that vanished 113
that ventured 46 that wandered 63
that welcomed 42 that whatever 88
that wherewith 470 that converse 55
that possibly 157 that interest 63
that manifest 52 that mistakes 120
that presents 42 that progress 46
that provision 53 that suitable 44
that hannibal 102 that properly 57
that securely 129 that property 66
that presents 43 that whatever 47
that possibly 145 that probably 372
that confound 80 that consider 92
that attention 43 that practice 52
that stimulus 66 that financial 58
that mentioned 129 that entirely 47
that servants 66 that interest 82
that mistakes 142 that mentioned 161
that suffered 46 that attention 80
that anywhere 529 that property 40
that triremes 61 that business 121
that affection 50 that exercise 103
that acquired 64 that attained 163
that authority 83 that judgment 80
that obtained 40 that received 132
that personal 81 that fluently 40
that languages 60 that languages 55
that personal 124 that hesitating 44
that seriously 60 that innocent 55
that interest 92 that business 63
that consider 73 that continue 64
that relations 47 that attention 94
that tomorrow 42 that directly 103
that straight 329 that tomorrow 174
that whenever 50 that attention 83
that consider 562 that remember 59
that actually 80 that complete 52
that consider 132 that continue 58
that discover 43 that remember 59
that associate 50 that disposed 48
that inclined 46 that insulted 42
that relieved 47 that somebody 51
that suitable 44 that audience 48
that evidence 156 that immediate 218
that security 46 that whatever 95
that abhorred 59 that absolute 102
that abundant 52 that accepted 3076
that achieved 842 that acquired 295
that actually 133 that adequate 101
that admitted 787 that advanced 229
that afforded 82 that analyzed 100
that answered 487 that approved 1884
that arrested 91 that ascribed 91
that assented 103 that asserted 51
that assigned 95 that assisted 67
that attached 87 that attacked 241
that attained 621 that attended 285
that authority 101 that banished 82
that bartered 40 that believed 428
that bestowed 130 that betrayed 295
that borrowed 86 that breakfast 45
that captured 181 that children 239
that combined 56 that compared 76
that complete 312 that complied 135
that composed 169 that concealed 141
that conceded 71 that condoned 96
that confided 103 that confined 59
that deceived 41 that declared 328
that declined 383 that defended 228
that deferred 64 that demanded 215
that departed 114 that deplored 68
that deprived 60 that deserted 85
that deserved 259 that designed 68
that desisted 44 that despised 92
that detected 43 that differed 52
that directed 102 that disarmed 44
that disliked 116 that disowned 54
that disposed 61 that disputed 50
that divorced 54 that divulged 49
that effected 88 that embarked 109
that embraced 235 that employed 471
that endorsed 315 that enforced 40
that enlisted 70 that enriched 62
that entirely 108 that espoused 40
that evidence 69 that examined 65
that excelled 173 that exchanged 106
that excluded 155 that executed 217
that expected 1147 that expended 53
that extended 296 that finished 249
that followed 1200 that foregone 118
that foreseen 59 that forgiven 192
that formally 101 that frequent 51
that governed 154 that hastened 55
that hazarded 110 that imagined 80
that imitated 64 that imparted 114
that improved 99 that inclined 49
that included 463 that increased 94
that incurred 228 that indulged 87
that informed 103 that initiated 73
that inserted 101 that insisted 443
that inspired 71 that intended 103
that invented 188 that invested 84
that involved 64 that launched 52
that listened 274 that mastered 73
that mentioned 637 that mistaken 51
that modified 190 that murdered 126
that normally 67 that objected 573
that observed 197 that obtained 864
that occupied 355 that otherwise 295
that overcome 87 that pardoned 155
that patience 71 that perished 342
that poisoned 42 that prepared 145
that presumed 126 that probably 286
that problems 164 that produced 608
that profited 102 that promised 80
that promoted 54 that promptly 75
that proposed 391 that provided 319
that provoked 53 that punished 113
that rebelled 47 that recalled 87
that received 3290 that reckoned 43
that recoiled 59 that recorded 122
that recourse 303 that redeemed 101
that referred 222 that regained 59
that regarded 1368 that rejected 915
that rejoiced 321 that relieved 85
that relished 168 that remained 1645
that reminded 95 that rendered 199
that replaced 77 that reported 155
that required 475 that resented 241
that reserved 73 that resigned 775
that resisted 394 that resorted 154
that restored 196 that retained 393
that retreated 60 that returned 1105
that reversed 101 that seconded 101
that selected 488 that seriously 72
that somebody 47 that strangled 99
that suffered 983 that supplied 61
that supposed 101 that survived 648
that traveled 69 that troubled 76
that underbid 47 that ventured 615
that welcomed 1537 that whatever 40
that withdrawn 219 that wondered 69
that elections 138 that services 44
that disappear 74 that everyone 109
that politics 80 that washington 75
that everyone 46 that interest 190
that prestige 63 that beautiful 69
that decisions 50 that immediate 68
that mistakes 128 that powerful 57
that provision 129 that straight 106
that whatever 58 that probably 614
that consider 299 that continue 97
that exercise 65 that negotiate 87
that sentence 74 that politics 44
that violently 48 that entirely 44
that directly 41 that soldiers 78
that somebody 74 that supplies 60
that kindness 94 that whatever 57
that announce 110 that complete 46
that conclude 49 that convince 69
that discover 162 that overcome 46
that overtake 195 that breakfast 55
that exception 40 that immediate 352
that personal 223 that whatever 308
that everyone 55 that seriously 65
that christian 91 that probably 236
that straight 87 that miracles 72
that personal 70 that fluently 146
that obtained 48 that happened 51
that happened 2122 that attacked 85
that employed 65 that educated 57
that attacked 88 that admitted 52
that increased 63 that admitted 163
that educated 115 that heredity 43
that examined 147 that reported 160
that instance 156 that instance 342
that instance 515 that breeders 40
that accounts 141 that explains 136
that problems 40 that commands 193
that questions 48 that problems 103
that unbecoming 44 that likewise 50
that original 66 that randolph 68
that miseries 81 that employer 48
that religious 40 that victuals 46
that prevails 185 that deposits 63
that straight 45 that happened 61
that personal 59 that impunity 56
that recorded 45 that commonly 73
that attention 52 that attention 61
that explicit 102 that authentic 41
that powerful 41 that nowadays 61
that happened 77 that compared 71
that partially 117 that distance 41
that relevant 63 that seriously 42
that seriously 209 that pressure 49
that capacity 197 that capacity 68
that possible 40 that exercise 42
that conflict 170 that operation 111
that achieved 149 that acquired 97
that affected 136 that afforded 89
that answered 45 that attained 50
that borrowed 58 that emanated 43
that happened 2709 that included 53
that increased 46 that obtained 250
that occurred 949 that operated 74
that possibly 70 that produced 296
that provided 150 that received 145
that referred 41 that remained 177
that resulted 231 that retained 41
that supplied 92 that survived 335
that withstood 74 that consider 98
that construe 51 that continue 138
that maintain 124 that preserve 44
that delicacy 75 that firmness 77
that accurate 68 that whatever 52
that questions 68 that questions 45
that ordinary 50 that business 376
that citizens 47 that economic 106
that students 41 that economic 70
that attention 57 that achieved 58
that acquired 76 that actually 82
that affected 142 that afforded 82
that answered 51 that awakened 48
that deceived 104 that expected 61
that happened 1237 that improved 48
that included 72 that increased 85
that inspired 77 that involved 82
that negative 41 that occurred 783
that otherwise 85 that produced 638
that profited 65 that provided 128
that received 183 that referred 49
that remained 182 that resulted 327
that softened 50 that suffered 72
that sufficed 44 that survived 86
that possibly 113 that possible 44
that properly 219 that frighten 44
that doubtful 82 that possible 82
that scarcely 42 that surprising 80
that ungracious 79 that possibly 94
that probably 172 that properly 75
that westward 46 that attention 48
that occurred 591 that occurred 466
that properly 50 that accurate 41
that probable 293 that realistic 50
that sensible 43 that probable 257
that probably 40 that unlikely 244
that doubtful 199 that possible 51
that probable 373 that unlikely 384
that exercise 44 that authority 45
that tomorrow 61 that wildfire 85
that personal 44 that practice 74
that practice 59 that involves 53
that consider 44 that probably 58
that attention 75 that directly 51
that suddenly 60 that hundreds 47
that thousands 64 that attention 143
that interest 55 that actually 45
that increased 57 that absorbed 56
that accepted 126 that achieved 222
that acquired 200 that actually 64
that adequate 53 that affected 341
that afforded 721 that amounted 301
that answered 155 that appalled 42
that approved 117 that attained 149
that awakened 53 that betrayed 40
that complete 45 that conduced 47
that consumed 80 that conveyed 61
that deceived 99 that declined 44
that demanded 49 that depended 42
that deprived 166 that deserved 58
that detected 151 that deterred 91
that differed 50 that effected 55
that elevated 62 that entailed 191
that entirely 74 that exceeded 103
that excluded 130 that extended 108
that followed 323 that happened 945
that impaired 81 that improved 166
that included 235 that increased 371
that incurred 132 that insisted 42
that inspired 57 that involved 647
that mattered 1843 that modified 44
that negative 83 that obtained 267
that occupied 244 that occurred 1140
that offended 72 that operated 132
that otherwise 297 that perished 82
that positive 62 that probably 184
that produced 985 that profited 60
that provided 474 that provoked 142
that received 1188 that rejected 233
that relieved 62 that remained 696
that rendered 401 that required 4460
that resulted 488 that retained 74
that returned 72 that scarcely 54
that seriously 103 that softened 101
that startled 44 that suffered 169
that sufficed 442 that supplied 61
that survived 318 that threatened 40
that troubled 60 that welcomed 60
that alleviate 42 that children 42
that maintain 65 that overcome 40
that preserve 49 that somewhat 233
that students 59 that elections 105
that business 71 that economic 65
that everyone 58 that nonsense 114
that possible 720 that probably 53
that properly 43 that probably 342
that displease 41 that strengthen 67
that consider 150 that continue 69
that distress 60 that generate 44
that irritate 89 that negotiate 97
that strengthen 97 that tomorrow 54
that churlish 45 that hopeless 76
that invidious 56 that needless 56
that pedantic 41 that possible 223
that probable 190 that scarcely 150
that sensible 43 that ungracious 55
that unlikely 194 that collapse 116
that disappear 295 that anywhere 76
that eighteen 179 that enormous 56
that evidence 171 that fourteen 106
that hundreds 337 that immediate 51
that infinite 55 that military 58
that sometime 49 that thousands 282
that whatever 52 that probably 136
that properly 93 that clenched 126
that clenched 71 that numbered 45
that conveyed 64 that recently 41
that probably 59 that directed 106
that strained 41 that entirely 50
that trembled 100 that intended 77
that recorded 59 that suffered 46
that continue 65 that provided 57
that stumbles 53 that relevant 73
that hesitate 41 that mentioned 60
that combined 72 that attached 111
that included 135 that involved 41
that exchanged 40 that africans 148
that likeness 101 that ridicule 56
that american 194 that christian 151
that creditor 70 that interest 137
that province 212 that religious 91
that american 122 that supplies 47
that heretics 40 that strangled 120
that dangerous 42 that lordship 55
that africans 48 that egregious 310
that villages 50 that churches 61
that continue 64 that desolate 54
that ordinary 42 that contains 164
that includes 130 that examples 51
that continue 75 that continue 75
that analysis 41 that cysteine 44
that methionine 46 that nitrogen 43
that residues 442 that sequence 2244
that tyrosine 47 that whispering 47
that prepared 96 that generate 102
that continue 122 that entitled 56
that prepared 51 that required 66
that continue 45 that underlying 91
that attained 62 that attached 104
that contains 45 that increases 49
that actually 54 that deceived 46
that probably 47 that movement 265
that increases 100 that velocity 48
that evidence 64 that consider 195
that consider 186 that continue 93
that exercise 50 that intended 60
that actually 83 that composed 78
that intended 74 that produced 85
that properly 59 that involved 105
that contains 52 that patterns 56
that purchase 118 that exercise 42
that consider 43 that continue 63
that probably 40 that purchase 125
that parallel 87 that selected 48
that properly 42 that assigned 41
that occupied 51 that continue 50
that consists 69 that discover 47
that actually 121 that associate 62
that consider 46 that continue 594
that discover 98 that flourish 51
that identify 104 that maintain 70
that manifest 66 that perceive 76
that probably 391 that progress 63
that remember 164 that resemble 73
that suddenly 41 that tolerate 52
that directly 55 that intended 55
that industry 64 that incurred 206
that consider 1024 that construe 53
that exercise 117 that conclude 99
that consider 822 that construe 148
that continue 272 that exercise 292
that instruct 77 that postpone 53
that probably 136 that restrain 43
that increases 52 that singularly 48
that increased 48 that increases 104
that continue 112 that imminent 60
that poisoned 47 that incurred 124
that constant 87 that executed 65
that fastened 45 that securely 79
that unlocked 51 that absolute 45
that entirely 41 that inclined 53
that prepared 104 that accepted 45
that syndrome 42 that tradition 106
that retreated 65 that abandoning 93
that actually 284 that assembling 88
that attempting 188 that collecting 226
that continuing 113 that deceived 66
that destroying 49 that employed 80
that encamped 307 that endeavoring 99
that entirely 82 that evacuating 222
that fortifying 93 that ignorant 40
that informed 46 that meditating 52
that numerous 64 that prepared 117
that probably 56 that reported 71
that repulsed 96 that seriously 50
that withdrawing 174 that continue 74
that evacuate 68 that probably 90
that continue 85 that composed 52
that happened 53 that occurred 63
that actually 99 that incurred 41
that involved 128 that required 157
that involved 155 that required 86
that mentioned 90 that accurate 41
that actually 48 that existent 105
that obtained 43 that otherwise 309
that selected 44 that presents 55
that conspiring 43 that castrate 110
that retaliate 86 that entirely 147
that continue 192 that continue 96
that continue 68 that produced 40
that occurred 68 that evidence 98
that sensation 41 that articles 72
that chapters 311 that chapters 292
that children 52 that councils 46
that elements 164 that questions 67
that variables 82 that elections 77
that advances 40 that american 122
that business 45 that christian 96
that contests 79 that expansion 45
that movement 98 that contains 51
that contains 141 that produces 116
that contains 43 that creatures 151
that organism 102 that chapters 141
that american 119 that contains 54
that contains 131 that doctrine 309
that consists 126 that involved 59
that involves 230 that required 69
that thereunto 49 that contains 46
that vanishes 103 that articles 82
that chapters 807 that children 97
that divisions 73 that elements 213
that equations 135 that examples 75
that functions 87 that petitions 67
that positions 47 that quarters 65
that questions 214 that segments 43
that variables 183 that resulted 47
that vanquish 51 that actually 193
that expended 82 that intended 87
that invested 59 that obtained 103
that properly 116 that provided 105
that received 98 that supplied 76
that economic 71 that improved 42
that increased 144 that involved 83
that declared 105 that energies 54
that intended 99 that actually 53
that destined 40 that expected 49
that probably 53 that somewhat 41
that actually 43 that actually 268
that perished 152 that recently 44
that accepted 84 that acquired 54
that actually 515 that conforming 99
that dangerous 57 that destined 209
that exported 49 that imported 127
that intended 293 that obtained 179
that produced 289 that properly 150
that received 797 that returned 96
that suitable 90 that supplied 249
that parallel 91 that decreases 78
that increases 130 that nicholas 497
that vladimir 65 that declined 41
that indicted 63 that proceeding 140
that proposed 51 that protects 48
that returned 120 that probably 59
that rendered 116 that signifying 105
that affected 40 that continue 211
that probably 52 that constant 66
that decreased 47 that decreases 355
that increased 70 that increases 239
that continue 193 that included 46
that consists 43 that intended 41
that industry 106 that property 43
that rendered 44 that consider 237
that continue 69 that involved 96
that consists 332 that contains 744
that converts 45 that functions 181
that normally 42 that operates 55
that presents 47 that produces 153
that provides 49 that requires 321
that responds 91 that undergoes 71
that consists 90 that contains 51
that requires 44 that acquires 62
that actually 72 that advances 55
that consists 271 that contains 321
that develops 111 that functions 278
that includes 50 that operates 174
that performs 87 that produces 103
that receives 60 that reflecting 67
that reflects 67 that requires 99
that advances 50 that consists 167
that occupies 45 that survived 62
that survives 40 that consists 81
that contains 97 that survives 142
that undergoes 44 that composed 153
that industry 129 that contains 128
that occupied 77 that remained 101
that ignorant 57 that prepared 52
that concerns 87 that involved 64
that continue 101 that received 51
that selected 58 that consider 102
that consider 80 that instruct 57
that probably 62 that punished 67
that officers 49 that movement 128
that excluded 50 that acquired 65
that conveyed 51 that majority 50
that expended 49 that glittering 40
that somewhat 62 that directly 159
that actually 40 that composed 142
that intended 47 that probably 49
that produced 46 that compiled 58
that impaired 141 that authority 62
that officers 70 that officers 66
that problems 125 that activity 60
that selected 96 that indicate 58
that register 49 that employed 66
that proposed 100 that outlined 59
that commonly 40 that continue 63
that converge 84 that speedily 48
that predicts 52 that continue 67
that generate 60 that directly 46
that actually 77 that continue 40
that required 49 that consists 78
that involves 74 that requires 51
that continue 49 that continue 87
that continue 53 that annually 41
that fearfully 47 that bestowed 42
that produced 69 that commerce 398
that continue 97 that maintain 81
that continue 207 that actually 56
that attempting 45 that committing 53
that developing 41 that prepared 65
that electron 47 that membrane 47
that opposite 368 that executed 123
that intended 56 that probably 56
that consider 123 that industry 161
that resident 62 that meditate 45
that directly 58 that continue 49
that likewise 141 that occupied 57
that probably 147 that consists 55
that numbered 86 that involved 44
that appoints 90 that continue 60
that maintain 41 that friendly 63
that continue 234 that condemns 71
that equipped 50 that adjacent 49
that accepted 177 that acquired 76
that approved 97 that awakened 57
that declared 50 that forsaken 53
that obtained 75 that received 111
that rejected 126 that reserved 65
that retained 52 that suffered 149
that decisions 41 that actively 63
that affected 473 that directly 92
that continue 57 that organize 41
that preserve 45 that believed 42
that actively 51 that actually 276
that addicted 47 that apathetic 40
that assembling 101 that attached 48
that baptized 47 that burdened 51
that collecting 51 that confined 61
that confused 75 that conscious 74
that deceived 117 that deprived 180
that desirous 197 that deterred 42
that discussing 56 that disposed 231
that educated 66 that entirely 233
that entitled 488 that excluded 58
that exhorted 42 that expected 121
that friendly 181 that governed 97
that grateful 69 that helpless 44
that ignorant 262 that inclined 187
that informed 49 that innocent 61
that inspired 48 that involved 44
that jubilant 55 that mistaken 46
that offended 88 that prepared 440
that probably 78 that properly 75
that punished 50 that relieved 54
that required 60 that resolute 76
that resolved 139 that restless 44
that scattering 64 that somewhat 49
that strangers 88 that summoned 61
that supposed 57 that threatened 53
that virtuous 55 that worshiping 51
that consider 59 that continue 324
that remember 65 that tolerate 128
that february 43 that referred 42
that formerly 57 that returned 81
that mentioned 51 that doctrine 172
that prepared 48 that continue 85
that composed 41 that intended 45
that produced 86 that asserted 49
that commerce 74 that suppress 157
that continue 63 that continue 186
that miracles 57 that increased 40
that increases 63 that velocity 48
that practice 74 that mistress 94
that distinct 71 that separate 44
that functions 262 that increased 54
that listened 55 that approach 61
that consider 71 that remember 43
that specially 41 that struggle 41
that therefore 62 that actually 56
that approach 78 that associate 47
that conclude 114 that consider 361
that continue 156 that discover 417
that identify 110 that overlook 58
that perceive 247 that probably 410
that remember 534 that scarcely 226
that tolerate 53 that assigned 51
that continue 181 that bronchus 74
that suitable 55 that actually 91
that dangerous 59 that deserted 48
that infested 140 that passable 62
that rendered 52 that suffered 48
that reversed 405 that designed 44
that occupied 53 that enjoined 73
that designed 112 that enforced 123
that followed 194 that intended 154
that observed 389 that properly 40
that strictly 52 that delivery 53
that promotes 43 that effected 63
that directly 48 that depicted 40
that encamped 52 that inclined 45
that prepared 54 that entitled 69
that continue 76 that continue 84
that patients 68 that separate 45
that berenice 46 that actually 94
that anchored 90 that intended 114
that scarcely 52 that property 48
that directed 44 that intended 103
that straight 224 that continue 172
that provision 65 that occupied 228
that scattering 125 that velocity 105
that increases 50 that detained 463
that continue 54 that collapse 117
that actually 88 that animated 49
that attached 61 that composed 62
that obscured 44 that received 150
that actively 81 that consider 85
that continue 181 that exercise 159
that maintain 179 that preserve 56
that regulate 88 that therefore 45
that returned 95 that continue 607
that disappear 124 that exercise 166
that maintain 83 that retaliate 57
that contract 44 that continue 145
that probably 50 that directly 54
that continue 115 that deserved 40
that industry 79 that industry 53
that republic 81 that continuing 47
that proceeding 64 that actually 81
that assessed 84 that directly 100
that properly 60 that accepted 75
that adjusted 60 that designed 143
that negative 65 that positive 51
that properly 54 that composed 53
that intended 53 that critical 186
that dangerous 144 that perilous 73
that troubled 50 that produced 43
that receipts 53 that increases 93
that incurred 109 that involved 97
that received 63 that amounted 134
that interest 45 that consumed 55
that involved 58 that occupied 50
that required 699 that required 64
that directly 51 that movement 5898
that officials 130 that struggle 62
that continue 1846 that disappear 48
that continue 109 that intended 76
that assembling 46 that encamped 55
that evacuating 61 that indebted 46
that prepared 53 that prepared 51
that required 47 that compiled 108
that composed 226 that advanced 44
that doctrine 113 that actually 44
that finished 51 that intended 40
that probably 56 that continue 85
that dissolve 59 that overflow 53
that produced 47 that continue 313
that infected 44 that poisoned 85
that continue 51 that prepared 69
that africans 121 that believed 41
that amounted 52 that expected 73
that consists 57 that deserted 76
that contains 57 that depended 77
that amounted 46 that consists 71
that american 59 that includes 77
that occupied 247 that required 42
that acquired 66 that concerning 55
that interest 44 that branches 40
that consists 47 that lovesick 545
that notified 108 that continue 78
that admitted 53 that actually 115
that beautiful 69 that employed 53
that entitled 91 that expected 58
that handsome 43 that ignorant 69
that innocent 44 that involved 71
that probably 70 that somewhat 47
that whispering 53 that commonly 43
that actually 252 that borrowed 98
that dictated 48 that directed 175
that employed 43 that inserted 130
that inspired 45 that intended 698
that libelous 63 that meaningless 97
that probably 42 that scarcely 110
that selected 42 that supposed 57
that perishes 138 that actually 59
that composed 50 that executed 43
that intended 133 that urgently 55
that provides 40 that produced 1641
that shortage 57 that situation 144
that assembly 342 that continue 99
that therefore 101 that actually 55
that collapse 98 that consider 44
that continue 986 that probably 125
that remember 180 that sometime 52
that suddenly 46 that mentioned 52
that republic 176 that evidence 55
that expenses 41 that fortunes 77
that problems 149 that attention 106
that customer 80 that situation 79
that attention 42 that grandeur 46
that recently 299 that consider 64
that discover 69 that achieved 291
that acquired 79 that afforded 89
that believed 59 that breakfast 75
that captured 41 that computed 56
that designed 42 that detected 47
that employed 56 that exchanged 57
that expected 531 that followed 52
that foreseen 65 that imagined 188
that improved 69 that included 152
that inferred 60 that observed 76
that obtained 693 that possibly 73
that procured 41 that produced 151
that provided 64 that received 73
that remained 82 that retained 93
that selected 145 that survived 109
that wandered 89 that directly 42
that economic 58 that progress 107
that hereafter 367 that conclude 77
that discover 54 that perceive 133
that pictures 43 that whatever 42
that communion 53 that religious 52
that evidence 43 that internal 111
that consider 61 that consider 55
that disposed 59 that abundant 103
that achieved 132 that acquired 47
that animated 142 that answered 88
that believed 59 that breakfast 57
that embarked 41 that expected 1744
that facility 84 that finished 54
that followed 102 that foreseen 42
that imagined 126 that included 55
that mistaken 42 that observed 53
that obtained 220 that otherwise 83
that problems 54 that produced 46
that received 102 that recourse 76
that remained 118 that retained 80
that salvation 49 that selected 54
that stumbled 66 that suffered 85
that supposed 160 that mistakes 45
that progress 67 that properly 82
that seriously 46 that conclude 41
that consider 144 that dispense 41
that suffered 84 that mistakes 84
that anywhere 49 that mistakes 87
that emphasis 78 that asserted 47
that business 116 that conceive 40
that preserve 82 that discover 184
that persuade 43 that remember 84
that evidence 125 that whatever 413
that achieved 80 that attained 51
that finished 55 that frequent 117
that hereafter 101 that recourse 97
that resorted 60 that consider 161
that hereafter 111 that mistakes 89
that progress 150 that hereafter 55
that probably 73 that consider 59
that consider 100 that consider 66
that discover 53 that preserve 52
that problems 56 that problems 62
that attention 59 that consider 105
that evidence 75 that accepted 91
that achieved 130 that adequate 41
that believed 44 that captured 54
that children 177 that complete 57
that demanded 52 that detected 63
that expected 492 that followed 65
that observed 189 that obtained 716
that otherwise 120 that problems 96
that produced 51 that received 158
that rejected 66 that remained 52
that suffered 98 that survived 66
that welcomed 84 that mistakes 54
that consider 46 that everyone 54
that migrated 40 that followed 953
them tendency 68 them peacetime 42
them attention 56 them possible 106
them congruity 87 them distance 52
them business 757 them judgment 59
them children 70 them slippery 104
them critical 63 them lightest 66
them shortest 62 them smallest 242
them children 123 them standard 83
