take all our great towns 52
tell you that these cases 69
tell you that these people 372
tell you that these ruins 75
tell you that these words 87
tell you that those people 73
tell you that those words 54
tell you that very nearly 156
tell you that very often 93
tell you that what makes 43
tell you that when people 168
tell you that will please 65
tell you that your blood 59
tell you that your boots 76
tell you that your child 395
tell you that your dreams 55
tell you that your father 2544
tell you that your first 97
tell you that your greek 62
tell you that your house 151
tell you that your money 44
tell you that your mother 1595
tell you that your people 127
tell you that your place 55
tell you that your story 106
tell you that your uncle 275
tell you that your voice 54
tell you that your whole 45
tell you that your words 88
tell you that your works 46
tell you that your writing 103
tell you they have found 80
tell you they have never 104
tell you they were killing 40
tell you they were worse 64
tell you they will never 62
tell you this even though 58
tell you this last night 111
tell you this many times 43
tell you this much about 190
tell you this much right 121
tell you this much though 58
tell you too much about 534
tell you who these people 103
tell you who those people 54
tell you who your father 175
tell you why your father 40
tell you with great pride 51
tell you with what pride 69
tell you you were right 124
tell you you will never 148
tent and get some sleep 59
tent and lay down again 45
tent and set forth again 52
term and long term basis 221
term and long term goals 852
term and long term loans 539
term and long term needs 161
term and long term plans 175
term and long term rates 111
term did not even exist 65
term does not even appear 112
term does not fall within 44
term does not make sense 55
term does not only refer 45
term has not been found 91
term has not been given 47
term has not been taken 52
term has yet been found 73
term that has been given 294
term that has been taken 46
term that has many meanings 159
term use and high doses 76
term was but three months 710
term was cut down nearly 51
term was for three months 46
term was not used until 326
test did not come until 94
test did not take place 76
test for two years after 55
test has not been found 102
test has not been fully 81
test has not been given 85
test has not been shown 95
test has yet been found 85
test that had been given 93
test that has been found 133
test that has been given 123
test that has been shown 175
test was not made until 49
text and all other texts 45
text box for data entry 50
text did not make sense 44
text does not make sense 693
text does not speak about 72
text has not been found 228
text has not been fully 64
text has yet been found 53
text that has been added 136
text that has been cited 42
text that has been found 42
text that has been typed 141
text that you have typed 89
text that you just typed 177
thank all who have aided 55
thank all who have given 92
thank all who have loved 76
thank god and ever shall 103
thank god for good brave 61
thank god for having given 1152
thank god for having known 41
thank god for having saved 152
thank god for having taken 67
thank god for their happy 64
thank god for these gifts 46
thank god for those people 56
thank god for your gifts 49
thank god that your father 73
thank her for having given 70
thank her for having saved 64
thank her for their gifts 121
thank her own good sense 71
thank him for having freed 42
thank him for having given 421
thank him for having saved 171
thank him for having taken 57
thank thee for having given 139
thank thee who hast moved 52
thank them for having given 59
thank them for their gifts 180
thank them for their input 236
thank them for their loyal 85
thank them for their offer 79
thank them for their pains 69
thank them for their sweet 47
thank them for their trust 168
thank them for their visit 44
thank you all once again 129
thank you all over again 50
thank you and good night 302
thank you and your brave 46
thank you and your father 74
thank you and your mother 60
thank you and your people 164
thank you and your staff 265
thank you for asking about 64
thank you for caring about 204
thank you for coming after 62
thank you for coming today 292
thank you for having given 1071
thank you for having saved 191
thank you for having shown 74
thank you for having stood 77
thank you for having taken 255
thank you for last night 578
thank you for these gifts 74
thank you for these lines 116
thank you for these words 178
thank you for those lines 63
thank you for those words 334
thank you for your amazing 66
thank you for your amusing 46
thank you for your books 87
thank you for your brave 160
thank you for your check 96
thank you for your civil 45
thank you for your close 47
thank you for your daily 93
thank you for your essay 43
thank you for your favor 685
thank you for your first 70
thank you for your frank 364
thank you for your gifts 319
thank you for your grace 365
thank you for your hearty 261
thank you for your hints 89
thank you for your input 237
thank you for your labor 88
thank you for your lines 46
thank you for your loyal 326
thank you for your manly 57
thank you for your mercy 346
thank you for your motion 40
thank you for your music 240
thank you for your never 143
thank you for your noble 677
thank you for your notes 77
thank you for your offer 2387
thank you for your order 698
thank you for your pains 901
thank you for your paper 170
thank you for your plain 96
thank you for your power 45
thank you for your quick 144
thank you for your really 74
thank you for your reply 164
thank you for your sense 53
thank you for your share 126
thank you for your short 57
thank you for your skill 49
thank you for your story 265
thank you for your strong 97
thank you for your sweet 321
thank you for your teaching 97
thank you for your thanks 58
thank you for your tidings 76
thank you for your truly 159
thank you for your trust 503
thank you for your views 88
thank you for your vision 118
thank you for your visit 727
thank you for your warmth 53
thank you for your warning 1083
thank you for your words 848
their age and some falling 47
their age and their nation 46
their age and their social 40
their age and their world 122
their aid with pious haste 104
their art and their lives 171
their art and their poetry 62
their art and their sense 65
their art are most often 43
their bed and their cards 92
their being and their action 46
their being and their beauty 51
their being and their feeling 58
their being and their power 43
their being put into force 50
their being put into holes 41
their being put into motion 67
their being they must fight 43
their cry and these words 140
their cud and have split 65
their dead with their faces 60
their death than ever while 108
their ears and other parts 64
their ears and their fingers 80
their ears and their hands 63
their ears and their hearts 328
their ears and their minds 129
their ears and their mouths 42
their ears and their noses 156
their ears and their tails 54
their ears are very large 54
their ears for some sound 101
their ears with their fingers 362
their ears with their hands 865
their earth they live under 55
their ease with ready human 79
their east and west faces 99
their east and west indian 92
their east and west sides 125
their east and west walls 45
their end and their level 45
their eye and their steps 45
their fear for their lives 44
their god and their father 67
their god and their leader 52
their god and their people 78
their god and their savior 40
their god for their action 50
their god with their whole 77
their hay with their sharp 45
their head and their hands 60
their head with their hands 51
their job that much easier 56
their job was made easier 53
their joy and their glory 250
their joy and their pride 73
their joy and your quiet 87
their kings and their people 64
their kings for their noble 41
their long and heavy score 103
their long and trying march 44
their long and weary march 128
their lying and their cheating 124
their meal and were sitting 52
their meat and their drink 254
their meat and their hides 47
their meat and their skins 83
their meat nor their blood 73
their meat with their fingers 69
their men and their money 72
their men and their ships 47
their men and their women 110
their men are like leather 50
their men but their women 64
their men had been taken 87
their men was very often 72
their men who were taken 47
their mid and late teens 55
their oath they were bound 86
their old and pure state 72
their old man back again 54
their old men dream dreams 76
their one and only child 554
their one and only meeting 362
their one and only night 52
their one and only visit 93
their own and from which 64
their own and many others 63
their own and other ethnic 223
their own and other firms 53
their own and other folks 52
their own and other group 77
their own and other kinds 53
their own and other lands 326
their own and other lines 52
their own and other lives 104
their own and other local 53
their own and other minds 195
their own and other people 8491
their own and other races 350
their own and other racial 104
their own and other social 148
their own and other times 74
their own and other women 611
their own and their child 619
their own and their class 91
their own and their enemy 102
their own and their father 436
their own and their firms 46
their own and their group 212
their own and their heirs 55
their own and their house 57
their own and their leader 46
their own and their loved 150
their own and their mates 58
their own and their mother 223
their own and their nation 442
their own and their party 275
their own and their peers 821
their own and their people 489
their own and their staff 70
their own and their wives 541
their own and their women 54
their own and those which 85
their own and were given 43
their own and were known 43
their own and were often 56
their own and were willing 95
their own but other people 58
their own for three months 61
their own had been given 70
their own had been taken 40
their own men from danger 51
their own nor their people 49
their own too slow decay 46
their own way even though 110
their own way ever since 62
their own way there would 41
their pay and their rated 43
their pay for many months 43
their pay for three months 67
their rear and left flank 56
their sex and their class 49
their sin and their danger 44
their singing and their dancing 165
their son and only child 144
their song was most pleasing 53
their son had been taken 57
their things had been taken 51
their toes with their hands 41
their ups and their downs 125
their use and their abuse 112
their use and their season 84
their use and their users 54
their use and their value 76
their use has been found 114
their use has been given 84
their use has been quite 44
their use has been rather 52
their use has been shown 85
their way and their lives 59
their way for many miles 51
their way lay once again 154
their way out from beneath 53
their way out from under 431
their way with their hands 95
their way with their usual 63
their way with their whole 44
their way with their wives 110
their weak and their strong 60
their wings are very strong 67
their wit and their style 108
their zeal and their piety 81
their zeal for saving souls 49
their zeal for their cause 42
their zeal for their civil 88
theme that has been echoed 53
theme that has been given 48
theme that has been running 97
theme that has been taken 101
theory are too well known 64
theory can not make sense 57
theory did not come until 73
theory did not hold water 237
theory did not make sense 102
theory did not take place 66
theory does not even begin 53
theory does not hold water 848
theory does not make sense 207
theory had not been fully 51
theory has not been borne 138
theory has not been found 143
theory has not been fully 270
theory has not been given 48
theory has not been shown 62
theory has not been taken 47
theory has now been given 55
theory has yet been found 130
theory has yet been given 55
theory that can make sense 41
theory that had been built 62
theory that has been built 109
theory that has been found 50
theory that has been given 109
theory that they lose sight 41
theory that they were built 61
theory that they were really 51
theory that they were serving 42
theory was that there would 61
there all his life until 61
there all this fuss about 51
there and earn some money 41
there and for some reason 271
there and get some fresh 43
there and get some sleep 232
there and get your hands 152
there and had been given 57
there and had been taken 50
there and how many people 43
there and how much money 49
there and not saying anything 70
there and put your hands 111
there and say nothing about 46
there and see what could 122
there and see what would 147
there and that there would 52
there and then back again 134
there and they must smile 67
there and they were happy 89
there and they were looking 146
there and they were playing 42
there and they were still 161
there and they were talking 214
there and they were waiting 41
there and two years later 81
there and you will never 85
there any one true shape 62
there any one word which 60
there are all these books 51
there are all these people 580
there are all these rules 50
there are all these women 69
there are all those others 51
there are all those people 252
there are all those which 59
there are all your plans 74
there are any areas where 183
there are any areas which 44
there are any good people 63
there are any laws which 70
there are any left after 58
there are any left alive 87
there are any more cases 104
there are any more people 51
there are any other books 54
there are any other cases 149
there are any other facts 92
there are any other forms 151
there are any other items 60
there are any other kinds 218
there are any other minds 45
there are any other people 385
there are any other signs 155
there are any other sorts 75
there are any other types 102
there are any other women 63
there are any other words 83
there are any poor people 62
there are any rich people 58
there are any such cases 249
there are any such facts 60
there are any such people 226
there are any such rules 98
there are any such truths 52
there are any young people 71
there are but five canoes 56
there are but five roman 84
there are but four hours 40
there are but four kinds 76
there are but four miles 43
there are but four pairs 50
there are but four which 54
there are but three basic 58
there are but three cases 78
there are but three forms 69
there are but three hills 40
there are but three kinds 185
there are but three known 68
there are but three lines 40
there are but three major 40
there are but three modes 56
there are but three short 60
there are but three small 47
there are but three sorts 74
there are but three steps 70
there are but three terms 62
there are but three types 50
there are but three which 85
there are but three words 46
there are far more basic 49
there are far more black 43
there are far more books 58
there are far more cases 215
there are far more facts 40
there are far more kinds 61
there are far more males 71
there are far more people 1182
there are far more small 112
there are far more stars 66
there are far more trees 41
there are far more which 43
there are far more white 51
there are far more women 449
there are far more words 65
there are few areas where 557
there are few areas which 116
there are few clear rules 63
there are few data about 166
there are few data showing 58
there are few data which 93
there are few from which 56
there are few good books 68
there are few good casts 48
there are few good roads 220
there are few hard facts 115
there are few ideas which 90
there are few jobs which 50
there are few laws which 64
there are few more noble 56
there are few more pleasing 48
there are few more vivid 41
there are few more worthy 73
there are few moving parts 187
there are few other books 42
there are few other cases 65
there are few other forms 57
there are few other kinds 41
there are few other major 47
there are few other parts 57
there are few other people 130
there are few other signs 107
there are few other social 56
there are few poems which 80
there are few poets whose 55
there are few poor people 56
there are few pure types 41
there are few rich people 55
there are few such books 65
there are few such cases 235
there are few such people 150
there are few such women 53
there are few very large 82
there are few young people 230
there are few young trees 66
there are few young women 46
there are his three hands 49
there are not even words 127
there are not five people 92
there are not good people 76
there are not many about 135
there are not many birds 195
there are not many black 198
there are not many boats 57
there are not many books 659
there are not many buses 40
there are not many cases 1374
there are not many clues 95
there are not many echoes 138
there are not many facts 123
there are not many farms 100
there are not many films 57
there are not many finer 48
there are not many firms 89
there are not many first 50
there are not many folks 69
there are not many forms 83
there are not many girls 427
there are not many happy 52
there are not many heroes 40
there are not many homes 60
there are not many hours 111
there are not many human 101
there are not many items 75
there are not many kinds 272
there are not many known 59
there are not many large 347
there are not many lines 101
there are not many local 61
there are not many major 82
there are not many minds 198
there are not many names 118
there are not many notes 40
there are not many older 47
there are not many others 486
there are not many pages 106
there are not many parts 226
there are not many people 6647
there are not many plays 49
there are not many really 99
there are not many roads 125
there are not many rooms 64
there are not many rules 194
there are not many ships 66
there are not many shops 57
there are not many signs 332
there are not many sites 125
there are not many small 110
there are not many social 92
there are not many souls 71
there are not many spots 57
there are not many stars 76
there are not many tasks 46
there are not many texts 45
there are not many times 213
there are not many today 63
there are not many tools 60
there are not many towns 134
there are not many trees 329
there are not many truly 61
there are not many truths 41
there are not many types 130
there are not many users 42
there are not many votes 54
there are not many weeks 55
there are not many where 40
there are not many which 389
there are not many white 125
there are not many whose 238
there are not many women 1219
there are not many words 310
there are not many works 176
there are not more black 80
there are not more books 55
there are not more cases 157
there are not more people 560
there are not more women 458
there are not much above 95
there are not only books 92
there are not only cases 63
there are not only false 62
there are not only fewer 255
there are not only forms 103
there are not only herbs 79
there are not only large 136
there are not only local 63
there are not only moral 41
there are not only people 90
there are not only rules 53
there are not only seven 50
there are not only social 59
there are not only strong 45
there are not only trade 42
there are not only valid 61
there are not only words 80
there are not other forms 106
there are not other kinds 129
there are not other people 162
there are not other types 62
there are not some cases 81
there are not some facts 43
there are not some kinds 47
there are not some parts 79
there are not some people 165
there are not some which 97
there are not some women 58
there are not such large 53
there are not such people 49
there are not such strong 43
there are not such vital 62
there are not three kinds 71
there are not three lines 68
there are not three lords 287
there are not three people 208
there are not three souls 60
there are not three times 86
there are not very large 70
there are not very strong 47
there are now clear signs 209
there are now five major 46
there are now five times 56
there are now four large 51
there are now four major 61
there are now four times 68
there are now four types 46
there are now good hopes 40
there are now many books 172
there are now many cases 137
there are now many fewer 70
there are now many forms 89
there are now many kinds 85
there are now many large 86
there are now many others 121
there are now many people 286
there are now many signs 108
there are now many small 75
there are now many types 135
there are now many which 67
there are now many women 126
there are now more black 86
there are now more cases 50
there are now more firms 76
there are now more older 48
there are now more people 625
there are now more white 50
there are now more women 384
there are now much fewer 44
there are now only about 693
there are now only eight 149
there are now only fifty 51
there are now only ruins 92
there are now only seven 110
there are now only small 48
there are now only thirty 122
there are now other people 42
there are now over fifty 177
there are now over forty 104
there are now over sixty 54
there are now over thirty 151
there are now some eight 57
there are now some fifty 142
there are now some forty 96
there are now some people 93
there are now some seven 57
there are now some signs 221
there are now some sixty 141
there are now some small 49
there are now some thirty 200
there are now three kinds 58
there are now three large 78
there are now three major 134
there are now three times 143
there are now three types 120
there are now three women 51
there are now very large 49
there are six main types 139
there are ten very small 52
there are that many people 216
there are things done today 47
there are things from which 56
there are things here which 98
there are things over which 111
there are things upon which 49
there are this many people 50
there are too many arabs 74
there are too many asians 45
there are too many banks 139
there are too many basic 43
there are too many bills 52
there are too many birds 64
there are too many black 145
there are too many blank 43
there are too many boats 94
there are too many books 710
there are too many breaks 43
there are too many calls 62
there are too many cards 123
there are too many cases 971
there are too many cells 142
there are too many clues 46
there are too many cooks 175
there are too many cross 120
there are too many depths 67
there are too many doors 81
there are too many drugs 52
there are too many echoes 63
there are too many either 41
there are too many empty 129
there are too many facts 259
there are too many false 236
there are too many files 145
there are too many fingers 63
there are too many firms 419
there are too many flaws 54
there are too many flies 81
there are too many folks 42
there are too many fools 43
there are too many forms 120
there are too many foxes 51
there are too many games 52
there are too many girls 188
there are too many goals 50
there are too many goods 90
there are too many hands 164
there are too many happy 42
there are too many holes 217
there are too many homes 45
there are too many hours 52
there are too many human 153
there are too many hungry 84
there are too many items 522
there are too many kinds 229
there are too many large 195
there are too many leaves 101
there are too many legal 62
there are too many lines 194
there are too many links 103
there are too many local 216
there are too many loose 215
there are too many loyal 46
there are too many males 52
there are too many marks 54
there are too many meanings 58
there are too many mines 46
there are too many minor 121
there are too many missing 368
there are too many mouths 372
there are too many names 227
there are too many needs 40
there are too many negro 50
there are too many nodes 68
there are too many notes 236
there are too many others 403
there are too many pages 79
there are too many parts 186
there are too many people 13213
there are too many right 52
there are too many risks 258
there are too many roads 77
there are too many rocks 82
there are too many rooms 70
there are too many rules 656
there are too many seeking 64
there are too many sharp 42
there are too many sheep 46
there are too many ships 92
there are too many shops 101
there are too many short 184
there are too many signs 262
there are too many sites 70
there are too many small 693
there are too many social 102
there are too many staff 56
there are too many stars 90
there are too many state 41
there are too many steps 226
there are too many strings 78
there are too many strong 55
there are too many tasks 77
there are too many taxes 48
there are too many terms 81
there are too many tests 70
there are too many texts 48
there are too many threads 67
there are too many times 154
there are too many trees 352
there are too many truths 50
there are too many types 200
there are too many unions 57
there are too many units 101
there are too many users 178
there are too many varying 43
there are too many weeds 87
there are too many weeping 42
there are too many which 135
there are too many white 190
there are too many whose 92
there are too many women 713
there are too many words 834
there are too many working 130
there are too many works 47
there are too well known 40
there are two areas where 796
there are two areas which 273
there are two arts which 68
there are two beings whose 56
there are two cell types 109
there are two coil sides 175
there are two dark lines 47
there are two dark spots 70
there are two dining rooms 75
there are two fine girls 57
there are two fine rooms 49
there are two fine stone 81
there are two from which 44
there are two full moons 109
there are two full pages 49
there are two gods which 41
there are two good books 48
there are two good roads 57
there are two great evils 145
there are two great facts 74
there are two great kinds 90
there are two great lines 65
there are two great names 62
there are two great truths 44
there are two great types 103
there are two high tides 604
there are two ideal types 81
there are two ideas which 136
there are two laws which 57
there are two lone pairs 121
there are two main camps 62
there are two main cases 78
there are two main ethnic 72
there are two main forms 875
there are two main goals 112
there are two main items 57
there are two main kinds 1575
there are two main lines 714
there are two main modes 146
there are two main parts 309
there are two main ranges 42
there are two main risks 42
there are two main roads 165
there are two main roles 58
there are two main rules 61
there are two main social 61
there are two main sorts 153
there are two main steps 183
there are two main tasks 137
there are two main tests 46
there are two main themes 232
there are two main types 8637
there are two main views 306
there are two male forms 49
there are two mating types 180
there are two more basic 55
there are two more books 43
there are two more cases 46
there are two more items 80
there are two more kinds 40
there are two more large 43
there are two more lines 73
there are two more major 51
there are two more people 101
there are two more rooms 75
there are two more small 81
there are two more steps 107
there are two more terms 55
there are two more types 156
there are two more which 127
there are two more women 70
there are two north poles 66
there are two only which 60
there are two other bands 57
there are two other basic 199
there are two other books 122
there are two other broad 88
there are two other cases 277
there are two other doors 52
there are two other facts 134
there are two other firms 48
there are two other forms 742
there are two other girls 53
there are two other items 130
there are two other kinds 1217
there are two other known 61
there are two other lakes 48
there are two other large 212
there are two other lines 206
there are two other major 990
there are two other minor 78
there are two other modes 169
there are two other names 135
there are two other notes 71
there are two other pairs 120
there are two other parts 169
there are two other people 221
there are two other roads 77
there are two other rooms 68
there are two other ships 59
there are two other sides 56
there are two other sites 68
there are two other small 370
there are two other sorts 101
there are two other steps 48
there are two other terms 117
there are two other tests 46
there are two other texts 57
there are two other towns 50
there are two other types 1912
there are two other views 52
there are two other vital 51
there are two other women 137
there are two other words 182
there are two other works 122
there are two paths which 138
there are two peaks which 40
there are two poems which 79
there are two pure forms 169
there are two such cases 94
there are two such forms 62
there are two such lines 149
there are two such pairs 86
there are two such sites 64
there are two such terms 83
there are two such types 54
there are two such waves 47
there are two such women 47
there are two text boxes 54
there are two upon which 48
there are two very basic 87
there are two very broad 85
there are two very large 520
there are two very short 63
there are two very small 358
there are two very strong 245
there are two ways people 50
there are two ways which 276
there are two well known 148
there are two young girls 93
there are two young people 87
there are two young women 102
there are who dare trust 105
there are who have either 40
there are who have found 46
there are who have never 261
there are who have spent 40
there are who have taken 45
there are who have taxed 88
there are who know anything 55
there are who look older 46
there are who seem quite 43
there are yet four months 551
there are yet many noble 42
there are yet many others 269
there are yet other cases 89
there are yet other forms 65
there are yet other kinds 78
there are yet other minor 165
there are yet some others 50
there are yet some times 53
there are yet some which 53
there being any just cause 40
there being any other reason 92
there being any such moral 258
there being but four kinds 112
there being not much above 72
there being then many suits 48
there being thus less danger 1319
there being too many people 579
there being too many trees 42
there being too much taken 295
there being too much water 134
there being yet some venom 93
there but for some reason 208
there but one good reader 71
there but one single night 50
there can not have acted 40
there can not much doubt 74
there can not take place 165
there did not also exist 103
there did not care about 43
there did not even exist 161
there did not have anything 50
there did not know about 73
there did not know anything 72
there did not know where 55
there did not make sense 45
there did not seem anything 697
there did not take place 620
there did they make titus 63
there does not also exist 43
there does not come about 44
there does not even appear 136
