tax the specific cars which 58
that is explored more fully 110
that is isolated from others 54
that is launched into space 43
that is mentioned most often 79
that is otherwise paid under 86
that is possible only after 370
that is possible only under 102
that is possible only where 76
that is possible only within 87
that is possible when people 46
that is probably best known 150
that is probably most often 75
that is probably what would 58
that is separate from others 119
that is separate from social 42
that is suddenly felt within 46
that it actually took place 730
that it advances much nearer 48
that it consumes must issue 56
that it contains less water 103
that it contains many small 45
that it contains many words 63
that it contains more water 197
that it contains much which 156
that it contains nothing about 70
that it contains nothing which 376
that it contains only about 153
that it contains very small 42
that it demanded nothing short 82
that it destroys base people 111
that it discerns only gross 42
that it followed only after 42
that it followed soon after 44
that it happened soon after 184
that it happened very often 135
that it includes much comic 54
that it involves great risks 43
that it involves their repeal 44
that it mattered much which 40
that it mentioned will often 52
that it occupies less space 243
that it occupies more space 155
that it occurred just after 59
that it occurred more often 66
that it occurred most often 40
that it occurred only after 50
that it occurred soon after 69
that it operates only within 40
that it persists even after 60
that it poisoned their people 48
that it prevails over every 68
that it probably took place 154
that it probably will never 126
that it proceeds from anything 96
that it promised some hours 58
that it receives from sense 59
that it receives more water 43
that it remained there until 102
that it required great force 48
that it required great learning 94
that it required great skill 79
that it required more skill 55
that it required much longer 41
that it required only about 43
that it required some cutting 162
that it required some force 86
that it required some moral 43
that it required some skill 61
that it required three months 52
that it required three times 69
that it requires five times 43
that it requires four times 57
that it requires great force 126
that it requires great power 102
that it requires great skill 131
that it requires less force 40
that it requires less labor 71
that it requires less power 81
that it requires less skill 122
that it requires less space 85
that it requires less water 61
that it requires many hours 60
that it requires more force 95
that it requires more labor 87
that it requires more pains 54
that it requires more power 73
that it requires more skill 271
that it requires more space 71
that it requires more vigor 109
that it requires much skill 60
that it requires much study 51
that it requires only about 85
that it requires only small 65
that it requires some action 100
that it requires some force 79
that it requires some pains 74
that it requires some skill 158
that it requires three times 49
that it requires very close 98
that it requires very large 75
that it scarcely rose above 43
that it scatters your force 457
that it therefore fell within 47
that it therefore made sense 41
that it undergoes some change 40
that my children have grown 183
that my children were growing 61
that my children were still 40
that my children will never 289
that my daughter will marry 111
that my daughter will never 246
that my fortunes will never 47
that my knuckles were white 167
that my mistress will never 42
that my packages were about 70
that my presence here might 85
that my presence here would 204
that my presence there might 197
that my presence there would 302
that my religious faith might 73
that my servants here would 70
that my students have found 66
that my students were learning 99
that no accident will occur 65
that no american boys would 60
that no collision will occur 71
that no conflict will arise 60
that no confusion will arise 227
that no deadlocks will occur 54
that no decisions were taken 44
that no decisive blow could 48
that no disputes will arise 220
that no failures will occur 60
that no flagrant open crime 122
that no marriages take place 44
that no military base under 177
that no movement took place 54
that no physical harm would 53
that no pictures were taken 53
that no possible good could 218
that no possible harm could 235
that no problems will arise 118
that no problems will occur 65
that no questions were asked 990
that no religious test shall 814
that no religious test would 41
that no separate peace would 70
that of flanders will cause 73
that of ordinary mild steel 177
that of pictures from japan 41
that of resolute good sense 42
that so joyfully were blown 120
that so suddenly took place 42
that st nicholas soon would 50
that the abduction took place 94
that the absolute truth about 48
that the accident from which 45
that the accident took place 647
that the accident will occur 128
that the accounting firm could 95
that the activity from which 143
that the activity taking place 47
that the activity took place 106
that the advances were loans 57
that the africans were still 42
that the algorithm will never 52
that the almighty will bless 40
that the almighty will grant 51
that the almighty will never 58
that the almighty will watch 57
that the american arms would 79
that the american army could 305
that the american army might 94
that the american army under 57
that the american army would 811
that the american dream could 195
that the american dream still 44
that the american dream would 126
that the american farm bureau 264
that the american flag could 90
that the american flag might 45
that the american flag shall 90
that the american flag still 66
that the american flag waved 45
that the american flag would 284
that the american loan would 55
that the american navy could 147
that the american navy would 413
that the american nazi party 76
that the american plan would 58
that the american ruling class 150
that the american side would 84
that the american sixth fleet 75
that the american task force 56
that the american union could 52
that the american union would 55
that the american wage earner 76
that the american work force 125
that the americas were first 124
that the analysis just given 40
that the analysis must begin 43
that the analysis will yield 51
that the ancients knew about 68
that the ancients were aware 219
that the ancients were quite 75
that the ancients were really 46
that the ancients were right 593
that the ancients were wiser 43
that the apostles were drunk 72
that the apostles were either 87
that the apostles were given 50
that the apostles were never 52
that the apostles were still 53
that the apostles were under 58
that the argument from abuse 71
that the argument from final 107
that the argument from motion 74
that the argument from order 95
that the argument just given 129
that the argument took place 68
that the argument upon which 53
that the articles upon which 111
that the articles were drawn 191
that the ascension took place 390
that the assembly line would 50
that the assembly took place 45
that the atlantic ocean would 56
that the atlantic pact would 55
that the audience soon found 104
that the audience took place 70
that the audience were moved 60
that the audience will agree 71
that the audience will enjoy 100
that the audience will laugh 88
that the audience will never 96
that the audience will share 43
that the austrians were about 126
that the austrians were again 41
that the austrians were still 77
that the authority from which 108
that the authority here given 100
that the authority upon which 146
that the baptists were right 111
that the baseline from which 66
that the batterer will change 57
that the beautiful book plays 42
that the beautiful young widow 41
that the beautiful young woman 237
that the beginnings from which 42
that the believer will never 41
that the benefits from growth 70
that the benefits from trade 89
that the betrothal took place 58
that the borrower will repay 335
that the boundary line shall 144
that the boundary line which 84
that the boundary line would 87
that the builders were aware 50
that the bulgarian army would 58
that the burglary took place 47
that the business upon which 261
that the business will never 70
that the calcutta high court 217
that the campaign took place 157
that the campaign will waste 85
that the carbonic acid given 63
that the carbonic acid which 246
that the carbonic acid would 42
that the carriages were waiting 46
that the carriers made rates 58
that the category into which 79
that the catholics were about 54
that the catholics were holding 45
that the catholics were right 52
that the catholics were still 127
that the catholics were willing 43
that the ceremony take place 222
that the ceremony took place 1139
that the chambers into which 54
that the champions were seven 42
that the chemical rays which 48
that the children born after 81
that the children came first 50
that the children come first 142
that the children have about 60
that the children have begun 58
that the children have found 91
that the children have given 58
that the children have grown 351
that the children have loved 64
that the children have never 136
that the children have taken 81
that the children knew about 47
that the children know about 97
that the children know where 84
that the children learn about 60
that the children must first 45
that the children take turns 142
that the children talk about 43
that the children think about 53
that the children were about 98
that the children were alive 151
that the children were alone 72
that the children were asked 204
that the children were aware 254
that the children were bound 52
that the children were cared 84
that the children were dirty 52
that the children were drawn 43
that the children were either 165
that the children were first 42
that the children were found 86
that the children were fully 41
that the children were getting 317
that the children were given 491
that the children were growing 314
that the children were grown 240
that the children were happy 218
that the children were healthy 127
that the children were hungry 94
that the children were learning 416
that the children were looking 70
that the children were missing 116
that the children were never 256
that the children were often 287
that the children were older 166
that the children were playing 315
that the children were quiet 41
that the children were quite 210
that the children were really 266
that the children were right 176
that the children were running 42
that the children were speaking 55
that the children were staying 48
that the children were still 892
that the children were taken 322
that the children were talking 72
that the children were telling 66
that the children were thinking 48
that the children were throwing 43
that the children were thrown 64
that the children were under 353
that the children were waiting 55
that the children were working 159
that the children will begin 117
that the children will carry 47
that the children will enjoy 278
that the children will enter 44
that the children will later 64
that the children will never 157
that the children will often 43
that the children will really 58
that the children will spend 90
that the children will start 49
that the christian army would 157
that the christian faith alone 51
that the christian faith could 284
that the christian faith makes 58
that the christian faith might 89
that the christian faith rests 76
that the christian faith shall 45
that the christian faith which 75
that the christian faith would 261
that the christian life could 143
that the christian life ought 50
that the christian life which 51
that the christian life would 88
that the churches have never 41
that the churches must stand 91
that the churches were built 156
that the churches were still 52
that the citizens hold power 55
that the citizens were willing 50
that the citizens will march 58
that the claimant must prove 234
that the collapse took place 51
that the collision took place 299
that the colonies were about 48
that the colonies were bound 167
that the colonies were first 123
that the colonies were growing 104
that the colonies were never 50
that the colonies were really 67
that the colonies were still 246
that the colonies were under 157
that the colonies will never 92
that the combined firm would 80
that the combined food board 93
that the comments made about 52
that the comments made above 57
that the commonly held notion 78
that the commonly used method 56
that the complete life cycle 94
that the complete truth about 65
that the complete work would 56
that the computer will never 112
that the computer will print 177
that the comrades think about 164
that the concepts upon which 69
that the concerts were given 41
that the concrete will crack 44
that the condition from which 135
that the condition into which 101
that the condition upon which 495
that the condition will never 45
that the condition will occur 94
that the condition will recur 42
that the conflict took place 204
that the conflict will never 46
that the confusion into which 127
that the conquest took place 121
that the conscious mind could 97
that the conscious mind would 118
that the conscious wish alone 45
that the constant duty rests 47
that the consumer when passing 41
that the consumer will enjoy 44
that the consumer will never 77
that the consumer will spend 70
that the contagion will spread 55
that the contents were still 43
that the contract fell within 67
that the contract into which 96
that the contract upon which 278
that the contract were wiped 47
that the contrary must needs 118
that the contrary rule would 51
that the contrary took place 45
that the contrary view would 125
that the converse also holds 270
that the counties were posting 63
that the covenant into which 56
that the creditor must first 219
that the cremation took place 74
that the critical care nurse 193
that the curtains were drawn 479
that the curtains were still 74
that the customer will agree 47
that the customer will never 107
that the customer will order 51
that the darwinian theory takes 47
that the daughter took after 43
that the deceiver will never 49
that the decisions made about 108
that the decisions made within 43
that the decisions made would 41
that the decisions were based 89
that the decisions were taken 205
that the delivery took place 63
that the departed soul might 50
that the deputies from towns 49
that the destroying angel might 189
that the destroying angel shall 171
that the dimension along which 69
that the direction along which 54
that the direction from which 454
that the disarray into which 77
that the disaster took place 75
that the disciple whom jesus 735
that the discount rate would 151
that the disorder from which 55
that the disorder into which 44
that the disorder will prove 71
that the distance from crest 73
that the distance from hence 60
that the distance from point 142
that the distance from shore 76
that the distance from spain 76
that the distance from where 71
that the distance from which 168
that the distance just named 42
that the distance over which 745
that the district from which 81
that the district over which 57
that the divinity will stand 40
that the divisions into which 56
that the doctrine from which 164
that the doctrine upon which 265
that the document from which 151
that the document upon which 78
that the dominant race would 55
that the drafters were aware 61
that the earthquake took place 150
that the eclipses take place 48
that the economic boom would 53
that the economic laws which 68
that the economic theory which 44
that the education upon which 91
that the egyptians knew about 47
that the egyptians were about 82
that the egyptians were aware 157
that the egyptians were black 221
that the egyptians were fully 49
that the egyptians were holding 43
that the egyptians were never 48
that the egyptians were noted 46
that the egyptians were really 64
that the egyptians were still 83
that the egyptians were white 51
that the egyptians were willing 49
that the elections take place 129
that the elections took place 316
that the elements from which 171
that the elements into which 212
that the elements upon which 62
that the elements were still 41
that the elephant will often 53
that the emphasis must shift 69
that the emphasis will shift 112
that the employee knew about 101
that the employee must prove 84
that the employee will carry 43
that the employee will never 73
that the employer knew about 95
that the employer must allow 53
that the employer must carry 41
that the employer must first 45
that the employer must offer 75
that the employer must prove 159
that the employer took action 48
that the enormous sums spent 94
that the enormous sums which 60
that the enormous wealth which 61
that the equality sign holds 138
that the eruptions took place 103
that the essential fact about 84
that the essential truth about 68
that the europeans have taken 48
that the europeans must stand 55
that the europeans were about 98
that the europeans were still 57
that the europeans were willing 50
that the evidence fell short 104
that the evidence from which 59
that the evidence lost would 44
that the evidence upon which 1383
that the evidence will prove 105
that the evolution took place 55
that the examiner reads aloud 46
that the examples here given 64
that the examples just given 70
that the exception will apply 91
that the exclusion from gross 174
that the execution take place 285
that the execution took place 450
that the execution will prove 69
that the exemplar from which 69
that the exemption from taxes 46
that the exemption will apply 57
that the expansion took place 91
that the expected cash flows 442
that the expected spot price 50
that the expected time until 71
that the expenses were borne 65
that the explosion took place 704
that the explosion will occur 45
that the expulsion took place 53
that the familiars were still 40
that the families from which 135
that the federals were about 173
that the federals were massing 89
that the federals were still 125
that the festival took place 70
that the finished film would 60
that the finished work might 68
that the finished work would 122
that the formation took place 68
that the fountain from which 144
that the fracture took place 52
that the fracture will occur 42
that the fugitive from labor 47
that the furnaces were heated 61
that the garrison were still 84
that the generals were right 45
that the germanic body might 44
that the glittering arms which 46
that the highland army would 73
that the hillside upon which 40
that the historian must avoid 62
that the historian must study 50
that the hospital will honor 198
that the hostages were given 53
that the hostages were still 93
that the hostages were taken 54
that the hydrogen atom could 60
that the hydrogen atom which 160
that the hydrogen bomb could 48
that the hydrogen bomb would 86
that the illinois were under 96
that the immortal gods could 40
that the immortal gods might 42
that the immunity from civil 223
that the immunity from state 183
that the incident took place 2048
that the incident wave front 105
that the increased cost would 81
that the increased earning power 48
that the indigent also needs 78
that the industry will never 71
that the infantry were about 61
that the infection took place 101
that the infection will spread 153
that the inflation rate could 78
that the inflation rate rises 49
that the inflation rate would 326
that the informal work group 73
that the innocent third party 72
that the innocent were often 122
that the innocent young bride 53
that the insurers were liable 397
that the interest rate change 48
that the interest rate could 203
that the interest rate earned 50
that the interest rate falls 230
that the interest rate level 50
that the interest rate might 113
that the interest rate plays 187
that the interest rate rises 648
that the interest rate shall 68
that the interest rate spread 218
that the interest rate under 46
that the interest rate which 88
that the interest rate would 828
that the internet will change 132
that the internet will create 76
that the internet will never 52
that the interval during which 245
that the interval over which 132
that the interval will cover 63
that the intrusion took place 88
that the invaders were within 40
that the invention took place 94
that the investor will incur 52
that the iroquois think dreams 51
that the iroquois were about 82
that the iroquois were again 67
that the iroquois were close 57
that the japanese army could 111
that the japanese army might 50
that the japanese army would 514
that the japanese have begun 73
that the japanese have built 70
that the japanese have found 102
that the japanese have given 48
that the japanese have never 244
that the japanese have shown 113
that the japanese have taken 221
that the japanese navy could 156
that the japanese navy might 43
that the japanese navy would 299
that the japanese peace treaty 169
that the japanese side would 85
that the japanese task force 92
that the japanese were about 1019
that the japanese were after 48
that the japanese were again 58
that the japanese were aware 122
that the japanese were bombing 136
that the japanese were burning 44
that the japanese were close 57
that the japanese were closing 71
that the japanese were dumping 80
that the japanese were either 89
that the japanese were fully 85
that the japanese were getting 182
that the japanese were given 42
that the japanese were headed 65
that the japanese were holding 117
that the japanese were known 41
that the japanese were landing 213
that the japanese were looking 116
that the japanese were massing 80
that the japanese were never 139
that the japanese were playing 87
that the japanese were pushing 52
that the japanese were putting 89
that the japanese were quite 205
that the japanese were really 142
that the japanese were right 153
that the japanese were seeking 103
that the japanese were selling 105
that the japanese were sending 171
that the japanese were still 506
that the japanese were thinking 50
that the japanese were under 112
that the japanese were waiting 47
that the japanese were willing 280
that the japanese were winning 57
that the japanese were working 89
that the japanese will never 141
that the judgment from which 48
that the judgment here given 65
that the judgment upon which 97
that the justices were right 327
that the justices will allow 44
that the knuckles were white 360
that the landlord knew about 49
that the landlord must stock 107
that the lebanese army would 70
that the lectures were given 194
that the legations were still 52
that the liberals were about 56
that the liberals were still 85
that the lightnings were still 116
that the listener will either 150
that the listener will never 51
that the literacy test would 162
that the literary form which 53
that the locality from which 72
that the luminous rays which 48
that the magnetic flux lines 160
that the magnetic flux linking 63
that the magnetic flux passing 52
that the magnetic flux threading 55
that the magnetic flux which 61
that the majority must either 305
that the majority there would 55
that the majority view would 51
that the majority were either 225
that the majority were really 59
that the majority were right 71
that the majority were still 101
that the majority were under 89
that the majority were willing 55
that the majority were women 63
that the majority will agree 70
that the majority will never 83
that the maladies from which 52
that the mammalian type arose 58
that the marginal cost curve 1805
that the marginal cost pricing 82
that the marriages took place 56
that the marshall plan could 87
that the marshall plan might 55
that the marshall plan would 477
that the massacre took place 345
that the materials from which 607
that the materials upon which 181
that the materials used shall 59
that the materials were taken 110
that the medieval warm period 136
that the mexicans were about 100
that the mexicans were still 61
that the migration from rural 43
that the migration took place 337
that the military threat posed 52
that the military were still 45
that the minister will agree 60
that the minister will reply 75
that the minority must yield 118
that the minority were right 41
that the miracles took place 69
that the miracles were never 42
that the miscreant upon whose 56
that the missiles were fired 55
that the mistakes into which 76
that the mistakes made after 41
that the moluccas fell within 45
that the monetary gold stock 63
that the monetary union would 40
that the mortgage debt shall 77
that the mountain from which 74
that the movement among women 50
that the movement must begin 50
that the movement took place 197
that the movement will spread 143
that the multiple basing point 122
that the musicians were playing 71
that the nativity took place 70
that the nobility were never 113
that the numerous army which 74
that the observed data could 134
that the observed data would 74
that the observed line widths 42
that the occasions upon which 88
that the officers have acted 41
that the officers were about 41
that the officers were after 74
that the officers were armed 45
that the officers were aware 282
that the officers were getting 43
that the officers were looking 56
that the officers were often 62
that the officers were right 68
that the officers were seeking 42
that the officers were still 66
that the officers were under 45
that the officers will engage 40
that the officials were aware 40
that the officials were quite 40
that the oklahoma city bombing 518
that the operation take place 87
that the operation took place 198
that the operation will cause 106
that the operation will prove 86
that the opposite also holds 55
that the opposite view would 75
that the opposite will never 135
that the opposite will occur 120
that the ordinary theory takes 68
that the original bill would 43
that the original from which 530
that the original laws which 106
that the original name given 61
that the original plan could 135
that the original plan would 157
that the original reading might 53
that the original rule which 109
that the original text could 88
that the original text would 52
that the original trial judge 57
that the original word which 48
that the outrages upon women 68
that the oxidation took place 108
that the pakistan army would 91
that the pamphlet from which 63
that the partition plan could 76
that the partition plan would 70
that the partition took place 81
that the partners will share 62
that the passages from which 48
that the passages upon which 40
that the patients were given 89
that the patients were human 58
that the patients were never 42
that the patients were often 61
that the patients were still 69
that the patients were under 49
that the payments made under 185
that the payments were gifts 77
that the pecuniary loss which 44
that the pedestal upon which 57
that the personal life which 40
that the petitions were often 73
that the physical body could 58
that the physical body would 71
that the physical laws which 183
that the physician must first 91
that the physician will order 89
that the pictures were about 41
that the pictures were drawn 43
that the pictures were faked 41
that the pictures were fakes 45
that the pictures were taken 455
that the platform from which 82
that the platform upon which 134
that the plumpest were taken 64
that the policies upon which 46
that the positions from which 60
that the positions were still 56
that the positive cash flows 60
that the positive laws which 100
that the potential cost savings 135
that the practice will spread 55
that the premises from which 429
that the premises upon which 367
that the premises were leased 70
that the premises were under 131
that the premises were unfit 48
that the prepared mind would 58
that the pressure drop would 41
that the pressure from above 139
that the pressure from below 59
that the pressure from within 67
that the prevailing ideas about 44
that the prevailing wage rates 67
that the prevailing wind blows 208
that the prevailing wind would 41
that the princess anna began 70
that the princess mary might 45
that the princess mary ought 70
that the princess means aspen 58
that the probable cost would 63
that the problems facing women 45
that the problems from which 41
that the problems were quite 44
that the proceeds from sales 119
that the proceeds from selling 91
that the progress made since 96
that the progress made under 49
that the promised help would 43
that the promised land would 118
that the promises upon which 40
that the property from which 125
that the property must belong 42
that the property over which 137
that the property upon which 233
that the property will never 41
that the prophets were often 40
that the prophets were right 57
that the proposed bank would 108
that the proposed bill would 504
that the proposed body would 57
that the proposed bond issue 74
that the proposed cuts would 70
that the proposed duty would 66
that the proposed fort might 52
that the proposed free trade 44
that the proposed lease shall 55
that the proposed line would 301
that the proposed loan would 77
that the proposed move would 85
that the proposed pact would 76
that the proposed park would 49
that the proposed plan would 568
that the proposed road would 170
that the proposed rule change 759
that the proposed rule would 433
that the proposed sale would 134
that the proposed step would 57
that the proposed union would 191
that the proposed work would 214
that the proposer only aimed 44
that the province over which 44
that the provision will apply 42
that the prussians were about 128
that the prussians were massing 61
that the purchase took place 68
that the puritans ever could 50
that the puritans were right 50
that the pursuers were close 121
that the pursuers were gaining 87
that the pursuits from which 82
that the pyramids were built 1014
that the pyramids were tombs 95
that the questioning took place 151
that the questions upon which 169
that the questions were about 46
that the questions were asked 346
that the questions were based 71
that the questions were posed 42
that the quotation from isaiah 99
that the radicals were still 40
that the railways have never 49
that the railways were built 49
that the rebellion took place 81
that the receipts from sales 63
that the reception took place 51
that the reduction took place 103
that the refugees were given 44
that the regiment into which 45
that the relations into which 110
that the relative time spent 44
that the relevant data would 41
that the relevant time frame 44
that the relevant time period 110
that the religious aims which 44
that the religious faith which 99
that the religious ideas which 70
that the religious life could 62
that the religious life might 59
that the religious life which 71
that the religious life would 69
that the republic will march 60
that the response rate would 164
that the response time would 40
that the response will occur 695
that the response will recur 252
that the revulsion back again 44
that the righteous were often 45
that the righteous will enjoy 102
that the righteous will enter 40
that the righteous will never 51
that the salvation army could 75
that the salvation army loses 54
that the salvation army would 206
that the salvation were given 72
that the scottish army might 42
that the scottish army which 49
that the scottish army would 56
that the segments into which 65
that the selected disk drive 102
that the sentries were awake 47
that the servants must still 118
that the servants were quite 46
that the servants were right 44
that the servants were still 51
that the settlers were still 52
that the sharpest eyes could 40
that the shutters were still 55
that the sickness from which 48
that the simplest form under 82
that the simplest plan would 164
that the simplest theory which 53
that the situation fell within 45
that the situation from which 73
that the situation gets worse 59
that the situation into which 158
that the situation must change 86
that the situation there could 52
that the situation there might 40
that the situation there would 75
that the situation will arise 85
that the situation will change 1382
that the situation will never 178
that the situation will occur 57
that the situation will right 44
that the skeptics were right 80
that the skirmish took place 46
that the smallest size class 60
that the smallest union would 93
that the socialist camp would 46
that the software life cycle 47
that the soldiers were about 301
that the soldiers were after 73
that the soldiers were close 56
that the soldiers were drawn 44
that the soldiers were drunk 45
that the soldiers were getting 104
that the soldiers were given 80
that the soldiers were killing 54
that the soldiers were looking 92
that the soldiers were never 65
that the soldiers were often 90
that the soldiers were quite 72
that the soldiers were really 40
that the soldiers were right 105
that the soldiers were still 173
that the soldiers were tired 93
that the soldiers were under 134
that the soldiers were waiting 47
that the soldiers were willing 42
that the solitary roof showing 96
that the solutions from which 60
that the spaniards have given 42
that the spaniards have taken 54
that the spaniards were about 315
that the spaniards were again 42
that the spaniards were aware 41
that the spaniards were binding 156
that the spaniards were cruel 50
that the spaniards were getting 57
that the spaniards were looking 42
that the spaniards were never 61
that the spaniards were quite 85
that the spaniards were really 50
that the spaniards were seeking 61
that the spaniards were sending 55
that the spaniards were still 138
that the spaniards were under 59
that the spaniards were willing 44
that the spaniards will begin 42
that the spartans were about 51
that the specific base pairing 44
that the specimen from which 162
that the standard upon which 40
that the statutes upon which 52
that the stoutest heart might 42
that the straight line drawn 215
that the straight line joining 557
that the straight line method 179
that the straight line passing 47
that the straight line showing 45
that the straight line which 379
that the straight line would 43
that the strangers were white 45
that the strongest good sense 92
that the struggle from which 51
that the struggle into which 43
that the struggle must close 95
that the struggle taking place 56
that the struggle took place 216
that the struggle will never 41
that the students have about 54
that the students have begun 54
that the students have found 68
that the students have never 76
that the students have taken 76
that the students know about 61
that the students know where 43
that the students know which 64
that the students learn about 45
that the students think about 57
that the students were about 66
that the students were asked 227
that the students were aware 184
that the students were drawn 57
that the students were getting 154
that the students were given 301
that the students were growing 40
that the students were happy 43
that the students were learning 229
that the students were looking 59
that the students were never 42
that the students were often 78
that the students were quite 117
that the students were really 77
that the students were right 292
that the students were still 133
that the students were talking 41
that the students were thinking 50
that the students were under 62
that the students were willing 76
that the students were working 148
that the students were writing 77
that the students will begin 42
that the students will enjoy 79
that the students will never 68
that the students will write 60
that the subjects upon which 191
that the subjects were asked 346
that the subjects were aware 139
that the subjects were bound 64
that the subjects were drawn 44
that the subjects were given 155
that the subjects were learning 71
that the subjects were never 53
that the subjects were often 54
that the subjects were quite 63
that the subjects were still 153
that the subjects were under 45
that the subjects were willing 57
that the succeeding ones would 44
that the supplier will carry 275
that the supposed dark period 60
that the sureties were liable 102
that the surfaces over which 59
that the survival rate after 68
that the suspects were armed 44
that the swallows have given 53
that the symptoms from which 119
that the symptoms were really 51
that the taxpayer must prove 109
that the terminus ante quern 57
that the terrible fact burst 127
that the theatrical pomp which 72
that the therapist must avoid 71
that the therapist must first 126
that the torpedoes were running 61
that the tradition from which 98
that the tradition upon which 68
that the transfer take place 131
that the transfer took place 398
that the treatment will cause 79
that the tributes were spent 94
that the troubles into which 79
that the trumpets were blown 40
that the trustees have acted 80
that the trustees have power 45
that the trustees have taken 45
that the trustees were bound 169
that the trustees were liable 132
that the trustees were under 80
that the trustees were willing 43
that the ultimate cost would 55
that the ultimate goal would 89
that the ultimate test under 65
that the ultimate truth about 181
that the uncommon union which 140
that the underlying suit might 47
that the underlying word order 82
that the universe came about 63
that the universe from which 184
that the universe just began 43
that the universe must either 105
that the universe will never 104
that the unmarked word order 112
that the unspoken wish might 80
that the utensils were never 44
that the variances were equal 72
that the venetians were about 41
that the vertical axis shows 63
