tea had been prepared for 43
the long time required for 1929
the low side compared with 127
the low wind whispers near 488
the man best equipped for 71
the man from honolulu had 90
the man from missouri was 43
the man from missouri who 71
the man from washington was 51
the man more righteous than 179
the man most credited with 51
the man most suitable for 135
the man only shrugged his 63
the man went upstairs and 89
the man what troubles you 96
the map also suggests that 44
the map will indicate that 122
the mean axial velocity and 84
the mean flow direction and 87
the mean flow velocity and 410
the mean flow velocity was 69
the mean free electron path 60
the mean time advanced with 50
the mean time animated his 42
the mean time assisted him 47
the mean time prepared for 65
the mean time required for 625
the mean time washington had 67
the mean wind direction and 128
the mean wind velocity and 154
the mean wind velocity was 49
the men from straggling for 97
the men have finished eating 80
the men made straight for 42
the men most renowned for 71
the men most suitable for 108
the men well supplied with 54
the men were affected with 47
the men were arrested and 256
the men were arrested for 59
the men were attacked with 50
the men were awakened and 55
the men were barefoot and 60
the men were burdened with 44
the men were captured and 118
the men were cheerful and 132
the men were disarmed and 97
the men were drenched with 53
the men were employed and 78
the men were employed for 58
the men were enlisted for 69
the men were equipped with 166
the men were executed and 41
the men were fatigued and 77
the men were fatigued with 58
the men were finished and 48
the men were finished with 98
the men were friendly and 50
the men were grateful for 92
the men were handsome and 57
the men were infected with 50
the men were informed that 522
the men were innocent and 50
the men were involved with 45
the men were mustered aft 44
the men were mustered and 66
the men were mustered for 51
the men were mustered out 675
the men were numerous and 49
the men were occupied with 191
the men were overcome with 58
the men were perspiring and 60
the men were prepared for 158
the men were proceeding with 53
the men were properly fed 44
the men were provided with 531
the men were received with 49
the men were required for 43
the men were restless and 54
the men were rewarded with 74
the men were selected for 88
the men were stricken with 70
the men were struggling for 62
the men were struggling with 63
the men were supplied with 464
the men were threatened with 70
the men were tortured and 51
the men were troubled with 40
the men were withdrawn and 40
the men wore trousers and 68
the mob were arrested and 74
the moth from depositing her 40
the net ionic equations for 198
the net rate constant for 103
the net sale proceeds and 49
the new bill provided for 52
the new bill provided that 137
the new bone formation and 51
the new data indicate that 95
the new fifth republic was 62
the new from containing any 56
the new girl gretchen and 57
the new gold standard for 195
the new gold standard was 56
the new home provided for 65
the new ideas combined with 41
the new jail whenever any 44
the new laws provided for 42
the new left believed that 44
the new left movement and 110
the new left movement was 66
the new life movement and 381
the new life movement had 66
the new life movement has 111
the new life movement that 46
the new life movement was 444
the new living organism are 46
the new mass audience for 48
the new peace movement was 43
the new plan provided for 123
the new plan provides for 108
the new poor succeeding them 57
the new pope benedict xvi 49
the new race relations act 75
the new rule provides that 251
the new rule requires that 223
the new south movement was 75
the new theory accounts for 50
the new third schedule set 53
the new york aldermen who 52
the new york american and 1008
the new york american for 224
the new york american had 110
the new york american ran 53
the new york american that 228
the new york american was 128
the new york aquarium and 168
the new york aquarium for 49
the new york aquarium was 52
the new york assembly and 935
the new york assembly for 618
the new york assembly had 475
the new york assembly has 92
the new york assembly that 334
the new york assembly was 621
the new york assembly with 133
the new york attorney and 67
the new york attorney who 160
the new york audience and 73
the new york audience that 49
the new york audience was 96
the new york baseball team 66
the new york business and 116
the new york business man 109
the new york business men 61
the new york business was 44
the new york campaign and 85
the new york campaign for 45
the new york campaign was 94
the new york coalition for 120
the new york decisions are 69
the new york decisions that 42
the new york democrat and 41
the new york democrat who 143
the new york district and 170
the new york district are 54
the new york district for 51
the new york district was 112
the new york education law 586
the new york elevated and 62
the new york enquirer and 68
the new york families and 46
the new york feminist art 75
the new york financial and 110
the new york frontier and 268
the new york frontier had 61
the new york frontier was 150
the new york governor and 356
the new york governor for 45
the new york governor had 266
the new york governor was 405
the new york governor who 101
the new york guaranty and 62
the new york hospital and 1158
the new york hospital for 849
the new york hospital had 119
the new york hospital has 62
the new york hospital that 54
the new york hospital was 316
the new york hospital with 171
the new york iroquois and 79
the new york journals for 55
the new york judgment was 140
the new york judiciary law 181
the new york kerosene oil 71
the new york literary and 328
the new york literary set 104
the new york literati and 45
the new york magazine and 66
the new york magazine for 72
the new york mechanic and 64
the new york merchant and 176
the new york merchant for 47
the new york merchant who 125
the new york observer and 440
the new york observer for 72
the new york observer that 208
the new york observer was 45
the new york operation was 47
the new york physician who 88
the new york premiere was 56
the new york probation and 214
the new york property tax 304
the new york quotation for 71
the new york recorder and 76
the new york regiment and 60
the new york regiment was 43
the new york reporter who 58
the new york security and 329
the new york situation and 99
the new york situation was 101
the new york standard and 99
the new york standard for 61
the new york statutes and 309
the new york statutes are 98
the new york suburban area 150
the new york suspending act 79
the new york symphony and 331
the new york tabloids and 52
the new york telegram and 160
the new york terminal area 78
the new york transfer tax 172
the new york trespass act 63
the not very uncommon one 65
the oil film thickness and 121
the oil over moderate heat 1550
the oil will separate and 40
the old body stripped off 83
the old days arrogant and 55
the old days education was 51
the old days everyone had 40
the old days everyone was 58
the old fool believes that 42
the old giant wondered that 89
the old gold standard and 132
the old gold standard was 101
the old jews bargaining with 122
the old lady informed him 62
the old lady insisted that 107
the old lady relieved him 232
the old lady remarked that 67
the old lady remarked with 57
the old lady returned with 58
the old line shrilled and 51
the old ones executed with 95
the old ruling families and 79
the old tory contempt for 50
the ole miss football team 96
the one best equipped for 54
the one best prepared for 42
the one best situated for 46
the one case affirmed and 57
the one dealing directly with 50
the one great american poet 43
the one great argument for 41
the one great essential for 51
the one great exception that 44
the one great instinct for 70
the one great mountain that 46
the one great obstacle that 56
the one great security for 237
the one great struggle for 60
the one great surprise that 101
the one great unsolved and 40
the one hand children are 68
the one hand combined with 58
the one hand delicate and 90
the one hand preceded and 97
the one hand suggesting that 91
the one hand suggests that 82
the one into metaphor and 40
the one just mentioned and 406
the one just mentioned are 124
the one just mentioned but 59
the one just mentioned can 55
the one just mentioned for 67
the one just mentioned has 86
the one just mentioned may 51
the one just mentioned that 90
the one just mentioned was 186
the one just outlined for 49
the one last mentioned was 41
the one less frequent and 140
the one more powerful than 88
the one most adequate for 41
the one most censured for 51
the one most commonly and 64
the one most commonly met 378
the one most congruent with 84
the one most critical for 49
the one most directly and 51
the one most essential for 47
the one most esteemed and 40
the one most intimate with 41
the one most involved with 94
the one most obsessed with 40
the one most powerful and 41
the one most pregnant with 131
the one most relevant for 208
the one most resembling his 40
the one most suitable for 4683
the one only absolute being 42
the one only possible and 53
the one side contending for 50
the one side receives its 110
the one sole resource for 50
the one sort irritating and 57
the one true christian god 81
the one turn deserter and 50
the one will coincide with 117
the owl have shrieked and 138
the pan over moderate heat 413
the path grew narrower and 75
the path length increases with 76
the path loss exponent and 50
the path most suitable for 43
the peak areas obtained for 44
the pet food industry and 57
the pet food industry has 48
the pig iron produced was 80
the pig iron suitable for 45
the poem also suggests that 181
the poet from concluding his 82
the rat during lactation and 47
the raw data obtained for 60
the raw data required for 77
the raw data suggests that 118
the real from darkness lead 44
the real fund destined for 56
the real life problems that 52
the real life situation and 100
the real life situation that 55
the real time required for 52
the real truth concerning this 46
the real wage increases and 58
the rear axle assembly and 63
the red army attacked and 48
the red army launched its 387
the red army occupied all 65
the red army officers and 85
the red army officers who 60
the red army prepared for 50
the red army soldiers and 144
the red army soldiers are 49
the red army soldiers had 52
the red army soldiers who 172
the red book standard for 46
the red cell antigens and 44
the red cell antigens are 49
the red cell membrane and 1062
the red cell membrane are 239
the red cell membrane but 61
the red cell membrane can 114
the red cell membrane for 44
the red cell membrane has 129
the red cell membrane may 119
the red cell membrane that 279
the red cell membrane was 117
the red cell membrane with 114
the red tape involved and 44
the red tape involved with 66
the red tape required for 53
the rib cage downward and 42
the run time required for 47
the rye bears parables and 41
the sad fact remained that 259
the san juan drainage and 60
the san tome mountain with 59
the seas were infested with 254
the sec only censured him 118
the sir john falstaff inn 64
the six seats reserved for 47
the sky grew brighter and 90
the sky grew overcast and 111
the sly cheat concealed all 60
the sting from articles that 42
the sum last required was 55
the sum paid annually for 46
the sun grew brighter and 48
the sun into darkness and 79
the sun more numerous than 74
the sun more powerful than 41
the sun rose brilliant and 49
the sun when compared with 94
the sun will discover its 58
the tax code provides for 49
the tax code provides that 193
the tax rate increases and 58
the tax rate increases with 126
the tax rate schedule and 58
the tax rate schedule for 515
the tax rate schedule that 149
the ten most powerful men 83
the ten years commencing with 41
the ten years required for 43
the then home minister and 131
the then only possible way 42
the then union minister for 497
the things also narrates them 117
the things just mentioned are 82
the things most essential for 74
the things other children did 46
the tin mining industry and 46
the tin mining industry was 58
the too great facility with 92
the too great readiness with 69
the too many generals who 49
the trio were equipped and 74
the two areas selected for 42
the two army officers who 42
the two best examples are 120
the two best languages that 49
the two boys followed him 113
the two cost functions are 74
the two days required for 64
the two flat surfaces and 44
the two great arteries are 57
the two great divisions are 64
the two great elements are 54
the two great generals met 93
the two great military and 44
the two great pleasures and 68
the two great prelates who 61
the two great problems that 146
the two great questions that 353
the two great religions that 117
the two great religious and 41
the two great remedies for 40
the two great soldiers who 112
the two have scarcely any 41
the two heavy cruisers and 69
the two high officers who 63
the two just mentioned and 184
the two just mentioned are 176
the two last articles are 63
the two last chapters are 65
the two last elections for 51
the two last emperors had 42
the two last mentioned are 167
the two last mentioned being 106
the two last prophets and 52
the two lens surfaces are 84
the two line segments are 130
the two line segments that 102
the two main arteries that 47
the two main branches and 47
the two main branches are 87
the two main branches that 44
the two main channels for 74
the two main currents that 56
the two main deposits are 52
the two main divisions and 48
the two main divisions are 127
the two main elements are 77
the two main elements that 220
the two main fracture his 59
the two main functions that 111
the two main problems are 121
the two main problems for 64
the two main problems that 446
the two main problems with 156
the two main purposes for 121
the two main questions are 70
the two main questions that 302
the two main variables that 135
the two main vehicles for 49
the two mating surfaces are 51
the two most abundant and 86
the two most abundant ions 56
the two most advanced and 120
the two most ambitious and 62
the two most beautiful and 181
the two most beautiful things 120
the two most brilliant and 63
the two most brilliant men 87
the two most contrary things 81
the two most critical and 43
the two most critical are 54
the two most dangerous men 421
the two most distinct and 43
the two most disturbing and 54
the two most eloquent men 82
the two most essential and 79
the two most essential things 72
the two most frequent and 101
the two most frequent are 59
the two most frequent being 97
the two most handsome men 52
the two most immediate and 57
the two most intimate and 52
the two most judicious and 80
the two most numerous and 91
the two most opposite things 84
the two most original and 76
the two most populous and 193
the two most powerful and 1291
the two most powerful are 70
the two most powerful kings 92
the two most powerful men 2062
the two most powerful things 49
the two most profound and 55
the two most prolific and 50
the two most relevant for 46
the two most renowned and 45
the two most suitable for 45
the two most valuable and 57
the two most valuable things 126
the two most virtuous men 60
the two next chapters are 48
the two next succeeding sub 98
the two other children and 71
the two other children are 41
the two other children had 49
the two other children who 76
the two other divisions and 44
the two other elements are 78
the two other elements that 40
the two other officers and 41
the two other officers who 89
the two other servants who 41
the two poets happened not 45
the two poor antiques sat 43
the two poor children had 48
the two poor creatures who 44
the two poor frighted men 47
the two poor wretches who 55
the two seats reserved for 180
the two teams combined for 65
the two union officers who 46
the two wave functions and 71
the two wave functions are 150
the two were arrested and 91
the two were combined and 193
the two were combined for 41
the two were combined with 40
the two were conversing with 118
the two were destined for 45
the two were distinct and 101
the two were probably not 64
the two were separate and 216
the two were struggling with 136
the two will perceive that 92
the two years required for 143
the two years succeeding his 52
the two young champions sat 61
the two young children and 85
the two young children who 199
the two young officers and 107
the two young officers had 83
the two young officers who 187
the two young soldiers who 78
the two young students who 56
the war from fulfilling its 46
the war from shattering that 48
the war half normandy was 61
the war into manchuria and 54
the war into maryland and 54
the war many refugees and 42
the war more powerful than 154
the war more seriously than 90
the war more severely than 48
the war much attention was 55
the war time elections act 121
the war were equipped with 45
the war were numerous and 65
the war when everyone was 41
the war will continue and 87
the war will continue for 295
the war will probably not 99
the war years suggests that 95
the way been prepared for 69
the way from australia and 80
the way from calcutta for 60
the way from medicine hat 43
the way from missouri and 47
the way from scotland and 40
the way from sickness and 47
the way from washington and 61
the way from washington for 41
the way health services are 280
the way home washington lay 63
the way less violently for 41
the way most children are 46
the way most congruous with 104
the way most suitable for 185
the way only children can 41
the way other children are 55
the way other children did 91
the way some children are 73
the way such decisions are 60
the way such problems are 97
the way such programs are 42
the way such questions are 64
the way such services are 54
the way their children are 330
the way their children had 55
the way their husbands had 41
the way their products are 106
the way their services are 53
the way these children are 88
the way these concepts are 310
the way these decisions are 150
the way these elements are 548
the way these functions are 234
the way these interact with 131
the way these materials are 160
the way these messages are 47
the way these patterns are 76
the way these policies are 105
the way these problems are 329
the way these products are 150
the way these programs are 112
the way these projects are 45
the way these questions are 281
the way these relations are 130
the way these services are 231
the way these subjects are 105
the way these variables are 124
the way those decisions are 79
the way those elements are 198
the way those functions are 53
the way those materials are 57
the way those problems are 45
the way those services are 81
the way young children are 101
the way your children are 111
the way your clearance was 190
the way your messages are 47
the wear rate increases with 55
the wings made contrary one 47
the year last mentioned and 40
the year most suitable for 75
the year next succeeding that 54
the year when children are 58
the year when compared with 47
the year when everyone was 41
the year when students are 58
the year when supplies are 51
thing had been foreseen and 41
thing had been prepared for 233
thing has been affected and 41
thing has been observed with 82
thing has been prepared for 42
thing has been provided for 58
thing has been retarded long 210
thing may have happened with 54
thing not only possible but 44
thing that ever consoles man 70
thing that ever happened and 86
thing that ever happened for 406
thing that ever happened was 293
thing that will interest you 140
thing that will surprise you 97
thing that your christian god 52
thing was much observed and 40
thing with more readiness and 88
thy own life beautiful and 52
to act among monarchs and 72
to act like children and 76
to act more directly and 109
to act more promptly and 130
to act more promptly than 59
to act upon probable and 79
to add here confirms them 61
to add more interest and 42
to add their authority and 204
to add their comments and 74
to aid those students who 91
to air their concerns and 348
to air their problems and 141
to all ages materials for 60
to all arab refugees who 68
to all four questions are 57
to all good citizens and 56
to all good citizens for 48
to all good citizens who 57
to all jews wherever they 48
to all living creatures and 386
to all living creatures that 164
to all male citizens who 182
to all other agencies and 56
to all other children who 67
to all other christian men 80
to all other churches and 78
to all other citizens and 55
to all other creatures and 105
to all other creatures for 100
to all other creatures that 153
to all other cultures and 72
to all other elements and 89
to all other elements that 43
to all other hereafter that 77
to all other heresies and 60
to all other languages and 57
to all other legatees and 63
to all other materials for 87
to all other officers and 126
to all other problems and 56
to all other prophets and 52
to all other questions and 41
to all other questions with 49
to all other religions and 189
to all other remedies and 123
to all other remedies for 72
to all other sciences and 79
to all other services but 70
to all other subjects and 61
to all poor families with 44
to all south africans and 119
to all south africans who 66
to all such civilians who 51
to all such liability for 134
to all such officers and 47
to all such property and 70
to all such questions and 61
to all such questions are 80
to all text questions and 49
to all their branches and 94
to all their children and 112
to all their citizens and 45
to all their councils and 82
to all their problems and 118
to all their problems was 54
to all their property and 53
to all their questions and 114
to all their questions with 42
to all their relations and 88
to all their requests and 50
to all their subjects and 57
to all their subjects who 71
to all their villages and 51
to all these agencies for 45
to all these divisions and 94
to all these elements and 48
to all these elements that 48
to all these eulogies his 56
to all these miseries and 87
to all these problems and 270
to all these problems are 126
to all these problems can 75
to all these problems has 46
to all these problems that 40
to all these problems was 296
to all these questions and 878
to all these questions are 1378
to all these questions but 105
to all these questions can 454
to all these questions for 60
to all these questions had 48
to all these questions has 97
to all these questions lie 93
to all these questions may 257
to all these questions that 220
to all these questions was 620
to all these questions with 65
to all these questions you 45
to all these scholars for 75
to all these terrible things 47
to all these troubles and 69
to all those children and 61
to all those children that 40
to all those children who 177
to all those citizens who 109
to all those comrades who 48
to all those disputes and 147
to all those elements that 173
to all those eligible for 66
to all those families who 92
to all those involved and 164
to all those involved that 244
to all those involved with 424
to all those officers and 91
to all those officers who 81
to all those officials and 90
to all those patients who 89
to all those problems that 43
to all those purposes for 119
to all those questions and 73
to all those questions are 61
to all those questions that 124
to all those questions was 89
to all those questions you 55
to all those scholars and 86
to all those scholars who 160
to all those senators that 50
to all those soldiers who 44
to all those struggling for 46
to all those students and 111
to all those students who 473
to all three questions and 82
to all three questions are 227
to all three questions can 41
to all three questions was 204
to all true christian foes 47
to all true subjects and 90
to all young children and 67
to all your children and 124
to all your enthusiasm and 86
to all your greatness and 45
to all your officers and 46
to all your problems and 67
to all your questions and 133
to all your questions are 42
to all your relations and 44
to and also opposite one 80
to and during treatment with 87
to and from airports and 268
to and from airports are 59
to and from australia and 300
to and from business and 66
to and from calcutta and 85
to and from entities and 43
to and from hospital and 66
to and from hospital for 69
to and from offshore oil 40
to and from portland and 43
to and from practice and 51
to and from scotland and 64
to and from surfaces with 54
to and from washington and 172
to and from washington for 42
to and from wherever they 43
to and into yourself that 47
to and more powerful than 455
to and more valuable than 48
to and poor relations who 129
to any free virtuous act 58
to any great distance and 40
to any great distance for 54
to any other authority and 70
to any other authority but 63
to any other authority for 108
to any other authority than 674
to any other boundary than 44
to any other business than 104
to any other business that 216
to any other computer that 107
to any other computer with 60
to any other condition than 109
to any other condition that 125
to any other contract for 103
to any other district than 46
to any other employer who 56
to any other evidence that 99
to any other interest than 72
to any other judgment but 62
to any other judgment than 62
to any other musicians who 53
to any other objection than 62
to any other physician who 43
to any other proceeding for 54
to any other property not 44
to any other purposes than 428
to any other questions that 137
to any other questions you 48
to any other remedies and 52
to any other remedies that 440
to any other sentence that 48
to any other situation that 101
to any other standard but 93
to any other standard than 116
to any other subjects than 43
to any other treatment than 87
to any other tribunal for 41
to any other tribunal than 152
to any over normandy and 66
to any sane business man 42
to any single partisan who 41
to any true judgment that 78
to are very numerous and 53
to arm their servants and 45
to ask good questions and 591
to ask good questions that 149
to ask hard questions and 321
to ask leading questions and 170
to ask leading questions that 278
to ask many questions and 376
to ask many questions but 68
to ask many questions that 149
to ask more questions and 975
to ask more questions but 271
to ask more questions than 682
to ask more questions that 149
to ask most earnestly for 58
to ask only questions that 245
to ask open questions and 75
to ask open questions that 97
to ask other questions and 62
to ask other questions that 315
to ask other students for 45
to ask some questions and 584
to ask some questions but 95
to ask some questions for 92
to ask some questions now 43
to ask some questions that 794
to ask such questions and 512
to ask such questions but 53
to ask such questions for 81
to ask such questions than 196
to ask such questions was 65
to ask such questions with 54
to ask their children for 138
to ask their families for 51
to ask their husbands and 41
to ask their husbands for 276
to ask their partners for 44
to ask their questions and 266
to ask these questions and 850
to ask these questions but 76
to ask these questions for 141
to ask these questions now 66
to ask these questions than 187
to ask these questions that 44
to ask these questions was 65
to ask these questions with 105
to ask those questions and 186
to ask those questions for 57
to ask those questions that 412
to ask what accounts for 140
to ask what benefits are 45
to ask what elements are 57
to ask what happened and 65
to ask what progress had 40
to ask what questions they 59
to ask what questions you 66
to ask your approval and 56
to ask your approval that 149
to ask your attention and 51
to ask your attention for 489
to ask your children for 48
to ask your employer for 107
to ask your librarian for 59
to ask your physician for 94
to ask your provider for 44
to ask your questions and 124
to bar from evidence all 153
to bear many children and 112
to bear more children and 107
to bear more children for 54
to bear more children than 228
to bear more directly and 63
to bear some affinity with 64
to bear such pressure for 63
to bear their children and 132
to bear their sufferings with 207
to bear their troubles with 64
to bear upon physical things 45
to bear upon problems that 44
to bear upon students with 41
to bed till midnight was 75
to beg more questions than 102
to beg some victuals for 226
to both north american and 93
to both their children and 119
to both their domestic and 62
to both their economic and 91
to both their employer and 48
to both their families and 126
to both their husbands and 42
to both their internal and 84
to both their personal and 111
to both their physical and 272
to both their religious and 77
to both their students and 68
to both these problems was 83
to both these questions and 46
to both these questions are 370
to both these questions can 100
to both these questions has 46
to both these questions may 88
to both these questions was 198
to both these scholars for 40
to both those questions was 50
to both young children and 60
to both your business and 46
to both your employer and 41
to both your physical and 86
to bow when bouquets are 64
to bring back memories and 69
to bring back presents for 42
to bring back supplies and 67
to bring back supplies for 127
to bring back whatever they 66
to bring down inflation and 329
to bring forth children and 87
to bring forth children for 78
to bring forth children who 77
to bring forth children with 41
to bring forth creatures that 83
to bring forth evidence that 62
to bring forth materials for 58
to bring into activity all 134
to bring into contempt all 408
to bring into contempt and 244
to bring into contempt any 66
to bring into contempt that 43
to bring into exercise all 67
to bring into operation all 255
to bring into operation that 44
to bring into operation this 46
to bring into operation two 40
to bring into ridicule and 99
to bring into suspicion and 58
to bring some medicine for 72
to bring their authority and 274
to bring their children and 285
to bring their children for 697
to bring their children out 53
to bring their children with 538
to bring their concerns and 52
to bring their families and 720
to bring their families for 79
to bring their families out 303
to bring their families with 1310
to bring their husbands and 82
to bring their imagined god 65
to bring their insights and 62
to bring their personal and 55
to bring their problems and 144
to bring their products and 63
to bring their questions and 63
to bring what pressure they 58
to bring your children and 78
to bring your passport and 48
to bring your passport with 51
to bring your slippers and 114
to but less powerful than 56
to but more advanced than 52
to but more detailed than 82
to but more flexible than 58
to but more powerful than 128
to but more specific than 56
to but upon condition that 43
to buy more dynamite than 46
to buy more machines and 59
to buy more materials and 58
to buy more products and 69
to buy more products than 70
to buy more supplies for 47
to buy only products that 88
to buy sewing machines and 48
to buy some articles for 84
to buy some chickens and 53
to buy some comforts for 41
to buy some medicine for 162
to buy some pictures for 72
to buy some presents for 255
to buy some property and 103
to buy some property for 61
to buy some supplies and 70
to buy some supplies for 133
to buy their children new 42
to buy their materials and 53
to buy their products and 541
to buy their products for 53
to buy their property and 46
to buy their supplies and 129
to buy their supplies for 85
to buy their uniforms and 45
to buy these products and 76
to buy those products and 47
to buy your products and 238
to cut away branches and 113
to cut back services and 43
to cut down branches and 58
to cut down expenses and 414
to cut down expenses for 93
to cut down salaries and 47
to deal more actively with 117
to deal more directly and 197
to deal more directly with 2440
to deal more flexibly with 105
to deal more formally with 44
to deal more honestly with 145
to deal more humanely with 109
to deal more promptly and 77
to deal more promptly with 68
to deal more seriously with 142
to deal more severely with 298
to deal more strictly with 94
to deal more tenderly with 76
to deal most directly with 141
to deal very directly with 46
to deal very earnestly with 92
to deal very honestly with 95
to deal very seriously with 46
to deal very severely with 155
to deal very tenderly with 87
to die from exposure and 98
to die from homicide than 109
to dig slit trenches for 50
to dig their fortunes out 55
to doing more business with 65
to don their uniforms and 60
to each other compared with 89
to each other directly and 234
to each other directly but 58
to each other honestly and 59
to each other indicate that 125
to each other indicating that 217
to each other pregnant with 69
to each other provided that 158
to each other requires that 105
to each other sexually and 72
to each other spatially and 42
to each other suggesting that 40
to each other suggests that 403
to each other verbally and 49
to each other whatever may 51
to each other whatever they 65
to each other whenever she 111
to each other whenever they 417
to each other wherever they 200
to earn hard currency and 174
to earn hard currency for 143
to earn hard currency with 59
to earn high salaries and 75
to earn more interest than 50
to earn their salaries and 47
to end their education with 50
to end their isolation and 178
to end their marriages and 47
to far more problems than 55
to far more scrutiny than 44
to fear from confusion than 68
to fear some accident had 93
to few other purposes than 86
to fit over connecting rod 54
to fit their children for 277
to fit their students for 132
to fit your audience and 71
to fit your business and 42
to fit your schedule and 74
to fit your situation and 112
to fix their attention and 132
to fix their attention for 89
to fix their bayonets and 156
to fix their positions with 56
to fix their salaries and 132
to fix these problems and 47
to fix upon external things 104
to fix your attention for 84
to fix your audience for 44
to fly from florence and 70
to fly from florence for 48
to fly into seclusion and 58
to get along agreeably with 68
to get along amicably with 246
to get along famously with 90
to get back involved with 45
to get back sometime this 72
to get back upstairs and 113
to get fair treatment and 40
to get fair treatment for 96
to get good evidence that 46
to get good partners for 160
to get good positions and 55
to get good security for 52
to get health coverage for 48
to get into business and 452
to get into business for 576
to get into business with 154
to get into colleges and 45
to get into collision with 61
to get into communion with 168
to get into condition for 140
to get into condition than 43
to get into conflict with 523
to get into disputes with 66
