team history 149 team together 338
that proceed 72 that produce 61
that provide 63 that results 86
that answers 61 that account 48
that explain 45 that predict 60
that predict 117 that provide 42
that belonged 68 that somehow 40
that results 126 that enables 109
that follows 111 that extends 82
that recover 41 that stronger 48
that outside 40 that receive 57
that defense 109 that initials 57
that congress 106 that achieve 65
that produce 72 that support 53
that survive 133 that possess 59
that survive 40 that remains 50
that benefit 202 that prosper 41
that protect 43 that quickly 41
that receive 58 that require 41
that respond 54 that support 82
that survive 90 that sustain 45
that develop 67 that succeed 55
that attempt 42 that develop 40
that adopted 44 that disturb 63
that attract 78 that disturb 77
that because 113 that conveys 43
that require 45 that recover 155
that receive 64 that consent 83
that receive 74 that include 57
that entered 63 that publish 53
that compose 73 that foresee 162
that present 49 that survive 63
that prevail 354 that desired 40
that elected 49 that favored 43
that opposed 64 that benefit 43
that contest 62 that control 47
that include 44 that proceed 42
that provide 51 that receive 46
that support 258 that welcome 52
that achieve 44 that control 51
that express 87 that extreme 112
that believe 220 that express 45
that prepare 136 that receive 87
that recover 40 that rejoice 65
that suppose 116 that witness 69
that worship 63 that outside 41
that behavior 48 that culture 73
that history 51 that remains 45
that abandon 48 that approve 139
that attempt 47 that believe 211
that benefit 77 that consent 43
that declare 58 that receive 196
that rejoice 70 that require 85
that respect 70 that respond 209
that support 585 that sustain 187
that welcome 246 that willingly 216
that elapsed 153 that elapses 87
that between 42 that between 364
that density 144 that require 49
that operate 68 that produce 75
that operate 146 that produce 143
that provide 46 that require 43
that function 274 that congress 67
that article 221 that bankers 93
that brought 46 that congress 49
that enabled 48 that enables 87
that governs 143 that novelty 88
that adhesion 40 that perhaps 58
that adjusts 103 that depends 143
that doubles 45 that remains 354
that between 77 that decline 47
that increase 83 that function 45
that country 40 that contain 86
that herself 198 that dispose 41
that satisfy 46 that consent 48
that receive 390 that shortly 41
that willingly 83 that imagine 48
that himself 251 that himself 534
that exactly 288 that believe 44
that compare 57 that imagine 62
that receive 57 that suppose 52
that forgets 52 that present 94
that benefit 59 that brought 52
that induced 132 that produce 101
that support 62 that receive 64
that prevail 97 that article 398
that prevail 124 that triumph 60
that appeared 216 that compose 64
that academy 130 that division 59
that company 430 that equally 44
that applied 43 that exceeds 124
that follows 50 that smuggle 49
that printed 46 that returns 45
that require 68 that uncover 41
that exceeds 116 that servant 72
that service 103 that officer 133
that between 63 that workers 48
that explode 45 that brought 73
that carried 52 that opposed 50
that remaining 99 that between 56
that current 68 that worship 69
that between 55 that brought 89
that carried 50 that vessels 131
that hatches 55 that mantled 57
that attract 92 that blinded 65
that position 56 that process 53
that depends 50 that surface 55
that picture 44 that radiated 50
that attract 43 that usually 92
that promise 155 that concept 54
that service 57 that achieve 77
that acquire 65 that benefit 46
that collect 54 that control 128
that enforce 74 that furnish 52
that legally 52 that perform 49
that prevent 40 that produce 43
that promote 57 that protect 78
that provide 385 that replace 40
that require 214 that silence 186
that support 77 that validly 129
that applied 56 that decided 242
that decision 323 that obtains 41
that protect 51 that provide 102
that require 46 that abstain 47
that endeavor 50 that furnish 47
that promote 548 that protect 201
that provide 375 that receive 59
that respect 46 that project 77
that acquire 61 that attempt 54
that benefit 219 that control 84
that enforce 57 that finance 52
that furnish 70 that increase 57
that protect 420 that provide 761
that rapidly 67 that receive 268
that require 51 that respond 57
that support 151 that withdraw 41
that capital 55 that current 49
that solution 366 that against 59
that towards 44 that futures 63
that follows 88 that increase 53
that because 44 that towards 46
that covered 99 that prevent 68
that quickly 49 that subside 101
that happily 40 that follows 113
that between 103 that between 59
that survive 51 that provide 59
that include 40 that involve 69
that provide 147 that require 73
that examine 44 that succeed 60
that combine 61 that include 53
that suggest 47 that exchange 128
that forward 89 that sections 139
that charges 57 that applied 45
that between 41 that exerted 316
that revenue 72 that tonnage 55
that emitted 51 that content 204
that emitted 61 that radiated 187
that revenue 70 that protein 45
that capital 54 that product 96
that radiation 75 that current 76
that content 115 that between 63
that content 323 that capital 48
that revenue 42 that proceed 45
that brought 41 that include 41
that prevent 67 that produce 79
that provide 62 that require 44
that consist 121 that contain 69
that attempt 48 that between 55
that stories 73 that compose 41
that classes 102 that classes 56
that classes 92 that survive 40
that provide 44 that vibrate 221
that vibrate 74 that project 60
that between 46 that imposes 66
that dropped 51 that remains 178
that trickle 40 that remains 81
that content 300 that trickle 67
that usually 84 that opposes 64
that improve 71 that improve 378
that prevent 90 that swallow 82
that support 93 that belonged 53
that counsel 132 that decided 55
that decision 46 that finally 50
that lawyers 60 that opposed 74
that ordered 43 that planned 60
that refused 67 that process 43
that appeared 44 that somehow 40
that traffic 170 that between 74
that service 139 that becomes 43
that exerted 58 that species 319
that surface 92 that present 64
that surface 43 that checked 50
that between 112 that belonged 55
that council 45 that between 140
that catholic 264 that becomes 65
that contain 42 that process 126
that episode 42 that between 391
that becomes 46 that depends 46
that revealed 64 that together 71
that between 85 that surface 77
that admired 86 that admires 57
that affords 99 that appeared 67
that becomes 183 that belonged 226
that depends 83 that existed 47
that outside 210 that pressed 90
that regards 40 that somehow 53
that suffers 42 that watched 50
that expense 40 that context 43
that receive 116 that herself 53
that herself 67 that herself 51
that husband 92 that triumph 80
that marriage 55 that possess 41
that receive 44 that compose 52
that express 151 that precede 54
that signify 48 that becomes 78
that receive 91 that remains 75
that retains 115 that suffers 43
that ambition 51 that heroism 112
that immoral 187 that believe 48
that contain 103 that furnish 50
that produce 276 that provide 89
that support 167 that survive 43
that smaller 43 that precious 45
that believe 988 that contain 91
that possess 226 that receive 44
that recover 206 that witness 49
that forward 141 that believe 59
that conform 80 that imagine 49
that existed 90 that towards 49
that science 69 that applaud 75
that approve 41 that believe 217
that benefit 194 that condemn 70
that discard 71 that finally 45
that forgive 40 that receive 77
that require 62 that restore 43
that shortly 105 that someday 75
that somehow 67 that survive 65
that welcome 105 that witness 77
that happens 45 that growers 60
that between 195 that provoke 75
that extreme 99 that baffled 118
that involve 56 that becomes 54
that against 49 that himself 76
that together 40 that believe 70
that discern 459 that imagine 131
that provide 77 that replace 46
that together 49 that together 47
that achieve 138 that consent 62
that imagine 110 that produce 55
that recover 52 that succeed 78
that survive 73 that together 94
that together 60 that together 52
that letters 45 that pleasure 80
that provide 52 that together 49
that believe 42 that imagine 60
that mistake 57 that together 58
that receive 61 that together 45
that forgive 46 that succeed 65
that discuss 50 that examine 54
that abandon 68 that achieve 171
that consent 83 that exhaust 42
that forgive 52 that neglect 46
that possess 73 that receive 54
that recover 123 that restore 40
that succeed 390 that together 115
that endeavor 69 that against 81
that together 54 that together 68
that abandon 78 that achieve 63
that attempt 120 that consent 77
that discuss 50 that receive 45
that succeed 102 that willingly 94
that everything 83 that together 55
that together 48 that together 99
that together 145 thee manhood 43
them kindled 79 them previous 42
them letters 43 them letters 46
them respect 44 them regular 45
them threatens 101 them towards 60
them measures 44 them against 58
them freedom 106 them amounts 98
then himself 43 then himself 55
then himself 59 then stiffly 94
then himself 112 then himself 63
then himself 62 then himself 90
then himself 68 then require 43
then against 49 then natural 49
then logical 57 then between 94
then remains 53 then appoint 130
then dismiss 124 then proceed 67
then predict 47 then somehow 44
then produce 221 then solution 64
then exerted 54 then counsel 43
then rattles 91 then becomes 114
then discern 52 they appeared 52
they wandering 57 they politic 55
they control 55 they support 54
they together 156 they together 63
they together 74 they offerings 45
things himself 42 things spoiled 42
things exactly 61 things besides 385
things comfort 43 this forgive 54
this dispose 40 this consent 273
this because 91 this suffers 69
this assumes 82 this relapse 237
this examine 45 tie together 47
tie together 55 top results 62
try drained 45 try everest 95
try following 63 try capable 49
try problem 231 try stories 55
try succeed 148 two trusted 43
two survive 90 two together 81
