tea leaves and coffee grounds 201
the court has warned against 50
the court hath further ordered 52
the court may assess against 63
the court may assess damages 46
the court may direct including 60
the court may direct payment 337
the court may impose certain 100
the court may permit counsel 58
the court that earlier payment 187
the court was deeply divided 129
the court was evenly divided 494
the court was whether certain 64
the court was whether congress 69
the court was wholly managed 85
the crime was beyond judicial 148
the cross and french dominion 59
the crowd and hurrying forward 71
the crowd and killed several 77
the crowd and placed himself 74
the crowd and walked towards 54
the crowd had already gathered 71
the crowd had surged forward 42
the crowd that always gathered 52
the crowd was already beginning 53
the crown and public affairs 78
the crown and public justice 115
the crown but common justice 121
the crown but eighty thousand 63
the crude and simple society 75
the crude oil refining process 44
the cupid and psyche episode 106
the cutting and return strokes 125
the czech and polish borders 66
the czech and polish members 69
the czech and slovak federal 8810
the czech and slovak language 54
the czech and slovak national 653
the czech and slovak parties 112
the czech and slovak regional 67
the czech and slovak workers 56
the czech and slovak writers 56
the daily and annual variation 83
the daily and hourly attacks 43
the daily and hourly conduct 53
the daily and hourly demands 58
the daily and hourly subject 62
the daily and monthly reports 88
the daily and sabbath prayers 57
the daily and sunday editions 190
the daily and sunday express 196
the daily and weekly editions 153
the daily and weekly markets 50
the daily and weekly program 42
the daily and weekly reports 113
the daily and weekly routine 191
the dancing and vaulting schools 47
the danger and warned against 40
the danger his riches carried 50
the danger that should produce 109
the danger was always present 307
the david and lucile packard 1659
the davis cup tennis matches 219
the debit and credit account 630
the debit and credit amounts 1892
the debit and credit aspects 55
the debit and credit balance 254
the debit and credit columns 2948
the debit and credit effects 177
the debit and credit entries 2426
the debit and credit figures 47
the debit and credit portions 75
the debts and claims against 97
the delay that occurs between 124
the delay was caused because 49
the dense and gloomy forests 51
the dense and tangled forests 68
the devil and doctor faustus 72
the dialog box without accepting 71
the dialog box without executing 86
the dialog box without inserting 52
the doors are barred against 75
the doors are closed against 205
the doors are locked against 62
the doors she opened swiftly 129
the dough has almost doubled 74
the drain with copious amounts 81
the drawing and painting classes 77
the dried and frozen carcass 185
the drier and warmer climate 45
the drift and random fixation 64
the drink that drowns kittens 49
the drive and driven pulleys 84
the drive and folder location 112
the drive for export markets 45
the drive for greater profits 46
the drive for higher profits 51
the driving and driven members 844
the driving and driven pulleys 1007
the drums and bugles sounded 45
the dusky and ragged volumes 87
the dutch and belgian borders 152
the dutch and belgian markets 50
the dutch and danish islands 186
the dutch and english against 61
the dutch and english arrived 63
the dutch and english colonial 101
the dutch and english language 52
the dutch and english pirates 41
the dutch and english quickly 45
the dutch and english records 93
the dutch and english sailors 79
the dutch and english schools 58
the dutch and english sections 54
the dutch and english systems 51
the dutch and english together 49
the dutch and english traders 469
the dutch and english versions 65
the dutch and english whalers 50
the dutch and french colonial 80
the dutch and french empires 51
the dutch and french follies 59
the dutch and french islands 138
the dutch and french schools 77
the dutch and german markets 53
the dutch and german schools 91
the dutch and german versions 97
the dutch and italian masters 132
the dutch and italian schools 152
the dutch and russian treaties 55
the dutch east africa company 48
the dutch east indies against 62
the dutch east indies because 117
the dutch east indies between 122
the dutch east indies colonial 64
the dutch east indies company 2495
the dutch east indies following 44
the dutch elm disease pathogen 361
the dutch had already secured 69
the dutch had gained control 81
the dwarf was regaling himself 46
the edges are joined together 51
the edges are welded together 54
the editing and revising process 59
the eight and twenty knights 48
the eighth and seventh century 272
the eighth and seventh classes 64
the eighth and twelfth century 43
the elder and family members 80
the elder and younger brothers 501
the elder and younger members 124
the elder and younger sisters 202
the elite and middle classes 478
the enemy and fought against 59
the enemy and secret service 47
the enemy and secure victory 43
the enemy had already arrived 61
the enemy had already crossed 303
the enemy had already entered 161
the enemy had already retired 45
the enemy had broken contact 49
the enemy had placed himself 63
the enemy had posted himself 41
the enemy had pushed forward 357
the enemy had raised against 44
the enemy was already advancing 53
the enemy was already defeated 56
the enemy was already planted 69
the enemy was already strongly 102
the enemy was clearly defined 64
the enemy was greatly superior 111
the enemy was marching towards 60
the enemy was pressing forward 62
the enemy was vastly superior 56
the enemy who fights against 48
the enemy with troops brought 56
the enemy with twenty talents 51
the enemy with twenty thousand 48
the engine and tender together 74
the engine has reached operating 145
the ethics and public service 52
the ethics and values studies 58
the evening and sunday schools 70
the evening they passed together 67
the evening they walked together 62
the evening was already beginning 50
the event that changed history 405
the event that itself arouses 65
the event that something happens 317
the event was looked forward 73
the event was widely covered 42
the event with madame caravan 43
the event with solemn funeral 82
the evils and dangers brought 48
the evils may happen against 44
the evils that menace germany 48
the exile and patriot against 123
the facial and bodily features 84
the facial and ocular muscles 115
the facts and events related 57
the facts and expert opinions 48
the facts and forces affecting 54
the facts and reasons alleged 42
the facts and reasons therefor 326
the facts are beyond dispute 248
the facts are beyond question 85
the facts are simple because 94
the facts has something misleading 52
the facts thus stated justify 74
the faint and hollow praises 102
the faint and screaming accents 63
the falls with bitter disdain 115
the false and absurd stories 115
the false and fearful excuses 77
the false and narrow systems 74
the false and wicked bargain 101
the fancy with greater dignity 232
the farming and laboring classes 259
the farms and cattle ranches 87
the farms and market gardens 75
the father has toiled upwards 44
the father was absent because 65
the father was already married 49
the fauns and rustic deities 62
the feared and subtle creature 47
the feeding and breeding grounds 150
the feeding and draining vessels 205
the feeding and spawning grounds 86
the feeling had become general 45
the feeling has become chilled 77
the feeling that exists between 290
the feeling that something dreadful 242
the feeling that something unusual 108
the feeling was mutual because 59
the feeling was something between 41
the fiber and spinning division 72
the field and partly because 61
the field any better soldier 69
the field for active service 111
the field for further research 52
the field was eleven thousand 60
the field with forces superior 42
the field with something similar 50
the field with twenty thousand 196
the fiend can impose diseases 67
the fight for better schools 82
the fight for italian freedom 46
the fight for sexual freedom 49
the fight had become general 70
the fight that ensued between 101
the fight with greater violence 40
the files are linked together 58
the filthy den called congress 52
the final and crucial question 47
the final and initial kinetic 127
the final and initial letters 80
the final and initial momenta 45
the final and initial volumes 172
the finding out something similar 67
the finding that texaco violated 40
the finer and higher aspects 40
the finer and nobler aspects 42
the finer and vaguer shadows 67
the fingers are placed lightly 41
the first air strike against 89
the first all russian congress 96
the first and ablest writers 45
the first and crucial question 50
the first and dearest objects 59
the first and easiest solution 42
the first and finest example 63
the first and longest chapter 71
the first and longest service 51
the first and lowest species 80
the first and middle initials 139
the first and middle watches 180
the first and obvious question 67
the first and proper subject 133
the first and second accused 106
the first and second advents 829
the first and second against 40
the first and second answers 183
the first and second antenna 55
the first and second antennae 894
the first and second anterior 187
the first and second article 62
the first and second ascending 246
the first and second aspects 240
the first and second assault 74
the first and second attacks 443
the first and second attempt 166
the first and second ballots 875
the first and second baptist 174
the first and second basemen 409
the first and second batches 165
the first and second battles 1727
the first and second because 48
the first and second benches 90
the first and second birthday 43
the first and second bishops 124
the first and second bottles 60
the first and second bottoms 58
the first and second bridges 80
the first and second brigade 65
the first and second british 510
the first and second buildings 94
the first and second bullets 46
the first and second burmese 81
the first and second buttons 184
the first and second caliphs 56
the first and second carbons 81
the first and second cavalry 460
the first and second central 83
the first and second century 2543
the first and second chamber 202
the first and second channel 60
the first and second chapels 104
the first and second chapter 332
the first and second charges 446
the first and second charles 426
the first and second charter 75
the first and second chechen 71
the first and second choices 939
the first and second circles 424
the first and second circuit 69
the first and second classes 7758
the first and second clauses 1235
the first and second cleavage 470
the first and second cluster 46
the first and second cohorts 171
the first and second college 101
the first and second columns 6218
the first and second command 154
the first and second congress 363
the first and second contact 63
the first and second contain 164
the first and second control 129
the first and second corners 90
the first and second council 60
the first and second couples 90
the first and second courses 1037
the first and second cousins 74
the first and second creations 74
the first and second criteria 456
the first and second crosses 66
the first and second crossings 51
the first and second crusade 94
the first and second crystal 92
the first and second cupolas 87
the first and second cutters 266
the first and second debates 159
the first and second decades 4250
the first and second deciles 127
the first and second decimal 193
the first and second decision 333
the first and second degrees 3701
the first and second demands 81
the first and second derived 98
the first and second designs 67
the first and second diagrams 73
the first and second display 121
the first and second division 1160
the first and second domains 142
the first and second dynasty 284
the first and second echelon 69
the first and second economy 91
the first and second editions 19656
the first and second edwards 142
the first and second effects 336
the first and second efforts 49
the first and second egyptian 464
the first and second election 81
the first and second element 236
the first and second elevens 82
the first and second empires 1295
the first and second entries 258
the first and second episode 67
the first and second epistle 313
the first and second equation 214
the first and second estates 3906
the first and second european 143
the first and second example 85
the first and second excited 1388
the first and second extending 49
the first and second factors 1166
the first and second features 149
the first and second federal 63
the first and second figures 738
the first and second filters 54
the first and second flashes 92
the first and second flights 127
the first and second flushes 50
the first and second formant 1081
the first and second fresnel 47
the first and second frontal 1022
the first and second function 67
the first and second funnels 75
the first and second furrows 66
the first and second general 1041
the first and second germany 48
the first and second glasses 98
the first and second gospels 459
the first and second graders 799
the first and second greatest 56
the first and second grounds 164
the first and second harvest 174
the first and second helpers 50
the first and second highest 742
the first and second hundred 280
the first and second incisor 75
the first and second indents 109
the first and second interim 131
the first and second invasion 54
the first and second islands 117
the first and second judicial 336
the first and second knuckle 143
the first and second language 2005
the first and second largest 644
the first and second lateral 440
the first and second lateran 98
the first and second lessons 753
the first and second letters 1640
the first and second liberty 165
the first and second litters 113
the first and second magnets 49
the first and second malaysia 63
the first and second manners 44
the first and second markets 82
the first and second marriage 235
the first and second masters 131
the first and second maxilla 50
the first and second maxillae 481
the first and second maximum 179
the first and second measures 573
the first and second medical 45
the first and second members 1089
the first and second message 62
the first and second minimum 117
the first and second minutes 152
the first and second mirrors 43
the first and second missions 79
the first and second modules 50
the first and second moments 4680
the first and second mondays 81
the first and second motives 64
the first and second murders 43
the first and second narrows 182
the first and second national 1560
the first and second natural 694
the first and second neurons 71
the first and second numbers 1374
the first and second objects 328
the first and second occasion 180
the first and second octaves 280
the first and second offense 149
the first and second officer 63
the first and second offices 110
the first and second operand 128
the first and second opinions 145
the first and second optical 41
the first and second partials 143
the first and second parties 998
the first and second passage 95
the first and second patents 69
the first and second pattern 59
the first and second persons 9030
the first and second phalanx 220
the first and second phrases 682
the first and second picture 55
the first and second pillars 372
the first and second plagues 50
the first and second plantings 69
the first and second platoon 46
the first and second players 224
the first and second plenary 197
the first and second portions 1826
the first and second position 382
the first and second postwar 52
the first and second pouches 147
the first and second prayers 76
the first and second preceding 161
the first and second pressings 88
the first and second primary 847
the first and second printed 88
the first and second printings 249
the first and second priority 161
the first and second problem 180
the first and second process 65
the first and second product 73
the first and second project 55
the first and second protons 53
the first and second quality 192
the first and second quantum 168
the first and second quarter 1926
the first and second quartos 779
the first and second queries 131
the first and second question 158
the first and second radiation 181
the first and second reactions 296
the first and second reactors 89
the first and second recording 110
the first and second records 200
the first and second regimes 58
the first and second regular 70
the first and second reliefs 53
the first and second reports 1222
the first and second request 74
the first and second require 121
the first and second research 163
the first and second reserve 65
the first and second results 105
the first and second revolts 239
the first and second rewards 57
the first and second rollers 106
the first and second rotation 50
the first and second runners 115
the first and second sabbaths 67
the first and second samples 1120
the first and second samplings 58
the first and second schemes 74
the first and second schools 183
the first and second screening 44
the first and second screens 85
the first and second scripts 45
the first and second searches 53
the first and second seconds 48
the first and second secrets 259
the first and second sections 7161
the first and second sectors 200
the first and second segment 244
the first and second service 134
the first and second sessions 3544
the first and second signaling 421
the first and second signals 109
the first and second somatic 66
the first and second soprano 56
the first and second sources 260
the first and second spanish 94
the first and second speakers 53
the first and second species 415
the first and second spectra 140
the first and second spheres 202
the first and second squares 86
the first and second stanzas 1651
the first and second stations 249
the first and second stimuli 290
the first and second stomach 157
the first and second stories 4241
the first and second strains 72
the first and second strands 205
the first and second streets 47
the first and second strikes 121
the first and second strokes 158
the first and second studies 472
the first and second subject 440
the first and second summers 118
the first and second summons 46
the first and second sundays 424
the first and second superior 90
the first and second surface 184
the first and second surveys 738
the first and second sutures 75
the first and second symbols 58
the first and second systems 470
the first and second targets 123
the first and second temples 6485
the first and second tenants 50
the first and second terrace 68
the first and second thematic 84
the first and second thoracic 3541
the first and second thoughts 46
the first and second thousand 72
the first and second together 1243
the first and second tracheal 358
the first and second treaties 76
the first and second trumpet 136
the first and second tuesday 44
the first and second turkish 84
the first and second variable 122
the first and second variants 150
the first and second variation 82
the first and second variety 88
the first and second vatican 422
the first and second vectors 73
the first and second ventral 192
the first and second versions 1627
the first and second vespers 48
the first and second vessels 111
the first and second virginia 270
the first and second volumes 6330
the first and second voyages 775
the first and second watches 84
the first and second weights 151
the first and second welfare 99
the first and second windows 362
the first and second winners 44
the first and second winters 178
the first and second workers 80
the first and seventh sections 51
the first and striking chapter 44
the first day looked askance 45
the first few nights following 54
the first few therapy sessions 141
the first few training sessions 115
the first has already appeared 59
the first has hardly removed 43
the first man showed himself 80
the first new england college 88
the first new jersey brigade 714
the first new jersey cavalry 928
the first new mexico cavalry 133
the first one became visible 50
the first one beyond question 43
the first one million dollars 119
the first real battle between 79
the first real estate company 46
the first ten counting numbers 55
the first ten million dollars 69
the first ten square numbers 47
the first that passed between 61
the first two amount columns 82
the first two annual reports 104
the first two counts include 41
the first two family members 159
the first two groups because 77
the first two groups together 133
the first two kinsey reports 155
the first two meetings between 44
the first two methods because 84
the first two million dollars 48
the first two points together 54
the first two sample moments 120
the first two stages because 63
the first two therapy sessions 66
the first two training sessions 91
the first who boldly refused 40
the first who called himself 73
the first who clearly defined 45
the first who clearly pointed 61
the first who fairly pointed 43
the first who should attempt 99
the first who should venture 138
the first who taught mankind 108
the first who united germany 54
the first year without blemish 654
the fixed and floating capital 59
the fixed and floating exchange 185
the fixed and random effects 680
the fixed sum greatly exceeds 49
the fleet sir edward seymour 74
the flesh are broken asunder 54
the flesh for future repasts 93
the flesh that always affirms 51
the float and double classes 102
the flood and deluge legends 47
the floor and laughs merrily 54
the floor and midway between 43
the floor and pulled himself 76
the floor and pushed herself 72
the floor and pushed himself 107
the floor and soaped herself 54
the floor and walked towards 46
the floor for twenty minutes 97
the floor was almost covered 40
the floor was thickly covered 75
the flour and butter mixture 221
the flour and butter together 381
the flour and ground almonds 197
the flour and spices together 65
the focus for further research 59
the focus for future research 79
the force and headlong violence 90
the force and moment balance 63
the force and moment exerted 92
the force and moment vectors 96
the force and torque exerted 129
the force and torque vectors 46
the force that causes current 70
the force that causes objects 130
the force that exists between 145
the force xxi battle command 50
the forts and public buildings 126
the forum and public buildings 54
the fourth and former editions 146
the fourth and seventh century 43
the fourth and seventh columns 135
the fourth and seventh company 133
the fourth and seventh decades 167
the fourth and seventh degrees 380
the fourth and seventh omitted 58
the frame with honest muscles 41
the frank and cordial support 58
the friars and parish priests 51
the front and assume command 52
the front and middle objects 75
the front and middle portions 84
the front and middle sections 61
the fruit and flower gardens 82
the fulling and scouring process 42
the funding for public schools 100
the funds for public schools 62
the gable had tilted towards 70
the gains and losses balance 51
the gains and losses between 90
the gains and losses depends 50
the gains and losses equally 71
the gains and losses realized 46
the gains and losses resulting 380
the games they played together 68
the gates are barred against 57
the gates are closed against 81
the gaudy and curious insects 40
the genes for variant surface 110
the genes that encode enzymes 68
the ghost has already appeared 62
the giants who fought against 70
the giants who warred against 73
the girls are loaded according 47
the gland and passes forward 51
the glass and poured himself 65
the glass and rested himself 44
the globe they should ascribe 148
the globe was little visited 41
the goals are clearly defined 132
the goals for dallas program 70
the goods and assets markets 306
the goods and factor markets 306
the goods had become neutral 123
the gothic and grecian princes 72
the grain and cotton markets 128
the grain was ground between 71
the grain was pretty equally 80
the grand and lovely features 47
the grand and simple question 47
the grand and striking features 50
the grand and varied scenery 60
the grass was always greener 173
the grate and became extinct 43
the grave and bearded visages 40
the grave and decent features 73
the grave and kneeling warriors 40
the grave had closed forever 118
the grave old master pointed 53
the grave with weapons trailed 41
the grazing and browsing animals 41
the greek and arabian writers 76
the greek and arabic sources 60
the greek and arabic versions 52
the greek and coptic versions 58
the greek and english lexicon 155
the greek and english versions 51
the greek and hebrew language 58
the greek and hebrew letters 66
the greek and hebrew sources 47
the greek and hebrew versions 199
the greek and hebrew writers 46
the greek and italian artists 46
the greek and italian schools 60
the greek and persian empires 91
the greek and persian language 44
the greek and russian orthodox 1533
the greek and trojan warriors 116
the green and frozen willows 52
the green and glancing shadows 42
the green and purple bacteria 151
the green and purple shadows 49
the green and wooded country 62
the green and yellow portions 47
the green and yellow striped 43
the green and yellow uniform 42
the grief and mourning process 210
the gross and minute anatomy 123
the gross and subtle aspects 55
the gross and subtle material 102
the gross and subtle objects 42
the group and partly because 49
the group and walked towards 46
the group for mutual support 71
the group had already decided 43
the group had worked together 48
the group has worked together 102
the group its second spanish 76
the group was already reduced 66
the group was called together 61
the group was evenly divided 75
the group with greater freedom 76
the guiding and master motives 66
the gully are without windows 66
the habit has become ingrained 47
the hairs are highly variable 42
the hairs are matted together 49
the hands are joined together 54
the hands are placed against 40
the hands are placed together 151
the hands are rubbed together 125
the harsh and bitter epithets 68
the harsh new england climate 93
the harsh new england winters 369
the hated and dreaded volumes 41
the header and footer command 742
the header and footer margins 107
the header and footer sections 127
the header and footer toolbar 15568
the healthy and morbid anatomy 90
the hearer had already decided 48
the hearse and mourning coaches 125
the hearts that fondly clasped 194
the heathen and jewish worship 111
the heathen hath already resumed 54
the herbs are finely chopped 46
the herds and flocks compose 143
the heroes who fought against 92
the hertz car rental company 50
the hiatus that exists between 86
the hills and higher grounds 72
the hills and narrow valleys 50
the hills are joyful together 43
the hills are thickly covered 120
the hills that nature planted 103
the hills with hollow thunders 42
the hilly and broken country 63
the hilly and wooded country 154
the hindi and english versions 69
the hindu and muslim members 197
the hindu and muslim peasants 40
the hindu and muslim sections 80
the hindu and muslim systems 76
the homes and public buildings 170
the horse being fairly started 43
the horse being richly adorned 57
the horse has already escaped 47
the horse has shaken himself 55
the horse was stamping uneasily 75
the hotel and catering sectors 78
the hotel and walked towards 59
the hotel was fairly entered 49
the hours they passed together 79
the house and busied herself 61
the house and family members 40
the house and formal gardens 43
the house and garden together 68
the house and killed northrup 67
the house and locked herself 62
the house and locked himself 52
the house and poured himself 63
the house and senate adopted 220
the house and senate against 74
the house and senate approve 76
the house and senate because 64
the house and senate between 67
the house and senate debated 74
the house and senate debates 231
the house and senate defense 95
the house and senate enacted 42
the house and senate figures 46
the house and senate finally 146
the house and senate finance 181
the house and senate following 48
the house and senate foreign 604
the house and senate interior 223
the house and senate jointly 46
the house and senate manuals 178
the house and senate measures 350
the house and senate members 219
the house and senate operate 63
the house and senate provide 51
the house and senate quickly 63
the house and senate refused 78
the house and senate regarding 66
the house and senate reports 2064
the house and senate together 93
the house and senate usually 55
the house and senate versions 4636
the house and turned towards 56
the house and waited outside 44
the house and walked briskly 84
the house and walked quickly 121
the house and walked rapidly 86
the house and walked swiftly 64
the house and walked towards 273
the house for dinner tonight 276
the house for twenty minutes 107
the house had already decided 104
the house had always several 57
the house has already decided 69
the house one member capable 41
the house that something unusual 231
the house was already crowded 60
the house was already visible 86
the house was always crowded 89
the house was barely visible 51
the house was called together 51
the house was clearly visible 40
the house was evenly divided 112
the house was public society 82
the house was scarce tenable 51
the house was settling herself 40
the house with further details 40
the house with little imperial 50
the housing and building control 605
the housing and credit markets 64
the human and angelic natures 49
the human and animal diseases 76
the human and animal figures 1242
the human and animal members 43
the human and animal nervous 41
the human and animal remains 155
the human and animal species 284
the human and animal spheres 42
the human and animal studies 324
the human and animal systems 42
the human and bovine bacilli 196
the human and bovine species 161
the human and bovine strains 493
the human and divine aspects 282
the human and divine figures 62
the human and divine natures 2907
the human and divine spheres 268
the human and divine spirits 66
the human and divine systems 52
the human and ethical aspects 44
the human being without respect 42
the human dna repair protein 46
the hunting and gathering bushmen 84
the hunting and gathering culture 72
the hunting and gathering economy 271
the hunting and gathering grounds 41
the hunting and gathering society 176
the hunting and trapping economy 50
the hunting and trapping grounds 170
the hurry and bustle attending 45
the index and tables command 166
the indian and arabian exports 148
the indian and persian cavalry 109
the indian has neither harmony 43
the inlet and outlet devices 68
the inlet and outlet nozzles 515
the inlet and outlet portions 71
the inlet and outlet sections 386
the inlet and outlet stations 70
the inner and middle circles 46
the inner and middle suburbs 97
the inner and middle temples 1357
the input and output aspects 117
the input and output behavior 76
the input and output between 51
the input and output buffers 555
the input and output channel 53
the input and output circuit 216
the input and output control 87
the input and output couplings 61
