the acetic acid resulting from 56
the english were invited into 109
the english were quickly upon 70
the english were suffering from 52
the english were supreme upon 53
the english were trodden down 58
the english word derived from 133
the english word derives from 61
the entire body becomes more 40
the entire body depends upon 43
the entire five thousand years 72
the entire four hundred years 40
the entire great barrier reef 304
the entire loss resulting from 77
the entire male student body 99
the entire mole fraction range 50
the entire next chapter will 53
the entire north pacific ocean 109
the entire room erupted into 49
the entire ship careens over 76
the entire skin surface from 47
the entire three hundred years 78
the entire tube divided into 40
the essays were written during 65
the events here related took 76
the events just related were 149
the events were grouped into 61
the extent such amounts were 68
the extent your modesty leads 59
the family among mankind what 72
the family having started half 40
the family these hundred years 80
the family three hundred years 75
the family were brought into 49
the family were divided into 44
the family were suffering from 58
the family will benefit from 119
the famous feud between pope 59
the famous great barrier reef 119
the fathers were visited upon 372
the feathers were plucked from 154
the feudal bond between lord 79
the fields during harvest time 151
the fields were divided into 180
the figure were derived from 47
the findings from research into 94
the fiscal years beginning july 62
the fitted least squares line 48
the flames grew distant fast 45
the flames were visible from 48
the flasks were removed from 98
the flocks were gathered there 571
the forbes four hundred list 43
the forces acting between these 104
the forces were divided into 268
the forces were retired into 75
the forest lawn memorial park 140
the former case because there 42
the former case between these 52
the former case depends upon 59
the former have usually been 94
the former having priority over 41
the former having withheld what 53
the former into ireland will 51
the former must prevail over 181
the former only differing from 80
the former ruling classes were 74
the former were brought into 58
the former were derived from 141
the former were divided into 75
the former west germany have 62
the former west germany only 212
the former west germany were 49
the former will prevail over 64
the franks were divided into 46
the french army entered rome 135
the french army marched from 75
the french army marched into 220
the french army withdrew from 86
the french been removed from 40
the french flag floated over 98
the french from extending their 99
the french have boarded their 44
the french have entered into 43
the french have hitherto been 48
the french heavy cavalry were 52
the french high command from 66
the french high command were 141
the french north african army 272
the french north african port 111
the french were advancing from 135
the french were advancing into 47
the french were advancing upon 57
the french were brought into 47
the french were distant from 40
the french were divided into 113
the french were ejected from 40
the french were extending their 156
the french were increasing their 59
the french were pressed back 57
the french were removed from 83
the french were retreating from 67
the french were suffering from 78
the french west african port 123
the frigid zone extends over 177
the frolic were brought from 57
the future cash inflows from 48
the future spot exchange rate 1076
the future will benefit from 150
the future will contain more 44
the future will develop from 43
the future will include more 113
the future will perhaps show 73
the future will produce more 53
the future will provide many 40
the future will provide more 130
the future will require even 59
the future will require less 41
the future will require more 514
the future will require much 123
the future will require some 65
the future years defense plan 56
the future your majesty will 71
the garden most distant from 48
the german army crossed into 62
the german army marched into 847
the german army withdrew from 95
the german high command came 41
the german high command during 193
the german high command felt 57
the german high command from 177
the german high command gave 53
the german high command have 63
the german high command into 81
the german high command knew 302
the german high command made 321
the german high command must 90
the german high command sent 113
the german high command took 131
the german high command used 45
the german high command were 590
the german high command will 141
the german ocean appeared over 71
the german what potatoes were 40
the golden gate national park 177
the golden rule pleasure club 98
the golden soul chicken soup 98
the gonads will develop into 44
the greater part brought their 83
the greater part derived from 69
the greater part differing from 40
the greater part entered into 47
the greater part hurried over 155
the greater their control over 64
the greater your chances will 82
the greater your rewards will 44
the greater your success will 63
the grecian host against troy 93
the greeks from turkish rule 53
the greeks rose against their 44
the greeks were besieging troy 100
the greeks were brought into 121
the greeks were derived from 62
the greeks were divided into 117
the ground fell rapidly away 51
the ground fell sharply away 140
the ground fell steeply away 149
the ground like bullets into 41
the ground some fifteen feet 47
the ground when dropped from 87
the ground when released from 43
the ground will subsist none 43
the groups were brought into 48
the groups were divided into 231
the guards were doubled over 95
the guards were removed from 102
the guests from returning home 51
the guests were divided into 89
the guests were invited into 83
the guests were ushered into 210
the hearers were hurried from 90
the heavens have withheld their 57
the heavens must receive till 62
the heavens were brought into 42
the heavens were divided into 160
the heavens will declare unto 57
the hebrew union college from 52
the hebrew union college were 87
the higher ones upwards into 60
the hindus were divided into 61
the horses fast returning from 53
the horses were brought back 91
the horses were brought down 106
the horses were brought from 123
the horses were brought into 106
the horses were released from 40
the horses were removed from 159
the horses were straining their 107
the horses were suffering from 66
the horses were whipped into 91
the houses once erected upon 53
the houses were carried away 40
the houses were divided into 217
the houses were employing their 106
the houses were knocked down 124
the hunted must indulge even 46
the hunter swung himself down 44
the images were removed from 135
the impact these factors have 142
the impact these measures have 44
the income from customs must 45
the income from sources other 105
the income from student fees 168
the income gaps between rich 65
the income loss resulting from 54
the income were derived from 62
the indians from detroit were 40
the indians from rendering their 49
the indians have erected their 43
the indians have planted corn 57
the indians into national life 91
the indians must abandon their 42
the indians were brought into 105
the indians were carried away 58
the indians were divided among 46
the indians were divided into 212
the indians were following their 40
the indians were gathered into 70
the indians were knocked down 84
the indians were rational beings 161
the indians were released from 45
the indians were removed from 326
the indians were returning from 96
the indians were suffering from 208
the indians were trained from 87
the indians when returning from 50
the initial step towards their 63
the injury must satisfy three 44
the island from spanish rule 117
the island hold together till 51
the island were divided into 101
the israeli army withdrew from 64
the italian army entered rome 155
the italian army marched into 41
the italian high command were 55
the jewels till happier days 72
the jewish high priests were 75
the jewish wars against rome 161
the joshua tree national park 187
the judges were divided into 42
the judges were removed from 44
the kansas city athletic club 507
the kansas city country club 352
the kansas city journal post 108
the kansas city reserve bank 55
the kansas city southern case 132
the kindly jain priests made 44
the knight threw himself from 67
the lactic acid bacteria from 49
the lactic acid bacteria grow 76
the lactic acid bacteria have 149
the lactic acid bacteria used 76
the lactic acid bacteria were 90
the lactic acid bacteria will 73
the lactic acid derived from 62
the lactic acid resulting from 60
the ladies from improving their 48
the ladies home journal from 48
the larger high schools have 54
the larger single country room 70
the latent dream thoughts into 109
the latins were divided among 45
the latter also carried along 40
the latter also depends upon 94
the latter case because there 40
the latter case depends upon 43
the latter case extending over 43
the latter case results from 44
the latter coming chiefly from 46
the latter have entered into 42
the latter have hitherto been 71
the latter have usually been 152
the latter having arrived from 47
the latter into account only 74
the latter like spiders spin 65
the latter more general case 43
the latter most coveted were 82
the latter much oftener sets 94
the latter must impress their 92
the latter must prevail over 121
the latter name derived from 118
the latter term derived from 51
the latter threw himself into 136
the latter were brought back 56
the latter were brought from 102
the latter were brought into 169
the latter were derived from 354
the latter were divided among 53
the latter were divided into 358
the latter were equally ready 55
the latter were released from 42
the latter were removed from 124
the latter were suffering from 101
the latter will benefit from 60
the latter will execute three 41
the latter will operate upon 62
the latter will prevail over 88
the latter will refrain from 73
the latter will require more 123
the latter will usually have 44
the latter word derived from 50
the lawyer must withdraw from 345
the leaders were divided into 42
the leaders were released from 63
the learned lord justice said 56
the learned were comparing eyes 85
the lender will receive back 42
the lesions have crusted over 139
the letter from general howe 61
the libyan arab foreign bank 331
the lights were removed from 42
the liquid fire spouted forth 54
the little army emerged from 82
the little band marched back 46
the little band resumed their 79
the little bard stepped back 48
the little bark entered upon 81
the little girl herself into 112
the little girl stopped crying 71
the little gold remaining among 46
the little rock central high 369
the little rock country club 86
the little rock schools were 53
the little worn morocco shoes 57
the lovers live happily ever 167
the lowest paid workers have 57
the lowest paid workers were 114
the mammoth cave national park 415
the market also depends upon 65
the market over several years 55
the market ratio between gold 496
the market were divided among 53
the market will benefit from 50
the market will support only 49
the masses were suffering from 41
the matter will receive your 98
the matter worth inquiring into 43
the medici were invited home 63
the meetings were usually held 143
the mental health charity mind 57
the mental health research fund 291
the mental health research unit 191
the mental health service user 122
the mexico city country club 99
the middle ages animals were 47
the middle ages because there 70
the middle ages derived from 127
the middle ages derived their 89
the middle ages stemmed from 49
the middle ages witches were 46
the middle line between these 48
the middle range between these 49
the miners took matters into 44
the models were derived from 58
the modern jazz quartet were 58
the modify onion markers menu 72
the moment been brought into 43
the moment having arrived when 47
the moment more closely into 44
the moment some caprice took 43
the moment these measures were 104
the moment when history will 43
the moment when virginia went 58
the monday next following such 54
the mongols were divided into 57
the mortar from between their 79
the mothers were divided into 84
the mutual fund company will 65
the mysore land revenue code 191
the mystic word harmony into 43
the narrow line between life 44
the narrow zone between fire 51
the nations have invaded your 46
the nations were divided into 49
the nearest south african port 59
the negroes were brought back 41
the negroes were brought from 52
the neural tube remains open 76
the niagara came steadily down 45
the nitric acid distils over 84
the nobles were divided into 140
the normal range extends from 60
the norman ship carried their 67
the nuclear pore complex during 82
the object code resulting from 49
the offering will satisfy cash 188
the oldest baby boomers will 48
the ontario drug benefit plan 55
the opposing army trooped forth 42
the orders must emanate from 41
the organs were removed from 55
the output will contain only 44
the ovules those derived from 41
the owners will receive such 100
the panels were removed from 62
the papers were brought from 50
the papers were divided into 43
the papers were removed from 73
the parent bird removes their 52
the parent cell divides into 145
the parent from providing such 43
the partly open bathroom door 44
the partly open bedroom door 43
the persian gulf against iraq 79
the persian gulf between iran 48
the persian gulf between iraq 47
the persian gulf following iraq 41
the person gain insight into 53
the person giving consent must 94
the person having control over 223
the person into custody during 70
the person know exactly what 57
the person will benefit from 128
the phoenix park murders took 43
the phoenix park murders were 134
the pieces back together into 106
the pieces back together when 47
the pieces were removed from 50
the pioneer have widened into 54
the places most distant from 76
the places were pitched upon 43
the placid gulf repeated those 82
the planet most distant from 89
the planks were removed from 45
the plants have matured their 49
the plants have started into 71
the plants were brought from 44
the plants were brought into 65
the plants were divided into 254
the plants were removed from 372
the plants were suffering from 73
the plants will benefit from 125
the plants will require more 41
the plates were divided into 42
the plates were removed from 145
the player some control over 46
the points here touched upon 47
the points most distant from 145
the police have violated have 128
the police were brought into 93
the police were divided into 53
the police were finally able 50
the police were inquiring into 41
the police were removed from 71
the policy making process from 56
the policy making process will 45
the polish town scraped flat 185
the portal vein divides into 227
the prince during previous years 54
the prince tore himself away 42
the psalms were divided into 49
the public debt resulting from 53
the public debt service fund 64
the public debt service ratio 118
the public duty imposed upon 48
the public from adverse health 46
the public good derived from 41
the public good prevail over 101
the public good science fund 146
the public have derived from 53
the public have hitherto been 83
the public health service also 110
the public health service came 42
the public health service during 189
the public health service from 284
the public health service gave 45
the public health service have 487
the public health service held 57
the public health service into 84
the public health service made 173
the public health service milk 61
the public health service must 42
the public health service over 47
the public health service said 52
the public health service task 432
the public health service there 114
the public health service took 119
the public health service were 590
the public health service when 66
the public health service will 209
the public high schools from 56
the public high schools have 165
the public high schools were 291
the public into accepting their 53
the public into believing there 44
the public knew exactly what 54
the public know exactly what 78
the public mind against great 50
the public mind against those 53
the public mind becomes more 70
the public mind desired rest 66
the public mind mounted into 42
the public seem heartily sick 78
the public some insight into 45
the public type differs from 47
the public will benefit from 274
the public will perhaps wish 45
the public will receive from 75
the pupils know exactly what 79
the pupils were divided into 420
the quaker city national bank 49
the quezon city regional trial 93
the rabbit thick ascending limb 285
the ravage some torrent brings 43
the reaction rate depends only 135
the reaction rate depends upon 64
the reaction very strongly acid 42
the reaction will proceed from 233
the reaction will proceed more 222
the reaction will proceed only 66
the readers will benefit from 45
the rebels were advancing upon 60
the rebels were divided among 47
the rebels were managed even 43
the rebels will recover breath 40
the reform bill because lord 105
the regions more distant from 52
the regions most distant from 148
the relics were divided into 81
the relics were removed from 42
the revolt from colonial rule 73
the rivals from acquiring such 87
the rivers have brought down 115
the rivers were bridged over 71
the robert wood johnson health 115
the romans have wrested from 77
the romans were brought into 131
the romans were disputing their 68
the romans were divided into 88
the romans were retired from 81
the russian army marched into 208
the russian army withdrew from 82
the sacred duty imposed upon 89
the sacred fire brought from 42
the saddle were brought back 71
the sailor flung himself into 45
the saints were removed from 72
the salmon from ascending into 51
the sample size becomes very 171
the sample were divided into 235
the sample were suffering from 41
the savage band forsook their 43
the saxons were divided into 53
the saxons were refined from 82
the saxons were stoutly made 72
the scales have dropped from 104
the scales were removed from 129
the scenes were managed very 41
the scheme been carried into 53
the scheme will occasion full 51
the school health program have 82
the school health program must 72
the school health program will 129
the school were divided into 114
the school will benefit from 43
the scores were divided into 51
the scouts came galloping back 60
the screen door slammed shut 391
the screen door slapped shut 104
the screen door squeaked open 130
the second five hundred years 122
the second great awakening also 45
the second great awakening during 58
the second great awakening were 176
the second line follows from 242
the second living creature like 333
the second living creature saying 213
the second means literal rising 64
the second month following sale 243
the second most intense line 62
the second most popular among 43
the second most popular book 85
the second most popular drug 47
the second most popular film 99
the second most popular form 236
the second most popular game 43
the second most popular girl 46
the second most popular name 89
the second most popular radio 40
the second most popular site 44
the second most popular theme 41
the second most popular type 225
the second most visited site 47
the second part follows from 61
the second step follows from 97
the second term becomes more 99
the second term becomes zero 147
the second term depends only 90
the second term depends upon 56
the second term results from 190
the second were trained during 92
the second will consume what 41
the second will produce less 65
the seller from deferring gain 43
the seller will receive from 90
the series will examine such 42
the seventh moon victoria holt 127
the shaggy tops uplifting bore 66
the shares were divided among 48
the shares were divided into 54
the shipping were hoisted half 158
the shires were divided into 59
the sierra club brought suit 69
the signal into digital form 45
the silver coin brought back 135
the simple ideas derived from 94
the slaves rose against their 62
the slaves were brought from 129
the slaves were brought into 56
the slaves were divided into 98
the slaves were released from 55
the slides were removed from 96
the solemn bass demands their 184
the solemn duty imposed upon 40
the solemn truth knelled into 50
the soviet army marched into 159
the soviet army withdrew from 81
the soviet high command from 53
the soviet high command were 81
the soviet high command will 66
the soviet union against great 49
the soviet union against nazi 440
the soviet union against their 182
the soviet union appeared more 42
the soviet union because such 51
the soviet union because their 66
the soviet union because there 131
the soviet union because these 49
the soviet union becomes more 245
the soviet union brought into 63
the soviet union clashed over 65
the soviet union control over 95
the soviet union declare their 43
the soviet union depends upon 64
the soviet union derived from 112
the soviet union derives from 86
the soviet union despite their 63
the soviet union differs from 115
the soviet union divided korea 53
the soviet union dropped from 111
the soviet union emerged from 652
the soviet union emerges from 114
the soviet union entered into 789
the soviet union express their 77
the soviet union following their 42
the soviet union imports from 82
the soviet union invaded from 44
the soviet union invaded iran 62
the soviet union marched into 73
the soviet union refrain from 68
the soviet union resulting from 160
the soviet union settled down 106
the soviet union several years 160
the soviet union shifted from 65
the soviet union started from 48
the soviet union stemmed from 106
the soviet union stepped into 62
the soviet union suffers from 109
the soviet union together have 46
the soviet union towards india 59
the soviet union withdraw from 42
the soviet union withdrew from 529
the soviet union withdrew their 83
the spaces left between these 81
the special duty imposed upon 65
the special fees usually paid 58
the special media research form 94
the special rule applies only 93
the sphinx threw herself from 45
the spider will exhaust life 44
the spinal cord anterior horn 99
the spinal cord becomes less 46
the spinal cord becomes more 61
the spinal cord between these 41
the spinal cord depends upon 56
the spinal cord differs from 58
the spinal cord divides into 71
the spinal cord emerges from 94
the spinal cord extending from 126
the spinal cord extends down 107
the spinal cord extends from 161
the spinal cord extends into 40
the spinal cord extends only 64
the spinal cord injured male 132
the spinal cord resulting from 281
the spinal cord results from 108
the spinal cord severed from 41
the spinal cord usually ends 81
the spinal cord ventral horn 100
the spirit when entered upon 88
the splint will decrease pain 63
the spoils were divided among 116
the square root function must 58
the stakes were equally high 50
the standing wave pattern will 58
the states from british india 60
the states have adopted laws 118
the states have adopted some 282
the states have adopted such 90
the states have adopted these 70
the states have amended their 119
the states have control over 45
the states have enacted anti 88
the states have enacted laws 973
the states have enacted some 208
the states have enacted such 145
the states have enacted their 64
the states have entered into 134
the states have limited their 638
the states have repealed their 94
the states have revised their 81
the states have similar laws 64
the states more control over 59
the states must disband their 53
the states their control over 40
the states were brought into 43
the states were divided into 595
the states were grouped into 57
the states were several their 155
the stirling range national park 234
the stones were brought from 311
the stones were carried away 161
the stones were removed from 156
the stores were removed from 53
the strata have weathered away 73
the streams were swollen into 53
the street from central park 227
the street from waikiki beach 69
the street into central park 52
the street were lighted from 41
the strips were removed from 47
the surgeon must operate from 71
the survey were derived from 43
the survey were divided into 98
the survey were grouped into 46
the system must provide some 91
the system were derived from 51
the system were divided into 47
the system will benefit from 44
the system will operate when 61
the system will perform well 49
the system will produce more 59
the system will require more 52
the system will require only 107
the system will require some 60
the tables were removed from 60
the teacher gain insight into 55
the teacher know exactly what 42
the teacher must himself have 63
the teacher must refrain from 90
the teacher some insight into 74
the teacher will refrain from 41
the teacher will usually find 62
the teacher will usually have 59
the testes were removed from 52
the thermal radio emission from 55
the thought ever crossed your 44
the trades union congress also 55
the trades union congress came 54
the trades union congress during 66
the trades union congress from 174
the trades union congress gave 53
the trades union congress have 159
the trades union congress held 219
the trades union congress into 65
the trades union congress made 68
the trades union congress over 54
the trades union congress sent 47
the trades union congress took 65
the trades union congress were 272
the trades union congress when 86
the trades union congress will 61
the trades were deserting their 53
the travel time between these 56
the tribes were divided into 225
the troops having totally lost 84
the troops like shadows fled 73
the troops reach hanover town 45
the troops were brought back 106
the troops were brought home 63
the troops were brought into 93
the troops were divided into 449
the troops were ferried over 105
the troops were marched back 197
the troops were marched down 49
the troops were marched from 46
the troops were marched into 84
the troops were ordered away 43
the troops were ordered back 348
the troops were ordered from 60
the troops were ordered home 62
the troops were ordered into 239
the troops were receiving full 97
the troops were removed from 462
the troops were returning from 83
the troops were shortly seen 78
the troops were suffering from 168
the troops will receive their 51
the twelve most restful days 47
the twenty years between wars 72
the twenty years following their 58
the typhus type derived from 44
the tyrant whom anarchy will 57
the united auto workers during 57
the united auto workers from 101
the united auto workers have 385
the united auto workers lost 45
the united auto workers made 55
the united auto workers union 8030
the united auto workers were 268
the united auto workers will 62
the united farm workers from 40
the united farm workers have 108
the united farm workers union 6371
the united farm workers were 94
the united lathing company whom 65
the united mine workers also 41
the united mine workers came 81
the united mine workers case 186
the united mine workers during 190
the united mine workers from 507
the united mine workers gave 53
the united mine workers have 554
the united mine workers health 79
the united mine workers held 82
the united mine workers into 57
the united mine workers made 159
the united mine workers over 48
the united mine workers sent 88
the united mine workers there 107
the united mine workers took 54
the united mine workers union 2790
the united mine workers went 129
the united mine workers were 775
the united mine workers when 110
the united mine workers will 102
the valley four hundred feet 41
the valley three thousand feet 44
the values were derived from 93
the various laws resulting from 54
the verbal noun derived from 53
the victim have started from 56
the violent tone assumed here 51
the virgin mary brought forth 54
the virgin mary perhaps owes 48
the visual axes diverge from 50
the visual line becomes more 44
the volume used depending upon 50
the voters were divided into 160
the vulgar took matters very 47
the wagons were wheeled into 120
the waters from adjoining high 56
the waters have brought forth 57
the waters have drained away 211
the waters have tumbled down 41
the waters were divided from 59
the waters were gathered into 208
the wedges were removed from 45
the weight gain resulting from 41
the weight loss resulting from 82
the wheels sank halfway into 40
the whites went forward from 40
the wicked will receive their 107
the widening gaps between rich 59
the widening gulf between north 45
the widening gulf between rich 330
the widening gulf between their 52
the window till scolded away 135
the wooden bars dropped into 40
the worker from control over 66
the worker more control over 48
the writer during several years 43
the writer must himself have 59
the writer must refrain from 43
the writer will refrain from 40
the zygote will develop into 110
thing appears very plainly from 60
thing indeed from punishing those 84
to absorb more calcium from 54
to absorb some lessons from 58
to accept such unequal laws 131
to access your account from 48
to access your network from 68
to adjust their exchange rate 77
to adjust their insulin dose 46
to adjust your insulin dose 76
to afford good medical care 71
to afford much insight into 53
to afford some insight into 240
to afford some shelter from 139
to afford their princes drew 45
to always know exactly what 59
to always tell everything just 42
to another full control over 42
to answer many letters from 52
to answer these queries well 133
to answer your question from 59
to answer your question more 392
to answer your question when 47
to arrive five minutes early 120
to arrive five minutes late 42
to assert firm control over 58
to assert full control over 164
to assert more control over 542
to assert some control over 871
to assert their control over 1071
to assert their dominion over 100
to assert their freedom from 179
to assert their mastery over 149
to assert their primacy over 42
to assess their current health 49
to assess their effects upon 76
to assess their general health 44
to assess what happens when 41
to assess your current health 42
to assess your general health 43
to assist their decision making 165
to assist those suffering from 82
to assume full control over 414
to assume more control over 410
to assume some control over 289
to assume their natural form 69
to assume their present form 332
to assure clean breakage along 133
to assure high quality care 52
to assure their control over 90
to assure their freedom from 45
to assure their friends from 69
to attain full control over 56
to attain some control over 74
to attain some desired goal 49
to attain some desired good 45
to attain some insight into 65
to attain their desired ends 148
to attain their maximum size 78
to attain their private ends 88
to attain their selfish ends 101
to attain these desired ends 40
to attend some leisure hour 124
to attend their masters during 101
to avouch their roguery when 63
to banish such thoughts from 89
to banish their lawyers from 262
to banish these thoughts from 693
to bavaria will signify nothing 42
to become iron fetters when 68
to become line drivers when 52
to become more closely knit 95
to become more closely tied 112
to become more complex over 115
to become more complex when 69
to become more distant from 135
to become more elastic over 62
to become more evident during 41
to become more general among 45
to become more popular among 90
to become more similar over 219
to become very familiar during 59
to become very popular among 81
to bestow some thousand left 93
to bestow their blessings upon 58
to bestow these blessings upon 49
to betray their country into 79
to borrow five dollars from 175
to borrow five shillings from 84
to borrow from sources other 46
to borrow some phrases from 42
to borrow three dollars from 77
to bounce back quickly from 132
to caress those bishops whom 82
to cement more closely their 81
to cement their control over 53
to center their efforts upon 41
to choose among competing health 54
to choose their friends from 169
to choose what happens next 42
to choose what happens when 73
to choose your friends more 65
to compel their removal from 57
to conceal their defects from 113
to conceal their designs from 69
to conceal their emotions from 54
to conceal their emotions when 122
to conceal their illness from 48
to conceal their language from 63
to conceal their motives from 57
to conceal their opinions from 58
to conceal their poverty from 67
to conceal their quarrel from 46
to conceal their secrets from 58
to conceal their thoughts from 88
to conceal their weakness from 109
to conceal your thoughts from 42
to confer high fortune upon 86
to confer some benefit upon 119
to confer true liberty upon 42
to convey some apology along 124
to convey some general ideas 43
to convey some precise ideas 59
to convey their certain ideas 122
to crater lake national park 361
to decide just exactly what 96
to decide very quickly what 51
to decide what happens next 171
to decide what happens when 93
to decide what matters most 144
to decide what matters were 58
to decide what measures were 126
to decide what medical care 48
to decide what research work 91
to deduct such amounts from 50
to deduct such payment from 69
to deduct these amounts from 58
to deepen their insight into 67
to defend nine hundred bold 48
