tax laws vary from state 143
that during these last months 94
that during these last weeks 119
that during these three months 201
that during these three weeks 46
that during those five months 49
that during those four months 103
that during those three months 218
that during those three weeks 44
that during your last visit 49
that early hour were still 81
that elias must come first 158
that even among these people 100
that even among those people 94
that even among those whose 137
that even among young people 94
that even during heavy gales 45
that even five years after 157
that even four years after 116
that even four years later 126
that even here there might 124
that even many years after 195
that even many years later 154
that even some years after 85
that even their great chief 86
that even those ideas which 45
that even those young people 46
that even three years after 143
that even three years later 91
that even very high doses 95
that even very poor people 107
that even when these people 153
that even when those noble 87
that ever bent over italy 62
that ever came among press 487
that ever came from heaven 196
that ever came from human 516
that ever came from thence 58
that ever fell from heaven 94
that ever fell from human 1034
that ever fell upon human 112
that ever fled from arthur 55
that ever have been given 104
that ever have been known 50
that ever have been tried 48
that ever made your pulse 53
that ever there were since 60
that ever were made since 83
that ever were there since 185
that ever will take place 97
that ever wore gray hairs 113
that ever your eyes could 52
that fact from other facts 67
that fall from their nests 40
that fall from their table 370
that fall from your table 360
that fall into four broad 42
that fall into four major 51
that fall into their hands 2166
that fall into their power 139
that fall into three basic 62
that fall into three broad 298
that fall into three major 143
that fall into your hands 394
that fell down from heaven 245
that fell from their doors 158
that fell from their first 46
that fell from their table 363
that fell into their hands 8501
that fell into their power 576
that fell into your hands 133
that fine dream only about 43
that fine sand upon which 53
that flow from their first 48
that form into many minds 49
that form their past tense 488
that form when once found 79
that fred must make haste 68
that from nothing nothing comes 163
that from some other cause 53
that from their very first 283
that from their very vices 41
that from very early times 3544
that from very good reason 48
that gets into your blood 162
that gets into your bones 55
that gets their love after 72
that gets your heart pumping 192
that girl have been playing 400
that good once their power 66
that good time there shall 113
that great good news might 141
that great gulf over which 76
that great poets have often 120
that grew along their sunny 94
that grew from these seeds 90
that grew thick from breathing 52
that grow from these seeds 46
that hand ever drew sword 58
that hangs over these ruins 49
that hangs upon your hands 47
that have also been found 328
that have also been noted 53
that have also been shown 204
that have been born again 129
that have been born alive 46
that have been born since 167
that have been born within 60
that have been calm within 132
that have been cast aside 140
that have been done about 95
that have been done since 356
that have been done under 130
that have been done which 52
that have been done within 70
that have been ever known 58
that have been ever since 91
that have been flying about 54
that have been heard since 72
that have been held about 184
that have been held every 59
that have been held since 587
that have been held under 140
that have been held within 84
that have been here longer 102
that have been here noted 42
that have been here since 301
that have been just spoke 46
that have been kept alive 272
that have been kept apart 115
that have been kept under 280
that have been laid aside 130
that have been laid under 128
that have been laid waste 70
that have been left after 79
that have been left alone 70
that have been left blank 201
that have been left empty 48
that have been living under 40
that have been losing money 55
that have been lost sight 111
that have been lost since 230
that have been made about 5851
that have been made above 692
that have been made after 190
that have been made agree 88
that have been made appear 89
that have been made based 137
that have been made could 51
that have been made either 288
that have been made known 358
that have been made point 64
that have been made prove 48
that have been made reveal 68
that have been made since 5363
that have been made thereon 70
that have been made today 65
that have been made under 729
that have been made until 65
that have been made weakly 40
that have been made which 186
that have been made while 83
that have been made within 951
that have been made worse 57
that have been made would 161
that have been many times 51
that have been mine since 50
that have been more fully 103
that have been more often 70
that have been most fully 159
that have been most often 479
that have been much heated 63
that have been ongoing since 96
that have been paid since 44
that have been paid under 47
that have been said about 2339
that have been said above 196
that have been seen since 85
that have been shed since 43
that have been sold short 262
that have been sold since 79
that have been sold under 65
that have been spun about 58
that have been taking place 7819
that have been taking shape 119
that have been their hosts 79
that have been there since 508
that have been told about 937
that have been told since 50
that have been torn apart 665
that have been torn loose 114
that have been used about 90
that have been used above 110
that have been used again 66
that have been used alone 42
that have been used either 146
that have been used often 92
that have been used quite 100
that have been used rather 52
that have been used since 921
that have been used under 79
that have been used until 107
that have been used which 43
that have been used within 270
that have been used would 70
that have been very close 89
that have been very uneasy 49
that have been well beaten 62
that have been well cared 108
that have been well known 183
that have been well mixed 50
that have been well tried 108
that have been worn smooth 138
that have come along since 319
that have come down about 83
that have come down since 45
that have come down under 76
that have come from within 50
that have come here within 40
that have come into focus 72
that have come into force 212
that have come into power 62
that have come into vogue 254
that have come very close 45
that have done evil shall 228
that have done good shall 1361
that have done good works 41
that have done well after 58
that have ever been aimed 46
that have ever been built 388
that have ever been drawn 162
that have ever been found 614
that have ever been given 686
that have ever been known 941
that have ever been lived 85
that have ever been reared 47
that have ever been shown 59
that have ever been since 62
that have ever been taken 227
that have ever been tried 153
that have ever been urged 52
that have ever been waged 124
that have ever come under 300
that have ever come within 220
that have eyes like yours 81
that have gone into creating 137
that have gone into shaping 80
that have gone into writing 41
that have heard many grave 72
that have held sway since 45
that have held sway within 44
that have here been given 67
that have just been added 89
that have just been asked 47
that have just been built 65
that have just been cited 389
that have just been found 48
that have just been given 664
that have just been named 221
that have just been noted 291
that have just been shown 54
that have just been taken 121
that have just been under 41
that have just been weaned 58
that have kept their names 83
that have left their blood 51
that have left their bones 50
that have left their homes 45
that have left their marks 164
that have left their stamp 76
that have lost their appeal 69
that have lost their axons 57
that have lost their charm 48
that have lost their color 60
that have lost their first 87
that have lost their force 76
that have lost their leaves 131
that have lost their limbs 60
that have lost their lives 219
that have lost their magic 46
that have lost their mates 78
that have lost their mother 109
that have lost their names 47
that have lost their nerve 89
that have lost their outer 53
that have lost their point 54
that have lost their power 353
that have lost their queen 168
that have lost their roots 92
that have lost their sense 89
that have lost their shape 58
that have lost their sight 44
that have lost their souls 50
that have lost their tails 64
that have lost their value 146
that have lost their vigor 115
that have made life easier 82
that have made most noise 68
that have made some people 48
that have made such havoc 59
that have made their first 71
that have made their homes 104
that have made their lives 110
that have made their names 75
that have made these people 46
that have meaning only within 153
that have once been human 52
that have once been taken 46
that have once worn human 52
that have only been found 45
that have only just begun 174
that have only single bonds 58
that have ruby eyes blazing 41
that have shed some light 56
that have shed their blood 88
that have shed their leaves 97
that healing will take place 344
that held their heads above 50
that help your body fight 124
that hold like some harsh 67
that into your thick skull 283
that john must have known 44
that just five years later 57
that just four days after 44
that just four years after 125
that just four years later 56
that just three days after 137
that just three years after 58
that just three years later 116
that keep their feet above 65
that kind have been found 45
that kind were laid aside 67
that knew even less about 85
that laid down their lives 173
that lake from those flowing 49
that last text their leader 125
that laws vary from state 55
that lies your only danger 47
that life must have begun 59
that lift their heads above 49
that like many other people 64
that like some fish doped 54
that look like other trees 40
that look like those shown 134
that look very much alike 889
that love best their loves 54
that love like mine could 93
that love will come after 48
that made even less sense 230
that made from wheat flour 70
that made life much easier 47
that made life worth while 570
that made much more sense 159
that made their hair stand 217
that made these ugly words 47
that made your eyes water 96
that made your hair stand 176
that made your mouth water 170
that made your skin crawl 40
that make life much easier 46
that make life worth while 1077
that make living worth while 103
that make their jobs easier 157
that make their work easier 43
that make these hard hearts 155
that make your eyes water 50
that make your hair stand 146
that make your life easier 548
that make your mouth water 199
that make your skin crawl 103
that make your work easier 176
that many days were spent 179
that many eyes were fixed 121
that many have been drawn 44
that many have been found 206
that many have been prone 170
that many have been saved 101
that many have been taken 305
that many have been willing 43
that many have lost sight 131
that many ideas have thence 44
that many left their homes 41
that many lost their limbs 44
that many lost their lives 438
that many more such cases 64
that many more such links 141
that many more were still 45
that many more young people 408
that many more young women 47
that many other cell types 52
that many other like cases 56
that many other young people 64
that many will give thanks 198
that many will have cause 52
that mark upon your throat 59
that means come into print 65
that means have been found 488
that means have been taken 193
that miss their mark twice 115
that more have been built 51
that much good will arise 48
that much more good thereof 1122
that much more good would 49
that much more rain falls 54
that much more time would 224
that much more work could 161
that much more work needs 1571
that much more work would 146
that must come from within 258
that must fall into place 55
that must give their shade 96
that must have been about 783
that must have been added 212
that must have been after 193
that must have been alive 58
that must have been anything 74
that must have been asked 95
that must have been awful 253
that must have been badly 101
that must have been based 178
that must have been blown 48
that must have been borne 44
that must have been built 617
that must have been burning 55
that must have been close 432
that must have been daily 41
that must have been drawn 144
that must have been eight 97
that must have been either 159
that must have been fatal 182
that must have been fifty 226
that must have been fired 55
that must have been first 111
that must have been forty 68
that must have been found 103
that must have been fully 79
that must have been funny 60
that must have been galling 226
that must have been given 356
that must have been grand 40
that must have been growing 147
that must have been hours 50
that must have been known 519
that must have been large 52
that must have been later 156
that must have been lived 61
that must have been lurking 44
that must have been music 75
that must have been nearly 221
that must have been often 94
that must have been older 51
that must have been passing 54
that must have been playing 44
that must have been pleasing 136
that must have been quite 2310
that must have been rather 319
that must have been really 136
that must have been right 92
that must have been rough 58
that must have been running 88
that must have been scary 58
that must have been seven 109
that must have been shown 84
that must have been sitting 49
that must have been sixty 100
that must have been spent 236
that must have been still 56
that must have been strong 64
that must have been sweet 55
that must have been swept 65
that must have been taken 1077
that must have been theirs 133
that must have been thirty 217
that must have been thrown 137
that must have been tough 102
that must have been truly 116
that must have been under 102
that must have been waiting 100
that must have been where 277
that must have been which 268
that must have been white 45
that must have been within 104
that must have been worse 82
that must have come about 120
that must have come close 41
that must have cost money 56
that must have lain beneath 43
that must have made sense 53
that must once have stood 54
that must soon take place 610
that must take their place 57
that name having been given 109
that name some time later 86
that next time there would 210
that next unto your grace 49
that nice blob just sitting 86
that none have been found 554
that none have ever taxed 469
that none will ever again 147
that none will ever appear 44
that none will take place 226
that nothing else will avail 43
that nothing else will quiet 230
that nothing good ever comes 276
that nothing less will serve 64
that nothing much will change 183
that nothing very much could 42
that nothing very much would 46
that nothing will ever again 216
that nothing will ever change 1478
that nothing will ever occur 49
that nothing will ever really 46
that nothing will ever tempt 60
that nothing will grow under 41
that nothing will take place 189
that nothing worth having comes 55
that once more there would 61
that once seen will never 40
that once their lips could 81
that only five days after 125
that only five days later 43
that only five years after 389
that only five years later 297
that only four days after 223
that only four days later 199
that only four years after 307
that only four years later 420
that only hard work could 130
that only hard work would 41
that only many years later 46
that only their eyes could 185
that only their heads could 63
that only those acts which 115
that only those areas which 49
that only those born within 116
that only those high notes 43
that only those ideas which 111
that only those laws which 131
that only those rays which 312
that only those were really 80
that only three days after 285
that only three days later 155
that only three were taken 61
that only three years after 444
that only three years later 598
that only time will reveal 164
that only very rich people 198
that only your third point 46
that other poor boys might 88
that ours have been until 44
that over time there would 172
that part seen when looking 60
that past ages have never 62
that paul knew nothing about 43
that paul must have known 70
that paul says nothing about 67
that pops into their minds 127
that port five great ships 46
that range from very small 145
that reed knew nothing about 53
that rest upon their poetic 45
that riots were taking place 53
that rising health care costs 370
that rose from deep within 254
that rose from their roofs 44
that runs along these lines 96
that runs from just below 51
that salt lake city would 88
that same hour said jesus 529
that same time from biddy 86
that sank deep into white 175
that says much more about 46
that scar upon your cheek 77
that seeing your good works 60
that seem like true sayings 43
that ship among these rocks 45
that side away from which 42
that side only from which 40
that some evil fate would 40
that some five years later 58
that some four years after 51
that some four years later 62
that some good will arise 54
that some great evil would 41
that some have been found 423
that some have been given 57
that some have been known 192
that some have been taken 66
that some kind hand would 43
that some kind heart shall 42
that some lost their reason 42
that some means must exist 71
that some other means might 160
that some other means would 68
that some other mode might 102
that some other plan might 57
that some other plan would 63
that some other race would 55
that some other time would 90
that some other word would 41
that some such book ought 55
that some such plan could 79
that some such plan would 53
that some three years after 121
that some three years later 94
that some time more might 44
that some time there would 76
that some very good people 97
that some were more equal 136
that soon lose their scent 46
that sort from those whose 52
that soup from last night 42
that spring will come again 353
that step having been taken 73
that such acts will cause 188
that such acts will occur 156
that such data have value 43
that such harm will occur 101
that such have been found 40
that such lace must never 79
that such laws must exist 41
that such laws were never 49
that such very dull stuff 87
that such will take place 100
that take their rise within 44
that term came into vogue 50
that their aged arms might 199
that their ages were under 66
that their best plan would 139
that their dogs were gaining 210
that their eggs will hatch 87
that their eyes were fixed 707
that their eyes were level 249
that their eyes were still 154
that their fall from power 49
that their fears were based 116
that their fears were quite 118
that their gods were false 70
that their good ship would 46
that their guns were empty 89
that their hard work would 201
that their heads were close 64
that their heads were level 44
that their health care costs 115
that their health care needs 160
that their ideas have value 345
that their ideas were based 48
that their ideas were sound 40
that their jaws were hungry 44
that their lips were sealed 121
that their love will never 60
that their luck will change 52
that their main task would 97
that their mirth grew noisy 69
that their next move would 222
that their next step would 138
that their next stop would 111
that their only hope would 100
that their paths will cross 92
that their sons were still 43
that their sons will never 85
that their stay there would 112
that their unit will march 44
that their work will never 148
that there have been about 855
that there have been above 44
that there have been added 106
that there have been basic 54
that there have been black 78
that there have been built 48
that there have been calls 186
that there have been cases 5086
that there have been close 51
that there have been eight 175
that there have been either 61
that there have been false 161
that there have been fewer 1374
that there have been fifty 163
that there have been forms 51
that there have been forty 63
that there have been found 606
that there have been gains 111
that there have been giants 44
that there have been given 107
that there have been grand 42
that there have been grave 98
that there have been gross 61
that there have been human 134
that there have been known 61
that there have been large 1435
that there have been local 64
that there have been major 2512
that there have been minor 86
that there have been mixed 124
that there have been moves 181
that there have been nearly 113
that there have been others 551
that there have been people 1125
that there have been plans 87
that there have been quite 771
that there have been races 79
that there have been rapid 76
that there have been rather 227
that there have been really 80
that there have been seven 411
that there have been sharp 226
that there have been short 91
that there have been signs 217
that there have been since 186
that there have been singers 54
that there have been small 242
that there have been social 49
that there have been strong 578
that there have been talks 40
that there have been thirty 246
that there have been threats 72
that there have been times 8495
that there have been toads 56
that there have been varying 65
that there have been views 40
that there have been whole 62
that there have been within 68
that there have been women 269
that there have been worse 59
that there have been worthy 55
that there lack these words 117
that there must also exist 531
that there must have taken 50
that there must take place 160
that there once were bards 45
that there very well might 44
that there were acts which 58
that there were also about 163
that there were also cases 99
that there were also fewer 47
that there were also large 259
that there were also major 79
that there were also others 140
that there were also people 239
that there were also quite 126
that there were also small 53
that there were also strong 61
that there were also times 76
that there were also women 102
that there were areas where 356
that there were areas which 54
that there were areas within 40
that there were clear lines 83
that there were clear links 53
that there were clear rules 46
that there were clear signs 425
that there were dark lines 97
that there were dark spots 191
that there were deep lines 43
that there were even cases 79
that there were even fewer 286
that there were even people 115
that there were even times 85
that there were even worse 60
that there were ever fewer 44
that there were eyes which 40
that there were fine lines 40
that there were five basic 136
that there were five cases 60
that there were five forts 59
that there were five kinds 109
that there were five major 221
that there were five others 45
that there were five pairs 72
that there were five people 151
that there were five ships 43
that there were five times 249
that there were five types 119
that there were five women 145
that there were four basic 575
that there were four broad 40
that there were four canoes 59
that there were four cases 97
that there were four chief 80
that there were four forms 63
that there were four gates 58
that there were four kinds 821
that there were four large 175
that there were four lines 85
that there were four major 649
that there were four months 108
that there were four others 82
that there were four pairs 70
that there were four parts 53
that there were four people 488
that there were four rooms 62
that there were four ships 74
that there were four shots 54
that there were four small 337
that there were four steps 58
that there were four times 344
that there were four towns 69
that there were four types 1085
that there were four white 52
that there were four women 162
that there were from eight 130
that there were from forty 48
that there were from thirty 41
that there were gold mines 209
that there were good books 248
that there were good hopes 135
that there were good mines 59
that there were good people 321
that there were good roads 53
that there were good times 147
that there were gray hairs 43
that there were great evils 41
that there were great hopes 183
that there were great risks 46
that there were great social 42
that there were great store 59
that there were hard times 68
that there were high hopes 49
that there were high rates 207
that there were just eight 49
that there were just seven 53
that there were just under 302
that there were laws which 116
that there were many about 145
that there were many armed 43
that there were many birds 45
that there were many black 297
that there were many books 862
that there were many brave 110
that there were many calls 104
that there were many canoes 60
that there were many cases 3847
that there were many eagles 162
that there were many empty 83
that there were many enemy 47
that there were many evils 107
that there were many faces 81
that there were many facts 48
that there were many false 344
that there were many feasts 55
that there were many fewer 467
that there were many firms 102
that there were many flaws 70
that there were many forms 583
that there were many girls 173
that there were many godly 43
that there were many greek 62
that there were many hands 48
that there were many happy 59
that there were many holes 44
that there were many hours 92
that there were many human 120
that there were many indian 285
that there were many irish 97
that there were many items 176
that there were many kinds 1648
that there were many lands 103
that there were many large 683
that there were many legal 145
that there were many lines 74
that there were many links 81
that there were many local 419
that there were many loose 61
that there were many loyal 63
that there were many marks 42
that there were many minor 86
that there were many missing 90
that there were many monks 69
that there were many months 95
that there were many names 59
that there were many noble 70
that there were many older 59
that there were many others 5248
that there were many parts 351
that there were many people 10102
that there were many petty 67
that there were many plots 84
that there were many races 59
that there were many roads 524
that there were many rocks 71
that there were many roman 64
that there were many rooms 55
that there were many rules 54
that there were many rural 46
that there were many sales 40
that there were many ships 75
that there were many short 84
that there were many sides 97
that there were many signs 410
that there were many sites 58
that there were many small 1209
that there were many social 292
that there were many sorts 87
that there were many souls 49
that there were many spies 96
that there were many spots 109
that there were many steps 62
that there were many still 78
that there were many strong 213
that there were many tasks 199
that there were many times 1838
that there were many towns 108
that there were many trees 96
that there were many truths 105
that there were many types 323
that there were many valid 60
that there were many wealthy 79
that there were many which 151
that there were many white 255
that there were many whose 178
that there were many willing 44
that there were many within 89
that there were many women 2493
that there were many words 139
that there were many working 67
that there were many works 80
that there were many worse 184
that there were many worthy 144
that there were more basic 58
that there were more birds 128
that there were more births 40
that there were more black 387
that there were more books 192
that there were more brown 51
that there were more cases 698
that there were more cubic 40
that there were more first 83
that there were more girls 290
that there were more goods 59
that there were more hours 118
that there were more irish 40
that there were more items 81
that there were more kinds 74
that there were more large 139
that there were more lines 40
that there were more males 303
that there were more meanings 55
that there were more negro 46
that there were more people 4702
that there were more roads 86
that there were more ships 237
that there were more signs 225
that there were more small 59
that there were more stars 42
that there were more trees 114
that there were more votes 107
that there were more where 44
that there were more white 266
that there were more women 1964
that there were more words 64
that there were more working 48
that there were much fewer 115
that there were much worse 60
that there were nine muses 52
that there were nine people 47
that there were none about 41
that there were none others 42
that there were none which 178
that there were none within 63
that there were once again 52
that there were once alive 71
that there were once people 45
that there were once seven 85
that there were only about 7869
that there were only eight 2270
that there were only fifty 863
that there were only forty 958
that there were only girls 121
that there were only minor 684
that there were only seven 3502
that there were only sixty 582
that there were only small 920
that there were only thirty 1569
that there were only women 255
that there were other bands 68
that there were other bases 42
that there were other black 57
that there were other boats 59
that there were other books 331
that there were other cases 851
that there were other chaps 56
that there were other doors 42
that there were other facts 98
that there were other forms 975
that there were other forts 56
that there were other girls 597
that there were other greek 46
that there were other human 159
that there were other indian 52
that there were other items 160
that there were other kinds 1134
that there were other lands 230
that there were other large 82
that there were other lines 95
that there were other major 63
that there were other minds 42
that there were other mines 42
that there were other minor 100
that there were other modes 121
that there were other names 52
that there were other needs 55
that there were other parts 397
that there were other people 7906
that there were other plans 199
that there were other races 85
that there were other roads 94
that there were other rooms 117
that there were other ruins 76
that there were other ships 151
that there were other sides 116
that there were other signs 62
that there were other sites 65
that there were other small 107
that there were other social 74
that there were other sorts 174
that there were other strong 42
that there were other terms 54
that there were other times 562
that there were other towns 81
that there were other trees 85
that there were other truths 50
that there were other types 295
that there were other valid 54
that there were other views 133
that there were other white 188
that there were other women 1877
that there were other words 77
that there were other works 212
that there were over eight 90
that there were over fifty 241
that there were over forty 167
that there were over seven 78
that there were over sixty 112
that there were over thirty 427
that there were over twice 43
that there were poor people 185
that there were rich mines 86
that there were rich people 152
that there were skid marks 57
that there were some about 96
that there were some basic 147
that there were some black 132
that there were some books 157
that there were some boxes 41
that there were some cases 624
that there were some dozen 44
that there were some dutch 48
that there were some eight 271
that there were some empty 105
that there were some facts 113
that there were some false 40
that there were some fifty 660
that there were some flaws 83
that there were some forms 107
that there were some forty 478
that there were some funny 89
that there were some gains 41
that there were some girls 97
that there were some grave 59
that there were some holes 40
that there were some hopes 73
that there were some human 87
that there were some indian 101
that there were some items 95
that there were some kinds 139
that there were some lands 50
that there were some large 377
that there were some legal 193
that there were some lines 88
that there were some local 244
that there were some loose 51
that there were some major 209
that there were some minor 390
that there were some nasty 43
that there were some noble 68
that there were some older 55
that there were some others 264
that there were some parts 379
that there were some people 6835
that there were some quite 167
that there were some races 48
that there were some rather 180
that there were some really 308
that there were some risks 74
that there were some roman 107
that there were some rooms 43
that there were some rough 51
that there were some ruins 65
that there were some rules 73
that there were some seven 239
that there were some sharp 104
that there were some short 133
that there were some signs 482
that there were some sixty 337
that there were some small 849
that there were some social 59
that there were some still 115
that there were some stout 50
that there were some strong 159
that there were some tasks 51
that there were some thirty 702
that there were some times 102
that there were some towns 44
that there were some trees 52
that there were some truths 137
that there were some types 99
that there were some valid 72
that there were some which 149
that there were some white 236
that there were some whose 143
that there were some within 78
that there were some women 985
that there were some words 353
that there were such books 53
that there were such cases 119
that there were such echoes 84
that there were such large 72
that there were such people 1820
that there were such strong 50
that there were such women 198
that there were such words 94
that there were tears running 162
that there were these people 107
that there were those about 149
that there were those blood 257
that there were those whose 169
that there were those within 210
that there were three basic 856
that there were three black 97
that there were three books 87
that there were three broad 339
that there were three camps 42
that there were three cases 144
that there were three chief 201
that there were three doors 72
that there were three forms 217
that there were three gates 67
that there were three girls 76
that there were three hours 40
that there were three items 53
that there were three kinds 3709
that there were three large 221
that there were three lines 149
that there were three major 2725
that there were three modes 177
that there were three others 291
that there were three pairs 97
that there were three parts 354
that there were three people 1304
that there were three popes 48
that there were three quite 85
that there were three races 77
that there were three rather 45
that there were three roads 108
that there were three rooms 85
that there were three rules 152
that there were three sexes 146
that there were three ships 221
that there were three shots 265
that there were three sides 41
that there were three small 229
that there were three social 47
that there were three sorts 256
that there were three steps 237
that there were three strong 45
that there were three tiers 52
that there were three times 1312
that there were three types 3531
that there were three waves 44
that there were three weeks 41
that there were three white 83
that there were three women 324
that there were three words 51
that there were very close 191
that there were very grave 81
that there were very large 861
that there were very small 122
that there were very strong 745
that there were what might 105
that there were wide local 42
that there were wild beasts 51
that there were wild boars 56
that there were young people 428
that there were young women 69
that there will come about 175
that there will come times 66
that there will ever again 278
that there will once again 49
that there will soon appear 47
that there will take place 246
that these acts took place 54
that these areas were still 46
that these came from italy 43
that these data were based 48
that these data were drawn 55
that these data were taken 97
that these eyes were large 75
that these fair young girls 115
that these fears were quite 50
that these guys were really 51
that these have been added 58
that these have been found 148
that these have been given 94
that these have been named 61
that these have been shown 53
that these have been taken 89
that these have come about 107
that these ideas were first 125
that these ideas were never 42
that these ideas were still 42
that these ideas were taken 43
that these last have never 46
that these last have still 69
that these laws were based 42
that these laws were given 78
that these laws were never 190
that these laws were often 52
that these laws were still 44
that these same young people 96
that these three young people 47
that these throw much light 47
that these very same people 144
that these very same seeds 41
that these were areas where 67
that these were good people 126
that these were hard times 186
that these were idle tales 140
that these were mere words 176
that these were only dreams 40
that these were only forms 54
that these were only local 55
that these were only words 40
that these were very small 69
that these were well known 54
that these were young people 53
that these will come about 44
that these will take place 94
that these wise jews would 64
that these years were spent 57
that thick mist into which 308
that those arts into which 40
that those days will never 53
that those laws have never 45
that those logs were happy 74
that those must have lived 102
that those very same people 47
that those walk most truly 149
that those were hard words 40
that three only were slain 40
that time been made known 97
that time came there would 52
that time have been added 43
that time have been aware 43
that time have been based 62
that time have been built 65
that time have been either 41
that time have been fixed 58
that time have been found 249
that time have been fully 108
that time have been given 115
that time have been known 80
that time have been quite 69
that time have been rather 52
that time have been spent 48
that time have been swept 48
that time have been taken 52
that time have been under 61
that time have been within 41
that time having been spent 65
that time held their court 87
that time knew more about 57
that time knew much about 63
that time knew nothing about 145
that time many young people 53
that time must have known 40
that time once past never 107
that time their fate would 75
that time there took place 91
that time there were about 2542
that time there were eight 292
that time there were fewer 333
that time there were fifty 382
that time there were forty 232
that time there were found 52
that time there were large 221
that time there were nearly 278
that time there were often 40
that time there were people 176
that time there were quite 189
that time there were seven 486
that time there were signs 117
that time there were sixty 300
that time there were still 3394
that time there were strong 108
that time there were thirty 648
that time till next morning 51
that time very much under 95
that time very well known 56
that time were only about 52
that time were those which 48
that time were very close 102
that time were very crude 50
that time were very small 94
that time were very strong 46
that time were well aware 65
that time were well known 113
that time when there shall 50
that time will come again 69
that true bread from heaven 43
that true love from running 58
that type have been found 55
that union will take place 56
that upon your coming thence 45
that very fact will cause 50
that very love their cause 47
that very many young people 59
that very much more could 65
that very same self which 313
that very soon there would 702
that very spot from which 41
that very trip slim burns 58
that walk upon their belly 78
that wars have been waged 194
that wave were clean swept 49
that ways have been found 153
that went down into egypt 234
that went down last night 94
that went into their writing 87
that were also taking place 98
that were best left alone 121
that were coming into vogue 343
that were done there would 239
that were ever seen alive 80
that were full have hired 274
that were here last night 157
that were laid down under 107
that were lame were healed 54
that were left over after 302
that were left sick calling 40
that were less well known 155
that were made into films 55
that were made were based 74
that were made were often 72
that were made were quite 56
that were more time given 46
that were once mine grazing 93
that were once their homes 45
that were once well known 71
that were only half earned 75
that were past their prime 97
that were seen were large 71
that were sent from thebes 72
that were shot from above 41
that were there were either 46
that were there were thrown 53
that were true there would 223
that were upon their backs 70
that were upon their march 60
that were used during world 104
that were used most often 98
that were very much alike 226
that were very much alive 146
that were very well known 77
that what came next would 128
that what have been taken 204
that what paul says about 119
that what these young people 52
that what will take place 112
that when fish were nearly 42
that when good wheat rises 98
that when rats were given 362
that when seen from above 170
that when seen from below 47
that when some time later 109
that when some years later 227
that when their hour comes 384
that when their time comes 444
that when their turn comes 262
that when these same people 49
that when these were taken 40
that when these young people 224
that when three years later 89
