tax our faith and sometimes 41
that are used for diagnostic 93
that are used for different 553
that are used for evaluation 79
that are used for forecasting 47
that are used for identifying 100
that are used for industrial 136
that are used for irrigation 207
that are used for locomotion 179
that are used for maintaining 60
that are used for medicinal 147
that are used for navigation 96
that are used for political 62
that are used for prediction 58
that are used for production 439
that are used for protection 70
that are used for reference 74
that are used for temporary 81
that are used for transport 40
that are used with computers 117
that are used with different 100
that are used with reference 46
that bear upon this important 85
that both here and elsewhere 178
that both india and bangladesh 55
that both jews and christians 1489
that both mania and depression 49
that both radio and television 166
that both sons and daughters 1075
that both theory and empirical 63
that both those who applauded 99
that bow down and prostrate 51
that can clear our reputation 74
that can fend for themselves 56
that can give you additional 71
that can give you important 48
that can grow and reproduce 281
that can have any influence 125
that can have few parallels 50
that can have two different 59
that can help them determine 43
that can help you calculate 74
that can help you configure 128
that can help you construct 45
that can help you customize 66
that can help you determine 1451
that can help you distinguish 73
that can help you eliminate 77
that can help you establish 187
that can help you formulate 71
that can help you implement 92
that can help you integrate 41
that can help you interpret 75
that can help you recognize 152
that can help you structure 109
that can help you transform 57
that can help you visualize 66
that can last for centuries 71
that can live and reproduce 174
that can make any impression 40
that can make its nobleness 120
that can make that statement 43
that can make them difficult 55
that can make them effective 48
that can make this discovery 49
that can speak for themselves 70
that can think for themselves 78
that can work with different 47
that day ailing and querulous 85
that day forth its possessor 45
that day were not altogether 57
that day when they performed 56
that don john was mortified 55
that due care and diligence 51
that due care was exercised 400
that each case was different 48
that each land has undergone 202
that far away with fragments 168
that far from being arbitrary 121
that far from being concerned 51
that far from being objective 42
that few data are available 380
that few jobs are available 124
that fit into this framework 110
that for over two centuries 584
that for some two centuries 194
that for their own advantage 253
that for their own interests 58
that for their own protection 626
that for those too deficient 62
that for very low pressures 57
that for your own protection 105
that god means all thoroughly 104
that god will not interfere 104
that god will not intervene 60
that goes back for centuries 174
that goes into its production 155
that goes over his shoulders 81
that had been and continued 89
that had been both gardeners 112
that had been for centuries 462
that had been her childhood 290
that had been her christmas 99
that had been her favorites 49
that had been her sanctuary 107
that had been her trademark 138
that had been his birthplace 56
that had been his birthright 65
that had been his childhood 315
that had been his companions 302
that had been his objective 129
that had been his principal 157
that had been his trademark 636
that had been its foundation 52
that had been its principal 92
that had been long abandoned 201
that had been long cherished 41
that had been long forgotten 964
that had been long inhabited 41
that had been long neglected 621
that had been long possessed 196
that had been long repressed 71
that had been lying motionless 47
that had been set previously 85
that had been too difficult 156
that had come that afternoon 75
that had heard his entreaties 46
that had held her motionless 49
that had kept her bedridden 45
that had kept him bedridden 44
that had kept them gravitating 44
that had lain for centuries 160
that had left him paralyzed 229
that had left this exquisite 97
that had lost all semblance 72
that had lost its actuality 66
that had lost its freshness 139
that had lost its innocence 57
that had lost its political 90
that had made any impression 85
that had made her miserable 111
that had made her reluctant 85
that had made her reputation 87
that had made him different 90
that had made him eminently 77
that had made him miserable 41
that had made him president 113
that had made him reluctant 93
that had made him suspicious 96
that had made his appearance 61
that had made his existence 85
that had made his reputation 593
that had made its appearance 1066
that had made its reputation 75
that had made san francisco 45
that had made them necessary 100
that has been and continues 873
that has been cut diagonally 54
that has been for centuries 293
that has been long abandoned 50
that has been long cherished 48
that has been long discussed 46
that has been long forgotten 140
that has been long inhabited 58
that has been long neglected 195
that has been one determining 55
that has been thus subjected 164
that has been yet attempted 66
that has been yet published 53
that has come out victorious 47
that has ever yet triumphed 66
that has left its impression 72
that has left its indelible 82
that has lost all connection 48
that has lost her reputation 47
that has lost its character 82
that has lost its connection 156
that has lost its consensus 41
that has lost its fertility 44
that has lost its freshness 111
that has lost its innocence 104
that has lost its integrity 55
that has lost its political 62
that has lost its relevance 73
that has lost its saltiness 88
that has lost its spiritual 137
that has lost its traditions 55
that has lost two electrons 137
that has made and continues 52
that has made and preserved 107
that has made his reputation 44
that has made its appearance 498
that has made you sorrowful 44
that has meaning and relevance 98
that has nothing but commercial 53
that has only two dimensions 55
that has paid for intrusive 49
that has used that expression 67
that hath made and preserved 1133
that her anger was justified 114
that her arms and shoulders 150
that her body had responded 40
that her book was published 139
that her case was desperate 213
that her case was different 107
that her crew had abandoned 70
that her ezra was disguised 50
that her face was contorted 185
that her face was different 44
that her face was distorted 119
that her face was interesting 113
that her face was invisible 53
that her face was nervously 54
that her face was perfectly 86
that her face was scratched 48
that her face was unusually 57
that her fears are unfounded 144
that her hair was eminently 56
that her hair was sprinkled 51
that her health was excellent 56
that her health was gradually 44
that her heart was alienated 137
that her heart was altogether 66
that her heart was elsewhere 71
that her heart was genuinely 41
that her heart was overflowing 47
that her heart was palpitating 194
that her heart was unwounded 146
that her home was possessed 85
that her life was blameless 56
that her life was dedicated 127
that her life was despaired 2036
that her life was different 97
that her life was endangered 538
that her life was preserved 40
that her life was shortened 135
that her mind was corrupted 53
that her mind was disturbed 226
that her mind was elsewhere 546
that her mind was perfectly 127
that her mind was somewhere 140
that her name and reputation 102
that her name was associated 50
that her name was happiness 45
that her name was inscribed 98
that her neck and shoulders 275
that her plan had succeeded 92
that her plot had succeeded 87
that her sons and daughters 866
that her tone was unusually 49
that her will was overborne 69
that her wish was fulfilled 107
that her work was excellent 84
that her work was important 211
that her work was published 41
that his anger was justified 130
that his arms and shoulders 230
that his army was destroyed 97
that his army was exhausted 103
that his army was scattered 82
that his army was victorious 148
that his back and shoulders 246
that his bearing had stiffened 44
that his birth was announced 46
that his boat was necessary 53
that his boat was suspended 48
that his body was committed 45
that his body was deposited 179
that his body was literally 131
that his body was mutilated 88
that his body was recovered 196
that his book was completed 49
that his book was condemned 197
that his book was presented 143
that his book was published 850
that his brow was contorted 91
that his case was desperate 1170
that his case was different 402
that his case was incurable 137
that his chum was certainly 75
that his coat was superfine 43
that his deed was inflicted 163
that his dream was fulfilled 81
that his dream was shattered 106
that his duty lay elsewhere 52
that his duty was performed 75
that his early death prevented 111
that his eyes and shoulders 59
that his face was blackened 153
that his face was bloodless 93
that his face was contorted 251
that his face was distorted 435
that his face was extremely 176
that his face was impassive 40
that his face was invisible 54
that his face was misshapen 47
that his face was perfectly 136
that his face was scratched 140
that his face was uncovered 43
that his face was unusually 141
that his faith was committed 50
that his faith was justified 141
that his faith was thoroughly 91
that his fame and influence 173
that his fame and reputation 104
that his fate was connected 56
that his fears and anxieties 89
that his fears and suspicions 123
that his fears are unfounded 221
that his hair was perfectly 60
that his hand was fleshless 70
that his health and happiness 186
that his health was destroyed 91
that his health was endangered 208
that his health was excellent 420
that his health was generally 49
that his health was gradually 164
that his health was perfectly 225
that his health was precarious 223
that his health was shattered 110
that his health was uncertain 94
that his heart and intellect 119
that his heart was deceitful 108
that his heart was elsewhere 232
that his heart was gradually 51
that his heart was incapable 47
that his heart was lightened 418
that his heart was naturally 48
that his heart was overflowing 183
that his heart was perfectly 158
that his home was elsewhere 173
that his host and household 41
that his hour was approaching 109
that his ideas are important 98
that his kind had proffered 87
that his legs are cylinders 49
that his life and character 530
that his life and happiness 109
that his life was approaching 141
that his life was attempted 89
that his life was blameless 101
that his life was dedicated 388
that his life was despaired 7660
that his life was different 121
that his life was dominated 131
that his life was endangered 1712
that his life was forfeited 682
that his life was imperiled 110
that his life was important 60
that his life was miserable 70
that his life was necessary 41
that his life was precarious 140
that his life was preserved 370
that his life was protected 44
that his life was shattered 46
that his life was shortened 596
that his love and admiration 60
that his love and protection 162
that his love for desdemona 98
that his meaning was different 66
that his mind and character 264
that his mind and faculties 41
that his mind can entertain 56
that his mind had conceived 117
that his mind had suggested 76
that his mind had undergone 319
that his mind was altogether 100
that his mind was disturbed 424
that his mind was dominated 41
that his mind was elsewhere 1125
that his mind was enfeebled 85
that his mind was evidently 90
that his mind was exercised 47
that his mind was gradually 103
that his mind was illumined 49
that his mind was impressed 111
that his mind was incapable 195
that his mind was naturally 170
that his mind was perfectly 308
that his mind was saturated 228
that his mind was somewhere 211
that his mind was thoroughly 95
that his mind was unsettled 236
that his name and character 227
that his name and influence 201
that his name and reputation 510
that his name has descended 41
that his name was alcibiades 88
that his name was alexander 200
that his name was associated 581
that his name was certainly 55
that his name was connected 253
that his name was forgotten 116
that his name was inscribed 350
that his name was presented 44
that his name was suggested 83
that his name was thoroughly 47
that his neck and shoulders 97
that his open and undaunted 73
that his pain was exquisite 63
that his plan had backfired 93
that his plan had succeeded 334
that his plan was practical 97
that his plot had succeeded 42
that his poems are imperfect 150
that his reading was progressing 43
that his ruse had succeeded 131
that his ship had sustained 65
that his sons and daughters 1368
that his sons and grandsons 754
that his soul was abandoned 72
that his soul was enthralled 120
that his stay was uncertain 149
that his task was completed 295
that his task was difficult 113
that his theory was developed 55
that his theory was incorrect 42
that his time was approaching 43
that his trial and conviction 139
that his trial was appointed 73
that his trial was postponed 84
that his view was supported 109
that his walk was different 83
that his wife and daughters 2914
that his wife had abandoned 261
that his wife had attempted 73
that his wife had bewitched 44
that his wife had committed 1514
that his wife had conceived 165
that his wife had confessed 138
that his wife had consented 117
that his wife had delivered 222
that his wife had destroyed 63
that his wife had developed 70
that his wife had forbidden 49
that his wife had forgotten 140
that his wife had inherited 400
that his wife had neglected 42
that his wife had presented 321
that his wife had previously 158
that his wife had purchased 74
that his wife had recovered 141
that his wife had remarried 177
that his wife had repudiated 98
that his wife had suggested 55
that his wife has committed 802
that his wife has conceived 56
that his wife has cuckolded 40
that his wife has remarried 139
that his wife was certainly 44
that his wife was compelled 90
that his wife was concerned 125
that his wife was delivered 175
that his wife was extremely 207
that his wife was generally 41
that his wife was incapable 108
that his wife was perfectly 174
that his wife was possessed 67
that his wife was sometimes 116
that his wife was somewhere 54
that his wife was unfaithful 2268
that his will was overborne 137
that his wish was fulfilled 268
that his wish was gratified 117
that his wish was respected 45
that his work and influence 109
that his work has generated 41
that his work was carefully 97
that his work was completed 556
that his work was concerned 83
that his work was different 103
that his work was excellent 95
that his work was generally 86
that his work was important 497
that his work was necessary 111
that his work was performed 108
that his work was primarily 113
that his work was progressing 135
that his work was published 507
that his work was virtually 45
that his yard was protected 47
that how bold and confident 50
that hung down her shoulders 45
that hung from her shoulders 422
that hung from his shoulders 753
that hung over her shoulders 284
that hung over his shoulders 122
that hung over them quickened 46
that hung past her shoulders 113
that hung past his shoulders 81
that its data are imperfect 50
that its form and structure 122
that its form and substance 42
that its form has undergone 114
that its roof was supported 111
that its sons and daughters 415
that its time for existence 106
that its work was completed 72
that jim hall was guiltless 86
that lay torn and neglected 52
that lay upon his shoulders 85
that long hill that overlooks 52
that man made his appearance 91
that man owes his existence 80
that may call for different 49
that may give you uneasiness 47
that may have had different 62
that may have had important 48
that may help you determine 248
that may help you formulate 47
that may help you recognize 46
that may help you visualize 40
that may last for centuries 104
that may make its appearance 84
that may make odd movements 75
that may make them difficult 47
that may teach you compassion 42
that may vary for different 65
that men form one universal 58
that men have long practiced 206
that men have set themselves 41
that men make for themselves 116
that men other than ourselves 47
that men were being recruited 54
that men were not naturally 91
that new data are available 171
that new ideas and practices 155
that new ideas are generated 56
that new laws are necessary 50
that new york and california 313
that new york has delegated 60
that not even they themselves 55
that not from any frivolous 63
that not only are different 524
that not only are political 45
that not only are secretory 46
that not only did alexander 97
that not only did different 115
that not only did virtually 95
that not only for ourselves 117
that not only for themselves 43
that not only his character 248
that not only his followers 111
that not only one substance 47
that not only our knowledge 150
that not only our political 88
that not only they themselves 792
that not only was alexander 40
that not only with reference 125
that now made its appearance 59
that now make our appearance 206
that old rags are necessary 72
that one bush had persuaded 103
that one dare not speculate 44
that one great and important 76
that one hand was sometimes 82
that one mind can influence 60
that one must not attribute 60
that one must not encourage 43
that one must not interfere 58
that one must not interpret 45
that one must not sacrifice 46
that one need not postulate 53
that one need not sacrifice 46
that one part was committed 57
that one will not interfere 55
that our aims and interests 232
that our best and brightest 134
that our case was desperate 46
that our dark and imperfect 87
that our dogs are descended 133
that our eyes are refreshed 291
that our eyes are sensitive 241
that our faith and knowledge 314
that our fears are unfounded 102
that our good old clergyman 47
that our health and happiness 41
that our heart can reconcile 70
that our hero was empowered 99
that our ideas are associated 119
that our laws and traditions 196
that our laws are corrupted 106
that our lord can pronounce 64
that our lord has appointed 99
that our lord has commanded 41
that our lord was condemned 49
that our lord was crucified 775
that our lord was descended 225
that our love and reverence 63
that our love for ourselves 107
that our plan may interfere 66
that our poets and novelists 103
that our sons and daughters 1354
that our sons and grandsons 818
that our time has witnessed 97
that our union was prevented 56
that our ways are different 41
that our work was completed 41
that our work was important 49
that our youth are corrupted 144
that put into san francisco 43
that put their own interests 44
that sad home and household 72
that san jose was reluctant 41
that she also was dandified 44
that she felt any uneasiness 119
that she felt was important 74
that she felt was necessary 65
that she gave her governess 60
that she heard him correctly 41
that she held her engagement 118
that she knew her political 59
that she knew how difficult 85
that she knew how important 47
that she knew with certainty 42
that she lost her composure 49
that she lost her virginity 210
that she made her addresses 207
that she made her appearance 213
that she made her reputation 64
that she made that statement 41
that she made this statement 53
that she must not encourage 69
that she must not interfere 152
that she must not interrupt 88
that she must sit passively 194
that she need not sacrifice 43
that she owed her existence 66
that she owes her existence 104
that she owes her influence 50
that she took her departure 84
that she used her influence 194
that she will not cooperate 41
that she will not embroider 69
that she will not encounter 48
that she will not interfere 177
that she will not intervene 49
that she will not recognize 202
that she will not sacrifice 126
that she will not surrender 65
that sir john had committed 102
that six boys had recruited 66
that sum here for household 52
that they bore that character 41
that they call for different 72
that they dare not undertake 42
that they dealt with different 69
that they feel are important 695
that they feel are necessary 191
that they felt was important 134
that they felt was necessary 130
that they find that mediocrity 162
that they find too difficult 45
that they gave him permission 48
that they grow and reproduce 106
that they have all descended 92
that they have all developed 225
that they have all necessary 44
that they have all precisely 83
that they have all proceeded 162
that they have any advantage 74
that they have any beneficial 42
that they have any conception 63
that they have any connection 371
that they have any existence 186
that they have any foundation 47
that they have any important 46
that they have any influence 207
that they have any intrinsic 69
that they have any knowledge 423
that they have any necessary 109
that they have any obligation 100
that they have any practical 70
that they have any reference 67
that they have any relevance 87
that they have both descended 105
that they have cut themselves 193
that they have far surpassed 144
that they have few interests 62
that they have few resources 99
that they have for centuries 118
that they have for themselves 206
that they have got themselves 132
that they have had different 109
that they have had extensive 50
that they have had virtually 92
that they have let themselves 209
that they have long possessed 45
that they have not abandoned 290
that they have not addressed 98
that they have not altogether 208
that they have not arrogated 48
that they have not attempted 505
that they have not attracted 148
that they have not benefited 316
that they have not carefully 104
that they have not collected 76
that they have not committed 760
that they have not completed 228
that they have not conceived 73
that they have not conducted 95
that they have not conquered 50
that they have not consented 87
that they have not conspired 72
that they have not consulted 60
that they have not continued 105
that they have not contrived 61
that they have not converted 48
that they have not convinced 57
that they have not correctly 57
that they have not delegated 79
that they have not delivered 63
that they have not descended 65
that they have not destroyed 104
that they have not developed 1265
that they have not discerned 85
that they have not disclosed 47
that they have not discussed 113
that they have not exercised 189
that they have not exhausted 137
that they have not exhibited 54
that they have not explained 55
that they have not exploited 47
that they have not expressed 128
that they have not forfeited 67
that they have not forgotten 1142
that they have not fulfilled 469
that they have not functioned 42
that they have not furnished 90
that they have not generally 212
that they have not generated 58
that they have not happiness 46
that they have not hesitated 503
that they have not inherited 151
that they have not knowledge 57
that they have not materially 49
that they have not neglected 180
that they have not organized 45
that they have not overrated 108
that they have not perceived 216
that they have not performed 257
that they have not permitted 102
that they have not possessed 41
that they have not practiced 115
that they have not presented 136
that they have not preserved 54
that they have not prevailed 41
that they have not prevented 156
that they have not previously 1126
that they have not proceeded 138
that they have not published 86
that they have not purchased 74
that they have not recovered 125
that they have not reflected 73
that they have not renounced 57
that they have not requested 45
that they have not responded 141
that they have not satisfied 143
that they have not separated 105
that they have not sometimes 68
that they have not specified 46
that they have not submitted 104
that they have not succeeded 1395
that they have not succumbed 88
that they have not suggested 45
that they have not supported 64
that they have not sustained 83
that they have not themselves 551
that they have not thoroughly 94
that they have not undergone 382
that they have not witnessed 88
that they have now abandoned 54
that they have now completed 49
that they have now developed 50
that they have one advantage 42
that they have one important 52
that they have put themselves 357
that they have rid themselves 150
that they have set themselves 524
that they have that character 52
that they have this advantage 64
that they have this knowledge 137
that they have two different 214
that they have two important 42
that they hurt not themselves 55
that they kept for themselves 42
that they knew and perceived 48
that they knew his character 40
that they knew was forgotten 76
that they knew with certainty 40
that they know and appreciate 43
that they know how important 51
that they know not scripture 45
that they know not themselves 58
that they know with certainty 89
that they made any impression 94
that they made for themselves 175
that they made not themselves 52
that they made this desperate 86
that they made this discovery 42
that they make for themselves 262
that they make them throughout 55
that they meant this resolution 86
that they must arm themselves 180
that they must ask permission 58
that they must ask themselves 70
that they must cut themselves 69
that they must die themselves 100
that they must fit themselves 58
that they must get themselves 64
that they must not cooperate 52
that they must not criticize 56
that they must not interfere 684
that they must not interrupt 41
that they must not persecute 202
that they must not surrender 63
that they must put themselves 107
that they must rid themselves 165
that they must see themselves 54
that they must set themselves 97
that they need for themselves 77
that they need not apprehend 176
that they need not interfere 115
that they need not sacrifice 61
that they owed any allegiance 60
that they paid for themselves 52
that they pray for idolaters 47
that they seek for themselves 48
that they seem not artificial 44
that they sell and translate 45
that they slew him altogether 43
that they speak for themselves 438
that they speak two different 47
that they suit his character 62
that they think are important 617
that they think are interesting 60
that they think are necessary 108
that they think for themselves 194
that they think that existence 159
that they took all necessary 40
that they took all reasonable 179
that they used all reasonable 45
that they want for themselves 218
that they were all abandoned 72
that they were all accounted 55
that they were all acquitted 114
that they were all addressed 88
that they were all americans 166
that they were all assembled 234
that they were all associated 95
that they were all available 42
that they were all basically 63
that they were all believers 65
that they were all bewitched 40
that they were all carefully 61
that they were all christians 191
that they were all collected 107
that they were all committed 420
that they were all compelled 67
that they were all conceived 62
that they were all concerned 534
that they were all condemned 81
that they were all conducted 43
that they were all connected 703
that they were all contained 71
that they were all converted 78
that they were all convinced 380
that they were all criminals 42
that they were all decidedly 42
that they were all dedicated 49
that they were all delighted 221
that they were all delivered 77
that they were all dependent 78
that they were all deposited 113
that they were all descended 342
that they were all destroyed 325
that they were all developed 71
that they were all different 447
that they were all dismissed 40
that they were all dispersed 50
that they were all enchanted 70
that they were all englishmen 48
that they were all exceedingly 217
that they were all excellent 106
that they were all exhausted 71
that they were all extremely 191
that they were all faithfully 60
that they were all forgeries 54
that they were all fulfilled 44
that they were all gentlemen 71
that they were all identical 95
that they were all important 79
that they were all impostors 49
that they were all impressed 46
that they were all incapable 45
that they were all inhabited 73
that they were all instances 40
that they were all massacred 149
that they were all necessary 141
that they were all nonviolent 68
that they were all occasioned 53
that they were all organized 41
that they were all perfectly 296
that they were all performed 86
that they were all physicians 63
that they were all possessed 68
that they were all prisoners 133
that they were all protected 57
that they were all published 135
that they were all relatives 47
that they were all residents 48
that they were all satisfied 187
that they were all scattered 203
that they were all subjected 47
that they were all suggested 43
that they were all surpassed 158
that they were all surprised 205
that they were all terrified 89
that they were all thoroughly 94
that they were all tractable 114
that they were all unanimous 56
that they were all uniformly 49
that they were all witnesses 43
that they were any different 196
that they were being abandoned 861
that they were being addressed 178
that they were being assaulted 93
that they were being bombarded 68
that they were being carefully 96
that they were being challenged 118
that they were being collected 61
that they were being committed 51
that they were being compelled 228
that they were being condemned 67
that they were being conducted 162
that they were being consulted 114
that they were being corrupted 41
that they were being defrauded 262
that they were being delivered 72
that they were being denounced 40
that they were being destroyed 365
that they were being developed 51
that they were being discussed 59
that they were being dismissed 77
that they were being displaced 140
that they were being dominated 114
that they were being encircled 119
that they were being evacuated 77
that they were being evaluated 170
that they were being exploited 4314
that they were being extremely 47
that they were being forgotten 76
that they were being gradually 185
that they were being humiliated 53
that they were being illegally 93
that they were being increasingly 80
that they were being inundated 82
that they were being kidnapped 49
that they were being liberated 72
that they were being mistreated 213
that they were being monitored 453
that they were being neglected 564
that they were being oppressed 411
that they were being organized 51
that they were being overtaken 92
that they were being penalized 187
that they were being performed 90
that they were being plundered 104
that they were being presented 248
that they were being pressured 237
that they were being prevented 223
that they were being protected 478
that they were being published 79
that they were being purchased 46
that they were being questioned 321
that they were being recruited 136
that they were being relegated 100
that they were being resettled 140
that they were being ridiculed 76
that they were being separated 75
that they were being sidelined 42
that they were being subjected 845
that they were being supported 178
that they were being swallowed 60
that they were being tormented 71
that they were being underpaid 178
that they were being undersold 41
that they were being videotaped 233
that they were both americans 43
that they were both christians 70
that they were both committed 126
that they were both compelled 53
that they were both concerned 275
that they were both condemned 50
that they were both connected 42
that they were both convinced 129
that they were both deposited 46
that they were both descended 73
that they were both different 45
that they were both excellent 41
that they were both exhausted 69
that they were both extremely 246
that they were both gentlemen 41
that they were both necessary 91
that they were both oppressed 40
that they were both outsiders 43
that they were both perfectly 69
that they were both prisoners 62
that they were both qualified 191
that they were both satisfied 49
that they were both scotchmen 47
that they were both surprised 183
that they were both varieties 48
that they were but different 81
that they were but temporary 43
that they were doing extremely 49
that they were doing important 73
that they were doing precisely 60
that they were doing themselves 115
that they were going presently 52
that they were going somewhere 356
that they were his ancestors 49
that they were his companions 54
that they were his daughters 75
that they were his disciples 324
that they were his followers 51
that they were his prisoners 351
that they were his relatives 70
that they were near fourscore 201
that they were near neighbors 43
that they were not abandoned 237
that they were not abolished 65
that they were not addressed 286
that they were not adversely 45
that they were not affiliated 287
that they were not afflicted 61
that they were not alienated 91
that they were not allocated 56
that they were not altogether 2565
that they were not americans 236
that they were not appointed 231
that they were not approaching 72
that they were not arbitrary 61
that they were not artifacts 42
that they were not assembled 130
that they were not associated 953
that they were not attorneys 44
that they were not attracted 193
that they were not authorized 1404
that they were not available 1106
that they were not barbarians 205
that they were not basically 56
that they were not believers 139
that they were not butchered 44
that they were not cannibals 98
that they were not capricious 62
that they were not carefully 99
that they were not castrated 71
that they were not celebrating 41
that they were not challenged 74
that they were not chargeable 73
that they were not christians 1137
that they were not civilized 107
that they were not cognizant 203
that they were not collected 213
that they were not commanded 58
that they were not commercial 51
that they were not committed 825
that they were not communist 327
that they were not compelled 573
that they were not competent 1119
that they were not complaining 48
that they were not completed 238
that they were not comprised 75
that they were not conceived 254
that they were not concerned 2078
that they were not concluded 47
that they were not condemned 191
that they were not conducive 55
that they were not conducted 213
that they were not confident 162
that they were not confirmed 51
that they were not connected 638
that they were not conquered 172
that they were not considering 234
that they were not consulted 1544
that they were not contained 109
that they were not contented 230
that they were not continued 92
that they were not converted 165
that they were not convicted 66
that they were not convinced 768
that they were not cooperating 78
that they were not correctly 91
that they were not corrupted 64
that they were not criminals 192
that they were not currently 265
that they were not dedicated 43
that they were not deficient 242
that they were not deflected 89
that they were not defrauded 45
that they were not delegates 64
that they were not delivered 348
that they were not dependent 645
that they were not deposited 246
that they were not descended 179
that they were not deserters 62
that they were not desirable 101
that they were not destitute 522
that they were not destroyed 525
that they were not developed 199
that they were not different 420
that they were not difficult 98
that they were not discharging 46
that they were not disclosed 63
that they were not discussed 113
that they were not dismissed 76
that they were not displeased 81
that they were not disturbed 1029
that they were not dominated 81
that they were not effective 496
that they were not efficient 85
that they were not employees 171
that they were not empowered 586
that they were not encouraging 101
that they were not englishmen 507
that they were not entrusted 77
that they were not especially 406
that they were not excellent 42
that they were not excessive 88
that they were not exclusive 104
that they were not exhausted 134
that they were not exhibited 93
that they were not exploited 166
that they were not expressed 76
that they were not expressly 112
that they were not extremely 60
that they were not faultless 58
that they were not favorable 70
that they were not favorably 76
that they were not feminists 314
that they were not followers 74
that they were not foolishly 48
that they were not forbidden 148
that they were not forgeries 52
that they were not forgotten 1382
that they were not fortunate 51
that they were not frenchmen 143
that they were not fugitives 47
that they were not fulfilled 202
that they were not furnished 176
that they were not generally 730
that they were not generated 90
that they were not gentlemen 174
that they were not genuinely 440
that they were not identical 558
that they were not idolaters 333
that they were not immutable 49
that they were not important 779
that they were not impostors 67
that they were not impressed 389
that they were not incapable 118
that they were not inhabited 122
that they were not inherited 58
that they were not inhibited 48
that they were not instantly 97
that they were not interesting 107
that they were not interfering 101
that they were not introducing 60
that they were not invariably 83
that they were not justified 953
that they were not literally 70
that they were not maintaining 49
