pacific though intrepid 61
parents would consider 1020
parents would continue 669
parents would describe 144
parents would disagree 111
parents would disappear 90
parents would discover 276
parents would dispense 64
parents would exercise 100
parents would hesitate 137
parents would identify 92
parents would indicate 166
parents would instruct 40
parents would maintain 81
parents would normally 285
parents would obviously 48
parents would otherwise 354
parents would perceive 55
parents would persuade 50
parents would probably 3004
parents would purchase 63
parents would remember 159
parents would scarcely 99
parents would separate 200
parents would suddenly 60
parents would therefore 128
parents would tolerate 134
parents would transfer 59
paresis after treatment 83
paroled child molester 416
paroled rebel officers 46
paroled rebel soldiers 46
paroled until exchanged 122
parties about possible 96
parties above mentioned 580
parties above referred 95
parties after elections 56
parties after judgment 103
parties agree mutually 78
parties agree otherwise 7408
parties arising therefrom 52
parties began discussing 63
parties began negotiating 71
parties began organizing 43
parties began seriously 40
parties could actually 83
parties could approach 47
parties could assemble 50
parties could campaign 65
parties could challenge 101
parties could coalesce 49
parties could consider 105
parties could continue 236
parties could contract 161
parties could dominate 40
parties could exercise 130
parties could generate 48
parties could identify 52
parties could lawfully 51
parties could maintain 151
parties could mobilize 55
parties could mutually 83
parties could negotiate 363
parties could nominate 94
parties could organize 110
parties could otherwise 42
parties could overcome 61
parties could possibly 257
parties could probably 84
parties could proclaim 70
parties could properly 62
parties could purchase 50
parties could register 51
parties could scarcely 137
parties could separate 70
parties could seriously 49
parties could therefore 121
parties either directly 265
parties engage mutually 68
parties equal treatment 89
parties every saturday 456
parties fight elections 56
parties filed comments 54
parties filed petitions 52
parties first impeached 52
parties first negotiate 41
parties found entitled 53
parties fully informed 196
parties fully intended 45
parties grant mutually 47
parties holding accounts 44
parties holding opposite 189
parties holding property 66
parties lived separate 53
parties might actually 110
parties might conclude 45
parties might consider 350
parties might continue 93
parties might contract 102
parties might disagree 117
parties might dissolve 40
parties might exercise 103
parties might indicate 52
parties might lawfully 61
parties might mutually 53
parties might negotiate 145
parties might nominate 78
parties might otherwise 271
parties might possibly 112
parties might properly 46
parties might thereafter 48
parties might therefore 55
parties nearly balanced 105
parties never achieved 47
parties never actually 78
parties never exceeded 43
parties never intended 1652
parties never returned 64
parties often disagree 95
parties often included 115
parties often involved 101
parties often negotiate 78
parties really intended 1101
parties seeking approval 236
parties seeking recovery 46
parties shall commence 94
parties shall complete 93
parties shall conclude 297
parties shall consider 603
parties shall continue 715
parties shall disagree 46
parties shall disclose 46
parties shall exercise 169
parties shall hereafter 133
parties shall identify 81
parties shall indicate 70
parties shall maintain 293
parties shall mutually 458
parties shall negotiate 553
parties shall nominate 253
parties shall otherwise 169
parties shall promptly 480
parties shall register 56
parties shall renounce 87
parties shall solemnly 42
parties shall thereafter 117
parties shall therefore 96
parties shall thereupon 271
parties state otherwise 72
parties still consider 49
parties still continue 150
parties still continuing 55
parties still disagree 56
parties still dominate 104
parties still flourish 64
parties still hesitate 48
parties still maintain 65
parties still remained 241
parties still retained 69
parties stood earnestly 47
parties treating directly 64
parties truly intended 143
parties under articles 136
parties under contract 399
parties under elizabeth 62
parties under military 44
parties under officers 54
parties under pressure 114
parties until december 58
parties until recently 180
parties until reversed 89
parties waive defenses 120
parties where children 67
parties where everyone 1481
parties where possible 121
parties which accepted 208
parties which achieved 46
parties which actively 92
parties which actually 105
parties which advocate 479
parties which agitated 182
parties which attacked 95
parties which attended 265
parties which believed 129
parties which captured 47
parties which challenge 89
parties which combined 110
parties which commands 67
parties which competed 182
parties which composed 342
parties which comprise 64
parties which consider 69
parties which continue 120
parties which declared 49
parties which defended 49
parties which demanded 126
parties which depended 57
parties which differed 131
parties which directly 61
parties which disputed 55
parties which distract 47
parties which dominate 168
parties which embraced 50
parties which espoused 58
parties which exercise 83
parties which explored 40
parties which extended 48
parties which followed 517
parties which formerly 240
parties which governed 96
parties which happened 59
parties which identify 44
parties which included 532
parties which includes 87
parties which infested 42
parties which initially 343
parties which intended 69
parties which involved 81
parties which involves 98
parties which maintain 112
parties which nominate 74
parties which normally 78
parties which obtained 151
parties which occupied 58
parties which occurred 105
parties which operated 182
parties which organize 58
parties which otherwise 97
parties which preceded 139
parties which produced 75
parties which produces 64
parties which promised 130
parties which promoted 55
parties which provided 164
parties which provides 128
parties which ratified 118
parties which received 197
parties which regarded 145
parties which rejected 91
parties which remained 187
parties which rendered 58
parties which replaced 52
parties which required 69
parties which requires 78
parties which resulted 283
parties which returned 52
parties which struggle 63
parties which survived 72
parties which threatened 169
parties which ventured 63
parties while preserving 44
parties whose activity 64
parties whose bargaining 93
parties whose business 143
parties whose combined 84
parties whose contract 100
parties whose disputes 56
parties whose economic 109
parties whose financial 50
parties whose formation 41
parties whose fortunes 70
parties whose identity 70
parties whose interest 632
parties whose internal 58
parties whose liability 79
parties whose personal 97
parties whose policies 307
parties whose positions 105
parties whose presence 727
parties whose programs 235
parties whose property 405
parties whose purposes 43
parties whose quarrels 47
parties whose relations 89
parties whose services 40
parties whose ultimate 59
parties winning elections 55
parties within fourteen 70
parties within mentioned 64
parties would actually 166
parties would approach 125
parties would assemble 61
parties would campaign 42
parties would coalesce 54
parties would commence 41
parties would complain 43
parties would conclude 80
parties would consider 412
parties would continue 1011
parties would contract 60
parties would converge 42
parties would disappear 197
parties would discover 71
parties would dissolve 44
parties would dominate 82
parties would exercise 88
parties would hesitate 53
parties would indicate 106
parties would maintain 151
parties would mutually 71
parties would negotiate 396
parties would nominate 215
parties would normally 338
parties would obviously 106
parties would organize 72
parties would otherwise 344
parties would preclude 60
parties would preserve 54
parties would probably 1414
parties would scarcely 43
parties would separate 101
parties would seriously 72
parties would speedily 59
parties would strengthen 71
parties would therefore 247
partner about yourself 57
partner abuse treatment 89
partner could actually 46
partner could continue 56
partner could maintain 46
partner could possibly 97
partner could purchase 45
partner eddie jacobson 79
partner either directly 62
partner either receives 58
partner feels rejected 64
partner feels threatened 119
partner lacks authority 73
partner loses interest 69
partner might actually 56
partner might consider 94
partner might otherwise 46
partner often provides 55
partner rather abruptly 62
partner sells property 109
partner shall continue 233
partner shall maintain 100
partner shall purchase 87
partner tests positive 74
partner while continuing 40
partner whose adjusted 41
partner whose business 51
partner whose interest 980
partner whose liability 475
partner whose personal 160
partner whose presence 64
partner would consider 63
partner would continue 157
partner would normally 79
partner would otherwise 1054
partner would probably 347
passage about achilles 83
passage about buddhism 48
passage about children 48
passage about mythology 42
passage about washington 45
passage above contains 74
passage above describing 54
passage above mentioned 605
passage above referred 1417
passage above suggests 362
passage again silently 125
passage again suggests 90
passage below contains 169
passage calls attention 228
passage cited contains 54
passage cited suggests 44
passage cleave attended 46
passage comes directly 65
passage could describe 77
passage could possibly 161
passage could scarcely 199
passage could therefore 59
passage draws attention 255
passage ended abruptly 90
passage first mentioned 45
passage gives evidence 132
passage gives examples 68
passage grave builders 116
passage grave cemetery 64
passage grave tradition 121
passage makes explicit 294
passage might describe 77
passage might indicate 99
passage might possibly 122
passage money advanced 67
passage money received 131
passage money refunded 66
passage money required 47
passage never suggests 158
passage often referred 112
passage quite decisive 57
passage rather suggests 76
passage round scotland 40
passage running alongside 40
passage running parallel 173
passage running straight 115
passage seems designed 53
passage seems intended 65
passage seems somewhat 110
passage shall continue 44
passage speaks directly 66
passage still remained 139
passage taken directly 60
passage taken verbatim 139
passage under analysis 85
passage under pressure 151
passage under scrutiny 204
passage until daylight 55
passage where odysseus 109
passage where plutarch 121
passage where socrates 452
passage which achilles 71
passage which actually 89
passage which afforded 58
passage which arrested 44
passage which ascribes 64
passage which asserted 52
passage which attempts 61
passage which branched 104
passage which captures 45
passage which combines 139
passage which commands 62
passage which commends 58
passage which compares 158
passage which concerns 393
passage which condemns 47
passage which conducts 217
passage which confirms 191
passage which connects 996
passage which consists 107
passage which contains 2607
passage which curiously 97
passage which declared 106
passage which declares 550
passage which descends 72
passage which deserves 984
passage which develops 81
passage which directly 274
passage which displays 101
passage which embodies 139
passage which exhibits 266
passage which explains 517
passage which extended 91
passage which followed 368
passage which formerly 85
passage which functions 92
passage which happened 124
passage which included 73
passage which includes 459
passage which inspired 165
passage which involves 87
passage which mentioned 59
passage which narrates 113
passage which obviously 121
passage which occupied 75
passage which occupies 115
passage which occurred 189
passage which otherwise 130
passage which parodies 113
passage which pictures 118
passage which portrays 91
passage which possibly 55
passage which preceded 90
passage which precedes 698
passage which predicts 42
passage which prepares 43
passage which presents 459
passage which probably 329
passage which produces 55
passage which promises 63
passage which provided 101
passage which provides 316
passage which provoked 90
passage which purports 104
passage which receives 59
passage which recounts 99
passage which referred 283
passage which reflects 319
passage which remained 50
passage which reminded 74
passage which required 82
passage which requires 335
passage which stresses 101
passage which strikingly 141
passage which succeeds 77
passage which suddenly 62
passage which suggests 1156
passage which supplies 144
passage which supports 223
passage which vespasian 171
passage which warrants 57
passage whose entrance 48
passage within brackets 419
passage within inverted 54
passage within quotation 68
passage would continue 49
passage would indicate 409
passage would normally 42
passage would otherwise 73
passage would probably 537
passage would scarcely 45
passage would therefore 173
passions above mentioned 183
passions nearly ferocious 50
passions never violently 49
passions spoke directly 49
passions still continuing 49
passions under complete 236
passions which accident 82
passions which actually 88
passions which actuated 136
passions which agitated 642
passions which animated 1098
passions which assailed 64
passions which attached 56
passions which commonly 172
passions which consumed 117
passions which discover 82
passions which disgrace 149
passions which distract 140
passions which dominate 182
passions which embitter 103
passions which formerly 123
passions which generate 45
passions which governed 100
passions which impelled 48
passions which inflamed 139
passions which inspired 201
passions which inspirit 51
passions which interest 72
passions which manifest 43
passions which militate 47
passions which motivate 92
passions which obstruct 44
passions which otherwise 131
passions which produced 215
passions which prompted 415
passions which religious 44
passions which rendered 166
passions which resulted 45
passions which separate 320
passions which subjects 117
passions which surround 110
passions which threatened 101
passions which trespass 126
passions which underlie 87
passions whose presence 65
passive about politics 46
passive class excluded 49
passive cooling strategy 67
passive elbow extension 135
passive index portfolio 57
passive joint mobility 128
passive joint movement 630
passive layer formation 117
passive learning approach 96
passive learning situation 111
passive linear circuits 44
passive linear elements 91
passive linear networks 77
passive liver congestion 259
passive motion exercise 90
passive motion machines 293
passive renal congestion 240
passive roles assigned 57
passive serum sickness 250
passive serum transfer 214
passive smoke exposure 1128
passive smoking exposure 280
passive smoking increases 260
passive solar concepts 88
passive solar elements 117
passive solar retrofit 150
passive solar strategy 54
passive sonar detection 156
passive state required 46
passive trade balances 64
passive viewing condition 60
passive voice consists 135
passive voice obscures 50
passive voice provides 53
passive voice requires 107
passive voice reverses 64
passive voice sentence 605
passive voice suggests 118
passive voice whenever 159
passive voice wherever 51
passive waiting attitude 43
passive water movement 126
passive wrist extension 233
pastime which occurred 55
pastors whose churches 123
pastors whose parishes 42
pasture grass contains 51
pasture lands extended 41
pasture lands improved 44
pasture which contains 77
pasture which supports 41
pasture would probably 47
patched khaki trousers 99
patched leather breeches 42
patches above mentioned 70
patches still remained 58
patches where pictures 56
patches which coalesce 50
patches which indicate 81
patches which resemble 91
patches which surround 71
patents above referred 58
patents shall hereafter 44
patents which describe 72
patents which included 49
patents whose validity 77
pathetic force straight 53
pathetic human condition 43
pathetic human interest 108
pathetic scene occurred 57
pathetic story possible 154
pathogen causing bacterial 53
pathogen causing infection 107
pathogen causing meningitis 106
pathogen causing pneumonia 47
pathogen which produces 43
pathways after surgical 51
pathways carry impulses 57
pathways where provided 65
pathways which activate 53
pathways which converge 233
pathways which generate 44
pathways which minimize 65
pathways which modulate 64
pathways which normally 98
pathways which regulate 222
pathways which transmit 136
pathways which traverse 101
pathways which underlie 67
patient about activity 52
patient about diagnosis 59
patient about expected 127
patient about explaining 60
patient about nutrition 63
patient about personal 110
patient about physical 44
patient about possible 1139
patient about potential 400
patient about problems 74
patient about specific 151
patient about suicidal 127
patient about symptoms 389
patient about treatment 511
patient above mentioned 85
patient above referred 69
patient after adequate 58
patient after admission 134
patient after anesthesia 117
patient after complete 74
patient after completing 54
patient after coronary 154
patient after delivery 241
patient after diagnosis 47
patient after exercise 42
patient after exposure 100
patient after hospital 68
patient after induction 85
patient after injection 185
patient after insertion 85
patient after multiple 48
patient after operation 880
patient after prolonged 131
patient after recovery 417
patient after reduction 44
patient after referral 40
patient after resection 163
patient after surgical 215
patient after transfer 149
patient after treatment 1206
patient after undergoing 61
patient again improved 43
patient again presents 53
patient again relapses 57
patient again reported 65
patient again responds 41
patient again returned 88
patient again suffered 43
patient apply pressure 83
patient asked questions 52
patient avoid exposure 49
patient began speedily 49
patient began treatment 201
patient bends forwards 256
patient blood pressure 451
patient breathe normally 113
patient breathing normally 251
patient calls attention 54
patient change positions 97
patient could actively 51
patient could actually 104
patient could complete 57
patient could continue 190
patient could describe 103
patient could discover 66
patient could exercise 65
patient could generate 50
patient could identify 189
patient could indicate 75
patient could maintain 138
patient could otherwise 56
patient could overcome 56
patient could perceive 144
patient could possibly 321
patient could probably 92
patient could remember 374
patient could scarcely 370
patient could therefore 59
patient could tolerate 662
patient could withstand 57
patient count backward 46
patient either directly 171
patient either improves 52
patient either recovers 310
patient either succumbs 45
patient every possible 135
patient falls backward 66
patient falls suddenly 295
patient feeling isolated 84
patient feels accepted 122
patient feels betrayed 42
patient feels confused 68
patient feels entirely 134
patient feels entitled 49
patient feels fatigued 54
patient feels feverish 64
patient feels helpless 219
patient feels hopeless 128
patient feels impelled 127
patient feels improved 65
patient feels inclined 90
patient feels insecure 173
patient feels isolated 100
patient feels nauseated 161
patient feels numbness 113
patient feels pressure 161
patient feels reassured 68
patient feels rejected 106
patient feels relieved 427
patient feels restless 79
patient feels slightly 44
patient feels somewhat 127
patient feels suddenly 54
patient feels threatened 250
patient feels wretched 49
patient first acquired 60
patient first attempts 196
patient first consults 479
patient first develops 113
patient first observed 77
patient first presents 2934
patient first received 182
patient first receives 206
patient first reported 55
patient first responds 57
patient first suffered 51
patient first undergoes 144
patient focus attention 95
patient fully conscious 271
patient fully informed 338
patient fully recovers 201
patient gives evidence 366
patient gives informed 175
patient group compared 378
patient group direction 443
patient group included 483
patient group includes 96
patient group received 46
patient group reported 172
patient grows restless 43
patient human listener 132
patient labor required 68
patient lacks adequate 91
patient lacks capacity 1157
patient later admitted 65
patient later develops 146
patient later reported 87
patient leaves hospital 659
patient leaves treatment 76
patient looking directly 132
patient looking downward 76
patient looking straight 1362
patient looks directly 273
patient looks downward 429
patient looks slightly 53
patient looks straight 1213
patient loses appetite 200
patient loses interest 318
patient loses sensation 44
patient makes decisions 91
patient makes frequent 85
patient makes mistakes 108
patient makes progress 126
patient might actually 127
patient might complain 297
patient might consider 190
patient might continue 81
patient might describe 143
patient might discover 42
patient might identify 50
patient might indicate 98
patient might manifest 95
patient might otherwise 239
patient might perceive 97
patient might possibly 150
patient might probably 62
patient might remember 40
patient might suddenly 67
patient might tolerate 43
patient motion artifact 209
patient moves suddenly 70
patient needing treatment 220
patient needs adequate 103
patient needs admission 71
patient needs attention 150
patient needs complete 52
patient needs constant 328
patient needs continuing 62
patient needs education 44
patient needs emotional 112
patient needs frequent 189
patient needs guidance 103
patient needs hospital 104
patient needs immediate 536
patient needs physical 87
patient needs referral 120
patient needs specific 83
patient needs surgical 76
patient needs treatment 456
patient never achieved 41
patient never actually 51
patient never received 100
patient never recovers 218
patient never regained 196
patient never returned 159
patient never suffered 105
patient newly admitted 96
patient newly diagnosed 381
patient often attempts 154
patient often believes 203
patient often benefits 99
patient often consults 53
patient often develops 423
patient often displays 109
patient often exhibits 302
patient often imagines 68
patient often improves 79
patient often includes 42
patient often increases 41
patient often involves 98
patient often mistakes 83
patient often presents 1171
patient often produces 83
patient often provides 104
patient often receives 186
patient often recovers 291
patient often requests 51
patient often requires 632
patient often responds 229
patient often succumbs 112
patient often suffered 64
patient often survives 54
patient often undergoes 89
patient often withdraws 44
patient ought therefore 51
patient quite suddenly 45
patient rather suddenly 54
patient really believes 107
patient really requires 55
patient rises suddenly 47
patient seeking admission 202
patient seeking treatment 1625
patient seeks attention 93
patient seeks immediate 58
patient seeks solitude 45
patient seeks surgical 43
patient seeks treatment 1653
patient seems brighter 46
patient seems confused 166
patient seems entirely 40
patient seems inclined 49
patient seems otherwise 55
patient seems somewhat 111
patient serum containing 130
patient shall continue 64
patient showing clinical 51
patient showing complete 113
patient showing evidence 166
patient showing increased 42
patient showing multiple 205
patient showing symptoms 204
patient shows abnormal 50
patient shows clinical 298
patient shows complete 91
patient shows decreased 95
patient shows definite 117
patient shows evidence 1292
patient shows impaired 47
patient shows increased 399
patient shows interest 64
patient shows multiple 290
patient shows symptoms 552
patient sitting opposite 136
patient social functioning 60
patient solve problems 61
patient speaks fluently 43
patient still believes 51
patient still conscious 47
patient still continuing 50
patient still exhibits 56
patient still presents 45
patient still receives 58
patient still remained 179
patient still required 84
patient still requires 435
patient still responds 66
patient still retained 67
patient still suffered 161
patient still survives 54
patient stops exercising 163
patient stops treatment 50
patient takes exercise 117
patient takes medicine 49
patient teaching concerning 54
patient teaching materials 354
patient teaching programs 208
patient tests negative 86
patient tests positive 603
patient truly believes 83
patient under adequate 98
patient under affronts 85
patient under analysis 270
patient under anesthesia 5218
patient under clinical 50
patient under complete 72
patient under conscious 164
patient under constant 961
patient under distress 46
patient under domestic 48
patient under epidural 56
patient under hardship 500
patient under hospital 46
patient under hypnosis 1448
patient under hypnotic 55
patient under injuries 674
patient under mercurial 51
patient under operation 66
patient under ordinary 89
patient under personal 42
patient under physical 60
patient under pressure 504
patient under privation 104
patient under prolonged 199
patient under reverses 242
patient under scrutiny 56
patient under sickness 86
patient under specific 56
patient under standard 131
patient under sufferings 510
patient under treatment 11900
patient under whatever 47
patient until adequate 46
patient until recovery 88
patient until symptoms 49
patient until tomorrow 169
patient until transfer 42
patient wakes suddenly 54
patient walks normally 49
patient wants treatment 62
patient where possible 148
patient which contains 50
patient which includes 101
patient which indicate 83
patient which involves 58
patient which produces 41
patient which requires 151
patient which resulted 74
patient which symptoms 47
patient while attempting 167
patient while continuing 105
patient while minimizing 122
patient while performing 447
patient while protecting 46
patient while undergoing 124
patient whose abnormal 41
patient whose activity 59
patient whose admission 42
patient whose analysis 115
patient whose aneurysm 53
patient whose appendix 44
patient whose appetite 69
patient whose arthritis 47
patient whose attention 57
patient whose attitude 56
patient whose baseline 100
patient whose capacity 74
patient whose cerebral 77
patient whose cervical 78
patient whose clinical 670
patient whose condition 2572
patient whose coronary 60
patient whose daughter 67
patient whose delivery 41
patient whose diagnosis 357
patient whose diastolic 58
patient whose disorder 154
patient whose emotional 103
patient whose fracture 94
patient whose headaches 49
patient whose hospital 70
patient whose identity 66
patient whose infection 113
patient whose insanity 60
patient whose internal 66
patient whose neurosis 67
patient whose nutrition 44
patient whose operation 117
patient whose original 156
patient whose pathology 57
patient whose personal 78
patient whose physical 347
patient whose physician 492
patient whose platelet 221
patient whose presenting 192
patient whose pressure 112
patient whose problems 222
patient whose progress 78
patient whose recovery 166
patient whose religious 74
patient whose response 122
patient whose seizures 453
patient whose shoulder 51
patient whose situation 92
patient whose specimen 47
patient whose sufferings 73
patient whose surgical 43
patient whose survival 49
patient whose symptoms 1845
patient whose systolic 67
patient whose therapist 48
patient whose treatment 540
patient whose underlying 112
patient within fourteen 60
patient would actually 194
patient would complain 233
patient would consider 531
patient would continue 424
patient would describe 139
patient would discover 41
patient would indicate 186
patient would initially 47
patient would manifest 53
patient would normally 328
patient would obviously 55
patient would otherwise 518
patient would perceive 63
patient would probably 2055
patient would progress 43
patient would promptly 100
patient would remember 67
patient would scarcely 82
patient would suddenly 221
patient would therefore 169
patient would tolerate 170
patriots still remained 65
