paced adventure story 324
paper delivered under 99
paper deposited where 48
paper described above 493
paper described below 150
paper describes about 66
paper describes basic 60
paper describes field 120
paper describes first 233
paper describes major 40
paper describes tests 112
paper discussed above 558
paper discussed below 53
paper discusses about 99
paper discusses first 137
paper discusses major 47
paper documents could 47
paper documents shall 52
paper documents which 361
paper documents within 66
paper documents would 76
paper envelopes which 173
paper factories which 107
paper honeycomb cores 240
paper instantly burns 40
paper insulated cable 819
paper insulated power 257
paper insulated wires 55
paper negatives which 40
paper presented above 40
paper presented april 116
paper presented below 62
paper presented march 94
paper presented under 229
paper previously cited 287
paper previously dried 46
paper previously filed 49
paper previously freed 40
paper production began 40
paper production could 49
paper production plant 99
paper production which 53
paper production would 66
paper prospered under 44
paper published about 256
paper published after 413
paper published daily 271
paper published every 182
paper published first 101
paper published later 355
paper published nearly 64
paper published seven 42
paper published since 180
paper published today 45
paper published twice 136
paper published under 682
paper published which 40
paper published while 111
paper published within 329
paper purchases every 40
paper reprinted below 137
paper scattered about 1402
paper similarly ruled 40
paper somewhere about 118
paper stretched round 51
paper stretched tight 40
paper suspended above 121
paper umbrellas stuck 40
paper yesterday about 120
paper yesterday morning 126
paper yesterday where 48
parking available nearby 49
parking structure beneath 42
parking structure where 223
parking structure which 99
parking structure would 64
parks scattered about 125
parsing algorithms which 44
parting interview which 207
parting salutation given 41
parting salutation which 87
parting statesman feels 50
parts certainly vague 52
parts clarified satan 71
parts contained within 1083
parts cranberry juice 61
parts described above 1118
parts described below 296
parts discussed above 224
parts distilled water 3597
parts elsewhere within 69
parts especially liable 71
parts especially where 80
parts especially which 109
parts generally lagging 236
parts generally white 48
parts gradually appear 55
parts indicated above 127
parts inventory costs 136
parts inventory would 79
parts magnesium oxide 220
parts perfectly level 41
parts perfectly white 52
parts petroleum jelly 126
parts potassium iodide 458
parts precisely equal 59
parts previously healthy 40
parts scattered about 227
parts suppliers could 51
parts suppliers which 131
parts suppliers would 132
parts themselves which 51
parts themselves would 48
parts thoroughly after 43
parts thoroughly dried 49
parts yellowish brown 266
parts yellowish green 86
parts yellowish olive 100
parts yellowish white 472
party activists about 50
party activists began 98
party activists could 275
party activists might 42
party activists often 196
party activists still 93
party activists which 49
party activists whose 176
party activists within 157
party activists would 406
party adherents agree 59
party adjourned thither 48
party admissions under 65
party advantage above 48
party advantage could 44
party advantage rather 154
party advantage which 282
party advantage would 149
party affections aside 65
party affiliation after 178
party affiliation alone 394
party affiliation based 83
party affiliation comes 42
party affiliation could 391
party affiliation either 43
party affiliation makes 87
party affiliation might 146
party affiliation often 42
party affiliation plays 132
party affiliation rather 476
party affiliation seems 181
party affiliation shall 65
party affiliation since 102
party affiliation under 45
party affiliation until 81
party affiliation which 134
party affiliation while 150
party affiliation within 419
party affiliation would 736
party aggrieved could 89
party aggrieved might 480
party aggrieved shall 920
party aggrieved under 67
party aggrieved within 98
party aggrieved would 150
party agreement about 98
party agreement could 73
party agreement which 145
party agreement would 117
party alignment which 175
party alignment would 41
party allegiance after 57
party allegiance rather 107
party allegiance which 178
party allegiance would 164
party amendment falls 40
party animosity could 161
party animosity which 67
party announced plans 48
party apparatus after 91
party apparatus began 43
party apparatus could 349
party apparatus rather 69
party apparatus since 48
party apparatus still 53
party apparatus under 397
party apparatus until 46
party apparatus which 838
party apparatus while 114
party apparatus whose 97
party apparatus within 89
party apparatus would 493
party appellant shall 117
party arraigned shall 72
party arrogance which 84
party assembled about 47
party assembled after 76
party assembled again 166
party assembled below 240
party assembled every 51
party assembled round 967
party assembled under 111
party assembled within 62
party associates would 73
party candidacy would 114
party candidate again 47
party candidate could 500
party candidate george 1370
party candidate henry 378
party candidate james 155
party candidate lists 418
party candidate might 113
party candidate named 102
party candidate ralph 256
party candidate rather 98
party candidate running 234
party candidate since 1256
party candidate under 112
party candidate whose 57
party candidate would 822
party certainly would 90
party character which 152
party clustered round 104
party coalitions could 127
party coalitions which 123
party collapsed after 77
party collapsed under 44
party colleagues could 44
party colleagues would 86
party collected round 281
party commercial paper 258
party commission under 131
party commission which 41
party committee about 96
party committee after 168
party committee could 309
party committee first 193
party committee headed 124
party committee meeting 723
party committee might 132
party committee rather 60
party committee rooms 157
party committee shall 309
party committee tried 42
party committee under 316
party committee which 818
party committee within 174
party committee would 473
party communist party 590
party communist state 1487
party companies offer 125
party complaining about 87
party complaining might 44
party complaining shall 301
party complaining thereof 140
party complains about 86
party complaint filed 330
party complaint seeking 192
party complaint shall 259
party complaint under 257
party complaint which 559
party complaint would 118
party comprised about 58
party comprised within 40
party concerned about 162
party concerned could 149
party concerned either 49
party concerned fails 125
party concerned might 70
party concerned shall 1178
party concerned which 51
party concerned within 103
party concerned would 722
party condemned shall 87
party condemned thinks 66
party conditions which 94
party conflicts which 499
party conflicts within 189
party conflicts would 159
party congresses every 100
party congresses since 106
party congresses which 235
party congresses would 123
party consensus about 144
party consensus which 105
party contained within 85
party contested every 60
party continued after 100
party continued still 46
party continued strong 45
party continued under 82
party continued until 599
party continues until 68
party convention after 94
party convention chose 41
party convention could 221
party convention meets 246
party convention method 55
party convention rather 64
party convention shall 66
party convention since 102
party convention until 47
party convention voted 53
party convention where 99
party convention which 859
party convention would 493
party convicted ought 61
party convicted shall 6126
party convicted thereof 44
party convicted under 42
party currently holding 58
party currently holds 73
party defendant after 66
party defendant arising 689
party defendant could 70
party defendant either 111
party defendant shall 800
party defendant under 1074
party defendant where 264
party defendant which 46
party defendant within 113
party defendant would 456
party delegates voted 94
party delegates would 150
party delegation headed 235
party delegation which 114
party democracy after 119
party democracy based 197
party democracy could 171
party democracy since 139
party democracy under 176
party democracy which 606
party democracy while 135
party democracy within 304
party democracy would 414
party described above 375
party developed after 61
party developed under 49
party developed which 44
party developed within 44
party discovers folly 43
party discussed above 50
party discussion about 56
party dispersed after 44
party dissension which 134
party dissolved after 72
party documents which 121
party dominance under 57
party dominance which 67
party dominance within 46
party dominance would 61
party dominated state 99
party domination which 42
party dreadfully meeting 46
party electoral lists 279
party executive board 212
party executive could 50
party executive meeting 143
party executive posts 42
party executive which 279
party executive would 78
party exercises power 70
party expressly named 44
party followers would 40
party formations which 159
party generally could 62
party generally found 44
party generally holds 48
party generally loses 50
party generally makes 50
party generally takes 47
party generally would 51
party gradually began 89
party gradually broke 93
party gradually moved 108
party hereunder shall 195
party hierarchy after 84
party hierarchy began 78
party hierarchy could 59
party hierarchy until 83
party hierarchy which 280
party hierarchy would 112
party imprisoning would 67
party indemnity action 109
party influence could 128
party influence which 216
party influence within 114
party influence would 129
party instantly began 40
party instantly closing 87
party insurance cases 73
party insurance claim 61
party insurance cover 800
party insurance plans 390
party insurance which 133
party insurance would 192
party interests above 662
party interests could 136
party interests might 130
party interests rather 259
party interests which 449
party interests within 102
party interests would 383
party intrigues which 120
party invitation lists 208
party leadership about 197
party leadership after 1422
party leadership again 109
party leadership alone 47
party leadership asked 43
party leadership based 43
party leadership began 396
party leadership broke 46
party leadership chose 179
party leadership comes 56
party leadership could 1949
party leadership either 103
party leadership faced 69
party leadership feared 76
party leadership first 127
party leadership found 202
party leadership group 231
party leadership headed 309
party leadership hoped 105
party leadership later 54
party leadership level 442
party leadership makes 112
party leadership might 241
party leadership moved 119
party leadership needs 91
party leadership never 88
party leadership often 217
party leadership plays 46
party leadership posts 718
party leadership ranks 105
party leadership rather 534
party leadership roles 401
party leadership seems 146
party leadership since 700
party leadership split 47
party leadership still 236
party leadership stood 64
party leadership takes 66
party leadership tends 157
party leadership today 50
party leadership tried 473
party leadership under 1264
party leadership until 290
party leadership wants 110
party leadership which 2463
party leadership while 313
party leadership whose 61
party leadership within 602
party leadership would 2516
party logistics firms 311
party loyalists rather 90
party loyalists would 107
party loyalties based 56
party loyalties could 50
party loyalties might 42
party loyalties rather 86
party loyalties which 138
party loyalties within 74
party loyalties would 51
party machinery after 55
party machinery began 127
party machinery could 264
party machinery rather 97
party machinery under 73
party machinery which 980
party machinery within 42
party machinery would 198
party manifesto which 207
party materially fails 45
party mechanism which 41
party movements since 180
party movements which 221
party naturally tends 45
party naturally would 40
party newspaper people 51
party newspaper which 99
party nicknames which 40
party nominated bryan 59
party nominated george 87
party nominated henry 63
party nominated james 536
party nominated peter 103
party nominated thomas 90
party nomination would 207
party obligated under 64
party officially began 50
party operations which 45
party opposition which 223
party opposition would 44
party organized after 58
party organized under 156
party patterned after 110
party plaintiff could 169
party plaintiff fails 46
party plaintiff files 472
party plaintiff shall 146
party plaintiff under 320
party plaintiff would 194
party platforms began 41
party platforms often 115
party platforms since 237
party platforms which 381
party platforms would 113
party political action 872
party political arena 780
party political basis 592
party political bureau 662
party political dogma 96
party political elite 56
party political feeling 136
party political force 101
party political front 184
party political funding 134
party political funds 149
party political gains 43
party political goals 44
party political group 165
party political issue 1679
party political label 43
party political leader 301
party political level 1234
party political lines 2508
party political links 144
party political meeting 144
party political order 133
party political party 324
party political point 930
party political power 1122
party political press 147
party political rally 92
party political rather 53
party political scene 436
party political sense 782
party political terms 1365
party political thinking 90
party political views 476
party politician would 96
party popularly known 88
party prejudice which 95
party prejudice would 107
party presently seeking 97
party president after 66
party president would 105
party primaries where 85
party primaries which 49
party primaries would 41
party primarily liable 2547
party principle could 200
party principle which 130
party proceeded about 75
party proceeded first 59
party proceeded thither 54
party proceeded under 44
party proceeded until 147
party prosecuting shall 72
party purchaser would 116
party qualified under 58
party reasonably could 72
party reformers would 85
party requester shall 201
party requester under 113
party requester whose 57
party resolution which 43
party rivalries which 135
party rivalries within 55
party scattered about 60
party secretary after 160
party secretary could 109
party secretary since 108
party secretary under 42
party secretary until 183
party secretary would 188
party sentiment which 43
party separated about 50
party signifies either 93
party situations where 52
party squabbles which 107
party stalwarts would 51
party structure after 54
party structure based 200
party structure began 106
party structure could 211
party structure makes 148
party structure might 143
party structure rather 102
party structure since 54
party structure under 155
party structure where 141
party structure which 1384
party structure within 330
party structure would 564
party struggles after 109
party struggles which 741
party struggles within 336
party struggles would 117
party succeeded party 48
party suspected until 52
party telephone lines 316
party theoretical organ 44
party throughout italy 181
party throughout spain 43
party trespassing acted 85
party typically loses 85
party virtually ceased 76
party wednesday evening 76
party wednesday night 145
party willfully fails 80
party yesterday evening 313
party yesterday morning 74
passing aberration which 91
passing backwards under 61
passing continues until 120
passing defective items 103
passing defective parts 68
passing different poles 41
passing different types 52
passing distilled water 311
passing incidents which 156
passing indicated above 105
passing infectious agent 299
passing judgments about 226
passing judgments which 58
passing knowledge about 101
passing motorists could 65
passing motorists would 90
passing obliquely round 103
passing phenomena which 240
passing polarized light 525
passing political power 90
passing political scene 91
passing programming model 1241
passing reference about 155
passing reference might 91
passing reference which 283
passing reference within 44
passing reference would 55
passing resolution after 58
passing sometimes above 40
passing sometimes tarry 51
passing streetcar would 50
passing sublunary world 47
passing telegraph poles 173
passing telephone poles 181
pasta vegetable group 186
paste described above 188
paste porcelain which 124
pasty complexion which 42
pasty substance which 99
patch occupancy model 100
patch residence times 179
pathos certainly would 68
pausing perplexed where 114
paved courtyard about 64
paved courtyard below 231
paved courtyard where 426
paved courtyard which 412
paved secondary roads 268
peaked resonance curve 121
peanut chocolate candy 52
pearls scattered about 44
pearly whiteness which 49
pedal mechanism which 45
peeping cautiously round 446
peering cautiously about 213
peering cautiously round 283
peering nervously about 63
peers wistfully round 48
penal character which 51
penal infliction might 216
penal infliction which 221
penal procedure taken 40
penal procedure which 55
penal proceedings which 52
penal provisions shall 241
penal provisions thereof 816
penal provisions under 211
penal provisions which 709
penal provisions would 66
penal servitude after 143
penal servitude again 46
penal servitude could 84
penal servitude either 100
penal servitude might 92
penal servitude rather 44
penal servitude shall 272
penal servitude under 310
penal servitude until 50
penal servitude where 52
penal servitude which 428
penal servitude within 59
penal servitude would 318
pence contained about 47
pence halfpenny farthing 98
pending additional study 142
pending agreement thereon 137
pending amendment would 42
pending antitrust action 133
pending antitrust cases 43
pending antitrust suits 143
pending commercial treaty 133
pending commission action 59
pending completion thereof 47
pending litigation might 57
pending litigation shall 191
pending litigation which 252
pending litigation would 81
pending proceedings shall 139
pending proceedings under 355
pending proceedings which 72
pending proceedings would 53
pending proposals would 49
penny magazines shall 135
penny newspaper stamp 87
penny provident banks 48
people alongshore could 40
people altogether above 165
people altogether given 100
people anciently loved 101
people applauded again 54
people applauded every 49
people appreciate about 65
people appreciate knowing 88
people appreciate music 65
people assembled about 316
people assembled after 43
people assembled again 282
people assembled below 424
people assembled beneath 105
people assembled could 66
people assembled daily 50
people assembled every 119
people assembled round 2029
people assembled twice 43
people assembled under 666
people assembled within 237
people assembled would 51
people associated under 54
people attracted thither 118
people attribute blame 41
people attribute value 101
people available within 100
people carefully avoid 133
people carefully watch 50
people carefully weigh 40
people celebrate easter 69
people centuries after 47
people centuries later 82
people certainly appear 111
people certainly could 201
people certainly exist 43
people certainly lived 60
people certainly might 75
people certainly never 50
people certainly ought 142
people certainly would 454
people chattered about 75
people clustered about 505
people clustered round 1040
people clustered under 66
people collected about 669
people collected below 50
people collected beneath 48
people collected daily 91
people collected might 52
people collected money 148
people collected round 1397
people collected under 152
people collected within 52
people commented about 194
people committed crime 47
people committed under 67
people compassed about 61
people complaining about 2474
people comprised about 43
people comprised within 101
people concerned about 8397
people concerned appear 42
people concerned belong 52
people concerned could 490
people concerned either 115
people concerned lived 124
people concerned might 226
people concerned never 54
people concerned often 64
people concerned rather 90
people concerned really 66
people concerned seems 41
people concerned shall 67
people concerned share 152
people concerned which 93
people concerned within 52
people concerned would 1881
people conducted under 43
people confident about 76
people congregate every 55
people construct about 108
people construct meanings 213
people construct social 287
people consulted about 72
people contained within 357
people continued after 84
people continued running 55
people continued talking 66
people continued under 62
people continued until 181
people continued working 97
people continues today 109
people conversed about 96
people converted under 85
people convicted under 229
people countless times 83
people criticize others 93
people cultivate large 40
people cultivate roses 65
people cultivate small 82
people cultivating quite 48
people currently alive 259
people currently enjoy 67
people currently holding 98
people currently running 67
people currently seeking 50
people currently serving 73
people currently spend 42
people currently under 120
people currently working 840
people delegated power 52
people deposited money 119
people described above 1326
people described below 338
people determine where 62
people determine which 139
people developed strong 67
people developed under 49
people developed within 45
people developed writing 53
people different gifts 61
people different kinds 114
people different types 43
people disagreed about 404
people disagreeing about 147
people discussed above 451
people dispersed after 75
people displaced under 45
people displaced within 234
people doubtless still 50
people doubtless would 53
people downloading music 40
people downstream would 49
people eliminating black 50
people elsewhere could 49
people elsewhere might 69
people elsewhere would 176
people eminently moral 66
people encounter daily 112
people encounter every 102
people encounter jesus 89
people encounter others 65
people encounter while 48
people encourage others 78
people entertain about 318
people entertain others 41
people entertain strong 40
people especially after 50
people especially close 90
people especially could 46
people especially enjoy 149
people especially girls 40
people especially liked 80
people especially loved 59
people especially often 70
people especially people 44
people especially prone 59
people especially since 57
people especially value 46
people especially where 44
people especially women 374
people especially would 85
people establish social 63
people eternally seeking 40
people everybody knows 64
people evidently avoid 64
people evidently could 80
people evidently found 68
people evidently lived 74
people evidently really 63
people exercised power 74
people expressed about 338
people expressed doubt 93
people expressed either 52
people expressed shock 74
people expressed strong 140
people extremely civil 101
people extremely happy 52
people extremely prone 54
people fantasize about 581
people furnished large 57
people generally about 179
people generally acted 60
people generally admit 116
people generally adopt 121
people generally after 64
people generally agree 1028
people generally allow 92
people generally appear 227
people generally apply 94
people generally asked 65
people generally avoid 308
people generally aware 78
people generally began 350
people generally begin 198
people generally belong 131
people generally blame 81
people generally build 44
people generally cared 49
people generally carry 134
people generally change 92
people generally chose 73
people generally claim 66
people generally could 616
people generally dress 83
people generally drink 87
people generally either 60
people generally engage 88
people generally enjoy 388
people generally enter 75
people generally favor 144
people generally feared 77
people generally focus 61
people generally found 244
people generally given 58
people generally hated 47
people generally healthy 47
people generally judge 129
people generally known 326
people generally laugh 60
people generally liked 183
people generally limit 101
people generally lived 446
people generally loved 82
people generally loyal 46
people generally marry 252
people generally might 191
people generally moved 85
people generally never 147
people generally offer 41
people generally ought 91
people generally place 201
people generally rather 122
people generally refer 384
people generally seems 49
people generally shall 89
people generally share 289
people generally sided 50
people generally sleep 129
people generally slept 63
people generally speaking 319
people generally spend 248
people generally spoke 173
people generally stand 86
people generally start 128
people generally still 165
people generally stood 44
people generally takes 46
people generally tried 86
people generally trust 186
people generally under 122
people generally value 297
people generally visit 45
people generally voted 85
people generally walking 41
people generally watch 43
people generally weigh 73
people generally which 118
people generally within 62
people generally would 3967
people generally write 119
people generation after 175
people genuinely cared 77
people genuinely enjoy 116
people genuinely liked 108
people genuinely loved 45
people genuinely seeking 42
people gradually adopt 42
people gradually began 738
people gradually begin 119
people gradually build 55
people gradually ceased 121
people gradually change 53
people gradually found 63
people gradually moved 287
people gradually spread 166
people gradually start 40
people hereabouts would 78
people humiliated under 56
people incapable either 113
people increasingly aware 165
people increasingly began 142
people increasingly chose 42
people increasingly found 104
people increasingly moved 52
people increasingly share 40
people influence others 197
people influence people 46
people instantly began 45
people interacting within 223
people interpret others 56
people interpret social 106
people interpret texts 77
people interpret words 71
people invariably asked 63
people invariably chose 58
people invariably waiting 54
people knowledge about 132
people languished under 113
people literally could 75
people literally lived 74
people naturally adopt 40
people naturally asked 124
people naturally avoid 55
people naturally began 210
people naturally begin 106
people naturally belong 40
people naturally brave 330
people naturally breaks 50
people naturally chose 69
people naturally could 72
people naturally engage 60
people naturally enjoy 83
people naturally feared 41
people naturally flock 46
people naturally found 115
people naturally gather 79
people naturally given 53
people naturally infer 49
people naturally liked 49
people naturally prone 83
people naturally tried 75
people naturally would 222
people nominally under 86
people oppressed under 53
people organized under 431
people organized within 59
people painfully aware 79
people passionate about 260
people patiently waiting 331
people peculiarly liable 132
people perfectly happy 163
people perfectly willing 45
people political power 116
people popularly known 117
people possessed large 45
people precisely where 59
people predicted would 85
people preferred paper 54
people preferred pepsi 121
people preferred white 48
people presently alive 66
people presently working 86
people preserves social 53
people previously known 101
people previously lived 70
people previously working 40
people pronounce words 230
people prospered under 184
people protected under 78
people protested about 90
people purchased goods 41
people qualities which 65
people quarreled about 78
people questioned about 189
people questioned could 50
people questioned would 174
people radically change 50
people reasonably happy 67
people recognize faces 52
people recognize jesus 71
people recognize today 126
people recognize words 73
people recommend placing 42
people recommend putting 50
people regularly drink 51
people regularly engage 176
people regularly gather 65
people regularly spend 57
people regularly visit 204
people regularly watch 76
people regularly working 45
people reminisce about 536
people reminiscing about 124
people repeatedly asked 71
people repeatedly wrote 54
people represent about 139
people resources which 87
people responded after 52
people responded nobly 103
people responded quite 43
people routinely engage 125
people sauntered about 42
people scattered about 3058
people scattered right 75
people scattered round 108
people sensitive about 74
people sentenced under 104
people sheltered within 73
people sincerely loved 61
people skeptical about 260
people socialized within 50
people sometimes acted 84
people sometimes adopt 149
people sometimes agree 43
people sometimes allow 145
people sometimes alone 48
people sometimes amuse 80
people sometimes appear 273
people sometimes apply 91
people sometimes argue 155
people sometimes asked 296
people sometimes avoid 130
people sometimes begin 101
people sometimes blame 51
people sometimes build 78
people sometimes built 58
people sometimes carry 111
people sometimes catch 80
people sometimes cause 49
people sometimes change 389
people sometimes chose 53
people sometimes claim 209
people sometimes could 100
people sometimes create 103
people sometimes cross 47
people sometimes dance 45
people sometimes drink 79
people sometimes drive 58
people sometimes engage 245
people sometimes enjoy 144
people sometimes enter 137
people sometimes fancy 139
people sometimes fight 50
people sometimes found 343
people sometimes gather 56
people sometimes infer 86
people sometimes judge 121
people sometimes known 43
people sometimes laugh 143
people sometimes lived 128
people sometimes makes 76
people sometimes marry 53
people sometimes moved 58
people sometimes offer 90
people sometimes place 218
people sometimes point 50
people sometimes raise 57
people sometimes really 94
people sometimes refer 589
people sometimes seems 58
people sometimes share 68
people sometimes shift 41
people sometimes sleep 80
people sometimes slept 58
people sometimes spend 101
people sometimes spoke 188
people sometimes stand 54
people sometimes stare 45
people sometimes start 93
people sometimes still 278
people sometimes thinking 43
people sometimes tried 110
people sometimes visit 47
people sometimes worry 66
people sometimes would 119
people sometimes write 276
people sometimes wrote 97
people sovereign power 83
people speculate about 414
people speculating about 217
people sprinkled about 49
people staggered under 43
people stereotype others 103
people struggled under 48
people studiously avoid 60
people submitted easily 49
people supremely happy 40
people surpassed anything 58
people surrounding jesus 215
people surrounding space 79
people suspected anything 44
people suspicious about 203
people testified about 180
people themselves about 412
people themselves admit 86
people themselves adopt 48
people themselves after 281
people themselves agree 96
people themselves allow 48
people themselves alone 45
people themselves alter 316
people themselves appear 230
people themselves asked 82
people themselves based 40
people themselves began 639
people themselves begin 328
people themselves breaking 43
people themselves build 56
people themselves built 105
people themselves carry 75
people themselves change 241
people themselves chose 162
people themselves claim 84
people themselves could 2464
people themselves crave 103
people themselves create 306
people themselves cried 40
people themselves either 113
people themselves elect 158
people themselves engage 62
people themselves enjoy 83
people themselves every 43
people themselves found 86
people themselves fully 47
people themselves judge 66
people themselves lived 181
people themselves might 891
people themselves moved 76
people themselves never 308
people themselves offer 91
people themselves often 1504
people themselves ought 124
people themselves place 145
people themselves quite 59
people themselves rather 886
people themselves really 136
people themselves refer 113
people themselves seems 49
people themselves shall 372
people themselves shaping 41
people themselves share 80
people themselves since 70
people themselves spoke 93
people themselves stand 55
people themselves start 41
people themselves still 185
people themselves stood 59
people themselves today 64
people themselves tried 41
people themselves under 408
people themselves until 80
people themselves value 156
people themselves voted 85
people themselves where 71
people themselves which 1105
people themselves while 91
people themselves whose 177
people themselves within 122
people themselves working 60
people themselves would 5636
people themselves wrote 47
people thoroughly enjoy 216
people throughout china 773
people throughout egypt 68
people throughout every 87
people throughout human 266
people throughout israel 51
people throughout italy 207
people throughout japan 320
people throughout latin 759
people throughout russia 168
people throughout spain 79
people throughout texas 49
people throughout wales 79
people throughout world 42
people typically adopt 43
people typically apply 76
people typically avoid 55
people typically begin 146
people typically belong 45
people typically engage 158
people typically enjoy 86
people typically enter 60
people typically focus 52
people typically found 62
people typically lived 75
people typically marry 44
people typically refer 86
people typically spend 273
people typically start 81
people typically value 105
people typically would 48
people uncertain about 274
people underwent testing 121
people unpleasant truths 47
people virtually every 55
people virtually never 119
people virtually taxed 43
people whispered about 508
people withstanding every 64
people worldwide carry 101
people worldwide could 144
people worldwide every 176
people worldwide since 77
people worldwide still 256
people worldwide whose 48
people worldwide would 211
people worshiped idols 116
period aforesaid shall 123
period allowable under 111
period attracted large 43
period available under 174
period benefited rather 55
period centuries after 43
period centuries later 75
period chemistry class 140
period circulate about 131
period commenced about 67
period commenced after 41
period commences after 108
period commercial banks 161
period communist china 44
period comprised within 189
period comprises about 46
period contained about 136
period contained within 151
period continued after 142
period continued under 72
period continued until 538
period continues after 42
period continues today 48
period continues until 1009
period crossover study 1021
period crossover trials 154
period currently under 133
period described above 5145
period described below 208
period described under 84
period developed under 83
period different kinds 48
period different types 57
period discussed above 2712
period discussed below 246
period embryonic period 44
period especially after 92
period especially since 43
period fertility rates 1410
period furniture which 189
period generally agree 90
period generally appear 43
period generally found 43
period generally known 286
period generally lasting 41
period generally lasts 381
period generally ranges 97
period generally takes 80
period gradually began 46
period habitation sites 180
period incubation period 90
period indicated above 976
period indicated below 350
period indicates falling 71
period industrial growth 43
period intervening since 120
period inventory level 170
period inventory model 924
period mortality rates 131
period naturally falls 48
period necessary after 52
period officially began 51
period officially ended 68
period ordovician period 53
period organized labor 70
period permitted under 757
period persisted until 77
period political power 106
period popularly known 128
period population growth 448
period presently under 199
period previously fixed 89
period production costs 216
period revolution period 56
period sometimes known 125
period sometimes lasting 50
period sometimes running 127
period somewhere about 199
period specified above 3561
period specified below 342
period specified shall 110
period specified under 2258
period specified within 49
period succeeded period 82
period suggested above 118
period surrounding world 671
period throughout which 1173
period typically lasting 51
period typically lasts 188
period typically ranges 51
period virtually every 108
period witnessed first 46
period witnessed growing 52
period witnessed large 57
period witnessed major 244
period witnessed rapid 131
pests described below 41
petal epidermal cells 162
petty advantage which 47
petty annoyance which 122
petty anxieties about 148
petty anxieties which 67
petty arguments about 147
petty artifices which 107
petty attentions which 46
petty chieftain named 73
petty chieftain whose 49
petty commodity forms 101
petty commodity trade 171
petty commodity trading 217
petty conflicts which 283
petty corruption which 82
petty criminals could 45
petty criminals rather 43
petty criminals whose 62
petty criminals would 60
petty criticism which 61
petty despotism which 57
petty dynasties which 157
petty economies which 120
petty emolument which 61
petty garrisons which 43
petty gentleman lives 47
petty household cares 312
petty incidents which 180
petty interests which 262
petty intrigues which 284
petty irrigation works 210
petty jealousies about 55
petty jealousies which 884
petty jealousies within 82
petty jealousies would 57
petty landmarks which 65
petty larcenies which 64
petty malignity which 65
petty municipal court 60
petty obstacles which 108
petty offenders could 55
petty offenders might 46
petty offenders while 48
petty offenders whose 40
petty offenders would 59
petty oligarchy which 66
petty oppression which 58
petty political gains 130
petty political games 75
petty political units 87
petty politician would 40
petty precaution which 43
petty privateer might 107
petty provincial ruler 74
petty provincial towns 61
petty republics would 41
petty rivalries which 179
petty rivalries within 44
petty societies which 70
petty squabbles about 349
petty squabbles which 279
petty squabbles within 56
petty squadrons which 62
petty struggles which 50
petty territory which 69
petty transient calls 42
petty tyrannies which 253
petty weaknesses which 74
phage particles after 128
phage particles appear 142
phage particles carry 107
phage particles could 200
phage particles which 729
phage particles within 151
phage particles would 53
phase alternating field 50
phase capacitor motor 273
phase capacitor start 52
phase catalytic growth 146
phase cigarette smoke 184
