pad elephants were 49
pay themselves from 620
pay themselves high 97
pay themselves huge 78
pay themselves less 401
pay themselves more 348
pay themselves their 173
pay themselves very 83
pay themselves well 238
pay themselves what 83
pay threepence more 88
pay threepence when 73
pay throughout their 252
pay tolerably well 123
pay unusually high 637
pay virtually nothing 482
pay warehouse rent 52
peak absorption band 48
peak abundance during 115
peak amplitude during 187
peak amplitude from 321
peak amplitude must 136
peak amplitude over 167
peak amplitude ratio 701
peak amplitude were 290
peak amplitude when 106
peak amplitude will 601
peak childbearing ages 331
peak childbearing years 1401
peak contained only 57
peak densities were 176
peak disappears from 44
peak disappears when 126
peak discharge data 233
peak discharge during 307
peak discharge from 1512
peak discharge over 49
peak discharge rate 1046
peak discharge when 86
peak discharge will 168
peak emigration years 44
peak fertility years 68
peak frequency during 158
peak frequency from 201
peak frequency were 113
peak frequency will 133
peak incidence among 121
peak incidence during 1388
peak incidence from 463
peak incidence rate 188
peak intensity along 110
peak intensity also 112
peak intensity data 296
peak intensity during 425
peak intensity from 660
peak intensity over 233
peak intensity ratio 2040
peak intensity were 145
peak intensity when 165
peak intensity will 319
peak latencies were 366
peak metabolic rate 298
peak mortality rate 94
peak originating from 481
peak population during 171
peak population size 246
peak population years 61
peak potentials were 157
peak pressures during 179
peak pressures from 214
peak pressures have 48
peak pressures over 47
peak pressures were 507
peak production during 610
peak production from 324
peak production month 111
peak production rate 1147
peak production there 43
peak production time 275
peak production when 155
peak production will 263
peak production years 738
peak responses were 217
peak separated from 259
peak stretched from 134
peal resounded from 43
pear varieties have 125
pear varieties were 51
pear varieties will 53
peas especially have 49
peat collected from 52
peat sediments from 54
pen different from 48
pen naturally drew 69
pen recorders have 105
pen registers from 48
pen scratched along 110
pen scratched away 159
pen scratched over 157
pen suspended over 436
per additional acre 118
per additional book 112
per additional case 69
per additional copy 126
per additional foot 53
per additional hour 540
per additional inch 145
per additional item 109
per additional life 276
per additional mile 116
per additional page 153
per additional unit 1151
per additional user 106
per additional word 138
per adsorption site 87
per adventure will 44
per agreement made 79
per allocation unit 182
per apartment unit 727
per apartment were 48
per available data 92
per available hour 153
per available room 3512
per broadcast hour 254
per candidate from 56
per catalytic site 136
per certified copy 179
per character code 51
per character from 48
per character plus 101
per character when 48
per character will 57
per chargeable hour 325
per classroom hour 380
per classroom unit 2681
per classroom were 47
per classroom will 45
per coherence time 139
per collection unit 104
per collection were 46
per commercial bank 106
per commercial farm 546
per commodity unit 215
per community were 49
per completed call 94
per completed case 92
per completed foot 57
per completed unit 429
per component type 70
per component will 54
per composite unit 776
per conception were 75
per conditions laid 63
per conductor will 176
per connection from 55
per container from 59
per container were 66
per deciliter have 55
per deciliter were 51
per deciliter when 59
per defective item 44
per defective unit 83
per deposited atom 438
per deuterium atom 209
per developed acre 306
per directions from 51
per effective hour 342
per effective unit 794
per ejaculate were 55
per electoral vote 169
per electrode pair 46
per epidermal cell 113
per equipment hour 149
per equipment item 70
per equipment unit 81
per estimated gram 160
per excavation unit 316
per fortnight during 42
per fortnight from 60
per frequency band 201
per frequency unit 234
per functional unit 1135
per generation among 71
per generation during 76
per generation from 225
per generation have 47
per generation over 108
per generation rate 65
per generation time 134
per generation were 132
per generation when 101
per generation will 216
per habitable room 589
per harvested acre 5414
per hexagonal unit 62
per household also 180
per household among 684
per household came 99
per household cost 354
per household during 669
per household fell 132
per household from 1825
per household grew 71
per household have 183
per household land 304
per household must 86
per household only 47
per household over 325
per household plus 51
per household ratio 145
per household rose 246
per household size 93
per household type 87
per household unit 554
per household went 66
per household were 891
per household when 95
per household will 505
per incubation tube 75
per industrial unit 241
per infectious unit 233
per inpatient case 45
per inpatient stay 118
per inspection hour 276
per inspection unit 531
per installed unit 96
per installed watt 80
per intonation unit 72
per inventory item 83
per inventory unit 53
per irrigable acre 551
per irrigated acre 2666
per kilometer along 79
per kilometer cost 60
per kilometer from 194
per kilometer length 86
per kilometer over 61
per kilometer plus 116
per kilometer were 133
per kilometer when 59
per kilometer will 65
per livestock unit 4568
per metabolic body 100
per milligram cell 116
per molecular unit 181
per monomeric unit 877
per mortgaged farm 171
per nucleotide base 308
per nucleotide pair 314
per nucleotide site 1013
per nucleotide unit 91
per operative hour 214
per operative rose 55
per palladium atom 65
per paperback copy 61
per paragraph will 44
per planetary mass 60
per population ratio 407
per population size 175
per population unit 1818
per population were 205
per prevented birth 197
per primitive cell 2525
per primitive unit 599
per procedure laid 125
per production hour 1398
per production line 146
per production unit 7636
per published inch 255
per published page 1113
per published word 316
per recipient cell 404
per recipient from 65
per recipient were 112
per recipient will 70
per replicate were 214
per reprinted from 95
per resolution cell 263
per revolution feed 52
per revolution from 96
per revolution must 49
per revolution were 53
per revolution when 146
per revolution will 470
per scheduled hour 146
per shoreline mile 224
per simulation step 95
per simulation time 87
per specified time 190
per specified unit 125
per statement laid 89
per telephone call 874
per telephone line 235
per television home 69
per transport mode 54
per transport unit 86
per vegetation type 95
pet ownership among 276
pet ownership have 94
pet ownership were 241
pet palanquin sent 44
pig carcasses were 134
pig producers have 63
pig producers were 53
pig production from 49
pig production were 121
pig production will 197
pig virulence test 179
pin connector from 480
pin connector into 190
pin connector used 707
pin ourselves down 199
pin protruded from 48
pin protrudes from 109
pin themselves down 654
pit contained four 40
pit contained many 50
pit contained only 172
pit contained some 45
pit contained three 48
pit densities were 59
pit excavated into 262
pit membranes were 51
pit operations have 53
pit operations were 83
pit phosphate mine 132
plea agreement also 58
plea agreement from 105
plea agreement into 51
plea agreement must 64
plea agreement only 109
plea agreement were 105
plea agreement when 62
plea agreement will 312
plea available only 76
plea bargained down 217
plea proposals made 67
plea sometimes made 107
ply laminates have 53
ply laminates were 233
ply regularly along 99
ply regularly from 624
pod extracted from 98
poem attracted much 40
poem celebrating their 47
poem comprises three 56
poem contained some 107
poem describes some 65
poem describes their 66
poem describes what 325
poem developed from 74
poem different from 419
poem discussed here 68
poem dissolves into 80
poem elegantly writ 165
poem expresses some 92
poem expresses what 193
poem inscribed upon 66
poem modulates from 56
poem modulates into 59
poem presented here 150
poem published during 170
poem published here 77
poem published just 43
poem published only 54
poem published some 74
poem published when 91
poem refreshes life 210
poem reprinted from 129
poem reprinted here 161
poet addressed those 77
poet addresses these 54
poet alexander pope 3145
poet alexander smith 143
poet certainly knew 75
poet coleridge once 58
poet coleridge said 67
poet complains more 87
poet concerned only 45
poet descended from 74
poet described what 72
poet describes here 55
poet describes some 40
poet describes such 124
poet describes their 139
poet describes these 90
poet describes those 50
poet describes what 374
poet developed into 40
poet different from 214
poet disappears into 43
poet displayed such 41
poet evidently felt 57
poet evidently means 54
poet expatiates upon 42
poet expressed some 74
poet expressed such 77
poet expresses only 43
poet expresses what 251
poet expressly says 134
poet gradually lost 42
poet inherited from 85
poet longfellow also 42
poet meditates upon 143
poet refrained from 76
poet registers what 46
poet repeatedly uses 50
poet separated from 52
poet sometimes uses 87
poet throughout life 45
poet triumphed over 139
poet unwittingly lays 58
poet wordsworth once 92
poet wordsworth said 87
poet wordsworth says 72
pol sequences from 51
pop standards like 133
pop standards such 52
pot contained only 106
pot fragments from 52
pot fragments were 72
pot percussion note 122
pot recovered from 63
pot suspended from 436
pot suspended over 1156
pox prevailed among 49
pox prevented many 51
pro defensive back 129
pro reprinted from 49
pry ourselves away 43
pry themselves away 94
pry themselves from 50
psi phenomena have 180
psi phenomena such 104
psi phenomena were 92
psi saturated steam 141
pup mortality rate 76
pus aspirated from 1225
pus collected from 187
pus discharge from 801
pus discharging from 363
pus evacuated from 339
pus expressed from 415
pus organisms have 47
put additional cash 48
put additional land 43
put additional load 47
put additional time 56
put additional work 52
put altogether into 162
put americans back 641
put americans into 251
put ammunition into 97
put antibiotic cream 42
put arguments into 597
put artillery fire 83
put asterisks next 42
put banknotes into 46
put batteries into 148
put bonaparte into 41
put bracelets upon 909
put cardboard over 107
put carefully away 4670
put carefully back 118
put carefully down 255
put carefully into 556
put carefully over 42
put character into 399
put chemicals into 395
put christians into 48
put communism into 184
put companies into 141
put compassion into 183
put completed work 54
put compulsion upon 136
put computers into 456
put condensed milk 47
put conditions upon 519
put contention into 50
put conviction into 430
put countries into 53
put countries like 48
put creativity into 83
put criminals away 208
put criminals back 46
put criminals into 98
put criticism into 47
put customers into 72
put democracy back 156
put democracy into 972
put different ideas 64
put documents into 234
put downwards deep 87
put economics into 85
put electrons into 209
put employees into 114
put equipment away 330
put equipment back 93
put equipment into 49
put everybody back 150
put everybody down 193
put everybody else 1650
put everybody into 1012
put excessive faith 103
put executions into 89
put existence into 51
put expression into 497
put expressly upon 59
put extensive faith 75
put extracted teeth 66
put extremely high 54
put ferdinand back 46
put furniture back 44
put furniture into 92
put garrisons into 2271
put garrisons upon 72
put gradually into 116
put groceries away 1300
put gunpowder into 255
put handcuffs upon 48
put happiness into 87
put hurriedly into 51
put ignorance upon 64
put important ideas 62
put increasingly heavy 47
put increasingly into 97
put increasingly more 138
put ingredients into 59
put innovation into 42
put instantly into 258
put intellect into 54
put investors into 44
put jefferson into 40
put jerusalem into 51
put knowledge into 2511
put leadership into 49
put leftovers away 122
put liberation from 42
put literally into 196
put machinery into 209
put mcclellan back 64
put mountains upon 85
put mysteries into 102
put newspaper down 348
put newspaper over 99
put nutrients back 130
put nutrients into 129
put obstacles into 55
put ourselves ahead 48
put ourselves among 61
put ourselves away 69
put ourselves back 10870
put ourselves down 2393
put ourselves forth 46
put ourselves here 41
put ourselves into 25277
put ourselves last 323
put ourselves more 457
put ourselves much 41
put ourselves once 70
put ourselves only 42
put ourselves over 60
put ourselves there 369
put ourselves upon 811
put overboard from 92
put patriotism ahead 121
put patriotism into 42
put perception into 141
put phenomena into 78
put political ideas 40
put political work 54
put precisely into 80
put precisely those 43
put president bush 103
put pressures upon 281
put prevention into 75
put primarily into 44
put principle ahead 114
put principle into 267
put prisoners into 153
put privately into 47
put prodigious faith 123
put production ahead 40
put production back 48
put production into 48
put proposals into 64
put provisions into 305
put quotations from 51
put radically into 59
put regularly into 99
put resolution into 40
put resources back 46
put resources into 3802
put restraint upon 2526
put roosevelt over 123
put scrambled eggs 186
put scripture into 57
put sentences into 130
put sentiment into 106
put sexuality into 171
put sincerity into 82
put someplace else 53
put sometimes into 49
put somewhere else 4887
put somewhere safe 271
put specimens into 40
put stability into 49
put structure into 357
put substance into 368
put sweetness into 92
put television into 51
put television sets 252
put temptation from 113
put temptation into 100
put themselves ahead 287
put themselves along 43
put themselves also 73
put themselves among 138
put themselves away 708
put themselves back 6760
put themselves down 9556
put themselves even 48
put themselves forth 1903
put themselves from 153
put themselves half 46
put themselves high 47
put themselves into 60167
put themselves just 48
put themselves last 1618
put themselves like 81
put themselves more 810
put themselves most 98
put themselves much 245
put themselves once 331
put themselves onto 46
put themselves over 670
put themselves there 635
put themselves unto 117
put themselves upon 20132
put themselves very 257
put themselves well 117
put thoroughly into 45
put toothpaste back 279
put unlimited faith 126
put unluckily into 42
put whitehall into 47
put yesterday into 47
