hail principally from 40
have adjudicated upon 129
have adjustments been 50
have adjustments made 151
have adulterated their 150
have aggrandized their 60
have allegorical meaning 70
have alternately been 947
have alternately held 274
have alternately made 46
have alternately used 56
have alternative food 45
have alternative ideas 106
have alternative jobs 40
have alternative life 111
have alternative means 1749
have alternative paths 127
have alternative sets 119
have alternative text 73
have alternative uses 21388
have alternative ways 817
have alternative work 68
have amalgamated into 358
have amalgamated their 185
have amalgamated these 69
have amalgamated very 96
have annihilated many 56
have annihilated most 123
have annihilated their 437
have annihilated these 96
have annihilated those 48
have annihilated time 272
have annihilated your 44
have anomalously high 530
have antagonized many 410
have antagonized other 40
have antagonized some 162
have antagonized their 81
have antagonized those 63
have antecedents among 79
have antecedents from 52
have antiaircraft guns 75
have anticipated during 75
have anticipated even 305
have anticipated from 3292
have anticipated great 109
have anticipated have 73
have anticipated having 78
have anticipated here 72
have anticipated hume 60
have anticipated john 73
have anticipated just 354
have anticipated kant 112
have anticipated less 40
have anticipated making 50
have anticipated many 858
have anticipated miss 51
have anticipated more 710
have anticipated most 774
have anticipated much 1686
have anticipated nothing 188
have anticipated only 388
have anticipated other 99
have anticipated part 63
have anticipated prior 148
have anticipated seeing 62
have anticipated some 2962
have anticipated such 8468
have anticipated their 1358
have anticipated theory 59
have anticipated there 125
have anticipated these 1439
have anticipated those 388
have anticipated upon 41
have anticipated very 65
have anticipated were 80
have anticipated what 6096
have anticipated when 1234
have anticipated will 64
have anticipated your 1540
have apostatized from 1391
have applications from 457
have applications here 61
have applications made 59
have applications other 117
have applications ranging 94
have applications such 201
have applications well 46
have applications when 41
have apprehended even 45
have apprehended from 251
have apprehended more 394
have apprehended much 55
have apprehended nothing 67
have apprehended only 127
have apprehended some 346
have apprehended such 215
have apprehended their 149
have apprehended these 122
have apprehended what 245
have appropriated even 46
have appropriated from 840
have appropriated ideas 47
have appropriated land 104
have appropriated many 234
have appropriated more 562
have appropriated most 766
have appropriated much 289
have appropriated nothing 47
have appropriated only 147
have appropriated other 96
have appropriated over 50
have appropriated part 64
have appropriated some 573
have appropriated such 414
have appropriated their 700
have appropriated these 541
have appropriated those 143
have appropriated very 50
have appropriated what 843
have appropriated your 96
have approximate data 49
have arbitrarily been 816
have arbitrarily high 143
have arbitrarily made 235
have arbitrarily many 272
have arbitrarily used 683
have arrangements been 449
have arrangements like 58
have arrangements made 1505
have articulated clear 47
have articulated four 52
have articulated here 271
have articulated many 103
have articulated more 256
have articulated only 61
have articulated other 49
have articulated some 313
have articulated such 428
have articulated their 1913
have articulated these 327
have articulated those 62
have articulated three 90
have articulated well 87
have articulated what 707
have articulated your 171
have artificially been 132
have artificially high 140
have artificially kept 40
have artificially made 68
have ascertained also 175
have ascertained during 88
have ascertained from 2955
have ascertained just 68
have ascertained many 182
have ascertained more 342
have ascertained much 50
have ascertained nothing 317
have ascertained only 152
have ascertained some 231
have ascertained such 232
have ascertained their 978
have ascertained there 164
have ascertained these 365
have ascertained those 99
have ascertained upon 106
have ascertained very 74
have ascertained were 40
have ascertained what 5382
have ascertained when 55
have ascertained your 303
have assiduously been 88
have assiduously kept 44
have assignments from 57
have assimilated during 64
have assimilated even 41
have assimilated five 159
have assimilated from 467
have assimilated ideas 81
have assimilated into 1810
have assimilated many 471
have assimilated more 700
have assimilated most 222
have assimilated much 740
have assimilated only 193
have assimilated other 89
have assimilated over 158
have assimilated some 694
have assimilated such 209
have assimilated their 634
have assimilated these 386
have assimilated those 78
have assimilated very 75
have assimilated well 139
have assimilated what 234
have assimilated your 41
have astonishingly good 41
have astonishingly high 51
have astronomers been 144
have atmospheres rich 53
have attachments such 40
have attentively heard 67
have authorization from 1393
have backtracked from 61
have biographical data 219
have blockhouses made 44
have businessmen been 88
have callosities only 103
have camouflaged their 149
have capitalized more 52
have capitalized their 165
have capitalized these 89
have capitalized upon 722
have capitulated upon 113
have capitulated when 50
have categorical data 82
have categorized into 61
have categorized some 103
have categorized such 142
have categorized their 153
have categorized these 837
have categorized those 48
have categorized three 80
have categorized your 65
have centralized data 41
have centralized their 401
have certificate from 55
have checkpoints along 49
have chronically been 129
have chronically high 228
have chronically poor 58
have chronically used 43
have circulations over 120
have circulations ranging 111
have circumcised their 120
have classically been 2034
have coefficients ranging 177
have combinations less 59
have combinations such 45
have comfortable beds 522
have comfortable health 46
have comfortable inns 42
have comfortable living 273
have comfortable seating 489
have comfortable seats 314
have comfortable shoes 146
have comfortable time 75
have comfortably held 134
have commandment from 183
have commandment over 895
have commissioned from 224
have commissioned many 67
have commissioned more 143
have commissioned some 207
have commissioned such 530
have commissioned their 216
have commissioned these 72
have commissioned work 181
have commitments from 277
have commitments here 112
have communities been 50
have comparative cost 118
have comparative data 761
have comparative peace 144
have comparisons been 59
have comparisons made 56
have compensated more 46
have compensated their 114
have compensation from 151
have compensation laws 133
have compensation made 70
have compensation paid 119
have competitive edge 96
have competitors from 84
have complicated even 46
have complicated life 3045
have complicated many 53
have complicated other 42
have complicated rate 51
have complicated some 58
have complicated such 49
have complicated their 596
have complicated these 142
have complicated ways 46
have complicated what 109
have complicated your 135
have compliments paid 63
have compositions ranging 73
have compositions very 110
have compromised away 71
have compromised bone 74
have compromised health 53
have compromised less 95
have compromised many 99
have compromised more 151
have compromised much 42
have compromised nothing 78
have compromised other 58
have compromised over 125
have compromised some 203
have compromised such 53
have compromised their 2764
have compromised these 81
have compromised those 59
have compromised upon 43
have compromised what 69
have compromised when 49
have compromised your 680
have conceivably been 844
have conceivably come 57
have conceivably done 53
have conceivably gone 46
have conferences like 51
have confessedly been 277
have confessedly come 97
have confessedly done 82
have confidential data 61
have confidently been 92
have confidently said 112
have confirmation from 856
have confirmation here 52
have confiscated from 141
have confiscated more 90
have confiscated most 42
have confiscated some 75
have confiscated their 267
have confiscated those 63
have confiscated your 88
have conjectured from 449
have conjectured such 40
have conjectured what 247
have connotative meaning 133
have consciences void 68
have consecrated many 64
have consecrated more 144
have consecrated some 58
have consecrated such 49
have consecrated their 2408
have consecrated these 90
have consecrated your 416
have conservation laws 86
have consistency among 56
have consistency from 40
have consistency over 93
have conspicuous dark 72
have conspicuous eyes 43
have constituted clear 40
have constituted during 47
have constituted from 202
have constituted good 88
have constituted great 80
have constituted half 258
have constituted high 42
have constituted into 66
have constituted just 168
have constituted less 505
have constituted many 59
have constituted more 1376
have constituted most 324
have constituted much 464
have constituted nothing 99
have constituted only 2236
have constituted other 55
have constituted over 367
have constituted part 810
have constituted some 772
have constituted such 2028
have constituted their 1003
have constituted these 123
have constituted those 117
have constituted three 133
have constituted very 105
have constituted what 787
have constituted your 92
have constrained even 45
have constrained many 62
have constrained some 65
have constrained their 557
have constrained those 41
have constrained your 61
have constraints such 96
have constricted their 109
have constructed along 61
have constructed also 47
have constructed dams 104
have constructed during 140
have constructed even 41
have constructed five 303
have constructed four 644
have constructed from 1370
have constructed good 106
have constructed great 174
have constructed have 393
have constructed here 424
have constructed high 57
have constructed huge 119
have constructed into 73
have constructed just 56
have constructed life 94
have constructed many 1072
have constructed maps 144
have constructed meaning 136
have constructed more 1132
have constructed most 165
have constructed much 118
have constructed must 55
have constructed nothing 70
have constructed only 474
have constructed other 215
have constructed over 1031
have constructed part 43
have constructed rude 45
have constructed sets 67
have constructed some 1109
have constructed such 3854
have constructed their 6652
have constructed there 284
have constructed these 1057
have constructed those 134
have constructed three 1346
have constructed time 122
have constructed upon 138
have constructed vast 49
have constructed very 269
have constructed well 56
have constructed what 620
have constructed when 42
have constructed will 185
have constructed your 898
have construction work 241
have consultants from 56
have consultation from 40
have consummated their 774
have consummated your 150
have continually been 6294
have continually come 768
have continually done 183
have continually felt 356
have continually from 90
have continually gone 280
have continually heard 201
have continually held 322
have continually kept 238
have continually laid 175
have continually lost 107
have continually made 567
have continually more 101
have continually paid 50
have continually said 171
have continually seen 453
have continually sent 47
have continually told 102
have continually used 673
have continuance during 84
have contravened some 60
have contravened such 208
have contravened their 60
have contravened these 134
have contributed along 179
have contributed also 1005
have contributed among 42
have contributed bits 50
have contributed case 230
have contributed cash 119
have contributed code 63
have contributed data 716
have contributed during 599
have contributed even 997
have contributed ever 105
have contributed fine 44
have contributed five 366
have contributed food 78
have contributed four 107
have contributed from 912
have contributed good 102
have contributed great 213
have contributed half 298
have contributed have 183
have contributed help 70
have contributed here 235
have contributed high 53
have contributed huge 51
have contributed ideas 1832
have contributed into 70
have contributed just 250
have contributed land 188
have contributed least 208
have contributed less 2908
have contributed many 5888
have contributed more 41200
have contributed most 24397
have contributed much 62590
have contributed next 62
have contributed nine 88
have contributed nothing 11245
have contributed only 4148
have contributed open 149
have contributed other 270
have contributed over 4472
have contributed part 243
have contributed poems 100
have contributed some 4583
have contributed such 1356
have contributed sums 63
have contributed their 22401
have contributed these 315
have contributed those 92
have contributed three 664
have contributed time 1491
have contributed vast 142
have contributed very 6093
have contributed well 291
have contributed were 87
have contributed what 659
have contributed when 79
have contributed will 192
have contributed work 376
have contributed years 51
have contributed your 341
have contribution from 469
have conventional ideas 61
have conventional jobs 42
have conventional meaning 84
have conventional uses 59
have conventional ways 57
have conversation made 65
have cooperative work 57
have coordinated their 1708
have coordinated these 75
have coordinated your 53
have copyrighted their 41
have corporations been 102
have correlations ranging 46
have corresponding areas 77
have corresponding data 181
have corresponding high 125
have corresponding ideas 75
have corresponding keys 49
have corresponding ones 57
have corresponding rows 98
have corresponding sets 55
have countenance from 197
have countersunk heads 94
have courageously come 46
have courageously kept 44
have credibility among 176
have credibility only 79
have credibility when 325
have customarily been 4244
have customarily come 49
have customarily dealt 64
have customarily done 269
have customarily gone 50
have customarily held 73
have customarily made 102
have customarily paid 51
have customarily seen 44
have customarily used 288
have debilitated even 42
have debilitated their 57
have degenerated during 122
have degenerated even 63
have degenerated from 3486
have degenerated into 21680
have degenerated more 283
have degenerated much 237
have degenerated over 141
have degenerated very 121
have degenerated when 52
have deliberated much 204
have deliberated over 734
have deliberated three 48
have deliberated upon 687
have deliberated well 363
have deliberation must 41
have deliverance from 779
have demographic data 134
have demoralized many 65
have demoralized their 41
have demystified some 40
have denominated some 76
have denominated their 75
have denominated these 143
have denominated those 66
have departments dealing 77
have departments such 43
have depopulated their 45
have depopulated vast 147
have deregulated their 209
have descendants among 98
have descendants living 490
have descendants there 104
have descriptions from 80
have descriptions were 42
have descriptive data 53
have descriptive meaning 679
have descriptive text 70
have designations such 79
have desperately been 68
have desperately cast 40
have deteriorated along 52
have deteriorated during 918
have deteriorated even 621
have deteriorated from 1138
have deteriorated into 1837
have deteriorated less 133
have deteriorated like 101
have deteriorated more 371
have deteriorated most 269
have deteriorated much 368
have deteriorated only 46
have deteriorated over 2955
have deteriorated their 58
have deteriorated very 301
have deteriorated when 101
have determinate meaning 181
have determinate truth 428
have detrimental health 150
have detrimental side 662
have development teams 49
have differences among 426
have differences been 40
have differences from 374
have differences over 261
have differential meaning 122
have disappointing news 133
have disapproved even 47
have disapproved more 40
have disapproved most 104
have disapproved such 219
have disbelieved even 59
have disbelieved their 52
have disbelieved what 49
have disciplined their 411
have disciplined your 136
have discouraged early 53
have discouraged even 809
have discouraged free 43
have discouraged from 64
have discouraged less 470
have discouraged many 1994
have discouraged more 394
have discouraged most 2360
have discouraged much 126
have discouraged other 439
have discouraged saving 44
have discouraged some 1483
have discouraged such 1106
have discouraged their 854
have discouraged these 147
have discouraged those 372
have discouraged what 87
have discouraged work 63
have discouraged young 81
have discouraged your 63
have discredited many 84
have discredited much 65
have discredited other 286
have discredited some 52
have discredited such 128
have discredited their 318
have discredited these 136
have discredited those 58
have discredited your 257
have disembarked from 332
have disembarked their 54
have disembarked there 45
have disentangled from 71
have disheartened even 67
have disheartened less 75
have disheartened many 154
have disheartened most 352
have disheartened those 50
have disinterred from 180
have dismembered their 44
have disregarded duty 62
have disregarded even 73
have disregarded here 45
have disregarded life 41
have disregarded many 66
have disregarded most 44
have disregarded much 42
have disregarded other 58
have disregarded some 162
have disregarded such 672
have disregarded their 823
have disregarded these 492
have disregarded those 210
have disregarded what 180
have disregarded your 234
have distinctions made 85
have distinctive aims 56
have distinctive blue 41
have distinctive body 54
have distinctive cell 156
have distinctive dark 45
have distinctive food 99
have distinctive health 50
have distinctive ideas 57
have distinctive life 158
have distinctive meaning 121
have distinctive sets 206
have distinctive uses 66
have distinctive ways 420
have distinguished among 968
have distinguished even 65
have distinguished five 705
have distinguished four 1495
have distinguished from 1355
have distinguished good 56
have distinguished have 72
have distinguished here 261
have distinguished india 43
have distinguished into 63
have distinguished making 42
have distinguished many 291
have distinguished more 717
have distinguished most 200
have distinguished much 50
have distinguished must 40
have distinguished nine 75
have distinguished nothing 49
have distinguished only 447
have distinguished other 146
have distinguished some 608
have distinguished such 353
have distinguished their 852
have distinguished these 1157
have distinguished those 439
have distinguished three 3267
have distinguished true 56
have distinguished very 165
have distinguished what 1192
have distinguished your 494
have distributed alms 83
have distributed among 990
have distributed arms 51
have distributed data 67
have distributed during 43
have distributed food 118
have distributed four 53
have distributed free 108
have distributed from 72
have distributed great 91
have distributed into 228
have distributed land 164
have distributed many 307
have distributed mass 108
have distributed more 1046
have distributed most 169
have distributed much 99
have distributed only 190
have distributed over 979
have distributed some 407
have distributed such 321
have distributed their 984
have distributed these 516
have distributed those 92
have distributed three 87
have distributed wealth 44
have distributed what 109
have distributed your 169
have diversified away 206
have diversified during 48
have diversified from 351
have diversified into 3767
have diversified more 161
have diversified over 157
have diversified their 3536
have diversified your 60
have doubtlessly been 350
have drastically been 78
have effectively been 4331
have effectively come 108
have effectively dealt 276
have effectively died 61
have effectively done 481
have effectively gone 84
have effectively held 189
have effectively kept 614
have effectively laid 221
have effectively left 263
have effectively lost 540
have effectively made 1309
have effectively meant 84
have effectively only 88
have effectively paid 72
have effectively said 57
have effectively shut 471
have effectively sold 88
have effectively tied 100
have effectively used 4406
have effectively zero 215
have effectually been 40
have effectually done 272
have effectually kept 137
have effectually shut 107
have effectuated their 44
have effervesced when 81
have efficiently been 47
have elaborately been 57
have elaborately dealt 107
have electricity back 59
have electricity during 41
have electricity even 50
have electricity from 133
have electricity here 168
have electricity laid 55
have electricity only 123
have electricity there 117
have electricity when 94
have electrified their 92
have emancipated from 135
have emancipated many 83
have emancipated their 266
have emancipated these 70
have emancipation from 61
have emasculated their 51
have embarrassed even 289
have embarrassed many 220
have embarrassed most 182
have embarrassed some 253
have embarrassed their 481
have embarrassed those 95
have embarrassed your 79
have embellished life 48
have embellished some 63
have embellished their 533
have embellished these 128
have embellished what 42
have embroidered some 51
have embroidered their 90
have embroidered upon 120
have empirically been 246
have encompassed many 156
have encompassed more 414
have encompassed most 250
have encompassed much 155
have encompassed only 225
have encompassed other 52
have encompassed some 98
have encompassed such 292
have encompassed their 52
have encompassed these 48
have encompassed three 72
have encompassed your 41
have encountered along 592
have encountered also 112
have encountered among 747
have encountered anti 91
have encountered back 40
have encountered came 78
have encountered cold 42
have encountered during 2403
have encountered early 62
have encountered even 372
have encountered ever 40
have encountered five 172
have encountered food 43
have encountered four 592
have encountered from 1149
have encountered good 108
have encountered great 1658
have encountered half 85
have encountered hard 267
have encountered have 1577
have encountered heavy 169
have encountered here 963
have encountered high 187
have encountered ideas 62
have encountered jews 60
have encountered john 63
have encountered just 236
have encountered less 1018
have encountered life 96
have encountered lord 65
have encountered many 16834
have encountered more 5100
have encountered most 1108
have encountered much 2878
have encountered none 301
have encountered nothing 1305
have encountered odds 47
have encountered once 124
have encountered only 5866
have encountered open 66
have encountered other 947
have encountered over 2534
have encountered pain 71
have encountered prior 103
have encountered rising 42
have encountered rude 49
have encountered seem 119
have encountered some 6688
have encountered such 7108
have encountered their 714
have encountered there 952
have encountered these 2261
have encountered those 474
have encountered three 2050
have encountered time 125
have encountered trying 77
have encountered upon 103
have encountered very 948
have encountered well 107
have encountered were 484
have encountered what 1120
have encountered when 1186
have encountered will 200
have encountered young 77
have encountered your 261
have enlightened many 200
have enlightened some 50
have enlightened their 254
have enlightened these 45
have enlightened those 47
have enlightened your 115
have entertained during 138
have entertained even 296
have entertained ever 113
have entertained fears 185
have entertained from 600
have entertained great 689
have entertained have 53
have entertained here 92
have entertained high 172
have entertained hope 68
have entertained ideas 364
have entertained just 76
have entertained less 258
have entertained many 1046
have entertained more 914
have entertained most 166
have entertained much 852
have entertained none 74
have entertained only 293
have entertained other 188
have entertained over 141
have entertained some 4270
have entertained such 9812
have entertained their 388
have entertained these 649
have entertained those 207
have entertained three 66
have entertained upon 190
have entertained very 1333
have entertained were 582
have entertained when 205
have entertained wrong 47
have entertained your 149
have equilibrium when 100
have equivalents among 55
have established aids 41
have established along 95
have established also 189
have established among 1424
have established anew 43
have established anti 107
have established areas 101
have established base 106
have established book 43
have established buying 211
have established cash 46
have established cell 111
have established city 47
have established clear 829
have established core 110
have established cost 119
have established data 180
have established deep 335
have established dose 43
have established drug 160
have established during 325
have established early 284
have established even 327
have established fair 70
have established faith 47
have established farm 45
have established film 62
have established fine 67
have established fire 102
have established firm 1164
have established fish 123
have established five 940
have established food 218
have established form 62
have established four 1789
have established free 577
have established from 773
have established full 471
have established game 123
have established good 5125
have established great 288
have established half 47
have established have 299
have established health 662
have established heart 132
have established here 1631
have established high 1380
have established home 517
have established huge 101
have established ideas 54
have established john 48
have established just 196
have established land 223
have established laws 1009
have established less 144
have established life 163
have established loan 250
have established many 2723
have established means 357
have established media 74
have established more 4656
have established most 474
have established much 602
have established must 81
have established nine 116
have established nothing 405
have established once 696
have established ongoing 153
have established only 1632
have established open 180
have established other 647
have established over 3138
have established part 59
have established peace 1361
have established peer 155
have established post 152
have established prior 214
have established radio 113
have established rape 118
have established rate 97
have established reading 101
have established risk 159
have established road 51
have established safe 107
have established seed 66
have established self 577
have established semi 92
have established sets 97
have established single 149
have established soap 54
have established some 9211
have established such 12480
have established task 127
have established teams 103
have established test 125
have established their 36847
have established there 2014
have established these 3074
have established those 487
have established three 3180
have established ties 612
have established time 323
have established toll 178
have established tree 90
have established true 110
have established truth 67
have established upon 424
have established user 49
have established uses 85
have established vast 54
have established very 2376
have established wage 172
have established warm 143
have established ways 388
have established well 938
have established were 97
have established what 7506
have established when 143
have established wide 82
have established wild 75
have established will 1052
have established work 455
have established your 6174
have established youth 76
have established zoning 97
have ethnographic data 55
have exacerbated many 63
have exacerbated other 57
have exacerbated some 137
have exacerbated such 219
have exacerbated their 392
have exacerbated these 780
have exacerbated those 83
have exacerbated what 63
have exaggerated fears 305
have exaggerated here 42
have exaggerated ideas 643
have exaggerated into 92
have exaggerated just 64
have exaggerated many 52
have exaggerated much 130
have exaggerated nothing 562
have exaggerated only 139
have exaggerated some 344
have exaggerated such 118
have exaggerated their 2290
have exaggerated these 477
have exaggerated those 91
have exaggerated what 715
have exaggerated when 969
have exaggerated your 143
have examinations made 112
have exasperated into 82
have exasperated many 92
have exasperated more 141
have exasperated some 46
have exasperated their 95
have exasperated those 50
have excessively high 1037
have excessively oily 66
have excessively thick 61
have exclusively been 417
have exclusively dealt 107
have exclusively male 90
have exclusively used 321
have exemplified from 71
have exemplified here 58
have exemplified many 45
have exemplified more 84
have exemplified some 127
have exemplified such 152
have exemplified their 214
have exemplified these 125
have exemplified what 310
have expansionist aims 87
have expectations been 56
have expectations from 1129
have expectations when 94
have experienced acts 62
have experienced aids 61
have experienced along 197
have experienced also 220
have experienced among 342
have experienced anal 111
have experienced anger 193
have experienced anti 267
have experienced back 295
have experienced birth 386
have experienced boom 47
have experienced came 53
have experienced care 53
have experienced clear 61
have experienced cold 155
have experienced coming 40
have experienced cost 159
have experienced cuts 72
have experienced days 134
have experienced debt 212
have experienced deep 1390
have experienced down 53
have experienced drug 265
have experienced during 6402
have experienced early 1994
have experienced even 1290
have experienced ever 473
have experienced evil 197
have experienced faith 65
have experienced fast 289
have experienced fire 60
have experienced five 587
have experienced flow 48
have experienced food 307
have experienced four 861
have experienced from 10027
have experienced full 187
have experienced giving 50
have experienced good 734
have experienced great 6905
have experienced hair 46
have experienced half 121
have experienced hard 452
have experienced harm 81
have experienced hate 97
have experienced have 1195
have experienced having 232
have experienced healing 650
have experienced health 377
have experienced hearing 239
have experienced heart 479
have experienced heavy 1187
have experienced help 232
have experienced here 1527
have experienced high 5632
have experienced home 125
have experienced hope 108
have experienced huge 232
have experienced hurt 210
have experienced into 128
have experienced just 676
have experienced keen 78
have experienced knee 44
have experienced know 45
have experienced lack 127
have experienced land 152
have experienced last 48
have experienced late 167
have experienced least 42
have experienced less 5436
have experienced life 4404
have experienced like 238
have experienced living 836
have experienced losing 62
have experienced loss 3277
have experienced lots 60
have experienced love 1620
have experienced loving 41
have experienced make 124
have experienced making 62
have experienced male 118
have experienced many 11109
have experienced mass 292
have experienced mild 388
have experienced mood 51
have experienced more 21400
have experienced most 2081
have experienced moving 50
have experienced much 12574
have experienced must 166
have experienced need 41
have experienced nine 87
have experienced none 567
have experienced nothing 2642
have experienced once 430
have experienced ongoing 134
have experienced only 8688
have experienced open 89
have experienced oral 124
have experienced other 1452
have experienced over 6589
have experienced pain 1435
have experienced pangs 54
have experienced part 101
have experienced past 672
have experienced peace 123
have experienced peer 43
have experienced poor 538
have experienced post 332
have experienced prior 1150
have experienced pure 79
have experienced race 74
have experienced rape 476
have experienced reading 106
have experienced riots 66
have experienced rising 504
have experienced role 113
have experienced same 70
have experienced seeing 105
have experienced self 363
have experienced sets 178
have experienced side 530
have experienced single 149
have experienced skin 66
have experienced slow 323
have experienced some 24757
have experienced such 26092
have experienced taking 57
have experienced their 5387
have experienced there 672
have experienced these 6374
have experienced those 1372
have experienced three 2344
have experienced till 44
have experienced time 469
have experienced true 549
have experienced truth 75
have experienced trying 119
have experienced union 78
have experienced upon 338
have experienced vast 122
have experienced very 3837
have experienced wage 206
have experienced wars 100
have experienced well 61
have experienced were 423
have experienced what 12862
have experienced when 3843
have experienced wide 237
have experienced wild 53
have experienced will 735
have experienced work 317
have experienced years 564
have experienced your 1308
have experienced zero 103
have experiences during 71
have experiences even 97
have experiences from 496
have experiences like 1561
have experiences more 103
have experiences much 41
have experiences only 59
have experiences such 212
have experiences there 43
have experiences when 116
have experiments been 186
have experiments made 151
have explanations other 107
have explanations ready 42
have expropriated from 81
have expropriated land 46
have expropriated some 53
have expropriated their 57
have extensively been 1130
have extensively dealt 155
have extensively done 55
have extensively used 2948
