hail suppression program 255
have completely covered 1885
have completely crossed 86
have completely crushed 370
have completely decayed 656
have completely decided 57
have completely defeated 538
have completely defined 215
have completely demeaned 61
have completely denuded 85
have completely deranged 105
have completely devoted 56
have completely divided 133
have completely drained 219
have completely dropped 367
have completely dwarfed 57
have completely effaced 223
have completely emerged 171
have completely emptied 201
have completely engulfed 125
have completely entered 152
have completely erupted 62
have completely escaped 1304
have completely evolved 57
have completely exhaled 69
have completely expired 47
have completely exposed 144
have completely flipped 41
have completely grasped 207
have completely ignored 3580
have completely knocked 102
have completely matured 189
have completely modeled 93
have completely negated 101
have completely obviated 82
have completely omitted 243
have completely opposed 105
have completely overrun 201
have completely private 81
have completely puzzled 134
have completely realized 178
have completely rebuilt 271
have completely receded 58
have completely reduced 193
have completely refused 84
have completely refuted 436
have completely regular 53
have completely relaxed 232
have completely released 62
have completely reliable 92
have completely removed 1939
have completely renewed 50
have completely retired 100
have completely revealed 59
have completely revised 742
have completely revived 44
have completely ripened 58
have completely secured 290
have completely settled 432
have completely severed 370
have completely shifted 196
have completely slipped 116
have completely smashed 271
have completely spoiled 642
have completely stifled 188
have completely stopped 943
have completely studied 117
have completely stunned 94
have completely subdued 351
have completely swamped 84
have completely thwarted 74
have completely trusted 94
have completely updated 98
have completely usurped 123
have completely violated 55
have completely vitiated 73
have completely weathered 47
have completely withered 126
have completely wrecked 528
have completely written 217
have completely yielded 88
have complicating factors 128
have complicating medical 92
have components related 43
have components similar 169
have composition lessons 41
have compounded matters 102
have compressed several 44
have compulsory control 69
have compulsory courses 59
have compulsory licensing 97
have compulsory primary 62
have compulsory process 35586
have compulsory schooling 111
have compulsory service 195
have compulsory systems 42
have compulsory unionism 59
have concentric circles 266
have conceptual clarity 71
have conceptual content 617
have conceptual schemes 48
have conclusive answers 137
have conclusive grounds 59
have conclusive results 102
have concurrent chronic 71
have concurrent diseases 47
have concurrent effects 55
have concurrent medical 202
have conditional effects 56
have conference together 145
have confidence because 903
have confidence reposed 69
have confidence towards 1367
have configured everything 54
have configured outlook 164
have configured windows 220
have conflicted sharply 58
have confounded efforts 51
have confounded himself 51
have confounded johnson 88
have confounded previous 41
have confounded results 108
have confounded several 42
have confounded together 313
have confronted america 43
have confronted certain 40
have confronted congress 49
have confronted european 44
have confronted mankind 130
have confronted several 67
have confronted similar 337
have confronted society 43
have confronted together 44
have confusedly tumbled 91
have congregated together 369
have coniferous forests 80
have connections between 600
have connections outside 173
have connections similar 51
have conscience towards 40
have consciously adapted 111
have consciously adopted 753
have consciously allowed 185
have consciously altered 86
have consciously applied 104
have consciously assumed 68
have consciously avoided 1221
have consciously brought 101
have consciously decided 898
have consciously derived 110
have consciously desired 63
have consciously devised 218
have consciously elected 52
have consciously entered 109
have consciously focused 106
have consciously grasped 58
have consciously ignored 107
have consciously limited 226
have consciously modeled 143
have consciously noticed 86
have consciously omitted 160
have consciously planned 151
have consciously pursued 156
have consciously realized 185
have consciously reasoned 51
have consciously refused 46
have consciously shifted 40
have consciously steered 48
have consciously striven 321
have consciously studied 71
have consciously trained 90
have consciously written 65
have consequent effects 111
have considered abortion 120
have considered accepting 230
have considered acquiring 57
have considered admitting 43
have considered adoption 126
have considered african 65
have considered alcohol 43
have considered america 68
have considered ancient 45
have considered animals 47
have considered anxiety 42
have considered aspects 432
have considered attacking 47
have considered attacks 45
have considered attending 158
have considered baptism 50
have considered because 384
have considered behavior 48
have considered between 71
have considered borrowing 47
have considered briefly 1738
have considered british 47
have considered capable 50
have considered capital 100
have considered central 228
have considered certain 1143
have considered charles 49
have considered chaucer 40
have considered chiefly 434
have considered closely 84
have considered college 183
have considered combining 70
have considered complex 114
have considered control 134
have considered culture 79
have considered current 90
have considered decision 172
have considered degrading 108
have considered divorce 331
have considered divorcing 43
have considered dynamic 61
have considered effects 115
have considered employing 99
have considered equally 56
have considered estates 89
have considered everything 2106
have considered exactly 72
have considered expanding 103
have considered extending 123
have considered extreme 132
have considered factors 375
have considered failure 66
have considered feasible 113
have considered features 48
have considered federal 51
have considered following 141
have considered foreign 143
have considered freedom 62
have considered general 713
have considered genetic 71
have considered herself 2468
have considered himself 12178
have considered history 136
have considered hitherto 1994
have considered immoral 55
have considered include 251
have considered including 172
have considered increasing 53
have considered insulting 44
have considered investing 131
have considered involve 102
have considered justice 40
have considered language 457
have considered liberty 49
have considered lincoln 48
have considered mankind 54
have considered marketing 56
have considered marriage 468
have considered material 450
have considered matters 436
have considered measures 296
have considered medical 67
have considered modifying 48
have considered napoleon 52
have considered national 70
have considered natural 309
have considered newborn 78
have considered objects 60
have considered obscene 40
have considered official 149
have considered opinions 48
have considered optimal 60
have considered outside 178
have considered peculiar 70
have considered perfect 61
have considered persons 46
have considered popular 52
have considered poverty 50
have considered present 137
have considered primary 141
have considered private 132
have considered producing 74
have considered proposing 44
have considered provide 100
have considered providing 88
have considered prudent 44
have considered quality 89
have considered radiation 47
have considered radical 50
have considered reactions 57
have considered regarding 69
have considered regional 50
have considered related 103
have considered relates 41
have considered religion 268
have considered remaining 58
have considered replacing 134
have considered require 50
have considered requiring 85
have considered research 272
have considered resigning 129
have considered results 50
have considered retaining 53
have considered returning 245
have considered routine 89
have considered science 102
have considered several 3543
have considered signals 62
have considered similar 664
have considered slavery 103
have considered society 41
have considered sources 60
have considered species 43
have considered studies 55
have considered suggest 167
have considered suicide 3778
have considered support 115
have considered surface 51
have considered switching 74
have considered sympathy 42
have considered systems 322
have considered together 278
have considered totally 71
have considered typical 105
have considered unworthy 94
have considered utterly 50
have considered variation 49
have considered violence 61
have consistent beliefs 110
have consistent contact 113
have consistent control 49
have consistent criteria 43
have consistent effects 645
have consistent features 55
have consistent opinions 60
have consistent quality 214
have consistent records 43
have consistent results 220
have consistent success 101
have consistent support 70
have constantly accused 62
have constantly adapted 93
have constantly adhered 1011
have constantly admired 63
have constantly adopted 92
have constantly advised 93
have constantly allowed 81
have constantly alluded 64
have constantly altered 74
have constantly appealed 272
have constantly appeared 332
have constantly applied 193
have constantly assumed 504
have constantly assured 187
have constantly availed 73
have constantly averred 43
have constantly avoided 221
have constantly battled 48
have constantly brought 341
have constantly carried 133
have constantly claimed 140
have constantly derived 189
have constantly desired 242
have constantly emerged 82
have constantly enjoyed 264
have constantly evinced 92
have constantly evolved 155
have constantly excited 126
have constantly exerted 82
have constantly existed 129
have constantly exposed 49
have constantly haunted 129
have constantly ignored 57
have constantly increasing 84
have constantly invited 45
have constantly invoked 59
have constantly labored 144
have constantly noticed 235
have constantly occasion 177
have constantly offered 159
have constantly opposed 935
have constantly plagued 80
have constantly pointed 903
have constantly preached 371
have constantly present 178
have constantly pressed 224
have constantly pursued 228
have constantly recurring 136
have constantly reduced 135
have constantly refused 668
have constantly renewed 109
have constantly repeated 359
have constantly resided 188
have constantly revealed 46
have constantly searched 108
have constantly shifted 254
have constantly striven 650
have constantly studied 118
have constantly updated 78
have constantly violated 91
have constantly visited 206
have constantly watched 189
have constantly widened 48
have constantly written 253
have constantly wrought 45
have constantly yielded 48
have constraining effects 112
have contextual effects 75
have contiguous borders 95
have continuity between 142
have continuous contact 525
have continuous control 139
have continuous current 85
have continuous dialogue 56
have continuous lateral 52
have continuous records 219
have continuous rotation 45
have continuous service 154
have continuous spectra 363
have continuous support 119
have continuous trouble 42
have continuous variation 78
have contracted against 179
have contracted because 143
have contracted certain 102
have contracted cholera 128
have contracted diseases 203
have contracted hatreds 73
have contracted illness 53
have contracted leprosy 519
have contracted marriage 657
have contracted outside 90
have contracted rubella 80
have contracted several 71
have contracted sharply 107
have contracted together 137
have contracted towards 509
have contracted typhoid 281
have contracted venereal 242
have contrasted sharply 477
have contrasted starkly 40
have contrasted strongly 208
have contributing factors 43
have controlled affairs 44
have controlled america 46
have controlled certain 75
have controlled congress 197
have controlled everything 113
have controlled foreign 81
have controlled herself 234
have controlled himself 558
have controlled several 48
have controlled society 46
have controlled studies 94
have controlled traffic 54
have convenient handles 44
have convenient leisure 70
have convenient phrases 44
have convictions against 59
have convictions regarding 50
have convincingly pointed 120
have convincingly refuted 145
have convulsive attacks 86
have cooperated against 67
have cooperated because 63
have cooperated closely 929
have cooperated heartily 106
have cooperated together 112
have cooperated willingly 183
have cooperation between 234
have coordinate systems 61
have corrective surgery 449
have correlated certain 61
have correlated closely 100
have correlated effects 59
have correlated measures 54
have correlated strongly 44
have correlation between 71
have courteously allowed 114
have courteously granted 170
have covenanted together 194
have creditable records 40
have criminally violated 88
have critically altered 48
have critically studied 223
have criticized aspects 162
have criticized because 105
have criticized certain 276
have criticized clinton 42
have criticized congress 67
have criticized current 107
have criticized himself 49
have criticized liberal 73
have criticized portions 52
have criticized previous 49
have criticized research 193
have criticized schools 64
have criticized several 87
have criticized sharply 60
have criticized strongly 52
have criticized studies 55
have criticized western 89
have culminated between 80
have cultivated certain 133
have cultivated flowers 86
have cultivated gardens 67
have cultivated letters 164
have cultivated patches 49
have cultivated science 166
have cultivated several 69
have cultivated tobacco 42
have culturally defined 300
have culturally diverse 103
have culturally evolved 47
have cumulative adverse 64
have cumulative effects 4273
have cumulative impacts 79
have cumulative indexes 98
have cumulative records 68
have customized editions 111
have dangerously exposed 97
have dangerously reduced 87
have dangerously weakened 305
have dangerously wounded 218
have debilitating diseases 89
have debilitating effects 743
have decisively altered 217
have decisively defeated 189
have decisively refuted 77
have decisively settled 45
have decisively shifted 143
have decisively weakened 48
have decorative borders 99
have decorative designs 96
have decorative features 75
have deductible medical 45
have defensible borders 87
have deficiency diseases 45
have definitely adopted 526
have definitely altered 125
have definitely appeared 47
have definitely applied 65
have definitely arranged 154
have definitely arrived 174
have definitely assumed 231
have definitely assured 54
have definitely brought 178
have definitely checked 43
have definitely classed 43
have definitely crossed 110
have definitely decided 2897
have definitely dropped 62
have definitely emerged 128
have definitely enjoyed 43
have definitely entered 398
have definitely escaped 43
have definitely evolved 49
have definitely favored 99
have definitely limited 274
have definitely located 245
have definitely noticed 307
have definitely opposed 114
have definitely planned 97
have definitely pledged 58
have definitely pointed 195
have definitely reduced 228
have definitely refused 311
have definitely refuted 56
have definitely retired 75
have definitely revealed 51
have definitely secured 131
have definitely settled 882
have definitely severed 46
have definitely shifted 123
have definitely started 150
have definitely stopped 93
have definitely superior 41
have definitely vacated 101
have definitely weakened 103
have definitely written 55
have definitely yielded 42
have definitions similar 105
have definitive answers 1272
have definitive effects 48
have definitive results 72
have definitive surgery 50
have dehumanizing effects 75
have deleterious affects 75
have deleterious effects 18228
have deleterious impacts 150
have deleterious results 228
have delicately trimmed 89
have delightful leisure 111
have delightful manners 52
have delinquent friends 287
have delinquent records 55
have democratic control 213
have democratic features 44
have democratic freedom 67
have democratic regimes 279
have democratic support 53
have democratic systems 164
have demolished everything 101
have demolished several 41
have demoralizing effects 158
have dependable sources 46
have deplorable effects 127
have deplorable results 167
have depreciated against 107
have depreciated sharply 43
have depreciation charges 42
have depressant effects 649
have depressive effects 138
have depressive features 55
have depressive illness 83
have derivative effects 49
have deservedly brought 116
have deservedly enjoyed 50
have deservedly excited 222
have designated certain 570
have designated drivers 46
have designated general 51
have designated himself 239
have designated members 42
have designated national 47
have designated persons 58
have designated sections 43
have designated several 97
have designedly avoided 96
have designedly omitted 346
have detachable handles 79
have detectable amounts 287
have detectable effects 356
have detectable surface 47
have deteriorating effects 70
have determined according 58
have determined against 448
have determined average 56
have determined between 62
have determined certain 306
have determined current 42
have determined everything 178
have determined exactly 347
have determined finally 133
have determined frankly 91
have determined general 57
have determined largely 79
have determined national 61
have determined optimal 41
have determined rightly 177
have determined several 278
have determined similar 44
have determined western 44
have devastated belgium 47
have devastated mankind 85
have devastated several 40
have dictatorial control 55
have dielectric strengths 102
have difference between 51
have difficulty absorbing 1719
have difficulty accepting 21672
have difficulty accessing 8670
have difficulty achieving 6088
have difficulty acquiring 3004
have difficulty adjusting 22028
have difficulty admitting 1491
have difficulty advancing 372
have difficulty affirming 118
have difficulty affording 678
have difficulty analyzing 1380
have difficulty answering 6939
have difficulty ascribing 136
have difficulty asserting 1035
have difficulty assessing 2101
have difficulty assigning 671
have difficulty assisting 79
have difficulty attaching 197
have difficulty attacking 142
have difficulty attaining 1926
have difficulty attending 2875
have difficulty awakening 65
have difficulty balancing 2704
have difficulty because 2844
have difficulty beginning 458
have difficulty believing 7450
have difficulty borrowing 1096
have difficulty budgeting 53
have difficulty buttoning 58
have difficulty capturing 933
have difficulty combining 406
have difficulty comparing 693
have difficulty competing 3900
have difficulty complying 2952
have difficulty composing 137
have difficulty computing 378
have difficulty concealing 55
have difficulty confining 114
have difficulty conjuring 52
have difficulty consuming 217
have difficulty conveying 237
have difficulty crediting 70
have difficulty defending 1164
have difficulty depending 47
have difficulty designing 153
have difficulty detaching 51
have difficulty detecting 2155
have difficulty diagnosing 432
have difficulty diffusing 61
have difficulty digesting 4414
have difficulty directing 167
have difficulty disposing 238
have difficulty effecting 96
have difficulty eliciting 238
have difficulty embracing 364
have difficulty employing 93
have difficulty emulating 63
have difficulty enforcing 1678
have difficulty enlisting 40
have difficulty enrolling 306
have difficulty examining 71
have difficulty exchanging 99
have difficulty excreting 156
have difficulty executing 560
have difficulty expanding 420
have difficulty expelling 108
have difficulty exploring 82
have difficulty exporting 74
have difficulty extending 517
have difficulty filtering 353
have difficulty financing 1296
have difficulty finishing 781
have difficulty following 9609
have difficulty forgiving 582
have difficulty garnering 98
have difficulty governing 302
have difficulty grappling 86
have difficulty imagining 11937
have difficulty imitating 325
have difficulty importing 58
have difficulty improving 306
have difficulty including 175
have difficulty increasing 189
have difficulty inferring 405
have difficulty informing 49
have difficulty initiating 2708
have difficulty inserting 487
have difficulty investing 172
have difficulty involving 52
have difficulty isolating 517
have difficulty launching 49
have difficulty listening 3418
have difficulty marketing 477
have difficulty mastering 1985
have difficulty modifying 128
have difficulty mustering 279
have difficulty narrowing 61
have difficulty observing 238
have difficulty obtaining 12948
have difficulty operating 2582
have difficulty orienting 457
have difficulty palpating 56
have difficulty parenting 101
have difficulty picturing 613
have difficulty preparing 563
have difficulty problem 45
have difficulty procuring 239
have difficulty producing 6922
have difficulty promoting 125
have difficulty providing 3682
have difficulty quickly 56
have difficulty rapidly 45
have difficulty recalling 10920
have difficulty receiving 1531
have difficulty recording 418
have difficulty recreating 43
have difficulty regaining 459
have difficulty regarding 84
have difficulty rejecting 230
have difficulty reliably 91
have difficulty remaining 2265
have difficulty rendering 76
have difficulty repairing 41
have difficulty replacing 473
have difficulty reporting 634
have difficulty reselling 51
have difficulty resisting 1845
have difficulty resolving 1511
have difficulty restoring 54
have difficulty retaining 2246
have difficulty returning 1434
have difficulty reversing 219
have difficulty screening 216
have difficulty selecting 3810
have difficulty servicing 494
have difficulty squeezing 159
have difficulty summoning 48
have difficulty supplying 194
have difficulty surviving 3316
have difficulty switching 1634
have difficulty traveling 548
have difficulty urinating 2274
have difficulty utilizing 458
have difficulty verifying 231
have diligently applied 171
have diligently availed 126
have diligently avoided 116
have diligently carried 51
have diligently gathered 70
have diligently labored 91
have diligently perused 214
have diligently pursued 265
have diligently searched 663
have diligently striven 72
have diligently studied 940
have diligently watched 44
have diligently wrought 83
have diminished ability 327
have diminished amounts 61
have diminished because 923
have diminished between 125
have diminished chances 99
have diminished control 91
have diminished demands 47
have diminished effects 44
have diminished following 57
have diminished function 58
have diminished hepatic 45
have diminished motives 45
have diminished notably 54
have diminished numbers 75
have diminished privacy 63
have diminished rapidly 303
have diminished respect 48
have diminished sharply 274
have diminished steadily 174
have diminished support 46
have diplomatic contact 44
have diplomatic missions 267
have directional control 45
have directional effects 60
have disappeared although 100
have disappeared because 5920
have disappeared between 486
have disappeared despite 42
have disappeared finally 53
have disappeared following 267
have disappeared forever 2545
have disappeared include 44
have disappeared largely 80
have disappeared previous 59
have disappeared quickly 213
have disappeared quietly 64
have disappeared rapidly 209
have disappeared several 76
have disappeared shortly 134
have disappeared together 697
have disappeared totally 294
have disappeared towards 40
have disappeared utterly 229
have disastrous affects 46
have disastrous effects 11000
have disastrous impacts 133
have disastrous results 8731
have discharged himself 228
have discharged several 71
have discipline imposed 49
have discouraging effects 63
have discouraging results 40
have discoursed largely 71
have discovered against 141
have discovered alcohol 41
have discovered america 2280
have discovered ancient 188
have discovered answers 58
have discovered aspects 92
have discovered bacteria 137
have discovered because 159
have discovered between 1114
have discovered certain 1895
have discovered creative 50
have discovered defects 152
have discovered everything 1221
have discovered evident 86
have discovered exactly 300
have discovered factors 46
have discovered features 41
have discovered fifteen 45
have discovered florida 60
have discovered fossils 129
have discovered general 267
have discovered genetic 43
have discovered genuine 65
have discovered gravity 147
have discovered grounds 110
have discovered herself 65
have discovered himself 593
have discovered history 45
have discovered hitherto 136
have discovered iceland 44
have discovered increasing 55
have discovered islands 50
have discovered massive 44
have discovered material 152
have discovered matters 134
have discovered meaningful 72
have discovered modesty 46
have discovered natural 195
have discovered neptune 89
have discovered numbers 41
have discovered objects 87
have discovered outside 41
have discovered perhaps 67
have discovered planets 56
have discovered pottery 40
have discovered quickly 50
have discovered records 64
have discovered regarding 172
have discovered religion 60
have discovered remains 251
have discovered science 44
have discovered secrets 105
have discovered several 3528
have discovered similar 545
have discovered sources 69
have discovered support 41
have discovered sweeter 55
have discovered talents 69
have discovered thirteen 50
have discovered together 150
have discovered treasure 65
have discovered unaided 103
have discovered unknown 44
have discovered unusual 46
have discovered wherein 67
have discovered wonders 46
have discovered written 52
have discreetly avoided 53
have discussions between 67
have discussions regarding 61
have discussions together 45
have disfigured everything 52
have dispatched himself 65
have dispatched letters 45
have dispatched persons 74
have dispatched several 53
have disposable capital 44
have disposable incomes 218
have disruptive behavior 79
have disruptive effects 1330
