hags check themselves 43
halo which surrounds 1826
halt sperm production 45
hand about conditions 192
hand arrow indicates 112
hand badly lacerated 60
hand brake mechanism 70
hand brave americans 68
hand could certainly 155
hand could cultivate 57
hand could represent 52
hand could reproduce 40
hand crank generator 47
hand drive countries 123
hand drops powerless 65
hand every gentleman 43
hand faces downwards 85
hand falls naturally 64
hand fight developed 132
hand found themselves 116
hand fully justified 83
hand image disappears 92
hand israel prevailed 48
hand labor necessary 429
hand labor operations 186
hand labor performed 126
hand local knowledge 128
hand method described 230
hand moved carefully 52
hand moved cautiously 59
hand moved downwards 64
hand moved faithfully 46
hand moved nervously 158
hand moves backwards 89
hand moves clockwise 105
hand never hesitates 55
hand pages throughout 195
hand panel indicates 220
hand playing nervously 71
hand print character 67
hand pumps installed 341
hand quite different 173
hand quite literally 43
hand quite naturally 251
hand rather awkwardly 60
hand reaching tremblingly 64
hand resting confidingly 55
hand resting familiarly 96
hand resting reassuringly 57
hand rules succession 46
hand scale indicates 212
hand scene presented 211
hand screw convention 471
hand shall instantly 58
hand shall undermine 78
hand shook nervously 128
hand shook noticeably 70
hand sides represent 516
hand since childhood 85
hand smoke inhalation 126
hand still continued 73
hand still nervously 62
hand still stretched 382
hand still suspended 60
hand terms represent 226
hand though roughened 84
hand tools available 420
hand tools described 101
hand tools necessary 96
hand under conditions 235
hand under different 79
hand until september 51
hand until thoroughly 103
hand washing compulsion 133
hand washing practices 358
hand washing procedure 261
hand washing technique 703
hand wheel connected 54
hand wheel controlling 42
hand where necessary 390
hand which attempted 53
hand which chastised 50
hand which chastises 63
hand which committed 115
hand which compelled 42
hand which completed 43
hand which conducted 132
hand which conferred 64
hand which contained 572
hand which continued 67
hand which delivered 107
hand which descended 68
hand which destroyed 46
hand which dispenses 42
hand which expressed 65
hand which expresses 40
hand which furnishes 54
hand which generally 50
hand which glittered 45
hand which gradually 58
hand which indicated 311
hand which indicates 770
hand which inflicted 161
hand which inscribed 82
hand which oppressed 50
hand which oppresses 89
hand which performed 172
hand which portended 62
hand which possesses 85
hand which presented 114
hand which preserved 417
hand which prevented 246
hand which protruded 51
hand which regulates 56
hand which represent 49
hand which resembled 127
hand which resembles 159
hand which signified 46
hand which sometimes 198
hand which stretched 117
hand which stretches 117
hand which suggested 145
hand which supported 354
hand which sustained 63
hand which undertook 45
hand while approaching 81
hand while brandishing 65
hand while carefully 78
hand while controlling 106
hand while encouraging 110
hand while introducing 64
hand while maintaining 736
hand while maneuvering 41
hand while stabilizing 325
hand working knowledge 146
hand would certainly 669
hand would doubtless 91
hand would encounter 41
hand would generally 61
hand would gradually 68
hand would guarantee 63
hand would instantly 116
hand would invariably 44
hand would naturally 465
hand would represent 111
hand would sometimes 193
hand would undertake 118
hanging about aimlessly 46
hanging about cambridge 41
hanging about edinburgh 52
hanging about somewhere 224
hanging round somewhere 71
hanging which especially 44
hangs about compounds 41
hard about political 43
hard black ironstone 129
hard black limestone 196
hard black substance 724
hard blows delivered 79
hard bowel movements 300
hard breathing continued 62
hard brick pavements 68
hard brown limestone 149
hard brown sandstone 275
hard brown substance 84
hard cases sometimes 52
hard chase succeeded 67
hard cider candidate 90
hard coral formations 174
hard coral limestone 48
hard costs associated 71
hard daily compulsion 75
hard dense substance 43
hard disks available 194
hard disks connected 210
hard disks currently 51
hard disks formatted 75
hard disks generally 73
hard disks installed 227
hard disks themselves 51
hard disks typically 65
hard drive available 215
hard drive connected 290
hard drive connection 45
hard drive connector 153
hard drive contained 130
hard drive correctly 71
hard drive corruption 57
hard drive dedicated 74
hard drive directory 197
hard drive elsewhere 50
hard drive encryption 109
hard drive formatted 106
hard drive installed 457
hard drive interface 1006
hard drive mechanism 90
hard drive organized 53
hard drive partitioning 241
hard drive partitions 1665
hard drive regularly 126
hard drive resources 57
hard drive sometimes 59
hard drive somewhere 157
hard drive structure 47
hard drive subsystem 499
hard drive typically 62
hard drive utilities 78
hard driving conditions 307
hard driving endangered 139
hard driving executive 41
hard earned knowledge 311
hard earned reputation 329
hard earned resources 149
hard earned substance 126
hard earned victories 49
hard every afternoon 200
hard facts available 140
hard facts presented 97
hard feeling engendered 73
hard fight yesterday 41
hard fingers tightened 60
hard frost overnight 100
hard frost prevailed 137
hard glass capillary 71
hard glass combustion 424
hard green sandstone 46
hard horny substance 445
hard labor associated 47
hard labor conditions 56
hard labor continued 43
hard labor irritates 43
hard labor necessary 155
hard labor performed 172
hard labor sentences 105
hard local limestone 248
hard metal particles 72
hard metal production 79
hard metal substrate 386
hard money advocates 461
hard money available 62
hard money countries 110
hard money democrats 90
hard outer skeletons 386
hard oxide particles 63
hard parts preserved 93
hard paste porcelain 13633
hard penal servitude 91
hard power resources 162
hard sandy actuality 51
hard sandy limestone 173
hard sharp particles 51
hard shell surrounding 109
hard shiny substance 66
hard since childhood 110
hard smooth substance 145
hard social conditions 355
hard solid particles 57
hard solid substance 223
hard steel permanent 47
hard steps necessary 45
hard stiff lineaments 75
hard stony substance 221
hard strong intellect 50
hard study necessary 53
hard tense stoniness 111
hard thinking necessary 87
hard times americans 40
hard times associated 66
hard times commenced 72
hard times compelled 48
hard times continued 536
hard times descended 116
hard times developed 41
hard times especially 63
hard times generally 175
hard times occasioned 59
hard times persisted 160
hard times prevailed 171
hard times prevented 77
hard times sometimes 42
hard times themselves 140
hard times throughout 198
hard under conditions 126
hard under difficult 460
hard water conditions 144
hard water districts 234
hard weather conditions 127
hard weather movements 79
hard white earthenware 132
hard white limestone 1592
hard white porcelain 398
hard white quartzite 393
hard white sandstone 620
hard white substance 956
hard white whalebone 56
hard woods evidently 59
hard woody substance 82
hard words correctly 40
hard words sometimes 47
hard working americans 479
hard working committee 119
hard working community 176
hard working conditions 2401
hard working dedicated 109
hard working employees 445
hard working executive 49
hard working housewife 52
hard working immigrant 98
hard working mechanics 123
hard working population 141
hard working secretary 114
hard working taxpayers 108
hare taken possession 85
harm could reasonably 60
harm either themselves 170
harm indian interests 56
harm might reasonably 224
harm people unwittingly 142
harm under conditions 56
harm under specified 58
harm which bonaparte 95
harm which outweighs 43
harm which sometimes 40
harm would certainly 303
hash brown casserole 155
hash marks represent 54
hash table operations 167
hash table structure 105
hash table technique 58
hash value generated 99
hast acted foolishly 191
hast borne universal 781
hast given assurance 58
hast given excellent 58
hast given spiritual 68
hast never abandoned 89
hast never forgotten 128
hast still continued 218
hast taken possession 588
hate about ourselves 268
hate about themselves 119
hate child molesters 47
hate crime committed 200
hate crime incidents 1204
hate crime offenders 2393
hate crime ordinance 173
hate crime prevention 220
hate crime provisions 73
hate irish democracy 50
hate takes possession 167
hating caesar privately 78
have abiding interests 46
have about abandoned 122
have about advertising 73
have about americans 81
have about approaching 53
have about available 42
have about childbirth 86
have about childhood 49
have about christmas 43
have about classroom 57
have about cognitive 113
have about community 57
have about completed 999
have about computers 189
have about concluded 1609
have about conditions 71
have about convinced 161
have about corporate 41
have about customers 66
have about democracy 63
have about different 770
have about dinosaurs 41
have about effective 66
have about employees 43
have about exhausted 462
have about forgotten 80
have about important 69
have about knowledge 90
have about leadership 110
have about maintaining 88
have about menopause 134
have about ourselves 2887
have about political 196
have about population 50
have about pregnancy 116
have about seventeen 493
have about sexuality 290
have about situations 82
have about spiritual 89
have about succeeded 299
have about television 98
have about themselves 9480
have above attempted 489
have above certified 167
have above commented 43
have above described 21671
have above discussed 456
have above endeavored 251
have above exhausted 48
have above explained 1598
have above expressed 2023
have above extracted 112
have above indicated 4235
have above intimated 666
have above presented 196
have above recounted 137
have above specified 91
have above submitted 41
have above suggested 2786
have abuse histories 165
have acted accordingly 2328
have acted admirably 194
have acted adversely 111
have acted altogether 265
have acted carefully 59
have acted cautiously 159
have acted correctly 895
have acted corruptly 345
have acted creatively 46
have acted different 186
have acted elsewhere 56
have acted extremely 58
have acted faithfully 343
have acted favorably 341
have acted fearlessly 48
have acted foolishly 1382
have acted generally 127
have acted honorably 413
have acted illegally 1150
have acted immorally 251
have acted important 52
have acted instantly 59
have acted judicially 73
have acted lawlessly 51
have acted liberally 71
have acted logically 43
have acted naturally 112
have acted officially 72
have acted ourselves 61
have acted perfectly 302
have acted precisely 1055
have acted previously 107
have acted primarily 360
have acted prudently 599
have acted rationally 405
have acted reasonably 1685
have acted regularly 57
have acted repeatedly 78
have acted ruthlessly 58
have acted selfishly 184
have acted similarly 1863
have acted sincerely 156
have acted sometimes 103
have acted surprised 42
have acted themselves 188
have acted thoroughly 46
have acted throughout 1708
have acted uniformly 166
have acted unworthily 592
have acted uprightly 231
have acted willfully 330
have acted wrongfully 313
have action potentials 695
have acute abdominal 262
have acute alcoholic 50
have acute conditions 59
have acute hepatitis 299
have acute illnesses 119
have acute infections 88
have acute infectious 64
have acute myocardial 574
have acute political 56
have acute psychotic 40
have acute pulmonary 232
have acute rheumatic 94
have acute sinusitis 61
have added additional 1767
have added advantage 94
have added amenities 54
have added artificial 64
have added assurance 69
have added attraction 74
have added barbarous 66
have added bracketed 96
have added character 46
have added chemicals 71
have added cognitive 57
have added commercial 40
have added computers 49
have added conviction 50
have added correctly 78
have added countless 103
have added different 162
have added dimensions 172
have added discussion 62
have added diversity 67
have added estimates 78
have added extensions 99
have added extensive 148
have added footnotes 403
have added immensely 1338
have added important 979
have added incentive 615
have added industrial 80
have added ingredients 336
have added insulation 105
have added insurance 51
have added intensity 70
have added interesting 172
have added knowledge 210
have added materially 2375
have added measurably 187
have added motivation 47
have added necessary 46
have added nutrients 106
have added occasional 112
have added paragraph 74
have added permanent 53
have added personnel 57
have added poignancy 89
have added political 217
have added practical 52
have added pressures 66
have added protection 196
have added provisions 263
have added relevance 59
have added reputation 54
have added resonance 42
have added resources 56
have added solemnity 83
have added stability 102
have added substance 214
have added technical 66
have added television 65
have added territory 55
have added themselves 511
have added throughout 50
have added truthfully 58
have added virtually 46
have adult franchise 151
have adult interests 49
have adult leadership 50
have adult syntactic 176
have after graduation 159
have again abandoned 114
have again addressed 169
have again appointed 58
have again assembled 212
have again attempted 541
have again attracted 244
have again benefited 58
have again carefully 222
have again challenged 188
have again collected 139
have again commenced 393
have again committed 383
have again concluded 97
have again conferred 116
have again confirmed 355
have again conquered 386
have again consulted 135
have again convinced 92
have again delegated 78
have again descended 108
have again described 63
have again destroyed 69
have again developed 280
have again discussed 102
have again displayed 69
have again dissolved 276
have again disturbed 188
have again entrusted 44
have again expressed 215
have again forgotten 1111
have again furnished 47
have again generated 40
have again gradually 50
have again impressed 47
have again indicated 297
have again neglected 187
have again occasioned 52
have again performed 101
have again permitted 74
have again petitioned 113
have again pointedly 49
have again postponed 68
have again preferred 104
have again presented 338
have again prevailed 113
have again prevented 54
have again proceeded 68
have again published 66
have again questioned 99
have again recovered 194
have again reflected 54
have again repossess 96
have again requested 127
have again responded 65
have again separated 477
have again solicited 46
have again specified 57
have again subjected 77
have again submerged 42
have again submitted 129
have again succeeded 274
have again suggested 507
have again supported 51
have again sustained 43
have again traversed 40
have again triumphed 116
have again undergone 272
have again witnessed 259
have aided immensely 115
have aided materially 1082
have aimed especially 138
have aimed primarily 382
have aimed sincerely 157
have aimed throughout 275
have alike abandoned 50
have alike conspired 46
have alike delighted 305
have alike desolated 47
have alike forgotten 56
have alike prospered 42
have alike respected 51
have alike struggled 154
have alone attracted 57
have alone justified 87
have alone occasioned 54
have alone possessed 83
have alone preserved 180
have alone prevented 375
have alone succeeded 53
have alone suggested 67
have alone sustained 55
have amazing abilities 123
have amazing endurance 51
have amazing resources 41
have amine precursor 74
have ample ammunition 108
have ample assurance 160
have ample cytoplasm 46
have ample dimensions 40
have ample discretion 157
have ample empirical 110
have ample equipment 78
have ample evidences 94
have ample foundation 77
have ample incentive 251
have ample indication 71
have ample insurance 51
have ample knowledge 492
have ample liquidity 54
have ample motivation 221
have ample occupation 92
have ample political 56
have ample practical 86
have ample precedent 463
have ample protection 405
have ample provisions 212
have ample reparation 69
have ample resources 1761
have ample stability 114
have ample testimony 1180
have amply confirmed 1627
have amply convinced 74
have amply described 186
have amply discussed 245
have amply displayed 49
have amply explained 185
have amply fulfilled 534
have amply gratified 89
have amply indicated 114
have amply justified 4360
have amply protected 92
have amply qualified 46
have amply satisfied 816
have amply succeeded 64
have amply supported 213
have amply sustained 111
have amply testified 212
have amply warranted 40
have anything additional 57
have anything alcoholic 109
have anything analogous 149
have anything approaching 5456
have anything available 407
have anything basically 78
have anything connected 83
have anything contagious 94
have anything delivered 50
have anything different 469
have anything effective 74
have anything elaborate 42
have anything especially 157
have anything explained 167
have anything favorable 40
have anything important 2346
have anything inscribed 58
have anything interesting 3395
have anything interfere 132
have anything intrinsic 43
have anything permanent 92
have anything pertinent 92
have anything practical 113
have anything preserved 44
have anything published 272
have anything reasonable 106
have anything scheduled 475
have anything suspicious 40
have anything themselves 42
have anything tolerable 44
have anything unpleasant 122
have anything whatsoever 2981
have anything worthwhile 2167
have aptly described 625
have aptly expressed 50
have aptly suggested 41
have armed ourselves 438
have armed protection 77
have armed retainers 144
have armed themselves 2949
have asked additional 61
have asked alexander 62
have asked americans 172
have asked audiences 98
have asked charlotte 91
have asked christians 44
have asked colleagues 85
have asked consumers 50
have asked countless 73
have asked different 417
have asked difficult 52
have asked directions 179
have asked elsewhere 114
have asked employees 148
have asked employers 49
have asked everybody 280
have asked important 109
have asked jefferson 44
have asked literally 51
have asked londoners 46
have asked macmillan 79
have asked ourselves 3568
have asked parliament 146
have asked permission 3696
have asked pertinent 47
have asked physicians 61
have asked precisely 71
have asked president 523
have asked previously 59
have asked professor 337
have asked protection 85
have asked repeatedly 488
have asked roosevelt 43
have asked secretary 185
have asked themselves 10918
have asked throughout 148
have asked yesterday 74
have asset protection 50
have axons terminating 44
have badly disrupted 49
have badly distorted 256
have badly disturbed 52
have badly misjudged 127
have badly neglected 178
have badly tarnished 44
have banns published 62
have bared themselves 47
have basal dendrites 65
have basal metabolic 358
have basal processes 142
have based arguments 40
have based estimates 40
have based ourselves 265
have based themselves 1013
have basic agreement 57
have basic amenities 185
have basic arithmetic 51
have basic biological 116
have basic character 59
have basic equipment 151
have basic functional 42
have basic furnishings 50
have basic instincts 49
have basic interests 121
have basic knowledge 2210
have basic political 44
have basic resources 54
have basic sanitation 81
have basic standards 40
have basic technical 66
have basic telephone 75
have bathed themselves 146
have beaten everybody 54
have beaten roosevelt 41
have beaten themselves 128
have begun advertising 328
have begun approaching 53
have begun campaigning 109
have begun campaigns 76
have begun cautiously 65
have begun celebrating 65
have begun centuries 82
have begun childbearing 237
have begun circulating 161
have begun commercial 56
have begun community 41
have begun complaining 138
have begun considering 356
have begun contracting 153
have begun cooperating 65
have begun criticizing 59
have begun cultivating 200
have begun discovering 56
have begun discussion 55
have begun dismantling 57
have begun documenting 77
have begun dreadfully 47
have begun elsewhere 167
have begun emphasizing 144
have begun encouraging 177
have begun existence 52
have begun extensive 168
have begun formulating 99
have begun gradually 283
have begun identifying 188
have begun important 60
have begun increasingly 339
have begun incubation 90
have begun instituting 95
have begun integrating 160
have begun intensive 186
have begun introducing 199
have begun obscurely 105
have begun officially 105
have begun operations 1111
have begun outsourcing 109
have begun political 47
have begun precisely 76
have begun prescribing 82
have begun primarily 48
have begun proceedings 144
have begun production 601
have begun recognizing 116
have begun reexamining 47
have begun registering 45
have begun regularly 52
have begun restricting 50
have begun routinely 59
have begun similarly 51
have begun somewhere 455
have begun specializing 81
have begun speculating 57
have begun themselves 96
have begun throughout 61
have begun translating 162
have begun yesterday 158
have bending stiffness 43
have berry aneurysms 47
have biased estimates 106
have biased responses 74
have bible societies 43
have binding character 43
have binding constants 113
have binding contracts 59
have black americans 137
have black ancestors 143
have black employees 51
have black neighbors 102
have black primaries 45
have blank passwords 72
have blood available 188
have blood chemistry 43
have blood circulating 103
have blood collected 41
have blood disorders 82
have blood pressures 1366
have blood relatives 643
have blood specimens 46
have blown ourselves 85
have blown overboard 42
have blown themselves 711
have blunt tubercles 52
have boats available 67
have bonds outstanding 215
have books available 323
have books dedicated 45
have books delivered 59
have books published 730
have booming economies 44
have borne adversity 84
have borne affliction 45
have borne allegiance 47
have borne countless 74
have borne daughters 41
have borne different 222
have borne especially 41
have borne excellent 99
have borne hardships 53
have borne honorable 64
have borne important 98
have borne inspection 127
have borne oppression 81
have borne ourselves 217
have borne patiently 893
have borne practical 49
have borne reference 97
have borne repetition 41
have borne testimony 5132
have borne themselves 1503
have borne throughout 42
have borne unanimous 50
have bound morphemes 45
have bound ourselves 2314
have bound themselves 10406
have bowed ourselves 73
have bowed themselves 906
have bowel movements 3852
have boxed ourselves 78
have boxed themselves 180
have brain disorders 151
have breast carcinoma 156
have breathing apparatus 54
have breathing exercises 57
have brief psychotic 96
have brief summaries 87
have broad absorption 306
have broad agreement 97
have broad bandwidths 46
have broad biological 45
have broad commercial 68
have broad community 214
have broad consensus 46
have broad discretion 4714
have broad equitable 68
have broad expertise 80
have broad flattened 99
have broad frequency 45
have broad functional 50
have broad geographic 170
have broad industrial 44
have broad influence 170
have broad interests 739
have broad knowledge 810
have broad molecular 50
have broad overlapping 90
have broad ownership 41
have broad political 841
have broad practical 94
have broad prospects 93
have broad relevance 357
have broad shoulders 1785
have broad statutory 78
have broad substrate 712
have broad sympathies 108
have broad technical 52
have broad theoretical 52
have broad tolerance 64
have built additional 178
have built analogies 43
have built apartment 59
have built artificial 118
have built cathedrals 93
have built character 60
have built coalitions 108
have built commodious 51
have built community 126
have built companies 55
have built computers 93
have built countless 75
have built databases 57
have built different 153
have built effective 130
have built elaborate 414
have built elsewhere 48
have built excellent 154
have built expensive 129
have built extensions 40
have built extensive 410
have built extremely 86
have built factories 658
have built hospitals 458
have built important 107
have built industrial 43
have built irrigation 170
have built jerusalem 2784
have built libraries 75
have built lucrative 43
have built monuments 328
have built ourselves 633
have built permanent 281
have built platforms 67
have built political 81
have built production 69
have built prototype 68
have built railroads 366
have built societies 75
have built stonehenge 428
have built sumptuous 56
have built technical 48
have built temporary 115
have built themselves 5127
have built throughout 131
have built wonderful 87
have built workshops 42
have burial insurance 47
have burning sensations 46
have burnt themselves 843
have cable installed 51
have cable television 3125
have calls forwarded 148
have camping equipment 150
have canal irrigation 42
have cards available 93
have cared intensely 46
have ceased altogether 2271
have ceased classifying 41
have ceased considering 56
have ceased discharging 81
have ceased existence 44
have ceased instantly 52
have ceased operations 1215
have ceased previously 46
have ceased production 1379
have ceased themselves 50
have ceased throughout 97
have ceded territory 59
have changing attitudes 46
have changing conditions 49
have chest tightness 64
have chief executive 179
have chief influence 52
have chief reference 93
have child protection 364
have chips implanted 50
have cisco equipment 98
have cited additional 108
have cited aristotle 63
have cited certainly 55
have cited different 105
have cited elsewhere 412
have cited empirical 48
have cited indicates 66
have cited instances 564
have cited previously 236
have cited professor 46
have cited published 61
have cited repeatedly 63
have cited represent 52
have cited throughout 244
have civil liberties 290
have class conflicts 50
have class discussion 151
have class interests 400
have class intervals 143
have class privilege 300
have close affiliation 70
have close agreement 100
have close analogies 469
have close analogues 353
have close associates 88
have close association 818
have close biological 48
have close clearances 44
have close commercial 175
have close community 40
have close companions 115
have close connection 1402
have close functional 95
have close knowledge 245
have close neighbors 305
have close parallels 6164
have close political 322
have close proximity 221
have close reference 63
have close relatives 3736
have close relevance 78
have close spiritual 43
have close stylistic 60
have closing arguments 73
have color blindness 536
have color perception 116
have color television 1925
have comes primarily 40
have comic overtones 60
have cooking equipment 50
have coped admirably 93
have coped reasonably 110
have costs associated 1331
have court influence 49
have court proceedings 60
have crept cautiously 153
have crept gradually 67
have cried dreadfully 40
have cried ourselves 49
have cried sometimes 58
have cried themselves 270
have crime prevention 317
have cross partitions 85
have cross reactivity 92
have cubic structure 155
have cured blindness 53
have cured ourselves 83
have cured themselves 591
have daily association 44
have daily exercises 45
have daily injections 43
have daily instances 289
have daily newspaper 43
have daily reminders 81
have daily scheduled 57
have daily schedules 49
have daily witnessed 107
have dancing afterward 85
have dared attribute 114
have dared criticize 110
have dared entertain 93
have dared interfere 91
have dared interrupt 104
have dared undertake 215
have dates inscribed 99
have dearly purchased 102
have debts outstanding 92
have decay constants 193
have decks overlooking 160
have dense chromatin 46
have dense cytoplasm 263
have dense population 69
have dense vegetation 95
have diets deficient 356
have dimly discerned 67
have dimly perceived 272
have dimly suspected 93
have dined elsewhere 70
have dined regularly 74
have dined somewhere 55
have dined yesterday 75
have dirty fingernails 156
have dived overboard 40
have dosed themselves 74
have drawn additional 152
have drawn admiration 57
have drawn advantage 49
have drawn analogies 412
have drawn arbitrary 45
have drawn arguments 461
have drawn audiences 167
have drawn conflicting 79
have drawn correctly 57
have drawn countless 85
have drawn creighton 51
have drawn criticism 1182
have drawn different 1128
have drawn elaborate 42
have drawn elsewhere 84
have drawn especially 493
have drawn excellent 82
have drawn extensive 109
have drawn favorable 79
have drawn imaginary 67
have drawn immensely 47
have drawn important 212
have drawn incorrect 72
have drawn increasingly 136
have drawn indelible 379
have drawn interesting 82
have drawn knowledge 45
have drawn liberally 1096
have drawn objections 42
have drawn opposition 65
have drawn ourselves 94
have drawn parallels 1461
have drawn perfectly 47
have drawn political 90
have drawn population 57
have drawn portraits 102
have drawn practical 76
have drawn precisely 113
have drawn previously 92
have drawn primarily 711
have drawn quotations 52
have drawn reasonable 43
have drawn repeatedly 95
have drawn resources 80
have drawn scholarly 60
have drawn seventeen 45
have drawn spiritual 79
have drawn tentative 51
have drawn themselves 405
have drawn theoretical 43
have drawn throughout 133
have drawn travelers 43
have drawn unwelcome 67
have drawn virtually 48
have drawn widespread 187
have drawn worldwide 136
have dreams sometimes 210
have dress rehearsals 103
have dried overnight 121
have dried themselves 89
have dried thoroughly 288
have drugs available 135
have drunk alcoholic 79
have drunk champagne 198
have drunk excellent 44
have drunk medicines 237
have drunk ourselves 98
have drunk themselves 1042
have duped themselves 52
have dwelt elsewhere 234
have dwelt especially 253
have dwelt peacefully 42
have dwelt primarily 49
have dwelt purposely 43
have earned accolades 60
have earned additional 171
have earned admiration 54
have earned dividends 61
have earned doctorate 43
have earned elsewhere 674
have earned everlasting 100
have earned excellent 92
have earned gratitude 143
have earned notoriety 385
have earned ourselves 101
have earned permanent 67
have earned reputation 103
have earned royalties 51
have earned themselves 962
have earned throughout 99
have earned universal 136
have earned widespread 130
have earned worldwide 164
have easily abandoned 95
have easily abolished 40
have easily accounted 93
have easily assembled 76
have easily attracted 80
have easily available 351
have easily backfired 51
have easily challenged 48
have easily collected 138
have easily commanded 87
have easily committed 99
have easily completed 92
have easily conceived 46
have easily concluded 268
have easily conducted 42
have easily confirmed 44
have easily connected 105
have easily conquered 288
have easily contained 78
have easily continued 239
have easily converted 84
have easily convinced 540
have easily corrected 260
have easily definable 60
have easily delivered 58
have easily descended 44
have easily described 71
have easily destroyed 566
have easily developed 638
have easily discerned 353
have easily disengaged 77
have easily dismissed 228
have easily dispelled 41
have easily dispensed 163
have easily dispersed 116
have easily displaced 40
have easily dominated 59
have easily escalated 120
have easily explained 302
have easily exploited 146
have easily expressed 52
have easily forgotten 258
have easily fulfilled 56
have easily furnished 124
have easily justified 269
have easily measurable 94
have easily organized 88
have easily overtaken 149
have easily overthrown 47
have easily perceived 495
have easily performed 120
have easily permitted 66
have easily persuaded 253
have easily possessed 56
have easily predicted 241
have easily presented 55
have easily preserved 46
have easily prevailed 117
have easily prevented 776
have easily proceeded 55
have easily protected 68
have easily purchased 262
have easily qualified 371
have easily recovered 161
have easily rectified 86
have easily removable 107
have easily responded 59
have easily satisfied 534
have easily separated 41
have easily stretched 43
have easily succeeded 309
have easily succumbed 193
have easily suggested 111
have easily supported 384
have easily surpassed 195
have easily suspected 49
have easily sustained 62
have easily swallowed 173
have easily tolerated 71
have easily triumphed 149
have echoed throughout 423
have echoes elsewhere 61
have eight additional 67
have eight battalions 57
have eight companies 129
have eight cylinders 111
have eight daughters 85
