hail suppression projects 199
have apparently increased 1483
have apparently involved 94
have apparently mastered 60
have apparently migrated 138
have apparently mistaken 57
have apparently observed 157
have apparently obtained 96
have apparently occupied 94
have apparently occurred 498
have apparently operated 164
have apparently opposite 44
have apparently outgrown 104
have apparently overcome 137
have apparently perished 108
have apparently produced 363
have apparently profited 67
have apparently provided 159
have apparently received 485
have apparently recently 42
have apparently regarded 325
have apparently rejected 152
have apparently remained 578
have apparently rendered 77
have apparently replaced 109
have apparently required 52
have apparently resigned 74
have apparently resisted 57
have apparently resolved 123
have apparently resulted 554
have apparently retained 167
have apparently returned 142
have apparently reversed 54
have apparently selected 66
have apparently subsided 108
have apparently suffered 424
have apparently supposed 200
have apparently survived 403
have apparently vanished 275
have apparently wandered 49
have apparently withdrawn 44
have applicants complete 47
have application deadlines 258
have application potential 178
have application programs 78
have application software 75
have application wherever 41
have appreciable activity 109
have appreciable affinity 74
have appreciable covalent 169
have appreciable economic 45
have appreciable financial 87
have appreciable magnetic 41
have appreciable mobility 42
have appreciable negative 99
have appreciable thickness 117
have appreciable toxicity 52
have appreciably advanced 91
have appreciably affected 942
have appreciably declined 73
have appreciably decreased 70
have appreciably enhanced 99
have appreciably exceeded 62
have appreciably expanded 42
have appreciably improved 253
have appreciably increased 530
have appreciably lessened 140
have appreciably modified 164
have appreciated relative 109
have appreciation potential 131
have apprentice programs 46
have approached american 115
have approached anywhere 41
have approached equality 45
have approached maturity 126
have approached politics 49
have approached problems 187
have approached questions 142
have approached religious 59
have approached somewhat 60
have approached thousands 62
have appropriate academic 115
have appropriate approval 95
have appropriate authority 220
have appropriate business 116
have appropriate capacity 64
have appropriate chemical 55
have appropriate clinical 89
have appropriate computer 196
have appropriate controls 145
have appropriate coverage 95
have appropriate cultures 44
have appropriate education 265
have appropriate emotional 56
have appropriate evidence 65
have appropriate financial 107
have appropriate guidance 47
have appropriate hardware 70
have appropriate internal 106
have appropriate licenses 47
have appropriate materials 202
have appropriate monitoring 53
have appropriate personal 136
have appropriate physical 221
have appropriate policies 192
have appropriate programs 47
have appropriate security 258
have appropriate services 60
have appropriate software 161
have appropriate symmetry 56
have appropriate treatment 209
have arbitration statutes 219
have assistance programs 134
have astonished everyone 114
have attachment problems 133
have attendance officers 45
have attendance problems 145
have attentional deficits 159
have attentional problems 298
have attractions southward 50
have attractive patterns 51
have attractive pictures 61
have attractive property 61
have attributed economic 48
have attributed entirely 46
have attributed extension 54
have attributed increased 66
have attributed increases 50
have attributed numerous 56
have attributed specific 47
have attributes ascribed 139
have attributes assigned 56
have attributes attached 62
have attributes describing 54
have audiovisual materials 53
have automobile liability 99
have autonomous authority 70
have basketball practice 292
have beautifully designed 72
have beautifully ordained 120
have beautifully restored 74
have biochemical evidence 319
have blasphemed thereupon 93
have boundaries parallel 45
have breakthrough seizures 51
have brightened somewhat 51
have brightness profiles 69
have brilliantly analyzed 50
have calculated electron 146
have calculated expected 62
have calculated potential 52
have calculated relative 54
have calculated separate 47
have calculated standard 159
have campaigned actively 166
have capacities hundreds 134
have captivated children 56
have captivated thousands 40
have celebrated birthdays 48
have celebrated examples 44
have celebrated passover 165
have celebrated religious 90
have censorship problems 63
have charitable purposes 52
have charitably resolved 41
have cheerfully accepted 744
have cheerfully accorded 71
have cheerfully admitted 160
have cheerfully answered 69
have cheerfully approved 65
have cheerfully assented 65
have cheerfully assisted 105
have cheerfully complied 202
have cheerfully conceded 41
have cheerfully embraced 90
have cheerfully exchanged 43
have cheerfully followed 70
have cheerfully foregone 40
have cheerfully murdered 121
have cheerfully provided 42
have cheerfully remained 72
have cheerfully rendered 76
have cheerfully resigned 132
have cheerfully returned 59
have cheerfully strangled 644
have cheerfully suffered 112
have cheerfully supplied 126
have cheerfully throttled 113
have cheerfully ventured 46
have cheerfully withdrawn 47
have chemically combined 91
have chemically modified 92
have chromosome analysis 58
have circulated concerning 154
have circulated petitions 124
have circulation patterns 45
have circulation problems 188
have classified children 64
have classified patients 138
have classified students 46
have classified subjects 58
have clinically apparent 556
have clinically diagnosed 97
have clinically manifest 170
have clinically negative 83
have clinically observed 200
have clinically palpable 70
have clinically positive 165
have clinically relevant 265
have collateral benefits 58
have collateral branches 207
have collateral evidence 79
have collateral financial 108
have collateral security 70
have collections containing 43
have collective authority 41
have collective bargaining 1885
have collective memories 111
have collective security 183
have committees composed 62
have comparable accuracy 195
have comparable activity 155
have comparable authority 93
have comparable benefits 80
have comparable chemical 47
have comparable clinical 57
have comparable coverage 46
have comparable economic 77
have comparable education 99
have comparable efficacy 516
have comparable energies 240
have comparable evidence 63
have comparable functions 138
have comparable outcomes 77
have comparable patterns 48
have comparable physical 141
have comparable positions 65
have comparable potential 180
have comparable problems 232
have comparable products 46
have comparable programs 79
have comparable relative 40
have comparable statutes 49
have comparable survival 49
have comparable validity 67
have compatible computer 97
have compatible hardware 95
have compatible software 176
have compensating benefits 49
have competition policies 76
have complained bitterly 2474
have complained directly 73
have complained publicly 160
have complained recently 101
have completely absorbed 1082
have completely accepted 520
have completely accurate 146
have completely achieved 369
have completely acquired 136
have completely adequate 84
have completely adjusted 276
have completely analyzed 91
have completely answered 360
have completely approved 59
have completely arrested 67
have completely attained 395
have completely awakened 41
have completely banished 107
have completely believed 41
have completely betrayed 168
have completely bypassed 145
have completely captured 194
have completely concealed 163
have completely confused 345
have completely consumed 90
have completely crippled 93
have completely crumbled 95
have completely deceived 229
have completely degraded 43
have completely departed 153
have completely depleted 135
have completely deprived 71
have completely derailed 40
have completely deserted 311
have completely detached 183
have completely detected 44
have completely devoured 55
have completely digested 68
have completely disarmed 207
have completely disowned 68
have completely disposed 185
have completely distinct 131
have completely diverged 41
have completely diverted 41
have completely divested 61
have completely divorced 246
have completely eclipsed 389
have completely effected 104
have completely embraced 125
have completely enclosed 117
have completely endorsed 57
have completely equipped 244
have completely eschewed 50
have completely estranged 67
have completely examined 103
have completely excluded 310
have completely executed 68
have completely expelled 53
have completely exploded 148
have completely explored 81
have completely finished 1028
have completely followed 64
have completely forgiven 195
have completely forsaken 174
have completely hardened 112
have completely immersed 48
have completely inverted 102
have completely invested 57
have completely isolated 510
have completely mastered 1673
have completely mistaken 136
have completely modified 379
have completely negative 53
have completely obscured 623
have completely obtained 43
have completely occupied 291
have completely opposite 425
have completely ossified 50
have completely outgrown 566
have completely outlived 72
have completely overcome 562
have completely perished 635
have completely permeated 56
have completely prepared 97
have completely purified 180
have completely reassured 117
have completely reformed 183
have completely regained 245
have completely rejected 910
have completely relieved 213
have completely remitted 43
have completely replaced 1808
have completely reshaped 194
have completely resisted 75
have completely resolved 636
have completely restored 420
have completely retained 70
have completely returned 182
have completely revamped 124
have completely reversed 1195
have completely reviewed 82
have completely reworked 97
have completely separate 769
have completely silenced 223
have completely smothered 40
have completely softened 87
have completely stripped 321
have completely subsided 728
have completely switched 135
have completely throttled 51
have completely unfolded 236
have completely unnerved 204
have completely uprooted 123
have completely vanished 2580
have completely verified 174
have completely withdrawn 505
have components designed 51
have components parallel 966
have compounded confusion 51
have compounded problems 141
have compounded sciences 134
have compulsive behaviors 51
have compulsory coverage 54
have compulsory education 1069
have compulsory military 601
have compulsory physical 88
have concentric circular 66
have conceptual problems 84
have conclusive evidence 3889
have concurrent authority 1102
have concurrent criminal 56
have concurrent infection 45
have concurrent operation 59
have concurrent original 342
have concurrent physical 55
have concurrent problems 53
have concurrent validity 498
have conditioned american 143
have conditioned reflexes 71
have conditioned students 78
have conditioned yourself 461
have confidence concerning 48
have configured multiple 94
have conflicted directly 47
have confounded attempts 78
have confounded positive 41
have confronted american 222
have confronted directly 41
have confronted humanity 44
have confronted numerous 42
have confronted problems 178
have confronted questions 53
have confronted students 44
have consciously accepted 227
have consciously acquired 68
have consciously admitted 76
have consciously borrowed 136
have consciously departed 68
have consciously designed 143
have consciously directed 84
have consciously embarked 44
have consciously embraced 98
have consciously employed 174
have consciously emulated 73
have consciously eschewed 86
have consciously examined 41
have consciously excluded 111
have consciously followed 197
have consciously imitated 204
have consciously included 82
have consciously intended 443
have consciously observed 212
have consciously produced 48
have consciously promoted 136
have consciously rejected 634
have consciously resisted 129
have consciously retained 52
have consciously selected 209
have considered abandoning 210
have considered actually 72
have considered adequate 145
have considered american 185
have considered anxiously 52
have considered appointing 64
have considered attempting 133
have considered attempts 65
have considered attention 69
have considered beautiful 67
have considered braddock 81
have considered business 53
have considered celibacy 140
have considered challenging 49
have considered chemical 158
have considered children 248
have considered christian 176
have considered circuits 45
have considered committing 121
have considered complete 48
have considered concerning 77
have considered conflict 93
have considered consists 41
have considered constant 50
have considered continuing 75
have considered converge 151
have considered converting 72
have considered criminal 74
have considered critical 50
have considered cultural 118
have considered dangerous 137
have considered darkness 120
have considered decisive 45
have considered destroying 49
have considered developing 180
have considered diffusion 73
have considered directly 45
have considered discrete 109
have considered discussing 55
have considered divorces 73
have considered domestic 48
have considered economic 227
have considered education 270
have considered electric 44
have considered elements 82
have considered emigrating 140
have considered emotional 42
have considered entirely 77
have considered essential 451
have considered everyone 41
have considered evidence 486
have considered evolution 68
have considered examples 500
have considered external 66
have considered financial 66
have considered formerly 66
have considered friendly 45
have considered functions 77
have considered hopeless 62
have considered humorous 40
have considered improper 64
have considered indicate 132
have considered infinite 140
have considered initially 43
have considered interest 103
have considered internal 64
have considered involved 116
have considered involves 55
have considered literary 111
have considered luxuries 56
have considered materials 41
have considered maturely 46
have considered migration 54
have considered military 111
have considered morality 61
have considered movement 42
have considered multiple 334
have considered negative 103
have considered networks 41
have considered numerous 265
have considered ordinary 45
have considered otherwise 405
have considered parallel 48
have considered parental 52
have considered patients 56
have considered patterns 69
have considered performing 89
have considered personal 255
have considered physical 132
have considered policies 71
have considered politics 69
have considered positive 73
have considered possible 1601
have considered potential 147
have considered probable 73
have considered problems 480
have considered programs 54
have considered property 103
have considered provides 53
have considered publishing 309
have considered purchasing 367
have considered questions 335
have considered recently 54
have considered relations 50
have considered relative 55
have considered relevant 268
have considered religious 162
have considered security 44
have considered separate 119
have considered separating 41
have considered seriously 778
have considered slightly 46
have considered solutions 95
have considered somewhat 501
have considered specially 69
have considered specific 286
have considered statutes 57
have considered strictly 58
have considered students 40
have considered submitting 75
have considered suggesting 42
have considered suggests 115
have considered suitable 248
have considered supporting 108
have considered suspense 47
have considered treatment 41
have considered unlikely 49
have considered valuable 83
have considered variables 80
have considered variations 107
have considered vertical 44
have considered vespucci 81
have considered virtuous 83
have considered washington 82
have considered withdrawing 151
have considered yourself 2025
have consistent clinical 41
have consistent evidence 100
have consistent negative 47
have consistent patterns 185
have consistent policies 120
have consistent positive 78
have consistent problems 95
have constantly acquired 98
have constantly admitted 134
have constantly advanced 260
have constantly affected 135
have constantly affirmed 294
have constantly afforded 59
have constantly agitated 93
have constantly assailed 45
have constantly asserted 477
have constantly attacked 97
have constantly attended 528
have constantly believed 166
have constantly bestowed 123
have constantly borrowed 54
have constantly compared 68
have constantly confused 159
have constantly deceived 99
have constantly declared 368
have constantly declined 267
have constantly decreased 181
have constantly defended 85
have constantly demanded 193
have constantly directed 63
have constantly employed 435
have constantly enlarged 111
have constantly enriched 41
have constantly exceeded 77
have constantly exhorted 48
have constantly expanded 228
have constantly expected 100
have constantly extended 294
have constantly followed 1075
have constantly foreseen 56
have constantly hampered 48
have constantly harassed 51
have constantly hindered 60
have constantly improved 1020
have constantly increased 1654
have constantly indulged 68
have constantly informed 117
have constantly insisted 518
have constantly inspired 114
have constantly intended 45
have constantly intruded 56
have constantly involved 107
have constantly lamented 75
have constantly mentioned 67
have constantly migrated 52
have constantly modified 153
have constantly objected 80
have constantly observed 3692
have constantly obtained 89
have constantly occupied 423
have constantly occurred 388
have constantly operated 69
have constantly pondered 41
have constantly preceded 57
have constantly produced 86
have constantly promoted 56
have constantly provided 107
have constantly reappeared 68
have constantly recalled 49
have constantly received 961
have constantly recourse 50
have constantly recurred 294
have constantly referred 1015
have constantly regarded 297
have constantly rejected 144
have constantly remained 309
have constantly remarked 219
have constantly reminded 553
have constantly rendered 104
have constantly reported 93
have constantly required 50
have constantly resisted 126
have constantly resorted 91
have constantly resulted 50
have constantly retained 83
have constantly returned 206
have constantly reverted 50
have constantly stressed 705
have constantly suffered 153
have constantly supplied 109
have constantly supposed 86
have constantly threatened 169
have constantly troubled 43
have constantly wondered 86
have consumption patterns 125
have continuous business 67
have continuous contacts 51
have continuous coverage 119
have continuous daylight 56
have continuous exposure 111
have continuous feedback 72
have continuous functions 40
have continuous memories 89
have continuous monitoring 569
have continuous movement 73
have continuous operation 118
have continuous problems 72
have continuous relations 53
have continuous solutions 50
have continuous symptoms 120
have continuous variables 88
have contracted alliances 120
have contracted diphtheria 70
have contracted directly 149
have contracted enormous 50
have contracted gonorrhea 375
have contracted infection 97
have contracted marriages 357
have contracted numerous 41
have contracted original 192
have contracted otherwise 91
have contracted pneumonia 269
have contracted positive 66
have contracted sexually 73
have contracted slightly 82
have contracted smallpox 332
have contracted somewhat 122
have contracted syphilis 1696
have contrasted markedly 87
have contrasted strangely 397
have contrasted strikingly 41
have controlled american 147
have controlled economic 42
have controlled education 74
have controlled elections 45
have controlled hundreds 52
have controlled inflation 78
have controlled politics 105
have controlled yourself 265
have convenient locations 42
have convenient memories 65
have convergent validity 238
have convictions concerning 83
have convulsive seizures 339
have cooperated actively 128
have coordinate authority 75
have coordinating functions 71
have correlated clinical 46
have correlated increased 76
have correlation functions 58
have corrugated surfaces 89
have courteously answered 50
have courteously supplied 52
have covalently attached 263
have critically affected 353
have critically analyzed 417
have critically assessed 269
have critically compared 58
have critically examined 2723
have critically explored 75
have critically observed 89
have critically reviewed 983
have critically surveyed 52
have criticized american 408
have criticized attempts 72
have criticized feminist 43
have criticized foucault 77
have criticized severely 91
have criticized specific 52
have cultivated christian 68
have cultivated contacts 75
have cultivated friendly 96
have cultivated patience 118
have cultivated personal 42
have cultivated relations 80
have cultivated religious 42
have culturally distinct 45
have culturally relevant 43
have culturally specific 219
have cumulative evidence 71
have cumulative negative 54
have curricular validity 93
have curriculum materials 99
have dangerously increased 73
have debilitating symptoms 59
have decisively affected 906
have decisively answered 51
have decisively improved 95
have decisively rejected 345
have decorative elements 72
have decorative patterns 77
have deductible expenses 58
have definitely accepted 568
have definitely achieved 182
have definitely acquired 59
have definitely advanced 169
have definitely affected 493
have definitely answered 71
have definitely approved 68
have definitely asserted 78
have definitely assigned 94
have definitely captured 42
have definitely declared 271
have definitely declined 170
have definitely decreased 92
have definitely detected 58
have definitely disposed 65
have definitely embarked 74
have definitely excluded 100
have definitely followed 42
have definitely improved 1864
have definitely increased 1078
have definitely informed 84
have definitely mentioned 48
have definitely observed 148
have definitely occurred 141
have definitely outlined 89
have definitely overcome 47
have definitely promised 103
have definitely provided 115
have definitely received 83
have definitely rejected 372
have definitely replaced 70
have definitely resigned 71
have definitely resolved 163
have definitely resulted 98
have definitely selected 75
have definitely suffered 94
have definitely withdrawn 58
have definitive evidence 293
have definitive solutions 57
have definitive treatment 53
have deleterious economic 84
have deleterious physical 56
have deliberate policies 51
have delicately balanced 89
have delightful glimpses 40
have delightful memories 143
have delinquent accounts 57
have delinquent children 263
have democratic elections 275
have democratic politics 57
have democratic socialism 48
have dependency problems 137
have deprecated allusions 80
have depreciated relative 72
have depressive episodes 209
have depressive symptoms 1971
have deservedly acquired 321
have deservedly attained 142
have deservedly incurred 99
have deservedly obtained 286
have deservedly procured 138
have deservedly received 555
have deservedly rendered 101
have deservedly suffered 74
have designated functions 52
have designated negative 51
have designated officers 45
have designated positions 45
have designated specific 423
have designedly confined 60
have detectable activity 41
have detectable antibody 306
have detectable mutations 50
have determined absolute 42
have determined american 125
have determined concerning 177
have determined critical 48
have determined directly 45
have determined economic 68
have determined numerous 42
have determined otherwise 483
have determined questions 64
have determined relative 86
have determined specific 138
have determined therefore 224
have devastated humanity 66
have dialectical relations 42
have dictatorial authority 93
have dielectric constant 92
have difficulty abandoning 222
have difficulty abstaining 41
have difficulty accounting 3806
have difficulty activating 400
have difficulty actually 163
have difficulty addressing 700
have difficulty allocating 147
have difficulty ambulating 225
have difficulty appraising 61
have difficulty assembling 160
have difficulty associating 701
have difficulty attempting 61
have difficulty attracting 4187
have difficulty benefiting 191
have difficulty challenging 175
have difficulty clarifying 168
have difficulty collecting 2459
have difficulty commanding 42
have difficulty committing 520
have difficulty completing 3634
have difficulty conceiving 6240
have difficulty concluding 113
have difficulty conducting 257
have difficulty conforming 425
have difficulty connecting 1672
have difficulty conserving 135
have difficulty construing 86
have difficulty contacting 199
have difficulty containing 217
have difficulty contending 93
have difficulty continuing 570
have difficulty converging 96
have difficulty conversing 744
have difficulty converting 721
have difficulty convincing 4952
have difficulty correcting 87
have difficulty countering 60
have difficulty delegating 702
have difficulty delineating 131
have difficulty delivering 232
have difficulty describing 3821
have difficulty destroying 56
have difficulty developing 5782
have difficulty directly 103
have difficulty discerning 3802
have difficulty disclosing 88
have difficulty discussing 1712
have difficulty disengaging 433
have difficulty displaying 289
have difficulty dissolving 43
have difficulty distancing 56
have difficulty empathizing 1148
have difficulty enunciating 76
have difficulty envisaging 266
have difficulty envisioning 1920
have difficulty estimating 2552
have difficulty evaluating 1863
have difficulty exercising 633
have difficulty explaining 8932
have difficulty exploiting 56
have difficulty expressing 13914
have difficulty extracting 311
have difficulty forgetting 316
have difficulty fulfilling 1033
have difficulty functioning 5306
have difficulty generating 4250
have difficulty indicating 49
have difficulty inhibiting 728
have difficulty initially 273
have difficulty innovating 113
have difficulty installing 407
have difficulty instilling 45
have difficulty justifying 1558
have difficulty localizing 431
have difficulty meditating 43
have difficulty memorizing 498
have difficulty mentally 55
have difficulty mobilizing 451
have difficulty modulating 964
have difficulty monitoring 2050
have difficulty motivating 239
have difficulty navigating 1864
have difficulty negotiating 3696
have difficulty organizing 6180
have difficulty overcoming 3056
have difficulty perceiving 7008
have difficulty performing 11174
have difficulty persisting 226
have difficulty persuading 1965
have difficulty portraying 47
have difficulty positioning 331
have difficulty practicing 133
have difficulty predicting 1478
have difficulty presenting 517
have difficulty preserving 101
have difficulty prevailing 40
have difficulty preventing 177
have difficulty proceeding 126
have difficulty processing 7024
have difficulty projecting 228
have difficulty properly 182
have difficulty protecting 574
have difficulty publishing 160
have difficulty purchasing 427
have difficulty qualifying 594
have difficulty questioning 48
have difficulty readjusting 438
have difficulty recovering 1171
have difficulty recruiting 3476
have difficulty reentering 178
have difficulty reflecting 346
have difficulty refraining 81
have difficulty regulating 1927
have difficulty relocating 45
have difficulty respecting 326
have difficulty responding 3987
have difficulty retrieving 2522
have difficulty satisfying 362
have difficulty scheduling 670
have difficulty segmenting 187
have difficulty separating 5388
have difficulty sequencing 599
have difficulty simulating 104
have difficulty socializing 211
have difficulty specifying 734
have difficulty stretching 74
have difficulty submitting 64
have difficulty succeeding 817
have difficulty supporting 1720
have difficulty suspending 50
have difficulty sustaining 3820
have difficulty swallowing 7695
have difficulty testifying 122
have difficulty tolerating 6846
have difficulty traversing 239
have difficulty uncovering 66
have difficulty validating 59
have difficulty verbally 128
have difficulty visually 70
have difficulty whenever 48
have difficulty withdrawing 175
have difficulty withholding 93
have diffraction patterns 131
have diligently attended 201
have diligently collated 111
have diligently compared 95
have diligently employed 162
have diligently examined 506
have diligently explored 71
have diligently followed 716
have diligently inquired 264
have diligently numbered 338
have diligently observed 429
have diligently overseen 104
have diligently prepared 139
have diligently provided 97
have diminished activity 96
have diminished alarmingly 56
have diminished antibody 72
have diminished appetite 55
have diminished attention 46
have diminished autonomy 311
have diminished capacity 512
have diminished compared 42
have diminished enthusiasm 57
have diminished glycogen 40
have diminished interest 110
have diminished markedly 297
have diminished physical 103
have diminished recently 99
have diminished relative 53
have diminished religious 47
have diminished response 62
have diminished sensation 152
have diminished slightly 248
have diminished somewhat 2862
have diminished whatever 61
have diminished yourself 64
have diplomatic contacts 44
have diplomatic immunity 1603
have diplomatic relations 16986
have directional antennas 60
have disability coverage 277
have disappeared entirely 7566
have disappeared likewise 93
have disappeared probably 65
have disappeared recently 152
have disappeared sometime 97
have disappeared suddenly 278
have disastrous economic 414
have disastrous financial 152
have disastrous military 42
have disastrous outcomes 140
have disastrous personal 66
have disastrous physical 50
have discharged properly 40
have discharged yourself 51
have discipline problems 1883
have discoursed concerning 188
have discoursed learnedly 90
have discovered absolute 193
have discovered abundant 130
have discovered anywhere 54
have discovered australia 209
have discovered chemical 130
have discovered children 63
have discovered christian 49
have discovered concerning 538
have discovered definite 63
have discovered deposits 77
have discovered distinct 43
have discovered elements 93
have discovered enormous 49
have discovered evidence 1800
have discovered examples 95
have discovered firsthand 72
have discovered hundreds 391
have discovered multiple 48
have discovered numerous 875
have discovered original 41
have discovered otherwise 369
have discovered patterns 175
have discovered physical 50
have discovered positive 110
have discovered possible 48
have discovered powerful 56
have discovered problems 110
have discovered profound 49
have discovered recently 514
have discovered relative 50
have discovered remedies 58
have discovered remnants 75
have discovered respecting 128
have discovered slightly 63
have discovered solutions 55
have discovered somebody 55
have discovered somewhat 85
have discovered specific 125
have discovered surprising 140
have discovered symptoms 249
have discovered thousands 246
have discovered treasures 102
have discovered ugliness 69
have discovered ultimate 53
have discovered upstairs 60
have discovered valuable 174
have discovered variations 45
have discovered vestiges 43
have discovered whatever 50
have discovered yourself 310
have discreetly withdrawn 40
have discussions concerning 65
have dismantled essential 204
have dissimilar chemical 43
have dissimilar functions 100
have dissimilar patterns 68
have dissipated entirely 62
have dissipated somewhat 152
have dissociated yourself 48
have dissociation energies 122
have distinctly abnormal 46
have distinctly admitted 75
have distinctly advanced 43
have distinctly affected 45
have distinctly affirmed 70
have distinctly asserted 103
have distinctly declared 204
have distinctly declined 47
have distinctly foreseen 71
have distinctly improved 382
have distinctly increased 48
have distinctly informed 98
have distinctly mentioned 61
have distinctly negative 86
have distinctly observed 238
have distinctly positive 47
have distinctly rejected 100
have distinctly religious 40
have distinctly separate 223
have distinguishing clinical 59
have distinguishing physical 83
have distracted attention 1190
have documented abnormal 131
have documented apparent 74
have documented benefits 79
have documented children 81
have documented clinical 102
have documented complete 55
have documented continuing 42
have documented coronary 47
have documented cultural 45
have documented declines 117
have documented decreased 244
have documented decreases 108
have documented deficits 78
have documented dramatic 155
have documented efficacy 204
have documented elevated 266
have documented evidence 1185
have documented examples 167
have documented frequent 45
have documented hundreds 121
have documented immunity 47
have documented impaired 86
have documented improved 224
have documented increased 703
have documented increases 301
have documented infection 55
have documented moderate 43
have documented multiple 74
have documented negative 145
have documented numerous 551
have documented patients 67
have documented patterns 140
have documented physical 63
have documented policies 100
have documented positive 282
have documented problems 128
have documented specific 177
have documented students 41
have documented thousands 60
have documented variations 85
have doubtfully referred 43
have ecological benefits 42
have ecological functions 55
have ecological validity 451
have educational benefits 196
have educational functions 134
have educational materials 164
have educational policies 53
have educational potential 124
have educational problems 227
have educational programs 1662
have educational purposes 86
have educational services 67
have efficiency benefits 43
have efficiency kitchens 95
have efficiency problems 47
have egalitarian marriages 42
have egregiously mistaken 51
have elaborated detailed 47
have elaborated numerous 42
have elaborated somewhat 111
have electrical activity 72
have electrical circuits 51
have electrical contacts 104
have electrical currents 84
have electrical engineering 50
have electrical potential 107
have electrical problems 105
have electrodes attached 225
have electronic circuits 82
have electronic commerce 42
have electronic controls 145
have electronic monitoring 54
have electronic shutters 46
have elementary education 224
have eliminated barriers 75
have eliminated conflict 107
