habitable living quarters 50
hospitals were actively 50
hospitals were actually 235
hospitals were admitted 87
hospitals were affected 101
hospitals were analyzed 93
hospitals were anywhere 50
hospitals were approved 159
hospitals were assigned 109
hospitals were attached 134
hospitals were attacked 76
hospitals were attended 61
hospitals were combined 84
hospitals were compared 187
hospitals were dangerous 82
hospitals were declared 47
hospitals were designed 298
hospitals were developing 77
hospitals were diagnosed 121
hospitals were directed 84
hospitals were directly 78
hospitals were eligible 58
hospitals were employed 46
hospitals were enlarged 91
hospitals were entirely 95
hospitals were entitled 51
hospitals were equipped 305
hospitals were examined 153
hospitals were excluded 335
hospitals were exempted 115
hospitals were expanded 112
hospitals were expected 281
hospitals were financed 178
hospitals were formerly 59
hospitals were functioning 92
hospitals were governed 65
hospitals were improved 103
hospitals were included 491
hospitals were increased 96
hospitals were informed 45
hospitals were initially 119
hospitals were intended 203
hospitals were involved 360
hospitals were likewise 73
hospitals were mentioned 55
hospitals were normally 41
hospitals were numerous 62
hospitals were observed 56
hospitals were obtained 81
hospitals were occupied 168
hospitals were operated 265
hospitals were performing 90
hospitals were prepared 172
hospitals were probably 183
hospitals were provided 693
hospitals were randomly 125
hospitals were recorded 47
hospitals were referred 59
hospitals were regarded 189
hospitals were relieved 69
hospitals were religious 79
hospitals were rendered 42
hospitals were replaced 99
hospitals were reported 243
hospitals were required 697
hospitals were reserved 114
hospitals were returned 52
hospitals were reviewed 96
hospitals were selected 507
hospitals were seriously 55
hospitals were severely 64
hospitals were situated 328
hospitals were somewhat 78
hospitals were struggling 60
hospitals were suddenly 46
hospitals were supplied 241
hospitals were supposed 149
hospitals were surveyed 186
hospitals were terrible 41
hospitals were therefore 96
hospitals were threatened 51
hospitals were upgraded 44
hospitals were utilized 66
hospitals when compared 64
hospitals when patients 91
hospitals will continue 712
hospitals will exercise 66
hospitals will probably 263
hostesses were grateful 50
hostility among american 53
hostility among children 51
hostility among mentally 40
hostility among patients 64
hostility among students 107
hostility ever incident 48
hostility from american 173
hostility from business 77
hostility from citizens 43
hostility from developing 59
hostility from neurotic 44
hostility from officials 47
hostility from ordinary 49
hostility from patients 50
hostility from powerful 98
hostility from religious 57
hostility from students 80
hostility from washington 105
hostility into execution 58
hostility more directly 53
hostility only increased 104
hostility onto minority 42
hostility were directed 119
hostility when discussing 40
hostility will continue 139
hostility will disappear 55
hostility will probably 58
household also contains 48
household also included 842
household also includes 203
household also increased 61
household also increases 86
household also provided 53
household also provides 46
household also received 92
household also receives 42
household arts education 396
household arts subjects 132
household bank deposits 242
household been harassed 55
household buying decisions 105
household care products 250
household cash balances 134
household debt increased 123
household ever suffered 56
household farm laborers 545
household food processing 115
household food security 16404
household food supplies 884
household gods shivered 321
household great officials 46
household have increased 79
household have informed 92
household have received 68
household have remained 44
household heads averaged 50
household heads compared 117
household heads employed 427
household heads included 153
household heads increased 160
household heads involved 43
household heads received 199
household heads remained 117
household heads reported 686
household heads surveyed 285
household heating purposes 103
household help employed 43
household into confusion 212
household into disarray 43
household into disorder 46
household into separate 56
household living expenses 313
household living standard 210
household loom competed 67
household moving business 87
household moving industry 65
household must actually 94
household must allocate 73
household must continue 58
household must maintain 53
household must purchase 43
household must therefore 65
household name wherever 62
household peace confound 461
household rate schedule 192
household saving decisions 197
household sewing machines 871
household size averaged 51
household size constant 48
household size declined 684
household size declines 416
household size decreased 436
household size decreases 297
household size includes 107
household size increased 581
household size increases 2704
household size reflects 185
household size remained 258
household size reported 48
household size suggests 51
household size variables 178
household ties connecting 112
household time deposits 49
household unit consists 154
household wealth increases 433
household well supplied 65
household were actually 125
household were admitted 93
household were affected 42
household were arrested 97
household were assigned 62
household were attached 47
household were attacked 70
household were awakened 76
household were baptized 1083
household were ceaseless 48
household were confined 40
household were defrayed 221
household were directed 218
household were dispersing 51
household were disposed 139
household were eligible 73
household were employed 299
household were enormous 45
household were entirely 63
household were entitled 73
household were examined 52
household were excluded 109
household were expected 393
household were included 197
household were informed 125
household were involved 379
household were likewise 42
household were murdered 55
household were obtained 99
household were prepared 104
household were probably 111
household were provided 104
household were recorded 169
household were regarded 134
household were reported 93
household were required 176
household were selected 129
household were somewhat 46
household were speedily 40
household were startled 141
household were stricken 46
household were strictly 45
household were suddenly 47
household were summoned 141
household were supplied 152
household were supposed 106
household were therefore 82
household when compared 51
household will actually 71
household will allocate 74
household will continue 214
household will maintain 43
household will maximize 89
household will normally 78
household will probably 178
household will purchase 131
household will therefore 60
household word wherever 2163
household work compared 133
household work decreased 105
household work increased 48
household work increases 186
household work patterns 234
household work required 44
household work strategy 467
housewife from brooklyn 45
housewife will probably 81
housework among american 91
howitzers were attached 48
howitzers were captured 56
howitzers were employed 60
howitzers were stationed 40
humanists from petrarch 232
humanists like petrarch 188
humanists were employed 49
humanists were inspired 60
humanists were involved 42
humanists were scholars 69
humankind into separate 49
humankind will continue 259
humiliation ever suffered 56
humiliation have followed 79
humiliation into humility 43
humiliation keep patience 68
humiliation more complete 269
humiliation more profound 76
humiliation those filthiest 40
humiliation were designed 49
hurricane ever recorded 702
hurricane made landfall 619
hurricane making landfall 204
hurricane will probably 44
hurriedly left washington 44
husbandry made possible 42
husbandry their business 54
husbandry were employed 148
husbandry will continue 59
husbandry will flourish 41
husbandry will probably 48
hydraulic back pressure 235
hydraulic flow patterns 89
hydraulic high pressure 141
hydraulic lash adjuster 229
hydraulic lift cylinder 159
hydraulic lift platform 58
hydraulic lime concrete 170
hydraulic line pressure 176
hydraulic line ruptured 40
hydraulic mining industry 233
hydraulic mining operation 151
hydraulic pump assembly 69
hydraulic pump delivers 56
hydraulic pump operated 47
hydraulic pump pressure 80
hydraulic pump provides 75
hydraulic pump supplies 96
hydraulic roof supports 324
hydraulic test pressure 260
hydraulic time constant 128
hydrolyze these peptides 47
hydroxide from solutions 234
hydroxide were obtained 140
hydroxide were prepared 412
hydroxide were required 89
hydroxide will dissolve 416
hyperbole when describing 122
hyperbole when discussing 44
hyphenate their surnames 42
hyphenate your document 140
hypnotize their patients 66
hypocrisy been confined 96
hypocrisy even barnabas 93
hypocrite more virtuous 83
hypocrite will scarcely 114
hypothermia during anesthesia 134
hypothermia from exposure 83
hypotheses best explains 112
hypotheses from clinical 50
hypotheses from evidence 44
hypotheses from specific 42
hypotheses have included 126
hypotheses have involved 55
hypotheses have produced 56
hypotheses have proposed 75
hypotheses have provided 88
hypotheses have received 360
hypotheses have recently 202
hypotheses have resulted 49
hypotheses have survived 45
hypotheses into testable 57
hypotheses just mentioned 197
hypotheses just outlined 55
hypotheses made concerning 60
hypotheses more directly 79
hypotheses more explicit 47
hypotheses more probable 44
hypotheses more specific 61
hypotheses most commonly 43
hypotheses must therefore 69
hypotheses seem possible 70
hypotheses were accepted 1152
hypotheses were actually 66
hypotheses were advanced 3327
hypotheses were analyzed 182
hypotheses were assessed 76
hypotheses were combined 55
hypotheses were compared 55
hypotheses were designed 143
hypotheses were employed 84
hypotheses were examined 928
hypotheses were explored 231
hypotheses were included 64
hypotheses were inferred 57
hypotheses were initially 89
hypotheses were intended 72
hypotheses were invented 97
hypotheses were involved 109
hypotheses were modified 75
hypotheses were obtained 132
hypotheses were outlined 65
hypotheses were partially 183
hypotheses were possible 153
hypotheses were proposed 2109
hypotheses were provided 48
hypotheses were rejected 1299
hypotheses were required 83
hypotheses were retained 83
hypotheses were reviewed 51
hypotheses were selected 126
hypotheses were therefore 128
hypotheses were verified 173
hypotheses will continue 69
hypotheses will probably 100
hypotheses will therefore 57
hypothesis also accounts 573
hypothesis also explains 1998
hypothesis also includes 143
hypothesis also involves 162
hypothesis also predicts 1342
hypothesis also proposed 41
hypothesis also proposes 95
hypothesis also provides 632
hypothesis also received 178
hypothesis also receives 250
hypothesis also requires 545
hypothesis also suggests 1064
hypothesis also supports 52
hypothesis best accounts 147
hypothesis best explains 826
hypothesis from observed 40
hypothesis gets rejected 50
hypothesis have examined 49
hypothesis have included 43
hypothesis have involved 84
hypothesis have produced 114
hypothesis have provided 57
hypothesis have received 66
hypothesis have recently 111
hypothesis here advanced 2090
hypothesis here mentioned 182
hypothesis here outlined 55
hypothesis here proposed 594
hypothesis just advanced 308
hypothesis just mentioned 666
hypothesis just outlined 427
hypothesis just proposed 110
hypothesis just sketched 66
hypothesis leads directly 83
hypothesis less probable 114
hypothesis more credible 103
hypothesis more directly 786
hypothesis more explicit 41
hypothesis more formally 124
hypothesis more probable 458
hypothesis more seriously 230
hypothesis more specific 751
hypothesis most commonly 45
hypothesis must consider 44
hypothesis must therefore 481
hypothesis once admitted 41
hypothesis only partially 158
hypothesis only requires 130
hypothesis test concerning 792
hypothesis test consists 93
hypothesis test involves 342
hypothesis test provides 65
hypothesis test requires 248
hypothesis test supports 51
hypothesis very probable 235
hypothesis very seriously 120
hypothesis very unlikely 116
hypothesis were accepted 315
hypothesis were accurate 57
hypothesis were actually 118
hypothesis were admitted 73
hypothesis were advanced 48
hypothesis were examined 54
hypothesis were obtained 260
hypothesis were possible 51
hypothesis were powerful 61
hypothesis were proposed 108
hypothesis were provided 47
hypothesis were rejected 201
hypothesis were reported 101
hypothesis were verified 86
hypothesis when actually 81
hypothesis will continue 117
hypothesis will indicate 64
hypothesis will probably 243
hypothesis will therefore 272
