habits contracted under 63
heroic resistance under 153
heroic resistance until 84
heroic resistance which 454
heroic resistance would 115
heroic resolutions which 48
heroic sacrifices which 249
heroic sentiments which 70
heroic simplicity which 127
heroic vietnamese nation 42
heroic vietnamese people 1762
hidden assumptions about 2840
hidden assumptions which 829
hidden assumptions within 108
hidden completely beneath 48
hidden completely under 46
hidden connections which 183
hidden curriculum makes 87
hidden curriculum often 48
hidden curriculum which 541
hidden curriculum within 72
hidden curriculum works 48
hidden curriculum would 44
hidden dependency needs 183
hidden ecological costs 42
hidden hereditary failing 44
hidden influences which 451
hidden information about 1272
hidden information which 135
hidden information within 74
hidden information would 95
hidden mechanisms which 88
hidden motivations which 50
hidden observation posts 173
hidden parameters which 44
hidden phenomenon which 50
hidden philosophy which 107
hidden prejudices about 41
hidden principles which 286
hidden properties which 152
hidden sinfulness which 200
hidden structures which 210
hidden substratum which 42
hidden tendencies which 106
hidden transaction costs 474
hidden wickedness which 149
hideous atrocities which 137
hideous caricature which 40
higher absorptive power 114
higher abstinence rates 335
higher abstraction layer 55
higher abstraction level 2922
higher acceptance level 70
higher acceptance rates 362
higher acquisition costs 302
higher acquisition price 101
higher acquisition rates 73
higher activities which 213
higher adjustment costs 599
higher adjustment ratings 53
higher advantages which 42
higher aggregates appear 69
higher aggregation level 259
higher alcoholism rates 79
higher ambulatory blood 66
higher analytical level 159
higher appellation still 51
higher application level 47
higher application rates 818
higher aspirations after 109
higher aspirations which 239
higher aspirations would 45
higher assessment ratios 66
higher associations which 53
higher asymptotic level 111
higher asymptotic value 111
higher atmosphere where 113
higher atmosphere which 98
higher attendance rates 615
higher attenuation value 91
higher attractive force 59
higher attributes which 209
higher authorities about 343
higher authorities after 47
higher authorities could 217
higher authorities might 152
higher authorities rather 86
higher authorities shall 74
higher authorities under 59
higher authorities until 129
higher authorities which 203
higher authorities while 49
higher authorities whose 51
higher authorities within 341
higher authorities would 441
higher background count 113
higher background level 187
higher background noise 274
higher brightness level 197
higher brightness value 94
higher bureaucracy which 53
higher calculated value 47
higher capacities which 89
higher categories which 86
higher categories would 56
higher circulation rates 158
higher coefficient would 52
higher collateral value 211
higher commanders could 41
higher commanders would 52
higher commitment level 43
higher commitment rates 57
higher competence level 49
higher competence ratings 50
higher complexity level 98
higher complexity which 101
higher compliment could 939
higher composition costs 266
higher compression engine 75
higher compression rates 299
higher compression ratios 4955
higher computation costs 85
higher computation speed 41
higher conceptions which 87
higher conceptual level 2276
higher conceptual plane 102
higher confidence level 1074
higher confidence limit 50
higher confidence ratings 215
higher confidence value 45
higher consumption growth 91
higher consumption later 73
higher consumption level 555
higher consumption needs 43
higher consumption rates 324
higher consumption rather 42
higher consumption taxes 207
higher consumption would 53
higher cooperation rates 87
higher corporation taxes 315
higher correlation found 47
higher correlation might 62
higher correlation value 57
higher correlation would 147
higher crustaceans which 77
higher cultivation which 47
higher cumulative doses 806
higher cumulative grade 60
higher deformation rates 230
higher degradation rates 214
higher dependency needs 50
higher dependency rates 103
higher dependency ratios 552
higher depreciation costs 151
higher depreciation rates 401
higher derivative terms 998
higher dialectical level 274
higher difficulty level 190
higher diffraction angles 347
higher diffraction order 84
higher dimensional array 131
higher dimensional cases 726
higher dimensional input 166
higher dimensional level 203
higher dimensional model 149
higher dimensional phase 171
higher dimensional plane 92
higher dimensional space 11405
higher dimensional state 428
higher dimensional world 173
higher diplomatic level 112
higher diplomatic posts 119
higher disability rates 331
higher discipline which 103
higher discounted value 83
higher dispersive power 756
higher dissolution rates 334
higher ecological value 51
higher educational costs 546
higher educational field 280
higher educational goals 1430
higher educational grade 346
higher educational group 394
higher educational growth 45
higher educational ideals 209
higher educational level 40162
higher educational needs 1322
higher educational plane 118
higher educational plans 125
higher educational posts 126
higher educational scene 261
higher educational setting 238
higher educational study 42
higher educational units 140
higher educational value 662
higher educational world 87
higher efficiency cells 55
higher efficiency could 182
higher efficiency gains 163
higher efficiency lamps 179
higher efficiency level 169
higher efficiency might 61
higher efficiency ratings 87
higher efficiency since 57
higher efficiency solar 50
higher efficiency under 124
higher efficiency units 48
higher efficiency wages 64
higher efficiency which 196
higher efficiency while 52
higher efficiency within 74
higher efficiency would 195
higher electrical field 198
higher electrical level 73
higher electrical power 370
higher electronic level 344
higher electronic state 1744
higher elementary grade 48
higher elementary level 40
higher elimination rates 63
higher employment costs 150
higher employment growth 1048
higher employment level 436
higher employment rates 2039
higher employment ratios 50
higher employment share 58
higher employment which 44
higher employment would 84
higher endowments would 96
higher enjoyments which 127
higher enlistment rates 57
higher enrollment rates 461
higher enrollment ratios 99
higher eradication rates 48
higher erythrocyte count 53
higher evaporation rates 706
higher excellence comes 107
higher exchangeable value 314
higher excitement which 44
higher expectation level 43
higher experience which 97
higher expressive power 156
higher fabrication costs 112
higher fertilizer costs 58
higher fertilizer rates 121
higher generality still 41
higher germicidal power 93
higher germination rates 187
higher government costs 98
higher government level 196
higher government posts 454
higher government savings 89
higher government taxes 46
higher government which 50
higher guaranteed price 273
higher hemoglobin level 221
higher hierarchic level 200
higher historical level 263
higher historical plane 42
higher historical stage 332
higher historical value 273
higher horizontal plane 196
higher horsepower engine 69
higher horsepower ratings 279
higher ideological level 261
higher illiteracy rates 429
higher illuminating power 561
higher illuminating value 49
higher imagination which 65
higher immediately after 902
higher immigration rates 209
higher importance ratings 182
higher importance still 49
higher importance which 46
higher inclination angles 105
higher individual doses 139
higher individual earnings 188
higher individual rates 209
higher individual value 122
higher individual wages 53
higher infestation rates 49
higher influences which 198
higher information costs 648
higher information level 133
higher information rates 114
higher information value 191
higher inspiration which 91
higher institution after 61
higher institution which 86
higher instruction given 106
higher instruction usual 40
higher instruction which 196
higher instruction would 63
higher integration level 249
higher interaction rates 92
higher interaction terms 62
higher interstate rates 146
higher investment costs 2238
higher investment growth 63
higher investment level 179
higher investment rates 870
higher investment ratios 233
higher investment risks 84
higher investment share 145
higher investment value 49
higher investment which 50
higher investment would 96
higher likelihood value 62
higher liquidation value 74
higher literature which 56
higher lymphocyte count 70
higher management about 199
higher management costs 245
higher management could 53
higher management feels 47
higher management group 60
higher management level 1065
higher management makes 42
higher management might 56
higher management needs 104
higher management often 53
higher management people 155
higher management posts 105
higher management ranks 65
higher management staff 112
higher management wants 111
higher management which 96
higher management within 66
higher management would 195
higher marketable value 136
higher mathematics could 93
higher mathematics known 73
higher mathematics might 65
higher mathematics ought 47
higher mathematics under 130
higher mathematics until 58
higher mathematics which 536
higher mathematics would 222
higher measurement error 67
higher mechanical loads 117
higher mechanical skill 69
higher membership rates 112
higher membership value 44
higher metabolism rates 47
higher miraculous power 42
higher miscarriage rates 148
higher neutralizing power 44
higher nutritional level 232
higher nutritional needs 184
higher nutritional plane 115
higher nutritional value 3168
higher obligations which 126
higher observation point 42
higher occupations which 51
higher occurrence rates 74
higher operational costs 1146
higher operational level 269
higher operational speed 53
higher operational tempo 55
higher parasitism rates 89
higher penetration depths 59
higher penetration power 63
higher penetration rates 352
higher percentage above 93
higher percentage after 72
higher percentage below 61
higher percentage change 333
higher percentage could 157
higher percentage found 73
higher percentage gains 74
higher percentage growth 136
higher percentage level 97
higher percentage loans 49
higher percentage might 95
higher percentage point 49
higher percentage rates 213
higher percentage score 58
higher percentage share 346
higher percentage still 99
higher percentage table 46
higher percentage under 110
higher percentage value 92
higher percentage which 80
higher percentage within 41
higher percentage would 649
higher percentage yield 89
higher perceptual level 111
higher percolation rates 50
higher peripheral blood 145
higher peripheral speed 542
higher philosophy which 238
higher phosphorus level 97
higher plasticity index 85
higher popularity ratings 53
higher precedence level 111
higher predictive power 680
higher predictive value 1552
higher preference level 63
higher preference ratings 142
higher preference score 134
higher preference value 69
higher prepayment rates 59
higher prevalence rates 3467
higher principles alone 58
higher principles which 737
higher principles would 63
higher privileges which 56
higher productive level 79
higher productive power 167
higher productive value 76
higher prognostic value 100
higher progression rates 56
higher propagation delay 77
higher propagation rates 55
higher propagation speed 174
higher prosecution rates 46
higher protective rates 102
higher protective value 124
higher publication rates 55
higher rationality which 78
higher readability level 61
higher recidivism rates 913
higher recognition rates 294
higher recurrence rates 847
higher recurrence risks 54
higher reflective level 69
higher reflective power 96
higher refractive error 131
higher refractive index 47278
higher refractive power 1144
higher regulatory costs 224
higher reliability index 61
higher reliability level 77
higher reliability would 47
higher replication rates 48
higher repurchase price 49
higher reservation price 209
higher reservation wages 436
higher residential rates 70
higher resistance level 103
higher resistance ranges 48
higher resistance value 187
higher resistance which 42
higher resistance would 49
higher respiration rates 696
higher retirement rates 126
higher revelations which 83
higher scholastic level 45
higher scientific learning 101
higher scientific level 661
higher scientific plane 183
higher scientific study 136
higher scientific teaching 120
higher scientific value 392
higher sentiments shall 51
higher sentiments which 356
higher settlement rates 122
higher similarity score 53
higher standpoint which 77
higher stimulation rates 206
higher structural level 3478
higher structural order 446
higher structural units 237
higher structures which 55
higher structures within 49
higher subjective ratings 172
higher subjective value 385
higher subsequent earnings 101
higher subsequent growth 155
higher subsequent rates 107
higher subsidence rates 74
higher supervisor ratings 76
higher systematic units 229
higher technology goods 89
higher technology level 157
higher telescopic power 116
higher tendencies which 43
higher termination rates 98
higher terrestrial forms 87
higher territorial level 79
higher territorial units 246
higher therapeutic doses 371
higher therapeutic index 1094
higher therapeutic value 133
higher transaction costs 9500
higher transaction rates 94
higher transmitting power 105
higher transverse modes 215
higher turbulence level 142
higher underwater speed 96
higher unionization rates 179
higher university level 53
higher unoccupied level 86
higher unoccupied state 41
higher utilization rates 1130
higher vaccination rates 60
higher velocities could 60
higher velocities occur 107
higher velocities where 130
higher velocities which 111
higher velocities would 146
higher ventilation rates 400
higher vertebrate brain 139
higher vertebrate fauna 106
higher vertebrate forms 332
higher vertebrate types 109
higher vibrational level 2610
higher vibrational modes 196
higher vibrational state 810
higher visibility within 53
highly abstracted forms 63
highly abstracted level 52
highly abstracted model 49
highly acceptable level 65
highly acceptable method 85
highly accessible books 45
highly accessible guide 83
highly accessible sites 98
highly accessible style 211
highly advertised brand 284
highly advertised foods 63
highly advertised goods 85
highly aggravated guilt 44
highly aggregated basis 62
highly aggregated forms 54
highly aggregated input 45
highly aggregated level 1549
highly aggregated macro 51
highly aggregated model 692
highly aggregated state 239
highly aggregated terms 74
highly aggregated units 56
highly aggressive child 156
highly aggressive forms 50
highly aggressive girls 94
highly aggressive group 65
highly aggressive lesion 58
highly aggressive males 130
highly aggressive people 182
highly aggressive sense 58
highly aggressive state 55
highly aggressive style 42
highly aggressive tumor 234
highly albuminous fluid 575
highly albuminous urine 397
highly allergenic foods 438
highly ambivalent about 1958
highly ambivalent terms 60
highly analytical people 43
highly analytical study 83
highly apologetic about 48
highly appreciated after 161
highly appreciated asset 486
highly appreciated favor 65
highly appreciated since 61
highly appreciated stock 320
highly appreciated today 121
highly appreciated value 51
highly appreciated works 68
highly appropriate given 85
highly appropriate image 46
highly appropriate method 62
highly appropriate model 61
highly appropriate place 98
highly appropriate setting 171
highly appropriate since 133
highly appropriate title 100
highly appropriate under 43
highly articulate about 285
highly articulate group 407
highly articulate people 227
highly articulate voice 43
highly articulate woman 148
highly articulate women 82
highly asymmetric shape 65
highly attenuated gases 83
highly attenuated sense 94
highly attenuated state 221
highly attenuated vapor 43
highly attractive about 42
highly attractive field 59
highly attractive group 102
highly attractive method 54
highly attractive model 66
highly attractive offer 59
highly attractive option 189
highly attractive people 163
highly attractive piece 45
highly attractive place 144
highly attractive power 79
highly attractive rates 49
highly attractive since 83
highly attractive style 42
highly attractive terms 102
highly attractive woman 239
highly attractive women 156
highly autocratic style 82
highly autonomous local 101
highly autonomous state 301
highly autonomous units 148
highly birefringent fiber 173
highly bituminous coals 166
highly bituminous shale 170
highly calendered paper 135
highly capacitive loads 215
highly carbonated water 240
highly carbonized blood 178
highly carbonized steel 110
highly celebrated author 53
highly circuitous route 145
highly classified cable 51
highly classified files 87
highly classified piece 47
highly classified study 66
highly compressed bales 44
highly compressed files 79
highly compressed fluid 46
highly compressed forms 62
highly compressed gases 701
highly compressed image 140
highly compressed period 51
highly compressed region 43
highly compressed state 509
highly compressed style 86
highly compressed under 41
highly conceptual level 97
highly conditional offer 52
highly conductive films 49
highly conductive fluid 116
highly conductive layer 265
highly conductive metal 902
highly conductive region 89
highly conductive state 263
highly conductive water 102
highly conflicted about 165
highly consistent finding 258
highly consistent within 152
highly contentious cases 56
highly contentious claim 100
highly contentious field 94
highly contentious issue 3012
highly contentious notion 50
highly contentious point 112
highly contentious social 74
highly contentious topic 192
highly contentious within 94
highly contracted state 123
highly contrasted image 55
highly controlled forms 97
highly controlled growth 43
highly controlled labor 84
highly controlled learning 103
highly controlled method 96
highly controlled setting 724
highly controlled social 106
highly controlled space 45
highly controlled state 116
highly controlled study 133
highly controlled style 74
highly controlled world 61
highly convenient method 109
highly convergent light 146
highly convoluted brain 156
highly convoluted inner 65
highly convoluted layer 48
highly convoluted sheet 54
highly convoluted tubes 48
highly correlated after 48
highly correlated bands 69
highly correlated genes 64
highly correlated input 112
highly correlated items 295
highly correlated motion 84
highly correlated noise 47
highly correlated pairs 149
highly correlated risks 44
highly correlated since 199
highly correlated state 127
highly correlated table 50
highly correlated tests 63
highly correlated under 69
highly correlated which 83
highly correlated while 205
highly correlated within 499
highly creditable alike 55
highly creditable piece 115
highly creditable showing 145
highly creditable state 46
highly creditable style 51
highly cultivated author 51
highly cultivated class 404
highly cultivated court 90
highly cultivated farming 43
highly cultivated farms 815
highly cultivated field 103
highly cultivated forms 86
highly cultivated greek 203
highly cultivated group 71
highly cultivated hills 80
highly cultivated human 88
highly cultivated lands 453
highly cultivated level 41
highly cultivated liked 49
highly cultivated logan 46
highly cultivated minds 2047
highly cultivated moral 78
highly cultivated music 58
highly cultivated nation 356
highly cultivated parts 223
highly cultivated people 1834
highly cultivated plain 2008
highly cultivated plant 49
highly cultivated races 186
highly cultivated reason 51
highly cultivated region 356
highly cultivated roman 127
highly cultivated sense 328
highly cultivated skill 47
highly cultivated social 192
highly cultivated soils 68
highly cultivated spots 76
highly cultivated state 786
highly cultivated style 109
highly cultivated taste 1679
highly cultivated tongue 49
highly cultivated tract 264
highly cultivated voice 189
highly cultivated woman 782
highly cultivated women 380
highly decomposed plant 70
highly decomposed state 218
highly decorative dress 40
highly decorative forms 232
highly decorative piece 97
highly decorative plant 119
highly decorative style 1186
highly decorative value 90
highly decorative works 153
highly degenerate fermi 209
highly degenerate state 56
highly democratic basis 171
highly democratic state 122
highly derogatory sense 49
highly derogatory terms 86
highly digestible diets 89
highly digestible feeds 51
highly digestible foods 148
highly dimensional space 68
highly directional aerials 59
highly directional bonding 41
highly directional bonds 139
highly directional light 1070
highly directional sound 340
highly discounted price 236
highly discounted rates 130
highly disordered phase 47
highly disordered region 76
highly disordered solid 45
highly disordered state 334
highly dispersive glass 53
highly disputable claim 43
highly disputable water 44
highly disruptive force 94
highly disruptive social 53
highly dissociated acids 167
highly dissociated salts 129
highly distraught state 61
highly distressed about 75
highly distressed state 216
highly documented study 68
highly economical method 120
highly efficacious method 75
highly egalitarian social 81
highly elaborated forms 509
highly elaborated social 126
highly elaborated stage 86
highly elaborated style 58
highly elaborated types 49
highly electrical state 1158
highly elliptical orbit 2381
highly elliptical polar 121
highly elliptical style 54
highly emotionally laden 73
highly emotionally toned 73
highly emulsified state 61
highly enterprising people 41
highly entertaining essay 85
highly entertaining evening 64
highly entertaining guide 44
highly entertaining novel 335
highly entertaining piece 88
highly entertaining scene 51
highly entertaining story 578
highly entertaining study 46
highly entertaining style 90
highly entertaining tales 48
highly enthusiastic about 2309
highly eulogistic terms 291
highly evaluative terms 49
highly exceptional cases 694
highly exceptional event 44
highly exceptional state 45
highly expressive faces 55
highly expressive forms 119
highly expressive music 102
highly expressive style 223
highly expressive voice 90
highly expressive words 62
highly expressive works 87
highly fabricated goods 250
highly fertilized soils 55
highly figurative prose 40
highly figurative sense 235
highly figurative style 842
highly figurative terms 113
highly formalized court 41
highly formalized dance 46
highly formalized genre 42
highly formalized legal 43
highly formalized method 49
highly formalized poetic 42
highly formalized rules 160
highly formalized social 169
highly formalized style 299
highly fragmented field 56
highly fragmented group 78
highly fragmented local 147
highly fragmented party 372
highly fragmented social 151
highly fragmented state 185
highly fragmented tasks 51
highly fragmented trade 94
highly fragmented world 91
highly frequented marts 59
highly globalized world 78
highly homogeneous field 47
highly homogeneous group 445
highly homogeneous nation 55
highly homogeneous people 58
highly homogeneous social 43
highly homogenous group 42
highly homologous amino 101
highly homologous genes 331
highly homologous region 71
highly hysterical state 66
highly identified group 61
highly ideological party 116
highly ideological terms 150
highly illuminating about 51
highly illuminating essay 55
highly illuminating paper 43
highly illuminating study 154
highly impassioned style 46
highly impersonal world 42
highly impressive piece 40
highly improbable after 49
highly improbable cases 57
highly improbable event 3266
highly improbable given 242
highly improbable notion 68
highly improbable plots 40
highly improbable since 359
highly improbable state 199
highly improbable story 901
highly improbable though 151
highly improbable under 306
highly improbable within 51
highly improbable would 47
highly individual basis 226
highly individual blend 180
highly individual brand 218
highly individual feeling 47
highly individual forms 316
highly individual gifts 125
highly individual group 45
highly individual human 93
highly individual lines 162
highly individual method 310
highly individual modes 89
highly individual music 157
highly individual needs 357
highly individual people 136
highly individual piece 58
highly individual poetic 308
highly individual poetry 40
highly individual point 231
highly individual prose 132
highly individual sense 402
highly individual skill 44
highly individual sound 306
highly individual stamp 266
highly individual style 11758
highly individual taste 161
highly individual terms 84
highly individual touch 138
highly individual views 308
highly individual vision 328
highly individual voice 434
highly individual works 647
highly individual writing 202
highly industrious people 114
highly influential actor 45
highly influential after 55
highly influential author 58
highly influential black 47
highly influential books 491
highly influential class 280
highly influential elite 40
highly influential essay 891
highly influential first 50
highly influential force 171
highly influential greek 40
highly influential group 991
highly influential latin 87
highly influential leader 132
highly influential legal 48
highly influential local 41
highly influential meeting 44
highly influential model 383
highly influential music 41
highly influential notion 66
highly influential novel 197
highly influential organ 42
highly influential paper 682
highly influential people 434
highly influential piece 112
highly influential roles 107
highly influential since 76
highly influential social 212
highly influential study 1198
highly influential style 83
highly influential texts 101
highly influential thesis 101
highly influential today 143
highly influential tract 77
highly influential until 97
highly influential views 88
highly influential vision 41
highly influential voice 82
highly influential within 600
highly influential women 62
highly influential works 498
highly innovative field 54
highly innovative firms 342
highly innovative forms 64
highly innovative people 54
highly innovative small 203
highly innovative study 71
highly innovative style 56
highly innovative thinking 87
highly innovative works 59
highly insightful study 44
highly instructed class 40
highly instructed people 40
highly integrated chips 154
highly integrated firms 189
highly integrated forms 202
highly integrated group 375
highly integrated level 96
highly integrated logic 42
highly integrated motor 93
highly integrated nation 66
highly integrated organ 54
highly integrated parts 82
highly integrated party 44
highly integrated phase 60
highly integrated piece 41
highly integrated plant 154
highly integrated region 60
highly integrated sense 40
highly integrated social 691
highly integrated state 322
highly integrated units 135
highly integrated urban 86
highly integrated whole 258
highly integrated within 258
highly integrated works 41
highly integrated world 1403
highly interested group 49
highly interested party 131
highly interested people 56
highly intoxicating drink 313
highly legalistic habit 74
highly magnetized steel 45
highly marketable asset 68
highly marketable items 43
highly marketable skill 221
highly mechanized basis 48
highly mechanized farming 438
highly mechanized farms 602
highly mechanized fishing 48
highly mechanized force 93
highly mechanized forms 54
highly mechanized grain 113
highly mechanized large 194
highly mechanized logging 121
highly mechanized method 85
highly mechanized mills 61
highly mechanized mines 146
highly mechanized plant 287
highly mechanized state 309
highly mechanized sugar 46
highly mechanized units 127
highly mechanized world 179
highly meritorious action 131
highly meritorious works 69
highly metaphoric style 111
highly metastatic cells 800
highly metastatic human 323
highly metastatic lewis 42
highly metastatic mouse 69
highly metastatic tumor 529
highly moralistic terms 220
highly nonuniform field 77
highly nutritional foods 46
highly opinionated about 65
highly opinionated people 65
highly optimistic about 1326
highly optimistic terms 55
highly optimistic views 87
highly optimistic vision 72
highly ornamental forms 89
highly ornamental frame 45
highly ornamental genus 41
highly ornamental piece 48
highly ornamental plant 302
highly ornamental shrub 116
highly ornamental stone 61
highly ornamental style 482
highly ornamental trees 82
highly ornamented after 55
highly ornamented brass 129
highly ornamented canoes 53
highly ornamented ceiling 68
highly ornamented cross 94
highly ornamented forms 93
highly ornamented gothic 191
highly ornamented males 148
highly ornamented music 43
highly ornamented piece 64
highly ornamented prose 45
highly ornamented stone 59
highly ornamented style 1037
highly ornamented table 64
highly ornamented tombs 66
highly ornamented walls 40
highly oxygenated blood 5098
highly oxygenated water 1348
highly particular about 76
highly particular forms 167
highly particular social 85
highly patriarchal world 40
highly pejorative sense 130
highly pejorative terms 86
highly perceptive about 81
highly perceptive essay 128
highly perceptive people 44
highly perceptive study 169
highly perishable cargo 45
highly perishable crops 171
highly perishable foods 457
highly perishable fresh 93
highly perishable fruit 207
highly perishable goods 537
highly perishable items 395
highly permissive group 46
highly pleasurable feeling 73
highly pleasurable state 78
highly pleasurable whole 87
highly polysemous words 71
highly predictive model 60
highly predictive value 150
highly prejudiced people 377
highly prejudiced white 66
highly prejudicial error 44
highly prestigious award 79
highly prestigious event 45
highly prestigious group 100
highly principled people 122
highly principled stand 200
highly principled woman 134
highly privileged caste 80
highly privileged class 771
highly privileged elite 233
highly privileged group 428
highly privileged motion 80
highly privileged order 48
highly privileged people 198
highly privileged place 92
highly privileged social 124
highly privileged under 63
highly privileged users 63
highly privileged white 46
highly productive after 57
highly productive author 59
highly productive black 66
highly productive cereal 46
highly productive coral 47
highly productive crops 186
highly productive dairy 180
highly productive farming 456
highly productive farms 611
highly productive field 175
highly productive firms 137
highly productive first 48
highly productive fishing 349
highly productive forms 122
highly productive fruit 73
highly productive grain 148
highly productive grass 112
highly productive group 276
highly productive labor 1121
highly productive lakes 383
highly productive lands 423
highly productive large 136
highly productive learning 128
highly productive level 127
highly productive lines 66
highly productive lives 125
highly productive local 68
highly productive maize 104
