ha agricultural area 225
he investigates why 50
he investigates with 182
he justification for 138
he legitimately can 310
he legitimately has 52
he legitimately may 77
he manufactured all 79
he manufactured and 793
he manufactured for 407
he manufactured had 52
he manufactured his 920
he manufactured one 69
he manufactured out 159
he manufactured than 62
he manufactured that 131
he manufactured them 218
he manufactured this 120
he manufactured was 135
he manufactured with 101
he manufactures all 53
he manufactures and 335
he manufactures are 52
he manufactures for 172
he manufactures has 49
he manufactures his 436
he manufactures may 47
he manufactures one 70
he manufactures out 61
he manufactures them 146
he masterminded and 54
he matriculated and 271
he matriculated for 127
he matriculated with 172
he mechanically and 43
he mechanically did 65
he mechanically put 236
he meticulously and 90
he miraculously did 51
he miraculously fed 100
he miraculously had 52
he misconceived and 40
he misconceived his 85
he misconstrued her 82
he misconstrued his 53
he misconstrues all 84
he misrepresent his 51
he nonchalantly put 59
he orchestrated and 182
he orchestrated for 77
he orchestrated his 319
he orchestrated them 79
he orchestrated this 90
he orchestrated with 66
he orchestrates his 173
he outdistanced all 167
he outdistanced her 45
he outdistanced him 44
he outdistanced his 272
he outdistanced them 222
he outdistances all 62
he outdistances his 40
he outstretched his 284
he overbalanced and 546
he overbalanced his 60
he overbalances and 47
he overestimate his 67
he overextended his 160
he overshadowed all 189
he overshadowed and 59
he overshadowed her 70
he overshadowed his 206
he overshadowed them 55
he overstressed his 53
he overwhelmingly won 47
he participated and 710
he participated are 123
he participated both 75
he participated but 85
he participated for 363
he participated had 78
he participated not 99
he participated that 125
he participated was 572
he participated with 2645
he participates and 689
he participates are 158
he participates both 134
he participates but 74
he participates for 185
he participates not 54
he participates with 1003
he particularly and 106
he particularly did 635
he particularly does 111
he particularly had 311
he particularly has 125
he particularly put 74
he particularly saw 63
he particularly set 70
he particularly was 131
he perambulated his 49
he peremptorily and 118
he peremptorily put 57
he persistently and 521
he persistently did 64
he persistently does 44
he persistently had 41
he persistently put 63
he personalized and 47
he personalized his 176
he personalizes and 47
he personalizes his 104
he photographed all 127
he photographed and 433
he photographed are 49
he photographed each 59
he photographed for 257
he photographed her 489
he photographed him 58
he photographed his 410
he photographed one 76
he photographed that 107
he photographed them 837
he photographed this 73
he photographed two 87
he photographed was 142
he photographed with 210
he pontificated and 42
he pontificated that 194
he precipitated and 52
he precipitated her 66
he precipitated his 533
he precipitated one 44
he precipitated with 95
he precipitates his 118
he premeditated and 59
he prevaricated and 177
he prevaricates and 52
he propositioned her 315
he propositioned you 41
he proselytized for 142
he proselytized with 52
he purposefully and 44
he purposefully did 59
he purposefully set 58
he realistically and 63
he realistically can 58
he recalculated his 65
he rechristened her 47
he rechristened his 100
he reciprocated and 74
he reciprocated her 425
he reciprocated his 60
he reciprocated that 140
he reciprocated this 113
he reciprocated with 642
he reciprocates her 137
he reciprocates with 169
he reciprocates you 61
he reconfigured his 49
he reconsidered and 1144
he reconsidered his 1862
he reconsidered that 172
he reconsidered this 179
he reconstructs and 130
he reconstructs for 104
he reconstructs her 40
he reconstructs his 557
he reconstructs that 97
he reconstructs them 100
he reconstructs this 48
he reconstructs with 53
he rediscovered all 51
he rediscovered and 267
he rediscovered for 85
he rediscovered her 79
he rediscovered his 945
he rediscovered that 274
he rediscovered them 99
he rediscovered this 132
he reemphasized his 170
he reemphasized that 249
he reemphasized this 62
he reformulated and 57
he reformulated his 295
he reformulated this 56
he reformulates and 44
he reformulates his 154
he reformulates this 46
he regurgitated his 44
he regurgitates his 40
he reinterprets and 65
he reinterprets his 98
he reinterprets them 108
he reinterprets this 40
he reintroduced his 312
he reintroduced them 50
he reintroduced this 49
he relentlessly and 90
he relinquished all 5265
he relinquished and 86
he relinquished any 148
he relinquished both 87
he relinquished eve 46
he relinquished for 559
he relinquished her 691
he relinquished his 16842
he relinquished its 134
he relinquished not 49
he relinquished one 244
he relinquished that 1998
he relinquished them 562
he relinquished this 1559
he relinquished was 60
he relinquished with 107
he relinquishes all 949
he relinquishes and 52
he relinquishes any 103
he relinquishes her 77
he relinquishes his 2595
he relinquishes one 44
he relinquishes that 254
he relinquishes them 104
he relinquishes this 143
he remonstrated and 294
he remonstrated that 616
he remonstrated with 6907
he remonstrates with 1101
he rendezvoused with 609
he requirements for 148
he requisitioned all 64
he requisitioned and 43
he requisitioned for 90
he requisitioned one 52
he respectfully and 366
he respectfully but 281
he respectfully put 47
he restructured and 61
he restructured his 191
he restructures his 101
he resuscitated and 74
he resuscitated his 70
he resuscitated them 71
he revolutionary war 168
he romanticized and 96
he romanticized his 126
he romanticizes his 78
he sardonically put 54
he scrupulously and 112
he scrupulously did 112
he solicitously led 55
he soliloquized thus 74
he soliloquized with 60
he somersaulted and 57
he specifically and 328
he specifically did 194
he specifically does 168
he specifically had 250
he specifically has 115
he specifically put 42
he specifically say 92
he specifically set 114
he specifically was 56
he spontaneously and 408
he spontaneously did 110
he standardized and 44
he standardized his 87
he straightaway set 40
he straightened and 8681
he straightened for 60
he straightened her 503
he straightened him 96
he straightened his 12614
he straightened one 59
he straightened out 7126
he straightened she 99
he straightened that 143
he straightened them 378
he straightened things 108
he straightened with 508
he subordinated all 805
he subordinated his 1364
he subordinated its 43
he subordinated them 324
he subordinated this 165
he subordinates all 1069
he subordinates and 63
he subordinates his 1113
he subordinates them 359
he subordinates this 104
he subsequently and 187
he subsequently can 72
he subsequently cut 101
he subsequently did 2879
he subsequently does 276
he subsequently goes 222
he subsequently got 373
he subsequently had 2236
he subsequently has 310
he subsequently led 383
he subsequently let 73
he subsequently may 89
he subsequently met 592
he subsequently put 753
he subsequently ran 131
he subsequently read 308
he subsequently sat 120
he subsequently saw 1295
he subsequently set 285
he subsequently was 1856
he subsequently won 589
he substantiated his 408
he substantiated that 107
he substantiated this 86
he substantiated with 81
he substantiates his 413
he substantiates this 204
he substantiates with 87
he successfully and 304
he successfully beat 80
he successfully bid 149
he successfully cut 157
he successfully did 781
he successfully does 147
he successfully got 205
he successfully had 95
he successfully has 44
he successfully hid 231
he successfully led 1093
he successfully met 283
he successfully put 430
he successfully ran 1254
he successfully read 115
he successfully set 146
he successfully won 222
he successively and 86
he successively did 57
he successively put 68
he successively was 80
he superimposed his 163
he superimposes his 172
he superimposes this 41
he superintends all 164
he superintends and 254
he superintends his 73
he supplemented and 209
he supplemented her 45
he supplemented his 5624
he supplemented its 46
he supplemented that 322
he supplemented them 444
he supplemented this 1285
he supplemented with 3568
he symbolically and 51
he synchronized his 55
he synchronized with 51
he synchronizes his 57
he systematized and 299
he systematized his 241
he systematizes his 79
he thenceforward had 43
he traditionally did 43
he traditionally does 40
he traditionally had 85
he traditionally has 108
he transfigured them 58
he transfigures them 58
he transgressed all 92
he transgressed and 178
he transgressed any 107
he transgressed god 106
he transgressed his 178
he transgressed not 43
he transgressed that 97
he transgressed them 87
he transgressed this 97
he transgresses all 91
he transgresses and 126
he transgresses any 66
he transgresses his 208
he transgresses one 47
he transgresses that 100
he transgresses them 202
he transgresses this 123
he transgresses two 58
he transplanted all 87
he transplanted and 66
he transplanted her 56
he transplanted his 260
he transplanted them 337
he transplanted this 56
he transplanted with 43
he treacherously and 76
he treacherously had 51
he treacherously put 86
he triumphantly and 43
he triumphantly led 80
he triumphantly ran 91
he unacquainted with 571
he unconsciously and 209
he unconsciously but 68
he unconsciously cut 45
he unconsciously did 148
he unconsciously does 115
he unconsciously had 186
he unconsciously has 105
he unconsciously led 52
he unconsciously let 91
he unconsciously put 461
he unconsciously read 84
he unconsciously set 88
he unconsciously was 125
he unexpectedly and 221
he unexpectedly got 131
he unexpectedly had 231
he unexpectedly has 42
he unexpectedly met 1080
he unexpectedly put 120
he unexpectedly ran 244
he unexpectedly sat 55
he unexpectedly saw 233
he unexpectedly was 67
he unexpectedly won 122
he unhesitatingly and 249
he unhesitatingly did 123
he unhesitatingly put 95
he unhesitatingly set 62
he unmistakably had 45
he unreservedly and 45
