hail delightful hopes 97
hard conclusions about 215
hard concretions which 44
hard consonants which 44
hard currencies could 64
hard currencies earned 89
hard currencies rather 66
hard currencies which 181
hard currencies would 83
hard discipline which 239
hard examination table 54
hard experience about 46
hard experience could 54
hard experience never 41
hard experience rather 62
hard experience under 42
hard experience which 159
hard experience would 80
hard historical facts 498
hard immediately after 542
hard impermeable layer 42
hard information about 2342
hard information which 89
hard materialism which 93
hard peppermint candy 163
hard precambrian rocks 155
hard productive labor 161
hard prominence which 45
hard protective coating 373
hard protective cover 60
hard protective layer 309
hard protective outer 376
hard protective shell 1339
hard sandstones which 86
hard scientific facts 830
hard scientific proof 329
hard scientific terms 42
hard statistics about 79
hard stertorous breathing 154
hard stratified rocks 175
hard structures which 91
hard structures within 41
hard substances which 493
hare astonished springs 131
harm cognizable under 134
hast confounded rural 72
hast distinctly shown 51
hast pronounced false 67
hast remembered mercy 131
hate literature about 84
hate propaganda which 88
hate successful people 44
hating hereditary power 69
have abbreviated forms 108
have abbreviated names 172
have abnormally large 838
have abnormally short 223
have abnormally small 460
have abnormally strong 101
have aboriginal names 50
have aboriginal people 258
have aboriginal title 57
have absolutely anything 100
have absolutely ceased 232
have absolutely equal 325
have absolutely every 69
have absolutely first 116
have absolutely fixed 344
have absolutely given 261
have absolutely hated 57
have absolutely known 44
have absolutely loved 86
have absolutely never 173
have absolutely stood 61
have absolutely taken 88
have abundances which 44
have abundantly earned 42
have abundantly given 42
have abundantly shewn 617
have abundantly shown 2822
have acceptance rates 140
have accompanying signs 60
have accurately drawn 120
have accurately ended 48
have accurately known 154
have accurately noted 179
have accustomed people 200
have achievable goals 68
have achromatic vision 43
have acquiesced rather 40
have acquiesced under 114
have activities where 41
have activities which 695
have adaptations which 193
have adequately large 46
have adequately shown 323
have adequately sized 57
have adequately taken 207
have adjustable backs 72
have adjustable rates 59
have adjustable speed 53
have adjustable stops 68
have admittedly given 41
have admittedly taken 79
have adolescent girls 41
have adumbrated above 163
have advantages above 66
have advantages equal 85
have advantages since 60
have advantages under 228
have advantages where 201
have advantages which 3265
have adventured hither 49
have adventures plumb 93
have adventures which 93
have adventures while 45
have affinities rather 55
have affinities which 100
have affordable housing 165
have aggravated every 239
have aggravated party 71
have aggravated rather 310
have aggravated social 78
have aggregated about 150
have aggregated cells 43
have aggregated nearly 80
have aggressive goals 50
have aggressive growth 155
have aggressive plans 87
have agreements about 275
have agreements which 109
have allotropic forms 76
have alphabetic writing 52
have alternated since 57
have ambivalent views 111
have amplitudes equal 59
have amplitudes which 203
have analytical minds 117
have analytical tools 101
have analytical value 202
have antibodies bound 57
have antibodies which 200
have antiseptic action 45
have antiseptic value 63
have apartments large 47
have apologetic value 56
have apparently about 45
have apparently acted 156
have apparently added 80
have apparently based 68
have apparently begun 377
have apparently borne 103
have apparently built 53
have apparently ceased 557
have apparently drawn 221
have apparently either 79
have apparently ended 89
have apparently equal 57
have apparently faded 40
have apparently found 1570
have apparently fused 42
have apparently given 1191
have apparently grown 350
have apparently healed 204
have apparently known 85
have apparently lived 174
have apparently moved 366
have apparently never 2484
have apparently often 62
have apparently opted 77
have apparently quite 191
have apparently risen 137
have apparently saved 82
have apparently shown 613
have apparently since 78
have apparently sound 42
have apparently spent 104
have apparently split 41
have apparently spread 74
have apparently sprung 46
have apparently still 70
have apparently stood 138
have apparently taken 1767
have apparently thrown 51
have apparently tried 267
have appearances which 58
have appendages which 125
have application forms 597
have application today 216
have application under 324
have application where 281
have application within 198
have appointive power 45
have appreciable cross 117
have appreciable power 57
have appreciable value 124
have appreciable vapor 506
have appreciable water 115
have appreciably added 43
have appreciably fewer 51
have appreciably longer 55
have appreciably lower 350
have appreciably risen 45
have appreciated about 270
have appreciated above 51
have appreciated anything 68
have appreciated either 220
have appreciated every 76
have appreciated fully 655
have appreciated getting 50
have appreciated knowing 171
have appreciated quite 59
have appreciated since 181
have appreciated under 41
have appreciated until 69
have appreciated while 57
have appreciated working 139
have approached about 85
have approached anything 49
have approached bacon 122
have approached china 58
have approached close 287
have approached either 161
have approached every 125
have approached fifty 88
have approached human 163
have approached japan 43
have approached jesus 75
have approached learning 40
have approached local 76
have approached mount 63
have approached nearer 4240
have approached nearly 177
have approached others 65
have approached people 50
have approached power 40
have approached quite 155
have approached social 113
have approached still 125
have approached unity 62
have approached within 940
have approached women 81
have approached writing 71
have approaches which 93
have appropriate books 55
have appropriate clothing 187
have appropriate forms 120
have appropriate goals 63
have appropriate headings 93
have appropriate housing 63
have appropriate input 80
have appropriate learning 48
have appropriate legal 138
have appropriate meanings 54
have appropriate moral 73
have appropriate music 56
have appropriate names 253
have appropriate people 40
have appropriate place 40
have appropriate plans 61
have appropriate power 97
have appropriate ranks 62
have appropriate roles 103
have appropriate rules 40
have appropriate signs 106
have appropriate social 182
have appropriate space 62
have appropriate staff 106
have appropriate teaching 86
have appropriate terms 50
have appropriate testing 43
have appropriate tests 67
have appropriate tools 180
have appropriate types 56
have appropriate units 46
have appropriate words 113
have aspirations about 63
have aspirations after 88
have aspirations which 485
have assemblies every 79
have assemblies where 43
have assessment tools 64
have assimilating force 131
have assistants whose 49
have associations which 731
have assumptions about 1563
have assumptions built 50
have assumptions which 55
have assurances about 59
have assurances given 68
have astonished every 178
have astonished people 170
have attachment sites 249
have attainable goals 54
have attractions which 138
have attractive decor 52
have attractive faces 48
have attractive growth 50
have attractive homes 83
have attractive leaves 139
have attractive names 58
have attractive power 54
have attractive rooms 54
have attractive views 52
have attractive white 90
have attractive women 68
have attributed above 127
have attributed covey 69
have attributed every 119
have attributed human 73
have attributed japan 62
have attributed major 52
have attributed quite 40
have attributed women 66
have attributes which 1953
have attributes whose 179
have audaciously thrown 58
have authorities ample 54
have autocratic power 151
have autonomous legal 41
have autonomous power 165
have autonomous value 64
have background music 1736
have background noise 112
have bankrupted every 268
have basketball games 63
have beautifully shown 54
have bifurcated roots 53
have borderline cases 278
have boundaries drawn 47
have boundaries where 48
have boundaries which 1389
have boundaries within 82
have breakfasted again 44
have breakfasted since 48
have brightened since 57
have brilliantly shown 83
have businesses which 147
have calculated above 654
have calculated based 78
have calculated costs 45
have calculated cross 146
have calculated every 125
have calculated rates 132
have calculated rather 42
have calculated ratios 59
have calculated table 43
have calculated total 259
have calculated which 43
have calculated would 67
have candidates running 41
have capacities equal 144
have capacities varying 207
have capacities which 321
have captivated people 56
have carelessly taken 41
have carelessly thrown 105
have categories which 132
have ceaselessly tried 58
have celebrated after 42
have celebrated easter 128
have celebrated every 95
have celebrated since 60
have celebrated twice 79
have celebrated women 68
have cerebellar ataxia 88
have characters which 527
have characters whose 127
have cheerfully aided 115
have cheerfully borne 631
have cheerfully faced 93
have cheerfully given 874
have cheerfully lived 56
have cheerfully spent 47
have cheerfully taken 237
have cheerfully thrown 55
have cheerfully voted 54
have childproof locks 46
have chronicled above 62
have chronicled under 141
have circulated about 1182
have circulated after 49
have circulated false 63
have circulated quite 103
have circulated rather 96
have circulated round 118
have circulated since 449
have circulated under 128
have circulated until 51
have circulated within 365
have classified about 79
have classified above 62
have classified cases 66
have classified every 46
have classified human 215
have classified indian 43
have classified people 188
have classified social 58
have classified soils 57
have classified types 52
have classified under 611
have classified women 48
have classified words 41
have classrooms where 57
have clinically overt 91
have cognizance thereof 341
have collateral axons 52
have collateral value 61
have collections taken 59
have collections which 283
have collective action 272
have collective farms 127
have collective goals 77
have collective power 98
have combination locks 482
have commissions under 100
have commissions which 79
have committees which 423
have committees whose 71
have committees working 91
have comparable binding 40
have comparable costs 109
have comparable cross 51
have comparable forms 58
have comparable goals 41
have comparable growth 78
have comparable legal 65
have comparable meanings 141
have comparable needs 139
have comparable power 348
have comparable ranges 72
have comparable rates 509
have comparable risks 42
have comparable roles 78
have comparable rules 54
have comparable sizes 132
have comparable skill 47
have comparable social 95
have comparable terms 50
have comparable total 41
have comparable types 46
have comparable units 104
have comparable value 275
have comparable widths 41
have comparably large 52
have comparably small 63
have compatible blood 114
have compatible goals 261
have compatible needs 47
have compatible types 180
have compatible views 93
have competence under 92
have competition within 125
have complained about 44651
have complained above 51
have complained after 42
have complained again 77
have complained either 48
have complained often 94
have complained quite 77
have complained sadly 43
have complained since 161
have complaints about 4266
have complaints filed 75
have complaints which 83
have completely beaten 195
have completely black 58
have completely blown 204
have completely borne 89
have completely built 76
have completely burst 68
have completely ceased 882
have completely cured 344
have completely drawn 54
have completely dried 1423
have completely ended 137
have completely equal 209
have completely faded 442
have completely fixed 123
have completely freed 332
have completely fused 695
have completely given 1436
have completely grown 203
have completely healed 1908
have completely lived 79
have completely mixed 138
have completely moved 110
have completely ruled 153
have completely saved 41
have completely sealed 203
have completely shown 57
have completely smooth 81
have completely split 128
have completely swept 141
have completely taken 1598
have completely thawed 76
have completely thrown 271
have completely under 119
have completely upset 1509
have completely white 81
have completely wiped 436
have components equal 49
have components given 138
have components which 1839
have components whose 101
have compounded rather 62
have compressed within 81
have compression ratios 312
have compromise after 106
have compulsive power 74
have compulsory blood 52
have compulsory force 44
have compulsory power 97
have compulsory social 80
have compunction about 58
have concentric growth 124
have concentric zones 64
have conceptions about 155
have conceptions which 73
have conceptual links 68
have conceptual tools 47
have conceptual value 59
have conclusions which 104
have conclusive force 57
have conclusive proof 1778
have conclusive reason 231
have concurrent power 12633
have conditioned people 182
have conditioned women 58
have conductors rated 43
have conference calls 252
have conference rooms 436
have confidence about 521
have confidence again 75
have confidence based 53
have confidence either 193
have confidence still 83
have confidence within 59
have confidence would 71
have confounded boyer 51
have confounded cause 43
have confounded every 41
have confounded human 44
have confounded right 41
have confounded social 45
have confounded under 63
have confronted every 132
have confronted local 47
have confronted major 65
have confronted people 91
have confronted since 98
have confronted social 57
have confronted women 57
have congregated about 46
have congregated round 189
have congregated under 65
have congressmen either 46
have connections which 227
have connections within 245
have consciously acted 84
have consciously added 56
have consciously aimed 191
have consciously begun 80
have consciously built 253
have consciously drawn 348
have consciously faced 43
have consciously given 182
have consciously known 179
have consciously lived 116
have consciously moved 94
have consciously opted 156
have consciously taken 432
have consciously tried 1438
have considered about 413
have considered above 9217
have considered action 157
have considered after 42
have considered again 99
have considered anything 395
have considered apart 115
have considered appear 65
have considered bacon 134
have considered banning 65
have considered basic 167
have considered beauty 40
have considered below 218
have considered beneath 259
have considered bills 137
have considered binding 107
have considered black 61
have considered breaking 317
have considered broad 64
have considered calling 249
have considered cases 775
have considered change 87
have considered changing 360
have considered child 139
have considered china 61
have considered civil 41
have considered class 102
have considered closing 67
have considered costs 50
have considered could 155
have considered creating 165
have considered cross 48
have considered cutting 183
have considered drawing 47
have considered eight 104
have considered either 1308
have considered engaging 61
have considered ethics 43
have considered ethnic 50
have considered every 1545
have considered facts 98
have considered false 44
have considered finding 60
have considered first 852
have considered fitting 120
have considered forming 77
have considered forms 134
have considered freud 46
have considered fully 575
have considered games 43
have considered george 69
have considered getting 270
have considered gives 43
have considered gross 48
have considered group 80
have considered growth 62
have considered handing 43
have considered helping 66
have considered henry 95
have considered holding 107
have considered homer 42
have considered housing 100
have considered human 1069
have considered indian 87
have considered issuing 49
have considered james 104
have considered jesus 196
have considered joining 474
have considered joint 84
have considered jumping 44
have considered keeping 108
have considered killing 133
have considered labor 106
have considered large 139
have considered learning 271
have considered legal 76
have considered letting 239
have considered light 289
have considered linear 126
have considered local 94
have considered longer 40
have considered looking 193
have considered luther 48
have considered major 122
have considered makes 41
have considered meeting 55
have considered might 133
have considered money 218
have considered moral 94
have considered moses 42
have considered motion 212
have considered music 199
have considered nearly 69
have considered nursing 67
have considered opening 188
have considered others 135
have considered parts 42
have considered passing 72
have considered people 115
have considered placing 176
have considered plane 47
have considered plans 216
have considered plato 82
have considered playing 72
have considered poetry 167
have considered point 155
have considered power 166
have considered price 178
have considered pulling 42
have considered putting 343
have considered quite 787
have considered racial 48
have considered raising 95
have considered rather 341
have considered really 42
have considered reason 123
have considered renting 46
have considered right 254
have considered roman 59
have considered rules 49
have considered running 272
have considered seeking 140
have considered seems 101
have considered selling 711
have considered sending 393
have considered setting 503
have considered seven 133
have considered share 45
have considered sharing 92
have considered short 51
have considered showing 40
have considered shows 118
have considered signing 41
have considered since 221
have considered sitting 51
have considered small 131
have considered smell 45
have considered social 471
have considered sound 124
have considered space 210
have considered speaking 52
have considered state 239
have considered staying 443
have considered steady 93
have considered still 85
have considered study 90
have considered style 80
have considered talking 67
have considered teaching 324
have considered telling 143
have considered testing 147
have considered tests 74
have considered theirs 42
have considered thereof 107
have considered thinking 81
have considered thomas 48
have considered throwing 54
have considered today 110
have considered total 150
have considered trade 183
have considered trading 110
have considered treating 64
have considered trees 47
have considered turning 418
have considered twice 146
have considered types 58
have considered under 1025
have considered until 319
have considered urban 57
have considered valid 82
have considered value 141
have considered views 50
have considered vital 75
have considered walking 77
have considered water 340
have considered waves 78
have considered where 284
have considered which 433
have considered while 125
have considered white 57
have considered whose 41
have considered within 168
have considered woman 52
have considered women 484
have considered words 59
have considered working 737
have considered works 69
have considered worse 56
have considered worthy 515
have considered would 533
have considered writing 1165
have considered yours 79
have consistent meanings 175
have consistent rules 104
have consistent signs 75
have consistent units 190
have consistent views 130
have consolation within 175
have constantly about 145
have constantly acted 459
have constantly added 167
have constantly aided 77
have constantly aimed 254
have constantly asked 462
have constantly beset 44
have constantly borne 1122
have constantly changing 347
have constantly cited 78
have constantly drawn 666
have constantly dwelt 69
have constantly either 424
have constantly erred 119
have constantly faced 142
have constantly feared 56
have constantly fixed 54
have constantly found 2290
have constantly given 723
have constantly grown 873
have constantly hoped 76
have constantly known 102
have constantly lived 335
have constantly moved 169
have constantly noted 144
have constantly passing 83
have constantly risen 358
have constantly shewn 85
have constantly shown 835
have constantly since 91
have constantly sprung 83
have constantly stood 154
have constantly taken 807
have constantly thrown 60
have constantly thrust 129
have constantly tried 1209
have constantly under 381
have constantly urged 704
have constantly voted 53
have constantly waged 54
have constantly within 40
have constructs which 58
have consummate skill 45
have consumption goods 41
have continuity within 44
have continuous action 112
have continuous bands 44
have continuous bloom 59
have continuous fetal 53
have continuous first 1220
have continuous growth 104
have continuous input 53
have continuous labor 49
have continuous light 100
have continuous lines 70
have continuous lives 53
have continuous motion 79
have continuous music 51
have continuous power 70
have continuous ranges 137
have continuous rather 46
have continuous walls 50
have continuous water 120
have contraband goods 94
have contracted about 94
have contracted after 80
have contracted again 42
have contracted debts 1031
have contracted either 53
have contracted every 41
have contracted fatal 44
have contracted fever 59
have contracted forms 101
have contracted guilt 79
have contracted large 174
have contracted loans 116
have contracted since 229
have contracted strong 66
have contracted under 267
have contracted while 142
have contracted within 168
have contraction times 80
have contrasted oddly 71
have contrasted rather 52
have controlled about 166
have controlled costs 89
have controlled either 46
have controlled entry 63
have controlled every 169
have controlled growth 50
have controlled human 51
have controlled large 124
have controlled local 109
have controlled major 40
have controlled nearly 79
have controlled people 42
have controlled power 44
have controlled since 59
have controlled slope 137
have controlled state 53
have controlled trade 73
have controlled water 41
have controlled women 164
have convective cores 217
have convenient hours 155
have convenient lodging 111
have convenient names 57
have convenient parking 49
have convenient terms 49
have convenient warning 85
have conventions about 75
have conventions which 45
have convictions about 1470
have convictions which 201
have convincingly shown 3555
have convulsions after 172
have convulsions which 64
have cooperated fully 622
have cooperated since 132
have cooperated under 53
have cooperated whole 94
have cooperated within 48
have corrective action 89
have correlation times 119
have corrugated metal 193
have courteously given 139
have covalently bound 172
have credentials which 53
have criticized above 644
have criticized china 71
have criticized every 57
have criticized freud 170
have criticized israel 58
have criticized james 44
have criticized japan 68
have criticized others 120
have criticized parts 63
have criticized piaget 76
have criticized social 233
have criticized state 95
have criticized weber 71
have criticized white 57
have criticized women 74
have culminated about 148
have culminated under 42
have cultivated about 75
have cultivated close 281
have cultivated crops 83
have cultivated either 52
have cultivated every 179
have cultivated farms 85
have cultivated grain 42
have cultivated lands 78
have cultivated large 41
have cultivated learning 48
have cultivated maize 56
have cultivated minds 222
have cultivated music 293
have cultivated poetry 104
have cultivated reason 64
have cultivated since 106
have cultivated small 92
have cultivated social 48
have cultivated strong 53
have cultivated within 102
have culturally based 84
have cumulative action 48
have cumulative force 53
have cumulative toxic 58
have cumulative value 67
have currencies which 95
have curvilinear motion 77
have deciphered about 41
have decisively beaten 42
have decisively moved 82
have decisively shown 176
have decisively taken 42
have decomposed water 88
have decorations which 48
have decorative value 268
have definitely added 145
have definitely asked 100
have definitely begun 321
have definitely ceased 243
have definitely earned 63
have definitely ended 132
have definitely fixed 536
have definitely found 391
have definitely given 698
have definitely grown 197
have definitely known 110
have definitely moved 295
have definitely never 57
have definitely ranged 45
have definitely risen 98
have definitely ruled 84
have definitely shown 1237
have definitely taken 1044
have definitely thrown 70
have definitely tried 121
have definitions which 189
have definitive proof 579
have deforested large 51
have deleterious social 118
have delightful names 60
have delightful plans 84
have delightful rooms 52
have delightful times 141
have delightful views 99
have delightful walks 86
have delightful weather 126
have delinquent peers 55
have deliriously found 131
have democratic forms 168
have democratic ideals 71
have democratic power 44
have demolished every 79
have denigrated women 56
have denotative meanings 112
have department store 67
have dependency needs 1260
have dependency ratios 48
have dependents under 60
have depositions taken 289
have depreciated below 57
have depreciated since 122
have deservedly earned 223
have deservedly found 63
have deservedly given 126
have deservedly taken 51
have designated above 780
have designated large 56
have designated local 45
have designated parking 128
have designated people 44
have designated roles 138
have designated smoking 190
have designated staff 96
have designated times 66
have designated under 368
have designated women 44
have designedly acted 148
have designedly given 129
have designedly thrown 80
have detachable parts 41
have detectable blood 123
have detectable serum 501
have detectable virus 79
have determined about 321
have determined above 376
have determined after 128
have determined anything 86
have determined aught 77
have determined either 512
have determined every 123
have determined first 259
have determined henry 92
have determined human 102
have determined james 57
have determined local 41
have determined never 1167
have determined quite 66
have determined rather 86
have determined shall 220
have determined since 40
have determined social 134
have determined total 220
have determined under 165
have determined where 1206
have determined which 3813
have determined within 155
have determined women 82
have determined would 59
have devastated large 221
have devastated local 45
have devastated parts 64
have devastated whole 97
have diacritical marks 90
have dictatorial power 202
have difficulty abiding 102
have difficulty about 413
have difficulty after 168
have difficulty arguing 249
have difficulty arising 149
have difficulty backing 46
have difficulty bending 659
have difficulty blowing 52
have difficulty bonding 561
have difficulty breaking 4026
have difficulty breathing 20062
have difficulty calling 309
have difficulty calming 219
have difficulty cashing 60
have difficulty casting 102
have difficulty changing 4634
have difficulty chewing 3196
have difficulty cleaning 438
have difficulty clearing 1580
have difficulty closing 984
have difficulty copying 1306
have difficulty creating 898
have difficulty curbing 48
have difficulty cutting 588
have difficulty denying 348
have difficulty digging 40
have difficulty drawing 3306
have difficulty driving 1012
have difficulty either 591
have difficulty engaging 1710
have difficulty exiting 97
have difficulty falling 5458
have difficulty feeding 2444
have difficulty feeling 3896
have difficulty filling 2468
have difficulty finding 97743
have difficulty fitting 3036
have difficulty flexing 45
have difficulty flowing 50
have difficulty forcing 122
have difficulty forging 54
have difficulty forming 5424
have difficulty framing 129
have difficulty freeing 98
have difficulty fully 745
have difficulty funding 424
have difficulty gaining 4590
have difficulty gauging 142
have difficulty getting 37572
have difficulty growing 448
have difficulty guiding 47
have difficulty helping 730
have difficulty hitting 178
have difficulty holding 4282
have difficulty imaging 179
have difficulty ingesting 77
have difficulty issuing 59
have difficulty joining 444
have difficulty judging 1960
have difficulty jumping 159
have difficulty keeping 26244
have difficulty killing 262
have difficulty knowing 4933
have difficulty landing 212
have difficulty later 723
have difficulty learning 38633
have difficulty letting 1960
have difficulty lifting 1294
have difficulty linking 586
have difficulty listing 98
have difficulty loading 57
have difficulty looking 1214
have difficulty mapping 244
have difficulty marking 97
have difficulty meeting 16740
have difficulty nursing 786
have difficulty obeying 137
have difficulty opening 1724
have difficulty parking 49
have difficulty parsing 132
have difficulty parting 196
have difficulty passing 2590
have difficulty picking 2418
have difficulty piecing 100
have difficulty pinning 166
have difficulty placing 3084
have difficulty playing 2470
have difficulty praying 108
have difficulty proving 2685
have difficulty pulling 577
have difficulty pushing 207
have difficulty putting 4057
have difficulty raising 3376
have difficulty ranking 63
have difficulty reaching 6574
have difficulty reacting 110
have difficulty really 173
have difficulty relying 129
have difficulty renting 91
have difficulty resting 44
have difficulty ridding 40
have difficulty rolling 183
have difficulty running 658
have difficulty scaling 266
have difficulty scoring 61
have difficulty seeking 132
have difficulty selling 4870
have difficulty sending 246
have difficulty sensing 674
have difficulty serving 512
have difficulty setting 4274
have difficulty shaking 104
have difficulty shaping 113
have difficulty sharing 1885
have difficulty showing 1639
have difficulty signing 192
have difficulty sitting 2300
have difficulty slowing 163
have difficulty smiling 46
have difficulty solving 2016
have difficulty sorting 1727
have difficulty speaking 9722
have difficulty stating 586
have difficulty staying 4124
have difficulty storing 328
have difficulty sucking 480
have difficulty talking 4401
have difficulty tapping 50
have difficulty teaching 1537
have difficulty telling 7138
have difficulty thinking 6055
have difficulty threading 75
have difficulty thriving 155
have difficulty throwing 253
have difficulty today 243
have difficulty tracing 382
have difficulty treating 411
have difficulty truly 58
have difficulty turning 1369
have difficulty under 128
have difficulty uniting 40
have difficulty until 53
have difficulty valuing 79
have difficulty viewing 1782
have difficulty voicing 81
have difficulty voiding 1674
have difficulty waiting 737
have difficulty walking 10260
have difficulty washing 40
have difficulty which 191
have difficulty while 89
have difficulty winning 425
have difficulty within 57
have difficulty working 5818
have difficulty writing 9192
have diligently noted 62
have diligently taken 50
have diligently tried 376
have diminished about 50
have diminished after 397
have diminished again 42
have diminished appeal 54
have diminished below 51
have diminished blood 89
have diminished crime 43
have diminished either 40
have diminished every 57
have diminished force 50
have diminished growth 55
have diminished human 48
have diminished nearly 101
have diminished power 101
have diminished quite 51
have diminished rather 373
have diminished renal 156
have diminished since 1688
have diminished social 115
have diminished still 75
have diminished thomas 52
have diminished under 421
have diminished until 106
have diminished value 99
have diminished vision 57
have diminished while 168
have diminished within 172
have diminished women 56
have diplomatic cover 53
have diplomatic dealings 65
have diplomatic links 45
have disappeared about 829
have disappeared above 47
have disappeared after 3244
have disappeared again 956
have disappeared below 768
have disappeared beneath 1193
have disappeared either 723
have disappeared every 53
have disappeared first 117
have disappeared later 126
have disappeared nearly 78
have disappeared never 133
have disappeared quite 205
have disappeared rather 100
have disappeared right 120
have disappeared round 84
have disappeared since 4485
have disappeared still 44
have disappeared thanks 44
have disappeared though 124
have disappeared today 872
have disappeared under 4132
have disappeared until 263
have disappeared where 131
have disappeared which 281
have disappeared while 830
have disappeared within 1953
have disappeared would 86
have disastrous moral 72
have disastrous short 117
have disastrous social 295
have discharged about 65
have discharged every 252
have discharged fully 60
have discharged nearly 56
have discounted bills 91
have discounted rates 47
have discouraging tidings 43
have discoursed about 309
have discoursed above 149
have discovered about 16474
have discovered above 222
have discovered after 700
have discovered again 371
have discovered alone 96
have discovered amazing 81
have discovered ample 170
have discovered anything 1830
have discovered basic 48
have discovered beauty 101
have discovered beneath 139
have discovered black 61
have discovered bones 49
have discovered books 44
have discovered cases 97
have discovered cause 111
have discovered cells 53
have discovered close 139
have discovered clues 62
have discovered color 51
have discovered could 90
have discovered cures 53
have discovered depths 40
have discovered drugs 112
have discovered eight 112
have discovered either 952
have discovered equal 210
have discovered every 314
have discovered facts 332
have discovered false 44
have discovered first 346
have discovered flaws 62
have discovered forms 104
have discovered fraud 80
have discovered fresh 186
have discovered genes 64
have discovered grave 72
have discovered human 381
have discovered jesus 139
have discovered large 523
have discovered later 167
have discovered links 106
have discovered major 86
have discovered marks 61
have discovered might 49
have discovered mines 80
have discovered moral 65
have discovered music 76
have discovered nearly 194
have discovered novel 158
have discovered others 246
have discovered paris 41
have discovered parts 71
have discovered people 117
have discovered proof 124
have discovered quite 578
have discovered rather 166
have discovered reason 46
have discovered right 40
have discovered rocks 47
have discovered ruins 88
have discovered seems 45
have discovered seven 296
have discovered shall 339
have discovered signs 272
have discovered since 1948
have discovered sites 51
have discovered sixty 114
have discovered small 140
have discovered social 89
have discovered stars 110
have discovered still 232
have discovered stone 76
have discovered strong 239
have discovered thirty 119
have discovered today 387
have discovered tools 48
have discovered total 49
have discovered truths 190
have discovered under 525
have discovered until 145
have discovered water 189
have discovered where 1694
have discovered which 1026
have discovered while 589
have discovered whole 158
have discovered within 965
have discovered women 80
have discovered working 45
have discovered works 113
have discovered would 170
have discovered yours 91
have discreetly taken 46
have discrepant views 47
have discursive power 41
have discussions about 3881
have discussions where 54
have discussions which 68
have disfigured human 56
have dislocated every 71
have disloyalty about 60
have dispraised caesar 50
have disruptive social 49
have dissimilar meanings 77
have dissimilar needs 49
have dissimilar views 96
have dissipated after 90
have dissipated every 120
have dissipated since 44
have dissipated while 116
have dissipated within 42
have distincter proof 44
have distinctly begun 56
have distinctly fewer 174
have distinctly found 53
have distinctly given 58
have distinctly human 44
have distinctly longer 98
have distinctly lower 739
have distinctly shown 416
have distinguishing marks 229
have distinguishing names 154
have distracted people 69
have distresses daily 191
have documented about 131
have documented above 370
have documented acute 51
have documented cases 648
have documented either 49
have documented every 105
have documented growth 48
have documented human 141
have documented large 185
have documented learning 173
have documented links 85
have documented local 56
have documented lower 133
have documented major 102
have documented proof 967
have documented quite 51
