hail those achievements 79
have been authoritative 652
have been autonomously 138
have been availability 76
have been bankruptcies 54
have been battlefields 62
have been belligerents 95
have been beneficently 83
have been beneficiaries 1701
have been benevolently 371
have been bewilderment 59
have been biochemically 524
have been blockbusters 51
have been bloodstained 162
have been brainstormed 118
have been brokenhearted 516
have been businesslike 234
have been calculatedly 40
have been cancellations 46
have been cannibalized 485
have been cantankerous 74
have been cantilevered 83
have been capitalistic 50
have been carcinogenic 143
have been carelessness 744
have been casehardened 48
have been catastrophes 138
have been catastrophic 6195
have been ceremoniously 193
have been certificated 848
have been certificates 45
have been characterizing 829
have been chastisement 46
have been chauvinistic 73
have been chivalrously 55
have been chloroformed 167
have been choreographed 832
have been circularized 206
have been circumvented 3509
have been civilizations 332
have been climatically 398
have been coincidences 211
have been coincidental 3941
have been collaboration 143
have been collaterally 162
have been collectively 9579
have been commandeered 1671
have been commemorated 4129
have been commensurate 1860
have been commentaries 108
have been commentators 303
have been commercializing 42
have been commiserated 81
have been commissioners 108
have been commonplaces 260
have been communicable 217
have been communicants 159
have been communicated 42649
have been communication 728
have been communitarian 43
have been companionable 128
have been companionship 41
have been compassionate 502
have been compensations 509
have been compensatory 304
have been complacently 390
have been complemented 5813
have been complications 859
have been complimented 2158
have been compositional 41
have been comprehended 4245
have been compulsively 157
have been compulsorily 1109
have been computational 56
have been computerized 4614
have been concatenated 347
have been concentrated 95106
have been concentration 173
have been conceptually 3231
have been conclusively 10483
have been concomitants 112
have been concurrently 1262
have been condemnatory 77
have been condescended 56
have been conditionally 585
have been confabulated 46
have been confederated 256
have been confederates 169
have been confessionals 41
have been confirmatory 280
have been confiscatory 75
have been confoundedly 258
have been confrontation 62
have been conglomerated 46
have been congratulated 1284
have been congregational 416
have been connoisseurs 153
have been consanguineous 44
have been conscientious 1952
have been consciousness 166
have been consensually 166
have been consequences 756
have been consequential 588
have been consequently 1634
have been conservatism 51
have been conservative 5675
have been conservators 52
have been considerable 89391
have been considerably 114934
have been consideration 558
have been consistently 56065
have been consolidated 48111
have been consolidation 97
have been conspiracies 138
have been conspirators 175
have been consternation 247
have been constituents 184
have been constitutions 59
have been constitutive 454
have been constructions 70
have been constructive 1751
have been consultations 285
have been consultative 64
have been consummately 93
have been contaminants 124
have been contaminated 23374
have been contamination 438
have been contemplated 24264
have been contemporary 21823
have been contemptible 984
have been contemptibly 52
have been contemptuous 1161
have been conterminous 186
have been contextually 241
have been contiguously 55
have been continuations 109
have been continuities 122
have been continuously 29752
have been contradicted 5153
have been contradiction 45
have been contributions 878
have been contributors 954
have been contributory 4535
have been controllable 619
have been controversial 11058
have been controverted 2003
have been convalescent 276
have been conveniently 8186
have been conversations 467
have been cooperatives 50
have been cornerstones 631
have been corresponded 51
have been corroborated 9789
have been cosmetically 219
have been cosmopolitan 273
have been countenanced 3746
have been counteracted 3295
have been counterfeiting 76
have been counterfeits 108
have been counterparts 90
have been countervailing 195
have been criminalized 599
have been crisscrossed 138
have been crosschecked 106
have been crosshatched 82
have been crystallized 6391
have been cumulatively 395
have been decentralizing 282
have been decipherable 69
have been declassified 2205
have been decompressed 269
have been deconstructing 144
have been decontrolled 588
have been decoratively 121
have been deficiencies 393
have been definitively 4533
have been deforestation 51
have been degenerative 65
have been deleteriously 62
have been deliberately 60599
have been deliberations 45
have been deliberative 46
have been delightfully 1312
have been demagnetized 78
have been democratized 597
have been demonstrable 503
have been demonstrably 1417
have been demonstrated 260807
have been demonstration 115
have been departmental 192
have been dependencies 143
have been depositories 66
have been deprogrammed 152
have been derogatorily 47
have been desegregated 1594
have been desensitized 751
have been despotically 64
have been destabilized 802
have been determinable 167
have been determinants 205
have been determination 63
have been determinedly 223
have been developments 4657
have been dialectically 180
have been diametrically 1164
have been differentiating 263
have been difficulties 7724
have been directionally 69
have been directionless 43
have been disagreement 561
have been disappointed 149014
have been disassembled 679
have been disassociated 341
have been disastrously 1321
have been disbelievers 130
have been disciplinary 172
have been discomforted 126
have been disconcerted 2827
have been disconnected 4751
have been disconsolate 226
have been discontented 3336
have been discontinued 29679
have been discouragingly 238
have been discoverable 1437
have been discretionary 207
have been discriminate 46
have been discriminating 1098
have been discursively 412
have been disdainfully 136
have been disemboweled 241
have been disenchanted 833
have been dishearteningly 50
have been dishonorable 1011
have been dishonorably 276
have been disillusioned 4443
have been disingenuously 78
have been disinherited 1925
have been disintegrating 587
have been disobedience 179
have been disorganized 1208
have been dispassionate 109
have been dispensations 52
have been displacement 84
have been dispossessed 7349
have been disqualified 13461
have been disquisitions 41
have been disreputable 280
have been disrespected 191
have been dissatisfied 21640
have been disseminated 8388
have been dissertations 57
have been dissimulated 48
have been dissimulation 151
have been distributions 84
have been distributive 42
have been distributors 41
have been disturbances 2218
have been dogmatically 201
have been domestically 567
have been domesticated 15851
have been dramatically 11503
have been dysfunctional 745
have been ecclesiastics 260
have been ecologically 1106
have been economically 10696
have been ecstatically 135
have been educationally 765
have been efficaciously 119
have been effortlessly 179
have been electrically 1632
have been electrocuted 2531
have been electrolyzed 64
have been embarrassingly 1090
have been embezzlement 140
have been emotionalized 44
have been emphatically 1914
have been encapsulated 2231
have been encephalitis 133
have been encyclopaedic 45
have been encyclopedic 72
have been endogenously 78
have been enfranchised 2127
have been enhancements 71
have been enlargements 58
have been entertainers 76
have been entertainingly 91
have been environments 40
have been episcopalians 200
have been episodically 80
have been equivalently 123
have been evolutionists 56
have been exaggerations 489
have been exasperatingly 108
have been excellencies 45
have been exceptionable 146
have been exceptionally 18442
have been exhaustively 19463
have been existentially 81
have been exorbitantly 150
have been expectorated 282
have been expeditiously 213
have been expenditures 71
have been experimental 2280
have been experimented 7330
have been exploitative 237
have been exponentially 200
have been expostulated 47
have been expressively 193
have been extemporized 265
have been exterminated 16625
have been extermination 98
have been externalized 615
have been extrajudicial 57
have been extrapolated 5902
have been extravagance 385
have been eyewitnesses 1256
have been facilitative 75
have been felicitously 230
have been fictionalized 2305
have been figuratively 902
have been filibustered 56
have been firecrackers 108
have been foregrounded 1207
have been foreshadowed 2895
have been fortuitously 660
have been fragmentation 81
have been fraudulently 5519
have been frontiersmen 92
have been functionaries 88
have been gainsborough 95
have been geometrically 694
have been ghostwritten 444
have been globalization 98
have been governmental 407
have been grandfathered 699
have been grandparents 178
have been gratification 238
have been gratuitously 2867
have been gravitational 86
have been groundlessly 163
have been hallucinated 130
have been hallucination 163
have been happenstance 275
have been harmonically 56
have been headquartered 156
have been heartlessness 63
have been helicoptered 44
have been henceforward 134
have been hermetically 1107
have been heterogeneous 664
have been heterosexual 1023
have been heterozygous 1017
have been hierarchical 348
have been historically 28793
have been homesickness 179
have been homogeneously 162
have been homosexually 143
have been horizontally 962
have been horrendously 140
have been horsewhipped 293
have been hospitalized 9896
have been householders 166
have been housekeepers 161
have been hydrogenated 1312
have been hypertensive 387
have been hypnotically 216
have been hypocritical 1439
have been hysterically 134
have been iconoclastic 80
have been ideologically 3624
have been idiosyncratic 481
have been ignominiously 1025
have been illegitimate 4311
have been illuminatingly 119
have been illustrations 357
have been illustrative 335
have been illustrators 56
have been illustriously 42
have been immaculately 295
have been immoderately 280
have been immortalized 6669
have been impenetrable 1318
have been impenetrably 74
have been imperatively 241
have been imperfections 127
have been imperialistic 317
have been imperishable 86
have been impersonated 240
have been impertinence 377
have been impoverished 10634
have been impressively 1080
have been imprisonment 480
have been improvements 7101
have been inaccessible 4767
have been inaccuracies 80
have been inaccurately 1813
have been inadequacies 79
have been inadequately 21004
have been inadmissible 3000
have been inadvertence 119
have been inapplicable 989
have been inappreciable 165
have been inappropriate 14464
have been inarticulate 403
have been incalculable 7637
have been incalculably 1401
have been incandescent 382
have been incapacitating 77
have been incarcerated 7207
have been incestuously 79
have been incidentally 3968
have been incomparable 424
have been incomparably 3150
have been incompatible 6614
have been incompetence 80
have been incompletely 2667
have been inconclusive 12526
have been incongruously 85
have been inconsistent 56863
have been inconsolable 760
have been inconsolably 51
have been inconvenient 13028
have been incorporated 193832
have been incorporation 46
have been incorrigible 224
have been incorrigibly 272
have been incriminated 9733
have been indefensible 787
have been indefinitely 5575
have been independence 187
have been independents 117
have been indifference 317
have been indigestible 175
have been indiscreetly 224
have been indiscretions 108
have been indisputable 511
have been indisputably 885
have been indissoluble 222
have been indissolubly 782
have been indistinctly 262
have been individually 7767
have been individuated 370
have been indoctrinating 140
have been industrializing 101
have been industriously 8947
have been inefficiency 153
have been inequalities 145
have been ineradicable 66
have been ineradicably 57
have been inexplicable 1822
have been inexplicably 476
have been inextricable 135
have been inextricably 8967
have been infelicitous 57
have been inferentially 84
have been infiltrations 59
have been inflammatory 810
have been influentially 105
have been informational 72
have been infrequently 3898
have been inhomogeneous 47
have been inhospitable 498
have been iniquitously 74
have been injudiciously 932
have been inordinately 4390
have been inspirational 1211
have been installations 55
have been instantaneous 8696
have been institutional 633
have been instructional 69
have been instrumental 85620
have been instrumented 798
have been insubstantial 200
have been insufferable 1710
have been insufferably 427
have been insufficient 27857
have been insurrections 195
have been intellectual 1446
have been intelligence 752
have been intelligible 5987
have been intelligibly 114
have been intentionally 15547
have been interference 722
have been intermarriage 232
have been intermarried 62
have been interminable 953
have been interminably 307
have been intermissions 56
have been intermittent 6116
have been internalized 8309
have been international 5678
have been interpolated 20806
have been interpreters 285
have been interpretive 108
have been interrelated 2535
have been interrogated 2798
have been interruptions 415
have been interspersed 2300
have been interventions 405
have been intransigent 213
have been introductions 199
have been introductory 390
have been investigated 272741
have been investigation 52
have been invulnerable 449
have been irredeemable 70
have been irredeemably 401
have been irrelevantly 62
have been irreplaceable 234
have been irresistible 7649
have been irresistibly 2465
have been irreverently 166
have been irreversible 622
have been irreversibly 1633
have been irritability 55
have been isolationists 124
have been journalistic 166
have been justification 800
have been knowledgeable 823
have been laboratories 155
have been legislatures 72
have been legitimately 8052
have been linguistically 742
have been liturgically 68
have been logistically 416
have been macroeconomic 92
have been mademoiselle 175
have been magisterially 51
have been magnetically 378
have been maintainable 1031
have been malevolently 147
have been malnourished 1016
have been malpractices 77
have been manipulative 170
have been manipulators 50
have been manslaughter 1234
have been manufactured 50376
have been marginalized 13400
have been masterminded 459
have been masterpieces 399
have been materialistic 182
have been mathematicians 324
have been matriculated 421
have been matrimonially 43
have been mechanically 6869
have been mediterranean 212
have been melodramatic 304
have been merchandised 101
have been merchantable 95
have been meritoriously 46
have been metaphorical 633
have been metaphysical 355
have been meticulously 8041
have been metropolitan 112
have been militaristic 160
have been miraculously 14026
have been misaddressed 64
have been miscellaneous 579
have been misconceived 1553
have been misconstrued 4098
have been mispronouncing 135
have been modernization 63
have been modifications 2185
have been moneylenders 64
have been monopolistic 103
have been monosyllabic 149
have been monotonously 146
have been monumentally 428
have been mountaineering 43
have been mountaineers 51
have been multifaceted 397
have been multilateral 223
have been multinational 170
have been multipurpose 139
have been munificently 72
have been narcissistic 58
have been nationalistic 286
have been naturalistic 188
have been necessitated 7570
have been neighborhood 129
have been neurasthenics 45
have been neurological 62
have been neurotically 57
have been newfoundland 776
have been newspapermen 99
have been noncommittal 222
have been nonfunctional 82
have been nonpolitical 97
have been notwithstanding 127
have been nutritionally 315
have been objectionable 2629
have been obscurantist 57
have been observational 327
have been obstreperous 47
have been oligarchical 68
have been operationally 1218
have been opportunists 236
have been oppressively 361
have been orchestrated 2448
have been organizations 512
have been outdistanced 341
have been outperformed 180
have been outstretched 306
have been overambitious 198
have been overbalanced 457
have been overburdened 1066
have been overcritical 51
have been overestimating 232
have been overextended 294
have been overgenerous 199
have been overindulged 241
have been overinflated 44
have been overmastered 95
have been overpoweringly 95
have been overproduced 194
have been overshadowed 11581
have been overstressed 1006
have been oversupplied 85
have been overwhelmingly 8000
have been overwintered 107
have been paradigmatic 290
have been parametrized 194
have been parenthesized 60
have been parliamentary 439
have been participants 3048
have been participated 604
have been participation 238
have been particularly 256389
have been partnerships 172
have been patriotically 144
have been peculiarities 57
have been pedantically 187
have been pejoratively 129
have been perambulated 43
have been perceptively 711
have been perceptually 357
have been peremptorily 697
have been performances 398
have been peripherally 243
have been permissively 103
have been perpetrators 257
have been persistently 14935
have been personalized 1033
have been perspicacious 74
have been persuasively 639
have been phenomenally 1738
have been philanthropic 162
have been philological 66
have been philologists 67
have been philosophers 3226
have been philosophies 149
have been philosophizing 233
have been phonetically 403
have been phonological 62
have been photographed 15431
have been photographic 96
have been physiological 291
have been physiologists 48
have been plausibility 104
have been poliomyelitis 56
have been pornographic 97
have been portentously 41
have been practitioners 541
have been precautionary 101
have been precipitated 22410
have been precipitation 114
have been precognitive 93
have been preconceived 634
have been preconditions 54
have been predecessors 189
have been preeminently 830
have been preemptively 52
have been premeditated 4890
have been premeditation 117
have been preoccupations 66
have been preponderant 400
have been prepossessed 297
have been preposterous 2864
have been preprocessed 385
have been prerequisite 202
have been presbyterians 381
have been prescriptions 41
have been prescriptive 266
have been presentations 169
have been presumptuous 3565
have been prevaricated 52
have been privatization 43
have been procedurally 189
have been proclamations 54
have been productively 2113
have been productivity 109
have been professionals 906
have been programmatic 166
have been progressives 53
have been proliferated 188
have been prolifically 63
have been pronouncedly 160
have been propagandist 45
have been propagandizing 86
have been prophetesses 41
have been prophylactic 46
have been proportionate 2061
have been propositioned 206
have been proselytized 120
have been protagonists 210
have been protectionist 299
have been protectively 63
have been protestations 56
have been prototypical 84
have been provisionally 4105
have been psychiatrists 151
have been psychotherapy 45
have been punctiliously 107
have been purposefully 2435
have been quantitative 872
have been radioactively 260
have been ramifications 44
have been rationalistic 96
have been readjustments 60
have been realistically 1022
have been rearrangements 95
have been recalcitrant 896
have been recalculated 5232
have been recapitulating 85
have been rechristened 418
have been reciprocally 1407
have been reciprocated 1399
have been recirculated 174
have been recklessness 46
have been reclassified 5285
have been recognizable 3229
have been recognizably 563
have been recollections 101
have been reconcilable 296
have been reconciliation 104
have been reconditioned 800
have been reconfigured 1480
have been reconnoitering 172
have been reconsidered 2424
have been reconstituting 54
have been reconstructing 479
have been redetermined 331
have been rediscovered 6526
have been redistributing 68
have been redistricted 69
have been redundancies 63
have been reduplicated 214
have been reemphasized 175
have been reestablishing 41
have been reflectively 141
have been reformulated 2431
have been refreshments 86
have been refrigerated 2006
have been regurgitated 280
have been rehabilitating 69
have been reimbursable 125
have been reincarnated 1530
have been reintegrated 574
have been reinterpreting 97
have been reintroduced 5256
have been relationships 189
have been relentlessly 1707
have been relinquished 4308
have been remonstrated 100
have been remunerative 546
have been repercussions 342
have been repetitiously 48
have been repetitively 152
have been replacements 228
have been repositories 291
have been reproducible 183
have been reproducibly 239
have been reproductions 120
have been reproductive 100
have been reprogrammed 324
have been requirements 177
have been requisitioned 3367
have been respectfully 834
have been respectively 7591
have been restlessness 53
have been restructured 4791
have been resuscitated 3440
have been retrenchment 42
have been retrogression 281
have been reverberated 61
have been reverentially 80
have been revolutionary 4336
have been revolutionizing 177
have been rhetorically 397
have been ridiculously 2899
have been righteousness 44
have been romantically 1652
have been romanticized 932
have been sadistically 56
have been sardonically 66
have been satisfactions 58
have been satisfactory 27487
have been scandalously 1190
have been scandinavians 269
have been schizophrenia 183
have been schoolmaster 207
have been schopenhauer 125
have been scrupulously 5536
have been secessionists 70
have been semantically 852
have been semicircular 306
have been sensationally 148
have been sequestrated 824
have been shareholders 503
have been shortsighted 2160
have been significance 89
have been similarities 318
have been simpleminded 42
have been slaveholders 210
have been smallholders 44
have been socioeconomic 70
have been solicitously 99
have been soundproofed 137
have been specialization 155
have been specifically 41420
have been spontaneously 2716
have been sporadically 1499
have been standardized 61146
have been steamrollered 86
have been stepchildren 56
have been stereotypical 123
have been stockbrokers 46
have been stockholders 242
have been storytellers 135
have been straightaway 40
have been straightened 3939
have been structurally 5787
have been stubbornness 42
have been stupendously 82
have been subcontracting 43
have been subjectively 835
have been subliminally 282
have been submissively 44
have been subordinated 9734
have been subordinates 161
have been subordination 207
have been subsequently 30447
have been substantially 60046
have been substantiated 11462
have been substitutions 96
have been successfully 245296
have been successively 39312
have been sufficiently 114091
have been suggestively 253
have been supercharged 155
have been superficially 1287
have been superimposed 13473
have been superintending 301
have been supernatural 1604
have been superstitions 76
have been superstitious 878
have been supplemental 229
have been supplemented 32854
have been supplications 53
have been surmountable 133
have been surreptitious 137
have been surveillance 67
have been symbiotically 45
have been symbolically 3518
have been synchronized 1725
have been synonymously 46
have been synthetically 545
have been systematized 2265
have been systemically 276
have been tautological 148
have been tectonically 1029
have been tendentiously 48
have been terrifically 270
have been territorially 192
have been testamentary 58
have been thenceforward 234
have been thoughtlessly 740
have been thunderstruck 1144
have been traditionally 50543
have been trailblazers 119
have been traitorously 128
have been tranquilized 174
have been transcendent 293
have been transferable 276
have been transfigured 1375
have been transgressed 2618
have been translatable 80
have been transmigrating 135
have been transmitters 67
have been transnational 157
have been transplanted 19755
have been transshipped 267
have been transversely 126
have been treacherously 994
have been tremendously 7786
have been trendsetters 72
have been triumphantly 2384
have been tuberculosis 530
have been tumultuously 45
have been tyrannically 87
have been ubiquitously 78
have been unacceptable 9778
have been unacceptably 1227
have been unaccustomed 1131
have been unachievable 152
have been unacquainted 10118
have been unaffordable 169
have been unanswerable 770
have been unappreciated 937
have been unassailable 942
have been unattainable 2253
have been unattractive 977
have been unbelievable 1740
have been unbelievably 2022
have been uncharitable 584
have been uncharitably 59
have been unclassified 190
have been uncompressed 139
have been uncompromising 806
have been unconditional 401
have been unconsciously 17641
have been unconsidered 108
have been uncontrolled 1960
have been unconvincingly 57
have been uncorrelated 133
have been uncritically 1341
have been uncultivated 419
have been undemocratic 319
have been undependable 54
have been underachieving 45
have been undercharged 139
have been underexposed 449
have been underpowered 297
have been understaffed 222
have been understandings 91
have been understudied 672
have been underwhelmed 88
have been underwritten 2937
have been undeservedly 1495
have been undetectable 547
have been undetermined 474
have been undiminished 498
have been undiplomatic 317
have been undiscovered 738
have been undocumented 335
have been uneconomical 745
have been unemployable 116
have been unemployment 277
have been unencumbered 134
have been unenforceable 925
have been unenterprising 46
have been unenthusiastic 606
have been unexceptional 346
have been unexpectedly 2696
have been unfashionable 265
have been unforeseeable 610
have been unforgivable 774
have been unforgivably 431
have been ungentlemanly 119
have been ungrammatical 152
have been unhesitatingly 1038
have been unhistorical 68
have been unidentified 166
have been unilaterally 885
have been unimaginable 9304
have been unimaginably 956
have been unimpeachable 509
have been unimpressive 810
have been uninfluenced 1189
have been uninstructed 149
have been unintentional 2985
have been uninterested 2987
have been universities 253
have been unjustifiable 1805
have been unjustifiably 2209
have been unmarketable 81
have been unmentionable 77
have been unmercifully 426
have been unmistakable 1375
have been unmistakably 1643
have been unmistakeable 83
have been unmistakeably 65
have been unobservable 119
have been unobstructed 136
have been unobtainable 1101
have been unparalleled 2276
have been unpardonable 2450
have been unpardonably 892
have been unpersuasive 128
have been unprejudiced 129
have been unpretentious 90
have been unprincipled 194
have been unproductive 2077
have been unprofitable 2850
have been unprofitably 350
have been unpublicized 45
have been unquenchable 54
have been unquestioningly 231
have been unrecognized 2410
have been unregenerate 48
have been unregistered 210
have been unrelievedly 42
have been unremarkable 1302
have been unreservedly 1308
have been unresolvable 55
have been unresponsive 1668
have been unrestrained 554
have been unrestricted 646
have been unscientific 342
have been unscrupulous 783
have been unserviceable 206
have been unstructured 58
have been unsubstantial 61
have been unsuccessful 73931
have been unsupervised 128
have been unsuspectingly 51
have been unsympathetic 1502
have been unsystematic 366
have been untrustworthy 352
have been valedictorian 398
have been vicissitudes 118
have been vindictively 105
have been vituperative 50
have been vociferously 440
have been volcanically 126
have been voluminously 173
have been watercourses 67
have been waterproofed 205
have been wittgenstein 386
have best accomplished 197
have best comprehended 103
have best consequences 356
have best demonstrated 110
have birth certificates 1616
have birth complications 48
have bled considerably 99
have body temperatures 1658
have bred considerable 44
have bred indifference 79
have bred successfully 446
have caring relationships 77
have cash consequences 215
have cash distributions 140
have cast considerable 820
have clear alternatives 41
have clear apprehensions 129
have clear communication 257
have clear consciousness 102
have clear consequences 464
have clear counterparts 529
have clear demonstration 67
have clear documentation 162
have clear experimental 41
have clear illustrations 94
have clear institutional 52
have clear international 74
have clear physiological 71
have clear ramifications 72
have clear recollections 272
have clear relationships 187
have clear repercussions 55
have clear requirements 74
have clear significance 265
have clear similarities 178
have clear understandings 235
have clung persistently 67
have code requirements 40
have cold temperatures 78
have come accidentally 178
have come collectively 54
have come considerable 59
have come considerably 203
have come continuously 45
have come contributions 53
have come deliberately 148
have come developments 83
have come dramatically 58
have come historically 91
have come ignominiously 51
have come improvements 110
have come incidentally 74
have come individually 51
have come irrespective 55
have come legitimately 83
have come miraculously 107
have come overwhelmingly 158
have come particularly 314
have come respectively 60
have come specifically 254
have come spontaneously 448
have come straightaway 41
have come subsequently 122
have come substantially 143
have come successfully 145
have come successively 159
have come sufficiently 294
have come traditionally 53
have come triumphantly 133
have come unconsciously 92
have come undiscovered 337
have come unexpectedly 516
have come unhesitatingly 72
have cool temperatures 74
have copy constructors 49
have core competencies 926
have core temperatures 73
have cost consequences 128
have cost considerable 200
have cost considerably 880
have cost substantially 167
have cozy relationships 46
have data communication 56
have data dependencies 85
have data requirements 133
have data sufficiently 42
have dealt exhaustively 420
have dealt fraudulently 46
have dealt inadequately 64
have dealt incidentally 68
have dealt individually 52
have dealt particularly 259
have dealt respectively 68
have dealt specifically 1508
have dealt successfully 1049
have dealt successively 54
have dealt sufficiently 263
have dealt superficially 43
have dealt treacherously 1749
have deep consequences 298
have deep conversations 171
have deep institutional 53
have deep intellectual 63
have deep ramifications 167
have deep relationships 189
have deep repercussions 330
have deep significance 1029
have deep similarities 69
have deep understandings 62
have died accidentally 687
have died brokenhearted 47
have died disappointed 115
have died ignominiously 48
have died spontaneously 47
have died subsequently 192
have died unexpectedly 266
have dire consequences 13064
have dire ramifications 62
have dire repercussions 204
have done agricultural 42
have done collectively 124
have done considerable 7405
have done considerably 957
have done consistently 476
have done constructive 225
have done continuously 44
have done deliberately 218
have done demonstrates 42
have done exceptionally 1226
have done experimental 248
have done historically 426
have done incalculable 3191
have done incomparably 116
have done individually 352
have done insufficient 99
have done intentionally 166
have done irreversible 58
have done miraculously 40
have done notwithstanding 110
have done particularly 1233
have done postgraduate 214
have done presentations 40
have done quantitative 66
have done satisfactory 444
have done specifically 63
have done spontaneously 123
