babbled happily about 76
balance between taste 49
balance between taxes 228
balance between teaching 7334
balance between telling 433
balance between terms 62
balance between testing 121
balance between thinking 792
balance between threats 63
balance between thrust 117
balance between tidal 56
balance between tight 221
balance between times 41
balance between today 237
balance between total 6548
balance between towns 49
balance between trade 2983
balance between trading 192
balance between treating 290
balance between trees 273
balance between trust 1123
balance between tumor 201
balance between types 469
balance between under 672
balance between undue 108
balance between unions 130
balance between units 88
balance between unity 1227
balance between upper 652
balance between urban 7876
balance between users 225
balance between utter 43
balance between value 461
balance between valuing 118
balance between varying 82
balance between viewing 57
balance between views 110
balance between vigor 52
balance between violin 117
balance between viral 223
balance between virus 161
balance between vision 176
balance between vital 61
balance between vocal 118
balance between voice 414
balance between wages 650
balance between waiting 279
balance between walking 40
balance between wanting 387
balance between wants 59
balance between warmth 134
balance between warning 48
balance between warring 83
balance between waste 385
balance between water 7723
balance between where 70
balance between which 566
balance between whigs 252
balance between white 855
balance between whole 173
balance between winning 186
balance between woman 60
balance between women 1195
balance between woody 64
balance between words 494
balance between working 3722
balance between works 57
balance between world 930
balance between writing 789
balance between yield 323
balance brought about 1119
balance chinese power 160
balance climate model 816
balance columns after 179
balance competing goals 345
balance competing needs 718
balance competing social 221
balance control until 67
balance current flows 232
balance current which 49
balance deficit which 50
balance dropped below 68
balance equation above 148
balance equation based 176
balance equation could 100
balance equation given 408
balance equation gives 509
balance equation holds 210
balance equation shown 116
balance equation shows 294
balance equation takes 397
balance equation under 144
balance equation where 990
balance equation which 1316
balance equation would 279
balance exactly equal 54
balance exactly right 446
balance foreign trade 443
balance forward method 330
balance function testing 531
balance function tests 46
balance herself while 125
balance himself under 47
balance himself while 319
balance payable after 74
balance payable under 113
balance payable within 89
balance relation where 48
balance remaining after 7979
balance remaining shall 399
balance remaining under 223
balance remaining would 134
balance remains above 45
balance remains after 325
balance several times 584
balance shifted again 107
balance shortly after 123
balance studies where 40
balance studies which 254
balance studies would 104
balance towards which 72
balance weights which 198
balance weights would 63
balancing against china 249
balancing against threats 154
balancing between party 65
balancing between russia 46
balancing competing goals 66
balancing competing needs 155
balancing competing social 92
balancing factors which 263
balancing foreign trade 523
balancing herself first 42
balancing himself easily 79
balancing himself first 179
balancing himself rather 50
balancing himself right 104
balancing himself while 199
balancing machine which 80
balancing moments about 172
balancing problem which 50
balancing process aimed 82
balancing process might 124
balancing process takes 120
balancing process under 200
balancing process which 623
balancing process would 190
balcony several times 421
balcony terrace which 64
baleful discord crush 43
baleful effects which 40
ballads written about 143
ballads written after 108
ballast control panel 1218
balloon ascents which 87
balloon barrage which 80
balloon catheter after 77
balloon catheter could 101
balloon catheter shaft 132
balloon catheter study 70
balloon catheter under 82
balloon catheter which 148
balloon catheter while 58
balloon catheter within 98
balloon dilation alone 207
balloon expands until 54
balloon flights which 71
balloon floated above 212
balloon payment after 139
balloon payment comes 124
balloon payment loans 93
balloon payment shall 88
balloon payment would 87
balloon several times 153
bandage applied about 43
bandage applied after 95
bandage applied round 113
bandage becomes loose 142
bandage carried round 153
bandage carried under 43
bandage several times 122
bandage tightly round 343
bandage twisted tight 43
bandage wrapped about 154
bandage wrapped round 375
bandaging scraped knees 42
baneful effects arising 123
baneful effects either 183
baneful effects which 453
baneful effects would 40
baneful results which 79
bankers advance money 50
bankers goldman sachs 98
bankers grouped round 45
bankers worried about 107
banners bravely spread 49
banners carried aloft 105
banners floated above 139
banquet shortly after 62
banquet thursday evening 49
banquet thursday night 109
bantering remarks about 59
baptism brought about 131
baptism several times 122
baptism shortly after 169
bargain between adams 380
bargain between buyer 205
bargain between firms 93
bargain between judge 106
bargain between labor 208
bargain between russia 66
bargain between state 54
bargain between unions 107
bargain counter where 106
bargain hunters enjoy 105
bargain hunters looking 126
bargain hunters would 46
bargain renewal option 649
baronet betrays every 46
baronet ordered forty 96
baronet quietly stole 48
baronial castles which 119
baronial country house 49
baroque chamber music 626
baroque country house 54
baroque musical style 55
baroque quality which 40
barrack buildings which 55
barrage balloon cable 75
barrage balloon units 72
barrage balloon which 73
barrier against abuse 82
barrier against acids 42
barrier against action 43
barrier against anything 88
barrier against black 56
barrier against change 200
barrier against chaos 85
barrier against crime 99
barrier against danger 64
barrier against either 151
barrier against enemy 237
barrier against entry 267
barrier against error 62
barrier against every 648
barrier against false 42
barrier against feeling 46
barrier against fluid 94
barrier against fraud 57
barrier against gases 54
barrier against germs 91
barrier against goods 46
barrier against gross 40
barrier against hasty 54
barrier against human 212
barrier against indian 386
barrier against ingress 93
barrier against islam 115
barrier against japan 45
barrier against large 113
barrier against light 131
barrier against local 66
barrier against micro 48
barrier against moral 52
barrier against noise 76
barrier against others 60
barrier against people 40
barrier against rapid 47
barrier against royal 91
barrier against russia 1580
barrier against small 115
barrier against social 325
barrier against sound 41
barrier against spain 102
barrier against sperm 278
barrier against spread 163
barrier against state 347
barrier against storm 70
barrier against strong 48
barrier against total 71
barrier against toxic 49
barrier against trade 70
barrier against tumor 44
barrier against undue 63
barrier against utter 42
barrier against viral 42
barrier against water 1221
barrier against weeds 57
barrier against which 1968
barrier against white 50
barrier against women 302
barrier against world 41
barrier becomes lower 135
barrier between actor 194
barrier between adult 50
barrier between author 87
barrier between banking 69
barrier between black 245
barrier between blood 1948
barrier between brain 92
barrier between burma 98
barrier between cells 144
barrier between child 119
barrier between china 361
barrier between class 127
barrier between coast 41
barrier between donor 110
barrier between egypt 204
barrier between every 46
barrier between father 532
barrier between fetal 69
barrier between greek 133
barrier between hearts 64
barrier between heaven 265
barrier between hindu 88
barrier between house 57
barrier between human 1329
barrier between indian 150
barrier between inner 290
barrier between israel 272
barrier between italy 249
barrier between japan 147
barrier between jesus 79
barrier between labor 59
barrier between learning 40
barrier between light 40
barrier between local 57
barrier between lower 55
barrier between metal 270
barrier between mother 1018
barrier between music 85
barrier between parts 42
barrier between people 891
barrier between persia 133
barrier between plant 59
barrier between poetry 107
barrier between pupil 61
barrier between races 117
barrier between reader 107
barrier between reason 57
barrier between right 69
barrier between roman 48
barrier between rooms 83
barrier between ruler 40
barrier between russia 942
barrier between sense 106
barrier between sheep 46
barrier between sites 62
barrier between slave 47
barrier between social 121
barrier between souls 40
barrier between spain 160
barrier between sperm 427
barrier between staff 223
barrier between stage 255
barrier between state 146
barrier between tibet 62
barrier between upper 162
barrier between urban 69
barrier between urine 61
barrier between users 44
barrier between water 148
barrier between where 54
barrier between white 299
barrier between woman 56
barrier between women 239
barrier between words 71
barrier between world 93
barrier between would 42
barrier between writing 52
barrier brought about 46
barrier function after 425
barrier function could 68
barrier function method 265
barrier function which 90
barrier heights which 165
barrier islands could 86
barrier islands known 101
barrier islands occur 53
barrier islands where 170
barrier islands which 417
barrier islands would 103
barrier material which 112
barrier several miles 47
barrier several times 223
barrier systems which 193
bartering company finds 49
bartering european goods 53
basally located cells 146
baseman charlie grant 105
baseman charlie grimm 76
baseman charlie hayes 70
baseman chipper jones 61
baseman darrell evans 95
baskets several times 47
bassist richard davis 459
bastard freedom waves 112
bastard science would 55
bathroom cabinet where 45
bathroom doorway while 45
bathroom minutes later 45
bathroom several times 553
bathroom shortly after 93
battering behavior helps 45
battering warfare known 67
battery against which 69
battery against women 63
battery assessing lower 109
battery becomes fully 206
battery charged while 50
battery charger which 141
battery circuit first 123
battery circuit which 267
battery circuit while 105
battery circuit would 59
battery command posts 68
battery current ceases 51
battery current could 44
battery current drain 376
battery current first 90
battery current flowing 461
battery current flows 1085
battery current passing 177
battery current which 293
battery current would 154
battery position which 44
battery powered clock 53
battery powered light 181
battery powered motor 67
battery powered radios 145
battery powered units 163
battery recycling plant 356
battery sergeant major 378
battery several times 260
battery supplying power 142
battery systems where 90
battery systems which 161
battery voltage after 55
battery voltage again 63
battery voltage could 43
battery voltage drops 2658
battery voltage falls 764
battery voltage level 256
battery voltage minus 442
battery voltage rises 257
battery voltage under 115
battery voltage which 166
battery voltage while 98
battery voltage would 339
battled against every 59
battled massive tower 46
battled together since 43
battles against china 54
battles against crime 45
battles against drugs 41
battles against enemy 277
battles against every 46
battles against giants 68
battles against human 40
battles against indian 69
battles against israel 143
battles against japan 129
battles against labor 40
battles against large 66
battles against local 138
battles against others 86
battles against persia 54
battles against racial 333
battles against rival 114
battles against roman 122
battles against russia 104
battles against satan 242
battles against social 99
battles against spain 119
battles against state 43
battles against villa 66
battles against white 139
battles between angels 41
battles between arabs 50
battles between armed 341
battles between arthur 47
battles between bands 62
battles between black 307
battles between clans 151
battles between danes 42
battles between dutch 40
battles between ethnic 45
battles between father 131
battles between giants 61
battles between greek 55
battles between heroes 67
battles between horus 72
battles between indian 163
battles between irish 92
battles between islam 47
battles between israel 229
battles between japan 48
battles between labor 801
battles between large 273
battles between light 105
battles between local 236
battles between major 61
battles between males 197
battles between moors 277
battles between mother 204
battles between nazis 74
battles between people 75
battles between right 98
battles between rival 1492
battles between roman 122
battles between russia 50
battles between ships 322
battles between small 282
battles between social 49
battles between spain 47
battles between state 91
battles between strong 45
battles between turks 89
battles between unions 201
battles between urban 48
battles between warring 164
battles between whigs 73
battles between white 160
battles between women 102
battles brought about 100
battles involving large 116
battles several times 81
battles spenser tells 52
battles usually ended 54
bayonet charges known 43
bayonet charges which 203
bayonet remains within 58
bayonet several times 127
beachhead shortly after 46
beauteous damsels whose 167
beauteous flowers which 65
beauteous heavenly light 170
beauteous imagery which 42
beauteous offspring shall 61
beauties splashing under 40
because abraham would 40
because addicts would 45
because addison wrote 60
because admiral dewey 52
because adverse weather 101
because adverse winds 45
because affairs could 55
because african people 110
because african women 207
because alcohol abuse 174
because alcohol boils 51
because alcohol makes 151
because alcohol tends 85
because alcohol would 43
because although every 317
because although human 118
because although large 102
because although people 632
because although small 111
because although while 352
because although women 306
because ambient light 126
because ambient noise 44
because america could 241
because america lacks 72
because america loves 43
because america needs 150
because america never 76
because america seems 60
because america still 87
because america wants 84
because america would 409
because amniotic fluid 343
because ancient egypt 47
because ancient greek 212
because ancient israel 57
because ancient people 75
because animals could 192
because animals never 46
because animals often 93
because animals which 119
because animals would 104
because anxiety about 116
because anybody could 530
because anybody knows 93
because anybody likes 63
because anybody wants 84
because anybody would 119
because applied alike 67
because arterial blood 296
because artists could 55
because artists often 65
because average costs 276
because average earnings 116
because average fixed 177
because average people 57
because average total 808
because average wages 100
because bacteria could 40
because bacteria thrive 122
because bacteria under 45
because bacteria which 54
because balance sheet 60
because barbara could 40
because barbara would 44
because behavior change 72
because behavior which 91
because beliefs about 316
because between every 135
because beverly hills 49
because borrowing costs 73
because borrowing money 93
because bottled water 43
because britain alone 54
because britain began 40
because britain could 525
because britain feared 91
because britain might 53
because britain needs 41
because britain never 60
because britain still 125
because britain would 649
because british banks 40
because british firms 89
because british goods 108
because british guiana 45
because british naval 142
because british people 154
because british power 106
because british ships 234
because british trade 130
because british women 62
because broadly speaking 150
because brought about 117
because brownian motion 86
because calcium binds 42
because calcium salts 127
because canadian firms 46
because capital costs 686
because capital could 138
because capital finds 78
because capital flows 436
because capital funds 54
because capital gains 1125
because capital goods 558
because capital needs 128
because capital stock 137
because capital tends 50
because capital which 45
because capital would 227
because captain jones 63
because careful study 221
because catholic action 75
because catholic teaching 46
because central banks 1564
because central vision 43
because certain amino 270
because certain atoms 92
because certain basic 1260
because certain blood 128
because certain board 58
because certain books 255
because certain brain 106
because certain cases 301
because certain cells 391
because certain costs 430
because certain crops 110
because certain deeds 63
because certain drugs 648
because certain ethnic 132
because certain facts 1020
because certain firms 152
because certain fixed 150
because certain foods 559
because certain forms 1320
because certain gases 158
because certain genes 223
because certain goals 125
because certain goods 295
because certain human 233
because certain items 1060
because certain kinds 2235
because certain large 370
because certain legal 301
because certain lines 358
because certain local 121
because certain major 174
because certain minor 150
because certain modes 93
because certain moral 297
because certain names 189
because certain needs 204
because certain others 89
because certain pages 132
because certain pairs 43
because certain parts 2217
because certain people 3858
because certain risks 110
because certain roles 83
because certain rules 437
because certain sales 40
because certain signs 168
because certain small 494
because certain social 838
because certain sorts 121
because certain stars 85
because certain state 306
because certain steps 152
because certain tasks 334
because certain taxes 102
because certain terms 344
because certain tests 219
because certain texts 147
because certain themes 115
because certain trees 40
because certain truths 177
because certain types 3856
because certain views 97
because certain vital 164
because certain white 120
because certain women 182
because certain words 1194
because certain works 156
because charles could 157
because charles would 198
because charlie could 67
because charlie never 48
because charlie would 156
because chaucer speaks 46
because chinese firms 41
because chinese labor 62
because chinese people 264
because chinese women 188
because chinese words 41
because chinese writing 105
because choices about 47
because chronic renal 46
because citation ought 44
because classes still 115
because clients could 60
because clients might 73
because clients often 410
because clients would 157
because climate change 963
because clinton could 40
because cocaine users 46
because coercive force 71
because coercive power 77
because college costs 41
because college teaching 41
because college women 61
because colonel house 53
because colored people 284
because colored women 40
because columbia would 45
because company makes 89
because competing firms 184
because complex roots 110
because complex tasks 127
because computing power 71
because concern about 251
because conduct which 53
because congress acted 59
because congress alone 225
because congress chose 269
because congress could 1160
because congress feared 152
because congress found 138
because congress lacks 92
because congress makes 40
because congress might 174
because congress never 212
because congress often 89
because congress still 109
because congress under 85
because congress voted 55
because congress wants 74
because congress would 1248
because control costs 40
because control would 80
because counsel could 60
because counsel ought 70
because counsel would 120
because country music 281
because country people 452
because couples could 41
because couples often 55
because courage never 87
because creative people 218
because creative power 41
because creative thinking 171
because creative writing 207
because critics could 65
because critics often 71
because critics would 48
because crystal growth 90
because current costs 54
because current earnings 76
because current flowing 74
because current flows 337
because current period 49
because current rates 55
because current social 73
because current thinking 51
because current usage 66
because damaged cells 52
because damages could 66
because damages would 191
because debates about 170
because debtors could 46
because decision rules 48
because decision trees 70
because defense costs 89
because despite every 43
because details about 138
because details alone 71
because details which 41
because diastole lasts 51
because dietary fiber 70
because diogenes could 105
because distant views 44
because division takes 41
because division would 99
because divorce rates 99
because divorce would 83
because doctors could 239
because doctors feared 52
because doctors found 54
because doctors often 113
because doctors would 142
because douglas could 40
because drivers could 51
because drivers would 54
because dropout rates 49
because durable goods 186
because elderly people 491
because elderly women 112
because emotions often 49
because ethylene oxide 122
because european banks 69
because european firms 73
because european social 44
because european trade 43
because european women 108
because everything about 2444
because everything above 52
because everything after 90
because everything began 54
because everything comes 666
because everything costs 228
because everything could 357
because everything falls 59
because everything feels 96
because everything flows 68
because everything grows 72
because everything human 217
because everything hurts 45
because everything keeps 47
because everything looks 888
because everything makes 58
because everything might 78
because everything moves 321
because everything needs 86
because everything really 71
because everything rests 130
because everything round 70
because everything seems 1121
because everything still 78
because everything takes 257
because everything tends 188
because everything turns 135
because everything under 47
because everything which 1687
because everything within 206
because everything works 343
because everything would 1259
because exchange rates 1217
because exchange value 100
because exhaust gases 61
because experts often 88
because exporting firms 45
because exports would 57
because factions within 41
because factors which 182
because failure could 101
because failure might 47
because failure rates 114
because failure would 349
because familial bonds 70
because familiar words 42
because farmers could 588
because farmers found 91
because farmers often 178
because farmers still 60
because farmers would 436
because fashions change 121
because federal action 43
because federal court 281
because federal funding 283
because federal funds 601
because federal money 121
because federal power 53
because federal rules 70
because federal taxes 121
because females could 81
because females often 111
because females would 49
because fifteen times 129
because financing costs 56
because following jesus 48
because foolish people 258
because foreign banks 321
because foreign films 47
because foreign firms 680
because foreign funds 68
because foreign goods 387
because foreign labor 65
because foreign loans 88
because foreign money 82
because foreign sales 56
because foreign ships 96
because foreign taxes 46
because foreign trade 1487
because foreign women 43
because fortune either 67
because forward rates 73
because francis bacon 95
because francis drake 41
because francis would 52
because freedom works 345
because freedom would 79
because freemen would 60
because freight costs 135
because freight rates 406
because friends often 68
because friends urged 45
because friends would 45
because function calls 46
because function words 85
because futures trading 124
because gastric juice 80
because general clark 54
because general crook 40
because general george 85
because general grant 419
because general james 42
because general logic 57
because general miles 49
because general mills 58
because general rules 89
because general santa 91
because general scott 95
because general smuts 99
because general social 47
because general terms 44
because general thomas 41
because general truths 52
because generic drugs 100
because genetic drift 120
because genetic testing 82
because genetic tests 55
because genital warts 42
because germans would 72
because germany alone 54
because germany began 43
because germany could 520
because germany might 124
because germany needs 40
because germany never 57
because germany wants 86
because germany would 818
because grandma could 65
because grandma never 40
because grandma would 94
because grandpa would 63
because gravity helps 112
because gravity holds 49
because gravity keeps 62
because gravity makes 82
because gravity pulls 456
because gravity tends 76
because gravity would 206
because hezekiah praying 47
because history alone 59
because history books 96
because history could 43
because history gives 134
because history knows 40
because history makes 78
because history moves 120
because history never 148
because history seems 167
because history shows 1297
because history tells 262
because history tends 54
because history would 90
because history writing 91
because holland would 46
because honesty would 69
because however close 44
because however small 230
because however strong 155
because humanly speaking 124
because illegal drugs 85
because illicit drugs 45
because illness often 42
because imperial power 48
because imports could 49
because imports would 126
because incomes would 40
because increasing costs 58
because increasing either 45
because infancy would 87
because infants could 65
because inquiry would 76
because insider trading 301
because intense local 46
because ireland could 123
because ireland would 71
because jackson feared 43
because jackson would 124
because jealousy would 58
because jehovah loved 81
because jehovah shall 43
because jehovah would 48
because johnson could 103
because johnson would 95
because jonathan loved 48
because journal writing 83
because judicial power 47
because justice black 66
because justice comes 65
because justice could 127
because justice white 75
because justice would 153
because kennedy would 52
because language alone 164
because language change 52
because language could 150
because language fails 50
because language gives 60
because language learning 305
because language makes 107
because language never 40
because language often 59
because language plays 117
because language seems 51
because language teaching 151
because language tends 48
because language users 139
because language which 73
because language would 62
because lawyers could 44
because lawyers often 84
because lawyers would 172
because learners often 48
because lenders would 121
because lexical items 87
because liberty would 42
because library books 56
because library staff 53
because library users 65
because lifelong learning 125
because limited funds 51
because limited space 51
because lincoln could 58
because lincoln would 102
because listening would 68
because logical thinking 112
because lyrical poetry 52
because machine tools 113
because madison could 43
because mankind could 96
because mankind never 58
because mankind would 136
because marilyn monroe 92
because marketing costs 120
because marketing people 62
because markets change 100
because markets could 41
because markets would 79
because marriage could 59
because marriage gives 47
because marriage makes 90
because marriage rates 60
because marriage takes 41
because marriage within 47
because marriage would 429
because married people 673
because married women 2421
because massive doses 51
because massive stars 51
because material costs 114
because material facts 119
because material goods 102
because material which 68
because matters which 47
because matters would 40
because maximum power 62
because measures taken 72
because medical bills 59
because medical costs 152
because medical ethics 70
because medical staff 108
because members could 287
because members feared 68
because members might 126
because members often 156
because members share 150
because members would 259
because mercury vapor 112
because merrill lynch 118
because message passing 43
because mexican labor 52
because mexican women 76
because minimum wages 152
because minutes later 97
because moments later 371
because musical works 61
because muslims could 52
because muslims would 54
because mutants lacking 72
because mutation rates 104
because napoleon could 118
because napoleon would 146
because national banks 188
because national feeling 80
because national parks 45
because national party 51
because national power 51
because national pride 95
because national savings 47
because national unity 177
because natural beauty 82
because natural foods 61
because natural forms 54
because natural human 55
because natural light 370
because natural reason 235
because neglect would 71
because neutron stars 103
because nitrous oxide 1180
because nominal rates 75
because nominal wages 354
because nowhere could 225
because nucleic acids 231
because objects appear 105
because objects exist 51
because objects which 150
because officer nolan 42
because operating costs 451
because opinions about 144
because optical fiber 85
because organic acids 143
because organic farming 62
because organic forms 43
because overall costs 40
because overhead costs 809
because overseas trade 43
because parents could 444
because parents either 111
because parents feared 88
because parents found 51
because parents might 123
because parents never 62
because parents often 655
because parents spend 70
because parents still 55
because parents value 61
because parents whose 40
because parents would 489
because parties could 90
because parties often 76
because parties would 82
because patrick henry 53
because patrick would 47
because payment could 67
because payment would 154
because payroll taxes 110
because peasants could 92
because peasants would 120
because pegasus would 117
because peptide bonds 42
because perhaps after 98
because persons could 75
because persons holding 82
because persons often 156
because persons seeking 42
because persons under 81
because persons whose 162
because persons within 41
because persons would 106
because pharaoh would 104
because picture books 53
because players could 84
because players often 62
because players would 91
because poetical merit 51
because popular fancy 56
because popular feeling 125
because popular music 456
because popular taste 195
because popular usage 102
because potable water 49
because poverty makes 115
because poverty often 54
because poverty rates 83
because poverty would 72
because premium rates 58
because present goods 44
because present tense 44
because present value 122
because previous cases 42
because previous learning 42
because previous tests 54
because previous works 45
because priests could 41
because primary goods 105
because printed books 73
because printed words 129
because private banks 182
because private costs 93
because private firms 560
because private goods 51
because private money 54
because private people 47
because private savings 120
because private trade 52
because problem solving 357
because produce would 57
because product costs 71
because product lines 51
because product price 54
because profits could 87
because profits earned 51
because profits would 160
because program staff 81
because project costs 59
because project staff 44
because protein binding 124
because protein foods 78
because radical change 84
because railway lines 43
because rapidly changing 196
because rapidly growing 324
because rational action 113
because rational people 203
because reactions occur 51
because refined sugar 133
because refusal would 199
because regional trade 46
because regular people 42
