iconic user interface 170
images were important 275
images were impressed 81
images were imprinted 108
images were incapable 83
images were increasingly 88
images were indelibly 45
images were inscribed 63
images were inspected 50
images were installed 450
images were invariably 72
images were literally 55
images were magnified 83
images were mutilated 72
images were necessary 161
images were organized 68
images were overthrown 55
images were perceived 204
images were perfectly 116
images were performed 409
images were permitted 90
images were portraits 55
images were portrayed 82
images were positioned 47
images were preferred 47
images were presented 1367
images were preserved 119
images were previously 76
images were primarily 153
images were processed 1469
images were projected 1457
images were protected 46
images were published 521
images were purchased 60
images were recovered 112
images were rectified 71
images were reflected 351
images were regularly 64
images were repeatedly 65
images were retrieved 123
images were routinely 90
images were scattered 91
images were scrambled 42
images were segmented 227
images were separated 217
images were shattered 68
images were similarly 71
images were simulated 226
images were sometimes 504
images were subjected 151
images were submitted 52
images were suggested 87
images were supported 58
images were suspended 68
images were themselves 148
images were tolerated 44
images were typically 115
images were venerated 88
images were virtually 57
images were widespread 53
images were worshiped 131
images when necessary 50
images when presented 47
images when projected 57
images will certainly 71
images will determine 88
images will generally 89
images will gradually 48
images will influence 61
images will interfere 92
images will naturally 41
images will overwhelm 74
images will represent 50
images will typically 40
imbibe their character 62
imbibe their knowledge 95
imbibe their nutriment 63
imbibe these qualities 82
imbued from childhood 340
immune body production 125
immune cell activation 1338
immune cell maturation 43
immune cell population 195
immune cell production 152
immune cell receptors 99
immune cell regulation 78
immune cell responses 207
immune cell trafficking 178
immune from accidents 141
immune from accusation 56
immune from aggression 86
immune from alteration 424
immune from amendment 519
immune from antitrust 5353
immune from appellate 119
immune from arbitrary 330
immune from artillery 80
immune from challenges 183
immune from commercial 185
immune from communist 81
immune from community 59
immune from conflicts 68
immune from conviction 271
immune from copyright 186
immune from corporate 73
immune from correction 105
immune from corruption 1092
immune from creditors 88
immune from criticism 14302
immune from defamation 474
immune from depression 171
immune from different 50
immune from disasters 48
immune from discharge 113
immune from discovery 2636
immune from discussion 78
immune from dismissal 170
immune from disruption 57
immune from distortion 83
immune from earthquakes 100
immune from effective 493
immune from electoral 83
immune from empirical 315
immune from epidemics 69
immune from evaluation 58
immune from excessive 46
immune from executive 154
immune from extinction 70
immune from industrial 53
immune from influence 256
immune from injunction 78
immune from injustice 42
immune from inspection 190
immune from litigation 191
immune from mortality 89
immune from municipal 213
immune from objections 52
immune from occasional 166
immune from opposition 52
immune from oversight 110
immune from penalties 114
immune from persuasion 44
immune from planetary 95
immune from political 4809
immune from predators 56
immune from prejudice 131
immune from pressures 554
immune from proceedings 249
immune from production 137
immune from provincial 98
immune from reasonable 81
immune from refutation 158
immune from regulation 999
immune from repression 93
immune from reprisals 235
immune from retaliation 178
immune from revolution 52
immune from sentiment 46
immune from slaughter 68
immune from statutory 49
immune from submarine 342
immune from temptation 823
immune from terrorism 137
immune from terrorist 145
immune from theoretical 47
immune from unpleasant 42
immune host responses 41
immune when challenged 45
impact among different 68
impact crop production 49
impact data collected 45
impact data collection 164
impact drug discovery 112
impact during childhood 149
impact during production 48
impact fees collected 82
impact felt throughout 96
impact food production 63
impact from different 248
impact from industrial 108
impact gene expression 107
impact many different 110
impact more difficult 131
impact more effective 57
impact more generally 161
impact other processes 53
impact such practices 41
impact test apparatus 141
impact test conditions 119
impact test described 143
impact test procedure 225
impact test specimens 1603
impact their attitudes 145
impact their community 192
impact their customers 56
impact their discovery 46
impact their interests 40
impact their motivation 42
impact their operations 264
impact their perception 126
impact their political 44
impact their willingness 54
impact these attitudes 129
impact these conditions 211
impact these different 169
impact these movements 51
impact these practices 113
impact these processes 334
impact these resources 103
impact upon aggregate 972
impact upon americans 121
impact upon appellant 41
impact upon attitudes 635
impact upon audiences 334
impact upon australian 250
impact upon biological 116
impact upon california 127
impact upon character 155
impact upon classroom 211
impact upon cognitive 296
impact upon commercial 256
impact upon community 596
impact upon companies 43
impact upon conditions 146
impact upon consumers 552
impact upon corporate 503
impact upon countries 98
impact upon customary 104
impact upon customers 51
impact upon democracy 78
impact upon determining 43
impact upon different 1074
impact upon economics 99
impact upon effective 88
impact upon electoral 118
impact upon employees 529
impact upon employers 79
impact upon fertility 358
impact upon historians 46
impact upon household 348
impact upon important 169
impact upon industrial 934
impact upon innovation 50
impact upon investors 40
impact upon knowledge 157
impact upon landscape 113
impact upon leadership 109
impact upon libraries 155
impact upon listeners 68
impact upon mainstream 220
impact upon managerial 174
impact upon morbidity 45
impact upon mortality 133
impact upon motivation 173
impact upon municipal 59
impact upon neighboring 109
impact upon nineteenth 72
impact upon offenders 152
impact upon operations 247
impact upon organized 108
impact upon ourselves 144
impact upon perceived 41
impact upon perception 121
impact upon personnel 133
impact upon plaintiff 260
impact upon political 2057
impact upon population 750
impact upon practical 173
impact upon practices 88
impact upon processes 116
impact upon production 1582
impact upon prognosis 43
impact upon protected 310
impact upon psychiatry 72
impact upon residents 159
impact upon secondary 183
impact upon sexuality 41
impact upon societies 75
impact upon strategic 164
impact upon structure 114
impact upon surrounding 499
impact upon television 51
impact upon themselves 471
impact upon theological 123
impact upon transport 40
impact upon vegetation 102
impact upon virtually 268
impact upon vocational 112
impact very different 91
impact were discussed 53
impact when considering 72
impact when delivered 63
impact when performed 63
impact when presented 106
impact when published 64
impact will certainly 110
impact will determine 88
impact will generally 82
impact will influence 40
impact your community 210
impact your customers 173
impact your employees 53
impact your leadership 99
impact your lifestyle 290
impact your operations 107
impact your production 148
impair dark adaptation 45
impair depth perception 87
impair drug absorption 283
impair iron absorption 1284
impair male fertility 180
impair milk production 106
impair skin integrity 109
impair their abilities 359
impair their absorption 233
impair their character 87
impair their cognitive 57
impair their digestive 58
impair their effective 60
impair their enjoyment 232
impair their faculties 88
impair their fertility 155
impair their functional 115
impair their happiness 214
impair their influence 337
impair their integrity 109
impair their intellect 43
impair their interests 156
impair their judgments 60
impair their obligation 611
impair their operations 45
impair their political 120
impair their practical 98
impair their reputation 143
impair their stability 73
impair their willingness 102
impair these faculties 52
impair your faculties 88
impair your fertility 49
impair zinc absorption 297
impale some gentlemen 73
impaling their prisoners 43
impart full knowledge 42
impart high viscosity 53
impart more knowledge 217
impart much knowledge 153
impart other desirable 166
impart other knowledge 48
impart some additional 209
impart some desirable 61
impart some important 150
impart some interesting 61
impart some knowledge 622
impart some protection 49
impart some semblance 62
impart some spiritual 507
impart some stability 93
impart such knowledge 2990
impart such qualities 46
impart their character 195
impart their defective 164
impart their expertise 126
impart their fragrance 77
impart their influence 99
impart their knowledge 6507
impart their political 132
impart their qualities 107
impart their spiritual 54
impart their technical 70
impart their vibrations 82
impart these imprudent 60
impart these qualities 729
impart those qualities 147
impart true knowledge 579
impart very different 96
impart what knowledge 237
impart your knowledge 304
impeach great offenders 115
impeach lord mansfield 53
impeach such witnesses 50
impeach their character 76
impeach their integrity 76
impeach their privilege 88
impeach their sincerity 48
impeach their testimony 177
impeach these witnesses 43
impeach those witnesses 51
impeach your testimony 84
impede data collection 101
impede food production 42
impede free navigation 59
impede more effective 51
impede some reasonable 58
impede such operations 53
impede their abilities 47
impede their departure 137
impede their effective 122
impede their enjoyment 51
impede their expression 42
impede their movements 853
impede their navigation 48
impede their operations 309
impede their political 57
impede their realization 82
impede their spiritual 88
impede these movements 46
impede these operations 111
impede these processes 376
impede those interests 68
impede your movements 86
impede your spiritual 83
impeding their movements 215
impeding their navigation 379
impeding their operations 63
impeding their procedure 91
impinged upon political 44
impish crew clambered 67
implying even automatic 75
implying great antiquity 49
implying some connection 113
implying some criticism 54
implying some knowledge 68
implying some permanent 59
implying such alteration 52
implying their existence 122
implying three different 50
implying very different 104
implying wide dispersion 50
import arms illegally 281
import bill continued 108
import duty collected 466
import duty collection 330
import duty drawbacks 180
import duty exemptions 3388
import duty reductions 584
import duty structure 545
import duty surcharge 234
import farm machinery 112
import from argentina 182
import from bangladesh 374
import from california 286
import from countries 710
import from developed 350
import from different 131
import from elsewhere 562
import from industrial 100
import from neighboring 99
import from somewhere 58
import from venezuela 59
import from yugoslavia 108
import heavy machinery 112
import into microsoft 57
import less expensive 58
import many different 259
import mere inspection 54
import more expensive 254
import more industrial 49
import more machinery 244
import other countries 112
import some equipment 53
import some machinery 102
import such defamation 256
import such equipment 235
import such machinery 52
import their equipment 57
import their furniture 72
import their machinery 203
import used equipment 51
import very different 91
import were addressed 57
import were concerned 49
import were discussed 82
import when considering 92
impose bail conditions 71
impose cost penalties 58
impose four conditions 46
impose great hardships 160
impose hard conditions 180
impose heavy additional 110
impose heavy penalties 1192
impose heavy sentences 136
impose high compliance 42
impose high penalties 83
impose high standards 518
impose jail sentences 371
impose laws generally 50
impose less restraint 47
impose less structure 43
impose life sentences 167
impose many conditions 51
impose many different 61
impose more conditions 98
impose more difficult 44
impose more effective 184
impose more elaborate 56
impose more extensive 99
impose more reasonable 41
impose more regulation 40
impose more restraint 46
impose more structure 431
impose much restraint 77
impose much structure 47
impose only reasonable 96
impose other conditions 845
impose other penalties 268
impose other reasonable 117
impose prior restraint 453
impose some additional 780
impose some arbitrary 193
impose some artificial 90
impose some coherence 215
impose some coherency 49
impose some conditions 574
impose some effective 51
impose some important 89
impose some limitation 465
impose some narrative 45
impose some obligation 187
impose some political 63
impose some practical 61
impose some reasonable 141
impose some regulation 69
impose some restraint 1293
impose some semblance 364
impose some stability 80
impose some standards 139
impose some structure 1148
impose some temporary 46
impose some theoretical 66
impose some wholesome 48
impose such additional 545
impose such arbitrary 55
impose such conditions 7440
impose such covenants 48
impose such extensive 54
impose such hardships 66
impose such limitation 90
impose such obligation 144
impose such penalties 1037
impose such political 58
impose such practices 59
impose such reasonable 889
impose such regulation 147
impose such restraint 135
impose such sentences 148
impose such standards 349
impose their arbitrary 355
impose their attitudes 129
impose their candidate 145
impose their character 118
impose their conception 428
impose their conditions 580
impose their definition 623
impose their different 65
impose their doctrines 249
impose their dominance 180
impose their domination 652
impose their excessive 74
impose their expertise 46
impose their fantasies 64
impose their ideologies 162
impose their influence 451
impose their interests 451
impose their judgments 437
impose their knowledge 86
impose their leadership 211
impose their lifestyle 64
impose their metaphors 132
impose their political 1439
impose their practices 89
impose their preferred 975
impose their priorities 263
impose their spiritual 43
impose their standards 1388
impose their structure 80
impose their supremacy 159
impose their technical 40
impose their theological 70
impose their universal 49
impose their viewpoint 157
impose their worldview 180
impose these additional 132
impose these conditions 645
impose these penalties 153
impose these qualities 54
impose these sentences 53
impose these standards 334
impose those conditions 174
impose those penalties 101
impose those standards 202
impose three conditions 94
impose three different 68
impose upon americans 51
impose upon christians 137
impose upon companies 74
impose upon consumers 49
impose upon conviction 61
impose upon corporate 72
impose upon credulity 115
impose upon credulous 89
impose upon defendant 78
impose upon directors 56
impose upon employees 85
impose upon employers 590
impose upon everybody 84
impose upon ignorance 244
impose upon ministers 48
impose upon offenders 52
impose upon ourselves 4439
impose upon parliament 49
impose upon physicians 41
impose upon plaintiff 48
impose upon political 54
impose upon posterity 149
impose upon reluctant 46
impose upon themselves 10405
impose very different 364
impose wage reductions 95
impose wage restraint 191
impose what conditions 234
impose your conditions 49
impose your standards 162
imposing ever witnessed 197
imposing great hardships 92
imposing hard conditions 77
imposing heavy additional 96
imposing heavy penalties 1382
imposing heavy sentences 119
imposing high standards 190
imposing jail sentences 132
imposing life sentences 51
imposing more conditions 41
imposing more effective 101
imposing more extensive 46
imposing more structure 192
imposing other conditions 161
imposing other penalties 71
imposing prior restraint 188
imposing rock formations 80
imposing site overlooking 42
imposing some additional 219
imposing some arbitrary 93
imposing some conditions 144
imposing some limitation 127
imposing some obligation 46
imposing some restraint 253
imposing some semblance 55
imposing some structure 229
imposing such additional 79
imposing such conditions 1126
imposing such hardships 54
imposing such obligation 73
imposing such penalties 294
imposing such restraint 85
imposing such standards 125
imposing their arbitrary 49
imposing their conception 68
imposing their conditions 82
imposing their definition 78
imposing their domination 154
imposing their ideologies 48
imposing their influence 104
imposing their interests 106
imposing their judgments 46
imposing their leadership 60
imposing their political 284
imposing their preferred 161
imposing their priorities 47
imposing their standards 259
imposing these additional 66
imposing these conditions 373
imposing these penalties 91
imposing these standards 90
imposing those conditions 66
imposing three conditions 52
imposing upon christians 46
imposing upon credulous 52
imposing upon defendant 52
imposing upon employers 143
imposing upon everybody 54
imposing upon landlords 41
imposing upon ourselves 405
imposing upon posterity 60
imposing upon themselves 1466
imposing wage reductions 55
imposing wage restraint 50
impugn their character 134
impugn their integrity 369
impugn their patriotism 211
impugn their sincerity 79
impugn their testimony 79
impugn your character 71
impugn your integrity 46
impure earthy limestone 60
impure from admixture 185
impure iron carbonate 94
impure zinc dissolves 76
impute evil intentions 105
impute some desirable 50
impute such intentions 47
impute such knowledge 119
impute such monstrous 64
impute such qualities 50
impute these disasters 54
impute these qualities 65
imputing evil intentions 50
imputing their successes 77
inborn ideal naturally 44
inbred line population 130
incest during childhood 52
incest were committed 56
incest were permitted 52
inches deep amidships 135
inches deep throughout 72
inches from starvation 46
inches high exclusive 48
inches high throughout 48
inches thick alternating 43
inches thick amidships 178
inches thick protected 83
inches thick separated 232
inches thick supported 99
inches thick throughout 321
inches were available 88
inches were collected 100
inches when stretched 57
inches wide amidships 89
inches wide separated 91
inches wide supported 43
inches wide throughout 156
inches will generally 117
inches will represent 167
incite good wanderers 45
incite other countries 48
incite their audiences 51
incite their followers 341
inciting their followers 283
income also indicates 46
income also influence 50
income also reflected 42
income among americans 88
income among consumers 439
income among countries 682
income among different 1648
income among employees 61
income among hispanics 70
income among household 95
income among industrial 54
income among physicians 50
income among population 75
income among producers 86
income among provinces 87
income among residents 84
income among taxpayers 123
income among themselves 306
income areas generally 41
income asian americans 132
income asian countries 1774
income asian economies 109
income came primarily 165
income cash dividends 512
income city residents 752
income data available 713
income data collected 751
income data presented 452
income data published 89
income during childhood 83
income during depression 56
income during different 40
income during pregnancy 52
income during recessions 100
income during temporary 65
income earning occupation 46
income earning population 155
income earning prospects 46
income farm operators 118
income find themselves 65
income flow generated 109
income from additional 500
income from admissions 263
income from advertising 6566
income from affiliated 200
income from affiliates 184
income from affiliation 133
income from alienation 83
income from ancestral 55
income from ancillary 177
income from annuities 692
income from apartment 91
income from associated 170
income from associates 117
income from australian 307
income from authorship 76
income from available 73
income from benefices 277
income from blackmail 49
income from bootlegging 130
income from borrowers 72
income from brokerage 130
income from california 362
income from capitation 68
income from carpentry 50
income from charities 49
income from cigarette 59
income from collection 149
income from commercial 2225
income from commission 244
income from commodity 299
income from community 772
income from companies 253
income from conquered 45
income from consumers 1902
income from continued 179
income from contracting 98
income from contracts 673
income from copyright 262
income from corporate 1510
income from corruption 147
income from countries 254
income from creditors 218
income from cultivating 152
income from customary 45
income from customers 377
income from dependent 502
income from developed 188
income from different 2498
income from discharge 2411
income from discounts 152
income from dividends 6169
income from elsewhere 170
income from employees 129
income from employers 261
income from endowment 6030
income from equipment 302
income from exhibition 48
income from exporters 45
income from extensive 135
income from extraction 154
income from factories 69
income from fisheries 349
income from foundation 52
income from franchise 53
income from freelance 361
income from furnished 231
income from groundnut 124
income from household 1629
income from immovable 2180
income from incentive 124
income from industrial 1107
income from inherited 481
income from insurance 1246
income from intangible 856
income from intensive 52
income from interests 270
income from inventions 94
income from inventory 122
income from investors 75
income from invisible 340
income from irregular 82
income from irrigated 354
income from irrigation 360
income from landlords 194
income from leveraged 100
income from listeners 58
income from livestock 6360
income from lotteries 132
income from lucrative 58
income from machinery 87
income from marijuana 58
income from migratory 51
income from mortgaged 251
income from mortgages 408
income from municipal 1895
income from newspaper 303
income from nonmember 92
income from occasional 310
income from occupation 191
income from operations 16319
income from organized 262
income from outsiders 53
income from ownership 1244
income from paperback 42
income from parliament 109
income from passengers 305
income from patronage 58
income from penalties 41
income from permanent 776
income from petroleum 2598
income from phosphate 138
income from piecework 43
income from plantation 104
income from political 141
income from preferred 178
income from premature 50
income from previously 95
income from principal 500
income from privately 113
income from producers 274
income from production 7562
income from profession 181
income from protected 93
income from protection 53
income from provincial 106
income from published 40
income from purchases 116
income from qualified 826
income from railroads 113
income from recapture 161
income from redemption 66
income from reinvesting 47
income from relatives 235
income from residence 53
income from residents 91
income from resources 184
income from royalties 2926
income from secondary 514
income from sidelines 88
income from socialized 52
income from somewhere 215
income from specified 551
income from sponsored 67
income from statutory 91
income from subsidiary 2918
income from subsidies 162
income from sugarcane 251
income from taxpayers 828
income from technical 162
income from telephone 70
income from television 674
income from temporary 307
income from themselves 81
income from transfers 584
income from transport 483
income from unofficial 41
income from unrealized 53
income from unrelated 992
income from unskilled 136
income from utilities 58
income from vegetable 164
income from vineyards 60
income from virtually 62
income from voluntary 399
income from wholesale 81
income from wisconsin 58
income from woodlands 83
income from worldwide 139
income fund described 66
income gain associated 91
income have continued 72
income have developed 50
income have different 185
income have generally 118
income have important 56
income health insurance 148
income home ownership 892
income into additional 71
income into different 153
income into industrial 47
income into permanent 86
income just described 67
income less allowable 984
income less corporate 42
income less deductions 1826
income less developed 222
income less dividends 1221
income less exemptions 206
income less important 53
income less necessary 213
income less preferred 480
income less production 73
income less statutory 70
income less transfers 111
income life insurance 328
income like dividends 46
income loss associated 263
income made available 387
income made necessary 55
income means recognizing 40
income more desirable 73
income more difficult 95
income more equitable 183
income more equitably 552
income more favorable 45
income more favorably 84
income more generally 80
income more important 219
income more precisely 66
income must certainly 47
income must generally 122
income must represent 45
income other deductions 75
income over deductions 267
income over different 106
income over dividends 66
income over necessary 193
income paid quarterly 54
income plus additional 49
income plus corporate 124
income plus dividends 58
income plus transfers 292
income ratio indicates 129
income rose accordingly 73
income rose gradually 47
income rose throughout 60
income upon collection 47
income upon expiration 77
income upon withdrawal 45
income very carefully 55
income very difficult 40
income were abolished 48
income were accounted 50
income were allocated 129
income were associated 387
income were available 525
income were collected 184
income were concerned 147
income were converted 56
income were dependent 81
income were described 45
income were developed 109
income were different 69
income were difficult 42
income were discussed 166
income were especially 44
income were estimated 200
income were extremely 73
income were generally 187
income were generated 112
income were gradually 56
income were identical 76
income were important 188
income were inversely 48
income were necessary 122
income were perfectly 107
income were permitted 41
income were presented 83
income were primarily 54
income were published 45
income were reflected 77
income were unrelated 46
income were virtually 46
income when calculating 931
income when collected 198
income when considering 96
income when determining 676
income when dividends 63
income when exercised 42
income when necessary 86
income when production 59
income when recovered 67
income will certainly 178
income will determine 256
income will eliminate 44
income will encourage 100
income will fluctuate 301
income will generally 673
income will gradually 158
income will influence 220
income will naturally 131
income will represent 177
income will stimulate 157
income will typically 118
incoming high frequency 260
incoming home secretary 159
incoming mail addressed 232
incoming pain sensations 58
incoming radio frequency 658
incoming tour operators 226
incoming vice president 527
incoming wave amplitude 96
incoming wire transfers 190
incurs some additional 320
indeed also testified 72
indeed among christians 40
indeed among different 59
indeed among themselves 97
indeed arab existence 138
indeed been abandoned 380
indeed been abolished 262
indeed been activated 41
indeed been addressed 109
indeed been advocated 104
indeed been afflicted 40
indeed been allocated 46
indeed been altogether 77
indeed been announced 91
indeed been appointed 358
indeed been assaulted 55
indeed been assembled 40
indeed been associated 325
indeed been astonishing 60
indeed been attempted 585
indeed been attracted 70
indeed been authorized 80
indeed been available 67
indeed been beneficial 72
indeed been bountiful 56
indeed been broadened 40
indeed been carefully 195
indeed been challenged 230
indeed been collected 186
indeed been committed 729
indeed been compelled 203
indeed been completed 221
indeed been conceived 128
indeed been concerned 228
indeed been concluded 307
indeed been condemned 198
indeed been conducted 328
indeed been conferred 124
indeed been confirmed 637
indeed been connected 156
indeed been conquered 189
indeed been considering 100
indeed been consulted 81
indeed been contended 350
indeed been contested 58
indeed been continued 55
indeed been converted 239
indeed been convicted 72
indeed been convinced 124
indeed been corrected 104
indeed been correctly 98
indeed been corrupted 89
indeed been crucified 66
indeed been customary 65
indeed been dedicated 45
indeed been delivered 298
indeed been deposited 60
indeed been described 942
indeed been destroyed 577
indeed been developed 495
indeed been different 216
indeed been difficult 402
indeed been disavowed 49
indeed been discarded 40
indeed been discussed 355
indeed been dismissed 79
indeed been displaced 84
indeed been displayed 42
indeed been dissolved 60
indeed been distorted 65
indeed been disturbed 69
indeed been dominated 80
indeed been effective 288
indeed been encouraging 42
indeed been entrusted 87
indeed been envisaged 42
indeed been especially 47
indeed been estimated 116
indeed been evacuated 51
indeed been excellent 46
indeed been excessive 124
indeed been exercised 172
indeed been exhausted 48
indeed been exhibited 62
indeed been explained 104
indeed been exploited 115
indeed been expressed 270
indeed been expressly 148
indeed been extensive 43
indeed been extremely 269
indeed been forbidden 41
indeed been forgotten 157
indeed been fortunate 1123
indeed been fulfilled 574
indeed been furnished 50
indeed been generally 382
indeed been generated 96
indeed been graciously 45
indeed been gradually 101
indeed been gratified 47
indeed been immensely 50
indeed been important 250
indeed been impressed 142
indeed been increasingly 106
indeed been indicated 92
indeed been inflicted 40
indeed been installed 77
indeed been instances 124
indeed been interesting 51
indeed been intimated 54
indeed been justified 188
indeed been kidnapped 101
indeed been liberated 79
indeed been marvelous 47
indeed been motivated 53
indeed been necessary 204
indeed been neglected 199
indeed been negligent 274
indeed been nominated 49
indeed been occasional 41
indeed been occasioned 163
indeed been officially 54
indeed been oppressed 43
indeed been organized 103
indeed been outstanding 40
indeed been overgrown 79
indeed been overthrown 90
indeed been perceived 111
indeed been perfectly 40
indeed been performed 306
indeed been permitted 152
indeed been persuaded 107
indeed been plausibly 85
indeed been plundered 88
indeed been political 51
indeed been possessed 89
indeed been practiced 64
indeed been predicted 90
indeed been premature 61
indeed been presented 260
indeed been preserved 331
indeed been pretended 49
indeed been prevented 50
indeed been previously 383
indeed been primarily 53
indeed been prodigious 49
indeed been projected 74
indeed been prominent 68
indeed been prophetic 60
indeed been published 562
indeed been purchased 92
indeed been questioned 438
indeed been radically 50
indeed been ransacked 89
indeed been recovered 103
indeed been recruited 57
indeed been reflected 47
indeed been relegated 50
indeed been reluctant 53
indeed been renounced 51
indeed been repeatedly 320
indeed been requested 42
indeed been satisfied 82
indeed been scattered 56
indeed been sentenced 71
indeed been separated 118
indeed been shattered 77
indeed been solicited 55
indeed been sometimes 298
indeed been subjected 392
indeed been submitted 78
