iceberg calving accounts 121
improving indian relations 51
improving joint mobility 144
improving labor mobility 83
improving labor relations 474
improving latin american 67
improving learning outcomes 400
improving legal education 181
improving legal services 84
improving lipid profiles 75
improving local authority 65
improving local business 43
improving local capacity 58
improving local economic 119
improving local education 62
improving local financial 44
improving local services 222
improving music education 53
improving negro education 140
improving noise immunity 72
improving nursing education 189
improving nursing practice 381
improving nursing services 78
improving plant nutrition 55
improving price formation 41
improving query response 44
improving racial relations 118
improving renal perfusion 169
improving river channels 57
improving rural economic 51
improving rural education 239
improving sleep patterns 136
improving social benefits 41
improving social condition 65
improving social functioning 451
improving social mobility 90
improving social networks 46
improving social outcomes 88
improving social policies 66
improving social programs 88
improving social relations 609
improving social security 584
improving social services 939
improving social supports 46
improving staff relations 88
improving state capacity 63
improving state finances 48
improving state relations 56
improving state services 77
improving teaching materials 59
improving teaching practice 529
improving trade balances 109
improving trade relations 793
improving under treatment 445
improving urban education 143
improving urban services 92
improving walking distance 49
improving waste disposal 83
improving water delivery 58
improving water resource 103
improving water retention 108
improving water services 48
improving water supplies 821
improving water treatment 73
improving working condition 40
improving working relations 153
improving world economic 155
improving yield potential 121
impulse comes directly 65
impulse could possibly 47
impulse could scarcely 98
impulse first followed 93
impulse first imparted 51
impulse first received 42
impulse makes possible 51
impulse noise exposure 109
impulse quite distinct 51
impulse springing directly 40
impulse still remained 44
impulse still survives 47
impulse which accounts 50
impulse which actually 52
impulse which actuated 130
impulse which actuates 105
impulse which affected 92
impulse which animated 481
impulse which animates 348
impulse which attracts 104
impulse which controls 131
impulse which demanded 49
impulse which destroys 44
impulse which dictated 82
impulse which dictates 115
impulse which directed 270
impulse which emanates 52
impulse which explains 44
impulse which followed 66
impulse which formerly 47
impulse which governed 73
impulse which impelled 243
impulse which inclines 89
impulse which increases 49
impulse which informed 80
impulse which initiated 65
impulse which initiates 126
impulse which inspired 493
impulse which inspires 286
impulse which nautical 126
impulse which normally 60
impulse which operates 54
impulse which pervaded 46
impulse which pervades 67
impulse which precedes 44
impulse which prevents 49
impulse which probably 42
impulse which proceeds 112
impulse which produced 760
impulse which produces 595
impulse which projects 87
impulse which prompted 1815
impulse which provides 52
impulse which rendered 74
impulse which requires 55
impulse which resulted 274
impulse which suddenly 114
impulse which suggests 41
impulse which supplies 60
impulse which sustains 102
impulse which triggers 55
impulse which underlay 104
impulse which voltaire 40
impulse within american 51
impulse would continue 54
impulse would normally 44
impulse would probably 169
imputed banking services 63
imputed housing services 47
inaction which followed 288
inaction which preceded 55
inaction which proceeds 83
inaction would commonly 86
inboard engine nacelles 135
incense which ascended 101
incense which darkened 79
incised linear ornament 179
incised linear patterns 340
incised lines bordered 47
incised lines decorate 45
incised lines encircle 133
incised lines encircling 302
incised lines indicate 163
incised lines indicating 242
incised lines parallel 418
incised river channels 172
incised stream channels 220
incision gives adequate 107
incision running parallel 146
incision which extended 65
incision which includes 42
incision which provides 47
incision would probably 40
incisor first premolar 162
incline above mentioned 56
include acute bacterial 105
include acute confusion 49
include acute coronary 59
include acute episodes 43
include acute infection 105
include acute mountain 61
include acute rejection 73
include acute toxicity 126
include adult children 220
include adult education 844
include adult literacy 162
include adult patients 49
include agatha christie 64
include allen ginsberg 63
include alpha channels 43
include ample evidence 45
include ample provision 53
include anything concerning 65
include anything resembling 109
include anything whatever 49
include apple computer 296
include armed conflict 108
include armed struggle 52
include arthur andersen 113
include asset accounts 44
include audit policies 59
include auger electron 169
include banking services 55
include basic academic 62
include basic business 42
include basic computer 143
include basic concepts 215
include basic economic 81
include basic education 308
include basic elements 139
include basic financial 49
include basic literacy 93
include basic materials 64
include basic personal 53
include basic physical 98
include basic questions 86
include basic sciences 50
include basic services 113
include basic survival 45
include basis functions 48
include batch processing 61
include binding proteins 43
include black africans 46
include black children 79
include black students 66
include black suffrage 56
include blast furnaces 146
include blood cultures 316
include blood pressure 2040
include blood products 68
include blood relations 71
include bloom syndrome 50
include bonds acquired 94
include bonus payments 162
include brain injuries 81
include breathing problems 84
include breathing retraining 50
include brief accounts 136
include brief comments 209
include brief examples 41
include brief excerpts 67
include brief passages 41
include broad coverage 82
include broad questions 51
include broad spectrum 60
include burial expenses 49
include burning sensation 114
include calling attention 64
include carol gilligan 68
include cases concerning 47
include cases reported 46
include cells containing 74
include changing patterns 85
include chief financial 43
include child guidance 1151
include civic education 108
include civil engineering 250
include civil engineers 75
include civil liability 87
include civil remedies 40
include civil servants 606
include class struggle 46
include cleaning materials 48
include cleaning products 81
include cleaning supplies 68
include close attention 206
include close monitoring 291
include close personal 99
include close scrutiny 54
include color graphics 84
include color pictures 108
include comic elements 48
include conch fritters 106
include cooking utensils 94
include costs directly 69
include costs incurred 1279
include costs involved 41
include court decisions 161
include crush injuries 99
include daily exercise 104
include daily monitoring 45
include dairy products 1847
include debts incurred 97
include delta airlines 48
include delta functions 58
include drawing attention 93
include drawing pictures 91
include dried apricots 60
include dummy variables 1606
include dumping syndrome 56
include eight children 77
include either heartbreak 43
include either increased 45
include either interest 45
include either physical 125
include either specific 45
include emile durkheim 75
include engaging students 42
include equal treatment 141
include error analysis 52
include error detection 313
include error messages 196
include error recovery 55
include essay questions 296
include ethnic conflict 54
include ethnic identity 135
include ethnic minority 222
include evening primrose 320
include event handlers 45
include every activity 230
include every american 53
include every authority 41
include every business 70
include every category 110
include every christian 42
include every condition 80
include every contract 367
include every doctrine 57
include every document 88
include every employee 120
include every essential 128
include every gradation 53
include every incident 67
include every industry 48
include every ingredient 70
include every instance 189
include every interest 611
include every operation 318
include every possible 3614
include every potential 101
include every proceeding 107
include every relevant 185
include every religious 93
include every resource 40
include every situation 84
include every specific 47
include extra payments 57
include facial gestures 58
include facial grimaces 41
include facial numbness 85
include facts concerning 43
include false positive 52
include fault detection 50
include fecal impaction 113
include feeding problems 101
include fetal distress 212
include fewer children 51
include files containing 81
include files required 53
include finding solutions 53
include finding suitable 40
include firms involved 46
include fixed deposits 43
include fixed expenses 57
include flame ionization 65
include fluid dynamics 62
include fluid overload 1046
include fluid retention 882
include focal cerebral 42
include focal necrosis 114
include focal seizures 80
include foods containing 162
include force feedback 121
include franz schubert 47
include fraud detection 62
include fried calamari 284
include fully equipped 548
include funding agencies 41
include funds earmarked 86
include funds expended 55
include funds obtained 58
include funds provided 114
include funds received 130
include fungal infection 51
include gamma globulin 40
include genes involved 253
include george gershwin 45
include george washington 551
include getting involved 115
include goods imported 84
include goods produced 121
include graft rejection 140
include grain boundary 100
include grain products 69
include green mountain 42
include gross domestic 112
include gross receipts 651
include gross revenues 55
include group counseling 247
include group dynamics 171
include group formation 53
include group projects 86
include group quarters 54
include growth hormones 69
include growth monitoring 91
include guest lectures 68
include helping children 265
include helping families 95
include helping patients 213
include helping students 512
include housing projects 59
include human activity 109
include human elements 45
include human evolution 44
include human interest 154
include human pathogens 93
include human relations 312
include human resource 859
include human security 81
include human services 81
include human subjects 118
include image analysis 86
include image processing 1186
include indian children 45
include input controls 69
include input variables 45
include ionizing radiations 67
include items addressing 55
include items concerning 140
include items designed 162
include items directly 43
include items pertaining 121
include items reflecting 67
include items relevant 88
include items specific 42
include james buchanan 42
include joint military 59
include joint projects 51
include joint ventures 1081
include junior colleges 168
include keeping accurate 54
include known positive 51
include labor disputes 65
include labor migration 53
include labor relations 179
include large boulders 48
include large deletions 60
include large deposits 129
include large elements 99
include large expanses 91
include large families 64
include large increases 97
include large projects 44
include large reserves 64
include large segments 170
include laser printers 128
include latin american 2020
include learning disabled 43
include learning outcomes 90
include learning problems 769
include leased property 54
include leather products 81
include legal barriers 71
include legal entities 52
include legal expenses 171
include legal liability 55
include legal problems 74
include legal sanctions 57
include legal services 323
include lengthy passages 47
include light engineering 93
include light fixtures 70
include light industry 103
include light scattering 157
include limit switches 171
include linear functions 53
include lipid droplets 45
include liver necrosis 41
include liver problems 57
include liver toxicity 150
include lobar pneumonia 52
include local anesthesia 187
include local authority 262
include local branches 51
include local business 142
include local chambers 47
include local chapters 92
include local churches 62
include local citizens 66
include local colleges 40
include local councils 46
include local currency 60
include local delivery 47
include local economic 109
include local education 48
include local infection 163
include local injection 57
include local officials 86
include local partners 41
include local politics 45
include local property 63
include local services 44
include local variables 84
include local variations 76
include louis armstrong 139
include lower interest 101
include major advances 51
include major economic 62
include major elements 118
include major emphasis 41
include major financial 53
include major projects 75
include major segments 42
include marian anderson 46
include meeting deadlines 41
include metal processing 60
include metal products 151
include methyl chloride 62
include minor children 214
include minor injuries 85
include minor offenses 48
include minor salivary 52
include minor variations 95
include money borrowed 98
include money invested 43
include money laundering 303
include money payments 71
include money purchase 71
include money received 175
include moral education 145
include moral goodness 54
include moral questions 47
include morning headaches 60
include morning sickness 123
include motion pictures 594
include motion sickness 108
include motor activity 65
include motor carriers 64
include motor deficits 57
include motor vehicles 1053
include music education 244
include nasal congestion 777
include nearly complete 52
include nearly everyone 212
include needs analysis 122
include negro platoons 67
include newly acquired 52
include newly diagnosed 44
include nobel laureates 98
include noise pollution 121
include noise reduction 148
include nursing diagnoses 283
include nursing diagnosis 71
include nursing education 60
include nursing services 106
include obese patients 62
include older children 456
include older patients 131
include older students 68
include optic neuritis 673
include option explicit 47
include order processing 598
include outer membrane 48
include overt behaviors 52
include ozone depletion 113
include packing materials 43
include pages containing 47
include panic disorder 525
include paper currency 41
include paper products 189
include party politics 57
include penal sanctions 52
include people employed 124
include people involved 175
include petty offenses 67
include phase contrast 47
include pilot projects 212
include plain biscuits 54
include plain orifices 63
include plant extracts 92
include plant managers 41
include plant materials 76
include point mutations 418
include power distance 50
include power failures 53
include power relations 118
include power supplies 201
include press relations 52
include price controls 579
include price increases 130
include price inflation 51
include price supports 252
include pricing policies 94
include prime minister 181
include print materials 86
include queen elizabeth 131
include query languages 233
include query processing 148
include quick response 45
include quite detailed 147
include quite specific 48
include racial equality 137
include racial identity 97
include raising children 89
include rapid economic 69
include rapid expansion 50
include rapid increases 66
include rapid induction 42
include rapid response 89
include rather detailed 69
include renal toxicity 98
include renal vascular 41
include rents received 40
include rocky mountain 396
include roman catholics 1118
include roman numerals 73
include rough sketches 43
include rules concerning 256
include rules designed 42
include rules specifying 46
include sales analysis 60
include sales invoices 96
include sales managers 66
include sales promotion 252
include sales revenues 52
include sales salaries 51
include savings accounts 468
include savings deposits 304
include selling expenses 161
include selling products 62
include semen analysis 65
include sending children 43
include sending messages 75
include senior citizens 235
include senior managers 198
include senior officers 95
include senior officials 212
include serum alkaline 88
include serum proteins 93
include serum sickness 694
include setting realistic 80
include setting specific 56
include seven children 93
include seven distinct 46
include seven elements 54
include shape analysis 77
include short accounts 41
include short articles 194
include short attention 159
include short circuits 51
include short excerpts 42
include short passages 67
include showing interest 44
include shunt infection 90
include sinus arrhythmia 62
include skull fracture 170
include slack variables 45
include sleep problems 143
include small business 1022
include small children 187
