idealistic political theory 44
important artifacts from 133
important artifacts were 91
important assertions made 45
important associates from 141
important associates were 87
important association areas 81
important assumption here 481
important assumption made 911
important assumption must 115
important assumption upon 48
important assumption used 96
important assumption when 81
important assumption will 52
important asymmetry here 64
important attitudes were 45
important attribute from 67
important attribute here 48
important attribute when 175
important attribute will 43
important audiences were 50
important available data 43
important avocations made 49
important avocations will 74
important behavioral areas 50
important behavioral cues 48
important behavioral data 40
important behavioral risk 52
important beneficial role 93
important beneficial side 46
important beneficial uses 41
important biological areas 47
important biological data 93
important biological fact 333
important biological ideas 44
important biological laws 54
important biological need 80
important biological role 889
important biological theory 49
important biological tool 42
important biological work 105
important botanical work 218
important brokerage role 63
important budgetary item 61
important byzantine city 84
important california case 88
important campaigns during 48
important campaigns were 193
important canaanite city 252
important candidate gene 64
important carryover from 56
important catalytic role 892
important catchment areas 137
important causative role 371
important cautionary note 611
important cautionary tale 204
important ceremonial days 77
important ceremonial part 43
important ceremonial role 242
important ceremonial site 190
important ceremonial uses 40
important challenges ahead 101
important challenges during 46
important challenges facing 2020
important challenges from 67
important challenges have 103
important challenges were 68
important challenges will 74
important character among 112
important character during 67
important character from 408
important character have 241
important character here 44
important character must 60
important character took 98
important character type 61
important character upon 44
important character used 53
important character were 427
important character when 62
important character will 89
important chemicals from 86
important chemicals like 91
important chemicals such 186
important chemicals used 222
important chemicals were 62
important churchmen were 44
important classical text 56
important classical work 109
important cognitive role 162
important cognitive step 44
important cognitive task 62
important cognitive tool 89
important colleagues were 92
important collection from 243
important collection made 71
important collection will 61
important commercial areas 234
important commercial bank 215
important commercial base 49
important commercial body 74
important commercial case 56
important commercial city 7034
important commercial crop 4702
important commercial firm 69
important commercial fish 1324
important commercial food 122
important commercial form 59
important commercial fuel 47
important commercial item 158
important commercial link 188
important commercial mart 105
important commercial ones 98
important commercial port 2842
important commercial post 40
important commercial road 40
important commercial role 330
important commercial salt 52
important commercial site 53
important commercial ties 194
important commercial tool 49
important commercial town 4115
important commercial tree 437
important commercial type 78
important commercial uses 594
important commercial wood 48
important commission came 146
important commission during 152
important commission from 734
important committee post 122
important committee were 79
important committee work 503
important commodity among 61
important commodity during 85
important commodity from 107
important commodity like 44
important commodity sold 41
important commodity such 46
important commodity used 40
important community among 44
important community health 225
important community like 47
important community need 277
important community role 142
important community work 326
important companies from 53
important companies have 259
important companies like 112
important companies such 130
important companies were 419
important component among 104
important component during 88
important component from 195
important component here 135
important component must 42
important component part 1857
important component used 88
important component when 249
important component will 115
important composers from 80
important composers have 120
important composers such 45
important composers were 195
important compounds from 118
important compounds have 191
important compounds into 52
important compounds like 71
important compounds such 536
important compounds used 123
important compounds were 66
important compounds will 95
important conception made 53
important conception when 43
important concession from 725
important concession made 425
important concession when 95
important conclusion from 7225
important conclusion here 447
important conclusion made 132
important conclusion must 205
important conclusion upon 70
important conclusion when 72
important conclusion will 188
important conditioning role 55
important conditions from 94
important conditions have 324
important conditions here 45
important conditions laid 51
important conditions leading 73
important conditions making 47
important conditions must 665
important conditions need 45
important conditions seem 44
important conditions such 207
important conditions upon 156
important conditions were 545
important conditions will 153
important confession from 65
important conflicts among 91
important conflicts have 55
important conflicts over 143
important conflicts were 102
important congenital heart 54
important congresses were 47
important connection among 93
important connection from 79
important connection here 170
important connection made 47
important connection will 47
important conquered areas 56
important conquests from 75
important conquests made 65
important conquests over 85
important conquests were 280
important consumers were 42
important container port 107
important contingents from 59
important contracts from 84
important contracts have 117
important contracts must 55
important contracts were 292
important contrasts among 85
important controlling role 134
important convention ever 43
important convention held 41
important corollary from 219
important corollary here 100
important corollary must 60
important corporate body 46
important corporate data 172
important corporate goal 83
important corporate news 47
important correction into 56
important correction must 137
important correction term 47
important countries during 79
important countries from 201
important countries have 466
important countries into 46
important countries like 453
important countries such 393
important countries there 45
important countries were 444
important countries will 88
important courtiers were 47
important criminals were 42
important criticism came 55
important criticism from 103
important criticism made 135
important criticism upon 41
important customers from 64
important customers have 122
important customers such 59
important customers were 374
important customers will 51
important deciduous tree 47
important deductions from 684
important deductions have 129
important deductions must 47
important deductions were 69
important defections from 216
important defectors from 41
important defensive line 70
important defensive role 334
important defensive work 47
important delegates were 83
important delegation from 274
important departure from 11052
important departure made 49
important deputation from 46
important derivation from 42
important derogation from 70
important detective work 118
important determining fact 54
important determining role 267
important deterrent role 70
important diagnostic aids 425
important diagnostic clue 1571
important diagnostic cues 66
important diagnostic data 259
important diagnostic fact 68
important diagnostic help 58
important diagnostic mark 226
important diagnostic means 57
important diagnostic role 373
important diagnostic sign 3293
important diagnostic step 271
important diagnostic task 57
important diagnostic test 1727
important diagnostic tool 5126
important dignities came 49
important digression from 59
important dimensions along 463
important dimensions during 45
important dimensions from 150
important dimensions have 143
important dimensions must 54
important dimensions only 44
important dimensions such 307
important dimensions were 171
important dimensions when 59
important dimensions will 119
important directions were 68
important directive from 59
important directive role 51
important directors like 49
important directors such 50
important directors were 57
important disciples were 176
important discovery also 45
important discovery among 40
important discovery bearing 69
important discovery came 217
important discovery during 228
important discovery ever 899
important discovery from 478
important discovery gave 40
important discovery have 54
important discovery here 113
important discovery just 47
important discovery made 2143
important discovery must 85
important discovery took 61
important discovery tool 56
important discovery were 164
important discovery when 301
important discovery will 231
important discussion among 81
important discussion here 57
important discussion took 399
important discussion upon 52
important discussion will 54
important disorders such 55
important dissenter from 42
important districts have 72
important districts like 55
important districts went 50
important districts were 185
important diversity among 56
important doctrinal work 97
important doctrines from 44
important doctrines have 143
important doctrines were 177
important documents among 93
important documents back 52
important documents bearing 614
important documents came 53
important documents dealing 365
important documents during 81
important documents ever 430
important documents from 2304
important documents give 40
important documents have 1074
important documents held 42
important documents here 45
important documents into 196
important documents kept 51
important documents laid 52
important documents left 47
important documents like 611
important documents made 139
important documents must 179
important documents sent 107
important documents such 2035
important documents there 146
important documents upon 81
important documents used 157
important documents were 2985
important documents when 137
important documents will 322
important dramatist west 82
important dynamical role 115
important earthquakes have 40
important economics book 41
important economies have 61
important economies were 76
important editorials from 44
important educative role 316
important electoral base 58
important electoral role 44
important electoral vote 64
important embassies were 49
important emergency food 71
important empirical data 251
important empirical fact 316
important empirical laws 95
important empirical rule 59
important empirical task 71
important empirical test 63
important empirical work 401
important encounter took 48
important endocrine role 63
important engagement during 57
important engagement from 47
important engagement into 44
important engagement there 87
important engagement took 282
important entrances into 47
important epidemics have 48
important episcopal city 48
important episcopal sees 150
important epistemic role 75
important equipment from 74
important equipment such 55
important equipment used 64
important erogenous zone 219
important especially among 59
important especially during 215
important especially from 131
important especially when 1563
important essentials from 137
important evaluation data 44
important evaluation tool 197
important evidences have 40
important excavated site 55
important exceptions among 201
important exceptions from 267
important exceptions have 396
important exceptions here 138
important exceptions like 585
important exceptions made 57
important exceptions must 183
important exceptions such 1853
important exceptions were 964
important exceptions when 61
important exceptions will 146
important exclusions from 168
important excursions into 84
important executive acts 271
important executive body 83
important executive jobs 68
important executive post 157
important executive role 84
important executive will 41
important executive work 99
important exemptions from 392
important exemptions were 51
important exhibition ever 47
important exhibition held 111
important expedition ever 123
important expedition from 55
important expedition into 132
important expedition sent 57
important expedition were 41
important exponents were 73
important extensions have 79
important extensions into 43
important extensions were 126
important factories have 98
important factories were 280
important festivals among 52
important festivals during 55
important festivals held 68
important festivals like 254
important festivals such 185
important festivals take 59
important festivals were 222
important fisheries have 85
important fisheries were 53
important followers were 196
important forecasting tool 99
important formative part 50
important formative role 275
important formative time 43
important formative years 1195
important fortified city 243
important fortified post 93
important fortified town 447
important foundation from 99
important foundation upon 317
important foundation work 192
important fragments from 185
important fragments have 221
important fragments were 93
important frequency band 49
important frequency range 696
important functional areas 688
important functional link 51
important functional part 272
important functional role 2071
important functional unit 213
important furniture wood 46
important garrisons were 45
important gentleman from 51
important gentlemen from 42
important gentlemen were 59
important geographic areas 137
important geographic fact 113
important geographic work 47
important geological data 67
important geological fact 86
important geological work 215
important guideline when 50
important heuristic role 264
important heuristic tool 101
important historians were 40
important histories were 42
important hollywood film 47
important hospitals were 45
important household item 79
important household task 46
important household work 40
important hypotheses have 109
important hypotheses were 65
important identifying mark 77
important implement used 49
important important know 62
important important very 413
important impression upon 207
important impression will 50
important incidents during 74
important incidents from 180
important incidents have 90
important incidents took 78
important incidents were 125
important incursions into 85
important indication from 77
important indicator here 45
important indicator used 55
important indicator when 78
important inductive role 49
important industrial acid 85
important industrial areas 2006
important industrial arts 44
important industrial base 421
important industrial belt 72
important industrial city 2307
important industrial crop 379
important industrial firm 129
important industrial fuel 207
important industrial part 42
important industrial port 136
important industrial role 101
important industrial site 209
important industrial tool 64
important industrial town 2215
important industrial union 65
important industrial unit 117
important industrial uses 1327
important industrial work 58
important industrial zone 186
important inference from 894
important inference here 51
important influence along 41
important influence also 187
important influence among 392
important influence came 327
important influence during 667
important influence even 227
important influence from 663
important influence here 502
important influence into 42
important influence leading 191
important influence making 80
important influence must 64
important influence only 97
important influence over 11997
important influence such 41
important influence there 256
important influence these 73
important influence upon 60047
important influence were 54
important influence when 196
important influence will 147
important ingredients from 64
important ingredients here 43
important ingredients such 141
important ingredients used 115
important ingredients were 194
important ingredients when 51
important ingredients will 136
important initiative came 105
important initiative from 72
important innovation among 40
important innovation came 145
important innovation during 182
important innovation from 137
important innovation here 113
important innovation into 83
important innovation made 252
important innovation took 90
important innovation upon 142
important innovation when 64
important innovation will 80
important inquiries have 78
important inquiries into 262
important inquiries were 63
important instances during 47
important instances from 48
important instances have 67
important instances such 42
important instances were 95
important instances when 189
important instances will 70
important insurance case 61
important integrating role 207
important interests even 99
important interests from 164
important interests have 297
important interests here 94
important interests into 49
important interests must 108
important interests such 310
important interests there 430
important interests upon 183
important interests were 1417
important interests will 263
important intervening link 49
important intervening role 104
important intervening step 153
important interview took 68
important inventions came 54
important inventions during 81
important inventions ever 245
important inventions from 95
important inventions have 551
important inventions like 45
important inventions made 315
important inventions such 141
important inventions were 900
important investors were 43
important invisible item 81
important irrigated areas 145
important irrigated crop 165
important irrigation work 170
important judgments have 98
important judgments were 45
important junctures during 60
important knowledge areas 120
important knowledge base 340
important knowledge from 354
important knowledge gaps 257
important knowledge into 44
important knowledge when 73
important knowledge will 100
important landmarks along 199
important landmarks during 86
important landmarks from 58
important landmarks have 58
important landmarks such 133
important landmarks were 151
important landmarks when 63
important leadership post 43
important leadership role 2569
important leadership task 122
important leadership tool 67
important liberation from 41
important libraries have 77
important libraries were 212
important limitation from 55
important limitation lies 48
important limitation must 106
important limitation upon 1040
important limitation when 136
important litigation heard 105
important livestock feed 102
important magazines have 40
important magazines like 40
important magazines such 48
important magazines were 101
important managerial jobs 48
important managerial role 255
important managerial task 264
important managerial tool 281
important mechanism during 79
important mechanism here 61
important mechanism leading 220
important mechanism used 267
important mechanism when 55
important medicinal herb 238
important medicinal uses 171
important medicines used 45
important medicines were 51
important merchants from 93
important merchants were 215
important metabolic fuel 97
important metabolic role 392
important metabolic step 58
important middleman role 50
important migrations from 76
important migratory bird 248
important migratory fish 51
important milestone along 382
important milestone came 56
important milestone during 51
important milestone when 161
important ministers were 324
important missionary role 46
important missionary work 348
important modifiable risk 565
important molecules from 65
important molecules have 121
important molecules like 66
important molecules such 555
important monograph upon 75
important monuments from 145
important monuments have 130
important monuments like 45
important monuments such 64
important monuments were 352
important motivation among 41
important movements among 74
important movements during 122
important movements from 99
important movements have 226
important movements like 46
important movements such 74
important movements take 84
important movements took 152
important movements were 897
important municipal work 48
important narrative form 46
important narrative poems 41
important narrative role 82
important narrative thread 44
important navigation acts 47
important necessary step 53
important negotiation must 101
important newcomers were 59
important newspaper from 44
important nonfiction book 49
important nonverbal cues 281
important normative acts 48
important normative data 45
important normative role 103
important novelties were 42
important numerical data 169
important nutrients during 75
important nutrients from 304
important nutrients have 63
important nutrients into 49
important nutrients like 182
important nutrients such 553
important nutrients were 47
important objections have 240
important objections made 44
important objections were 140
important objective data 83
important objective during 192
important objective fact 123
important objective from 134
important objective here 129
important objective must 167
important objective sign 99
important objective when 152
important objective will 389
important obligation upon 58
important obstacles have 43
important obstacles were 90
important occupation along 70
important occupation among 162
important occupation during 53
important offenders were 44
important offensive role 47
important operations during 211
important operations from 88
important operations have 150
important operations like 123
important operations must 61
important operations such 142
important operations take 63
important operations took 147
important operations were 1104
important operations will 92
important opponents were 74
important opposition came 168
important opposition from 58
important ordinance made 69
important organisms such 68
important overarching theme 40
important oversight role 167
important pamphlets were 52
important paragraph from 87
important parallels among 41
important parallels here 113
important parameter during 123
important parameter from 234
important parameter here 206
important parameter used 604
important parameter when 899
important parameter will 77
important passengers were 65
important pathogenic fungi 130
important pathogenic role 426
important peacekeeping role 42
important pedagogic role 53
important pedagogic tool 49
important personage among 572
important personage came 97
important personage during 63
important personage fell 47
important personage felt 70
important personage from 238
important personage here 132
important personage just 44
important personage like 140
important personage made 120
important personage must 54
important personage next 44
important personage such 53
important personage there 133
important personage upon 53
important personage were 62
important personage when 54
important personage whom 117
important personnel were 45
important phenomena from 147
important phenomena have 285
important phenomena into 47
important phenomena like 170
important phenomena must 64
important phenomena such 537
important phenomena take 50
important phenomena were 227
important phenomena will 98
important plantation crop 371
important polemical work 72
important political acts 385
important political aims 114
important political ally 430
important political areas 69
important political base 312
important political bearing 293
important political bloc 107
important political body 539
important political book 86
important political boss 60
important political card 49
important political case 171
important political club 50
important political duty 143
important political ends 175
important political fact 1391
important political film 40
important political form 46
important political gain 92
important political goal 582
important political ideal 171
important political ideas 435
important political jobs 177
important political link 117
important political meaning 224
important political means 53
important political move 865
important political news 440
important political ones 72
important political part 468
important political post 1070
important political role 8121
important political side 284
important political site 45
important political step 1039
important political task 1121
important political term 42
important political test 76
important political text 50
important political theme 113
important political theory 120
important political ties 155
important political tool 794
important political trial 208
important political truth 255
important political unit 682
important political uses 63
important political work 1374
important politician from 89
important portfolios like 141
important portfolios such 100
important portfolios were 132
important posthumous work 73
important practical bearing 2951
important practical case 1014
important practical duty 67
important practical ends 219
important practical fact 672
important practical goal 80
important practical help 51
important practical ideal 41
important practical ideas 63
important practical meaning 127
important practical means 102
important practical need 83
important practical ones 41
important practical part 143
important practical role 522
important practical rule 352
important practical side 138
important practical step 597
important practical task 297
important practical test 96
important practical tool 135
important practical truth 317
important practical uses 628
important practical ways 80
important practical work 225
important practices such 45
important practices were 55
important pragmatic role 58
important precaution must 136
important precaution when 117
important precedent from 56
important precedent here 40
important precedent when 149
important precisely when 98
important predators such 44
important prediction from 179
important predictor among 51
important prefatory note 43
important preschool years 63
important primarily during 67
important primarily from 129
important primarily when 175
important principle also 58
important principle among 73
important principle from 367
important principle here 1023
important principle into 157
important principle laid 222
important principle lies 43
important principle more 227
important principle must 271
important principle only 49
important principle upon 210
important principle used 140
important principle when 433
important principle will 222
important priorities such 48
important priorities were 91
important prisoners from 50
important prisoners were 629
important privilege from 64
important privilege upon 118
important procedure used 99
important procedure when 78
important proceedings were 171
important processes during 142
important processes from 98
important processes have 347
important processes here 63
important processes leading 87
important processes like 299
important processes must 89
important processes such 814
important processes take 203
important processes taking 188
important processes used 195
important processes were 269
important processes will 147
important producers have 58
important producers were 137
important production areas 384
important production base 203
important production cost 68
important production from 74
important production site 74
important production tool 51
important production unit 103
important programming tool 140
important projection from 51
important prophetic role 60
important proposals from 83
important proposals have 149
important proposals made 216
important proposals were 581
important protected areas 286
important protection from 316
important provinces from 45
important provinces like 68
important provinces such 43
important provinces were 349
important provincial city 252
important provincial town 441
important provisions bearing 43
important provisions dealing 143
important provisions from 134
important provisions have 306
important provisions here 51
important provisions made 78
important provisions such 90
important provisions were 2146
important provisions will 137
important published data 46
important published work 1340
important purchases from 125
important purchases made 61
important purchases such 47
important purchases were 194
important qualifier here 98
important qualities from 90
important qualities have 55
important qualities like 76
important qualities such 225
important qualities were 188
important qualities when 94
important qualities will 54
important quotations from 404
important railroads have 82
important railroads south 41
important railroads were 143
important recurrent theme 115
important reductions were 164
important reference book 1158
important reference data 91
important reference from 50
important reference here 90
important reference line 62
important reference text 87
important reference tool 854
important reference when 49
important reference work 4598
important reflection upon 45
important regulation will 62
important reinforcing role 50
important relatives from 58
important relatives were 52
important researches bearing 41
important researches have 331
important researches into 449
important researches made 127
important researches upon 120
important researches were 245
important reservoir from 51
important reservoir host 156
important reservoir rock 96
important resources away 78
important resources during 68
important resources from 445
important resources have 177
important resources like 178
important resources must 41
important resources such 829
important resources used 135
important resources were 362
important resources when 105
important resources will 159
important respected india 66
important responses from 95
important responses were 54
important restraint upon 182
important restraint when 65
important revelation from 134
important revelation made 76
important revolution from 67
important revolution just 530
important revolution took 208
important scholarly book 69
important scholarly task 41
important scholarly work 931
important secessions from 42
important secondary crop 206
important secondary data 76
important secondary food 121
important secondary gain 116
important secondary goal 316
important secondary line 56
important secondary meaning 89
important secondary means 80
important secondary ones 59
important secondary part 97
important secondary road 41
important secondary role 922
important secondary task 54
important secondary theme 182
important secondary uses 75
important secondary work 91
important selections from 331
important selective role 86
important sentences from 167
important sentences were 111
important separation from 65
important shipments from 53
important signposts along 57
important situations such 91
important situations were 43
important situations when 88
important situations will 60
important societies have 118
important societies were 131
important specimens from 121
important specimens have 106
important specimens were 127
important spiritual beings 64
important spiritual fact 53
important spiritual gift 52
important spiritual laws 47
important spiritual link 43
important spiritual meaning 89
important spiritual role 123
important spiritual side 54
important spiritual task 57
important spiritual truth 321
important spiritual work 243
important stabilizing role 475
important standards have 76
important standards used 65
important standards were 45
important statement came 48
important statement during 41
important statement ever 64
important statement from 603
important statement here 146
important statement made 1108
important statement must 64
important statement upon 47
important statement when 141
important statement will 77
important statesmen leaving 50
important statesmen were 47
important statistic used 65
important statistic when 51
important stimulating role 70
important stockaded fort 47
important strategic ally 204
important strategic areas 647
important strategic arms 45
important strategic base 1385
important strategic city 72
important strategic fact 53
important strategic gain 93
important strategic goal 333
important strategic line 111
important strategic link 113
important strategic means 49
important strategic move 838
important strategic part 61
important strategic port 83
important strategic post 149
important strategic road 68
important strategic role 1287
important strategic site 171
important strategic spot 57
important strategic step 112
important strategic task 226
important strategic tool 427
important strategic town 97
important strategic uses 57
important strategic zone 45
important stronghold during 100
important stronghold held 43
important structure from 150
important structure here 41
important structure such 96
important structure will 69
important structuring role 127
important struggles have 40
important struggles over 133
important struggles were 82
important subgroups such 42
important submarine base 138
important subsidiary crop 169
important subsidiary means 126
important subsidiary part 74
important subsidiary role 291
important subsidiary theme 133
important subsidies from 98
important substance from 63
important substance used 164
important successes during 133
important successes have 267
important successes over 159
important successes were 454
important suggestion came 42
important suggestion from 197
important suggestion here 73
important suggestion made 425
important suppliers were 108
important supporter when 65
important survivals from 53
important symphonic work 99
important syntactic role 48
important taxonomic work 52
important technical areas 144
important technical data 358
important technical fact 59
important technical help 53
important technical ideas 54
important technical means 165
important technical note 55
important technical part 56
important technical role 175
important technical step 110
important technical task 66
important technical term 468
important technical tool 117
important technical uses 91
important technical work 263
important technique here 42
important technique used 980
important technique when 147
important technique will 59
important telegrams from 91
important telegrams were 68
important telegraph line 44
important telephone call 3252
important television news 50
important television show 57
important territory from 227
important territory were 69
important testimony came 77
important testimony from 419
important testimony will 70
important textbooks were 52
important theological book 57
important theological ideas 153
important theological role 65
important theological task 80
important theological term 78
important theological text 52
important theological theme 132
important theological truth 132
important theological work 763
important theoretical areas 50
important theoretical base 83
important theoretical bearing 70
important theoretical book 65
important theoretical goal 52
important theoretical ideas 413
important theoretical laws 46
important theoretical link 102
important theoretical meaning 44
important theoretical move 65
important theoretical role 313
important theoretical step 184
important theoretical task 204
important theoretical text 87
important theoretical tool 298
important theoretical work 2161
important throughout life 1147
important throughout most 176
important throughout much 129
important throughout their 182
important throughout these 82
important throughout your 287
important traditions from 86
important traditions have 46
important traditions were 72
important transfers from 45
important transition from 2265
important transition into 104
important transition time 94
important transition took 85
important transition zone 111
important transport link 90
important transport mode 141
important transport node 41
important tributary from 207
important undertaking ever 132
important undertaking from 61
important undertaking will 103
important unwritten rule 76
important varieties from 43
important varieties have 118
