iced over completely 51
ideas have constantly 110
ideas have determined 114
ideas have difficulty 61
ideas have disappeared 243
ideas have encouraged 91
ideas have flourished 128
ideas have frequently 301
ideas have germinated 78
ideas have historical 58
ideas have inevitably 58
ideas have influenced 2881
ideas have introduced 76
ideas have maintained 47
ideas have manifested 55
ideas have originated 331
ideas have particular 176
ideas have penetrated 811
ideas have percolated 86
ideas have profoundly 240
ideas have progressed 161
ideas have reinforced 50
ideas have resurfaced 83
ideas have stimulated 380
ideas have tremendous 59
ideas have ultimately 43
ideas here correspond 58
ideas here symbolized 44
ideas into acceptable 109
ideas into accessible 44
ideas into activities 45
ideas into appropriate 161
ideas into attractive 45
ideas into blueprints 55
ideas into businesses 56
ideas into categories 836
ideas into circulation 966
ideas into conformity 102
ideas into convenient 43
ideas into educational 113
ideas into experience 55
ideas into government 188
ideas into historical 100
ideas into impressions 51
ideas into individual 62
ideas into innovations 127
ideas into innovative 98
ideas into legislation 242
ideas into literature 99
ideas into management 63
ideas into marketable 377
ideas into mathematics 72
ideas into operational 185
ideas into paragraphs 463
ideas into particular 94
ideas into philosophy 53
ideas into principles 76
ideas into productive 87
ideas into profitable 255
ideas into prominence 117
ideas into prototypes 45
ideas into psychology 78
ideas into relatively 50
ideas into scientific 126
ideas into strategies 48
ideas into structures 48
ideas into successful 455
ideas into systematic 123
ideas into traditional 169
ideas just considered 64
ideas just introduced 70
ideas just summarized 65
ideas like liberalism 52
ideas like nationalism 114
ideas more acceptable 204
ideas more accessible 587
ideas more accurately 268
ideas more adequately 76
ideas more appropriate 131
ideas more attractive 137
ideas more coherently 46
ideas more compatible 60
ideas more completely 332
ideas more concretely 166
ideas more consistent 44
ideas more constantly 40
ideas more critically 76
ideas more definitely 74
ideas more distinctly 90
ideas more essentially 125
ideas more explicitly 183
ideas more forcefully 181
ideas more frequently 202
ideas more immediately 46
ideas more persuasive 60
ideas more powerfully 81
ideas more profoundly 44
ideas more rigorously 108
ideas more succinctly 129
ideas more vigorously 55
ideas most accurately 62
ideas most completely 68
ideas most frequently 217
ideas most polynesians 49
ideas must constantly 62
ideas must correspond 218
ideas must eventually 101
ideas must inevitably 181
ideas must ultimately 125
ideas once considered 141
ideas only indirectly 67
ideas onto traditional 43
ideas seem applicable 45
ideas seem attractive 42
ideas seem consistent 42
ideas seem ridiculous 43
ideas soon penetrated 54
ideas take precedence 145
ideas took precedence 109
ideas upon government 133
ideas upon historical 41
ideas upon philosophy 85
ideas very attractive 41
ideas very frequently 48
ideas were absolutely 306
ideas were abstracted 44
ideas were acceptable 372
ideas were accessible 71
ideas were admittedly 49
ideas were apparently 383
ideas were applicable 134
ideas were appreciated 173
ideas were appropriate 131
ideas were attractive 284
ideas were attributed 136
ideas were beautifully 41
ideas were bewildered 48
ideas were brilliantly 113
ideas were buttressed 41
ideas were calculated 59
ideas were circulated 382
ideas were classified 67
ideas were compatible 397
ideas were completely 1123
ideas were compounded 54
ideas were conditioned 131
ideas were confounded 117
ideas were confronted 50
ideas were consciously 133
ideas were considered 2705
ideas were consistent 465
ideas were constantly 893
ideas were critically 45
ideas were criticized 345
ideas were cultivated 98
ideas were dangerously 51
ideas were decisively 49
ideas were definitely 227
ideas were democratic 44
ideas were derivative 137
ideas were determined 283
ideas were discounted 73
ideas were discovered 296
ideas were dissipated 62
ideas were distinctly 121
ideas were documented 53
ideas were elaborated 1235
ideas were eliminated 149
ideas were eloquently 55
ideas were emphasized 173
ideas were encouraged 386
ideas were enormously 142
ideas were essentially 894
ideas were eventually 741
ideas were everywhere 264
ideas were explicitly 133
ideas were fashionable 134
ideas were forcefully 95
ideas were formalized 155
ideas were formulated 2209
ideas were frequently 732
ideas were frustrated 51
ideas were germinated 43
ideas were heightened 42
ideas were hopelessly 134
ideas were identified 321
ideas were immediately 407
ideas were impossible 156
ideas were inadequate 129
ideas were incoherent 44
ideas were incomplete 115
ideas were inculcated 115
ideas were indigenous 44
ideas were inevitably 142
ideas were infiltrating 60
ideas were influenced 1681
ideas were influential 1438
ideas were inherently 177
ideas were innovative 128
ideas were integrated 576
ideas were intermingled 82
ideas were interwoven 176
ideas were intimately 126
ideas were introduced 4408
ideas were invaluable 161
ideas were irrelevant 127
ideas were maintained 135
ideas were manifested 193
ideas were manifestly 92
ideas were nonetheless 95
ideas were originally 1203
ideas were originated 198
ideas were overlooked 45
ideas were overturned 67
ideas were positively 68
ideas were potentially 126
ideas were powerfully 124
ideas were predicated 72
ideas were proclaimed 334
ideas were profoundly 347
ideas were pronounced 42
ideas were propagated 852
ideas were propounded 360
ideas were proscribed 55
ideas were publicized 104
ideas were recognized 234
ideas were reconciled 63
ideas were reinforced 654
ideas were reiterated 239
ideas were relatively 292
ideas were remarkable 61
ideas were remarkably 280
ideas were remembered 93
ideas were reproduced 146
ideas were restricted 128
ideas were ridiculous 168
ideas were simplified 106
ideas were simplistic 50
ideas were stimulated 306
ideas were strengthened 224
ideas were subversive 128
ideas were successful 160
ideas were succinctly 46
ideas were sufficient 74
ideas were summarized 379
ideas were superficial 103
ideas were superseded 64
ideas were supplanted 56
ideas were supposedly 69
ideas were suppressed 244
ideas were surprisingly 66
ideas were symbolized 42
ideas were sympathetic 46
ideas were synthesized 172
ideas were traditional 68
ideas were translated 1218
ideas were transmuted 86
ideas were transposed 40
ideas were triumphant 48
ideas were ultimately 452
ideas were understood 376
ideas were unoriginal 40
ideas were unrealistic 149
ideas were unworkable 60
ideas were vehemently 54
ideas were vigorously 242
ideas were vindicated 123
ideas when appropriate 125
ideas when confronted 158
ideas when considered 58
ideas will constitute 96
ideas will contribute 131
ideas will correspond 52
ideas will eventually 384
ideas will facilitate 45
ideas will frequently 104
ideas will immediately 50
ideas will inevitably 352
ideas will ultimately 261
idiom more appropriate 64
idiom more scrupulous 153
idle fuel consumption 72
idle time percentage 59
idle young scapegrace 51
idol will immediately 41
ills were aggravated 59
ills were attributed 153
inch high explosives 114
inch hose connections 125
inch mesh galvanized 1048
inch pipe connections 65
inch pipe discharges 113
inch tape cartridges 177
inch thick everywhere 99
inch thick fiberglass 198
inch thick plexiglass 44
inch thick reinforced 828
ingest great quantities 163
ingest huge quantities 160
ingest such substances 84
ingest these substances 305
ingest vast quantities 105
ingots were discovered 45
inns were abominable 47
inns were frequently 42
into acid phosphates 149
into anger management 74
into angry accusations 70
into angry complaints 106
into angry denunciation 70
into angry discussions 72
into angry excitement 51
into angry expressions 61
into angry reproaches 112
into angry resentment 42
into angry resistance 46
into arab nationalism 115
into arab nationalist 87
into areas completely 151
into areas considered 343
into areas contiguous 82
into areas controlled 552
into areas designated 221
into areas determined 47
into areas frequented 56
into areas heretofore 354
into areas identified 58
into areas immediately 67
into areas originally 67
into areas peripheral 42
into areas relatively 73
into areas representing 213
into areas supposedly 49
into areas surrounded 40
into areas unsuitable 58
into arms negotiations 57
into bank management 61
into bare quiescence 43
into body circulation 52
into body structures 125
into body substances 85
into bold prominence 106
into bone corpuscles 127
into bony structures 64
into book publication 104
into bulk containers 127
into buying overpriced 97
into buying securities 44
into calm recognition 85
into camp completely 49
into camp financially 85
into camp immediately 124
into camp sufficient 48
into camp surrounded 51
into cane cultivation 57
into care immediately 53
into care management 77
into case management 312
into cash immediately 524
into cash relatively 89
into cash sufficient 45
into cell aggregates 48
into cell assemblies 65
into cell components 144
into cell metabolism 103
into cell organelles 77
into cell protoplasm 82
into cell structures 165
into cell substances 69
into cell suspensions 358
into cheap apartments 81
into city apartments 66
into city employment 60
into city government 1510
into city management 55
into clean centrifuge 67
into clean containers 275
into clean sterilized 123
into clear categories 507
into clear conceptions 105
into clear definitions 41
into clear guidelines 64
into clear historical 97
into clear objectives 114
into clear operational 40
into clear paragraphs 67
into clear perceptions 40
into clear prominence 230
into clear recognition 158
into clear statements 184
into clear typescript 41
into clear visibility 107
into club activities 103
into club membership 47
into coding categories 64
into coin obligations 52
into coming generations 95
into coping mechanisms 44
into coping strategies 134
into core activities 89
into core curriculum 68
into core rigidities 109
into cost categories 125
into crop cultivation 54
into crop management 55
into dark continents 50
into dark meditations 53
into dark melancholy 50
into data acquisition 85
into data management 119
into data statements 106
into data structures 955
into data warehouses 239
into debt management 45
into debt rescheduling 42
into debt securities 204
into deep abstraction 58
into deep attachment 40
into deep degeneracy 111
into deep degradation 61
into deep depressions 628
into deep difficulty 45
into deep discussions 199
into deep excavations 70
into deep friendship 196
into deep frustration 47
into deep hibernation 180
into deep historical 61
into deep loneliness 46
into deep meditations 52
into deep meditative 53
into deep melancholia 70
into deep melancholy 3114
into deep perplexity 86
into deep prostration 42
into deep reflections 73
into deep resentment 127
into deep reservoirs 73
into deep snowdrifts 123
into deep structures 488
into deep transverse 159
into deep unconscious 45
into deep wilderness 57
into depth psychology 199
into dire misfortune 82
into drug dependence 90
into drug dependency 101
into duke university 236
into dull conformity 53
into dull uniformity 55
into dust immediately 82
into early discussions 50
into early elementary 79
into early employment 59
into early historical 109
into early negotiations 193
into early prominence 122
into early retirement 7836
into early seventeenth 43
into epic literature 43
into epic proportions 168
into even increments 55
into even moderately 50
into even relatively 54
into evil associations 78
into face recognition 64
into fair circulation 164
into fair comparison 77
into fair competition 503
into fair proportions 87
into farm employment 41
into farm implements 169
into farm management 285
into fast friendship 72
into felt experience 71
into file management 50
into film narratives 44
into fine cultivation 55
into fine literature 71
into fine matchstick 270
into fire management 62
into firm agreements 51
into firm combination 60
into firm commitment 46
into firm conclusions 58
into firm connective 56
into firm convictions 105
into firm friendship 151
into firm resistance 44
into firm supporters 45
into five activities 131
into five aggregates 156
into five analytical 47
into five anatomical 45
into five apartments 351
into five approaches 85
into five associations 45
into five autonomous 295
into five bishoprics 117
into five categories 42315
into five classrooms 41
into five collections 127
into five commissions 108
into five committees 477
into five components 1947
into five concentric 387
into five conceptual 111
into five continents 154
into five convenient 98
into five conventions 40
into five declensions 49
into five discourses 72
into five distinctly 43
into five ecological 147
into five educational 84
into five elementary 57
into five equivalent 94
into five federations 43
into five generations 221
into five historical 171
into five homogeneous 91
into five horizontal 519
into five increments 50
into five individual 543
into five magisterial 54
into five management 83
into five operational 149
into five paragraphs 271
into five particular 41
into five principles 132
into five rectangular 73
into five relatively 238
into five residential 82
into five specialized 136
into five statements 56
into five structural 156
into five subclasses 290
into five subsections 681
into five subsequent 41
into five subspecies 279
into five subsystems 191
into five successive 489
into five sultanates 48
into five territorial 220
into five traditional 61
into five transverse 149
into five watertight 69
into flat imbecility 69
into flat rectangular 86
into flying buttresses 86
into folk literature 100
into folk psychology 114
into food categories 50
into food consumption 160
into food containers 154
into food insecurity 81
into food preparation 256
into food substances 105
into food technology 64
into fort cumberland 161
into fort montgomery 174
into fort richardson 87
into four activities 247
into four agreements 53
into four analytical 67
into four anatomical 120
into four apartments 1209
into four apparently 56
into four approaches 242
into four assemblies 45
into four associations 70
into four autonomous 377
into four bishoprics 253
into four businesses 46
into four categories 109118
into four characters 98
into four classrooms 149
into four collections 179
into four commissions 118
into four committees 788
into four comparable 49
into four completely 70
into four components 6471
into four concentric 456
into four conceptual 266
into four concurrent 60
into four containers 77
into four contiguous 172
into four continents 113
into four continuous 151
into four convenient 280
into four coordinate 50
into four courtyards 52
into four deputations 55
into four directional 43
into four distinctly 75
into four ecological 186
into four educational 127
into four elementary 172
into four equivalent 460
into four essentially 52
into four generations 472
into four hereditary 112
into four historical 445
into four homogeneous 191
into four homologous 49
into four horizontal 696
into four ideological 45
into four increments 64
into four individual 1692
into four industries 56
into four integrated 80
into four interlocking 146
into four management 105
into four modalities 62
into four monarchies 55
into four objectives 50
into four operational 219
into four paragraphs 575
into four parliaments 49
into four particular 89
into four phenotypes 106
into four populations 90
into four principles 241
into four prognostic 54
into four properties 76
into four provisional 76
into four quadrangles 62
into four quadrilles 46
into four recognized 57
into four rectangular 467
into four relatively 431
into four replicates 49
into four republican 42
into four reservoirs 46
into four residential 125
into four separately 129
into four specialized 238
into four statements 106
into four strategies 94
into four structural 311
into four structures 52
into four subclasses 1031
into four subsections 1301
into four subsequent 59
into four subspecies 486
into four subsystems 441
into four successive 1344
into four territorial 325
into four thicknesses 117
into four traditional 118
into four transverse 158
into four typologies 52
into four watertight 176
into free associations 178
into free circulation 1871
into free competition 524
into free composition 94
into free enterprise 545
into free landowners 58
into free oscillation 63
into from indulgence 66
into fuel assemblies 176
into fuel briquettes 208
into fuel consumption 43
into full acceptance 454
into full accordance 67
into full application 89
into full appreciation 67
into full brightness 43
into full brotherhood 125
into full chiaroscuro 40
into full circulation 83
into full cognizance 59
into full commitment 69
into full competition 183
into full confidence 1377
into full conformity 684
into full contraction 64
into full cooperation 240
into full cultivation 155
into full democratic 42
into full diplomatic 323
into full disclosure 44
into full discussions 55
into full efficiency 74
into full employment 1410
into full explanation 87
into full fellowship 2121
into full fraternity 49
into full friendship 42
into full historical 77
into full individual 51
into full integration 111
into full membership 8428
into full ministerial 54
into full negotiations 51
into full operational 133
into full paragraphs 69
into full productive 88
into full prominence 815
into full prosperity 103
into full recognition 500
into full requisition 125
into full retirement 321
into full scientific 41
into full truckloads 46
into full university 47
into full usefulness 41
into full utilization 82
into full visibility 158
into fund management 79
into gatt negotiations 45
into giant monopolies 64
into giant proportions 157
into giving assistance 80
into giving concessions 59
into giving confessions 44
into giving information 609
into goal attainment 60
into goal statements 193
into gold immediately 62
into gold sovereigns 166
into gold transmutes 40
into good adjustment 43
into good characters 57
into good communists 143
into good conductors 54
into good cultivation 198
into good discipline 120
into good electrical 76
into good employment 93
into good fellowship 223
into good governance 83
into good government 269
into good housewives 63
into good literature 138
into good management 87
into good mechanical 64
into good paragraphs 86
into good principles 62
into good productive 68
into good resolutions 47
into great advantages 53
into great adventures 77
into great assemblies 46
into great associations 60
into great calamities 162
into great collections 89
into great collective 44
into great complexity 67
into great confidence 150
into great convulsions 203
into great department 41
into great depressions 43
into great difficulty 1410
into great discipline 109
into great dissensions 51
into great distinction 52
into great distraction 60
into great distresses 131
into great educational 48
into great employment 52
into great engagements 55
into great excitement 1612
into great familiarity 191
into great friendship 68
into great historical 209
into great importance 1259
into great imprudence 52
into great indignation 63
into great industries 161
into great lamentation 90
into great literature 401
into great melancholy 109
into great mercantile 42
into great minuteness 65
into great misfortune 273
into great monarchies 226
into great perplexity 2123
into great plantations 163
into great popularity 894
into great possessions 95
into great principles 75
into great prominence 5388
into great proportions 210
into great prosperity 212
into great quantities 77
into great requisition 66
into great reservoirs 149
into great resistance 70
into great scientific 46
into great structures 66
into great temptations 154
into great tenderness 182
into great territorial 103
into great trepidation 85
into great tribulation 1586
into great undertakings 58
into great usefulness 56
into great wickedness 191
into hard currencies 554
into hard structures 49
into hard substances 126
into hard substrates 80
into health facilities 47
into health information 74
into health professions 352
into heavy competition 78
into heavy dependence 60
into heavy discussions 58
into heavy industries 572
into heavy investment 41
into heavy resistance 507
into heavy turbulence 42
into hell immediately 132
into hiding immediately 311
into high cultivation 216
into high dimensional 55
into high distinction 64
into high efficiency 66
into high employment 62
into high excitement 77
into high explosives 128
into high government 280
into high importance 72
into high literature 117
into high management 47
into high mathematics 73
into high performers 81
into high popularity 64
into high prominence 120
into high reliability 78
into high reservoirs 42
into high resolutions 97
into high responders 45
into high seriousness 62
into high tablelands 62
into high technology 1350
into high vibrational 130
into high visibility 170
into holy fellowship 75
into holy indignation 41
into holy resolutions 99
into home activities 49
into home circulation 61
into home consumption 362
into home industries 86
into home investment 75
into host chromosome 340
into huge aggregates 70
into huge collective 85
into huge containers 71
into huge monopolies 66
into huge plantations 95
into huge proportions 232
into huge quantities 61
into huge rectangular 59
into huge reservoirs 138
into huge structures 57
into huge warehouses 49
into ideal importance 72
into ideas consistent 46
into idle excitement 52
into idle speculation 141
into ionic components 123
into jail immediately 57
into just prominence 50
into just proportions 121
into keen competition 521
into keen observation 73
into lady chatterley 161
into lake bonneville 273
into lake okeechobee 841
into lake providence 252
into land acquisition 132
into land capability 98
into land degradation 100
into land investment 61
into land management 350
into land reclamation 168
into land settlement 140
into land speculation 832
into late capitalism 104
into late capitalist 112
into late seventeenth 48
into leading industries 47
into leafy structures 125
into lease agreements 399
into leasing agreements 72
into left hemisphere 46
into less accessible 434
into less aggressive 104
into less attractive 218
into less celebrated 92
into less contentious 55
into less disruptive 69
into less embarrassing 48
into less formidable 54
into less frequented 118
into less hospitable 222
into less investment 41
into less legitimate 61
into less perishable 88
into less prestigious 170
into less pretentious 43
into less privileged 56
into less productive 1008
into less profitable 427
into less prosperous 53
into less resistance 65
into less restricted 81
into less scrupulous 86
into less specialized 52
into less structured 110
into less substantial 47
into less successful 71
into less traditional 227
into less vulnerable 74
into life activities 106
into life befriended 42
into life everywhere 117
into life expectancy 211
into life experience 146
into life immediately 185
into life preservers 62
into like categories 261
into line eventually 60
into line immediately 293
into line management 424
into list structures 62
into living characters 141
into living experience 264
into living fellowship 476
into living nightmares 47
into living principles 82
into living protoplasm 2441
into living sculptures 58
into living structures 147
into living substances 90
into loan agreements 495
into loft apartments 242
into lord castlereagh 88
into lord palmerston 85
into losing undertakings 42
into loud accusations 96
into loud complaints 341
into loud expressions 139
into loud hysterical 68
into loud lamentation 376
into loving fellowship 407
into main categories 380
into main components 68
into making accusations 63
into making agreements 87
into making allegations 47
into making antibodies 139
into making appropriate 41
into making assumptions 196
into making concessions 3247
into making confessions 305
into making connections 148
into making investment 40
into making particular 77
into making predictions 76
into making restitution 67
into making revelations 41
into making ridiculous 56
into making sacrifices 134
into making statements 981
into making substantial 151
into making suggestions 78
into making territorial 95
into male activities 47
into male characters 46
into male chauvinism 45
into male occupations 2139
into male professions 65
into male psychology 41
into male recipients 52
into male structures 112
into many activities 782
into many adventures 179
into many agreements 142
into many anthologies 113
into many apartments 346
into many application 73
into many associations 108
into many attractive 74
into many autonomous 181
into many biographies 126
into many businesses 190
into many calamities 437
into many categories 2464
into many characters 140
into many classrooms 219
into many collateral 68
into many collections 172
into many collective 49
into many committees 111
into many complaints 41
into many completely 44
into many components 716
into many concentric 77
into many decorative 56
into many definitions 52
into many discordant 44
into many discourses 72
into many discussions 311
into many disorderly 122
into many distempers 66
into many ecological 63
into many educational 103
into many electronic 70
into many elementary 131
into many embarrassing 46
into many engagements 88
into many enormities 114
into many expressions 105
into many fashionable 52
into many generations 163
into many government 185
into many grievances 85
into many heretofore 41
into many historical 91
into many horizontal 93
into many households 363
into many impressions 44
into many individual 2795
into many industries 674
into many interlocking 53
into many localities 188
into many management 86
into many negotiations 42
into many newspapers 151
into many obligations 40
into many occupations 561
into many ornamental 40
into many paragraphs 96
into many particular 419
into many populations 57
into many principles 69
into many professions 273
into many profitable 42
into many protestant 47
into many rectangular 62
into many reflections 115
into many relatively 241
into many remarkable 60
into many residential 40
into many ridiculous 125
into many roadblocks 43
into many scandalous 105
into many scientific 118
into many specialized 1273
into many specialties 238
into many spectators 59
into many statements 51
into many structural 42
into many structures 93
into many subclasses 125
into many subsections 157
into many subsequent 208
into many subspecies 131
into many substances 66
into many subsystems 118
into many successful 59
into many successive 189
into many temptations 301
into many territorial 50
into many traditional 196
into many transverse 196
into many unexpected 147
into many unexplored 42
into many university 57
into many vernacular 164
into many watertight 72
into many workplaces 48
into mass circulation 242
into mass consumption 275
into mass destruction 121
into mass popularity 78
into mass psychology 227
into meaning components 49
into meaning structures 51
into means disloyalty 75
into media prominence 89
into media spectacles 62
into meek acceptance 43
into mere abstraction 188
into mere acceptance 51
into mere aestheticism 40
into mere affectation 88
into mere allegories 118
into mere appearances 137
into mere appendages 204
into mere attendants 97
into mere attributes 53
into mere automatons 112
into mere background 87
into mere bitterness 67
into mere brigandage 94
into mere buffoonery 172
into mere calculation 69
into mere caricature 96
into mere ceremonies 194
into mere cleverness 266
into mere coarseness 106
into mere collections 68
into mere conformity 77
into mere conjecture 205
into mere conventions 56
into mere curiosities 47
into mere declamation 127
into mere decorative 107
into mere dependence 101
into mere description 155
into mere edification 68
into mere effeminacy 67
into mere empiricism 58
into mere enumeration 81
into mere excitement 52
into mere expediency 92
into mere expressions 84
into mere fashionable 100
into mere figureheads 71
into mere foreground 88
into mere formalists 49
into mere friendship 51
into mere generality 119
into mere geometrical 40
into mere historical 96
into mere imagination 61
into mere individual 113
into mere indulgence 129
into mere information 102
into mere journalism 47
into mere landowners 96
into mere literature 378
into mere materialism 98
into mere mechanical 732
into mere mechanisms 60
into mere meteorology 137
into mere mouthpieces 108
into mere naturalism 56
into mere ornamental 70
into mere philosophy 60
into mere prettiness 561
into mere propaganda 253
into mere psychology 45
into mere rationalism 75
into mere recipients 47
into mere reflections 50
into mere relativism 118
into mere rhetorical 99
into mere satellites 70
into mere scholastic 49
into mere sensuality 157
into mere spectators 146
into mere speculation 246
into mere statements 59
into mere statistics 49
into mere subjective 172
into mere suggestions 49
into mere symbolical 41
into mere technicians 81
into mere traditional 57
into mere undulations 46
into mere virtuosity 133
into mining activities 60
into miss chancellor 95
into more acceptable 2039
into more accessible 809
into more accurately 44
into more activities 213
into more advantaged 54
into more adventures 62
into more affordable 174
into more aggressive 969
into more allegories 105
into more altruistic 51
into more analytical 107
into more appreciable 84
into more appropriate 1694
into more articulate 138
into more attractive 787
into more autonomous 306
into more benevolent 47
into more businesses 46
into more categories 457
into more classrooms 51
into more clinically 59
into more collective 80
into more compatible 78
into more competition 84
into more completely 75
into more complexity 68
into more components 181
into more conceptual 59
into more concessions 77
into more confidence 91
into more conformity 83
into more consciously 50
into more considered 156
into more consistent 348
into more consumption 54
into more contentious 95
into more continuous 216
into more controlled 139
into more convenient 1590
into more cooperation 51
into more cultivated 69
into more culturally 217
into more decorative 53
into more defensible 107
into more definitely 191
into more definitive 207
into more deliberate 126
into more delightful 61
into more democratic 502
into more determined 524
into more difficulty 389
into more digestible 389
into more diplomatic 45
into more discussions 52
into more disruptive 43
into more distinctly 90
into more economical 281
into more efficacious 44
into more egalitarian 233
into more elaborated 239
into more elementary 1841
into more emotionally 71
into more employment 150
into more encompassing 948
into more excitement 48
into more explanation 43
into more explicitly 246
into more expressive 147
into more familiarity 43
into more fashionable 284
into more financially 54
into more formalized 800
into more formidable 201
into more fragmented 60
into more frequently 64
into more government 68
into more historical 53
into more homogeneous 2424
into more homogenous 220
into more horizontal 108
into more hospitable 192
into more households 54
into more humanistic 43
into more immediately 162
into more impersonal 144
into more importance 216
into more impressive 495
into more individual 393
into more industries 43
into more influential 132
into more information 141
into more innovative 243
into more integrated 536
into more interaction 51
into more investment 171
into more legitimate 329
into more marketable 154
into more occupations 46
into more operational 253
into more optimistic 66
into more ornamental 47
into more paragraphs 68
into more particular 2041
into more penetrable 44
into more peripheral 305
into more perplexity 44
into more persistent 118
into more personally 82
into more physically 43
into more pleasurable 82
into more prestigious 460
into more pretentious 103
into more privileged 148
into more productive 5991
into more profitable 3597
into more prominence 1318
into more pronounced 670
into more prosperous 472
into more protoplasm 68
into more purposeful 206
into more reflective 103
into more regularity 41
into more remoteness 53
into more repressive 46
into more residential 52
into more resistance 117
into more respectful 46
into more responsive 163
into more restrained 159
into more restricted 813
into more scientific 341
into more serviceable 184
into more simplified 379
into more specialized 2834
into more spontaneous 63
into more streamlined 76
into more structural 55
into more structured 1031
into more subjective 127
into more submissive 69
into more substantial 1000
into more successful 405
into more superficial 182
into more supportive 101
into more sympathetic 334
into more systematic 910
into more technology 125
into more traditional 2750
into more treacherous 51
into more ungodliness 91
into more unhesitating 77
into more utilitarian 61
into more voluminous 40
into more vulnerable 128
into most activities 96
into most anthologies 65
into most attractive 104
into most businesses 51
into most carelessly 71
into most classrooms 68
into most commissions 51
into most convenient 100
into most definitions 59
into most delightful 108
into most disastrous 74
into most discussions 117
into most electronic 41
into most embarrassing 49
into most formidable 58
into most frequently 61
into most government 106
into most households 143
into most industries 108
into most lamentable 42
into most occupations 116
into most productive 148
into most professions 107
into most profitable 75
into most prominence 96
into most protestant 47
into most remarkable 142
into most ridiculous 76
into most scientific 41
into most spreadsheet 61
into most subsequent 76
into most successful 74
into most traditional 42
into most tumultuous 61
into most unexpected 132
into much difficulty 287
into much excitement 46
into much explanation 148
into much importance 186
into much inequality 58
into much perplexity 256
into much prominence 586
into much resistance 51
into much tenderness 56
into much trepidation 46
into mute indignation 46
into nato membership 46
into nato structures 69
into nazi activities 87
into nazi propaganda 114
into news broadcasts 127
into nice scholastic 40
into nine apartments 75
into nine autonomous 53
into nine categories 4428
into nine committees 74
into nine components 223
into nine concentric 101
into nine horizontal 93
into nine individual 215
into nine luminosity 65
into nine paragraphs 48
into nine rectangular 93
into nine subsections 127
into nine successive 64
into nine territorial 87
into nine watertight 51
into north queensland 548
into north vietnamese 473
into ocean circulation 45
into ongoing activities 350
into ongoing discussions 89
into ongoing educational 53
into ongoing instruction 62
into ongoing management 54
into only superficial 41
into open accusations 71
into open antagonism 790
into open competition 1278
into open complaints 76
into open containers 106
into open denunciation 59
into open discontent 230
into open discussions 91
into open employment 260
into open expressions 94
into open grasslands 141
into open immorality 41
into open indignation 44
into open infidelity 153
into open negotiations 64
into open persecution 199
into open reproaches 56
into open resentment 152
into open reservoirs 59
into open resistance 1253
into open structures 64
into open wickedness 44
into oral agreements 104
into oral circulation 173
into oral literature 101
into other activities 6717
into other adventures 140
into other agreements 309
into other analytical 42
into other apartments 506
into other apparently 40
into other application 221
into other approaches 413
into other appropriate 159
into other assemblies 47
into other associations 240
into other attributes 77
into other biochemical 67
into other businesses 2710
into other categories 3759
into other characters 835
into other classrooms 344
into other collateral 56
into other collections 428
into other collective 43
into other committees 71
into other complaints 68
into other components 845
into other conceptions 41
into other conceptual 73
into other concretions 81
into other conductors 41
into other connections 94
into other consonants 45
into other constructs 51
into other containers 584
into other continents 873
into other coordinate 76
into other currencies 4995
into other curricular 382
into other curriculum 321
into other definitions 56
into other discourses 284
into other discursive 64
into other discussions 177
