head about visible objects 151
his chair forward quietly 43
his chair propped against 62
his chair scraped against 45
his charm revealed somehow 67
his cheek briefly against 42
his cheek brushed against 106
his cheek lightly against 69
his cheek pressed against 1270
his chest brushed against 124
his chest crushed against 40
his chest pressed against 663
his chief cabinet officer 71
his chief cavalry officer 43
his chief charges against 58
his chief defense against 46
his chief defense counsel 62
his chief efforts against 77
his chief engineer officer 141
his chief foreign affairs 71
his chief medical adviser 80
his chief medical officer 541
his chief official adviser 45
his chief operating officer 308
his chief regards towards 47
his chief support against 48
his child brained against 59
his child support payment 87
his cigar clamped between 51
his civil service position 365
his civil service reforms 60
his claim against society 42
his cloak wrapped closely 47
his cloak wrapped tightly 72
his close friends advised 48
his crime against society 108
his cruel conduct towards 212
his curls closely clipped 61
his curse against jupiter 45
his daily journal entries 142
his deadly menaces against 72
his dearly beloved brethren 90
his dearly beloved friends 41
his dummy charlie mccarthy 181
his earthly garment pressed 42
his eight hundred dollars 121
his eight hundred thousand 137
his elbow brushed against 44
his elbow pressed against 53
his elbow propped against 90
his empty stomach growled 43
his essay towards restoring 44
his every gesture bespoke 40
his exact position towards 50
his facial muscles relaxed 151
his facial muscles tighten 46
his facial muscles twitching 72
his false charges against 82
his false prophet mahomet 151
his fancy reigned supreme 50
his father advised against 59
his father against himself 45
his father allowed himself 103
his father charles francis 60
his father commits suicide 75
his father devoted himself 82
his father evinced towards 42
his father finally decided 66
his father pointed upwards 42
his father stepped forward 91
his father strongly opposed 77
his father usually resided 45
his favor equally between 41
his field glasses trained 84
his fifty thousand dollars 243
his fight against batista 61
his fight against british 145
his fight against fascism 85
his fight against foreign 48
his fight against illness 43
his fight against poverty 105
his fight against slavery 419
his fight against society 46
his fight against spanish 42
his fight against trotsky 47
his fight against tyranny 49
his final assault against 82
his final decision against 53
his final decision regarding 82
his final protest against 95
his fingers brushed against 997
his fingers brushed lightly 109
his fingers clasped tightly 50
his fingers clasped together 74
his fingers finally touched 45
his fingers knotted together 40
his fingers lightly against 258
his fingers lightly brushed 109
his fingers lightly caressing 92
his fingers lightly stroked 66
his fingers lightly together 65
his fingers lightly touched 204
his fingers loosely together 56
his fingers pressed against 526
his fingers pressed lightly 49
his fingers pressed tightly 51
his fingers pressed together 881
his fingers slipped between 155
his fingers splayed against 88
his fingers tightly against 51
his fingers tightly clasped 56
his fingers tightly together 255
his fingers together between 46
his fingers together tightly 87
his fingers trailed lightly 49
his fingers wrapped tightly 118
his first academy picture 48
his first advance against 58
his first african journey 126
his first annuity payment 61
his first article appeared 260
his first article written 64
his first assault against 69
his first attacks against 108
his first attempt against 141
his first attempt because 50
his first battles against 84
his first biennial message 184
his first cabinet position 44
his first caravan journey 75
his first century against 44
his first college vacation 45
his first creative efforts 70
his first crusade against 50
his first decided success 63
his first defense against 68
his first diatribe against 49
his first efforts against 235
his first efforts towards 97
his first election address 143
his first election contest 51
his first election victory 188
his first european concert 45
his first european convert 44
his first european journey 192
his first european sojourn 53
his first faculty position 98
his first fatherly captain 50
his first federal petition 80
his first fifteen minutes 60
his first foreign journey 103
his first foreign language 240
his first foreign visitor 53
his first funeral service 47
his first general election 269
his first general epistle 305
his first genuine success 97
his first glances towards 43
his first hundred dollars 67
his first hundred thousand 80
his first impulse towards 242
his first journey outside 243
his first leisure moments 63
his first letters written 50
his first marriage because 83
his first marriage illegal 41
his first marriage invalid 57
his first marriage married 52
his first mayoral election 56
his first measures against 57
his first midterm election 48
his first musical studies 57
his first national address 99
his first natural history 49
his first natural impulse 59
his first notable exploit 41
his first notable success 292
his first notable triumph 64
his first notable victory 64
his first offense against 43
his first official address 134
his first official contact 107
his first official foreign 67
his first official function 120
his first official journey 58
his first official letters 43
his first official message 117
his first official overseas 57
his first official position 218
his first official victory 53
his first official visitor 51
his first overseas journey 41
his first patient arrived 44
his first poetical efforts 76
his first popular success 796
his first primary victory 89
his first printed article 55
his first private patient 47
his first protest against 298
his first quarter century 98
his first question partook 55
his first railway journey 189
his first recording sessions 86
his first regular attempt 101
his first regular message 99
his first regular position 72
his first research project 201
his first research student 65
his first royalty payment 41
his first seminal emission 63
his first stories appeared 107
his first success against 100
his first suicide attempt 383
his first thousand dollars 296
his first treatise against 48
his first unhappy marriage 130
his first venture outside 283
his first victory against 154
his first western journey 71
his first worship service 45
his fists lightly together 114
his fists pressed against 138
his flesh pressed against 67
his flowing antique numbers 66
his forty thousand dollars 121
his front trouser pockets 59
his fully aroused manhood 43
his glass lightly against 56
his grave features relaxed 41
his grave remains unknown 43
his groin pressed against 57
his guard against accepting 290
his guard against admitting 55
his guard against attaching 50
his guard against attacks 65
his guard against believing 80
his guard against betraying 40
his guard against certain 204
his guard against confusing 300
his guard against enemies 42
his guard against everything 103
his guard against himself 183
his guard against indulging 67
his guard against maurice 89
his guard against mistaking 129
his guard against receiving 84
his guard against similar 57
his guard against supposing 194
his hands briskly together 831
his hands brushed against 160
his hands chained together 70
his hands clamped between 48
his hands clamped tightly 52
his hands clasped against 95
his hands clasped between 1823
his hands clasped lightly 210
his hands clasped loosely 673
his hands clasped rigidly 42
his hands clasped tightly 1000
his hands clasped together 3654
his hands dropped between 61
his hands gripped tightly 188
his hands gripped together 136
his hands jointly together 85
his hands knotted together 97
his hands lightly against 41
his hands lightly caressing 46
his hands lightly clasped 423
his hands lightly together 126
his hands loosely between 112
his hands loosely clasped 1017
his hands loosely together 61
his hands pressed against 1583
his hands pressed between 156
his hands pressed closely 56
his hands pressed tightly 143
his hands pressed together 885
his hands quickly together 40
his hands rapidly together 49
his hands several arduous 46
his hands several couples 43
his hands several letters 40
his hands sharply together 171
his hands slipped between 65
his hands smartly together 103
his hands splayed against 65
his hands started trembling 62
his hands stopped trembling 93
his hands tightly against 130
his hands tightly between 55
his hands tightly clasped 578
his hands tightly clutching 52
his hands tightly gripped 92
his hands tightly pressed 64
his hands tightly together 778
his hands together against 204
his hands together because 47
his hands together between 477
his hands together briskly 2237
his hands together happily 216
his hands together lightly 110
his hands together quickly 83
his hands together rapidly 108
his hands together several 118
his hands together sharply 251
his hands together smartly 78
his hands together tightly 347
his hands together uneasily 62
his hands trembling visibly 51
his hands twisted together 58
his hands visibly trembling 42
his hands wrapped tightly 127
his hands yearningly towards 49
his happy unhappy answers 66
his harsh conduct towards 58
his harsh features relaxed 45
his harsh measures against 85
his heels clicked together 159
his heels sharply together 112
his heels smartly together 97
his heels together sharply 85
his heels together smartly 131
his horse between himself 98
his horse bounded forward 59
his horse started forward 95
his horse stepped stately 57
his house against violence 58
his human dignity against 43
his indian national congress 54
his iraqi national congress 113
his irony against himself 56
his johns hopkins address 61
his joint venture partner 57
his kenya african national 74
his kingdom against foreign 84
his kingdom divided between 88
his knees clasped between 43
his knees knocked against 471
his knees knocked together 3187
his knees pressed against 282
his knees pressed together 242
his knees tightly against 55
his knees tightly together 76
his knife pressed against 54
his lance against saladin 52
his large private fortune 237
his large private library 107
his later polemic against 60
his legal battles against 51
his light buckler betwixt 114
his local medical society 445
his lodge answers exactly 54
his lofty carriage towards 66
his lounging position against 102
his lover bentley appeared 85
his lurking weakness towards 74
his major research project 57
his manly features exposed 90
his manly protest against 58
his march against atlanta 41
his march against babylon 114
his march towards babylon 311
his mercy endures forever 1155
his mercy towards mankind 69
his mercy towards sinners 57
his money equally between 41
his moral crusade against 75
his moral outrage against 56
his mother claimed descent 48
his mother commits suicide 71
his mother devoted herself 139
his mother divided between 40
his mother drowned herself 53
his mother married charles 47
his mother olympias withdrew 50
his mother somehow managed 41
his mother stepped forward 49
his motion picture company 56
his neatly pressed uniform 199
his newly adopted country 1551
his newly adopted religion 96
his newly arrived friends 41
his newly elected position 47
his newly founded capital 120
his newly founded college 97
his newly founded company 59
his newly founded dynasty 40
his newly founded journal 70
his newly revived pleasure 55
his niece abigail williams 102
his nobel memorial lecture 249
his noble conduct towards 96
his nobly offered counsel 63
his often repeated promise 55
his often repeated stories 44
his older brothers because 174
his opening address pointed 51
his option include regular 430
his palms briskly together 44
his palms pressed against 228
his palms pressed together 354
his palms together briskly 215
his party besides himself 47
his party finally arrived 60
his penis pressed against 95
his people against enemies 64
his people against foreign 129
his people against spanish 41
his people gathered together 49
his point applies equally 49
his ports against british 154
his power against himself 53
his power towards effecting 52
his privy council together 109
his putting himself forward 101
his quiet demeanor yielded 104
his rapid advance alarmed 48
his rapid advance towards 46
his rapid strides towards 49
his reason becomes unsound 65
his reason rejects mockery 56
his reign carried steadily 106
his resting position against 43
his rifle propped against 142
his rifle rapidly forward 75
his right extending towards 53
his roman catholic beliefs 96
his roman catholic brethren 315
his roman catholic friends 321
his roman catholic parents 41
his roman catholic religion 245
his roman imperial majesty 92
his rough exterior covered 112
his royal dignity relaxed 94
his royal pavilion between 63
his royal virtues equally 67
his savings account balance 58
his senior cabinet members 42
his senior medical officer 90
his setting himself against 53
his seven hundred dollars 101
his seven hundred thousand 56
his seven thousand dollars 55
his sharp division between 80
his sharp polemic against 55
his shins bruised against 73
his shirt flapped against 40
his shirt pressed against 53
his shirt sleeves because 49
his short futures position 92
his short stories appeared 331
his short stories contain 41
his short stories include 63
his short stories reflect 43
his short stories written 150
his skull cracked against 43
his small private fortune 98
his small remaining capital 48
his social justice program 69
his social position demands 102
his social position steadily 40
his social science critics 46
his social studies classes 122
his social studies project 98
his social support network 81
his social welfare function 113
his social welfare program 66
his spine pressed against 54
his spite against religion 61
his sport utility vehicle 139
his stake against fortune 67
his stamp memorial lecture 57
his stand against abortion 50
his stand against capital 67
his stand against foreign 46
his stand against slavery 303
his stand against violence 40
his state medical society 98
his steady support enabled 58
his stern features relaxed 133
his strong desires enabled 125
his strong language against 108
his strong measures against 40
his strong position against 86
his strong position between 63
his strong protest against 281
his sword against himself 114
his sword against virginia 76
his sword between himself 117
his sword pointed towards 79
his sword pressed against 53
his teaching position because 180
his tense muscles relaxed 134
his thighs brushed against 63
his thighs pressed against 234
his thirty thousand dollars 117
his throat largely exposed 69
his throat muscles tighten 49
his throat stiffen against 47
his throat trouble mellows 52
his thumbs pressed against 54
his title defense against 80
his tongue appeared between 47
his tongue brushed against 74
his tongue flicked against 149
his tongue pressed against 231
his tongue slipped between 301
his total behavior pattern 60
his uncle glowering blacker 62
his uncle lorenzo allegri 60
his urban affairs adviser 62
his urban affairs council 67
his urban renewal program 46
his usual buoyant spirits 63
his usual diatribe against 46
his usual gracious manners 55
his usual holiday costume 83
his usual medical adviser 89
his usual protest against 51
his usual prudent mixture 47
his usual tirades against 45
his usual ungainly frolics 82
his usual unmoved gravity 52
his views against slavery 58
his views regarding certain 65
his views regarding religion 63
his views regarding slavery 64
his views towards america 71
his vision becomes blurred 116
his voice against attacking 95
his voice against slavery 199
his voice against tyranny 68
his voice becomes stronger 40
his voice dropped several 42
his voice muffled against 346
his voice perfect harmony 47
his voice several notches 51
his voice several octaves 109
his voice sounded cracked 75
his voice sounded distant 182
his voice sounded exactly 88
his voice sounded familiar 226
his voice sounded foreign 87
his voice sounded genuine 62
his voice sounded harsher 83
his voice sounded muffled 355
his voice sounded natural 171
his voice sounded nervous 47
his voice sounded peculiar 42
his voice sounded pompous 71
his voice sounded sincere 80
his voice sounded stronger 96
his voice sounded vaguely 66
his voice vibrating against 40
his voice wavered between 65
his weapon against himself 120
his whole capital remains 188
his whole command against 133
his whole conduct according 40
his whole conduct evinced 44
his whole conduct towards 444
his whole demeanor bespoke 58
his whole efforts against 42
his whole eternal duration 60
his whole feathered seraglio 76
his whole fortune equally 40
his whole fortune trembling 91
his whole official conduct 55
his whole polemic against 56
his whole previous conduct 52
his whole previous history 77
his whole private fortune 450
his whole success depends 75
his whole thoughts towards 198
his widow married captain 57
his widow married charles 62
his widow married colonel 52
his widow married general 41
his widow married richard 71
his words applied equally 48
his words muffled against 66
his words slurred together 40
his words sounded familiar 42
his words sounded ominous 40
his working capital position 43
his works appeared between 62
his works include several 59
his works plainly testify 45
his works written between 86
his worst designs against 43
his writs several persons 79
hog would develop cholera 42
hop mogul russell simmons 233
hot blood between brethren 43
hot cheek pressed against 45
hot water boilers capable 73
hot water bottles applied 110
hot water bottles because 46
hot water storage systems 156
hot water storage vessels 93
hot water systems because 45
how cisco routers function 42
how could anybody believe 86
how could heavenly justice 54
how gross national product 45
how human behavior affects 115
how human language differs 43
how human service workers 58
how labor markets function 173
how labor markets operate 304
how people acquire language 40
how people express emotions 57
how people process language 122
how rules governing picketing 70
how social capital affects 71
how social context affects 120
how social science research 278
how social studies teachers 100
how social support affects 99
how social systems function 189
how social systems operate 136
