he add another verse 120
he can endure anything 89
he can engrave flowing 42
he can expect after 45
he can expect either 171
he can expect others 88
he can extort money 48
he can fairly claim 347
he can fairly easily 98
he can follow every 326
he can follow grows 56
he can forget about 791
he can freely share 84
he can handle alone 87
he can handle anything 233
he can handle easily 99
he can handle right 124
he can hardly admit 70
he can hardly allow 121
he can hardly argue 43
he can hardly avoid 1235
he can hardly begin 115
he can hardly blame 129
he can hardly breathe 616
he can hardly carry 152
he can hardly catch 57
he can hardly claim 440
he can hardly count 85
he can hardly crawl 60
he can hardly doubt 80
he can hardly enjoy 49
he can hardly exist 45
he can hardly judge 44
he can hardly raise 94
he can hardly sleep 65
he can hardly spare 92
he can hardly stand 1322
he can hardly touch 42
he can hardly trace 62
he can hardly trust 157
he can hardly utter 45
he can hardly write 287
he can induce others 126
he can insult white 42
he can invent fresh 58
he can invest money 67
he can justly claim 411
he can manage alone 84
he can manage anything 46
he can manage quite 113
he can merely state 40
he can muster about 42
he can neither admit 68
he can neither alter 132
he can neither avoid 75
he can neither carry 41
he can neither cause 177
he can neither change 562
he can neither claim 153
he can neither create 217
he can neither drink 41
he can neither enjoy 143
he can neither enter 94
he can neither evade 66
he can neither fight 205
he can neither fully 165
he can neither grasp 218
he can neither judge 90
he can neither marry 83
he can neither paint 48
he can neither preach 61
he can neither prove 185
he can neither raise 54
he can neither serve 92
he can neither share 48
he can neither sleep 248
he can neither spell 50
he can neither stand 274
he can neither touch 494
he can neither write 434
he can obtain about 133
he can obtain either 281
he can obtain goods 72
he can obtain large 42
he can obtain money 204
he can obtain power 43
he can obtain under 69
he can obtain within 61
he can pretty nearly 45
he can readily adapt 60
he can readily apply 57
he can readily carry 70
he can readily change 53
he can readily grasp 169
he can readily prove 51
he can readily refer 71
he can recall about 68
he can recall after 47
he can recall every 68
he can reduce costs 59
he can reduce under 274
he can remain alive 63
he can remain quiet 47
he can remain under 122
he can remain until 88
he can remain where 107
he can remain within 64
he can return after 76
he can return again 161
he can return later 41
he can safely allow 49
he can safely avoid 74
he can safely begin 41
he can safely carry 110
he can safely cross 50
he can safely drive 41
he can safely engage 76
he can safely enter 52
he can safely gauge 76
he can safely guide 47
he can safely place 52
he can safely spare 111
he can safely stand 61
he can safely trust 488
he can safest visit 49
he can scarce avoid 64
he can scarce stand 129
he can seldom spare 191
he can select either 51
he can select which 74
he can simply change 61
he can simply write 52
he can slowly begin 50
he can strike again 87
he can surely count 108
he can thereby avoid 67
he can thereby stain 48
he can thereto frame 63
he can travel about 98
he can travel alone 52
he can wander about 172
he can wander where 72
he can without breaking 58
he can without calling 59
he can without causing 52
he can without danger 85
he can without delay 60
he can without doubt 71
he can without drawing 44
he can without getting 79
he can without hurting 95
he can without undue 45
he cut another notch 41
he cut another piece 96
he cut another slice 53
he did actions which 58
he did almost anything 61
he did almost daily 324
he did almost every 931
he did always after 61
he did become aware 362
he did become known 64
he did become prime 41
he did become quite 62
he did before about 98
he did before every 132
he did before turning 41
he did before world 40
he did before writing 43
he did better still 211
he did clearly state 134
he did divers times 110
he did fairly often 69
he did fashion after 42
he did forget about 57
he did further admit 57
he did further order 52
he did further study 101
he did ground thereon 53
he did hardly anything 164
he did indeed appear 188
he did indeed begin 140
he did indeed belong 68
he did indeed carry 96
he did indeed change 53
he did indeed create 55
he did indeed enjoy 74
he did indeed enter 42
he did indeed exist 77
he did indeed laugh 48
he did indeed marry 66
he did indeed offer 67
he did indeed order 99
he did indeed paint 41
he did indeed prove 88
he did indeed raise 154
he did indeed serve 65
he did indeed spend 125
he did indeed stand 47
he did indeed start 51
he did indeed still 97
he did indeed touch 58
he did indeed visit 79
he did indeed write 332
he did little about 180
he did little talking 46
he did little teaching 98
he did little weigh 44
he did little writing 268
he did manual labor 144
he did pretty often 136
he did remain until 47
he did retain which 207
he did return after 99
he did return again 48
he did seemed right 202
he did something about 1888
he did something amazing 50
he did something awful 87
he did something crazy 106
he did something funny 53
he did something quite 825
he did something rather 106
he did something really 532
he did something right 481
he did something silly 103
he did something truly 73
he did something weird 47
he did something which 1416
he did something worse 155
he did through jesus 46
he did various kinds 68
he did violate every 57
he did without delay 581
he did without demur 67
he did without doubt 47
he did without knowing 110
he did without speaking 60
he did without thinking 140
he did without waiting 51
he did wonder about 180
he die before reaching 52
he die without heirs 250
he die without issue 3117
he die without known 89
he die without noise 89
he does almost every 174
he does become aware 243
he does follow habit 48
he does indeed appear 123
he does indeed begin 40
he does indeed belong 52
he does indeed claim 41
he does indeed exist 75
he does indeed offer 47
he does indeed refer 49
he does indeed share 40
he does indeed stand 76
he does indeed write 56
he does pretty often 40
he does refuse money 42
he does something about 596
he does something crazy 96
he does something quite 108
he does something really 224
he does something right 714
he does something silly 44
he does something which 1116
he does something worse 81
he does through others 46
he does without knowing 108
he does without right 69
he doing something about 42
he doth always either 91
he doth sundry times 65
he dye without known 43
he dying without issue 875
he earn enough money 60
he eats almost anything 41
he for modest close 50
he get enough money 82
he get enough sleep 114
he get master thomas 57
he goes abroad alone 60
he goes around looking 78
he goes around talking 54
he goes around telling 107
he goes astray after 74
he goes beyond anything 47
he goes beyond plato 43
he goes beyond reason 53
he goes farther still 71
he goes further still 320
he goes knocking about 52
he goes through empty 120
he goes through every 177
he goes twenty miles 40
he goes without water 46
he got almost within 40
he got another horse 60
he got another mount 58
he got another piece 43
he got another place 89
he got another shock 134
he got another woman 91
he got around again 49
he got beastly drunk 84
he got better after 57
he got better again 96
he got better every 53
he got caught again 98
he got caught breaking 52
he got caught cheating 59
he got caught short 109
he got caught smoking 63
he got caught stealing 162
he got caught under 44
he got closer still 96
he got curious about 97
he got enough money 566
he got enough sleep 175
he got enough votes 49
he got fairly close 81
he got fairly under 58
he got joseph klein 45
he got little money 50
he got little sleep 397
he got little thanks 128
he got pretty close 296
he got pretty drunk 61
he got pretty tired 82
he got pretty upset 50
he got serious about 369
he got serious again 151
he got stinking drunk 50
he got through playing 77
he got through speaking 102
he got through talking 292
he got through telling 150
he got through working 67
he got through writing 42
he got turned round 102
he had access either 47
he had access might 144
he had access would 55
he had adored since 100
he had agreed never 68
he had agreed would 42
he had allies whose 59
he had almost added 99
he had almost asked 186
he had almost beaten 100
he had almost begun 378
he had almost blown 167
he had almost broke 79
he had almost burst 40
he had almost ceased 1446
he had almost cried 122
he had almost daily 702
he had almost dared 68
he had almost drawn 50
he had almost ended 64
he had almost equal 102
he had almost every 489
he had almost feared 63
he had almost fixed 45
he had almost flown 55
he had almost forty 41
he had almost found 349
he had almost freed 93
he had almost fully 69
he had almost given 2300
he had almost grown 222
he had almost hated 90
he had almost hoped 120
he had almost known 42
he had almost lived 118
he had almost loved 59
he had almost never 598
he had almost rather 48
he had almost sixty 132
he had almost slain 317
he had almost spent 65
he had almost taken 446
he had almost thrown 189
he had almost thrust 79
he had almost total 136
he had almost twice 73
he had already about 117
he had already acted 818
he had already added 404
he had already aided 58
he had already aimed 57
he had already aired 49
he had already amply 68
he had already armed 105
he had already asked 3062
he had already based 40
he had already bathed 51
he had already beaten 330
he had already began 219
he had already begun 27055
he had already blown 81
he had already borne 738
he had already bound 184
he had already bowed 73
he had already built 2218
he had already burnt 156
he had already burst 82
he had already ceased 787
he had already ceded 91
he had already cited 244
he had already cried 64
he had already cured 50
he had already dared 74
he had already dated 40
he had already dimly 45
he had already dined 384
he had already drank 113
he had already drawn 2767
he had already drunk 2133
he had already dwelt 122
he had already earned 2278
he had already either 113
he had already ended 101
he had already faced 805
he had already feared 101
he had already filed 326
he had already fired 280
he had already fixed 842
he had already flown 263
he had already forty 57
he had already found 14364
he had already freed 208
he had already fully 387
he had already given 25091
he had already grown 1957
he had already hanged 45
he had already headed 122
he had already heaped 62
he had already hewed 55
he had already hired 437
he had already knelt 66
he had already known 2832
he had already leaped 101
he had already leased 72
he had already lined 198
he had already lived 4738
he had already loved 128
he had already moved 2462
he had already named 897
he had already nearly 291
he had already noted 1461
he had already often 335
he had already opted 66
he had already owned 128
he had already paved 88
he had already piled 68
he had already pined 48
he had already posed 86
he had already quite 199
he had already raped 70
he had already reaped 170
he had already risen 848
he had already ruled 337
he had already saved 693
he had already sealed 73
he had already seated 151
he had already shewn 722
he had already shown 8577
he had already singled 144
he had already sired 59
he had already sized 49
he had already slain 335
he had already slept 248
he had already smelt 61
he had already spent 16112
he had already split 106
he had already spread 260
he had already sprung 92
he had already stood 193
he had already stuck 109
he had already swept 87
he had already sworn 546
he had already taken 18052
he had already thrice 57
he had already thrown 956
he had already thrust 55
he had already tired 252
he had already toyed 52
he had already tried 8035
he had already twice 844
he had already under 92
he had already upset 99
he had already urged 579
he had already vetoed 62
he had already voted 232
he had already vowed 155
he had already waged 89
he had already wiped 63
he had already wired 109
he had already woven 61
he had already wrote 63
he had always about 411
he had always acted 2487
he had always added 56
he had always aimed 380
he had always asked 477
he had always based 48
he had always beaten 62
he had always begun 138
he had always borne 2331
he had always bowed 81
he had always cared 306
he had always dimly 78
he had always dined 84
he had always drawn 593
he had always drunk 135
he had always dwelt 203
he had always earned 105
he had always either 107
he had always ended 130
he had always faced 133
he had always fared 75
he had always feared 2226
he had always flown 74
he had always found 19971
he had always fully 49
he had always given 2963
he had always grown 47
he had always hated 6710
he had always hoped 3125
he had always known 35406
he had always large 57
he had always leaned 148
he had always liked 5406
he had always lived 17237
he had always longed 3162
he had always loved 10198
he had always money 83
he had always moved 375
he had always noted 66
he had always owned 165
he had always posed 67
he had always rather 322
he had always really 189
he had always risen 47
he had always ruled 53
he had always saved 134
he had always shewn 772
he had always shied 94
he had always shown 6398
he had always sided 106
he had always since 45
he had always slept 462
he had always smelt 58
he had always spent 1239
he had always stood 1730
he had always stuck 113
he had always sworn 165
he had always taken 7593
he had always teased 58
he had always thrown 173
he had always tried 3346
he had always under 100
he had always until 84
he had always urged 545
he had always voted 749
he had always vowed 103
he had another arrow 129
he had another basin 134
he had another brief 64
he had another brush 76
he had another buyer 53
he had another cause 148
he had another change 61
he had another child 720
he had another chill 114
he had another claim 79
he had another class 50
he had another close 148
he had another cross 85
he had another drink 488
he had another eight 98
he had another enemy 108
he had another father 131
he had another feeling 62
he had another fifty 122
he had another fight 137
he had another flash 54
he had another forty 64
he had another glass 211
he had another group 85
he had another guess 88
he had another guest 64
he had another happy 46
he had another horse 128
he had another house 259
he had another large 87
he had another lover 67
he had another major 111
he had another maxim 111
he had another meeting 554
he had another method 41
he had another mother 54
he had another novel 55
he had another offer 273
he had another option 356
he had another order 48
he had another paper 67
he had another party 77
he had another period 40
he had another piece 581
he had another place 209
he had another point 93
he had another proof 305
he had another quick 47
he had another reason 2619
he had another round 52
he had another season 52
he had another sense 94
he had another seven 50
he had another shock 171
he had another short 54
he had another small 114
he had another spasm 52
he had another spell 95
he had another story 174
he had another strong 77
he had another thirty 172
he had another title 73
he had another trick 91
he had another uncle 60
he had another vision 1017
he had another visit 158
he had another weapon 156
he had another which 89
he had another whole 46
he had another woman 2429
he had another worry 150
he had another wound 49
he had argued about 281
he had argued since 61
he had barely begun 916
he had barely given 157
he had barely known 1087
he had barely moved 129
he had barely risen 40
he had barely saved 73
he had barely seated 41
he had barely slept 248
he had barely taken 253
he had become abbot 336
he had become about 176
he had become adept 1113
he had become adult 49
he had become after 351
he had become again 590
he had become agent 67
he had become alive 131
he had become anything 55
he had become aware 9609
he had become blind 2525
he had become bored 719
he had become bound 434
he had become caesar 71
he had become chief 3149
he had become clerk 65
he had become close 1323
he had become could 65
he had become count 69
he had become crazy 54
he had become cruel 61
he had become deadly 99
he had become dimly 47
he had become dizzy 150
he had become drunk 230
he had become either 118
he had become faint 42
he had become father 125
he had become first 1092
he had become fixed 204
he had become flesh 63
he had become frail 70
he had become fully 1259
he had become george 46
he had become grand 136
he had become grave 64
he had become happy 43
he had become harsh 42
he had become henry 50
he had become human 153
he had become hungry 63
he had become jaded 58
he had become james 65
he had become joint 59
he had become known 8025
he had become leader 531
he had become liable 273
he had become light 161
he had become livid 48
he had become mayor 292
he had become mired 45
he had become mixed 234
he had become moody 119
he had become nearly 207
he had become noted 219
he had become odious 190
he had become older 137
he had become owner 316
he had become party 96
he had become prime 2817
he had become privy 105
he had become prone 76
he had become proud 158
he had become quiet 217
he had become quite 11326
he had become rather 1050
he had become really 318
he had become ruler 453
he had become sadly 43
he had become senior 112
he had become short 75
he had become since 569
he had become sober 148
he had become stiff 71
he had become still 353
he had become stone 138
he had become stout 71
he had become strong 286
he had become stuck 200
he had become tense 88
he had become thirty 45
he had become timid 57
he had become tired 2384
he had become truly 201
he had become tutor 96
he had become under 212
he had become uneasy 225
he had become unfit 94
he had become until 88
he had become upset 289
he had become vague 40
he had become vicar 225
he had become weaker 95
he had become wealthy 674
he had become while 51
he had become white 51
he had become willing 76
he had become wiser 189
he had become within 94
he had become world 564
he had become worse 372
he had become worthy 65
he had become would 131
he had before about 55
he had before acted 370
he had before asked 350
he had before begun 110
he had before borne 266
he had before built 172
he had before drawn 191
he had before fixed 306
he had before found 1012
he had before given 2779
he had before hated 82
he had before hoped 47
he had before joining 67
he had before known 811
he had before lived 229
he had before loved 175
he had before named 114
he had before never 66
he had before often 97
he had before ruled 92
he had before saved 42
he had before shewn 196
he had before shown 878
he had before spent 150
he had before stood 257
he had before sworn 100
he had before taken 1096
he had before thrown 125
he had before tried 670
he had before under 126
he had before urged 638
he had before world 51
he had begged satan 44
he had beheld blood 99
he had better admit 76
he had better adopt 185
he had better agree 91
he had better allow 161
he had better appear 82
he had better apply 368
he had better avoid 403
he had better await 52
he had better begin 1181
he had better belong 72
he had better borne 162
he had better breed 160
he had better build 80
he had better carry 341
he had better catch 129
he had better cause 107
he had better change 1327
he had better check 906
he had better claim 48
he had better climb 274
he had better close 290
he had better count 99
he had better cover 112
he had better cross 108
he had better defer 124
he had better delay 142
he had better dress 154
he had better drink 202
he had better drive 175
he had better either 208
he had better engage 111
he had better enjoy 77
he had better enter 126
he had better fetch 43
he had better fight 61
he had better first 760
he had better grant 85
he had better guard 46
he had better hopes 214
he had better hurry 1660
he had better issue 99
he had better known 195
he had better light 131
he had better limit 169
he had better march 43
he had better marry 377
he had better never 1594
he had better offer 189
he had better order 334
he had better paint 137
he had better place 114
he had better plans 51
he had better plant 43
he had better preach 92
he had better print 55
he had better prove 45
he had better raise 195
he had better reason 274
he had better refer 68
he had better renew 44
he had better search 48
he had better seize 63
he had better sense 565
he had better shape 44
he had better shift 50
he had better shoot 214
he had better sleep 264
he had better smoke 130
he had better spend 380
he had better stand 221
he had better start 2528
he had better state 122
he had better steer 169
he had better stick 1340
he had better study 510
he had better stuff 41
he had better taste 383
he had better tools 56
he had better trust 299
he had better visit 166
he had better watch 1534
he had better write 1383
he had better yield 235
he had beyond doubt 65
he had bidden adieu 263
he had bigger dreams 51
he had bigger plans 181
he had bitter cause 110
he had blamed henry 177
he had boldly asked 40
he had boldly faced 45
he had boldly stood 56
he had boldly taken 146
he had booked rooms 64
he had bought about 256
he had bought after 433
he had bought anything 102
he had bought books 167
he had bought could 44
he had bought eight 106
he had bought either 46
he had bought every 121
he had bought fifty 154
he had bought forty 90
he had bought goods 247
he had bought herds 95
he had bought lands 58
he had bought large 113
he had bought nearly 59
he had bought quite 97
he had bought seven 98
he had bought since 153
he had bought stock 139
he had bought thirty 216
he had bought under 131
he had bought which 81
he had bought while 332
he had bought would 131
he had bright black 48
he had bright brown 40
he had broken anything 86
he had broken bones 84
he had broken cover 59
he had broken every 629
he had broken loose 1358
he had broken nearly 64
he had broken ought 58
he had broken ranks 128
he had broken under 72
he had broken while 55
he had buried alive 73
he had buried beneath 67
he had buried large 64
he had buried seven 58
he had buried thirty 186
he had buried under 216
he had burned alive 56
he had burned every 97
he had called about 281
he had called after 364
he had called again 579
he had called every 177
he had called father 122
he had called first 124
he had called george 51
he had called mother 58
he had called peter 70
he had called round 314
he had called since 45
he had called thither 179
he had called twice 418
he had called until 42
he had called while 127
he had called would 54
he had calmly taken 55
he had caught about 79
he had caught after 56
he had caught alive 54
he had caught anything 219
he had caught every 51
he had caught fresh 44
he had caught playing 65
he had caught scent 41
he had caught seven 54
he had caught sight 13690
he had caught stealing 96
he had caught trout 47
he had caught while 299
he had caused every 42
he had caused israel 163
he had caused others 254
he had caused quite 46
he had caused seven 42
he had caused trees 85
he had caused while 49
he had caused would 51
he had celtic blood 50
he had chafed under 339
he had changed after 180
he had changed again 154
he had changed color 106
he had changed either 107
he had changed every 63
he had changed front 105
he had changed hands 58
he had changed quite 59
he had changed ships 51
he had changed sides 1030
he had changed since 1129
he had changed while 46
he had charge under 41
he had charge until 89
he had chased after 188
he had cheated while 79
he had chosen after 168
he had chosen apart 86
he had chosen badly 45
he had chosen could 250
he had chosen either 106
he had chosen exile 102
he had chosen first 152
he had chosen george 40
he had chosen israel 130
he had chosen might 139
he had chosen music 42
he had chosen never 82
he had chosen peter 61
he had chosen quite 65
he had chosen rather 284
he had chosen right 204
he had chosen sides 70
he had chosen stood 46
he had chosen under 47
he had chosen until 52
he had chosen where 60
he had chosen which 53
he had chosen while 40
he had chosen would 393
he had claims which 89
he had cleared about 120
he had cleared every 124
he had cleared fifty 40
he had clearer views 45
he had clearly acted 77
he had clearly begun 70
he had clearly drawn 40
he had clearly earned 47
he had clearly fixed 40
he had clearly found 128
he had clearly given 191
he had clearly grown 46
he had clearly hoped 50
he had clearly known 51
he had clearly moved 56
he had clearly never 197
he had clearly shown 454
he had clearly spent 122
he had clearly taken 193
he had clearly tried 44
he had closed after 59
he had closed every 66
he had coined money 54
he had common sense 904
he had copied every 72
he had copied while 46
he had copious notes 69
he had craved since 101
he had created about 191
he had created after 140
he had created anything 44
he had created began 55
he had created caesar 54
he had created could 224
he had created heaven 69
he had created might 71
he had created nearly 69
he had created quite 93
he had created rather 45
he had created round 91
he had created since 90
he had created thirty 44
he had created under 117
he had created until 66
he had created which 48
he had created while 118
he had created within 316
he had created works 47
he had created would 1017
he had dashed aside 104
he had deemed could 40
he had deemed worthy 63
he had deeply loved 256
he had denied jesus 223
he had denied knowing 164
he had denied under 89
he had diamond studs 44
he had dinner alone 41
he had dinner plans 119
he had direct dealings 68
he had direct links 50
he had divers times 210
he had divine power 70
he had double cause 73
he had double vision 209
he had doubts about 6107
he had dreaded meeting 49
he had dreaded since 60
he had dreamed about 9066
he had dreamed after 41
he had dreamed again 123
he had dreamed could 54
he had dreamed dreams 172
he had dreamed might 66
he had dreamed since 218
he had dreamed while 69
he had dreamed would 169
he had driven about 299
he had driven alone 73
he had driven every 158
he had driven fifty 104
he had driven forty 49
he had driven nearly 65
he had driven right 178
he had driven round 263
he had driven seven 129
he had driven sheep 41
he had driven since 43
he had driven thither 225
he had dubbed moses 61
he had ducked under 89
he had eagerly asked 78
he had eagerly taken 83
he had earlier about 63
he had earlier asked 303
he had earlier begun 155
he had earlier built 110
he had earlier cited 56
he had earlier drawn 294
he had earlier feared 125
he had earlier found 1102
he had earlier given 1239
he had earlier hoped 207
he had earlier known 166
he had earlier lived 204
he had earlier moved 77
he had earlier named 86
he had earlier noted 171
he had earlier posed 41
he had earlier saved 118
he had earlier shown 458
he had earlier spent 276
he had earlier sworn 69
he had earlier taken 723
he had earlier thrown 66
he had earlier tried 592
he had earlier urged 140
he had earlier vowed 61
he had edited since 151
he had eighty acres 60
he had engaged rooms 136
he had engaged since 67
he had engaged would 53
he had english blood 165
he had enough blood 121
he had enough change 176
he had enough clout 175
he had enough facts 63
he had enough feeling 104
he had enough force 194
he had enough funds 151
he had enough latin 55
he had enough light 268
he had enough money 19903
he had enough moral 43
he had enough nerve 200
he had enough people 145
he had enough power 585
he had enough pride 74
he had enough proof 82
he had enough reason 77
he had enough saved 146
he had enough savings 98
he had enough savvy 82
he had enough sense 1474
he had enough ships 73
he had enough skill 65
he had enough slack 93
he had enough small 57
he had enough space 124
he had enough spare 99
he had enough speed 115
he had enough stuff 74
he had enough votes 395
he had enough water 162
he had erotic dreams 42
he had failed after 143
he had failed again 722
he had failed badly 102
he had failed either 300
he had failed every 63
he had failed fully 44
he had failed twice 401
he had failed until 42
he had failed where 86
he had fairly beaten 110
he had fairly begun 403
he had fairly earned 1141
he had fairly found 129
he had fairly given 66
he had fairly stood 89
he had fairly taken 162
he had fairly tried 61
he had fairly wiped 52
he had fallen about 124
he had fallen afoul 111
he had fallen after 655
he had fallen again 293
he had fallen apart 131
he had fallen aside 83
he had fallen badly 61
he had fallen below 593
he had fallen beneath 154
he had fallen close 93
he had fallen easily 48
he had fallen fifty 61
he had fallen forty 40
he had fallen lower 86
he had fallen madly 678
he had fallen prone 53
he had fallen quite 86
he had fallen rather 66
he had fallen right 364
he had fallen short 2983
he had fallen since 137
he had fallen sound 129
he had fallen twice 85
he had fallen under 5075
he had fallen until 137
he had fallen while 547
he had fallen within 64
he had fallen would 109
he had family money 111
he had family plate 63
he had family pride 46
he had fasted forty 1418
he had fasted since 70
he had faults which 59
he had fearful dreams 51
he had feelings about 88
he had feelings which 56
he had felled trees 50
he had filled every 263
he had filled nearly 45
he had filled pages 58
he had filled since 225
he had filled under 184
he had firmly fixed 160
he had firmly seated 52
he had fondly hoped 2719
he had fondly loved 71
he had fondly named 40
he had forced every 61
he had forged close 118
he had forged strong 41
he had forgot about 111
he had forgot where 40
he had formed about 489
he had formed after 383
he had formed close 407
he had formed could 86
he had formed large 66
he had formed plans 161
he had formed quite 116
he had formed since 102
he had formed strong 122
he had formed under 230
he had formed views 85
he had formed while 411
he had formed within 92
he had formed would 225
he had fought about 87
he had fought alone 396
he had fought beneath 41
he had fought duels 76
he had fought every 95
he had fought first 47
he had fought forty 47
he had fought nearly 51
he had fought nobly 50
he had fought often 75
he had fought since 303
he had fought still 79
he had fought thirty 121
he had fought twice 51
he had fought under 1312
he had fought until 110
he had fought while 53
he had fought within 44
he had fought world 49
he had fought would 48
he had freely borne 72
he had freely given 534
he had freely spent 72
he had freely taken 52
he had french blood 64
he had further cause 139
he had further given 46
he had further light 48
he had further plans 89
he had further proof 68
he had further reason 106
he had further taken 66
he had further talks 78
he had further views 41
he had fussed about 44
he had gained about 437
he had gained after 285
he had gained anything 178
he had gained could 103
he had gained eight 72
he had gained entry 282
he had gained every 80
he had gained favor 146
he had gained fifty 308
he had gained first 259
he had gained flesh 155
he had gained forty 137
he had gained glory 114
he had gained henry 98
he had gained might 45
he had gained money 42
he had gained nearly 100
he had gained power 1047
he had gained quite 216
he had gained rather 128
he had gained seven 125
he had gained since 549
he had gained sixty 63
he had gained skill 49
he had gained thirty 262
he had gained under 263
he had gained until 49
he had gained while 679
he had gained within 55
he had gained working 77
he had gained world 154
he had gained would 290
he had gambling debts 94
he had gentle hands 42
he had gently taken 42
he had german blood 60
he had gladly given 130
he had gladly taken 104
he had gleaned about 203
he had gleaned while 45
he had gotten about 215
he had gotten after 77
he had gotten anything 65
he had gotten blood 55
he had gotten bored 111
he had gotten close 541
he had gotten drunk 1996
he had gotten every 91
he had gotten fired 56
he had gotten loose 65
he had gotten lucky 137
he had gotten mixed 223
he had gotten money 60
he had gotten older 476
he had gotten quite 228
he had gotten really 81
he had gotten right 132
he had gotten saved 52
he had gotten seven 63
he had gotten since 91
he had gotten sober 56
he had gotten stuck 432
he had gotten tired 609
he had gotten under 168
he had gotten upset 44
he had gotten where 116
he had gotten while 118
he had gotten within 110
he had gotten worse 93
he had greater cause 70
he had greater hopes 60
he had greater plans 46
he had greater power 280
he had greater reason 315
he had greater scope 68
he had greatly added 62
he had greatly aided 85
he had greatly cared 54
he had greatly erred 99
he had greatly feared 119
he had greatly liked 50
he had greatly longed 57
he had greatly loved 297
he had groped about 177
he had guided every 48
he had habits which 46
he had handed round 49
he had hardly anything 315
he had hardly begun 1738
he had hardly ceased 73
he had hardly dared 1066
he had hardly drawn 72
he had hardly earned 75
he had hardly found 142
he had hardly given 595
he had hardly hoped 249
he had hardly known 1543
he had hardly lived 81
he had hardly moved 305
he had hardly reared 90
he had hardly risen 162
he had hardly seated 74
he had hardly shown 86
he had hardly slept 864
he had hardly spent 94
he had hardly taken 1027
he had helped begin 52
he had helped build 3750
he had helped carry 286
he had helped cause 60
he had helped change 121
he had helped cover 90
he had helped craft 92
he had helped create 3160
he had helped david 46
