he and andrew jackson 79
he had become captive 41
he had become careful 47
he had become carried 62
he had become catholic 103
he had become cautious 116
he had become certain 379
he had become chilled 40
he had become closely 465
he had become colonel 102
he had become content 144
he had become corrupt 48
he had become counsel 40
he had become cynical 142
he had become deranged 113
he had become devoted 263
he had become distant 115
he had become eminent 96
he had become emperor 2256
he had become endeared 181
he had become enraged 379
he had become equally 94
he had become everything 163
he had become exactly 49
he had become excited 271
he had become exposed 61
he had become extinct 251
he had become familiar 5921
he had become finally 90
he had become fixated 100
he had become foreign 226
he had become foreman 111
he had become frantic 52
he had become friends 1324
he had become general 742
he had become gravely 93
he had become guardian 51
he had become hateful 69
he had become haughty 106
he had become heartily 72
he had become himself 367
he had become hostile 147
he had become largely 122
he had become legally 42
he had become manager 391
he had become married 56
he had become morally 67
he had become napoleon 56
he had become national 59
he had become nervous 237
he had become opposed 42
he had become partner 43
he had become passive 52
he had become pensive 66
he had become perfect 105
he had become perhaps 231
he had become persona 599
he had become popular 425
he had become premier 379
he had become private 52
he had become prudent 49
he had become quieter 144
he had become reduced 141
he had become related 82
he had become restive 56
he had become satiated 96
he had become settled 281
he had become sharply 48
he had become skilled 214
he had become smaller 45
he had become smitten 114
he had become socially 64
he had become somehow 130
he had become steadily 114
he had become steeped 54
he had become stronger 547
he had become strongly 413
he had become subdued 44
he had become subject 894
he had become superior 41
he had become supreme 93
he had become suspect 193
he had become tainted 93
he had become totally 953
he had become trapped 445
he had become unhappy 89
he had become useless 151
he had become utterly 570
he had become vaguely 81
he had become visible 50
he had become visibly 83
he had become worried 496
he had before abjured 83
he had before admired 225
he had before adopted 150
he had before advised 127
he had before allowed 208
he had before alluded 657
he had before appeared 156
he had before applied 322
he had before arranged 199
he had before assumed 464
he had before assured 105
he had before avoided 179
he had before because 151
he had before brought 293
he had before carried 210
he had before charged 40
he had before crossed 48
he had before defeated 164
he had before derived 129
he had before desired 262
he had before devised 96
he had before devoted 294
he had before doubted 104
he had before endured 101
he had before enjoyed 1198
he had before entered 428
he had before erected 57
he had before escaped 111
he had before evinced 247
he had before excited 122
he had before granted 502
he had before groaned 101
he had before imposed 90
he had before labored 44
he had before largely 48
he had before marriage 102
he had before married 55
he had before noticed 962
he had before offered 574
he had before omitted 77
he had before opposed 432
he had before ordered 246
he had before pointed 124
he had before praised 54
he had before preached 244
he had before pursued 213
he had before refused 1668
he had before related 301
he had before repeated 53
he had before resided 203
he had before revealed 45
he had before secured 47
he had before settled 134
he had before studied 121
he had before subdued 71
he had before touched 60
he had before uttered 299
he had before visited 491
he had before written 1495
he had before yielded 45
he had beheld himself 48
he had beheld minerva 61
he had better abandon 338
he had better abstain 172
he had better acquire 76
he had better address 281
he had better adjourn 40
he had better appoint 42
he had better attempt 155
he had better believe 82
he had better chances 97
he had better collect 50
he had better command 51
he had better conduct 42
he had better confess 456
he had better confine 545
he had better conform 56
he had better consent 114
he had better consult 542
he had better contact 107
he had better content 407
he had better control 596
he had better declare 48
he had better decline 149
he had better deliver 59
he had better destroy 45
he had better dismiss 85
he had better dispose 79
he had better examine 81
he had better explain 279
he had better explore 41
he had better fortune 803
he had better grounds 121
he had better imitate 81
he had better improve 58
he had better inquire 272
he had better manners 120
he had better perform 65
he had better perhaps 80
he had better prepare 861
he had better present 102
he had better proceed 224
he had better procure 43
he had better produce 118
he had better protect 73
he had better provide 106
he had better receive 74
he had better refrain 229
he had better reserve 220
he had better respond 53
he had better results 85
he had better sources 94
he had better stumble 104
he had better success 474
he had better support 196
he had better suspend 50
he had better thoughts 51
he had better withdraw 399
he had bidden defiance 59
he had bigger worries 46
he had billed himself 45
he had bitten himself 87
he had bitter enemies 284
he had bitter thoughts 43
he had blamed himself 405
he had boldly entered 52
he had boldly preached 62
he had boldly written 55
he had booked himself 129
he had booked passage 420
he had bought against 42
he had bought because 568
he had bought between 41
he had bought certain 100
he had bought control 114
he had bought everything 363
he had bought fifteen 111
he had bought flowers 102
he had bought himself 2562
he had bought outside 126
he had bought several 537
he had bought shortly 81
he had bought thirteen 114
he had bought tickets 213
he had bought together 45
he had braced against 50
he had braced himself 999
he had branch offices 43
he had brewed himself 89
he had bribed members 101
he had broken contact 46
he had broken everything 61
he had broken forever 51
he had broken himself 159
he had broken several 300
he had broken sharply 44
he had broken silence 140
he had bucked against 41
he had bumped against 114
he had bumped himself 63
he had buoyed himself 161
he had buried himself 1269
he had buried several 61
he had buried treasure 44
he had burned everything 94
he had burned himself 542
he had busied himself 1856
he had bypass surgery 81
he had called because 129
he had called certain 42
he had called congress 69
he had called cubical 87
he had called friends 73
he had called general 139
he had called himself 2793
he had called lazarus 56
he had called lincoln 51
he had called several 442
he had called together 2427
he had calmed himself 461
he had carved himself 435
he had caught between 63
he had caught faintly 44
he had caught himself 1828
he had caught several 164
he had caused certain 139
he had caused himself 824
he had caused several 212
he had caused trouble 164
he had chafed against 85
he had changed because 169
he had changed certain 54
he had changed everything 233
he had changed himself 389
he had changed history 48
he had changed masters 70
he had changed parties 55
he had changed position 89
he had changed schools 85
he had changed several 115
he had changed somehow 96
he had changed tactics 57
he had changed towards 178
he had changed utterly 43
he had charming manners 206
he had cheated charles 104
he had cheated himself 244
he had chewed tobacco 107
he had chided himself 71
he had chosen according 41
he had chosen against 41
he had chosen because 757
he had chosen between 158
he had chosen bishops 72
he had chosen brought 41
he had chosen certain 41
he had chosen chapman 44
he had chosen exactly 67
he had chosen gabriel 58
he had chosen himself 777
he had chosen history 95
he had chosen rightly 95
he had chosen several 53
he had cleaned himself 273
he had cleared customs 64
he had cleared everything 60
he had cleared himself 1296
he had clearly brought 41
he had clearly decided 278
he had clearly defined 207
he had clearly emerged 68
he had clearly enjoyed 63
he had clearly grasped 167
he had clearly implied 67
he had clearly planned 43
he had clearly pointed 94
he had clearly realized 96
he had clearly studied 58
he had clearly violated 90
he had clearly written 69
he had closed against 48
he had closed himself 252
he had closer contact 41
he had clothed himself 511
he had coiled himself 65
he had coined himself 78
he had cooked himself 270
he had cooled himself 40
he had copied himself 108
he had copies printed 66
he had created against 97
he had created because 118
he had created between 297
he had created duchess 62
he had created enemies 49
he had created everything 59
he had created himself 677
he had created jealousy 55
he had created several 151
he had curled himself 191
he had cursed because 57
he had cursed himself 281
he had curtly refused 59
he had damned himself 149
he had danced himself 122
he had darted forward 49
he had dashed forward 126
he had dashed himself 92
he had decked himself 195
he had deemed himself 421
he had deeper thoughts 56
he had deeply admired 87
he had deeply imbibed 217
he had deeply injured 331
he had deeply studied 412
he had deeply wounded 298
he had denied everything 215
he had denied himself 2205
he had dinner parties 55
he had dipped himself 50
he had direct command 61
he had direct contact 571
he had direct control 282
he had doomed himself 234
he had doubts himself 89
he had doubts regarding 75
he had doused himself 89
he had downed several 57
he had draped himself 76
he had dreamed existed 42
he had dreamed himself 177
he had dreamed several 63
he had driven fifteen 77
he had driven general 90
he had driven himself 1199
he had driven several 89
he had dubbed himself 124
he had dusted himself 41
he had duties towards 135
he had eagerly awaited 136
he had eagerly desired 94
he had eagerly studied 71
he had eagerly watched 50
he had earlier accused 120
he had earlier admired 163
he had earlier adopted 154
he had earlier advised 116
he had earlier allowed 61
he had earlier appeared 88
he had earlier applied 441
he had earlier arranged 63
he had earlier assumed 289
he had earlier assured 60
he had earlier avoided 77
he had earlier boasted 55
he had earlier brought 181
he had earlier carried 60
he had earlier claimed 335
he had earlier decided 218
he had earlier decried 42
he had earlier defeated 46
he had earlier defined 259
he had earlier derided 43
he had earlier desired 42
he had earlier devoted 83
he had earlier dropped 59
he had earlier emerged 46
he had earlier enjoyed 219
he had earlier entered 60
he had earlier escaped 56
he had earlier favored 163
he had earlier founded 66
he had earlier granted 93
he had earlier ignored 63
he had earlier implied 124
he had earlier imposed 49
he had earlier invited 46
he had earlier invoked 44
he had earlier labeled 46
he had earlier managed 60
he had earlier married 58
he had earlier noticed 183
he had earlier offered 489
he had earlier opposed 936
he had earlier ordered 142
he had earlier painted 132
he had earlier planned 474
he had earlier pledged 46
he had earlier pointed 129
he had earlier praised 204
he had earlier preached 133
he had earlier pursued 51
he had earlier refused 595
he had earlier removed 208
he had earlier rescued 62
he had earlier revealed 62
he had earlier scorned 99
he had earlier secured 89
he had earlier seduced 45
he had earlier spurned 69
he had earlier started 47
he had earlier studied 210
he had earlier visited 180
he had earlier watched 103
he had earlier written 2772
he had edited himself 41
he had edited several 50
he had eighty persons 71
he had eighty thousand 225
he had eleven brothers 66
he had eleven castles 86
he had eleven hundred 65
he had eleven thousand 63
he had eluded capture 84
he had eluded pursuit 42
he had engaged against 115
he had engaged himself 3706
he had engaged passage 313
he had engaged several 107
he had enough ability 91
he had enough alcohol 45
he had enough capital 302
he had enough command 44
he had enough control 225
he had enough courage 335
he had enough credits 187
he had enough decency 46
he had enough enemies 65
he had enough footage 49
he had enough freedom 40
he had enough friends 159
he had enough insight 126
he had enough leisure 104
he had enough material 832
he had enough natural 42
he had enough respect 195
he had enough stamina 116
he had enough support 1017
he had enough tobacco 44
he had enough trouble 539
he had enough worries 182
he had entire control 233
he had evaded capture 91
he had evaded payment 48
he had exiled himself 566
he had failed against 57
he had failed because 1288
he had failed grandly 50
he had failed himself 328
he had failed several 102
he had failed somehow 78
he had failed utterly 556
he had fairly brought 41
he had fairly entered 707
he had fairly grasped 79
he had fairly planted 42
he had fairly settled 206
he had fairly started 385
he had fairly touched 85
he had fallen against 498
he had fallen because 316
he had fallen between 291
he had fallen captive 50
he had fallen forward 437
he had fallen gravely 86
he had fallen himself 86
he had fallen outside 87
he had fallen several 118
he had fallen totally 48
he had fallen wounded 88
he had family ambition 50
he had family members 91
he had family prayers 337
he had family worship 43
he had fenced himself 48
he had filled exposed 122
he had filled himself 485
he had filled several 271
he had firmly adhered 142
he had firmly decided 399
he had firmly grasped 146
he had firmly gripped 63
he had firmly opposed 169
he had firmly planted 82
he had firmly refused 387
he had firmly secured 147
he had firmly settled 53
he had fished crowded 80
he had fitted himself 819
he had fitted together 51
he had flatly refused 824
he had fleeting thoughts 40
he had folded himself 50
he had fondly exalted 69
he had fooled himself 328
he had forced congress 41
he had forced douglas 52
he had forced general 46
he had forced himself 4795
he had forged between 94
he had forged certain 43
he had forged himself 242
he had forgot himself 184
he had forgot neatness 44
he had formed against 1080
he had formed between 49
he had formed certain 136
he had formed designs 164
he had formed himself 656
he had formed opinions 116
he had formed parties 135
he had formed regarding 93
he had formed sanguine 46
he had formed several 134
he had formed whereby 169
he had fought against 8149
