he add certain praises 115
he had finally dropped 139
he had finally emerged 118
he had finally entered 145
he had finally escaped 282
he had finally figured 282
he had finally gathered 82
he had finally grasped 147
he had finally induced 52
he had finally located 280
he had finally managed 1416
he had finally married 245
he had finally noticed 64
he had finally offered 44
he had finally ordered 46
he had finally realized 708
he had finally reduced 45
he had finally released 57
he had finally removed 111
he had finally retired 253
he had finally revealed 88
he had finally secured 681
he had finally settled 2257
he had finally severed 73
he had finally slipped 81
he had finally started 160
he had finally stepped 52
he had finally stopped 401
he had finally subdued 471
he had finally touched 46
he had finally tracked 95
he had finally written 153
he had finally yielded 234
he had foisted himself 44
he had forthwith revived 52
he had founded himself 281
he had founded several 124
he had founded together 67
he had founded virginia 47
he had freedom because 41
he had fretted himself 82
he had friends outside 106
he had gallows written 78
he had gambled everything 91
he had gathered against 129
he had gathered courage 59
he had gathered everything 47
he had gathered flowers 62
he had gathered himself 577
he had gathered laurels 40
he had gathered material 348
he had gathered regarding 48
he had gathered several 189
he had gathered thirteen 57
he had gathered together 5189
he had genuine ability 41
he had genuine concern 43
he had genuine respect 98
he had genuine sympathy 74
he had glanced towards 69
he had glutted himself 92
he had granted against 54
he had granted amnesty 40
he had granted charles 103
he had granted freedom 60
he had granted himself 247
he had granted letters 116
he had granted liberty 45
he had granted quarter 46
he had groomed himself 83
he had grossly injured 40
he had grossly violated 84
he had grouped together 54
he had grudges against 73
he had guarded against 486
he had guarded himself 309
he had guessed everything 47
he had guessed rightly 434
he had handled everything 110
he had handled himself 462
he had handled matters 99
he had handled several 60
he had happily escaped 193
he had hastily brought 52
he had hastily gathered 82
he had hastily pledged 56
he had hastily stuffed 42
he had hastily uttered 40
he had hastily written 177
he had heartily admired 46
he had himself admired 52
he had himself adopted 698
he had himself advised 452
he had himself allowed 83
he had himself alluded 41
he had himself amassed 82
he had himself appealed 125
he had himself appeared 175
he had himself applied 212
he had himself aroused 174
he had himself arranged 413
he had himself arrived 387
he had himself aspired 50
he had himself assumed 377
he had himself assured 75
he had himself behaved 77
he had himself belonged 190
he had himself blindly 40
he had himself brought 1730
he had himself carried 2884
he had himself chiefly 45
he had himself claimed 55
he had himself climbed 61
he had himself counted 165
he had himself covered 40
he had himself crossed 140
he had himself crowned 1826
he had himself decided 318
he had himself decreed 83
he had himself defeated 61
he had himself defined 168
he had himself deposed 62
he had himself derived 438
he had himself desired 553
he had himself devised 487
he had himself devoted 62
he had himself drafted 229
he had himself dragged 49
he had himself dressed 161
he had himself dropped 87
he had himself elected 903
he had himself emerged 68
he had himself enacted 85
he had himself endured 372
he had himself engraved 48
he had himself enjoyed 611
he had himself entered 783
he had himself erected 641
he had himself escaped 379
he had himself evolved 97
he had himself excited 216
he had himself exposed 62
he had himself ferried 82
he had himself finally 40
he had himself founded 1175
he had himself gathered 194
he had himself granted 173
he had himself handled 42
he had himself hitherto 180
he had himself hoisted 46
he had himself hurried 42
he had himself imbibed 181
he had himself imposed 453
he had himself incited 68
he had himself induced 94
he had himself invited 389
he had himself invoked 176
he had himself kindled 74
he had himself knocked 45
he had himself labored 60
he had himself largely 116
he had himself lighted 44
he had himself lowered 157
he had himself marched 45
he had himself married 352
he had himself measured 75
he had himself mounted 70
he had himself noticed 285
he had himself offered 413
he had himself opposed 195
he had himself ordered 498
he had himself painted 501
he had himself planned 311
he had himself planted 624
he had himself pointed 314
he had himself preached 210
he had himself pressed 47
he had himself printed 118
he had himself propped 69
he had himself pursued 383
he had himself realized 79
he had himself reduced 162
he had himself refused 248
he had himself related 66
he had himself removed 272
he had himself reposed 97
he had himself rescued 72
he had himself resided 186
he had himself retired 119
he had himself revealed 51
he had himself revised 55
he had himself secured 99
he had himself seduced 42
he had himself settled 72
he had himself several 55
he had himself severed 43
he had himself smarted 72
he had himself started 321
he had himself stirred 60
he had himself stopped 43
he had himself strongly 40
he had himself studied 415
he had himself tempted 49
he had himself trained 372
he had himself uttered 97
he had himself vacated 54
he had himself violated 81
he had himself visited 724
he had himself watched 103
he had himself weighed 63
he had himself wheeled 199
he had himself whipped 41
he had himself wielded 46
he had himself wrapped 117
he had himself written 7519
he had himself wrought 203
he had himself yielded 61
he had hitched himself 102
he had hitherto adhered 380
he had hitherto admired 309
he had hitherto adopted 880
he had hitherto allowed 432
he had hitherto appeared 623
he had hitherto applied 149
he had hitherto assumed 1274
he had hitherto avoided 1400
he had hitherto behaved 65
he had hitherto belonged 178
he had hitherto boasted 102
he had hitherto brought 110
he had hitherto carried 1248
he had hitherto chiefly 110
he had hitherto claimed 126
he had hitherto courted 254
he had hitherto covered 40
he had hitherto deigned 43
he had hitherto delayed 302
he had hitherto derived 164
he had hitherto devoted 518
he had hitherto doubted 52
he had hitherto endured 248
he had hitherto enjoyed 4370
he had hitherto entered 48
he had hitherto escaped 498
he had hitherto evinced 514
he had hitherto exerted 172
he had hitherto figured 197
he had hitherto gathered 103
he had hitherto granted 114
he had hitherto guarded 46
he had hitherto ignored 534
he had hitherto imposed 207
he had hitherto labored 136
he had hitherto laughed 46
he had hitherto managed 495
he had hitherto marched 55
he had hitherto mounted 121
he had hitherto noticed 96
he had hitherto offered 96
he had hitherto omitted 197
he had hitherto opposed 794
he had hitherto painted 62
he had hitherto preached 198
he had hitherto pursued 2366
he had hitherto realized 103
he had hitherto refused 1592
he had hitherto replied 58
he had hitherto reposed 146
he had hitherto resided 352
he had hitherto revealed 42
he had hitherto revered 219
he had hitherto scorned 106
he had hitherto secured 89
he had hitherto shunned 184
he had hitherto steered 47
he had hitherto striven 205
he had hitherto studied 371
he had hitherto trusted 504
he had hitherto uttered 41
he had hitherto visited 386
he had hitherto wielded 48
he had hitherto withheld 370
he had hitherto written 596
he had hoisted himself 202
he had hovered between 81
he had humbled himself 1276
he had hurried forward 91
he had hurried himself 114
he had hurried towards 45
he had ignored repeated 43
he had ignored several 46
he had imbibed against 121
he had imbibed certain 73
he had imbibed several 54
he had immense courage 43
he had immense respect 132
he had immured himself 216
he had impaled himself 79
he had imposed himself 245
he had imposed silence 172
he had increasing trouble 65
he had induced charles 48
he had induced congress 90
he had induced himself 78
he had induced several 92
he had injured himself 933
he had injured several 99
he had insured against 78
he had insured himself 260
he had intense sympathy 68
he had invaded germany 96
he had invited company 49
he had invited friends 76
he had invited general 275
he had invited himself 476
he had invited members 41
he had invited several 359
he had invoked against 48
he had jumbled together 109
he had kindled against 45
he had knocked against 122
he had knocked himself 189
he had knocked several 72
he had knocked timidly 148
he had knocked together 84
he had knowingly allowed 43
he had knowingly violated 73
he had labeled himself 43
he had largely avoided 63
he had largely brought 59
he had largely ignored 193
he had largely written 62
he had laughed because 56
he had laughed heartily 160
he had laughed himself 184
he had legally adopted 129
he had legally married 98
he had leisure moments 50
he had letters written 72
he had leveled against 236
he had levered himself 53
he had liberty granted 57
he had lightly pinioned 48
he had lightly touched 109
he had likened himself 135
he had limited ability 48
he had limited contact 94
he had limited control 116
he had limited himself 1282
he had limited success 263
he had located himself 206
he had located several 66
he had lowered himself 999
he had loyally carried 45
he had luckily escaped 88
he had managed affairs 118
he had managed everything 81
he had managed himself 80
he had managed matters 212
he had managed several 77
he had managed somehow 561
he had marched against 326
he had marched forward 51
he had marched rapidly 43
he had marched seventy 46
he had marched several 48
he had marched towards 106
he had married abigail 72
he had married according 136
he had married against 291
he had married barbara 73
he had married beatrice 50
he had married because 333
he had married blanche 41
he had married captain 43
he had married deborah 45
he had married fifteen 114
he had married frances 358
he had married happily 49
he had married harriet 263
he had married himself 92
he had married matilda 107
he had married outside 80
he had married rebecca 94
he had married several 137
he had married shortly 218
he had married sisters 59
he had married victoria 47
he had married virginia 66
he had matched himself 123
he had matured rapidly 44
he had measured himself 225
he had mediated between 74
he had merited censure 41
he had minimal contact 81
he had modeled himself 162
he had mounted against 60
he had mounted captain 41
he had mounted himself 55
he had musical friends 65
he had naively assumed 52
he had natural ability 81
he had natural talents 44
he had nestled himself 52
he had nominal control 41
he had notable success 65
he had noticed between 131
he had noticed certain 97
he had noticed everything 44
he had noticed himself 149
he had noticed increasing 50
he had noticed outside 57
he had noticed several 393
he had noticed similar 49
he had obliged himself 356
he had offered charles 41
he had offered himself 2354
he had offered incense 102
he had offered marriage 206
he had offered prayers 51
he had offered several 82
he had offered shelter 43
he had offered violence 63
he had official sanction 46
he had omitted certain 95
he had omitted material 43
he had omitted mentioning 49
he had omitted several 48
he had opposed federal 46
he had opposed himself 121
he had opposed slavery 118
he had ordered admiral 195
he had ordered against 113
he had ordered arrived 124
he had ordered because 247
he had ordered brought 111
he had ordered captain 175
he had ordered certain 102
he had ordered colonel 231
he had ordered erected 53
he had ordered everything 177
he had ordered forward 246
he had ordered general 1281
he had ordered himself 227
he had ordered marshal 66
he had ordered maurice 46
he had ordered removed 83
he had ordered several 195
he had outdone himself 349
he had overall command 46
he had overall control 43
he had paddled steadily 48
he had painted himself 995
he had painted several 283
he had patched together 100
he had peculiar pleasure 60
he had perched himself 304
he had perfect command 315
he had perfect control 311
he had perfect freedom 94
he had perfect liberty 97
he had perfect manners 124
he had perfect mastery 49
he had perfect reliance 69
he had perhaps brought 81
he had perhaps himself 242
he had perhaps omitted 47
he had perhaps realized 41
he had perhaps stirred 116
he had perhaps written 67
he had pitched against 47
he had pitched forward 104
he had pitched himself 61
he had plainly aspired 42
he had plainly gathered 55
he had planned against 331
he had planned because 344
he had planned everything 238
he had planned himself 88
he had planned several 104
he had planted between 72
he had planted himself 1314
he had planted potatoes 62
he had planted several 73
he had plastic surgery 168
he had pleasant features 43
he had pleasant manners 80
he had pledged himself 10680
he had pledged loyalty 47
he had pledged saladin 83
he had pledged support 52
he had plotted against 710
he had pointed towards 76
he had popular support 200
he had preached against 1022
he had preached himself 71
he had preached sermons 79
he had preached several 178
he had preened himself 41
he had pressed against 304
he had pressed forward 279
he had pressed himself 174
he had pressed strongly 40
he had pricked himself 47
he had printed himself 83
he had printed several 62
he had private lessons 90
he had private letters 40
he had private motives 144
he had private sorrows 44
he had private sources 61
he had propped against 318
he had propped himself 295
he had proudly boasted 56
he had proudly brought 59
he had proudly carried 62
he had proudly claimed 50
he had proudly marched 42
he had proudly refused 50
he had proudly written 40
he had psyched himself 43
he had pursued against 70
he had pursued towards 254
he had puzzled himself 135
he had quickly assumed 46
he had quickly decided 97
he had quickly grasped 107
he had quickly realized 237
he had quickly settled 43
he had quieted himself 61
he had quietly dropped 65
he had quietly entered 69
he had quietly gathered 52
he had quietly resumed 40
he had quietly retired 44
he had quietly settled 41
he had quietly slipped 286
he had realized himself 90
he had reasoned himself 540
he had rebuked himself 44
he had recurring attacks 52
he had reduced everything 75
he had reduced himself 1029
he had reduced several 85
he had reduced taxation 41
he had refused because 861
he had refused himself 91
he had refused medical 48
he had refused payment 82
he had refused redress 54
he had refused several 190
he had regaled himself 179
he had regular contact 237
he had regular features 143
he had reigned fifteen 46
he had reigned sixteen 50
he had reigned supreme 242
he had reigned thirteen 180
he had reigned upwards 54
he had related everything 48
he had related himself 199
he had released himself 355
he had released several 42
he had reliable reports 57
he had removed certain 59
he had removed everything 335
he had removed himself 1406
he had removed several 111
he had removed stanton 100
he had renamed himself 104
he had renewed contact 69
he had renewed himself 46
he had repeated attacks 323
he had repeated himself 208
he had repeated several 132
he had replied briefly 70
he had replied lucidly 40
he had reposed himself 334
he had rescued himself 114
he had rescued ireland 127
he had reseated himself 178
he had resided chiefly 74
he had resided fifteen 49
he had resided several 237
he had resided upwards 40
he had resumed command 126
he had resumed contact 66
he had resumed control 51
he had retired because 268
he had retired himself 94
he had retired several 65
he had retired shortly 40
he had retired towards 76
he had revealed everything 153
he had revealed himself 2202
he had revealed secrets 52
he had revenged himself 546
he had revived himself 47
he had righted himself 241
he had rightly divined 93
he had rightly guessed 177
he had rigidly adhered 77
he had saddled himself 312
he had satiated himself 218
he had scalded himself 45
he had schemed against 41
he had scraped himself 48
he had scraped together 1594
he had screamed himself 44
he had screwed himself 140
he had secured against 62
he had secured between 51
he had secured british 43
he had secured control 415
he had secured election 63
he had secured everything 97
he had secured himself 791
he had secured passage 139
he had secured several 145
he had secured support 70
he had seduced several 42
he had settled affairs 326
he had settled everything 382
he had settled himself 3057
he had settled matters 386
he had settled several 52
he had seventy thousand 154
he had several affairs 99
he had several attacks 550
he had several bottles 56
he had several brothers 334
he had several brushes 66
he had several chances 82
he had several choices 101
he had several cousins 59
he had several demands 78
he had several enemies 71
he had several friends 729
he had several hundred 1002
he had several letters 287
he had several masters 41
he had several matters 108
he had several members 50
he had several minutes 58
he had several natural 83
he had several notable 41
he had several persons 120
he had several previous 51
he had several private 207
he had several shillings 45
he had several similar 83
he had several sisters 78
he had several sources 62
he had several stories 42
he had several strokes 47
he had several thousand 1512
he had several vessels 66
he had several volumes 96
he had several workmen 43
he had severed himself 445
he had sharply rebuked 77
he had sharply written 62
he had shifted position 48
he had shipped fifteen 43
he had shocked himself 70
he had shouted himself 109
he had shunned society 75
he had similar attacks 78
he had similar success 66
he had similar thoughts 99
he had sincere respect 48
he had sixteen hundred 110
he had sixteen thousand 148
he had skipped several 45
he had slashed himself 48
he had slipped between 82
he had slipped outside 40
he had slipped quietly 177
he had slumped forward 181
he had smashed against 85
he had smitten himself 48
he had snorted cocaine 42
he had solaced himself 155
he had somehow allowed 74
he had somehow arranged 74
he had somehow arrived 273
he had somehow assumed 84
he had somehow avoided 138
he had somehow brought 141
he had somehow brushed 40
he had somehow divined 67
he had somehow drifted 56
he had somehow dropped 46
he had somehow entered 54
he had somehow escaped 248
he had somehow guessed 76
he had somehow managed 3830
he had somehow mislaid 45
he had somehow secured 74
he had somehow slipped 252
he had somehow stepped 67
he had somehow strayed 47
he had somehow touched 41
he had somehow violated 43
he had soundly defeated 67
he had soundly thrashed 59
he had spoiled everything 184
he had spotted several 70
he had squared himself 44
he had stabbed himself 768
he had stacked against 40
he had stained himself 58
he had stamped himself 97
he had started against 117
he had started attending 137
he had started believing 63
he had started college 72
he had started composing 114
he had started divorce 50
he had started following 65
he had started forward 99
he had started himself 241
he had started listening 53
he had started preparing 59
he had started receiving 62
he had started several 169
he had started towards 92
he had started wondering 53
he had starved himself 272
he had statues erected 64
he had staunch friends 78
he had steadied himself 338
he had steadily adhered 72
he had steadily opposed 203
he had steadily pursued 180
he had steadily refused 653
he had steeled himself 1151
he had steeped himself 1007
he had steered towards 50
he had stepped between 81
he had stepped forward 846
he had stepped outside 1020
he had sternly refused 111
he had stinted himself 63
he had stirred himself 65
he had stomach trouble 206
he had stopped accepting 50
he had stopped answering 63
he had stopped attending 336
he had stopped because 396
he had stopped believing 285
he had stopped briefly 261
he had stopped composing 83
he had stopped expecting 54
he had stopped halfway 42
he had stopped himself 299
he had stopped listening 378
he had stopped outside 177
he had stopped payment 227
he had stopped referring 49
he had stopped several 91
he had stopped shivering 125
he had stopped trembling 87
he had stoutly opposed 267
he had stoutly refused 127
he had striven against 364
he had strongly advised 358
he had strongly desired 50
he had strongly favored 147
he had strongly imbibed 63
he had strongly opposed 1705
he had strongly pressed 57
he had studied anatomy 209
he had studied ancient 95
he had studied briefly 251
he had studied certain 91
he had studied chinese 228
he had studied closely 494
he had studied european 60
he had studied everything 98
he had studied fifteen 42
he had studied foreign 65
he had studied geometry 75
he had studied grammar 136
he had studied harmony 51
he had studied himself 184
he had studied history 356
he had studied mankind 111
he had studied natural 105
he had studied physics 161
he had studied science 121
he had studied several 146
he had studied spanish 172
he had studied spinoza 80
he had studied surgery 75
he had studied together 74
he had studied western 50
he had stuffed himself 370
he had stumped himself 64
he had subdued himself 62
he had superior ability 58
he had superior numbers 140
he had supreme command 147
he had supreme control 213
he had swapped stories 43
he had swelled himself 53
he had tacitly assumed 45
he had thirteen hundred 61
he had thirteen thousand 94
he had totally defeated 108
he had totally ignored 160
he had totally omitted 53
he had totally subdued 105
he had toweled himself 40
he had trained himself 4953
he had trained several 90
he had trapped himself 423
he had tricked himself 145
he had trouble accepting 233
he had trouble adjusting 402
he had trouble admitting 57
he had trouble answering 58
he had trouble balancing 47
he had trouble because 74
he had trouble believing 552
he had trouble digesting 41
he had trouble finishing 135
he had trouble following 186
he had trouble imagining 261
he had trouble obtaining 51
he had trouble picturing 98
he had trouble recalling 295
he had trusted himself 277
he had tutored himself 82
he had twisted himself 61
he had ulterior designs 54
