head belongs one distinction 94
her fruits and vegetables 271
her gambling that frightened 64
her gender was discovered 64
her genius for compromise 50
her genius for excellence 42
her genius for friendship 186
her genius for government 47
her genius for representing 42
her gentle and sympathetic 52
her gentle but determined 41
her gentle but persistent 82
her gloves and unbuttoned 42
her graces and attractions 167
her groans and complaints 43
her groans with reproaches 40
her ground for entertaining 45
her guards and attendants 121
her habits and principles 40
her hatred and bitterness 81
her hatred and resentment 108
her heroic and successful 51
her horror and indignation 154
her horror she discovered 202
her humble and submissive 49
her income not sufficient 299
her income was sufficient 76
her infant was christened 71
her initial and subsequent 47
her jacket and unbuttoned 160
her jealous and possessive 50
her jealous and systematic 60
her kisses and endearments 41
her knitting and needlework 99
her labors and sacrifices 96
her ladies and attendants 115
her lawyer and accountant 60
her letter was dispatched 48
her lights being extinguished 55
her lights her expectation 68
her limits and boundaries 64
her limits are infinitely 47
her little boy immediately 44
her lovers and instructed 119
her makeup and toiletries 73
her makeup was impeccable 56
her manner and deportment 166
her manner and expressions 40
her manner had completely 44
her manner was abstracted 45
her manner was distinctly 68
her manner was remarkable 64
her manner was restrained 43
her master had determined 82
her master than heretofore 40
her memory and experience 47
her memory and imagination 286
her memory was completely 49
her memory was remarkably 54
her memory was unimpaired 71
her methods and conclusions 46
her methods and philosophy 56
her methods and techniques 67
her misery and bitterness 44
her misery and degradation 265
her misery and loneliness 349
her misery was considered 183
her mission was successful 71
her modest and shamefaced 51
her mornings and afternoons 74
her mortal and terrestrial 144
her nature and disposition 93
her nature and experience 50
her nature was essentially 79
her needle for employment 89
her nephew had disappeared 41
her nerves and imagination 44
her novels and collections 49
her office and immediately 89
her office and introduced 69
her organs for transplant 44
her origin and prosperity 163
her papers are conclusive 146
her papers for publication 42
her passion and commitment 119
her passion and tenderness 68
her passion for cleanliness 93
her passion for literature 284
her passion for mathematics 42
her passion for storytelling 108
her perils and calamities 71
her person and adornments 42
her person and deportment 112
her person and disposition 102
her person and government 615
her person and possessions 50
her person was attractive 46
her pocket and carelessly 111
her pocket and discovered 40
her points and authorities 59
her porter for admittance 44
her powers and capacities 126
her powers and privileges 55
her prayer was unanswered 58
her pretty and unconscious 78
her purity and loveliness 66
her purity and simplicity 55
her quiver with excitement 121
her reaction was completely 40
her reaction was unexpected 40
her realism and acceptance 42
her realize how completely 43
her regain her confidence 73
her regard and confidence 122
her regard for appearances 40
her regions she oscillates 50
her release and restoration 122
her relief and excitement 51
her return she discovered 46
her return was celebrated 101
her return with impatience 77
her rights and immunities 63
her rights and liabilities 109
her rights and obligations 742
her rights and possessions 91
her rights and pretensions 79
her rights and privileges 2274
her rudder and propellers 55
her rudder was discovered 76
her safety and prosperity 156
her salary and emoluments 44
her scenes and characters 106
her scheme has miscarried 42
her school and university 195
her scoffing and relentless 94
her second and subsequent 91
her second and successful 42
her secret being discovered 58
her secret was discovered 342
her senses and imagination 70
her senses and remembered 53
her settings and characters 45
her severe and implacable 73
her sexual and aggressive 183
her sexual and procreative 81
her shipping and shipbuilding 52
her shiver with excitement 218
her shorts and sleeveless 41
her shorts and underpants 182
her silent and meditative 60
her silent and submissive 61
her simple and spontaneous 49
her simple and unaffected 120
her simple and unquestioning 42
her simple but coquettish 42
her singular and formidable 44
her sister and grandmother 142
her sister and resentment 45
her sister being indisposed 122
her sister had approached 49
her sister had disappeared 156
her sister had discovered 41
her sister her unreserved 62
her sister was completely 52
her sister was considered 43
her sister with expectation 76
her skills and background 55
her skills and competence 77
her skills and confidence 71
her skills and experience 1036
her skills and techniques 61
her skirts and petticoats 628
her slacks and underpants 41
her slaves and attendants 54
her slowly and completely 40
her slowly and laboriously 41
her slowly and sensuously 54
her slowly but inexorably 57
her sorrow and bitterness 50
her sorrow and frustration 75
her sorrow and indignation 51
her sorrow and loneliness 453
her sorrow and perplexity 92
her sorrow and repentance 81
her special and particular 49
her speech and deportment 64
her speech and mannerisms 82
her speech was incoherent 92
her speech was indistinct 43
her speech was punctuated 80
her spelling and punctuation 397
her spells and predictions 108
her spirit and principles 108
her spirit was abstracted 48
her spirit was completely 52
her spouse and dependents 424
her spouse had shamefully 47
her standing and importance 42
her station off valparaiso 40
her status and importance 47
her strange new surroundings 41
her strength and capability 80
her strength and commitment 42
her strength and competence 56
her strength and confidence 285
her strength and consolation 69
her strength and importance 40
her strength and inspiration 72
her strength and prosperity 159
her strength and resilience 143
her strength and resistance 50
her strength and tenderness 55
her strength was completely 45
her strength was inadequate 63
her strength was sufficient 41
her strength with overmatching 45
her sudden and unexpected 513
her superb and voluptuous 96
her sweater and unbuttoned 42
her talent and encouraged 176
her talent and experience 182
her talent and imagination 50
her talent for composition 53
her talent for embroidery 82
her talent for friendship 56
her talent for government 108
her talent for observation 97
her talent for storytelling 100
her talent was discovered 50
her talent was recognized 99
her tastes and aspirations 47
her tastes and disposition 46
her tastes and occupations 56
her tastes and prejudices 63
her teacher and classmates 469
her teacher for assistance 68
her temper and deportment 115
her temper and disposition 533
her temper than profligate 70
her temper was considered 46
her temper with difficulty 282
her tender and sympathetic 91
her tenets and ceremonies 60
her terror and perplexity 45
her thought and experience 134
her thought and imagination 124
her thought was incomplete 45
her through any difficulty 45
her through each contraction 59
her through her difficulty 60
her through her experience 52
her through her grandmother 57
her through her spectacles 43
her through his binoculars 155
her through his eyeglasses 55
her through his spectacles 681
her through this experience 105
her toward her destination 40
her trades and industries 40
her training and background 162
her training and discipline 111
her training and experience 3736
her training and preparation 46
her troops ten kilometers 52
her unique and individual 145
her upbringing and background 73
her values and aspirations 78
her values and perceptions 45
her values and principles 70
her vanity and presumption 44
her violent and vindictive 70
her visions and prophecies 187
her visions and revelations 830
her voices and utterances 162
her voyage she discovered 100
her warmly and fragrantly 74
her warmly and gratefully 62
her weight had stabilized 56
her whether she considered 136
her whether she recognized 44
her whether she remembered 234
her whether she understood 89
her william had determined 90
her window that overlooked 87
her wisdom and experience 1348
her wisdom and friendship 60
her wisdom and generosity 83
her wishes and aspirations 59
her without any assistance 55
her without any difficulty 275
her without any explanation 148
her without any particular 118
her without any provocation 161
her without any resistance 104
her without any restriction 55
her without any sufficient 43
her without being discovered 159
her without being recognized 73
her wonder and excitement 47
her writings and activities 59
her writings and interviews 53
her writings for publication 54
him advice and assistance 397
him advice and consolation 43
him advice and information 128
him advice and instruction 149
him advice and suggestions 53
him always and everywhere 446
him always with deferential 109
him amongst his countrymen 86
him amused and interested 100
him around and introduced 175
him arranging his scrupulous 46
him before any magistrate 96
him before his bankruptcy 74
him before his congregation 41
him before his countrymen 75
him before his crucifixion 155
him before his incarnation 77
him before his resignation 45
him before his retirement 164
him before its publication 118
him before she disappeared 122
him before she discovered 52
him before she remembered 104
him before they discovered 49
him before they understand 96
him better and understand 42
him better are enthusiastic 45
him beyond all expectation 92
him beyond all recognition 52
him beyond his capacities 61
him beyond his equanimity 54
him beyond his expectation 59
him blamed for reprehending 213
him bleeding and unconscious 128
him bursting with indignation 43
him calmly and distinctly 91
him calmly and inevitably 55
him choose this particular 40
him clearly and definitely 44
him clearly and distinctly 253
him coffee and cigarettes 65
him coffee and sandwiches 62
him credit for establishing 51
him credit for generosity 44
him deeply and completely 45
him escape was impossible 41
him except his proprietor 56
him fairly and impartially 40
him finish his compliment 54
him follow his conscience 62
him follow his inclination 126
him forget his loneliness 101
him forget his misfortune 47
him forget his obligations 42
him forget his surroundings 112
him freely and frequently 44
him freely for interpreting 45
him gingerly and gracefully 73
him guilty and pronounced 40
him highly and understood 56
him homage for cumberland 88
him honest and trustworthy 43
him kindly and courteously 85
him leagued with desperadoes 42
him loaded with connivance 51
him loudly and imperiously 45
him marius for lieutenant 66
him praise his liberality 126
him quaint and antiquated 41
him recent and transitory 170
him regain his confidence 115
him regard with abhorrence 248
him reject with indignation 72
him relate his adventures 273
him relate his experience 69
him relief and consolation 85
him resist all distraction 57
him retain this institution 77
him rights and privileges 94
him rights and protections 117
him rotten and ridiculous 43
him seized and imprisoned 153
him severe and inflexible 43
him shower his benediction 61
him slowly and distinctly 117
him slowly and insensibly 149
him something too abundantly 75
him strength and confidence 186
him strength and consolation 61
him strength and inspiration 47
him thomson was introduced 141
him through any difficulty 71
him through any imprudence 105
him through each successive 201
him through her spectacles 364
him through his activities 43
him through his adventures 66
him through his ambassador 56
him through his binoculars 101
him through his conscience 115
him through his difficulty 102
him through his experience 167
him through his friendship 127
him through his grandfather 93
him through his grandmother 90
him through his imagination 97
him through his membership 68
him through his pilgrimage 64
him through his publishers 41
him through his spectacles 648
him through his subsequent 107
him through his university 62
him through that experience 44
him through this difficulty 47
him through this experience 112
him through this particular 48
him toward his destination 84
him toward that particular 43
him trotting with unconscious 55
him twines her marriageable 173
him unless you understand 47
him vicious and voluptuous 92
him warmly and eloquently 56
him warmly and immediately 42
him warmly and introduced 77
him wholly and absolutely 68
him wholly and completely 81
him without any assistance 118
him without any compunction 58
him without any declaration 43
him without any difficulty 813
him without any distinction 58
him without any expectation 46
him without any explanation 195
him without any indulgence 46
him without any particular 221
him without any preparation 55
him without any provocation 337
him without any recognition 67
him without any reservation 220
him without any resistance 189
him without any restriction 66
him without being discovered 225
him without being distracted 45
him without being immediately 42
him without being influenced 47
him without being introduced 46
him without being recognized 82
him without due preparation 49
him without his apparently 41
him without his cooperation 69
him without his spectacles 77
him yonder and introduced 48
hip flexed and externally 55
his abrupt and unexpected 78
his absurd and continuous 46
his absurd and ridiculous 41
his accent and mannerisms 51
his accent and vocabulary 60
his actions and activities 203
his actions and adventures 86
his actions and aspirations 117
his actions and attributes 51
his actions and convictions 65
his actions and deportment 160
his actions and discourses 189
his actions and experience 100
his actions and expressions 334
his actions and mannerisms 94
his actions and miraculous 55
his actions and motivations 381
his actions and perceptions 87
his actions and possessions 163
his actions and principles 67
his actions and sentiments 211
his actions and statements 709
his actions and subsequent 41
his actions and understand 40
his actions and undertakings 53
his actions and utterances 1214
his actions and whereabouts 74
his actions are acceptable 40
his actions are appropriate 79
his actions are calculated 68
his actions are completely 97
his actions are conditioned 191
his actions are considered 147
his actions are consistent 243
his actions are constantly 57
his actions are controlled 406
his actions are deliberate 54
his actions are determined 849
his actions are everywhere 48
his actions are frequently 85
his actions are influenced 130
his actions are sufficient 55
his active and aggressive 72
his active and beneficent 59
his active and benevolent 103
his active and determined 40
his active and enterprising 1099
his active and enthusiastic 61
his active and industrious 60
his active and influential 115
his active and productive 47
his active and successful 219
his actors and technicians 110
his actual and remarkable 46
his actual and substantial 105
his advice and admonitions 271
his advice and approbation 206
his advice and assistance 8861
his advice and attendance 50
his advice and consolation 201
his advice and cooperation 315
his advice and corrections 96
his advice and criticisms 126
his advice and discussions 92
his advice and eventually 51
his advice and exhortation 187
his advice and experience 1932
his advice and friendship 390
his advice and immediately 57
his advice and information 268
his advice and inspiration 115
his advice and instruction 514
his advice and suggestions 1436
his advice and supervision 111
his advice was considered 91
his advice was constantly 379
his advice was frequently 417
his advice was immediately 55
his advice was implicitly 69
his advice was invaluable 210
his advice was scornfully 40
his advice with earnestness 44
his affect was appropriate 51
his agents and assistants 214
his agents and emissaries 164
his agents and publishers 88
his agents and supporters 168
his agents had discovered 62
his allies and assistants 112
his allies and dependents 49
his allies and formidable 46
his allies and satellites 110
his allies and supporters 300
his allies had determined 70
his allies nor resistance 73
his amiable and attractive 95
his amiable and benevolent 85
his amiable and chivalrous 114
his amiable and hospitable 47
his amiable and unaffected 71
his anguish and frustration 100
his anguish and loneliness 85
his answer was completely 44
his appeals for assistance 204
his ardent and enterprising 55
his ardent and enthusiastic 287
his ardent and impassioned 113
his ardent and unaffected 41
his armies had disappeared 44
his arrest and banishment 487
his arrest and commitment 220
his arrest and conveyance 47
his arrest and crucifixion 1047
his arrest and deportation 823
his arrest and examination 149
his arrest and extradition 311
his arrest and indictment 175
his arrest and internment 260
his arrest and prosecution 453
his arrest and punishment 295
his arrest and subsequent 836
his arrest are ordinarily 57
his arrest for complicity 77
his arrest for conspiracy 80
his arrest for disorderly 53
his arrest for distributing 45
his arrest was determined 60
his arrest was immediately 51
his arrest was inevitable 51
his artful and malevolent 94
his aspect and deportment 131
his aspect was attributed 62
his aspect was mournfully 65
his assent and approbation 174
his assets and liabilities 4154
his assets and limitations 200
his assets and properties 60
his assets are sufficient 118
his assuming that superiority 58
his atheism and materialism 72
his attack was successful 96
his attack with confidence 44
his avowed and inveterate 40
his awards and decorations 56
his ballot for candidates 65
his barons and chieftains 80
his battle for recognition 57
his battle with alcoholism 277
his becoming his apprentice 43
his behalf and eventually 42
his belief and commitment 52
his belief and confidence 73
his belief and conscience 50
his belief and expectation 82
his belief and experience 54
his belief that capitalism 182
his belief that capitalist 50
his belief that catholicism 105
his belief that communists 41
his belief that competition 42
his belief that cooperation 94
his belief that democratic 56
his belief that eventually 71
his belief that experience 182
his belief that government 1098
his belief that hereditary 50
his belief that historical 133
his belief that individual 529
his belief that liberalism 52
his belief that literature 315
his belief that management 42
his belief that mathematics 124
his belief that nationalism 64
his belief that negotiations 61
his belief that philosophy 198
his belief that providence 95
his belief that psychology 52
his belief that recognition 53
his belief that republican 48
his belief that scientific 181
his belief that scientists 80
his belief that segregation 59
his belief that shakespeare 218
his belief that successful 62
his belief that technology 74
his belief that traditional 101
his belief that ultimately 179
his belief was strengthened 58
his biology and psychology 103
his bitter and implacable 127
his bitter and relentless 74
his blessing and assistance 118
his blessing and benediction 51
his booted leg carelessly 64
his bounty and affability 93
his bounty and generosity 90
his bounty and liberality 96
his bounty was continuous 45
his boyish and enthusiastic 168
his brains and experience 64
his brains and imagination 84
his brawny arm carelessly 77
his bright and attractive 62
his bright red suspenders 52
his broken and diminished 42
his broken and disordered 68
his broken and dispirited 91
his brother and accomplice 86
his brother and acquainted 61
his brother and apprentice 147
his brother and benefactor 203
his brother and countrymen 91
his brother and eventually 75
his brother and girlfriend 61
his brother and grandfather 243
his brother and grandmother 60
his brother and immediately 57
his brother and introduced 48
his brother are triumphant 61
his brother don bartholomew 442
his brother for assistance 181
his brother had apparently 71
his brother had completely 62
his brother had contracted 60
his brother had determined 54
his brother had disappeared 224
his brother had discovered 145
his brother had instructed 44
his brother had introduced 165
his brother had originally 53
his brother had undertaken 100
his brother his trespasses 426
his brother was apparently 48
his brother was chancellor 62
his brother was completely 61
his brother was confounded 44
his brother was considered 48
his brother was dangerously 53
his brother was determined 83
his brother was discharged 62
his brother was discovered 47
his brother was extricated 40
his brother was implicated 42
his brother was imprisoned 133
his brother was interested 156
his brother was proclaimed 242
his brother was surrounded 87
his bullet head positively 49
his camera and binoculars 79
his camera and microphone 47
his camera and photograph 51
his cancer was discovered 71
his candle was extinguished 81
his candor and simplicity 42
his career and activities 108
his career and adventures 47
his career and background 43
his career and determined 54
his career and eventually 161
his career and livelihood 179
his career and maintained 43
his career and philosophy 60
his career and popularity 56
his career and scientific 56
his career and ultimately 90
his career had paralleled 41
his career had progressed 89
his career has progressed 145
his career has terminated 42
his career was apparently 51
his career was considered 94
his career was definitely 56
his career was determined 362
his career was essentially 137
his career was identified 77
his career was influenced 102
his career was intimately 45
his career was prosperous 45
his career was punctuated 71
his career was relatively 65
his career was remarkable 110
his career was remarkably 48
his career was successful 92
his career was terminated 419
his career was tragically 139
his career was uneventful 53
his career with advantages 48
his career with particular 44
his career with pittsburgh 43
his career with strychnine 51
his carrying his proposition 74
his cattle and fertilized 61
his cattle and implements 62
his cattle and possessions 52
his caution and shrewdness 43
his chance for employment 41
his charge and government 102
his charge had disappeared 45
his chariot and attendants 74
his charming and attractive 58
his charming and persuasive 54
his charming and sympathetic 40
his cheeks and disappeared 88
his cheeks had disappeared 41
his chilling and remarkable 53
his choice and acceptance 42
his choice and application 45
his choice and arrangement 428
his choice and combination 78
his choice and confidence 62
his choice and consciously 40
his choice and preference 63
his choice being determined 60
his choice was deliberate 60
his choice was determined 250
his choice was influenced 110
his choice was restricted 114
his choosing this particular 42
his choral and orchestral 168
his church and congregation 2980
his church and maintained 63
his church and presbytery 45
his cigars and cigarettes 65
his cities and cemeteries 73
his cities and industries 50
his claims and complaints 65
his claims and grievances 58
his claims and pretensions 399
his claims and privileges 56
his claims are recognized 253
his claims for employment 48
his claims for preference 48
his claims for preferment 55
his claims for recognition 161
his clerks and assistants 446
his clever and attractive 59
his client are privileged 154
his client for negligence 147
his client had disappeared 47
his client had instructed 40
his clothes and deportment 63
his clothes and disappeared 115
his clothes and discovered 41
his clothes and portmanteau 141
his clothes and possessions 333
his clothes and prophesied 106
his clothes and surroundings 55
his clothes and toiletries 133
his clothes had disappeared 109
his clutch and disappeared 60
his coffee and cigarettes 83
his coffee and considered 62
his coffee and sandwiches 51
his coffin was discovered 77
his cogent and persuasive 42
his collar and unbuttoned 95
his collar and unfastened 46
his collar and wristbands 90
his collar was unbuttoned 309
his collar was unfastened 105
his colony with destruction 42
his column was syndicated 140
his commas and semicolons 65
his common law obligations 54
his corpse was discovered 261
his county had pronounced 48
his course and discovered 149
his course and recommending 71
his course was consistent 41
his course was determined 244
his course with confidence 70
his course with distinction 46
his cousin and benefactor 105
his cousin and confidante 115
his cousin and lieutenant 57
his cousin and playfellow 44
his cousin for employment 42
his cousin had disappeared 43
his cousin had steadfastly 129
his cravat and unbuttoned 48
his creation and government 122
his creation and providence 584
his creator and benefactor 361
his credit and assistance 140
his credit and popularity 120
his crimes and iniquities 50
his crimes and punishment 56
his critic had pronounced 56
his curious and entertaining 155
his curves are reproduced 48
his dangers and adventures 55
his dangers and distresses 75
his decease was celebrated 43
his deceit was discovered 83
his defeats and humiliations 41
his degree with distinction 120
his demand for admittance 47
his demand for arbitration 96
his demand for assistance 49
his demand for consumption 44
his demand for discipline 51
his demand for excellence 80
his demand for government 128
his demand for individual 80
his demand for information 179
his demand for punishment 46
his demand for recognition 215
his demand for reparations 46
his demand for repentance 103
his demand for restitution 83
his demand was equivalent 122
his deputy and assistants 120
his design and composition 62
his design and preparation 45
his design being discovered 88
his design was discovered 397
his design was frustrated 550
his design was originally 46
his design with sufficient 64
his desire and commitment 40
his desire and expectation 234
his desire and forethought 43
his desire and imagination 67
his desire and inclination 52
his desire for acceptance 262
his desire for approbation 78
his desire for assistance 59
his desire for compromise 52
his desire for conciliation 235
his desire for conformity 52
his desire for continuity 64
his desire for cooperation 218
his desire for dependence 42
his desire for destruction 82
his desire for discipline 48
his desire for distinction 202
his desire for efficiency 115
his desire for elucidation 198
his desire for employment 100
his desire for excellence 90
his desire for excitement 143
his desire for experience 86
his desire for explanation 52
his desire for exploration 44
his desire for fellowship 112
his desire for friendship 535
his desire for historical 93
his desire for individual 121
his desire for information 476
his desire for instruction 166
his desire for integration 65
his desire for membership 50
his desire for negotiations 54
his desire for neutrality 60
his desire for permanence 65
his desire for popularity 298
his desire for possessions 42
his desire for preferment 44
his desire for punishment 116
his desire for recognition 910
his desire for reformation 49
his desire for renunciation 42
his desire for repentance 44
his desire for retirement 191
his desire for retribution 104
his desire for scientific 175
his desire for simplicity 188
his desire for superiority 90
his desire for territorial 61
his desire for undisputed 45
his desire for unification 46
his desire for uniformity 80
his desire for usefulness 69
his desire for vindication 82
his desire was frustrated 47
his desire was impossible 46
his desire was overwhelming 85
his devout and benevolent 65
his diaries for publication 92
his diaries with particular 45
his diction and sentiments 145
his diction and vocabulary 50
his diction too frequently 63
his direct and legitimate 55
his direct and unaffected 43
his disease had progressed 124
his disease has progressed 84
his disease was aggravated 42
his disease was consumption 56
his disease was discovered 63
his dismay and frustration 58
his dismay and indignation 79
his divine and inimitable 49
his divine and miraculous 42
his divine and omnipotent 87
his doctor and complained 42
his doctor had prescribed 573
his doctor had pronounced 76
his doctor has prescribed 115
his double and disastrous 43
his doubts and criticisms 83
his doubts and distresses 98
his doubts and hesitations 1242
his doubts and perplexity 40
his doubts are dissipated 52
his drawings and lithographs 322
his drawings and sculptures 272
his drawings are reproduced 101
his drawings for publication 45
his drinking and philandering 43
his duties and activities 165
his duties and emoluments 255
his duties and engagements 89
his duties and liabilities 359
his duties and obligations 3209
his duties and occupations 72
his duties and privileges 694
his duties and surroundings 44
his duties are considered 64
his duties are discharged 128
his duties are prescribed 91
his duties with competence 59
his duties with confidence 51
his duties with distinction 193
his duties with efficiency 233
his duties with exceptional 66
his duties with meticulous 68
his duties with promptness 156
his duties with regularity 59
his duties with remarkable 70
his duties with scrupulous 102
his duties with sufficient 45
his dwelling was surrounded 84
his earlier and subsequent 107
his earnest and consistent 63
his earnest and determined 44
his earnest and enthusiastic 54
his earnest and impassioned 101
his earnest and impressive 281
his earnest and persistent 142
his earnest and persuasive 67
his earnest and reiterated 157
his earnest and respectful 88
his earnest and successful 159
his earnest and sympathetic 42
his earnest and unsuspecting 55
his edicts and ordinances 79
his edition and commentary 148
his edition and translation 1056
his editor and translator 166
his effort and investment 48
his effort was successful 132
his elders was elaborated 125
his eldest son artaxerxes 138
his emotion and imagination 45
his emotion with difficulty 126
his empire and establishing 45
his empire was maintained 43
his empire was partitioned 118
his energy and application 100
his energy and capability 67
his energy and commitment 247
his energy and competence 77
his energy and confidence 181
his energy and earnestness 134
his energy and efficiency 366
his energy and enterprise 1192
his energy and excitement 90
his energy and experience 485
his energy and exuberance 53
his energy and forethought 48
his energy and generosity 66
his energy and imagination 426
his energy and inspiration 224
his energy and liberality 66
his energy and persuasive 45
his energy and popularity 82
his energy and shrewdness 72
his energy and stimulation 107
his energy and usefulness 74
his english and mathematics 40
his english and protestant 45
his english was childishly 51
his english was impeccable 109
his english was inadequate 111
his entire and enthusiastic 52
his entire and unreserved 69
his equity and equanimity 67
his erotic and aggressive 75
his errand with promptness 84
his errors and limitations 46
his errors and prejudices 63
his errors and shortcomings 263
his errors and wickedness 117
his escape and disappeared 58
his escape and subsequent 134
his escape was considered 62
his escape was discovered 355
his escape was impossible 108
his escape was miraculous 88
his escape with difficulty 400
his escaping any punishment 41
his essays and criticisms 114
his essays and discourses 63
his essays and interviews 289
his essays and journalism 87
his essays for publication 89
his estate and possessions 72
his estate for charitable 69
his estate was advertised 41
his estate was encumbered 195
his estate was eventually 51
his estate was sufficient 53
his esteem and appreciation 62
his esteem and approbation 62
his esteem and attachment 85
his esteem and confidence 991
his esteem and friendship 934
his esteem for literature 53
his etchings and lithographs 579
his ethical and educational 62
his ethical and historical 41
his eulogy was pronounced 116
his events and characters 64
his failings and limitations 66
his failings and shortcomings 143
his family and apparently 80
his family and assistants 325
his family and attendants 830
his family and background 387
his family and caregivers 44
his family and classmates 41
his family and congregation 190
his family and connections 1085
his family and contribute 40
