headache within three weeks 77
hundred times over would 49
hundred times their prime 60
hundred times their value 326
hundred trials were given 48
hundred votes were given 40
hundred within three months 64
hundred women from forty 83
hundred women were given 44
hundred women were sitting 74
hundred women were taken 46
hundred women were taxed 53
hundred would come nearer 55
hundred would have acted 52
hundred would have given 48
hundred would have known 76
hundred would have taken 49
hundred yards ahead where 54
hundred yards among rocks 97
hundred yards away beneath 46
hundred yards away could 122
hundred yards away might 49
hundred yards away round 51
hundred yards away stood 422
hundred yards away though 133
hundred yards away under 91
hundred yards away where 414
hundred yards away which 119
hundred yards away while 99
hundred yards away would 126
hundred yards down river 291
hundred yards down stream 857
hundred yards from cover 62
hundred yards from either 256
hundred yards from haler 63
hundred yards from hence 48
hundred yards from shore 8216
hundred yards from water 160
hundred yards from where 20389
hundred yards from which 141
hundred yards there would 40
hundred yards wide where 204
hundred yards wide which 64
hunters blowing their horns 50
hunters might come alone 46
hunters plunge their fingers 51
hunters winding their horns 155
hunters would have found 57
hunters would have taken 43
hurried about buying grain 41
hurried about from place 192
hurried about their tasks 92
hurried steps were taken 104
hurries sobbing over hills 115
husband after their first 67
husband after three months 55
husband arose from table 74
husband comes home after 151
husband comes home drunk 537
husband comes home every 43
husband comes home tired 250
husband could have found 49
husband could have given 90
husband could have known 57
husband could have lived 67
husband could have taken 60
husband could look after 56
husband forty days after 219
husband knows more about 48
husband knows nothing about 194
husband makes good money 113
husband makes more money 121
husband maybe four months 91
husband might have found 70
husband might have given 95
husband might have known 44
husband might have lived 51
husband might have taken 146
husband might think about 86
husband never knew about 52
husband never said anything 61
husband seven years after 277
husband spend five weeks 41
husband spent many hours 57
husband whose wife tells 69
husband whose wife works 114
husband within three months 148
husband would come after 53
husband would feel about 95
husband would have asked 49
husband would have earned 66
husband would have found 148
husband would have given 200
husband would have hated 123
husband would have known 84
husband would have liked 373
husband would have lived 41
husband would have loved 94
husband would have power 58
husband would have quite 126
husband would have taken 286
husband would have tried 47
husband would know about 40
husband would look after 86
husband would much rather 69
husband would talk about 46
husband would think about 42
