babies treated with oxygen 73
became harder and firmer 51
became harder and harder 18174
became harder than before 46
became heavier and heavier 5548
became heavier than before 112
became higher and higher 2700
became higher and thicker 52
became hoarse with emotion 40
became hotter and hotter 3207
became hotter than before 101
became humble and docile 68
became insane and killed 77
became jealous and envious 146
became jealous and fearful 79
became jealous and killed 53
became jealous and sought 54
became jealous and wanted 74
became joyous and lively 44
became keener and keener 175
became languid and drowsy 44
became larger and better 532
became larger and clearer 58
became larger and deeper 215
became larger and denser 69
became larger and faster 369
became larger and formed 47
became larger and heavier 530
became larger and higher 133
became larger and larger 5029
became larger and richer 94
became larger and thicker 79
became larger than before 141
became larger than normal 41
became lazier and lazier 41
became lesser and lesser 60
became limper and limper 85
became linked with another 94
became lonely and afraid 42
became looser and looser 401
became louder and angrier 145
became louder and bolder 42
became louder and clearer 300
became louder and closer 253
became louder and deeper 41
became louder and faster 368
became louder and higher 100
became louder and louder 14726
became louder and seemed 57
became louder and wilder 104
became louder than before 170
became madder and madder 80
became merged with another 47
became mighty and famous 47
became milder and milder 91
became models for future 225
became morose and gloomy 63
became morose and silent 121
became morose and sullen 132
became mortal that before 75
became mothers and fathers 63
became narrow and formal 51
became nobler and better 47
became obvious and urgent 65
became obvious had always 118
became obvious long before 51
became obvious that almost 101
became obvious that another 166
became obvious that before 65
became obvious that better 95
became obvious that canada 41
became obvious that changes 117
became obvious that england 72
became obvious that english 44
became obvious that europe 68
became obvious that existing 40
became obvious that farther 47
became obvious that france 155
became obvious that further 519
became obvious that german 121
became obvious that hitler 129
became obvious that instead 47
became obvious that little 108
became obvious that moscow 53
became obvious that nature 42
became obvious that neither 1264
became obvious that nobody 96
became obvious that public 85
became obvious that someone 182
became obvious that something 1104
became obvious that sooner 58
became obvious that soviet 97
became obvious that special 52
became obvious that stalin 79
became obvious that unless 238
became obvious that various 43
became obvious that without 199
became ontario and quebec 65
became oozier and wetter 87
became pastor and served 217
became pastor and teacher 47
became peopled with ghosts 41
became poorer and poorer 1705
became poorer than before 130
became public and caused 61
became purely and simply 265
became readily and clearly 61
became redder and redder 424
became richer and deeper 177
became richer and fuller 143
became richer and richer 1026
became richer than before 124
became rivals and checks 84
became rugged and broken 115
became sadder and sadder 414
became scarce and costly 171
became scarce and prices 248
became serious and looked 77
became serious and silent 99
became sicker and sicker 302
became silent and anxious 60
became silent and gloomy 77
became silent and looked 271
became silent and morose 263
became silent and seemed 103
became silent and serious 63
became silent and stared 136
became silent and sullen 111
became silent and turned 98
became silent and waited 62
became silent and walked 59
became slower and deeper 262
became slower and slower 2277
became slowly but surely 119
became softer and softer 551
became something far greater 50
became soured and morose 43
became sturdy and robust 51
became sullen and defiant 41
became sullen and morose 232
became sullen and silent 164
became surety for another 45
became taller and taller 174
became thicker and darker 119
became thicker and deeper 40
became thicker and heavier 134
became thicker and higher 70
became thicker and thicker 1710
became thinner and thinner 2010
became tinier and tinier 41
became uglier and uglier 83
became united and formed 55
became united with england 42
became urgent that something 40
became useful for shipping 47
became vaguer and vaguer 275
became violent and alarming 48
became warmer and warmer 1025
became warmer and wetter 402
became wetter and colder 43
became wetter and cooler 52
became wetter and wetter 304
became whiter and whiter 359
became widely and cheaply 41
became wilder and wilder 1582
became wreathed with smiles 50
became younger and younger 228
become active and engaged 96
become active and lively 58
become active and remain 43
become active and useful 159
become almost dry before 88
become almost his nature 53
become almost his second 115
become almost new powers 43
become angrier and angrier 148
become anxious and afraid 121
become anxious and fearful 368
become anxious and unable 50
become anyone and travel 53
become better and better 9178
become better and cheaper 224
become better and eviler 50
become better and faster 118
become better and holier 101
become better and nobler 69
become better and profit 246
become better and richer 43
become better off through 102
become better off without 388
become better than before 176
become bigger and better 830
become bigger and bigger 1700
become bigger and faster 75
become bigger and heavier 245
become bigger and richer 59
become bigots and quacks 53
become bolder and bolder 313
become bright and piercing 58
become brother and sister 623
become buried and changed 64
become busier and busier 191
become calmer and calmer 151
become calmer and clearer 41
become causes for further 57
become cheaper and better 124
become cheaper and cheaper 587
become cheaper and faster 191
become cheaper than before 134
become choked with debris 113
become clearer and better 285
become clearer and clearer 2673
become clearer and deeper 105
become clearer and firmer 62
become clearer and louder 45
become clearer than before 50
become clearer with further 157
become closer and closer 4540
become closer than before 110
become clothed with plants 51
become clothed with thicker 64
become cloudy and opaque 71
become cloudy and turbid 69
become coarse and vulgar 181
become coated with carbon 110
become coated with copper 226
become coated with fibrin 107
become coated with layers 68
become coated with pollen 91
become coated with silver 280
become coated with sodium 274
become coated with tartar 43
become colder and colder 490
become colder and heavier 50
become colder and wetter 75
become common and widely 42
become common for another 74
become cooler and cooler 126
become cooler and denser 56
become cooler and wetter 115
become darker and darker 1312
become darker and duller 111
become darker and larger 145
become darker and thicker 130
become darker than before 109
become deeper and clearer 46
become deeper and darker 50
become deeper and deeper 3017
become deeper and fuller 146
become deeper and larger 41
become deeper and richer 300
become deeper and slower 188
become denser and darker 85
become denser and denser 508
become denser and harder 54
become denser and heavier 49
become desert and barren 47
become devout and serious 46
become dimmer and dimmer 873
become drowsy and sleepy 66
become dulled and changed 60
become duller and duller 96
become dusted with pollen 935
become envious and jealous 90
become famous and causes 365
become famous and highly 41
become famous far beyond 102
become famous for something 96
become famous long before 119
become farther and farther 738
become faster and better 119
become faster and cheaper 265
become faster and deeper 179
become faster and faster 1425
become fathers and mothers 652
become fatter and fatter 167
become fearful and anxious 210
become feeble and languid 45
become filled with another 99
become filled with carbon 94
become filled with cement 51
become filled with cheesy 55
become filled with debris 233
become filled with doubts 43
become filled with fibrin 63
become filled with hatred 104
become filled with liquid 824
become filled with minute 61
become filled with molten 45
become filled with oxygen 49
become filled with serous 58
become filled with starch 306
become filled with tissue 44
become filled with various 89
become filled with wonder 120
become filled with yellow 57
become firmer and firmer 116
become firmer and harder 153
become flabby and wasted 58
become fonder and fonder 45
become formal and trivial 46
become fuller and deeper 124
become fuller and fuller 235
become fuller and richer 164
become further and further 2064
become gentle and docile 53
become gentle and humble 44
become german east africa 63
become gloomy and morose 55
become greater and better 199
become greater and greater 10694
become greater and richer 61
become greater than before 589
become greater than normal 112
become guides for future 46
become harder and denser 82
become harder and firmer 104
become harder and harder 9498
become harder and heavier 46
become harder and thicker 99
become harder than before 127
become havens for terror 44
become heavier and heavier 2207
become heavier and thicker 56
become heavier than before 45
become higher and closer 111
become higher and higher 2946
become higher and nobler 48
become higher than before 165
become higher than normal 71
become hoarse with passion 56
become holier and better 107
become honest and useful 93
become hotter and hotter 964
become imbued with divine 50
become imbued with german 52
become imbued with something 47
become inputs for another 53
become jealous and envious 96
become juniors and seniors 53
become keener and keener 131
become larger and assume 51
become larger and better 666
become larger and clearer 90
become larger and closer 100
become larger and darker 368
become larger and deeper 407
become larger and denser 223
become larger and extend 58
become larger and farther 41
become larger and faster 422
become larger and firmer 172
become larger and fuller 90
become larger and greater 41
become larger and harder 264
become larger and heavier 913
become larger and larger 6875
become larger and richer 114
become larger and slower 56
become larger and thicker 197
become larger and thinner 43
become larger than before 243
become larger than normal 387
become larger they become 60
become learned and famous 49
become lesser and lesser 63
become looser and looser 340
become louder and clearer 92
become louder and faster 44
become louder and louder 1044
become madder and madder 68
become matted and tangled 106
become merely one aspect 47
become milder and milder 103
become models for future 137
become morose and silent 54
become morose and sullen 113
become mortal and jealous 46
become mothers and fathers 323
become nobler and better 96
become normal and remain 47
become object for itself 43
become obvious long before 100
become obvious that further 42
become obvious that neither 368
become obvious that something 181
become obvious that unless 41
become obvious that without 49
become opaque and yellow 134
become poorer and poorer 1482
become poorer than before 167
become purely and simply 455
become reality and reality 41
become redder and redder 112
become richer and better 129
become richer and deeper 378
become richer and fuller 419
become richer and richer 1242
become richer than before 87
become sadder and sadder 147
become scarce and costly 246
become scarce and highly 59
become scarce and prices 83
become serious and alarming 41
become serious and costly 49
become serious and something 47
become severe and result 45
become severe and should 68
become sicker and sicker 265
become silent and listen 67
become silent and morose 75
become silent and sullen 44
become simply and solely 63
become slaves and slaves 41
become slower and deeper 640
become slower and fuller 43
become slower and larger 92
become slower and slower 1274
become slower than normal 50
become slowly but surely 78
become softer and softer 292
become soiled and sinful 63
become something and something 94
become something far greater 75
become something for myself 44
become stable and enduring 45
become sticky and adhere 224
become stupid and wicked 59
become sullen and morose 171
become sullen and silent 44
become surety for another 718
become surety for anyone 93
become taller and denser 48
become taller and heavier 404
become taller and taller 89
become taller and thinner 76
become tangled and matted 66
become thicker and darker 222
become thicker and denser 340
become thicker and firmer 77
become thicker and harder 269
become thicker and heavier 258
become thicker and larger 94
become thicker and thicker 725
become thicker than normal 119
become thinner and larger 51
become thinner and taller 67
become thinner and thinner 1877
become thinner than normal 40
become through and through 130
become turbid and opaque 50
become uglier and uglier 41
become united with another 49
become united with brahma 455
become united with christ 204
become united with oregon 68
become unjust and wicked 137
become unlike one another 45
become useful and active 53
become useful and honest 40
become vaguer and vaguer 229
become valiant and martial 649
become verily and indeed 58
become violent and strike 49
become warmer and warmer 375
become warmer and wetter 208
become wasted and flabby 44
become whiter and whiter 126
become wilder and wilder 503
become wisdom and virtue 197
become yellow and cheesy 43
become yellow and opaque 87
become yellow and sickly 85
become younger and younger 308
become younger than itself 70
becoming angrier and angrier 630
becoming anxious and fearful 43
becoming anxious and urgent 52
becoming belief for itself 40
becoming better and better 4884
becoming bigger and better 284
becoming bigger and bigger 1023
becoming bleaker and wilder 83
becoming bloody and emitting 78
becoming bolder and bolder 335
becoming busier and busier 83
becoming cheaper and cheaper 180
becoming cheaper and faster 53
becoming clearer and clearer 2857
becoming closer and closer 1572
becoming colder and colder 425
becoming cooler and cooler 142
becoming cooler and wetter 85
becoming darker and darker 1408
becoming darker and thicker 185
becoming deeper and deeper 1942
becoming denser and denser 470
becoming denser and heavier 68
becoming dimmer and dimmer 257
becoming dusted with pollen 176
becoming farther and farther 229
becoming faster and cheaper 114
becoming faster and faster 875
becoming fathers and mothers 90
becoming fatter and fatter 118
becoming filled with wisdom 43
becoming firmer and firmer 70
becoming fuller and fuller 179
becoming fuller and richer 47
becoming further and further 809
becoming graver and graver 112
becoming greater and greater 2047
becoming harder and harder 13216
becoming heavier and heavier 2180
becoming higher and assuming 47
becoming higher and higher 1479
becoming hotter and hotter 463
becoming keener and keener 154
becoming larger and better 108
becoming larger and darker 89
becoming larger and deeper 116
becoming larger and faster 106
becoming larger and heavier 74
becoming larger and larger 2885
becoming lesser and lesser 57
becoming looser and looser 163
becoming louder and clearer 97
becoming louder and closer 49
becoming louder and faster 74
becoming louder and louder 3116
becoming mothers and fathers 65
becoming obvious that something 62
becoming poorer and poorer 1273
becoming redder and redder 202
becoming richer and deeper 101
becoming richer and richer 883
becoming richer and softer 106
becoming sadder and sadder 100
becoming scarce and costly 73
becoming sicker and sicker 87
becoming slower and deeper 145
becoming slower and slower 614
becoming slower and softer 55
becoming slowly but surely 101
becoming softer and softer 237
becoming sombre and anxious 51
becoming surety for another 148
becoming taller and heavier 52
becoming taller and taller 78
becoming thicker and darker 103
becoming thicker and denser 63
becoming thicker and thicker 386
becoming thinner and thinner 1264
becoming through that passion 61
becoming vaguer and vaguer 50
becoming warmer and warmer 262
becoming whiter and whiter 246
becoming wilder and wilder 157
becoming younger and younger 317
becoming younger than itself 85
before adopting any course 40
before adopting any measure 60
before alaska and hawaii 85
before allowing any person 63
before allowing him access 44
before allowing them access 176
before allowing them through 52
before another and another 90
before another and better 127
before another and fitter 428
before another day dawned 152
before another day passed 382
before another day passes 409
before another day should 50
before another had caught 81
before another one begins 71
before another sun should 157
before another was called 58
before another was opened 43
before another was placed 43
before another year closes 72
before another year passed 155
before another year passes 165
before another year rolled 57
before another year should 64
before anyone but myself 43
before anyone can access 41
before anyone can answer 87
before anyone can become 119
before anyone can figure 43
before anyone can notice 44
before anyone got around 189
before anyone had coined 47
before anyone had dreamed 64
before anyone had gotten 46
before anyone had learned 48
before anyone had missed 47
before anyone had spoken 66
before anyone had thought 503
before anyone has thought 81
before anyone was around 99
before anyone was killed 121
before anyone was stirring 220
before applying any finish 73
before applying for another 61
before applying for asylum 43
before applying for credit 87
before applying for patent 61
before applying for relief 181
before assuming her duties 46
before assuming his duties 561
before assuming his office 161
before assuming that office 44
before austria and prussia 89
before battle was joined 1715
before becoming too deeply 82
before blacks and whites 84
before boarding her flight 55
before boarding his flight 100
before bonner had passed 101
before boston all winter 75
before bottom dead center 344
before bursting out laughing 126
before carrying out further 270
before carrying out orders 40
before cattle are turned 40
before checks are issued 50
before christ and became 41
before christ and before 66
before christ can return 121
before christ had already 40
before clicking and dragging 73
before clicking this button 64
before coffee was served 269
before common law courts 68
before courts and juries 291
before crossing any street 58
before darwin and huxley 45
before deciding any matter 56
before deciding she wanted 48
before deciding that something 40
before deciding this matter 68
before deciding who should 93
before deviating and turned 41
before dinner and another 128
before dinner and before 133
before dinner and stayed 42
before dinner and supper 746
before dinner and talked 48
before dinner had caused 43
before dinner that eleanor 56
before dinner was filled 40
before dinner was served 1263
before disease had sapped 60
before dragging and dropping 40
before dressing for dinner 1427
before eleanor and another 59
before emptying its waters 76
before encoding with public 244
before england and france 313
before england had become 68
before english and french 147
before english and german 134
before entering her office 57
before entering his office 236
before entering law school 1017
before entering this school 186
before europe and before 112
before europe was plunged 60
before except that instead 44
before exerting its effect 44
before fighting for sicily 43
before france and before 120
before france and england 261
before france and europe 87
before french and english 95
before french and german 89
before gained this recess 46
before galileo and kepler 52
before galileo and newton 129
before granting them access 177
before ground was broken 448
before habits are formed 62
before hitler and stalin 267
before hitler had become 48
before income and excess 73
before income tax income 758
before itself and before 90
before judges and courts 80
before judges and juries 521
before judges and jurors 75
before juries and judges 84
before kepler and galileo 78
before kepler and newton 53
before kingdoms and thrones 93
before labials and velars 213
before larger and larger 54
before marrying and mothering 83
before marrying and settling 238
before marrying and starting 82
before matter has formed 84
before measure for measure 127
before millie was hunted 50
before mowgli was turned 83
before myself and before 109
before nature and before 99
before nature can repair 87
before nature has taught 72
before offering any advice 58
before offering his opinion 49
before ordering his troops 67
before ordering this charge 40
before orders are issued 88
before orders are passed 187
before orders are placed 260
before pascal and fermat 47
before philip was joined 50
before picked his pocket 117
before pilate and before 44
before pilate and christ 81
before plants can absorb 79
before plates are poured 54
before pupating and emerging 45
before pursuing this further 45
before quitting his native 86
before quitting his office 43
before quitting new orleans 81
before quitting this branch 93
before quitting this castle 43
before realizing that something 85
before relics and images 44
before relief was sought 86
before removing his clothes 40
before removing his family 44
before removing his jacket 52
before renewing his attack 66
before repeating things behind 49
before resuming her voyage 55
before resuming his attack 42
before resuming his career 116
before resuming his course 48
before resuming his duties 161
before resuming his flight 73
before resuming his former 42
before resuming his normal 53
before resuming his speech 44
before resuming his voyage 56
before resuming its course 81
before resuming its former 61
before resuming its normal 191
before resuming its upward 113
before retiring and becoming 51
before retiring and before 43
before school was called 49
before shared with anyone 45
before shares are issued 121
before shifting her weight 41
before shifting his weight 78
before shooting him through 40
before singular and plural 84
before slipping out through 41
before someone does something 41
before someone got killed 84
before someone was killed 86
before speedy had fished 47
before spinning its cocoon 85
before standing for office 63
before starting and before 42
before starting any serious 40
before starting any weight 101
before starting for africa 52
before starting for another 60
before starting for church 133
before starting for england 156
before starting for europe 96
before starting for france 72
before starting for london 191
before starting for moscow 52
before starting for school 168
before starting her career 57
before starting his career 414
before starting his speech 40
before starting law school 351
before starting out across 46
before starting this recipe 44
before starting this section 119
before starting with another 40
before stated with regard 94
before sticks and stones 44
before stocks and stones 250
before stopping for dinner 58
before striking his colors 46
before striking out across 157
before studying this section 61
before sunset they reached 111
before supper was served 241
before supply and demand 114
before teemed with animal 160
before trusting his weight 157
before turner had lifted 99
before twelve they opened 122
before virgil and horace 394
before visiting his family 40
before voiced than before 51
before vowels and before 123
before whites and blacks 41
before wilkes and oliver 48
before winter had fairly 46
before without being dogged 42
before wrapping them around 105
begets another and another 53
beggar gained two twelve 112
begins earlier and earlier 181
begins slowly and builds 98
begins slowly and softly 40
behalf relief was sought 190
behalf should they become 66
behalf should you become 64
behave gently and kindly 44
behave justly and kindly 40
behave toward one another 6880
behave toward our fellow 87
behave toward that person 123
behaving gently and kindly 44
behaving toward one another 313
beheld across her course 52
beheld another and another 68
beheld greater and deeper 60
beheld itself and beheld 47
beheld through that medium 44
behind brazil and mexico 141
behind bricks and mortar 54
behind bushes and fences 44
behind bushes and hedges 42
behind bushes and knolls 97
behind carrying her prayer 90
behind chairs and tables 123
behind closed and locked 227
behind demand and supply 320
behind england and france 364
behind fences and hedges 131
behind france and england 318
behind further and further 50
behind hedges and bushes 48
behind hedges and fences 52
behind houses and fences 80
behind houses and hedges 43
behind layers and layers 83
behind locked and bolted 66
behind nodded and yawned 49
behind something that looked 44
behind stones and bushes 72
behind stumps and bushes 90
behind supply and demand 542
behind tables and chairs 88
behind toyota and nissan 51
belief arises not merely 99
belief system and ritual 112
belief system and values 585
belief system for another 53
belief system has become 64
belief system has changed 45
belief system that allows 160
belief system that claims 74
belief system that denies 89
belief system that drives 100
belief system that guides 280
belief system that helped 49
belief system that places 159
belief system that posits 40
belief system that serves 77
belief system that shapes 153
belief system that values 276
belief system with regard 66
belongs purely and simply 41
belongs simply and solely 56
belongs wholly and solely 41
belted across his brawny 126
belted around his middle 91
belted motors and motors 163
benign tumors and normal 49
beside another and another 48
beside england and france 60
beside france and england 51
beside itself with terror 143
beside myself with anguish 57
beside myself with desire 46
beside myself with emotion 40
beside myself with fright 75
beside myself with joyous 77
beside myself with passion 111
beside myself with sorrow 71
beside myself with terror 358
beside myself with wonder 55
beside rivers and streams 130
beside streams and rivers 89
bespeak something for dinner 56
bestial strength and bestial 52
bestow frowns and rebuke 42
betide anyone who failed 41
betray myself with blushing 45
betray trusts both public 85
better advice than jeremy 60
better almost than anyone 48
better anglers than myself 54
better answer than anyone 61
better answer than myself 40
better assess and manage 48
better bodies and better 85
better brains and better 194
better breeding and better 138
better butter and cheese 49
better caught than taught 415
better chance for escape 107
better chance for escaping 47
better chance for future 59
better chance for higher 58
better chance for normal 50
better chance for profit 95
better chance for proper 59
better chance than another 56
better chance than anyone 294
better chance than before 718
better chance than myself 71
better chance than someone 51
better chance than whites 43
better chance that someone 47
better choice for larger 44
better choice for someone 40
better choice than another 130
better choice than butter 48
better choice than someone 45
better chosen and better 147
better chosen and lights 64
better cities and better 90
better clothed and better 1818
better clothed and housed 141
better clothed and lodged 44
better clothes and better 352
better cooked and better 100
better cooked and served 54
better course and follow 53
better define and further 86
better define and measure 53
better design and better 239
better design and greater 47
better design and planning 44
better drawings than before 226
better edited and better 87
better effect his escape 82
better effect than before 162
better effect that effect 42
better english than anyone 57
better english than french 64
better excuse for itself 45
better family and origin 46
better fasten our horses 110
better fathers and better 183
better fathers and mothers 213
better feelings and better 143
better feelings and higher 175
better fellow and humble 53
better figure out something 284
better filled than before 99
better finish his letter 164
better fitted and better 155
better fitted for active 153
better fitted for another 279
better fitted for carrying 290
better fitted for climbing 43
better fitted for enduring 140
better fitted for fighting 91
better fitted for future 42
better fitted for modern 45
better fitted for public 130
better fitted for pursuing 91
better fitted for swimming 117
better fitted for training 181
better fitted than almost 56
better fitted than another 135
better fitted than anyone 511
better fitted than before 179
better fitted than myself 169
better follow his advice 121
better french than english 279
better french than german 60
better french than russian 44
better friend and better 110
better friend than myself 107
better friend than prince 53
better fruits and fairer 70
better funded and better 273
better future are always 58
better future for africa 140
better future for europe 74
better future for itself 200
better future for myself 98
better future for poland 42
better german than english 103
better grades and better 177
better grades and higher 204
better grades than anyone 59
better handling all manner 86
better hitler than stalin 45
better horses and better 43
better horses than myself 52
better hotels and motels 98
better housed and better 1295
better housed and clothed 328
better housed than before 119
better houses and better 552
better houses and clothes 40
better income and better 121
better income than myself 124
better insect and disease 83
better judges and better 98
better judges than myself 680
better knight than myself 87
better leaders and better 49
better learned and better 43
better learned and taught 75
better lighting and better 115
better listen and listen 55
better lodged and better 212
better lodged and clothed 136
better manned and better 168
better manned than common 131
better manner than before 292
better manner than common 156
better market and higher 43
better market for english 48
better measure than silver 373
better memory and greater 66
better memory for events 49
better methods and better 728
better methods and greater 70
better methods and higher 74
better methods are needed 252
better methods for carrying 40
better methods for handling 154
better methods for managing 76
better methods for measuring 220
better methods for securing 45
better methods for studying 96
better mileage per gallon 66
better models and better 40
better models are needed 46
better morale and better 105
better morale and greater 86
better morale and higher 59
better morals and better 105
better mothers and better 184
better mothers and fathers 63
better motive for murder 66
better motive for planting 92
better motive than vanity 48
better nature and higher 132
better nerves and better 151
better options are clearly 71
better ordering and carrying 54
better ordering and managing 395
better ordering and securing 58
better person all around 93
better person and better 50
better person than anyone 54
better person than before 145
better person than myself 341
better person than someone 94
better phrase and matter 180
better placed and better 290
better placed than another 44
better placed than anyone 1135
better placed than before 218
better placed than myself 42
better placed with regard 109
better places and better 51
better planning and better 470
better planning and design 350
better planning and greater 193
better planning and policy 46
better planning for future 173
better pleased than before 166
better pleased than myself 286
better pleased with another 63
better pleased with joseph 83
better pleased with maggie 53
better pleased with myself 253
better pleased with public 117
better plight than caught 47
better policy and better 135
better posted and better 71
better prices and better 658
better prices and greater 67
better prices and higher 104
better prices and larger 42
better prices for better 118
better prices for cotton 67
better prices for higher 63
better prices than before 86
better prince and benign 52
better readers and better 208
better readers they become 78
better reasons for choosing 63
better reasons for desiring 47
better reasons for opposing 42
better reasons for refusing 66
better record with regard 85
better resign his office 78
better result than another 53
better result than before 502
better salary and better 105
better school for training 41
better served and better 190
better served and obeyed 107
better served than before 167
better settle this matter 42
better skills and better 128
better skills and higher 41
better skills and training 40
better speaker and writer 59
better speaker than writer 82
better spirit and better 70
better spirit than exists 53
better spouse and parent 44
better steamed than boiled 50
better suited for active 60
better suited for another 219
better suited for building 229
better suited for carrying 130
better suited for cattle 136
better suited for combat 62
better suited for cotton 102
better suited for direct 141
better suited for export 101
better suited for fighting 135
better suited for forest 67
better suited for further 419
better suited for future 51
better suited for handling 472
better suited for higher 298
better suited for highly 43
better suited for larger 200
better suited for measuring 361
better suited for medium 43
better suited for modeling 195
better suited for modern 74
better suited for planting 57
better suited for printing 51
better suited for public 249
better suited for school 104
better suited for simple 43
better suited for someone 115
better suited for something 76
better suited for special 74
better suited for studying 193
better suited for training 275
better suited for travel 71
better suited for winter 120
better suited for younger 127
better suited than another 257
better suited than anyone 118
better suited than courts 100
better suited than english 62
better supply and demand 46
better system for handling 116
better system for managing 65
better system was needed 165
better talker than writer 43
better taught and better 344
better taught and learned 43
better temper and better 89
better temper than before 127
better temper with william 88
better theories and better 120
better training and better 707
better training and greater 176
better training and higher 188
better training for future 58
better training for police 57
better training for public 49
better treated and better 469
