babble idly and libel 46
became clear that change 88
became clear that changing 56
became clear that china 514
became clear that civil 84
became clear that clark 42
became clear that class 40
became clear that close 89
became clear that creating 44
became clear that david 160
became clear that davis 43
became clear that defeat 67
became clear that drugs 45
became clear that dutch 97
became clear that egypt 145
became clear that either 528
became clear that enron 57
became clear that equal 93
became clear that every 444
became clear that father 65
became clear that fewer 44
became clear that finding 69
became clear that first 51
became clear that force 61
became clear that frank 72
became clear that funding 40
became clear that funds 44
became clear that genes 64
became clear that george 244
became clear that getting 89
became clear that given 59
became clear that grant 51
became clear that growth 179
became clear that harry 72
became clear that helen 43
became clear that henry 259
became clear that hopes 51
became clear that housing 52
became clear that human 198
became clear that indian 175
became clear that iraqi 42
became clear that islam 64
became clear that israel 435
became clear that italy 263
became clear that jacob 49
became clear that james 192
became clear that japan 639
became clear that jesus 157
became clear that judge 41
became clear that karen 46
became clear that keeping 40
became clear that labor 162
became clear that large 439
became clear that larry 42
became clear that learning 47
became clear that legal 79
became clear that lenin 85
became clear that light 225
became clear that lloyd 65
became clear that local 374
became clear that louis 227
became clear that luther 56
became clear that major 254
became clear that money 251
became clear that mother 51
became clear that music 62
became clear that nearly 138
became clear that night 53
became clear that nixon 155
became clear that often 112
became clear that others 174
became clear that paris 78
became clear that party 69
became clear that people 880
became clear that peter 151
became clear that plans 49
became clear that power 127
became clear that price 42
became clear that quite 81
became clear that rapid 64
became clear that rather 114
became clear that reagan 118
became clear that rural 64
became clear that russia 756
became clear that sadat 123
became clear that sales 54
became clear that sarah 86
became clear that saudi 40
became clear that scott 59
became clear that senior 44
became clear that serbia 45
became clear that short 54
became clear that simon 58
became clear that since 220
became clear that small 108
became clear that social 302
became clear that space 89
became clear that spain 252
became clear that staff 112
became clear that state 336
became clear that steve 45
became clear that strong 69
became clear that susan 85
became clear that thomas 96
became clear that though 293
became clear that total 56
became clear that trade 175
became clear that under 822
became clear that until 84
became clear that urban 45
became clear that users 66
became clear that water 135
became clear that where 81
became clear that while 4031
became clear that white 134
became clear that within 219
became clear that women 786
became clear that working 187
became clear that world 122
became clear that would 90
became clear that writing 78
became clear they could 240
became clear they would 266
became clear this would 109
became clear who would 102
became cold and aloof 90
became cold and hungry 86
became cold and livid 120
became cold and rainy 137
became cold and rigid 223
became cold and sharp 45
became cold and stern 53
became cold and stiff 179
became cold and still 52
became cold and windy 56
became cool and moist 53
became damp and slimy 94
became dark and black 52
became dark and empty 55
became dark and quiet 397
became dark and still 75
became deep and broad 70
became deep and rapid 47
became deep and steady 45
became deep and strong 61
became dumb and blind 50
became during and after 65
became during that period 55
became during this period 377
became dust and ashes 151
became eager for action 98
became fair and blank 53
became fire and water 65
became firm and solid 142
became firm and steady 41
became firm and strong 98
became flat and sandy 41
became food for every 66
became food for worms 51
became free and could 98
became free and equal 62
became free and light 40
became from that period 93
became from that point 55
became from this period 181
became from this point 76
became full and equal 49
became full and strong 57
became good and loyal 58
became great and strong 80
became great and wealthy 45
became great with child 92
became hale and hearty 55
became hand and glove 328
became hard and cruel 95
became hard and erect 97
became hard and quick 87
became hard and rigid 127
became hard and rocky 43
became hard and rough 57
became hard and sharp 68
became hard and smooth 43
became hard and solid 89
became hard and stern 166
became hard and stiff 101
became hard and stony 46
became hard and strong 50
became heard and whose 52
became heaving and quick 126
became heavy with child 98
became heavy with sleep 189
became heavy with water 75
became high with skins 50
became lame and blind 69
became less than about 44
became less than human 198
became less than unity 75
became like her mother 43
became like his father 138
became like ice within 84
became like one under 391
became like ten lamps 135
became lost and could 64
became lost and cried 70
became lost for words 51
became loud and strong 55
became lush and green 44
became meek and lowly 65
became more and still 44
became more than anything 46
became more than could 103
became more than flesh 47
became more than human 244
became more than local 147
became more than names 48
became more than twice 179
became more than willing 102
became more than words 122
became much too large 88
became much too small 112
became only too aware 147
became only too often 41
became only too plain 433
became pale and drawn 54
became pale and faint 64
became pale and livid 105
became poor and palsy 106
became prior and abbot 205
became ready for action 42
became rich and built 49
became rich and happy 157
became rich and lived 80
became rich and strong 131
became ripe for action 42
became sick and began 69
became sick and could 297
became sick and dizzy 129
became sick and faint 176
became sick and giddy 42
became sick and tired 668
became sick with fever 163
became sick with worry 69
became skin and bones 88
became slow and steady 76
became soft and could 79
became soft and dreamy 89
became soft and loose 50
became soft and moist 64
became soft and muddy 73
became soft and mushy 65
became soft and pliant 94
became soft and smooth 72
became soft and spongy 132
became soft and sweet 115
became such that becky 49
became such that people 46
became such they would 58
became tall and strong 97
became tall with pride 79
became their new leader 45
became their own worst 149
became thick and black 60
became thick and foggy 188
became thick and rainy 61
became thick with smoke 117
became those who could 77
became tinged with blood 128
became tinged with color 43
became tinged with doubt 59
became tinged with green 46
became true and loyal 120
became very ill after 357
became very ill again 166
became very ill while 201
became very low after 40
became very sad about 54
became very weak after 63
became warm and began 48
became warm and humid 125
became warm and moist 93
became warm and sunny 54
became well and happy 41
became well and strong 308
became well and truly 155
became what are known 135
became what his father 72
became what one might 132
became what one would 41
became what she calls 79
became what they could 40
became what they really 48
became what they still 46
became what was known 663
became what was later 92
became what you might 215
became what you would 149
became when one class 119
became wife and mother 102
became wild and began 50
became wild with grief 59
became wise and knowing 87
became young and strong 93
become able and willing 279
become aerial and faint 52
become angry and begin 61
become angry and blame 102
become angry and cause 128
become angry and curse 55
become angry and fight 172
become angry and scold 41
become angry and shout 136
become angry and start 81
become angry and upset 698
become angry and would 72
become angry with others 136
become angry with people 105
become body and blood 135
become bold and strong 44
become boys and girls 162
become calm and quiet 649
become calm and still 71
become clean and agile 72
become clean and healthy 52
become clean and sober 156
become clean and white 59
become clear and fixed 42
become clear and lucid 77
become clear and sharp 89
become clear and steady 49
become clear and strong 150
become clear and vivid 55
become clear that after 62
become clear that cells 58
become clear that change 46
become clear that china 143
become clear that either 65
become clear that every 223
become clear that genes 44
become clear that growth 82
become clear that human 233
become clear that islam 49
become clear that israel 101
become clear that italy 45
become clear that james 40
become clear that japan 159
become clear that jesus 55
become clear that large 116
become clear that learning 50
become clear that light 44
become clear that local 100
become clear that major 61
become clear that money 40
become clear that nearly 54
become clear that people 257
become clear that power 43
become clear that quasi 44
become clear that quite 87
become clear that rapid 40
become clear that rather 43
become clear that russia 84
become clear that since 87
become clear that small 47
become clear that social 160
become clear that state 91
become clear that though 53
become clear that today 45
become clear that under 314
become clear that where 83
become clear that while 1426
become clear that within 98
become clear that women 200
become cold and aloof 111
become cold and empty 43
become cold and faint 47
become cold and livid 148
become cold and moist 70
become cold and proud 61
become cold and rainy 57
become cold and rigid 112
become cold and solid 63
become cold and stiff 216
become cold and windy 56
become cool and moist 47
become damp and moldy 43
become damp and musty 113
become dark and still 67
become dark with blood 51
become deep and abiding 44
become deep and rapid 93
become deep and strong 89
become dull and empty 98
become dull and rusty 129
become dull and vapid 108
become during that period 59
become during this period 265
become dust and ashes 1145
become dust and bones 471
become even and smooth 81
become firm and erect 244
become firm and fixed 105
become firm and rigid 86
become firm and smooth 45
become firm and solid 306
become firm and steady 52
become firm and strong 290
become flat and smooth 45
become flat and stale 106
become food and drink 166
become food for beasts 84
become food for birds 173
become food for hawks 87
become food for others 177
become food for people 49
become food for small 56
become food for worms 603
become foul and unfit 46
become foul with weeds 58
become free and could 72
become free and enter 45
become free and equal 394
become free and happy 220
become free and strong 179
become free and whole 46
become free and would 62
become free men again 44
become from any cause 111
become from this point 112
become full and equal 364
become full and round 92
become full and tense 61
become good and happy 248
become good and loyal 202
become good and noble 254
become good and strong 51
become good and valid 58
become good and worthy 65
become great and happy 290
become great and noble 54
become great and others 40
become great and proud 63
become great and strong 407
become great and waxen 129
become great and wealthy 105
become hard and baked 238
become hard and black 293
become hard and brown 133
become hard and caked 52
become hard and crack 146
become hard and cruel 123
become hard and dense 121
become hard and erect 236
become hard and fixed 170
become hard and harsh 60
become hard and horny 340
become hard and lumpy 212
become hard and rigid 475
become hard and rough 61
become hard and scaly 40
become hard and sharp 78
become hard and smooth 150
become hard and solid 442
become hard and stiff 504
become hard and stony 155
become hard and stringy 45
become hard and strong 237
become hard and tense 288
become hard and tight 48
become hard and tough 339
become hard and white 113
become hard and woody 1033
become heavy and close 88
become heavy and gross 44
become heavy and stiff 56
become heavy with sleep 78
become heavy with water 63
become holy and happy 296
become idle and shirk 52
become just and others 56
become lame and stiff 55
become less than about 42
become less than beasts 66
become less than fully 289
become less than human 1340
become less than unity 333
become like her father 389
become like her mother 1083
become like his child 50
become like his every 44
become like his father 1847
become like his mother 183
become like his works 131
become like our father 167
become like that again 50
become like that which 630
become like this child 97
become like wax melting 250
become lost and never 107
become lost for hours 48
become meek and lowly 487
become mild and balmy 51
become more and still 69
become more far reaching 43
become more law abiding 95
become more than about 143
become more than anything 129
become more than either 70
become more than empty 128
become more than equal 49
become more than forty 108
become more than human 1010
become more than local 127
become more than names 60
become more than thirty 101
become more than tools 40
become more than twice 597
become more than willing 64
become more than words 264
become much too large 274
become much too short 57
become much too small 475
become much too strong 84
become mute and inert 65
become nothing but empty 76
become only that which 89
become only too aware 192
become only too plain 179
become only too willing 57
become other than human 46
become ours and dwell 54
become pale and drawn 110
become pale and faint 60
become pale and livid 45
become pale and sweaty 71
become poor and empty 399
become poor and needy 231
become pure and healthy 42
become pure and noble 96
become pure and sound 63
become pure and strong 51
become pure and white 42
become ready and willing 126
become ready for action 74
become rich and enjoy 44
become rich and happy 324
become rich and hence 47
become rich and noble 52
become rich and others 134
become rich and strong 403
become rich and wealthy 95
become ripe and sweet 40
become ripe for action 53
become ripe for social 45
become salt and light 289
become sick and others 42
become sick and tired 1299
become sick and vomit 115
become skin and bones 99
become soft and balmy 52
become soft and begin 46
become soft and easily 148
become soft and fluid 195
become soft and loose 205
become soft and moist 85
become soft and muddy 79
become soft and mushy 335
become soft and pasty 72
become soft and pliant 178
become soft and pulpy 370
become soft and slimy 152
become soft and smooth 77
become soft and soggy 55
become soft and spongy 970
become soft and sweet 110
become soft and tacky 85
become soft and white 74
become soft and yield 48
become sons and heirs 92
become sore and stiff 107
become sour and sulky 47
become such that though 81
become tall and leggy 78
become tall and peaked 60
become tall and strong 67
become tame and quiet 111
become their new leader 81
become their own change 53
become their own fence 83
become their own heroes 72
become their own people 107
become their own worst 695
become thick and bushy 41
become thick and creamy 176
become thick and dense 79
become thick and gummy 68
become thick and horny 45
become thick and muddy 44
become thick and pasty 125
become thick and rigid 136
become thick and rough 44
become thick and spongy 123
become thick and stiff 67
become thick and strong 90
become thick and tough 115
become thick and woody 50
become thine own ghost 44
become tinged with blood 110
become true and loyal 67
become vain and empty 72
become vain and proud 63
become very hot while 101
become very ill after 74
become very real people 88
become very weak after 67
become void and shall 105
become warm and glowing 48
become warm and humid 70
become warm and moist 175
become warm and sunny 64
become weary and faint 164
become weary and tired 114
become well and strong 239
become well and truly 220
become what are known 493
become what god wants 518
become what god wills 49
become what god would 109
become what her father 64
become what her mother 111
become what his father 222
become what his mother 47
become what its author 113
become what one calls 42
become what one could 43
become what one might 226
become what one ought 60
become what one really 44
become what one wants 111
become what one would 76
become what she calls 182
become what she could 59
become what she ought 105
become what she thinks 48
become what she wants 103
become what she would 87
become what they could 213
become what they might 143
become what they never 171
become what they ought 696
become what they really 370
become what they truly 102
become what they would 254
become what was known 209
become what was later 57
become what you could 71
become what you might 260
become what you never 45
become what you ought 128
become what you really 103
become what you would 149
become wife and mother 178
become wise and happy 237
become wise and noble 70
become wise and strong 310
become worn and dirty 46
become worn and faded 108
become worn and tired 119
become worn out after 48
become worth his while 56
become young and strong 56
become your own coach 95
become your own enemy 82
become your own father 55
become your own judge 62
become your own mother 58
become your own worst 346
becoming angry and upset 140
becoming clean and sober 61
becoming clear that every 70
becoming clear that human 57
becoming clear that japan 42
becoming clear that large 46
becoming clear that people 80
becoming clear that russia 47
becoming clear that social 55
becoming clear that while 182
becoming clear that within 55
becoming clear that women 75
becoming cold and stiff 107
becoming dust and ashes 57
becoming food for others 61
becoming food for worms 54
becoming free and equal 62
becoming full and equal 53
becoming hard and horny 57
becoming hard and rigid 66
becoming hard and solid 179
becoming hard and stiff 98
becoming hard and strong 52
becoming hard and tough 81
becoming hard and woody 134
becoming less than human 290
becoming less than unity 62
becoming like her father 59
becoming like her mother 1062
becoming like his father 746
becoming more real every 75
becoming more than human 79
becoming rich and strong 58
becoming seeing and feeling 55
becoming sick and tired 475
becoming skin and bones 53
becoming soft and mushy 113
becoming soft and pulpy 49
becoming soft and soppy 52
becoming soft and spongy 47
becoming their own worst 71
becoming tinged with brown 76
becoming tone and place 63
becoming weary and faint 50
becoming weary with waiting 42
becoming what are known 68
becoming what god wants 206
becoming what her mother 196
becoming what his father 155
becoming what one might 66
becoming what she calls 64
becoming what they could 88
becoming what they might 267
becoming what they ought 112
becoming what they would 42
becoming what was known 78
becoming wife and mother 66
becoming your own worst 41
bedded down and slept 45
bedded down each night 58
bedded down that night 315
bedded down with straw 215
beeper went off again 277
beetle eggs and larvae 144
beetle like that short 60
before adam and after 380
before adding any water 123
before adding hot water 52
before among any people 87
before asking for anything 79
before asking for money 259
before asking her about 67
before asking her father 52
before asking her mother 89
before asking him about 239
before asking him where 91
before asking his father 57
before asking his first 41
before asking them about 45
before been all under 51
before been his heaven 41
before been led under 111
before been our enemy 89
before been put under 42
before been set aside 77
before been ten miles 49
before been this close 161
before been too tired 45
before birth and after 3548
before birth and lasting 47
before birth and lasts 46
before birth and later 99
before birth and never 42
before birth and which 285
before birth and while 41
before birth than after 75
before boys and girls 341
before bringing any action 120
before bringing his action 279
before bringing them again 59
before bringing this action 323
before buying and selling 155
before buying any stock 42
before buying his first 58
before buying his stock 57
before buying its stock 56
before city and state 110
before coding and testing 56
before coding can begin 49
before coming out again 220
before coming too close 40
before dark all right 51
before dark and found 108
before dark and would 88
before dark one evening 113
before dark that evening 231
before dark that night 154
before dark they would 187
before dark this evening 191
before dawn and after 717
before dawn and again 241
before dawn and began 84
before dawn and begin 53
before dawn and could 90
before dawn and crept 46
before dawn and drive 97
before dawn and drove 210
before dawn and either 101
before dawn and ended 174
before dawn and found 194
before dawn and getting 73
before dawn and headed 253
before dawn and moved 57
before dawn and never 53
before dawn and often 100
before dawn and slept 47
before dawn and spend 92
before dawn and spent 280
before dawn and stand 54
before dawn and start 151
before dawn and still 47
before dawn and stood 47
before dawn and taken 63
before dawn and tried 40
before dawn and walking 96
before dawn and watch 166
before dawn and working 108
before dawn and would 270
before dawn each morning 1017
before dawn his glory 117
before dawn one morning 1666
before dawn she would 56
before dawn that morning 1355
before dawn they began 57
before dawn they found 87
before dawn they would 159
before dawn this morning 2116
before diving for cover 60
before diving head first 86
before dogs and swine 47
before dozing off again 158
before drying and storing 107
before during and after 1474
before during his brief 70
before during his first 114
before during that period 44
before during this period 170
before dusk and found 45
before dusk one evening 52
before dusk that evening 66
before dusk they would 49
before duty and piety 111
before even being asked 62
before even her father 93
before even his father 66
before even that first 41
before even they could 114
before ever she began 52
before ever she could 66
before ever they began 79
before ever they begin 40
before ever they could 236
before eyes that could 50
before facing her again 106
before facing him again 165
before filing his claim 45
before fire was known 44
before firing and after 50
before firing had ceased 109
before firing his first 40
before five that evening 71
before five that morning 67
before five this morning 138
before flow can occur 76
before flying off again 223
before flying out again 71
before food and drink 107
before food and water 47
before food was given 126
before food was taken 42
before four this morning 72
before from her mother 293
before from his father 302
before from his mother 249
before from one known 79
before full and final 53
before giving her final 56
before giving her reply 48
before giving him anything 55
before giving his final 478
before giving his first 81
before giving his horse 44
before giving his order 80
before giving his reply 191
before giving its final 91
before giving this order 46
before gold was found 218
before gray and others 60
before half that period 53
before hand they stick 42
before have men tried 104
before have our people 101
before have you found 98
before having her first 313
before having his first 89
before having sex again 63
before having them write 41
before heading east again 69
before heading for paris 68
before heading off again 111
before heading out again 638
before healing can begin 379
before healing can occur 285
before healing has taken 83
before heard and which 66
before heard her father 157
before heard her mother 49
before heard her utter 46
before heard him utter 81
before heard his father 133
before heard his voice 135
before hearing both sides 57
before heating and after 121
before help was given 51
before india and china 46
before into any scene 107
before iron and steel 178
before iron had found 48
before iron was known 165
before june and after 68
before knew and which 118
before knew his danger 141
before lain hid beneath 41
before last and found 98
before laying his hands 51
before laying them aside 79
before leave was given 53
before leaving and after 91
before leaving and asked 76
before leaving and closing 41
before leaving for athens 62
before leaving for beijing 43
before leaving for burma 47
before leaving for cairo 116
before leaving for china 524
before leaving for class 92
before leaving for court 105
before leaving for delhi 141
before leaving for egypt 248
before leaving for exile 116
before leaving for israel 159
before leaving for italy 775
before leaving for japan 447
before leaving for lunch 179
before leaving for mecca 43
before leaving for milan 115
before leaving for mount 52
before leaving for paris 2796
before leaving for russia 376
before leaving for santa 53
before leaving for saudi 84
before leaving for spain 466
before leaving for texas 335
before leaving for tibet 43
before leaving for tokyo 111
before leaving her alone 280
before leaving her father 125
before leaving her house 295
before leaving him alone 207
before leaving his cabin 43
before leaving his father 134
before leaving his hotel 77
before leaving his house 437
before leaving his mother 41
before leaving his place 69
before leaving his study 55
before leaving new delhi 59
before leaving new haven 66
before leaving our house 50
before leaving our rooms 69
before leaving san diego 122
before leaving that evening 78
before leaving that morning 411
before leaving that night 101
before leaving that place 171
before leaving that state 65
before leaving them alone 509
before leaving they would 54
before leaving this brief 60
before leaving this group 42
before leaving this house 62
before leaving this issue 73
before leaving this morning 157
before leaving this period 73
before leaving this phase 113
before leaving this place 346
before leaving this point 281
before leaving this region 87
before leaving this topic 766
before leaving this world 1411
before life and after 85
before life can exist 69
before life had begun 106
before life has begun 88
before life was quite 163
before like this worse 47
before losing his nerve 93
before losing his sight 103
before love and after 66
before love has begun 43
before made her begin 68
before made thee proud 48
before making any award 50
before making any binding 54
before making any calls 94
before making any change 783
before making any claim 100
before making any entry 122
before making any final 3683
before making any fresh 71
before making any grant 76
before making any hasty 96
before making any large 93
before making any major 2754
before making any moves 331
before making any offer 76
before making any order 665
before making any overt 52
before making any plans 903
before making any reply 362
before making any rules 69
before making any sales 81
before making any tests 86
before making each change 40
before making her debut 220
before making her final 695
before making her first 564
before making his appeal 63
before making his award 123
before making his claim 81
before making his debut 328
before making his entry 227
before making his final 2837
before making his first 2471
before making his grand 54
before making his guess 44
before making his major 55
before making his motion 64
before making his moves 73
before making his offer 98
before making his pitch 41
before making his plans 47
before making his point 204
before making his reply 200
before making his stage 47
before making his usual 42
before making his visit 52
before making its debut 119
before making its final 1209
before making its first 165
before making one final 51
before making our final 183
before making our first 52
before making that final 170
before making that first 103
before making them final 50
before making this appeal 60
before making this change 143
before making this claim 46
before making this final 63
before making this order 53
before mama and daddy 95
before marx and engels 1116
before marx and lenin 61
before mary had given 156
before meals and after 2059
before mine had begun 111
before mining can begin 66
before mixing with water 367
before monk was known 58
before more than about 54
before more than fifty 119
before more than forty 51
before more than seven 40
before more than thirty 88
before most men would 42
before moving his hands 49
before moving off again 417
before moving out again 121
before much was known 864
before nine and after 381
before nine that evening 164
before nine that morning 117
before nine that night 202
before nine this morning 157
before noon and after 773
before noon and again 73
before noon and asked 44
before noon and drove 51
before noon and found 164
before noon and never 43
before noon than after 62
before noon that morning 46
before noon they would 107
before only one judge 55
before only one stood 42
before ours was begun 95
before paid for money 44
before papa and mamma 113
before paul and silas 1801
before paying any money 170
before paying his debts 142
before paying his money 48
before peace and order 108
before peace and quiet 49
before peace was fully 44
before pitt had taken 83
before play can begin 45
before racing off again 51
before reading and writing 1298
before reading them aloud 86
before reading this essay 85
before reading this story 49
before rising and walking 79
before rising each morning 73
before rome was built 468
before rome was known 44
before rome was taken 86
before said and shown 378
before sale but after 243
before saving and closing 56
before saying them aloud 43
before seeing any action 58
before seeing her again 417
before seeing him again 227
before seeing his father 63
before seeing his first 137
before seeing them again 88
before seeing you again 220
before seen and never 151
before seen and which 92
before seen and would 60
before seen any human 91
before seen any water 177
before seen her darling 51
before seen her father 73
before seen her mother 223
before seen her under 60
before seen him could 52
before seen him under 70
before seen his father 137
before seen his mother 62
before seen one state 191
before sent and seated 51
before shop and stall 207
before some old plays 146
before some one would 90
before sowing and after 91
before such act shall 117
before such aid could 207
before such day shall 49
before such things began 64
before such things could 57
before suit was begun 80
before suit was filed 725
before taking any action 19805
before taking any drugs 144
before taking any final 489
before taking any fresh 53
before taking any hasty 46
before taking any herbs 70
before taking any legal 108
before taking any major 307
before taking any notes 58
before taking any overt 43
before taking any readings 138
before taking any risks 45
before taking any steps 4929
before taking any strong 60
before taking her final 180
before taking her first 385
before taking her hands 57
before taking her place 506
before taking his chair 61
before taking his final 541
before taking his first 1251
before taking his hearer 54
before taking his morning 55
before taking his place 2929
before taking his stand 142
before taking his train 65
before taking its final 259
before taking its first 70
before taking its place 185
before taking new steps 53
before taking off after 134
before taking off again 1930
before taking otc drugs 105
before taking our final 74
before taking that action 89
before taking that final 221
before taking that first 142
before taking them again 68
before taking them apart 91
before taking this action 287
before taking this class 139
before taking this final 163
before taking this route 85
before taking two steps 69
before their art could 60
before their cab could 71
before their death reason 49
before their due dates 983
before their due season 52
before their long night 49
before their own color 52
before their own court 87
