baby buggies or strollers 45
been adopted to ascertain 156
been adopted to calculate 98
been adopted to designate 522
been adopted to determine 362
been adopted to distinguish 286
been adopted to eliminate 156
been adopted to encourage 235
been adopted to establish 139
been adopted to guarantee 59
been adopted to implement 254
been adopted to influence 47
been adopted to interpret 56
been adopted to introduce 60
been adopted to reconcile 49
been adopted to represent 376
been adopted to safeguard 81
been adopted to stimulate 99
been advancing in happiness 44
been advancing in knowledge 56
been advancing the interests 71
been adverse to annexation 54
been advised by committee 52
been advised by competent 155
been advised by different 52
been advised by physicians 105
been advised by president 58
been advised by professor 49
been advised by secretary 52
been advised by telegraph 101
been advised by telephone 99
been advised to cultivate 43
been advised to encourage 48
been advised to establish 123
been advised to formulate 60
been advised to implement 90
been advised to introduce 82
been advised to recognize 41
been advised to recommend 65
been advised to surrender 40
been advised to terminate 47
been advised to translate 43
been advised to undertake 134
been against the annexation 52
been against the defendant 58
been against the expedition 72
been against the interests 379
been against the pacifists 49
been against the plaintiff 63
been against the principle 93
been against the revolution 52
been against the suspension 48
been alarmed by discovering 78
been alerted by telephone 60
been alleged by generally 65
been alleged in connection 46
been alleged in opposition 43
been alleged to influence 46
been allowed an additional 92
been allowed an interview 76
been allowed as aforesaid 183
been allowed as deductions 523
been allowed by competent 40
been allowed by parliament 67
been allowed in connection 51
been allowed or allowable 76
been allowed or tolerated 48
been allowed the advantage 47
been allowed the privilege 1130
been allowed the slightest 47
been allowed to accompany 1415
been allowed to advertise 139
been allowed to appreciate 167
been allowed to ascertain 52
been allowed to broadcast 167
been allowed to calculate 55
been allowed to celebrate 205
been allowed to circulate 632
been allowed to coagulate 101
been allowed to congregate 72
been allowed to construct 241
been allowed to cooperate 46
been allowed to criticize 62
been allowed to cultivate 473
been allowed to decompose 236
been allowed to depreciate 271
been allowed to desecrate 40
been allowed to determine 849
been allowed to discharge 293
been allowed to disembark 129
been allowed to disfigure 102
been allowed to disregard 55
been allowed to dissipate 124
been allowed to diversify 75
been allowed to elaborate 43
been allowed to encourage 74
been allowed to entertain 140
been allowed to establish 2154
been allowed to evaporate 485
been allowed to fluctuate 236
been allowed to formulate 47
been allowed to germinate 378
been allowed to gradually 46
been allowed to immigrate 150
been allowed to implement 116
been allowed to influence 939
been allowed to insinuate 54
been allowed to institute 76
been allowed to integrate 71
been allowed to interfere 1823
been allowed to intermingle 46
been allowed to interpose 80
been allowed to interpret 77
been allowed to interrupt 164
been allowed to intervene 667
been allowed to interview 277
been allowed to introduce 726
been allowed to landlords 45
been allowed to legislate 75
been allowed to originate 43
been allowed to overwhelm 50
been allowed to penetrate 1222
been allowed to percolate 110
been allowed to persevere 100
been allowed to prejudice 58
been allowed to prescribe 91
been allowed to propagate 128
been allowed to prosecute 138
been allowed to recognize 45
been allowed to recommend 41
been allowed to represent 338
been allowed to reproduce 244
been allowed to sacrifice 101
been allowed to stabilize 84
been allowed to subscribe 85
been allowed to supersede 194
been allowed to surrender 138
been allowed to telephone 45
been allowed to terminate 139
been allowed to thoroughly 41
been allowed to transform 62
been allowed to transpire 288
been allowed to transport 91
been allowed to undermine 117
been allowed to undertake 477
been allowed to unharness 47
been allowed to vindicate 59
been allowed to volunteer 321
been alluded to elsewhere 423
been alluded to previously 968
been alluded to repeatedly 73
been alluded to throughout 392
been altered at different 113
been altered by artificial 53
been altered by different 86
been altered by parliament 155
been altered by political 41
been altered by secondary 56
been altered in appearance 88
been altered in character 133
been altered in different 87
been altered in important 109
been altered in structure 67
been altered in substance 67
been altered or abandoned 66
been altered or abolished 238
been altered or abrogated 47
been altered or corrected 63
been altered or corrupted 243
been altered or destroyed 789
been altered or distorted 103
been altered or disturbed 44
been altered or mutilated 64
been altered or suspended 61
been altered so radically 100
been altered to eliminate 94
been altered to emphasize 54
been altered to percussion 117
been altered to represent 76
been amended by directive 181
been amended by parliament 49
been amended by regulation 46
been amended in committee 327
been amended in important 113
been amended or abrogated 47
been amended to eliminate 446
been amended to emphasize 98
been amended to encompass 47
been amended to encourage 66
been amended to establish 64
been amended to expressly 98
been amended to introduce 56
been amended to recognize 102
been annexed to largeness 47
been annoyed by criticism 47
been annoyed by crossbows 49
been answering the telephone 88
been applied as described 69
been applied at different 396
been applied at intervals 42
been applied by different 521
been applied by geologists 45
been applied by historians 79
been applied by professor 203
been applied by themselves 206
been applied in biological 41
been applied in calculating 77
been applied in california 141
been applied in commercial 137
been applied in community 53
been applied in connection 414
been applied in countless 63
been applied in countries 66
been applied in determining 548
been applied in different 1319
been applied in discharge 106
been applied in discharging 44
been applied in economics 53
been applied in empirical 132
been applied in industrial 143
been applied in instances 72
been applied in litigation 65
been applied in mechanics 69
been applied in political 94
been applied in practical 194
been applied in principle 42
been applied in proceedings 40
been applied in production 88
been applied in reference 74
been applied in situations 388
been applied in virtually 82
been applied on different 54
been applied or accounted 57
been applied or developed 48
been applied or discussed 42
been applied or suggested 47
been applied so liberally 47
been applied to adsorption 97
been applied to advantage 147
been applied to advertising 184
been applied to affections 43
been applied to amorphous 134
been applied to artificial 112
been applied to ascertain 138
been applied to astronomy 89
been applied to australian 79
been applied to automated 51
been applied to automatic 114
been applied to behavioral 149
been applied to beneficial 61
been applied to biological 550
been applied to biomedical 67
been applied to calculate 723
been applied to calculating 49
been applied to cellulose 137
been applied to christians 43
been applied to classical 84
been applied to classroom 60
been applied to cognitive 213
been applied to colloidal 83
been applied to combustion 42
been applied to commercial 434
been applied to commodity 47
been applied to community 89
been applied to companies 94
been applied to composite 52
been applied to compounds 218
been applied to conditions 314
been applied to construct 186
been applied to contracts 432
been applied to corporate 127
been applied to correlate 47
been applied to countless 81
been applied to countries 138
been applied to depression 59
been applied to designate 300
been applied to determine 2809
been applied to determining 243
been applied to diagnostic 63
been applied to different 2506
been applied to discharge 67
been applied to disorders 60
been applied to distinguish 282
been applied to documents 57
been applied to economics 141
been applied to eliminate 259
been applied to elucidate 203
been applied to empirical 101
been applied to employees 95
been applied to encourage 97
been applied to equipment 112
been applied to establish 312
been applied to estimation 163
been applied to evaluation 113
been applied to extensive 63
been applied to extremely 55
been applied to fabricate 116
been applied to fisheries 52
been applied to forecasting 50
been applied to formulate 46
been applied to functional 76
been applied to furniture 95
been applied to geographic 46
been applied to geological 61
been applied to hospitals 69
been applied to household 47
been applied to identifying 71
been applied to immigrant 40
been applied to implement 45
been applied to important 130
been applied to increasingly 47
been applied to industrial 617
been applied to inorganic 177
been applied to instances 79
been applied to insurance 217
been applied to interpret 223
been applied to inventory 57
been applied to irrational 51
been applied to judgments 70
been applied to knowledge 73
been applied to libraries 50
been applied to livestock 48
been applied to machinery 153
been applied to malignant 56
been applied to managerial 53
been applied to molecular 155
been applied to molecules 98
been applied to movements 57
been applied to municipal 158
been applied to navigation 304
been applied to numerical 62
been applied to operations 61
been applied to organisms 45
been applied to palestine 92
been applied to particles 58
been applied to petroleum 156
been applied to phenomena 152
been applied to political 504
been applied to population 197
been applied to practical 736
been applied to prediction 52
been applied to previously 50
been applied to prisoners 58
been applied to proceedings 60
been applied to processes 138
been applied to production 913
been applied to provisions 60
been applied to railroads 281
been applied to represent 115
been applied to satellite 109
been applied to secondary 83
been applied to sediments 67
been applied to separation 75
been applied to sequences 47
been applied to simulated 113
been applied to simulation 101
been applied to situations 673
been applied to societies 82
been applied to specimens 141
been applied to stabilize 46
been applied to stimulate 65
been applied to strategic 46
been applied to structure 41
been applied to submarine 46
been applied to substance 56
been applied to synthesize 43
been applied to technical 62
been applied to television 107
been applied to themselves 90
been applied to theoretical 63
been applied to transfers 56
been applied to transform 61
been applied to transient 44
been applied to transition 50
been applied to transport 87
been applied to turbulent 44
been applied to varieties 60
been applied to virtually 392
been applied to visualize 70
been applied to voluntary 60
been aroused by newspaper 59
been aroused in connection 115
been aroused to political 71
been aroused to spiritual 50
been arranged as described 56
been arranged by agreement 86
been arranged by different 59
been arranged by negotiation 44
been arranged by professor 94
been arranged by relatives 55
been arranged by telephone 94
been arranged in connection 176
been arranged in different 229
been arranged in numerical 112
been arranged in principle 46
been arranged to celebrate 240
been arranged to emphasize 66
been arranged to encourage 61
been arranged to entertain 69
been arranged to introduce 43
been arranged to perfection 43
been arranged to represent 106
been arrayed in opposition 85
been arrived at elsewhere 69
been arrived at gradually 104
been arrived at logically 56
been arrived at previously 98
been arrived at primarily 63
been arrived at rationally 65
been ashamed of ourselves 45
been ashamed of themselves 746
been ashamed to introduce 88
been assisting to establish 96
been assumed as identical 41
been assumed as necessary 56
been assumed by different 137
been assumed by historians 221
been assumed by political 65
been assumed by professor 56
been assumed in calculating 131
been assumed in connection 73
been assumed in determining 45
been assumed to correlate 48
been assumed to determine 69
been assumed to influence 110
been assumed to originate 84
been assumed to represent 1207
been assured by clergymen 61
been assured by competent 232
been assured by different 43
been assured by fishermen 44
been assured by gentlemen 77
been assured by president 102
been assured by professor 73
been assured of continued 114
been assured of protection 174
been attacking the president 44
been attending the convention 46
been attending the nomination 70
been averted by diplomacy 44
been averted or mitigated 73
been averted or postponed 52
been avoided by considering 69
been avoided by different 56
been avoided by foresight 63
been avoided by historians 44
been avoided by introducing 91
been avoided by reasonable 390
been avoided by recognizing 45
been avoided if president 58
been avoided if reasonable 61
been avoided on principle 41
been avoided or alleviated 44
been avoided or corrected 96
been avoided or minimized 705
been avoided or mitigated 649
been avoided or postponed 101
been avoided or prevented 138
been awarded an additional 52
been awarded the commission 188
been awarded the concession 43
been awarded the contracts 81
been awarded the decoration 117
been awarded the doctorate 53
been awarded the franchise 67
been awarded the president 63
been awarded the privilege 82
been awarded to companies 64
been awarded to plaintiff 42
been awarded to professor 212
been because my knowledge 122
been between the advocates 61
been between the bankrupts 126
been between the different 76
been between the porcelain 77
been blasted by gunpowder 99
been blinded by cataracts 65
been blinded by ignorance 72
been blinded by prejudice 549
been blocked by opposition 57
been blocked by political 123
been blocked or destroyed 44
been bothered by mosquitoes 48
been bothered by shortness 207
been branded an aggressor 107
been branded as criminals 86
been branded as deceitful 49
been branded as heretical 87
been brought as prisoners 160
been brought at different 61
been brought by ambulance 80
been brought by different 85
been brought by employees 47
been brought by plaintiff 44
been brought in california 93
been brought in connection 227
been brought in different 80
been brought in especially 112
been brought in illegally 69
been brought in overnight 54
been brought in previously 41
been brought in procession 52
been brought in reasonable 43
been brought in reference 47
been brought in subjection 52
been brought in succession 47
been brought in yesterday 72
been brought on primarily 43
been brought to acquiesce 148
been brought to agreement 78
been brought to alexandria 83
been brought to amsterdam 60
been brought to appreciate 91
been brought to argentina 48
been brought to auschwitz 324
been brought to awareness 105
been brought to baltimore 47
been brought to california 493
been brought to cambridge 80
been brought to cleveland 45
been brought to commercial 63
been brought to completion 3033
been brought to conclusion 178
been brought to confession 59
been brought to conviction 55
been brought to cooperate 49
been brought to criticism 50
been brought to desolation 152
been brought to determine 122
been brought to edinburgh 167
been brought to entertain 197
been brought to establish 114
been brought to exemplary 98
been brought to existence 41
been brought to expression 87
been brought to extinction 71
been brought to frankfurt 110
been brought to greenland 98
been brought to hollywood 246
been brought to jamestown 184
been brought to jerusalem 366
been brought to knowledge 76
been brought to liverpool 65
been brought to mauritius 132
been brought to nuremberg 52
been brought to obedience 91
been brought to palestine 524
been brought to parliament 49
been brought to perfection 8480
been brought to political 62
been brought to portsmouth 46
been brought to practical 126
been brought to president 42
been brought to production 63
been brought to realization 111
been brought to recognize 426
been brought to subjection 123
been brought to submission 529
been brought to surrender 125
been brought to wisconsin 50
been brought to wonderful 55
been brought up altogether 89
been brought up carefully 144
been brought up correctly 70
been brought up different 222
been brought up elsewhere 49
been brought up motherless 70
been brought up previously 48
been brought up repeatedly 139
been brought up somewhere 93
been brought up themselves 198
been bruised or lacerated 63
been capable of amendment 44
been capable of appreciating 480
been capable of considering 141
been capable of contracting 86
been capable of controlling 196
been capable of determining 66
been capable of discharging 50
been capable of discovering 116
been capable of effective 72
been capable of expression 53
been capable of formulating 120
been capable of happiness 48
been capable of identifying 59
been capable of influencing 140
been capable of integrating 44
been capable of introducing 45
been capable of maintaining 390
been capable of moderation 55
been capable of originating 138
been capable of penetrating 74
been capable of realization 57
been capable of recognizing 198
been capable of reflection 183
been capable of reproducing 69
been capable of resolution 52
been capable of sacrificing 85
been capable of stimulating 52
been capable of surmounting 40
been capable of sustained 181
been capable of translating 60
been capable of undertaking 397
been capable of withstanding 232
been careful to ascertain 236
been careful to attribute 92
been careful to conciliate 66
been careful to construct 59
been careful to cultivate 393
been careful to dissociate 124
been careful to distinguish 1911
been careful to eliminate 114
been careful to emphasize 749
been careful to encourage 77
been careful to establish 321
been careful to formulate 41
been careful to introduce 253
been careful to prescribe 55
been careful to recognize 97
been careful to recommend 78
been careful to represent 117
been careful to reproduce 75
been careful to safeguard 112
been careful to stipulate 113
been careful to structure 54
been careful to underline 46
been carried an important 56
been carried as prisoners 47
been carried by organized 119
been carried in captivity 101
been carried in opposition 108
been carried in parliament 150
been carried in procession 562
been carried in suspension 132
been carried on altogether 102
been carried on elsewhere 126
been carried on especially 79
been carried on horseback 260
been carried on previously 181
been carried on primarily 265
been carried on privately 46
been carried on regularly 247
been carried on sometimes 55
been carried on throughout 1045
been carried to absurdity 108
been carried to california 62
been carried to completion 2022
been carried to conclusion 44
been carried to different 88
been carried to edinburgh 40
been carried to elaborate 54
been carried to excessive 77
been carried to extremity 46
been carried to fantastic 48
been carried to jerusalem 112
been carried to perfection 1020
been centers of political 117
been central in determining 87
been central to arguments 78
been central to classical 59
been central to community 62
been central to critiques 42
been central to discussion 48
been central to economics 48
been central to industrial 48
been central to mainstream 43
been central to maintaining 70
been central to political 423
been central to theoretical 42
been central to virtually 53
been charged by parliament 84
been charged by president 93
been charged in connection 412
been charged or chargeable 159
been charged or convicted 702
been charged or suspected 100
been charged to customers 96
been charged to operations 228
been charged to production 93
been charged to represent 41
been charged to undertake 52
been charges of corruption 76
been checked as carefully 48
been checked by different 44
been checked by political 72
been checked by reference 153
been checked or prevented 92
been checked or scattered 85
been checked to determine 131
been chiefly in connection 160
been chiefly in vegetable 92
been chiefly or altogether 130
been chiefly the production 44
been chilled by paralysis 42
been claimed as deductions 109
been claimed as effective 73
been claimed as expressly 53
been claimed at different 58
been claimed by advocates 49
been claimed by argentina 49
been claimed by different 360
been claimed by historians 70
been claimed by professor 100
been claimed by relatives 69
been claimed in connection 46
been claimed or exercised 176
been claimed or pretended 69
been claimed to correlate 81
been claimed to distinguish 50
been claimed to influence 172
been claimed to represent 422
been claimed to stimulate 71
been classed as varieties 49
been classed by professor 52
been classed by themselves 47
been clouded by ignorance 41
been clouded by political 53
been colored by political 55
been colored by prejudice 51
been content to acquiesce 149
been content to attribute 136
been content to celebrate 69
been content to chronicle 100
been content to construct 78
been content to criticize 59
been content to cultivate 111
been content to designate 54
been content to determine 70
been content to discharge 41
been content to disregard 72
been content to distinguish 58
been content to elaborate 54
been content to emphasize 93
been content to encourage 42
been content to establish 288
been content to formulate 64
been content to interpret 158
been content to introduce 89
been content to recognize 166
been content to recommend 50
been content to reiterate 40
been content to represent 148
been content to reproduce 271
been content to reverence 145
been content to sacrifice 254
been content to speculate 58
been content to subscribe 42
been content to translate 111
been content to undertake 114
been correct in attributing 122
been correct in considering 89
been correct in emphasizing 56
been correct in identifying 170
been correct in maintaining 89
been correct in principle 93
been correct in recognizing 52
been correct or incorrect 171
been correct to emphasize 43
been couched in different 142
been counted in determining 83
been courage or fortitude 135
been covered as thoroughly 41
been covered by different 71
been covered by extensive 75
been covered by geological 56
been covered by insurance 454
been covered by sediments 89
been covered by statutory 46
been covered by television 50
been covered by vegetation 116
been covered by voluntary 51
been covered in connection 95
been covered in different 47
been covered in excellent 50
been covered on television 48
been covered or destroyed 51
been covered so thoroughly 99
been cracked by earthquakes 70
been crossed by accidents 52
been crowded to overflowing 210
been crowned or installed 44
been cubical or pyramidal 44
been current at different 67
been current in different 59
been current in palestine 72
been damaged by artillery 111
been damaged by chemicals 46
been damaged by defendant 72
been damaged by earthquakes 234
been damaged by excessive 188
been damaged by hurricane 41
been damaged by industrial 54
been damaged by irradiation 124
been damaged by overgrazing 169
been damaged by penetrating 42
been damaged by rheumatic 169
been damaged by shellfire 167
been damaged in accidents 55
been damaged in antiquity 49
been damaged in childhood 72
been damaged in transport 72
been damaged or benefited 87
been damaged or corrupted 120
been damaged or destroyed 5434
been damaged or disturbed 48
been daunted by opposition 213
been deadened or disobeyed 67
been debated by historians 532
been debated by parliament 57
been debated by political 44
been debated in committee 92
been debated in connection 80
been debated in parliament 810
been decided by agreement 65
been decided by competent 116
been decided by consensus 62
been decided by parliament 139
been decided by reference 93
been decided by unanimous 53
been decided in california 148
been decided in connection 68
been decided in different 165
been decided in parliament 51
been decided in principle 914
been decided in reference 77
been decided in september 50
been decided on principle 44
been decided to celebrate 106
been decided to construct 619
been decided to determine 60
been decided to eliminate 172
been decided to encourage 129
been decided to establish 1594
been decided to implement 232
been decided to institute 130
been decided to integrate 54
been decided to introduce 745
been decided to prosecute 57
been decided to recommend 90
been decided to reinforce 70
been decided to reorganize 49
been decided to represent 56
been decided to reproduce 78
been decided to surrender 59
been decided to terminate 146
been decided to translate 73
been decided to undertake 272
been declining in frequency 85
been declining in influence 134
been declining in population 223
been declining in proportion 80
been decreasing in frequency 85
been decreasing in incidence 41
been decreasing in population 62
been decreasing in proportion 60
been decreed by parliament 66
been decreed in principle 42
been deduced by considering 44
been deduced by professor 89
been defaced or destroyed 142
been defaced or mutilated 56
been defamed in vindicating 73
been defeated at worcester 42
been defeated by alexander 91
been defeated by roosevelt 62
been defeated in california 50
been defeated in committee 133
been defeated in indochina 47
been defeated in palestine 92
been defeated in parliament 430
been defeated in primaries 46
been defeated or converted 47
been defeated or destroyed 52
been defending the interests 95
been defined as character 43
been defined as cognitive 45
been defined as described 53
been defined as desirable 40
been defined as different 104
been defined as important 102
been defined as incapable 40
been defined as knowledge 146
been defined as masculine 274
been defined as necessary 85
been defined as organized 51
been defined as political 81
been defined as precisely 66
been defined as primarily 68
been defined as processes 44
been defined as secondary 67
been defined at different 115
been defined by agreement 44
been defined by aristotle 130
been defined by convention 43
been defined by different 471
been defined by historians 43
been defined by parliament 46
been defined by political 85
been defined by president 77
been defined by professor 343
been defined by reference 374
been defined by regulation 90
been defined in connection 203
been defined in different 1900
been defined in functional 44
been defined in measurable 56
been defined in opposition 475
been defined in political 82
been defined in reference 98
been defined or confirmed 72
been defined or described 169
been defined or discussed 71
been defined or explained 188
been defined to determine 44
been defined to encompass 97
been defined to implement 41
been defined to represent 201
been deified by antiquity 66
been delayed by excessive 45
been delayed by litigation 52
been delayed by obstacles 45
been delayed by opposition 79
been delayed by petitioner 40
been delayed by political 122
been delayed by technical 103
been delayed or abandoned 110
been delayed or neglected 50
been delayed or postponed 109
been delayed or prevented 178
been delayed or suspended 93
been deleted or corrupted 113
been demanding the withdrawal 64
been demoted or dismissed 54
been denuded of cartilage 53
been denuded of epithelium 167
been denuded of vegetation 480
been deposed as president 75
been deputed to accompany 160
