babes hath judgment shown 169
basis for concluding anything 45
basis for concluding either 43
basis for concrete action 87
basis for conflict within 48
basis for continuing action 49
basis for continuing growth 70
basis for continuing study 46
basis for coverage under 40
basis for criminal action 96
basis for critical social 50
basis for critical thinking 384
basis for cultural action 49
basis for cultural change 73
basis for cultural unity 59
basis for currency issue 57
basis for decisions about 2302
basis for decisions taken 87
basis for decisions which 160
basis for decisive action 79
basis for depletion shall 115
basis for detailed study 153
basis for developing action 43
basis for developing goals 52
basis for developing learning 87
basis for developing local 53
basis for developing nursing 64
basis for developing plans 90
basis for developing social 67
basis for developing sound 127
basis for developing teaching 161
basis for developing tests 74
basis for developing tools 51
basis for developing trust 101
basis for district court 55
basis for dramatic action 59
basis for economic action 57
basis for economic growth 1695
basis for economic power 73
basis for economic value 53
basis for estimating costs 429
basis for estimating either 52
basis for estimating labor 52
basis for estimating rates 70
basis for estimating sales 67
basis for estimating total 209
basis for estimating value 200
basis for evaluating change 87
basis for evaluating either 56
basis for evaluating human 67
basis for evaluating pupil 55
basis for evaluating social 88
basis for evaluating teaching 154
basis for exclusion under 86
basis for exemption under 144
basis for exercising power 95
basis for explaining human 289
basis for explaining social 95
basis for graduate study 67
basis for immediate action 360
basis for indicating which 43
basis for informal social 48
basis for informed action 77
basis for interest group 67
basis for judgment about 269
basis for judgment which 42
basis for juvenile court 167
basis for liability under 739
basis for liability where 42
basis for liability would 45
basis for literary study 58
basis for magnetic field 75
basis for military action 314
basis for military power 147
basis for morality which 79
basis for numerous later 49
basis for optimism about 700
basis for organizing learning 193
basis for organizing people 42
basis for organizing social 115
basis for personal action 54
basis for personal growth 154
basis for personal power 84
basis for policies aimed 65
basis for policies which 51
basis for positive action 288
basis for positive change 96
basis for positive social 70
basis for possible action 65
basis for predicting costs 40
basis for predicting either 117
basis for predicting human 62
basis for predicting later 43
basis for predicting social 62
basis for predicting where 90
basis for predicting which 470
basis for preferring either 158
basis for probable cause 469
basis for proceeding under 65
basis for property taxes 43
basis for punitive action 161
basis for questions about 97
basis for recovery under 357
basis for recovery where 48
basis for recovery would 46
basis for religious teaching 44
basis for religious unity 50
basis for resource sharing 41
basis for reversal where 46
basis for robinson crusoe 40
basis for sanctions under 65
basis for selection would 41
basis for specific action 122
basis for specific tasks 59
basis for specifying which 45
basis for standard costs 60
basis for standard setting 111
basis for succeeding sales 44
basis for transfer pricing 412
basis for treatment which 43
basis for whatever action 44
baste with barbecue sauce 107
basting with barbecue sauce 104
bathed with lukewarm water 106
beamed with maternal pride 54
beards and unwashed faces 57
beards and wrinkled faces 40
bearer was probably slain 98
bearings and camshaft bearings 127
bearings and cylinder walls 155
bearings are precision parts 49
bearings are properly seated 61
beasts and celestial birds 54
beasts and ravenous birds 63
beasts and reptiles crowd 41
beasts and reptiles which 110
beaten and battered about 45
beaten and despairing people 40
beaten and stripped naked 73
beaten and tortured until 144
beaten and tortured while 55
beaten and trampled under 70
beaten and trumpets blown 69
beatings and electric shock 49
beatings and physical abuse 57
beauty and artistic beauty 129
beauty and artistic feeling 56
beauty and artistic merit 219
beauty and artistic skill 135
beauty and artistic taste 76
beauty and artistic value 161
beauty and celestial grace 110
beauty and conquest which 50
beauty and conscious force 50
beauty and cultural value 46
beauty and delicacy which 109
beauty and delicate charm 48
beauty and delicate taste 41
beauty and dramatic force 124
beauty and dramatic power 508
beauty and economic value 122
beauty and elegance which 176
beauty and emotional appeal 93
beauty and emotional force 60
beauty and emotional power 182
beauty and enthusiasm which 50
beauty and feminine charm 127
beauty and feminine grace 98
beauty and feminine wiles 54
beauty and friendly people 62
beauty and goodness where 52
beauty and goodness which 582
beauty and goodness would 63
beauty and grandeur anything 40
beauty and grandeur which 932
beauty and greatness which 67
beauty and historic charm 45
beauty and historic sites 70
beauty and historic value 118
beauty and holiness which 47
beauty and intenser power 53
beauty and interest about 90
beauty and interest which 276
beauty and interest would 63
beauty and magnetic charm 46
beauty and nobility could 60
beauty and nobility which 87
beauty and personal charm 238
beauty and physical beauty 47
beauty and physical grace 119
beauty and profound pathos 163
beauty and religious feeling 69
beauty and richness which 98
beauty and romantic charm 47
beauty and serenity which 66
beauty and splendor which 88
beauty and symmetry equal 42
beauty and symmetry which 88
beauty and symmetry would 51
beauty and ugliness alike 54
beauty and ugliness which 87
beauty and undulating grace 68
beauty and vitality which 74
beech and chestnut trees 310
beech and chestnut woods 96
beech and sycamore trees 189
beech its glistening leaves 64
began and remained chief 50
began doing business under 52
began her graduate study 51
began his critical study 44
began his doctoral thesis 49
began his education under 286
began his eventful reign 47
began his graduate study 181
began his historic march 71
began his homeward march 247
began his ministry about 133
began his ministry after 73
began his ministry under 88
began his northward march 172
began his personal reign 170
began his prolific writing 105
began his sentence again 51
began his southward march 330
began his wanderings again 57
began his westward march 165
began its downward curve 43
began its downward plunge 81
began its downward slide 140
began its downward trend 95
began its homeward march 371
began its mournful march 64
began its northward march 99
began its operation under 54
began its organizing drive 52
began its southward march 146
began its westward march 172
began our homeward march 134
began that movement which 53
began that struggle which 48
began that terrible dance 41
began with comments about 62
began with concerns about 61
began with curiosity about 46
began with feverish haste 86
began with questions about 670
beget this luckless child 106
begging any questions about 63
begging this damnable witch 67
begin and continue until 388
begin eating normally again 61
begin his campaign until 57
begin his education until 46
begin his ministry until 116
begin his northward march 52
begin nor complete anything 49
begin our analysis aided 98
begin our detailed study 244
begin with abstract moral 40
begin with comments about 59
begin with complete doubt 205
begin with complete trust 45
begin with decisions about 49
begin with examples where 62
begin with moderate doses 67
begin with personal merit 55
begin with questions about 742
begin with quotation marks 213
begin with relative beauty 43
begin with robinson crusoe 91
begin with straight lines 80
begun and finished under 131
begun and finished within 290
begun its downward slide 42
bells and blossoms round 61
bells and midnight forms 40
bells and whistles added 82
bells and whistles found 89
bells and whistles which 60
bells and whistles would 69
bells that suddenly breaks 69
below and bedrooms above 103
below and branches above 145
below and corinthian above 270
below and directly under 402
below and fourteen above 48
below and indicate which 91
below and luxuriant above 69
below and narrower above 147
below and negative above 49
below and positive above 115
below and slightly above 343
below and slightly medial 165
below and somewhat above 47
below are commonly found 100
below are therefore based 127
below each projecting point 48
below her shoulder blade 97
below his expected level 73
below his ordinary level 53
below his original state 53
below his potential level 44
below his purchase price 99
below his shoulder blade 223
below its adjusted basis 62
below its apparent place 40
below its baseline level 87
below its baseline value 64
below its capacity level 73
below its critical level 96
below its critical point 458
below its critical speed 83
below its critical value 512
below its detection limit 151
below its domestic price 116
below its economic value 78
below its expected level 151
below its expected value 623
below its inversion point 55
below its marginal value 59
below its ordinary boiling 145
below its ordinary level 362
below its ordinary speed 91
below its original level 2747
below its original value 963
below its potential growth 45
below its potential level 1171
below its potential value 65
below its purchase price 297
below its purchasing power 243
below its relative value 46
below its residual value 163
below its standard value 1232
below its threshold level 61
below its threshold value 138
below our conscious level 63
below our detection limit 238
below that critical level 116
below that critical point 51
below that critical value 77
below that expected based 44
below that expected given 371
below that normally found 71
below that obtained under 60
below that possible under 57
below that standard which 56
below that threshold level 46
below this critical level 1188
below this critical limit 73
below this critical point 218
below this critical speed 48
below this critical value 986
below this intenser poetry 49
below this threshold level 224
below this threshold value 309
below this threshold would 54
below with filtered water 52
below you chairmen drink 43
belts and assembly lines 70
belts and conveyor belts 52
belts and shoulder belts 51
bench and solemnly passing 88
bench and threshold steps 71
bending and stretching modes 452
bending and stretching which 53
bending and torsional loading 244
bending and torsional loads 776
bending and torsional modes 558
beneath her shoulder blade 54
beneath her starched white 59
beneath his buckskin shirt 55
beneath his overhanging brows 50
beneath his shoulder blade 136
beneath his starched shirt 42
beneath his starched white 46
beneath his vigorous blows 47
beneath its friendly shade 66
beneath its grateful shade 117
beneath its protecting folds 71
beneath its protecting shade 97
beneath this wondrous world 182
berry and mushroom picking 165
berry with numerous seeds 47
beset with constant danger 41
beset with delicate hairs 58
beset with misgivings about 51
beset with numerous horny 54
beset with numerous sharp 54
beset with numerous short 174
beset with numerous small 258
beset with numerous strong 43
beset with problems arising 91
beset with problems which 219
beset with questions about 46
betting that interest rates 190
biases for emotional faces 65
bidding and contract award 56
bikes and mountain bikes 152
billing for services never 141
bills and accounts which 44
bills and hospital bills 201
bills and property taxes 85
bills and transfer funds 69
bills and transfer money 50
bills and turnpike bills 59
bills are auctioned every 88
bills with serrated edges 55
binding and commenting power 58
binding and inhibits human 61
binding and initiation sites 121
binding and membrane fusion 502
binding and tasteful gilding 40
binding was observed after 130
binding with receptor sites 43
binds too strictly snaps 67
binds with receptor sites 147
biopsy and surgical biopsy 128
birch with branches green 40
birds and domestic fowls 131
birds and fabulous beasts 43
birds and reptiles which 254
birds and reptiles would 59
birds and squabbling meanly 41
birds are commonly found 78
birds are commonly known 48
birds are strangely human 48
birds are strikingly alike 40
birds had probably taken 76
birds his presence greet 240
birds that annually visit 111
birds that otherwise would 189
birds with extended necks 49
births and christian names 49
births and marriages which 53
births and marriages would 56
births and multiple births 41
births that occurred after 65
births that occurred within 78
bison and mountain sheep 116
bison and passenger pigeon 65
bitch and complain about 294
black and absolute white 86
black and american indian 883
black and brilliant green 141
black and brilliant white 55
black and brownish black 65
black and chestnut soils 71
black and deserted space 45
black and desolate scene 48
black and desolate train 72
black and disabled people 52
black and dreamless sleep 40
black and hispanic girls 98
black and hispanic inner 202
black and hispanic males 597
black and hispanic people 609
black and hispanic teens 90
black and hispanic urban 112
black and hispanic women 2556
black and hispanic working 62
black and hispanic youths 339
black and horrible grave 144
black and metallic green 45
black and minority ethnic 14152
black and minority group 57
black and minority people 77
black and minority women 322
black and moonless night 113
black and polished stone 107
black and shameful period 57
black and slightly curling 43
black and slightly curly 45
black and sluggish stream 54
black and splashed white 120
black and stagnant water 68
black and starless night 165
black and terrible cloud 47
black and terrible demon 45
black and titanium white 50
black head football coach 55
black man answered never 110
black men accorded equal 78
black men assaulting white 43
black rot infected sweet 51
black that charcoal would 49
black with congested blood 49
black with distinct white 107
black with metallic green 239
black with metallic sheen 43
black with numerous small 104
black with numerous white 115
blade with parallel sides 48
blade with serrated edges 46
blame and reproach which 50
blame and suspicion which 91
blame for neglecting social 103
blame for whatever might 142
blame that curiosity which 64
blank and childish sense 61
blaze ran fiercely round 62
blazing with cheerful fires 51
blazing with delusive light 649
blazing with devilish light 90
blazing with electric light 405
bless and brighten every 232
blind and crippled people 95
blind and disabled people 256
blind and exhibiting signs 43
blind and faithless world 40
blind and formless chaos 68
blind and ignorant people 66
blind and infernal force 52
blind and malicious power 51
blind and partially blind 333
blind and therefore could 48
blind and wretched state 59
blind but sagacious woman 40
blind man received sight 100
blind men followed jesus 85
bliss and infinite power 113
block and district level 1522
block and district plans 398
block and epidural block 59
block and fragment sizes 291
block and modified block 520
block are likewise given 80
block out unwanted light 108
blocs and military bases 86
blood and american money 52
blood and cerebral fluid 41
blood and confusion after 47
blood and confusion which 118
blood and confusion would 360
blood and epithelial casts 386
blood and epithelial cells 625
blood and granular casts 49
blood and identity which 132
blood and increases blood 93
blood and lymphoid cells 52
blood and maternal blood 603
blood and necrotic brain 43
blood and platelet count 177
blood and produces urine 57
blood and salivary gland 49
blood and shredded flesh 132
blood and therefore could 45
blood and treachery shall 45
blood and treasures which 42
blood and vascular cells 56
blood and vascular smooth 47
blood are commonly found 41
blood for complete blood 150
blood gas analysis after 46
blood gas analysis showing 83
blood gas analysis shows 357
blood had entirely ceased 90
blood than absolute power 56
blood that doctrine which 60
blood that normally flows 43
blood that normally would 45
blood that otherwise would 112
blood urea nitrogen above 50
blood urea nitrogen below 43
blood urea nitrogen level 4212
blood urea nitrogen rises 229
blood urea nitrogen tests 123
blood urea nitrogen value 304
blood urea nitrogen which 97
blood was obtained after 49
blood with increased force 55
blood you ransomed people 58
bloom and delicacy which 43
blowing with terrific force 68
blows with terrific force 55
blues and religious music 103
blunt and positive action 44
blurt out whatever comes 322
blush that strained every 73
board and advisory board 65
board and bulletin board 62
board and cheerful glass 43
board and computer games 215
board and education might 88
board and particle board 228
board our merchant ships 137
board this numerous fleet 61
boats and aircraft shall 391
boats and launches which 50
boats and merchant ships 156
boats and passenger boats 76
boats are alongside again 40
boats are anywhere nearly 141
boats with triangular sails 98
boiling and continue boiling 107
boiling heat transfer rates 81
boiling heat transfer under 157
bombing and blockading china 43
bombs and hydrogen bombs 593
bombs and missiles which 46
bombs and missiles would 60
bonding and covalent bonding 191
bonding and hydrogen bonding 185
bonding and monitoring costs 85
bonds and callable bonds 65
bonds and communal bonds 61
bonds and covalent bonds 359
bonds and discount notes 72
bonds and financial bonds 127
bonds and hydrogen bonds 364
bonds and interest rates 338
bonds and interest shall 47
bonds and interest thereon 1885
bonds and interest until 82
bonds and metallic bonds 45
bonds and mortgage bonds 159
bonds and mortgage loans 160
bonds and mortgage notes 65
bonds and shackles which 51
bonds are callable after 61
bonds are covalent bonds 154
bonds are discount bonds 45
bonds are hydrogen bonds 52
bonds are mortgage bonds 108
bonds bear interest rates 40
bonds for borrowed money 139
bonds pay interest every 129
bonds pay interest twice 176
bonds that actually exist 42
bonds that shackled trade 43
bonds with adjacent atoms 103
bonds with borrowed money 99
bonds with hydrogen atoms 285
bonds with interest rates 132
bonds with maturity dates 275
bones and arteries faded 70
bones and membrane bones 132
bones and straight black 98
bones and tortoise shell 43
bones are commonly found 158
bones that fracture easily 265
bones that produces blood 64
bones that transmit sound 316
bones with butchering marks 53
bonus and employee stock 69
books and abstract thinking 42
books and accounts shall 521
books and accounts thereof 162
books and accounts under 61
books and accounts which 159
books and accounts would 65
books and activity books 55
books and alphabet books 48
books and animated films 60
books and articles about 12116
books and articles after 94
books and articles aimed 128
books and articles alone 102
books and articles appear 210
books and articles arguing 91
books and articles based 276
books and articles began 183
books and articles below 92
books and articles calling 68
books and articles cited 1776
books and articles could 127
books and articles cover 135
books and articles drawn 44
books and articles either 103
books and articles exist 92
books and articles focus 163
books and articles found 96
books and articles given 88
books and articles later 394
books and articles might 66
books and articles named 58
books and articles noted 83
books and articles offer 122
books and articles often 136
books and articles rather 56
books and articles refer 75
books and articles reveal 51
books and articles showing 62
books and articles since 329
books and articles still 86
books and articles telling 74
books and articles treating 134
books and articles under 280
books and articles until 58
books and articles warning 46
books and articles where 181
books and articles which 6844
books and articles while 82
books and articles whose 185
books and articles within 97
books and articles would 276
books and artistic works 66
books and baseball cards 146
books and booklets about 93
books and booklets which 154
books and cassette tapes 299
books and chapters which 47
books and computer disks 45
books and computer files 68
books and computer games 130
books and conducting readings 120
books and disputed about 51
books and doctoral theses 56
books and exercise books 627
books and identity cards 189
books and internet sites 344
books and journals about 347
books and journals cited 58
books and journals could 99
books and journals found 44
books and journals might 59
books and journals often 43
books and journals where 62
books and journals which 926
books and journals within 56
books and journals would 108
books and lectures about 79
books and lectures alone 53
books and lectures which 55
books and literary works 217
books and materials about 152
books and materials which 442
books and numerous short 153
books and passages which 73
books and personal items 182
books and pictures about 277
books and pictures rarer 113
books and pictures which 590
books and pictures would 48
books and recorded music 168
books and religious books 110
books and religious items 44
books and religious texts 69
books and religious works 104
books and reported cases 65
books and services which 60
books and software since 46
books and speeches about 64
books and speeches which 44
books and standard works 243
books and statutes cited 64
books and subjects which 131
books and supplies shall 72
books and supplies which 60
books and treatises about 47
books and treatises which 187
books and trinkets which 113
books and vouchers which 67
books and websites about 61
books are abolition books 43
books are included under 47
books are included which 69
books are mentioned below 53
books are mentioned which 54
books are produced right 315
books are standard works 80
books are valuable tools 41
books for business users 47
books for children about 524
books for children based 55
books for children began 105
books for children could 90
books for children often 102
books for children since 108
books for children today 98
books for children under 296
books for children until 42
books for children where 54
books for children which 719
books for children whose 73
books for children would 92
books for computer users 90
books for students which 62
books nor pictures could 80
books that children could 43
books that children enjoy 77
books that children might 53
books that children really 172
books that children would 62
books that otherwise might 84
books that otherwise would 128
books that students might 51
books with combined sales 50
books with friendly force 58
books with handsome backs 66
books with literary merit 59
books with marginal notes 78
books with numbered pages 50
books with religious themes 140
boost its economic growth 42
booths was variously lined 49
boots was cursedly cunning 98
boots with enormous spurs 165
boots with stiletto heels 134
bored and restless after 141
bored and wretched child 55
boron and hydrogen atoms 54
boron and nitrogen atoms 463
bosom and populous towns 57
bosom his shuddering child 106
bound and homeward bound 53
bound and secreted forms 701
bound for american ports 277
bound for fortress monroe 356
bound for japanese ports 150
bound his grizzled brows 57
bowed and decrepit ridge 82
bowed and returned thanks 45
bowed and stricken where 58
bowed his stubborn knees 68
bowel and proximal colon 334
bowel and terminal ileum 63
bowls and platters until 60
bowls with slightly flaring 111
bowls with straight sides 320
bowls with vertical sides 132
boxes and connecting lines 157
boxes and packages which 72
boxes with entrance holes 50
brain and cerebral blood 189
brain and cervical spine 380
brain and salivary gland 135
brain and vascular imaging 67
brain has acquired nearly 100
brain has attained about 66
brain that controls basic 71
brain that controls breathing 493
brain that controls hunger 54
brain that controls motor 138
brain that controls sleep 54
brain that controls thinking 62
brain that controls vision 73
brain that receives input 54
brain was examined after 89
brain was functioning again 71
brake shoe retracting springs 111
brand and business model 79
brass and military bands 537
brass and polished leather 52
brass and polished steel 146
brass and tortoise shell 183
brass tap projecting above 46
brave and beautiful child 56
brave and beautiful woman 165
brave and beautiful women 70
brave and beautiful words 44
brave and bitterly loyal 70
brave and cheerful about 42
brave and cheerful front 56
brave and dangerous words 52
brave and generous action 74
brave and generous chief 117
brave and generous deeds 97
brave and generous enemy 161
brave and generous hearts 62
brave and generous leader 59
brave and generous lives 42
brave and generous nation 455
brave and generous people 1153
brave and generous souls 69
brave and generous woman 70
brave and insulted people 56
brave and lamented major 42
brave and numerous people 171
brave and patriotic deeds 104
brave and patriotic people 324
brave and patriotic women 44
brave and powerful enemy 57
brave and powerful nation 107
brave and powerful people 315
brave and powerful tribe 72
brave and resolute people 184
brave and resolute woman 47
brave and sensible people 51
brave and skillful leader 69
brave and spirited people 154
brave and spirited woman 41
brave and stubborn enemy 56
brave and talented people 42
brave and talented woman 40
brave and vigilant enemy 45
brave and vigorous people 73
brave and vigorous though 61
brave and virtuous people 222
brave but hopeless fight 105
brave but hopeless stand 52
brave new economic world 78
brave new socialist world 60
breach was partially healed 58
breads and breakfast foods 58
breadth and cephalic index 90
breadth and grandeur which 72
breadth and solidity which 59
breaking all separate local 85
breaking any chemical bonds 149
breaking any covalent bonds 75
breaking his majestic poise 56
breaks and personal needs 47
breaks off abruptly after 283
breaks off suddenly after 41
breaks this solitary feeling 45
breast and adjacent lymph 42
breast and axillary lymph 320
breast and axillary nodes 176
breast and pectoral region 77
breast and prostate gland 369
breast and prostate tumor 144
breast and salivary gland 43
breast with clenched fists 56
breast with conscious pride 53
breathe his bloodied horse 58
breathe one syllable about 85
breathing and bronchial voice 111
breathing and increased vocal 98
breathing and slumbering world 46
briars and hemlocks would 45
brick and concrete block 1411
brick and concrete house 64
brick and concrete walls 416
brick and concrete which 54
brick and portland stone 427
brick with portland stone 192
bride and handsome groom 57
brief and brilliant period 273
brief and courteous reply 49
brief and critical period 117
brief and definite terms 46
brief and emphatic reply 54
brief and glittering train 44
brief and irritating hopes 89
brief and luckless reign 72
brief and pregnant essay 74
brief and pregnant words 75
brief and restless sleep 61
brief and somewhat vague 145
brief and succinct terms 67
brief and troubled period 107
brief and troubled reign 256
brief and troubled sleep 75
brief but brilliant action 95
brief but brilliant essay 42
brief but brilliant flash 87
brief but brilliant period 514
brief but brilliant reign 154
brief but courteous terms 62
brief but critical period 169
brief but decisive period 137
brief but dramatic period 55
brief but emphatic words 133
brief but eventful period 202
brief but fruitful period 117
brief but splendid period 83
brief but valuable essay 45
brief but valuable paper 54
brief but valuable study 82
brief yet tiresome shoot 59
brier and harebell bloom 146
brisk and beautiful people 102
brisk and cheerful notes 42
brisk and cheerful voice 47
brisk and melodious neigh 276
brisk and scratchy sound 41
broad and abstract level 43
broad and abstract sense 57
broad and abstract terms 145
broad and accurate learning 42
broad and ambitious plans 50
broad and beautiful acres 46
broad and beautiful lakes 66
broad and beautiful plain 126
broad and beautiful river 599
broad and beautiful sheet 139
broad and beautiful stream 249
broad and brilliant light 91
broad and continuing basis 45
broad and definite method 85
broad and detailed study 46
broad and elevated snowy 60
broad and elevated views 81
broad and expanded views 61
broad and flexible basis 41
broad and flexible power 43
broad and flexible sense 52
broad and flexible terms 93
broad and flickering light 68
broad and friendly smile 109
broad and fruitful field 67
broad and fruitful plain 76
broad and generous basis 97
broad and generous lines 202
broad and generous scale 70
broad and generous sense 59
broad and generous terms 49
broad and generous views 287
broad and generous vision 42
broad and glittering waves 64
broad and graceful leaves 63
broad and lonesome green 202
broad and majestic river 234
broad and majestic stream 54
broad and majestic terms 184
broad and muscular chest 64
broad and original views 44
broad and patriotic views 45
broad and positive grant 101
broad and powerful build 42
broad and powerful chest 67
broad and powerful frame 45
broad and powerful river 44
broad and powerful stream 90
broad and sluggish stream 65
broad and somewhat longer 47
broad and somewhat loose 52
broad and somewhat vague 341
broad and specific goals 74
broad and specific terms 88
broad and standard gauge 95
broad and straight river 69
broad and straight roads 42
broad and tolerant views 164
broad and tranquil basin 81
broad and tranquil bosom 85
broad and tranquil river 80
broad and tranquil stream 66
broad and undulating field 62
broad and undulating plain 45
broad and vigorous grasp 105
broad and wrinkled skull 74
broad that authority might 58
broad with parallel sides 56
broke his shoulder blade 113
broke off abruptly after 79
broke off branches which 44
broke off relations after 67
broke off treatment after 62
broke out directly after 40
broke out suddenly while 62
broke with terrific force 55
brook and cutthroat trout 427
brook with cheerful knell 80
brown and blackish brown 199
brown and blackish spots 50
brown and brackish water 48
brown and brownish black 115
brown and chestnut soils 212
brown and cutthroat trout 272
brown and desolate plain 42
brown and greenish brown 166
brown and lavender spots 122
brown and purplish brown 60
brown and purplish spots 84
brown and slightly crisp 225
brown and slightly hairy 53
brown and slippery shore 173
brown and trampled leaves 62
brown and treeless plain 75
brown with blackish spots 44
brown with chromium salts 104
brown with distinct white 46
brown with numerous black 166
brown with numerous small 254
brown with numerous white 148
brows and careworn looks 44
brows and clenched fists 46
brush with barbecue sauce 149
brute that survives thirty 50
build and garrison forts 87
build and maintain bones 305
build and maintain brand 145
build and maintain close 132
build and maintain forts 57
build and maintain group 123
build and maintain healthy 1236
build and maintain housing 53
build and maintain human 45
build and maintain large 219
build and maintain links 48
build and maintain local 118
build and maintain power 113
build and maintain roads 2524
build and maintain routing 161
build and maintain rural 46
build and maintain ships 50
build and maintain small 44
build and maintain social 585
build and maintain sound 93
build and maintain state 91
build and maintain strong 1306
build and maintain trust 929
build and maintain viable 44
build and maintain water 117
build and maintain within 45
build and maintain working 82
build and navigate ships 155
build and strengthen bones 46
build and strengthen local 54
build and strengthen social 50
build his personal power 40
build its military power 66
build our mountain hopes 44
build our tactical thinking 174
build with reverent hands 160
built and contests waged 41
built and equipped after 76
built and equipped ships 55
built and equipped under 117
built and equipped within 47
built and formerly owned 44
built and improved roads 70
built and launched under 44
built and launched within 55
built and occupied within 121
built and operated about 47
built and operated mills 42
built and operated ships 67
built and operated under 948
built and operated until 42
built and operated within 81
built and properly taken 192
built and repaired boats 62
built and repaired roads 135
built and repaired ships 163
built and repaired under 47
built for electric power 46
built for specific tasks 95
built his beautiful tombs 59
built his solitary cabin 52
built this beautiful house 65
built with american funds 104
built with american money 693
built with borrowed funds 117
built with borrowed money 831
built with carnegie funds 95
built with concrete block 76
built with concrete walls 71
built with feverish haste 60
built with infinite labor 41
built with japanese money 73
built with materials taken 140
built with materials which 77
built with portland stone 145
built with standard gauge 42
built with straight lines 40
built with straight sides 43
built with vertical sides 100
built with vertical walls 54
bulbs for electric lamps 52
bulks being supposed equal 71
bulky raw materials which 59
bunting and american flags 213
burning and destroying every 787
burning and destroying ships 88
burning and destroying towns 101
burning and eloquent words 43
burning and plundering every 57
burning and sweetish taste 189
burning with curiosity about 240
burns and electric shock 89
burns and pressure sores 41
burns its fragrant lamps 112
burnt and scuttled every 50
burnt that wretched woman 127
burst with terrific force 238
bushy and unctuous withal 42
buyer and supplier agree 48
buyer and supplier firms 91
buyer and supplier power 258
buyer for marshall field 56
buyer has accepted goods 659
buyer has received goods 655
buzzing with questions about 47
