bare octahedral face about 55
been introduced into roman 193
been introduced into rural 93
been introduced into russia 394
been introduced into social 148
been introduced into spain 923
been introduced into state 227
been introduced into texas 144
been introduced into tibet 100
been introduced into urban 61
been introduced into wales 53
been introduced many times 152
been introduced much later 194
been introduced only about 54
been introduced only after 242
been introduced only since 103
been introduced only where 82
been introduced only within 73
been introduced soon after 201
been introduced there about 49
been introduced three times 76
been invaluable ever since 46
been maintained even after 177
been maintained even though 391
been maintained ever since 3218
been maintained much longer 215
been maintained there since 88
been maintained there would 66
been manifested ever since 52
been manifested many times 85
been manumitted from legal 50
been melancholy ever since 67
been multiplied five times 71
been multiplied four times 66
been multiplied many times 1432
been originally made known 98
been originally made under 90
been originally very small 43
been originally very strong 40
been overlooked even though 49
been overlooked many times 57
been overworked from first 68
been paralleled many times 55
been partitioned into small 85
been partitioned three times 70
been persecuted ever since 136
been persistent ever since 45
been personally well known 75
been postulated many times 47
been preoccupied ever since 74
been prescribed these drugs 56
been privileged over others 92
been proclaimed many times 89
been proclaimed three times 53
been profitable ever since 153
been prohibited ever since 55
been prohibited from driving 113
been prohibited from engaging 201
been prohibited from forming 41
been prohibited from holding 180
been prohibited from issuing 80
been prohibited from joining 75
been prohibited from meeting 240
been prohibited from playing 81
been prohibited from running 46
been prohibited from selling 155
been prohibited from serving 43
been prohibited from speaking 128
been prohibited from teaching 139
been prohibited from trading 55
been prohibited from working 120
been prohibited from writing 50
been pronounced many times 46
been pronounced three times 50
been pronounced upon andrea 44
been pronounced upon facts 66
been propagated ever since 77
been propagated from seeds 50
been prophesied many times 45
been prosecuted ever since 49
been prosperous ever since 46
been protracted much longer 326
been recognized even though 170
been recognized ever since 1279
been recognized many times 229
been recognized more fully 98
been recognized more often 75
been recognized most often 40
been recognized once again 47
been recognized only after 106
been recognized only since 310
been recognized only within 222
been recognized soon after 64
been refractory were found 104
been reinforced ever since 43
been reinforced many times 183
been reinvented many times 133
been reiterated ever since 93
been reiterated many times 548
been relatively calm since 59
been relatively flat since 102
been relatively good since 50
been relatively high since 138
been relatively more rapid 94
been relatively open about 51
been relatively rare since 73
been relatively rare until 85
been relatively slow since 53
been relatively slow until 52
been relatively very small 102
been relatively well known 94
been remarkable ever since 60
been remarkably good since 46
been remembered ever since 274
been reorganized many times 69
been reorganized three times 69
been repatriated from russia 40
been replicated many times 1899
been replicated three times 72
been reproached time after 61
been reproduced ever since 40
been reproduced many times 883
been reproduced more often 59
been restrained from avowing 44
been restrained from joining 56
been restrained from selling 55
been restrained from speaking 65
been revolutions from above 73
been speculated upon since 65
been stimulated into action 165
been stimulated into growth 42
been subdivided into about 46
been subdivided into eight 378
been subdivided into flats 73
been subdivided into parts 65
been subdivided into seven 210
been subdivided into small 335
been subdivided into types 89
been subdivided into units 59
been subdivided many times 65
been subtracted from gross 209
been subtracted from sales 65
been subtracted from total 558
been successful even though 370
been successful ever since 172
been successful from every 42
been successful many times 92
been successful more often 69
been successful once again 46
been successful only after 64
been successful only under 48
been successful only where 115
been successful there would 158
been sufficient there would 48
been sufficient time since 215
been summarized many times 93
been suppressed ever since 50
been surrounded ever since 80
been traditional ever since 51
been transfused many times 56
been translated back again 45
been translated from dutch 338
been translated from greek 1313
been translated from hindi 92
been translated from latin 1010
been translated from syriac 136
been translated into about 272
been translated into action 4725
been translated into anything 81
been translated into czech 758
been translated into deeds 182
been translated into dutch 3334
been translated into eight 1092
been translated into either 299
been translated into every 2664
been translated into facts 49
been translated into fifty 538
been translated into forty 332
been translated into gaelic 94
been translated into greek 5130
been translated into hausa 50
been translated into heaven 91
been translated into hindi 2180
been translated into human 109
been translated into indian 87
been translated into irish 165
been translated into korean 659
been translated into large 56
been translated into latin 12672
been translated into legal 153
been translated into local 206
been translated into lower 90
been translated into major 112
been translated into malay 179
been translated into maori 211
been translated into money 109
been translated into music 61
been translated into nearly 1578
been translated into oriya 52
been translated into plain 46
been translated into prose 206
been translated into rules 44
been translated into saxon 212
been translated into seven 1894
been translated into sixty 206
been translated into social 191
been translated into sound 44
been translated into stone 108
been translated into syriac 856
been translated into tamil 615
been translated into terms 504
been translated into thirty 2050
been translated into verse 117
been translated into votes 50
been translated into welsh 750
been translated into words 354
been translated into working 42
been translated like enoch 48
been translated many times 594
been translated more often 106
been translated more times 43
been translated three times 118
been transmuted into action 113
been transmuted into poetry 54
been unconscious ever since 298
been underlined many times 41
been underlined three times 58
been undermined from within 212
been understood ever since 264
been undertaken ever since 61
been undertaken many times 99
been undertaken only after 193
been undertaken only since 42
been undertaken only within 88
been undertaken soon after 92
been unemployed ever since 180
been unlawfully made within 41
been unoccupied ever since 79
been vaccinated three times 109
been vindicated many times 61
best accomplish their goals 107
best accomplish these goals 223
best accomplish these tasks 40
best accomplish your goals 112
best appreciated from above 97
best considered only after 108
best description ever given 88
best distraught young woman 61
best facilitate their learning 52
best foundations upon which 55
best government ever known 55
best government will allow 72
best illustrate their hopes 55
best imaginable health state 183
best microscope will reveal 161
best photograph ever taken 63
best principles upon which 121
best propagated from seeds 111
best represents their views 96
best represents your feeling 145
best represents your level 76
best represents your total 54
best represents your views 250
best standpoint from which 172
best supportive care alone 256
best understand their needs 122
best understood from within 147
best undertaken only after 87
bill introduced into either 95
bill representing such goods 81
blue background blue spots 62
boat disappeared from sight 109
body composition during growth 151
body disappeared from sight 79
body experience during which 121
body proportions during growth 52
bold resolutions over night 43
bone implements were found 205
bone metastases from breast 1068
bone metastases from renal 128
bone metastases from solid 193
bone metastasis from breast 105
bony metastases from breast 69
book censorship into which 41
book translated into latin 40
boys experience their first 89
boys shouldered their tools 120
bred contradict other people 247
bringing architects from italy 55
bringing characters into light 50
bringing machiavelli into court 115
brings contenders from every 86
busy politicians said every 94
