keel on which our mental 104
kind of mother she wanted 75
kind of mother who always 60
kind of motion that caused 89
kind of motion that occurs 40
kind of moved and sacred 75
kind of music being played 214
kind of music she wanted 45
kind of music that appeals 45
kind of music that seemed 52
kind of music that should 62
kind of music they listen 138
kind of music they played 175
kind of music they prefer 41
kind of music they wanted 114
kind of music was called 53
kind of music was played 164
kind of music you listen 140
kind of music you prefer 42
kind of nation they wanted 58
kind of novel has become 52
kind of order and system 71
kind of people are always 79
kind of people are called 44
kind of people are likely 134
kind of people are needed 120
kind of people she wanted 144
kind of people that commit 177
kind of people that should 50
kind of people they become 166
kind of people they should 121
kind of people they wanted 150
kind of people who already 47
kind of people who always 199
kind of people who attend 100
kind of people who became 119
kind of people who become 161
kind of people who bought 67
kind of people who choose 72
kind of people who commit 113
kind of people who demand 41
kind of people who formed 77
kind of people who helped 45
kind of people who joined 75
kind of people who looked 56
kind of people who needed 59
kind of people who prefer 79
kind of people who seemed 59
kind of people who should 347
kind of people who thought 63
kind of people who wanted 101
kind of people who worked 61
kind of people you should 126
kind of place she wanted 56
kind of place that looked 49
kind of place that serves 46
kind of place that should 54
kind of place they wanted 58
kind of plant and animal 1498
kind of plant and another 43
kind of poetry and another 112
kind of poetry are fonder 64
kind of poetry that should 47
kind of power and strength 59
kind of power and wisdom 49
kind of proud and swelling 45
kind of rough and tumble 209
kind of sense but common 145
kind of smile that seemed 43
kind of smile was hidden 156
kind of social and family 93
kind of social and sexual 47
kind of sores and shames 90
kind of sorry for myself 75
kind of state they wanted 53
kind of stone they afford 57
kind of story that should 54
kind of story they wanted 40
kind of study that should 65
kind of stuff you should 41
kind of taste and organs 63
kind of teaching and preaching 40
kind of teaching and training 111
kind of teaching was clearly 43
kind of thinking and planning 302
kind of thinking and reasoning 67
kind of thinking has become 90
kind of thinking lay behind 52
kind of thinking that allows 93
kind of thinking that caused 43
kind of thinking that created 162
kind of thinking that helped 41
kind of thinking that occurs 111
kind of thinking that should 67
kind of thumping and bouncing 103
kind of trees and shrubs 55
kind of truce was agreed 40
kind of trust that allows 56
kind of unity that exists 56
kind of vision how hugely 85
kind of wager with myself 48
kind of wedding she wanted 76
kind of woman she wanted 91
kind of woman that always 44
kind of woman they wanted 63
kind of woman who always 322
kind of woman who enjoys 44
kind of woman who faints 42
kind of woman who looked 67
kind of woman who needed 249
kind of woman who seemed 44
kind of woman who should 217
kind of woman who sleeps 42
kind of woman who thought 88
kind of woman who turned 45
kind of woman who wanted 147
kind of woman you should 72
kind of woman you wanted 95
kind of world that exists 61
kind of world they wanted 135
kind of writing and another 75
kind of writing has become 40
kind of writing than another 51
kind of writing that appears 141
kind of writing was greatly 56
kind the parts can assume 62
kind to every one around 433
kind to guide him onward 81
kind to which you allude 61
kiss me sweet and twenty 92
kiss the hands that worked 51
knew he could get through 154
knew he could ill afford 125
knew he could not accept 207
knew he could not afford 2727
knew he could not always 98
knew he could not answer 871
knew he could not attack 52
knew he could not attain 59
knew he could not attend 47
knew he could not become 54
knew he could not betray 47
knew he could not chance 50
knew he could not conceal 43
knew he could not defend 153
knew he could not demand 41
knew he could not depend 175
knew he could not digest 106
knew he could not endure 161
knew he could not escape 631
knew he could not expect 502
knew he could not finish 84
knew he could not follow 213
knew he could not forget 76
knew he could not handle 509
knew he could not ignore 301
knew he could not manage 182
knew he could not obtain 109
knew he could not outrun 606
knew he could not permit 52
knew he could not pursue 51
knew he could not refuse 941
knew he could not remain 335
knew he could not resist 652
knew he could not retain 47
knew he could not retreat 44
knew he could not return 773
knew he could not safely 44
knew he could not secure 43
knew he could not settle 52
knew he could not simply 220
knew he could not strike 65
knew he could not travel 79
knew he could see through 56
knew he would die before 112
knew he would get better 124
knew he would get little 189
knew he would not accept 488
knew he would not always 88
knew he would not answer 356
knew he would not betray 94
knew he would not commit 45
knew he would not comply 45
knew he would not desert 69
knew he would not escape 52
knew he would not expect 153
knew he would not finish 47
knew he would not follow 154
knew he would not forget 390
knew he would not likely 43
knew he would not listen 245
knew he would not mention 44
knew he would not notice 47
knew he would not object 70
knew he would not permit 92
knew he would not refuse 166
knew he would not remain 72
knew he would not return 900
knew he would not settle 52
knew he would not starve 79
knew he would not submit 68
knew he would say something 136
knew he would see through 53
knew in spite that neither 70
knew it could not afford 96
knew it could not escape 46
knew it could not happen 371
knew it would get better 137
knew it would not affect 48
knew it would not always 130
knew it would not amount 44
knew it would not answer 63
knew it would not happen 1030
knew it would not matter 944
knew it would not remain 64
knew it would not return 43
knew my goose was cooked 76
knew my mother was always 43
knew no guard was posted 43
knew no longer any bounds 106
knew the blunt old knight 59
knew the danger had passed 56
knew the danger his riches 50
knew the danger that lurked 48
knew the fatal and guilty 41
knew the feeling was mutual 214
knew the names and habits 72
knew the names and prices 59
knew the people who worked 96
knew the rules and played 43
knew the thirst that burned 43
knew the times and seasons 48
knew the world had changed 97
knew the world was watching 77
knew the wound was mortal 80
knew we could not afford 845
knew we could not depend 54
knew we could not escape 71
knew we could not expect 94
knew we could not handle 73
knew we could not remain 54
knew we could not resist 56
knew we could not return 48
knew we loved one another 51
knob of which was carved 44
knot of steep and narrow 110
know by treating and handling 48
know he could not afford 96
know he could not answer 66
know he draws his lineage 49
know he shows his feelings 51
know he would not accept 46
know if anything had changed 40
know if anything has changed 77
know if anything has passed 47
know it could not happen 82
know it today was almost 40
know it today was created 147
know it today was formed 98
know it until this moment 44
know it within and without 56
know it would not happen 71
know it would not matter 50
know me would not credit 45
know my farce was damned 66
know my mother and sister 101
know my tongue but little 80
know my words are weapons 174
know no human being exempt 76
know no reason for delaying 47
know no reason for doubting 50
know of anything that someone 64
know of cause and effect 61
know on which she should 68
know or could not recall 69
know the beasts and cattle 66
know the beauty and nature 46
know the cause and effect 331
know the cause and nature 89
know the cause and origin 40
know the child and family 111
know the danger you invoke 65
know the dates and places 40
know the enemy had orders 86
know the exact and proper 41
know the facts and reasons 40
know the feeling was mutual 58
know the first and second 123
know the force and effect 43
know the input and output 86
know the lanes and alleys 43
know the names and habits 71
know the names and number 44
know the names and places 56
know the names and something 76
know the names and sounds 101
know the names and titles 61
know the names nor number 99
know the people and places 70
know the people who worked 91
know the place that should 54
know the reason for something 76
know the reason that tempts 49
know the reason then indeed 50
know the right and choose 87
know the rules and follow 140
know the rules that govern 273
know the rules that guided 102
know the scope and extent 50
know the times and places 99
know the times and seasons 868
know the traps and snares 62
know the usage and fashion 58
know the world has changed 106
know we could not afford 109
