sea these 50 sea ocean 52
so steam 61 so time 61
so such 61 so work 98
so past 144 so must 44
so will 68 so will 456
so least 224 so mere 194
so most 102 so very 42
so dealt 101 so rude 149
so pink 44 so must 44
so took 57 so will 64
so well 50 so duke 57
so fine 43 so done 44
so care 61 so fell 146
so just 93 so made 45
so said 118 so took 75
so went 46 so took 83
so such 86 so will 64
so time 52 so fell 90
so fled 55 so left 51
so lost 61 so threw 64
so took 109 so hunt 94
so such 116 so well 211
so learn 162 so been 103
so been 82 so work 68
so been 93 so heart 43
so poor 42 so last 41
so felt 67 so gave 40
so knew 118 so left 57
so made 49 so took 40
so will 244 so must 42
so took 98 so will 432
so most 43 so only 85
so very 152 so have 149
so work 123 so half 92
so rank 106 so made 83
so gout 41 so must 57
so left 41 so will 56
so only 132 so have 42
so deep 157 so full 82
so sure 63 so well 135
so must 156 so will 70
so very 101 so have 50
so dread 74 so have 41
so must 53 so went 42
so many 57 so have 54
so such 353 so deep 263
so much 109 so well 243
so many 62 so some 86
so even 193 so must 226
so will 173 so only 76
so term 116 so word 42
so have 67 so must 72
so much 54 so great 67
so well 41 so ways 54
so have 57 so made 102
so will 72 so have 66
