sac that covers the heart 81
say that christ is coming 54
say that christ is lord 50
say that christ is only 97
say that dinner is ready 67
say that dryden is more 128
say that edward is your 56
say that england is much 86
say that instead of boring 41
say that instead of giving 147
say that instead of having 208
say that instead of making 133
say that instead of taking 62
say that instead of trying 172
say that little or nothing 155
say that matter is nothing 68
say that matter is what 46
say that murder is wrong 83
say that nature is good 47
say that neither is true 85
say that neither of these 750
say that neither of those 57
say that owners do have 45
say that purity of life 53
say that reality is just 50
say that reality is what 121
say that someone is acting 57
say that someone is angry 44
say that someone is free 123
say that someone is trying 49
say that someone is very 119
say that something is done 120
say that something is evil 97
say that something is good 1078
say that something is just 60
say that something is like 171
say that something is lost 43
say that something is made 52
say that something is more 210
say that something is moving 46
say that something is self 92
say that something is true 856
say that something is very 95
say that something is wrong 599
say that something or other 158
say that thereby the realm 87
say that through the years 117
say that unless we have 91
say that whether at peace 42
say that without it there 183
say that without the help 230
say they expect to have 110
say they intend to have 52
say they intend to keep 59
say they intend to stay 43
say they intend to vote 125
say they prefer to have 74
say they prefer to live 71
say they prefer to work 76
say they should be able 75
say they should be made 49
say they wanted to come 53
say they wanted to have 45
say they wanted to make 50
say they wanted to work 44
say things behind my back 75
say this letter is some 41
say this merely to show 107
say this prince at least 57
say this should be done 97
say this without the least 308
say thou before the angel 268
say who struck the blow 72
say with regard to many 125
say with regard to some 154
say with regard to such 90
say with regard to their 400
say with regard to these 510
say with regard to those 92
say with regard to what 352
say with regard to your 93
say yet whether it will 41
say you decide to have 53
say you decide to take 47
say you desire no other 151
say you desire to know 52
say you expect at least 40
say you should be able 109
say you thought it only 76
say you thought we were 46
say you walked as fast 109
say you wanted to come 44
say you wanted to find 135
say you wanted to have 88
say you wanted to kill 41
say you wanted to know 182
say you wanted to learn 69
say you wanted to leave 53
say you wanted to look 52
say you wanted to make 252
say you wanted to meet 45
say you wanted to speak 65
say you wanted to take 58
say you wanted to talk 156
seal and earnest of their 43
seal this blessing on your 43
seam and blanch my brow 48
seas and rivers to fish 88
seat and closed my eyes 1867
seat and closed the door 2201
seat and closes the door 58
seat and extent of their 61
seat and listen to what 42
seat and locked the door 111
seat and opened the back 289
seat and opened the book 83
seat and opened the door 1983
seat and pulled the door 271
seat and pushed the door 51
seat and slamming the door 141
seat and source of evil 89
seat and source of life 82
seat and symbol of life 77
seat and through the door 126
seat and turned to face 253
seat and turned to look 166
seat for guests to whom 85
seat her before the piano 45
see all around the room 42
see all phases of life 67
see all points of view 508
see all through the book 109
see and accept the fact 115
see and accept the truth 265
see and admire the ocean 49
see and bishop of rome 83
see and brains to think 75
see and choose the best 63
see and listen to their 119
see and listen to what 76
see and report on what 46
see and return the ball 53
see any chance of having 45
see any chance of making 86
see any changes in your 140
see any friend of mine 572
see any ground to think 90
see any number of other 49
see any return on their 57
see any traces of such 109
see any virtue so hard 40
see both images at once 61
see both methods at work 47
see both points of view 999
see both through the thick 55
see but little of lord 89
see but little of such 65
see but little of their 250
see but little of these 41
see but little of what 140
see death before my eyes 95
see each person as having 68
see far enough to know 91
see far enough to tell 40
see for myself if there 248
see for myself if what 45
see for myself the home 43
see for myself the truth 46
see for myself the work 49
see god through the eyes 66
see hath already so much 47
see her across the room 84
see her become the wife 105
see her before he died 168
see her before he dies 43
see her before he left 510
see her before he went 302
see her before my eyes 57
see her before the trial 52
see her before we leave 98
see her before we left 68
see her before we went 49
see her caress my poor 239
see her crossing the wide 53
see her doctor as soon 66
see her purged of such 77
see her reaction to what 62
see her suffer so much 158
see her through my eyes 109
see her through my tears 41
see her through the dark 78
see her through the door 95
see her through the eyes 412
see her through the half 97
see her through the next 141
see her through the open 273
see her through the rest 86
see her through the week 45
see her tribes the hill 162
see her watching me from 42
see him abroad at such 56
see him across the road 50
see him across the room 114
see him always the same 57
see him before he came 51
see him before he died 1469
see him before he dies 501
see him before he gets 143
see him before he left 1494
see him before he sees 269
see him before he took 64
see him before he went 947
see him before my eyes 157
see him before the next 64
see him before we leave 111
see him before we left 93
see him engaged in such 69
see him engaged on some 47
see him forced to make 50
see him ruffle the book 55
see him standing up there 129
see him strike the blow 41
see him striving to find 43
see him suffer so much 142
see him through my eyes 46
see him through the bars 45
see him through the coming 44
see him through the dark 90
see him through the door 156
see him through the dusk 108
see him through the eyes 970
see him through the half 111
see him through the haze 49
see him through the mist 133
see him through the next 270
see him through the open 328
see him through the rest 123
see him through the tears 79
see him through the thick 66
see him through the veil 65
see him through the week 63
see him through the years 44
see him unless he came 105
see him watching me from 44
see his brother in need 271
see his brother in such 59
see his faults so very 46
see his friend in such 75
see his friend so well 98
see his letter of july 103
see his letter of june 97
see his letter to john 248
see his letter to lord 129
see his master in such 40
see his reaction to what 70
see his spirit in those 48
see how annoying it must 53
see how changes in these 109
see how deeply he felt 105
see how dinner is coming 44
see how gently he dealt 47
see how little he knew 49
see how little is done 46
see how little is left 59
see how little it will 56
see how little we care 46
see how little we have 265
see how little we know 188
see how plenty the game 63
see how something is done 83
see how useful it will 45
see its bishop at work 41
see men placed by their 53
see men pursuing in faith 70
see new points of view 55
see new worlds at once 59
see not strips of cloth 84
see not whence the eddy 96
see now around me some 180
see now whether he will 115
see now whether my word 181
see one another as much 129
see one another as part 43
see one another as soon 47
see one another as well 59
see one another at least 40
see one another at more 56
see one another at their 45
see one another in love 49
see one another in their 103
see one another no more 414
see one person at least 53
see one without the other 504
see our brother in need 41
see our school at work 50
see out across the land 197
see she wanted to talk 43
see that almost the same 137
see that amongst the jews 46
see that before the theory 98
see that before the week 43
see that chance is only 48
see that darwin is here 58
see that instead of having 112
see that neither in their 49
see that neither of these 649
see that neither the cube 88
see that nobody is hurt 49
see that nobody is trying 95
see that pleased so much 48
see that sister of mine 61
see that someone is there 100
see that something is done 1159
see that something is there 85
see that something is very 42
see that something is wrong 994
see that speech is much 128
see that through the years 41
see that unless we have 44
see that virtue or vice 452
see that window up there 107
see thee doomed to such 95
see them before he died 61
see them before he left 71
see them before he went 54
see them before my eyes 52
see them before we leave 49
see them before we left 55
see them behind the bars 67
see them clearly in their 96
see them deduce the same 54
see them double in time 40
see them engaged in some 51
see them engaged in their 41
see them guided by wise 42
see them intent on giving 54
see them likely in these 58
see them pricking up their 73
see them refuse to treat 65
see them return to their 210
see them safely on their 171
see them safely to their 157
see them standing in line 113
see them standing in their 60
see them standing on their 57
see them suffer so much 40
see them through my eyes 69
see them through the arch 50
see them through the bars 67
see them through the cold 152
see them through the coming 246
see them through the dark 103
see them through the door 113
see them through the eyes 1099
see them through the hard 79
see them through the haze 57
see them through the lens 145
see them through the mist 137
see them through the next 279
see them through the open 225
see them through the rain 44
see them through the rest 120
see them through the thick 114
see them through the veil 60
see them through the week 116
see them through the years 44
see them through to their 152
see them treated in ways 82
see them unwrap me hand 124
see them without the help 42
see then whether my lord 85
see things through my eyes 122
see things through my side 42
see things through the eyes 2567
see things through the lens 83
see things through the other 109
see things through the same 99
see things through to their 270
see things without the help 64
see this aspect of their 60
see this clearly we must 107
see this clearly we need 43
see this effect at work 45
see this friend of mine 167
see this thought in full 69
see this through the eyes 53
see too little of their 79
see too little to know 46
see two forces at work 61
see two points of view 133
see was enough to make 60
see who offers the best 46
see who opened the door 85
see with regret the part 69
see you asleep in your 52
see you before he died 113
see you before he dies 189
see you before he left 135
see you before he went 98
see you before my eyes 93
see you before the four 89
see you before the spring 134
see you before the time 56
see you before the wind 78
see you before we leave 284
see you before we left 128
see you before we sail 66
see you before we went 48
see you creeping on your 53
see you engaged in such 44
see you instead of having 55
see you retain the same 71
see you return to your 83
see you safely on your 196
see you safely to your 549
see you should be gone 52
see you standing on your 67
see you standing up there 41
see you suffer so much 71
see you through my eyes 54
see you through my tears 54
see you through the dark 40
see you through the eyes 50
see you through the next 126
see you through the rest 58
see you through to your 65
see you wasted no time 43
set all doubts at rest 2075
set all engines at work 67
set all engines on work 61
set all europe on fire 227
set and return to step 212
set any bounds to their 517
set any bounds to those 47
set any doubts at rest 40
set any limits to what 100
set any person on work 91
set are likely to have 42
set for itself the goal 917
set for itself the task 1331
set for myself the goal 62
set for myself the task 144
set her adrift to take 220
set her before the lord 151
set her bonnet on fire 48
set her brains to work 74
set her cheeks on fire 40
set her clothes on fire 183
set her doubts at rest 227
set her nerves on edge 1613
set her nerves on fire 44
set her senses on fire 75
set her sights on making 60
set him beyond the need 81
set him beyond the reach 72
set him without the city 1049
set his agents to work 166
set his brains to work 171
set his clerks to work 61
set his clothes on fire 576
set his doubts at rest 457
set his engines on work 48
set his genius at work 65
set his genius to sale 78
set his genius to work 44
set his guitar on fire 89
set his legions to fill 56
set his memory at work 79
set his miners to work 124
set his nerves on edge 1479
set his palace on fire 108
set his pupils to work 68
set his senses on fire 54
set his sights on making 133
set his sights on more 99
set his sights on other 66
set his sights on rome 83
set his sights on some 76
set his sights on taking 65
set his sights on those 45
set his sights on what 151
set his sights so high 74
set his silver in such 63
set his slaves to work 83
set his troops to work 210
set his vitals on fire 69
set its maggot on their 41
set its prices at some 67
set its sights on other 55
set low enough to make 55
set off across the beach 94
set off across the city 67
set off across the great 87
set off across the hill 49
set off across the lake 222
set off across the lawn 265
set off across the moor 113
set off across the mouth 87
set off across the north 62
set off across the ocean 195
set off across the open 180
set off across the park 170
set off across the road 137
set off across the room 193
set off across the sand 198
set off across the snow 229
set off across the wide 52
set off across the yard 186
set off almost at once 121
set off around the room 41
set off ashore to find 41
set off boldly to meet 82
set off groups of three 104
set off myself to york 65
set off through the bush 145
set off through the city 69
set off through the dark 134
set off through the park 59
set off through the rain 136
set off through the sand 43
set off through the snow 403
set off through the town 154
set off through the wood 331
set off thyself by taxing 234
set off toward the barn 49
set off toward the city 85
set off toward the gate 46
set off toward the main 47
set off toward the north 432
set off toward the south 238
set off toward the town 114
set off toward the west 286
set one before the other 48
set one behind the other 711
set one beside the other 173
set one inside the other 358
set one vessel on fire 83
set our brains to work 52
set our doubts at rest 194
set our nerves on edge 143
set our seasons in some 50
set our sights on more 114
set our sights on what 68
set our sights so high 50
set our streams to work 124
set out across the alps 78
set out across the city 102
set out across the great 229
set out across the lake 489
set out across the land 52
set out across the lawn 80
set out across the moor 46
set out across the north 198
set out across the ocean 422
set out across the open 347
set out across the park 97
set out across the sand 148
set out across the snow 197
set out across the south 52
set out across the vast 75
set out across the wide 81
set out across the yard 82
set out almost at once 164
set out before the fire 51
set out before the rest 103
set out before the time 45
set out calmly to swim 65
set out through the bush 51
set out through the city 69
set out through the dark 118
set out through the land 41
set out through the rain 44
set out through the snow 369
set out through the town 56
set out through the wood 47
set out toward the city 106
set out toward the north 407
set out toward the south 420
set out toward the town 55
set out toward the west 444
set that building on fire 49
set that matter at rest 128
set that prince at full 81
set that should be used 135
set them afloat at once 47
set them around the room 51
set them before the eyes 65
set them before the fire 265
set them before the lord 138
set them beyond the pale 90
set them inside the door 54
set them without the city 90
set things before the eyes 84
set this building on fire 70
set this matter at rest 1050
set this matter on foot 58
set two houses on fire 43
set with jewels of great 41
set with stones of great 47
set you beyond the reach 50
set you firmly on your 57
sew two pieces of cloth 44
sex and gender as well 140
sex and gender in such 41
sex and gender in these 41
sex and station in life 129
sex are likely to have 79
sex has become the norm 49
sex was likely to find 56
sex with anyone or many 92
sex with someone of their 166
sex with someone to have 101
sex with someone to whom 82
she ate little or nothing 66
she can accept the fact 51
she can afford the time 57
she can afford to cast 54
she can afford to feed 63
she can afford to give 271
she can afford to have 234
she can afford to hire 112
she can afford to keep 115
she can afford to leave 64
she can afford to live 109
she can afford to look 53
she can afford to lose 249
she can afford to make 150
she can afford to sell 79
she can afford to send 52
she can afford to stay 54
she can afford to take 212
she can afford to throw 86
she can afford to wait 145
she can always go back 147
she can arrange to have 103
she can assume the role 51
she can attend to nothing 122
she can become the salt 47
she can become the wife 41
she can choose the most 45
she can choose to have 61
she can choose to take 72
she can derive it from 52
she can endure no more 89
she can expect no help 57
she can expect to feel 68
she can expect to find 116
she can expect to gain 54
she can expect to have 227
she can expect to live 232
she can expect to make 65
she can expect to sell 51
she can handle the work 45
she can hardly at such 43
she can hardly be heard 42
she can hardly be held 59
she can hardly be said 552
she can hardly be seen 43
she can hardly do into 48
she can infect the other 41
she can manage to find 52
she can manage to keep 77
she can manage to make 52
she can obtain the same 46
she can reduce the risk 44
she can refuse me nothing 86
she can remain at home 62
she can retort the door 45
she can return to work 259
she can seldom be bred 41
she can select the most 40
she cut across the lawn 63
she did decide to come 51
she did decide to leave 60
she did decide to take 48
she did differ in some 55
she did happen to have 65
she did happen to turn 43
she did intend to open 42
she did little or nothing 101
she did little to help 42
she did little to hide 45
she did manage to break 47
she did manage to come 51
she did manage to fall 66
she did manage to find 211
she did manage to give 72
she did manage to have 86
she did manage to hold 45
she did manage to keep 181
she did manage to look 55
she did manage to make 190
she did manage to pull 56
she did manage to reach 43
she did manage to send 45
she did manage to slip 44
she did manage to speak 85
she did manage to stay 51
she did manage to stop 57
she did manage to take 66
she did manage to tell 45
she did manage to turn 40
she did neither of these 65
she did neither of those 52
she did object to having 53
she did return to work 85
she did seemed to have 112
she did seemed to help 62
she did seemed to make 92
she did something or other 100
she did something to help 40
she did something to make 92
she did something to stop 45
she did without the least 115
she does decide to leave 44
she does little or nothing 78
she does neither of these 41
she does something to make 62
she goes around the room 76
she goes through the door 100
she goes through the same 225
she goes toward the door 41
she got around to asking 130
she got around to making 53
she got around to reading 43
she got around to saying 46
she got better at last 79
she got inside the door 160
she got little or nothing 66
she got plenty of rest 63
she got through the days 87
she got through the door 126
she got through the gate 45
she got through the next 147
she got through the rest 229
she had access to many 143
she had access to more 53
she had access to other 52
she had access to some 108
she had agreed at once 53
she had agreed to come 896
she had agreed to dine 45
she had agreed to give 517
she had agreed to have 419
she had agreed to help 344
she had agreed to join 179
she had agreed to keep 123
she had agreed to leave 162
she had agreed to live 94
she had agreed to look 44
she had agreed to make 257
she had agreed to meet 978
she had agreed to move 87
she had agreed to pass 42
she had agreed to play 145
she had agreed to pose 47
she had agreed to sell 118
she had agreed to send 66
she had agreed to sign 54
she had agreed to speak 66
she had agreed to stay 304
she had agreed to such 40
she had agreed to take 691
she had agreed to talk 131
she had agreed to teach 49
she had agreed to wait 85
she had agreed to work 226
she had almost as many 86
she had almost as much 351
she had almost at once 46
she had almost no hair 40
she had almost no time 80
she had almost the same 55
she had always so much 130
she had always the last 94
she had always the luck 82
she had always the same 58
she had always to play 86
she had another of those 43
she had another thing coming 147
she had anyone in mind 40
she had awoken to find 77
she had backed the wrong 52
she had barred the door 60
she had become an avid 70
she had become an icon 51
she had become as much 175
she had become at once 49
she had become in some 70
she had become my wife 66
she had become no good 70
she had become no more 89
she had become of late 139
she had become so angry 72
she had become so fond 214
she had become so good 46
she had become so great 45
she had become so leaky 46
she had become so much 898
she had become so sick 61
she had become so used 267
she had become so weary 69
she had become so well 228
she had become the best 81
she had become the great 47
she had become the idol 59
she had become the kind 47
she had become the leading 132
she had become the most 1178
she had become the only 100
she had become the prey 45
she had become the sole 75
she had become the star 50
she had become the third 131
she had become the very 146
she had become the wife 1167
she had begged so hard 81
she had better at once 114
she had better be able 44
she had better be left 77
she had better be ready 93
she had better be sent 77
she had better be sure 45
she had better do next 61
she had better do some 42
she had better do what 66
she had better go away 265
she had better go back 431
she had better go down 132
she had better go home 411
she had better go into 45
she had bolted the door 224
she had bought in rome 62
she had bought in town 185
she had bought it from 221
she had bought on sale 293
she had bought so many 68
she had bought the book 61
she had bought the land 85
she had bought the last 46
she had bought the same 54
she had bought the week 161
she had bought to give 40
she had bought to make 98
she had bought to take 68
she had bought to tone 56
she had brains as well 72
she had broken in upon 111
she had broken my heart 53
she had broken the last 43
she had broken the laws 72
she had broken the most 95
she had broken the news 289
she had broken the rule 113
she had broken the skin 48
she had called in gave 51
she had called in sick 214
she had called my name 47
she had called the cops 47
she had called to make 59
she had called to mind 214
she had called to tell 152
she had caught it from 151
she had caught the edge 43
she had caught the girl 115
she had caught the last 71
she had caught the look 61
she had caught the name 102
she had caused so much 141
she had changed as much 96
she had changed in some 105
she had changed my life 47
she had changed so much 1166
she had changed the name 89
she had charms as well 114
she had chosen the best 317
she had chosen the life 54
she had chosen the most 161
she had chosen the name 124
she had chosen the only 61
she had chosen the other 63
she had chosen the same 45
she had chosen the very 62
she had chosen the wrong 662
she had chosen to call 122
she had chosen to cast 44
she had chosen to come 377
she had chosen to defy 47
she had chosen to give 256
she had chosen to have 215
she had chosen to help 46
she had chosen to hide 76
she had chosen to join 66
she had chosen to keep 251
she had chosen to leave 370
she had chosen to live 992
she had chosen to look 73
she had chosen to love 141
she had chosen to make 500
she had chosen to meet 51
she had chosen to move 135
she had chosen to pass 61
she had chosen to play 205
she had chosen to ride 64
she had chosen to save 49
she had chosen to seek 44
she had chosen to send 88
she had chosen to show 164
she had chosen to speak 55
she had chosen to stay 527
she had chosen to take 426
she had chosen to talk 51
she had chosen to tell 164
she had chosen to think 43
she had chosen to throw 41
she had chosen to turn 45
she had chosen to wait 76
she had chosen to walk 102
she had chosen to work 305
she had cleaned the room 40
she had closed the book 153
she had closed the door 9103
she had closed the eyes 102
she had closed the gate 73
she had closed the hall 49
she had cooked the food 79
she had copied it from 69
she had created the role 72
she had curled the hair 53
she had cursed the lady 60
she had danced so many 43
she had deeply at heart 56
she had dipped it into 42
she had dreaded so much 112
she had dreamed of coming 60
she had dreamed of ever 51
she had dreamed of having 344
she had dreamed of hearing 56
she had dreamed of living 194
she had dreamed of love 61
she had dreamed of making 149
she had dreamed of most 46
she had dreamed of nothing 56
she had dreamed of over 89
she had dreamed of owning 56
she had dreamed of seeing 182
she had dreamed of such 274
she had dreamed of taking 43
she had dreamed of their 44
she had dreamed of when 186
she had dreamed so many 94
she had dreamed so much 46
she had dreamed the same 76
she had driven no more 68
she had driven to town 87
she had driven up from 49
she had dusted the room 40
she had earlier in life 44
she had energy to move 48
she had engaged in some 79
she had engaged in such 46
she had engaged to give 72
she had engaged to keep 116
she had engaged to make 46
she had enough of those 62
she had enough to cope 61
she had enough to feed 49
she had enough to feel 152
she had enough to fill 91
she had enough to give 52
she had enough to keep 120
she had enough to last 220
she had enough to live 202
she had enough to make 211
she had enough to take 44
she had enough to think 158
she had failed in some 156
she had failed the exam 41
she had failed the test 163
she had failed to come 229
she had failed to file 57
she had failed to find 811
she had failed to gain 218
she had failed to give 490
she had failed to have 120
she had failed to help 52
she had failed to hide 77
she had failed to hold 91
she had failed to join 87
she had failed to keep 534
she had failed to kill 76
she had failed to learn 239
she had failed to leave 96
she had failed to live 191
she had failed to look 46
she had failed to love 82
she had failed to make 885
she had failed to meet 338
she had failed to move 77
she had failed to note 84
she had failed to open 43
she had failed to pass 133
she had failed to pick 58
she had failed to reach 222
she had failed to save 136
she had failed to sell 40
she had failed to show 265
she had failed to stop 53
she had failed to take 494
she had failed to teach 61
she had failed to tell 179
she had failed to think 95
she had failed to turn 128
she had failed to warn 45
she had failed to work 51
she had fairly to give 44
she had fallen at home 41
she had fallen at last 46
she had fallen in love 24234
she had fallen on evil 112
she had fallen on hard 159
she had fallen so hard 116
she had faults to foil 70
she had filled the room 56
she had formed in their 82
she had formed of having 42
she had formed of what 41
she had formed the plan 76
she had fought in vain 48
she had fought so hard 2031
she had fought the good 48
she had fought the urge 42
she had fought to keep 215
she had fought to save 55
she had gained at least 112
she had gained by leaving 59
she had gained no great 56
she had gained so much 706
she had gained the door 46
she had gained the name 99
she had gotten it from 176
she had gotten it into 68
she had gotten it wrong 48
she had gotten so angry 50
she had gotten so much 112
she had gotten so used 75
she had gotten the best 93
she had gotten the call 55
she had gotten the last 49
she had gotten the name 59
she had gotten the news 64
she had gotten the part 60
she had gotten the same 50
she had gotten the wrong 51
she had gotten to know 1265
she had gotten up early 271
she had gotten up from 136
she had grains of sand 71
she had greatly at heart 109
she had handed it over 171
she had helped so many 66
she had helped so much 44
she had helped to care 59
she had helped to clear 47
she had helped to form 262
she had helped to free 157
she had helped to kill 62
she had helped to make 591
she had helped to plan 128
she had helped to save 182
she had helped to take 51
she had helped to tend 72
she had hidden it away 223
she had hidden it from 100
she had hidden the fact 42
she had hidden the truth 40
she had hinted as much 65
she had hunted up some 48
she had joined the army 65
she had joined the navy 46
she had joined the other 110
she had joined the rest 49
she had judged it best 43
she had jumped up from 56
she had killed at least 45
she had killed in self 92
she had killed so many 66
she had killed the baby 54
she had lacked in life 40
she had learned as much 281
she had learned at home 289
she had learned at last 91
she had learned at least 86
she had learned by heart 1551
she had learned by rote 412
she had learned in high 112
she had learned in life 52
she had learned in some 54
she had learned in these 57
she had learned in those 50
she had learned in youth 123
she had learned it from 667
she had learned it well 58
she had learned of their 56
she had learned of what 47
she had learned so many 112
she had learned so much 1264
she had learned so well 328
she had learned the hard 433
she had learned the meaning 140
she had learned the most 129
she had learned the name 86
she had learned the news 110
she had learned the true 64
she had learned the truth 576
she had learned the ways 79
she had learned to bake 53
she had learned to call 300
she had learned to care 171
she had learned to cook 240
she had learned to cope 235
she had learned to draw 138
she had learned to dread 610
she had learned to face 57
she had learned to feel 240
she had learned to find 106
she had learned to give 121
she had learned to hate 379
she had learned to have 111
she had learned to help 61
she had learned to hide 223
she had learned to hold 300
she had learned to keep 549
she had learned to know 1188
she had learned to like 658
she had learned to live 1048
she had learned to look 585
she had learned to love 3332
she had learned to make 1262
she had learned to mask 43
she had learned to meet 40
she had learned to move 70
she had learned to obey 92
she had learned to play 742
she had learned to pray 103
she had learned to rely 170
she had learned to ride 331
she had learned to speak 926
she had learned to spin 57
she had learned to stay 43
she had learned to swear 56
she had learned to swim 249
she had learned to take 371
she had learned to talk 332
she had learned to tell 117
she had learned to think 454
she had learned to treat 83
she had learned to turn 99
she had learned to type 156
she had learned to view 46
she had learned to wait 99
she had learned to walk 421
she had learned to work 118
she had lifted it from 44
she had little or none 123
she had little or nothing 377
she had little to gain 204
she had little to give 139
she had little to hope 107
she had little to learn 81
she had little to lose 348
she had little to show 153
she had little to tell 66
she had locked it away 48
she had locked the back 45
she had locked the door 2807
she had lodgings in spring 81
she had looked at some 51
she had looked at their 96
she had looked at those 91
she had looked at when 41
she had looked in vain 128
she had looked it over 98
she had looked me over 97
she had looked on their 47
she had looked so much 67
she had looked so soft 79
she had looked the last 107
she had looked the other 68
she had looked the same 46
she had looked up from 333
she had looked up into 330
she had lorded it over 62
she had merely to keep 57
she had milked the cows 41
she had missed at least 41
she had missed in life 449
she had missed it from 73
she had missed so many 98
she had missed so much 802
she had missed the best 68
she had missed the boat 80
she had missed the last 175
she had missed the most 143
she had needed to have 52
she had needed to keep 45
she had needed to know 111
she had needed to leave 44
she had needed to make 89
she had needed to talk 78
she had needed to tell 54
she had neither the heart 118
she had neither the means 131
she had neither the same 43
she had neither the time 897
she had neither the will 163
she had neither the wish 96
she had nobody to help 74
she had nobody to leave 53
she had nobody to look 41
she had nobody to take 44
she had nobody to talk 163
she had nobody to tell 47
she had nobody to turn 57
she had nursed the hope 41
she had obeyed the single 56
she had opened the book 68
she had opened the door 8164
she had opened the gate 93
she had opened to take 46
she had passed an hour 40
she had passed in coming 200
she had passed it over 178
she had passed on from 41
she had passed on some 46
she had passed so many 895
she had passed the days 59
she had passed the door 98
she had passed the early 44
she had passed the exam 54
she had passed the gate 69
she had passed the iron 52
she had passed the last 367
she had passed the mouth 65
she had passed the test 359
she had passed the time 230
she had passed the years 43
she had paused to look 71
she had paused to take 55
she had paused to think 46
she had pawned or sold 52
she had pawned the last 42
she had picked the wrong 266
she had picked up along 122
she had picked up among 66
she had picked up cheap 40
she had picked up during 278
she had picked up from 3541
she had picked up here 92
she had picked up just 63
she had picked up many 58
she had picked up more 43
she had picked up only 41
she had picked up over 79
she had picked up some 549
she had picked up such 51
she had picked up there 45
she had picked up when 185
she had placed it there 388
she had placed it when 51
she had placed so much 83
she had placed the guns 84
she had placed the lamp 53
she had placed the last 40
she had placed the tray 73
she had played in bringing 96
she had played in their 74
she had played it well 40
she had played no part 287
she had played so great 54
she had played so many 71
she had played so well 102
she had played the fool 55
she had played the game 280
she had played the leading 57
she had played the part 1561
she had played the piano 279
she had played the role 476
she had played the same 95
she had pleaded in vain 50
she had plenty of cash 42
she had plenty of food 196
she had plenty of free 76
she had plenty of good 176
she had plenty of hair 50
she had plenty of help 152
