sacs that are lined with 45
said she was sorry but 616
said she was sorry for 1096
said she was sorry her 49
said she was sorry not 62
said she was sorry she 1529
said she was sorry that 547
said she was sorry they 111
said she was sorry too 62
said she was speaking for 54
said she was staying with 198
said she was still not 42
said she was still too 62
said she was taken with 40
said she was tired and 1480
said she was waiting for 784
said she was wasting her 57
said she was working for 108
said she was working with 90
said she was worse than 66
said she was writing her 41
said sum for costs has 49
said that all night long 45
said that all people are 213
said that all people who 113
said that all power was 102
said that all roads lead 194
said that all roads led 77
said that all souls are 46
said that all trade with 45
said that all women are 156
said that all women who 55
said that any woman who 182
said that bin laden had 52
said that bin laden was 75
said that both china and 54
said that both sides are 44
said that both sides had 173
said that day after day 54
said that deaf people can 54
said that each human being 40
said that few people are 56
said that few people had 44
said that for every man 89
said that for every one 306
said that god alone was 70
said that god could not 297
said that god knows all 43
said that god would not 479
said that her beauty was 67
said that her child had 95
said that her child was 97
said that her dress was 68
said that her father and 360
said that her father did 100
said that her father had 2038
said that her father was 1774
said that her group had 48
said that her hotel was 40
said that her house was 177
said that her lover had 69
said that her mother and 299
said that her mother did 200
said that her mother had 2026
said that her mother has 41
said that her mother was 1602
said that her people had 59
said that her place was 98
said that her power was 103
said that her pride and 40
said that her reason for 68
said that her story was 58
said that her uncle had 109
said that her uncle was 87
said that her voice had 56
said that her voice was 289
said that his action had 45
said that his action was 222
said that his blood was 76
said that his books are 45
said that his brain was 84
said that his chief aim 41
said that his chief had 47
said that his chief was 47
said that his child was 66
said that his crime was 53
said that his father and 528
said that his father did 198
said that his father had 3644
said that his father was 3243
said that his fault was 84
said that his first act 57
said that his first and 44
said that his first job 51
said that his flesh was 54
said that his force was 42
said that his group had 206
said that his group was 160
said that his horse had 84
said that his horse was 112
said that his house had 103
said that his house was 377
said that his kingdom was 582
said that his mamma was 67
said that his meeting with 128
said that his method was 89
said that his money was 57
said that his mother and 383
said that his mother did 119
said that his mother had 1645
said that his mother was 1756
said that his motto was 78
said that his music was 115
said that his nation was 48
said that his offer was 46
said that his paper was 57
said that his party had 323
said that his party was 417
said that his people did 98
said that his people had 564
said that his place was 78
said that his plans for 54
said that his playing was 54
said that his plays are 46
said that his poetry had 52
said that his poetry was 119
said that his point was 54
said that his power was 62
said that his reason for 393
said that his reason was 87
said that his reign was 44
said that his reply was 49
said that his right arm 67
said that his skill had 62
said that his skill was 57
said that his smile was 77
said that his snake was 93
said that his staff had 75
said that his staff was 47
said that his state was 65
said that his story was 53
said that his style was 145
said that his sword was 47
said that his talks with 214
said that his taste for 60
said that his taste lay 73
said that his teaching was 100
said that his throat was 46
said that his tongue was 50
said that his trade was 52
said that his tribe had 49
said that his uncle had 254
said that his uncle was 111
said that his views had 75
said that his vision was 61
said that his visit had 113
said that his visit was 143
said that his voice had 48
said that his voice was 266
said that his words had 105
said that his works are 78
said that his wound was 68
said that his writing was 81
said that its author was 84
said that its water was 50
said that man could not 150
said that man shall not 70
said that men could not 204
said that men ought not 66
said that men would not 130
said that not fewer than 116
said that old people are 46
said that one could get 105
said that one could hear 50
said that one could not 1613
said that one could see 211
said that one night she 86
said that one night they 55
said that one ought not 153
said that one reason for 746
said that one reason she 56
said that one reason that 49
said that one reason they 62
said that one reason was 46
said that one reason why 633
said that one widow for 83
said that one would not 110
said that our cause was 42
said that our hearts are 61
said that our house was 110
said that our lives are 129
said that our minds are 54
said that our mother was 50
said that our people are 69
said that our people had 40
said that our world was 64
said that she asked for 75
said that she asked her 52
said that she asked him 65
said that she cares not 59
said that she could and 52
said that she could bear 62
said that she could bring 46
said that she could buy 41
said that she could get 318
said that she could hear 269
said that she could not 14264
said that she could now 99
said that she could put 69
said that she could read 86
said that she could see 830
said that she could use 131
said that she dared not 53
said that she feared for 61
said that she feared her 78
said that she feared she 112
said that she feared that 471
said that she feels that 141
said that she found her 88
said that she found him 91
said that she found out 45
said that she found that 184
said that she found this 76
said that she hated her 82
said that she hated him 87
said that she hoped for 40
said that she hoped her 125
said that she hoped she 277
said that she hoped that 1197
said that she hoped they 122
said that she hoped you 50
said that she knows how 41
said that she knows that 147
said that she liked being 47
said that she liked her 181
said that she liked him 168
said that she liked his 53
said that she liked them 133
said that she lived for 62
said that she lived with 275
said that she longed for 66
said that she loved her 378
said that she loved him 1223
said that she loved them 95
said that she loved you 60
said that she loves you 81
said that she might get 55
said that she might not 209
said that she never did 102
said that she never got 67
said that she never had 417
said that she never saw 278
said that she never was 57
said that she often had 78
said that she often saw 58
said that she ought not 111
said that she owned him 42
said that she really did 436
said that she really had 113
said that she really was 113
said that she ruled her 57
said that she slept with 48
said that she spent her 59
said that she still did 62
said that she still had 238
said that she still has 46
said that she thinks she 55
said that she thinks that 152
said that she thinks with 197
said that she would act 46
said that she would and 112
said that she would ask 383
said that she would bear 72
said that she would bring 396
said that she would buy 157
said that she would cut 41
said that she would die 423
said that she would fly 40
said that she would get 788
said that she would lead 52
said that she would let 198
said that she would lie 40
said that she would not 8611
said that she would now 120
said that she would pay 277
said that she would put 266
said that she would read 100
said that she would run 52
said that she would say 61
said that she would see 731
said that she would set 53
said that she would sit 131
said that she would then 72
said that she would try 972
said that she would use 126
said that she would wear 92
said that she wrote her 53
said that sir george was 44
said that sir henry had 41
said that six months ago 234
said that that could not 206
said that that order was 51
said that that place was 49
said that that which was 90
said that that woman was 50
said that that would mean 44
said that that would not 637
said that they agree with 80
said that they alone had 48
said that they asked for 68
said that they began with 54
said that they could all 153
said that they could and 75
said that they could bring 61
said that they could buy 41
said that they could get 414
said that they could hear 239
said that they could not 14333
said that they could now 112
said that they could pay 46
said that they could put 74
said that they could read 118
said that they could run 40
said that they could see 676
said that they could use 192
said that they dared not 89
said that they either did 79
said that they either had 59
said that they exist and 42
said that they feared for 66
said that they feared that 201
said that they found him 68
said that they found out 75
said that they found that 227
said that they found them 58
said that they found this 69
said that they hoped for 84
said that they hoped that 640
said that they hoped they 57
said that they liked him 53
said that they lived for 43
said that they lived with 64
said that they loved each 86
said that they loved her 69
said that they loved him 50
said that they might not 216
said that they never ate 64
said that they never did 177
said that they never got 49
said that they never had 368
said that they never met 71
said that they never read 68
said that they never saw 266
said that they often did 102
said that they often had 99
said that they ought not 510
said that they really did 187
said that they really had 108
said that they shall not 214
said that they stand for 60
said that they still did 53
said that they still had 213
said that they stood for 77
said that they voted for 545
said that they would act 91
said that they would all 1022
said that they would and 60
said that they would ask 256
said that they would beat 43
said that they would both 62
said that they would bring 443
said that they would buy 319
said that they would cut 119
said that they would deal 69
said that they would die 178
said that they would get 567
said that they would hear 82
said that they would lead 73
said that they would let 262
said that they would lie 55
said that they would not 14421
said that they would now 274
said that they would opt 40
said that they would pay 629
said that they would put 293
said that they would read 60
said that they would run 65
said that they would say 47
said that they would see 523
said that they would set 112
said that they would sit 64
said that they would then 111
said that they would try 746
said that they would use 781
said that they would win 46
said that things could not 196
said that things which are 99
said that things would get 50
said that things would not 53
said that this action was 301
said that this change had 41
said that this change was 135
said that this child had 56
said that this child was 82
said that this claim was 45
said that this could not 1169
said that this court has 63
said that this court may 52
said that this court was 105
said that this delay was 58
said that this essay was 43
said that this event had 47
said that this event was 107
said that this farce was 225
said that this feeling was 88
said that this finding was 46
said that this force was 59
said that this group was 124
said that this house was 155
said that this image was 108
said that this issue was 80
said that this meeting was 145
said that this method has 55
said that this method was 168
said that this might not 109
said that this money was 184
said that this motion was 41
said that this nation was 68
said that this never has 68
said that this novel was 61
said that this offer was 42
said that this order was 86
said that this ought not 69
said that this paper was 72
said that this party was 42
said that this people had 42
said that this period was 107
said that this piece was 41
said that this place had 46
said that this place was 249
said that this point had 58
said that this point has 65
said that this point was 95
said that this power was 121
said that this really was 48
said that this region was 45
said that this right was 45
said that this route was 61
said that this scene was 48
said that this shows that 169
said that this state was 53
said that this stone was 53
said that this story was 115
said that this study has 61
said that this study was 46
said that this title was 53
said that this tower was 48
said that this treaty was 75
said that this verse was 81
said that this visit was 52
said that this woman had 126
said that this woman was 268
said that this world was 223
said that this would bring 48
said that this would lead 88
said that this would mean 206
said that this would not 1370
said that tom paine and 56
said that two months ago 66
said that two people had 61
said that two weeks ago 165
said that was about all 63
said that was quite all 103
said that was right and 109
said that was where his 40
said that was where she 154
said that was where they 127
said that was where you 64
said that year after year 52
said that you could buy 81
said that you could get 218
said that you could hear 183
said that you could not 3205
said that you could put 57
said that you could see 344
said that you could set 40
said that you could use 101
said that you hoped that 116
said that you might not 93
said that you never get 70
said that you never had 55
said that you never saw 66
said that you ought not 119
said that you shall not 81
said that you would bring 92
said that you would die 92
said that you would get 122
said that you would hear 95
said that you would let 66
said that you would not 2239
said that you would one 57
said that you would pay 75
said that you would see 101
said that you would try 43
said then and later that 47
said then and repeat now 43
said then and still say 43
said they are happy with 43
said they are looking for 85
said they had asked for 100
said they had asked him 68
said they had found her 42
said they had found him 113
said they had found out 157
said they had found that 159
said they had found them 86
said they had given her 65
said they had given him 129
said they had given them 47
said they had known all 76
said they had known him 101
said they had lived with 54
said they had never had 709
said they had never met 138
said they had never read 54
said they had plans for 53
said they had proof that 137
said they had taken him 70
said they had taken one 60
said they had taken out 55
said they had voted for 419
said things that could not 82
said things they would not 46
said this she could not 40
said this was where she 45
said was all noise and 63
said was all right with 71
said was his coach and 48
said was one reason why 47
said with easy grace and 48
said with his grand air 54
said with one voice and 47
said with one voice that 715
said yes and added that 130
said yes and asked him 67
said you are looking for 41
said you had asked him 76
said you had given her 49
said you had given him 178
said you had never met 42
said you had plans for 40
said you was looking for 43
sail and get under way 64
sail and got under way 196
sail that bring wines and 42
sail that was still set 44
sail with all speed for 172
sail with his fleet for 186
sake she was keeping her 45
sake she was sorry for 53
sale and set apart for 83
sale was set aside and 62
salt and for water are 55
salt and let drain for 85
salt and let stand for 461
salt and set aside for 753
salt and soy sauce and 45
salt that was mixed with 59
same age her mother had 60
same age her mother was 70
same age his father had 135
same age his father was 69
same age with burns and 54
same age with scott and 78
same and then taken his 51
same area day after day 75
same area year after year 406
same day and asked for 46
same day and asked him 65
same day and found that 86
same day she wrote her 48
same day that isaac was 274
same day with staff and 58
same den year after year 80
same did not occur with 59
same dim and dusky path 51
same does not apply for 198
same does not occur for 43
same does not occur with 88
same ease and grace that 110
same ease with which one 64
same ease with which she 147
same ease with which they 336
same ease with which you 70
same eye with which god 314
same fear and loathing that 40
same for all atoms and 77
same for all cases and 98
same for all cells and 67
same for all firms and 198
same for all gases and 313
same for all goods and 109
same for all items and 46
same for all lines and 49
same for all people and 271
same for all people who 105
same for all people with 47
same for all races and 81
same for all ranks and 90
same for all sites and 66
same for all sizes and 52
same for all times and 379
same for all types and 119
same for all units and 58
same for all users and 57
same for all women and 111
same for any period not 51
same for both black and 82
same for both cases and 100
same for both civil and 41
same for both first and 40
same for both girls and 62
same for both input and 47
same for both large and 218
same for both light and 52
same for both linear and 43
same for both local and 70
same for both major and 53
same for both males and 486
same for both model and 179
same for both rural and 86
same for both sexes and 288
same for both sexes but 80
same for both small and 107
same for both types and 62
same for both urban and 76
same for both white and 85
same for both women and 144
same for each group and 83
same for his father and 45
same for one whole year 90
same god and father who 52
same god who works all 437
same goes for people who 129
same goes for people with 51
same idea they stand for 141
same job day after day 188
same job year after year 133
same joy and pride and 58
same man and woman who 46
same man may change his 144
same man was often both 41
same man who could not 106
same man who tells you 130
same man who would not 66
same man who wrote that 106
same man who wrote this 52
same man year after year 43
same meal day after day 47
same men and women are 127
same men and women for 44
same men and women had 44
same men and women that 51
same men and women who 759
same men who voted for 97
same men year after year 112
same old and loved things 114
same old way every day 104
same one day after day 68
same one her mother had 68
same one his father had 89
same one that would bring 49
same one year after year 179
same one you would use 46
same path day after day 60
same path year after year 60
same sex and mixed sex 58
same sum for which they 43
same sun that melts wax 53
same that had given him 61
same that had saved her 47
same that his father had 59
same that was given him 49
same things day after day 1574
same things for which they 142
same things that jesus did 45
same things year after year 721
same ups and downs and 51
same ups and downs that 48
same was not found for 55
same was set aside and 44
same way and banged and 63
same way and could not 63
same way and would not 45
same way day after day 1068
same way her father did 44
same way her father had 159
same way her mother did 89
same way her mother had 205
same way his father and 43
same way his father did 139
same way his father had 336
same way his mother did 165
same way his mother had 134
same way one could say 55
same way one dares not 60
same way one finds that 71
same way one might say 113
same way one might use 43
same way one would use 43
same way she cared for 41
same way she could not 75
same way she loved him 73
same way that books are 67
same way that dreams are 62
same way that freud had 42
same way that glass does 53
same way that japan had 40
same way that jesus did 158
same way that jesus had 65
same way that jesus was 158
same way that latin was 57
same way that light and 52
same way that light can 43
same way that light does 92
same way that louis xiv 45
same way that money does 52
same way that moses had 40
same way that music does 64
same way that others are 120
same way that others had 54
same way that others use 51
same way that people are 257
same way that people can 167
same way that people did 50
same way that people had 40
same way that people use 91
same way that people who 255
same way that people with 109
same way that water and 56
same way that water can 57
same way that water does 104
same way that white fang 86
same way that white men 74
same way that women are 297
same way that women who 41
same way that words and 44
same way that words are 201
same way that world war 84
same way they could not 56
same way they would any 71
same way they would for 87
same way they would use 88
same way they would with 114
same way with people who 43
same way year after year 1385
same way you create any 113
same way you might say 53
same way you might use 88
same way you search for 40
same way you start any 57
same way you would add 63
same way you would any 1037
same way you would deal 49
same way you would for 729
same way you would not 68
same way you would read 92
same way you would run 43
same way you would set 58
same way you would use 707
same way you would using 40
same way you would with 467
same who had given him 49
same with his grand new 64
same with his willing that 158
same with our lives and 52
same with that which had 437
same with that which has 664
same with that which hath 56
same with that which led 143
same with that which now 126
same with that which they 189
same with that which was 1099
same with that which you 44
same year his father had 56
same year his father was 122
same year she began her 77
same year she wrote her 44
same year that dante was 73
same year that first saw 86
same year that world war 41
same year war broke out 260
same zeal with which they 275
same zeal with which you 44
sand and mud banks near 51
sand and mud flats and 61
sand and mud mixed with 106
sand and mud which are 53
sand and mud which they 63
sand and they could not 51
sand off his hands and 41
sand that they could not 59
sand with his hands and 83
sand with his hands big 118
sand with his heels and 41
sand with his sword and 51
sane man can doubt that 256
sane men and women who 40
sank with all hands off 93
save air and water was 44
save all his money for 83
save both his money and 66
save both his spoil and 63
save each and every one 70
save for one brief and 126
save for that rainy day 51
save him but closing with 49
save him but could not 58
save his own people and 42
save men and women and 180
save men and women who 50
save our own lives and 102
save our own skins and 65
save our own souls and 182
save that all bowed with 92
save that for which they 119
save that her horse ran 87
save that his father was 111
save that its pools and 79
save that its power was 49
save that one would not 50
save that she could not 109
save that she every day 171
save that they could not 53
save that they would not 132
save them but sending them 51
save them for later use 586
save you and raise you 668
save you both money and 103
saving all his money for 49
saving does not imply that 332
saving that his leaves are 47
saying all was right and 62
saying and doing anything that 41
saying bad things about her 220
saying bad things about him 288
saying bad things about his 48
saying bad things about them 114
saying bad things about you 330
saying does not imply that 52
saying how she could not 100
saying how they could not 43
saying mean things about her 51
saying mean things about him 42
saying mean things about you 76
saying men and women are 51
saying nor doing anything that 118
saying she had never had 61
saying she was looking for 77
saying she was sorry and 103
saying she was sorry but 69
saying she was sorry for 203
saying she was sorry she 190
saying she was sorry that 52
saying she was tired and 160
saying she was waiting for 53
saying that all people are 176
saying that all people who 67
saying that all roads lead 124
saying that all women are 188
saying that any woman who 62
saying that each human being 40
saying that god could bring 50
saying that god could not 196
saying that god would not 156
saying that her child was 41
saying that her father and 58
saying that her father had 462
saying that her father was 507
saying that her mother and 52
saying that her mother had 436
saying that her mother was 490
saying that her uncle had 43
saying that his action was 71
saying that his father and 89
saying that his father did 59
saying that his father had 950
saying that his father was 940
saying that his horse had 46
saying that his house was 151
saying that his kingdom was 44
saying that his method was 44
saying that his mother and 110
saying that his mother had 548
saying that his mother was 608
saying that his paper was 51
saying that his party had 75
saying that his party was 64
saying that his people had 96
saying that his place was 96
saying that his reason for 50
saying that his uncle had 80
saying that his voice was 68
saying that his watch was 98
saying that his words are 58
saying that his works are 42
saying that men could not 49
saying that men ought not 45
saying that men would not 64
saying that one could not 457
saying that one ought not 160
saying that one reason for 67
saying that one reason why 50
saying that one would not 66
saying that our hearts are 44
saying that our lives are 71
saying that our people are 42
saying that she could get 117
saying that she could not 4693
saying that she could see 174
saying that she feared for 44
saying that she feared she 41
saying that she feared that 40
saying that she found her 48
saying that she hoped she 97
saying that she hoped that 229
saying that she hoped they 48
saying that she knows she 42
saying that she liked her 43
saying that she liked him 42
saying that she loved her 76
saying that she loved him 304
saying that she loves him 67
saying that she might not 80
saying that she never had 68
saying that she never saw 51
saying that she ought not 57
saying that she really did 93
saying that she really had 40
saying that she still had 52
saying that she thinks she 59
saying that she would ask 55
saying that she would bring 124
saying that she would die 96
saying that she would get 185
saying that she would let 46
saying that she would not 2741
saying that she would now 43
saying that she would pay 97
saying that she would see 336
saying that she would try 106
saying that that could not 40
saying that that would not 63
saying that they agree with 170
saying that they cared for 47
saying that they carry out 47
saying that they could get 151
saying that they could not 4645
saying that they could see 156
saying that they could use 42
saying that they dared not 62
saying that they feared that 97
saying that they hoped that 107
saying that they might not 92
saying that they never had 168
saying that they ought not 869
saying that they really did 53
saying that they shall not 127
saying that they stand for 69
saying that they still had 71
saying that they voted for 41
saying that they would all 401
saying that they would bring 130
saying that they would die 73
saying that they would get 219
saying that they would let 58
saying that they would not 4167
saying that they would now 97
saying that they would pay 156
saying that they would put 57
saying that they would see 146
saying that they would set 45
saying that they would try 70
saying that they would use 67
saying that things could not 109
saying that things which are 58
saying that this action was 56
saying that this could not 259
saying that this meeting was 40
saying that this ought not 41
saying that this woman was 68
saying that this would lead 54
saying that this would mean 54
saying that this would not 288
saying that you agree with 82
saying that you could get 53
saying that you could not 998
saying that you might not 60
saying that you never saw 49
saying that you ought not 97
saying that you would not 669
saying they are looking for 59
saying things she could not 90
saying things she would not 45
saying things that could not 94
saying things that imply his 46
saying things that would not 48
saying things they could not 51
saying things they ought not 142
saying things they would not 70
saying things you would not 84
saying with one voice that 98
saying you are sorry for 67
says and does anything that 88
says and god gives all 52
says bad things about you 79
says does not agree with 46
says his real father was 48
says men and women are 63
says one who calls him 76
says one who knows him 41
says one who speaks with 42
says she has found out 40
says she has found that 137
says she has never had 264
says she has never met 56
says she was looking for 46
says that all people are 247
says that all people who 54
says that all women are 102
says that any woman who 62
says that for every one 85
says that god alone can 47
says that god cares for 55
says that god could not 115
says that god would not 66
says that her father and 60
says that her father had 92
says that her father has 83
says that her father was 337
says that her mother and 63
says that her mother does 46
says that her mother had 72
says that her mother has 102
says that her mother was 263
says that her people are 54
says that his books are 44
says that his father and 198
says that his father did 65
says that his father had 237
says that his father has 206
says that his father was 1113
says that his house was 97
says that his mother and 109
says that his mother had 77
says that his mother has 77
says that his mother was 339
says that his people are 89
says that his reason for 100
says that his voice was 68
says that his words are 114
says that his works are 62
says that men ought not 56
says that old people are 48
says that one could not 53
says that one knows that 216
says that one ought not 69
says that one reason for 227
says that one reason she 42
says that one reason why 130
says that one would not 42
says that our lives are 84
says that she could not 636
says that she feels she 89
says that she feels that 292
says that she found her 56
says that she hopes that 136
says that she hopes you 40
says that she knows all 52
says that she knows her 56
says that she knows how 59
says that she knows she 89
says that she knows that 389
says that she knows you 73
says that she likes her 77
says that she loves her 120
says that she loves him 199
says that she loves you 82
says that she never had 152
says that she never has 56
says that she never saw 229
says that she never was 92
says that she really does 49
says that she shall not 50
says that she still has 57
says that she thinks her 92
says that she thinks she 240
says that she thinks that 314
says that she thinks they 83
says that she thinks you 51
says that she wants her 122
says that she wants him 49
says that she wants you 60
says that she would not 667
says that sue would fly 49
says that that would not 47
says that they cause him 48
says that they could not 243
says that they ought not 103
says that they shall not 178
says that they would not 230
says that things which are 91
says that this action was 47
says that this could not 64
says that this event was 50
says that this house was 59
says that this meeting was 41
says that this method was 41
says that this order was 74
says that this period was 40
says that this piece was 52
says that this place was 139
says that this shows that 152
says that this stone was 52
says that this story has 42
says that this story was 102
says that this title was 42
says that this woman was 53
says that this would not 91
says that two ratios are 55
says that you could not 128
says that you shall not 170
says that you would not 159
says they are looking for 71
says you are looking for 61
scan did not reveal any 74
scar near his right eye 46
seals them and sends them 91
seats are set apart for 47
seats are set aside for 175
seed oil and olive oil 146
seed oil and peanut oil 44
seeing all and knowing all 58
seeing day and night going 42
seeing few but plain and 110
seeing god had given her 40
seeing god hath given thee 138
seeing her and talking with 47
seeing her and telling her 46
seeing her day after day 82
seeing her she could not 90
seeing him and knowing him 104
seeing him and talking with 138
seeing him day after day 116
seeing him this morning with 53
seeing his own father and 60
seeing how all words and 48
seeing how things really are 187
seeing men and women who 98
seeing new things every day 50
seeing not one white man 60
seeing that all danger was 90
seeing that both within and 49
seeing that each child has 44
seeing that her father had 87
seeing that her father was 350
seeing that her lover was 40
seeing that her mother had 43
seeing that her mother was 213
seeing that his cause was 241
seeing that his enemy was 83
seeing that his father and 48
seeing that his father had 109
seeing that his father was 424
seeing that his guest had 61
seeing that his guest was 74
seeing that his horse was 77
seeing that his house was 42
seeing that his merit was 53
seeing that his mother and 43
seeing that his mother had 133
seeing that his mother was 206
seeing that his power was 46
seeing that his uncle was 51
seeing that his words had 142
seeing that its owner was 45
seeing that man hates man 54
seeing that one could not 44
seeing that one might ask 43
seeing that she could not 1991
seeing that she would not 308
seeing that they carry out 56
seeing that they could get 71
seeing that they could not 4979
seeing that they might not 57
seeing that they would all 54
seeing that they would not 569
seeing that this could not 67
seeing that this kingdom and 47
seeing that this nation does 68
seeing that this would not 81
seeing that thou canst not 87
seeing that you could not 97
seeing that you would not 45
seeing them day after day 43
seeing them thus wasting all 67
seeing they had found his 73
seeing things that could not 44
seeing things that others can 46
seeing who they really are 42
seeing who you really are 66
seeing why she could not 65
seeing you and knowing you 72
seeing you and talking with 119
seeing you and telling you 66
seeing you day after day 59
seeing you thus armed with 97
seek and for which they 47
seek and you shall not 47
seek death and shall not 186
seek for one sheep that 43
seek for that which has 56
seek for that which they 85
seek for that which was 83
seek for that which you 43
seek for with staff and 45
seek fox and geese how 78
seek her not under one 92
seek him and serve him 49
seek his eye after she 84
seek his own glory but 44
seek its own level and 75
seek out and apply for 40
seek out and create new 44
seek out and watch and 48
seek out her mother and 40
seek out his father and 75
seek out new lands and 47
seek out new people and 69
seek out that which was 69
seek them out rather than 44
seek them out where they 55
seem far too large for 72
seem for this reason that 92
seem that any human being 105
seem that his search was 83
seem that one could not 152
seem that one ought not 117
seem that one reason for 48
seem that one reason why 41
seem that our author was 45
seem that she could not 104
seem that they could not 282
seem that they ought not 45
seem that they would not 130
seem that this could not 75
seem that this method was 49
seem that this would not 150
seem that way right now 63
seem that you could not 41
seen all that laban has 73
seen all too often how 49
seen and may never see 269
seen and she could not 50
seen both his father and 49
seen but few white men 42
seen but long canal and 69
seen each and every one 42
seen for you false and 79
seen her and found her 47
seen her and known her 92
seen her and liked her 43
seen her and loved her 80
seen her and would not 43
seen her cry since she 60
seen her day after day 76
seen her for about six 48
seen her for months and 116
seen her for nearly six 65
seen her for nearly two 166
seen her lying white and 45
seen her that first day 165
seen her that morning and 54
seen her wear anything but 98
seen her you would not 53
seen him act times out 46
seen him and asked him 41
seen him and could not 54
seen him and found him 58
seen him and given him 65
seen him and known him 174
seen him and loved him 52
seen him day after day 105
seen him for about six 80
seen him for about ten 59
seen him for about two 130
seen him for hours and 96
seen him for months and 120
seen him for nearly six 57
seen him for nearly ten 71
seen him for nearly two 237
seen him for weeks and 90
seen him going about for 40
seen him lying about thus 41
seen him nor known him 276
seen him run risks that 58
seen him she could not 73
seen him that first day 81
seen him this evening and 46
seen him wear anything but 90
seen him who takes his 53
seen him you would not 59
seen his head taken off 59
seen how his brave and 49
seen how his father had 54
seen how this works out 112
seen how this works with 51
seen men and women and 55
seen men and women die 52
seen men and women who 323
seen men and women with 51
seen men who could not 73
seen one that could not 41
seen our dean since his 47
seen out and about with 138
seen that her father was 92
seen that her mother was 61
seen that his father had 59
seen that his father was 79
seen that one reason for 134
seen that one reason why 91
seen that our royal and 52
seen that she could not 286
seen that she loved him 44
seen that she would not 84
seen that they agree with 47
seen that they could not 502
seen that they would not 209
seen that things could not 43
seen that this calls for 81
seen that this could not 277
seen that this cover was 61
seen that this curve has 49
seen that this house was 71
seen that this method can 92
seen that this method does 50
seen that this method has 88
seen that this method was 71
seen that this period was 72
seen that this would lead 44
seen that this would not 298
seen that you alone are 59
seen that you could not 147
seen them and known them 85
seen them and loved them 41
seen them day after day 84
seen them they would not 46
seen things you would not 90
seen this way loses its 59
seen you and known you 49
seen you cry since you 41
seen you for months and 59
seen you for nearly two 40
sees all and knows all 1558
sees all and tells all 46
sees all has found you 52
sees all that which can 46
sees all things apart and 79
sees all things beneath him 66
sees him and calls out 47
sees him nor knows him 2273
sees his own image and 85
sees men and women who 55
sees that and knows that 131
sees that her mother has 63
sees that his father has 52
sees that his mother has 72
sees that you could not 57
sees them all about him 101
sees them and knows them 47
sees this and knows that 128
sees with his inner eye 65
sees you and knows you 43
sees you and thanks you 70
self and for others and 46
self and its needs and 104
self and its world are 92
self does not exist and 57
self does not imply that 107
self for not letting you 51
self that she could not 84
sell all his goods and 423
sell and buy goods and 49
sell for ten cents each 87
sell for ten times its 42
sell for ten times that 46
sell her and carry her 46
sell her own flesh and 76
sell his own flesh and 89
sell his own mother for 191
sell our old rails and 46
sell out his stock and 49
sell them for money and 50
sell tom and harry both 43
send both his mother and 75
send each and every one 54
send for her mother and 83
send for him again and 49
send for his books and 52
send for his father and 97
send for his mother and 133
send for you again and 54
send him his money and 60
send his own coach and 82
send his things after him 106
send off our women and 86
send out for pizza and 82
send out his angels and 96
send out his angels with 422
send out his light and 158
send out new roots and 42
send them out again with 73
send with all speed one 52
send you his thanks for 45
send you our check for 49
send you our thanks for 40
send you two silks this 60
sent all his money and 105
sent for all hands aft 75
sent for and could not 152
