sad all 81 sad this 117
sex sex 343 sex are 52
sex they 44 sex being 118
she them 128 she her 61
she all 41 she she 57
she that 121 she old 62
she she 140 she her 142
she all 46 she she 41
she her 40 she him 53
she she 93 she own 45
she her 101 she she 148
she own 57 she does 74
she has 147 she was 49
she and 53 she one 65
she and 45 she can 81
she has 68 she all 40
she both 43 she her 233
she his 50 she one 42
she she 568 she they 108
she this 74 she you 41
she are 45 she being 78
she her 40 she her 45
she her 347 she all 90
she that 44 she all 137
she and 207 she her 66
she his 63 she its 53
she them 72 she this 117
she own 55 she than 65
she she 263 she own 41
she her 41 she can 40
she does 512 she has 1078
she her 170 she she 78
she that 239 she then 40
she and 61 she can 57
she has 80 she may 42
she two 108 she man 103
she and 52 she being 67
she her 288 she her 283
she long 79 she you 54
she all 41 she any 48
she her 52 she she 151
she you 68 she her 54
she she 90 she her 51
she her 134 she she 190
she her 256 she him 50
she one 94 she who 58
she she 44 she her 192
she she 278 she for 44
she hath 259 she you 71
shy they 143 singing and 44
singing they 57 singing and 43
sings and 49 sings her 52
sin and 87 sin and 54
sin its 47 sin god 45
sit see 41 sit him 128
sit his 140 sit them 279
sit fear 57 sit hear 61
sit let 80 sit see 43
sit long 102 sit two 44
sit her 44 sit him 65
sky own 44 sky low 49
sky red 63 son his 58
son too 62 song its 45
song and 42 song joy 83
son his 59 son has 198
son his 189 son was 71
son ann 118 son ida 47
son ruth 47 son and 52
son ann 67 son ruth 46
son and 50 son and 185
son and 169 son are 60
son had 429 son ann 47
son ann 138 son his 44
son ann 72 son hang 74
son his 484 son one 58
son had 41 son his 41
son they 53 son for 45
son had 53 son his 70
son with 51 son and 249
son you 54 sue any 50
sue his 45 sum can 153
sum any 45 sum not 66
sum not 158 sum his 78
sum not 45 sum not 122
sum and 51 sum and 111
sum has 92 sum can 67
sum its 133 sum mean 644
sum sum 184 sum that 181
sum then 92 sum thus 79
sum not 143 sum now 68
sum then 84 sum not 186
sum all 527 sum any 399
sum both 78 sum each 1623
sum one 149 sum our 130
sum that 188 sum this 788
sum two 117 sum one 70
sum then 50 sum can 165
sum one 49 sum all 81
sum all 47 sum each 97
sum has 89 sum was 58
sun and 43 sun not 48
sun all 42 sun its 64
sun set 61 swing way 106
swing way 55 swing way 50
