sang about china and her 56
she might share with her 63
she might share with him 78
she might sleep too long 44
she might sleep with her 49
she might trust for her 48
she might trust her now 49
she moved about with her 58
she moved aside and let 46
she moved heaven and earth 173
she nearly cried out with 132
she never again saw her 136
she never again saw him 48
she never asked for any 123
she never asked for them 41
she never asked him any 45
she never asked him for 176
she never asked them one 46
she never cared for any 44
she never cared for her 58
she never cared for him 243
she never could get any 48
she never could get her 42
she never could get him 57
she never could get rid 43
she never could see why 54
she never dreams that any 43
she never feels that she 73
she never found her way 56
she never found out how 58
she never found out that 178
she never found out who 75
she never lived with her 67
she never lived with him 93
she never loved any one 236
she never loved him and 81
she never really had any 84
she never shall get rid 40
she never slept with him 62
she never takes off her 41
she never would let him 81
she never would say yes 56
she never would see her 60
she never would see him 232
she notes again that his 69
she often feels that she 100
she often finds that she 66
she often found that she 40
she often shook her head 82
she playing games with him 64
she plays music with her 46
she rather chose men for 118
she really blame him for 49
she really cared for and 43
she really cared for her 106
she really cared for him 695
she really cared for that 48
she really cared for them 75
she really cared for was 72
she really cared for you 75
she really cares for him 254
she really cares for that 44
she really cares for you 160
she really could not bear 226
she really could not bring 46
she really could not get 170
she really could not put 55
she really could not read 43
she really could not say 299
she really could not see 396
she really feared was that 251
she really feels that she 68
she really liked him and 88
she really liked this man 45
she really longed for was 92
she really loved him and 299
she really loved him she 117
she really loved this man 79
she really loves him and 120
she really loves him she 53
she really loves you and 42
she ruled until her death 51
she sadly shook her head 299
she shall enjoy all her 46
she shall marry this lad 41
she shall never see him 81
she shall never see you 64
she shall share his joy 58
she shall shave her head 469
she shook hands with all 78
she shook hands with both 66
she shook hands with each 266
she shook hands with her 529
she shook hands with him 1951
she shook hands with his 42
she shook hands with them 283
she shook hands with you 82
she spent alone with her 72
she spent hours each day 146
she spent hours with her 69
she spent hours with him 50
she spent nearly all her 192
she spoke about her own 85
she spoke about her son 79
she spoke about how she 85
she spoke again she did 88
she spoke again she had 94
she spoke again she was 138
she spoke easily and with 44
she spoke truer than she 41
she still ached for him 41
she still cared for her 51
she still cared for him 742
she still cares for her 43
she still cares for him 178
she still cares for you 97
she still could not bear 287
she still could not bring 793
she still could not get 1080
she still could not hear 160
she still could not let 120
she still could not put 126
she still could not read 189
she still could not rid 65
she still could not say 258
she still could not see 1418
she still could not use 40
she still feels for him 48
she still feels she has 45
she still feels that her 44
she still feels that she 174
she still feels that way 91
she still found that she 43
she still hoped that her 103
she still hoped that she 118
she still lived with her 548
she still lives with her 399
she still longed for her 66
she still longed for him 70
she still loved him and 907
she still loved him but 75
she still loved him she 42
she still loved him too 79
she still loved him with 101
she still loved them and 44
she still loved this man 60
she still loved with all 62
she still loves him and 390
she still loves him but 75
she still loves you and 89
she still shook her head 216
she still stood with her 122
she still thinks she can 64
she still thinks she has 56
she still thinks that she 83
she still would not get 73
she still would not let 285
she still would not say 99
she still would put her 40
she stood above him and 41
she stood alone with her 57
she stood aside and let 111
she stood aside for him 102
she stood erect with her 45
she stood looking out and 40
she stood shaking her head 65
she stood still and let 66
she stood still and put 70
she stood still she saw 70
she stood still with her 168
she stood talking with him 48
she stood waiting for her 239
she stood waiting for him 514
she stood waiting for his 129
she stood waiting for them 46
she stood waiting with her 70
she stood where she had 50
she stood where she was 870
she talks about her own 186
she talks about her son 47
she talks about him all 46
she talks about how her 74
she talks about how she 280
she talks about you all 85
she tells about how she 50
she tells people that she 42
she thinks about all this 46
she thinks about her own 98
she thinks about how she 111
she thinks others see her 42
she tried again and this 47
she truly cared for him 142
she truly loved and who 41
she truly loved him and 122
she waits until she has 41
she waits until they are 56
she waved above her head 45
she weeps night and day 41
she weigh after she was 83
she works night and day 164
she would abide with him 41
she would about any man 84
she would above all things 59
she would admit she had 43
she would admit she was 55
she would admit that her 119
she would admit that she 503
she would admit was that 119
she would again see her 47
she would agree with him 389
she would agree with his 43
she would agree with that 80
she would agree with them 42
she would agree with you 61
she would allow her son 84
she would allow him his 47
she would appear with her 55
she would apply her new 42
she would argue with her 73
she would argue with him 161
she would avenge his death 44
she would begin her new 62
she would begin with her 98
she would blame him for 178
she would blame you for 42
she would bless him with 54
she would brush him off 42
she would burst out with 137
she would burst with joy 86
she would carry him off 115
she would carry out her 666
she would carry out his 83
she would carry them out 166
she would carry with her 624
she would catch her death 124
she would catch his eye 95
she would change all that 136
she would check with her 91
she would chide him for 48
she would claim she was 41
she would claim that her 51
she would claim that she 159
she would cover her ears 64
she would cover her head 54
she would cover him with 54
she would cover them with 41
she would create her own 80
she would dance for him 151
she would dance with him 367
she would dance with them 45
she would dress her head 65
she would drive her car 52
she would drive him mad 42
she would drive him out 106
she would drive out with 45
she would drive with him 70
she would droop her head 52
she would elope with him 100
she would engage with him 53
she would every now and 131
she would exert all her 160
she would fancy she had 49
she would favor him with 52
she would fight for her 212
she would fight for him 173
she would fight for them 49
she would fight her way 95
she would fight him with 68
she would fight with her 79
she would fight with him 58
she would flirt with him 60
she would force her way 78
she would gather all her 47
she would grant him her 84
she would grant him his 50
she would grant him one 43
she would grant him that 58
she would greet him with 309
she would greet them with 56
she would honor him with 67
she would hurry and get 42
she would labor day and 67
she would later say that 131
she would later use for 49
she would laugh and cry 230
she would laugh and say 633
she would laugh with him 65
she would lower her head 219
she would lunch with him 51
she would marry any man 109
she would marry any one 51
she would marry him and 756
she would marry him but 48
she would marry him for 62
she would marry him now 86
she would marry him she 82
she would marry him that 41
she would marry him with 67
she would marry his son 77
she would marry one day 163
she would marry that man 71
she would marry them all 43
she would marry this man 113
she would marry with him 47
she would neigh with joy 150
she would never ask for 252
she would never ask her 79
she would never ask him 443
she would never bear him 67
she would never bring him 46
she would never cut them 81
she would never get any 231
she would never get her 372
she would never get him 174
she would never get off 100
she would never get out 1240
she would never get rid 143
she would never get that 160
she would never get them 120
she would never hear her 46
she would never hear him 179
she would never hear his 102
she would never hear that 134
she would never hear them 57
she would never let any 202
she would never let her 756
she would never let him 2811
she would never let that 300
she would never let them 368
she would never let this 61
she would never let you 147
she would never put her 160
she would never put him 56
she would never put out 51
she would never put them 70
she would never read them 42
she would never run out 148
she would never say she 43
she would never say that 424
she would never say this 79
she would never see and 109
she would never see any 324
she would never see her 4602
she would never see him 10889
she would never see his 257
she would never see nor 88
she would never see ten 64
she would never see that 505
she would never see them 1446
she would never see this 265
she would never see you 109
she would never set her 239
she would never use her 82
she would never use that 114
she would never use them 62
she would never wear any 83
she would never wear that 44
she would never wear them 154
she would never wed any 41
she would offer her own 57
she would offer him her 81
she would often cry out 61
she would often put her 115
she would often say that 236
she would often say was 69
she would often sit and 54
she would often sit for 106
she would often sit with 54
she would pause and say 55
she would place all her 52
she would point him out 43
she would point out all 56
she would point out how 68
she would point out that 514
she would point them out 85
she would prick him with 87
she would prove that she 168
she would raise her arm 51
she would raise her head 616
she would raise her own 44
she would rather cut off 47
she would rather deal with 71
she would rather die than 12518
she would rather die with 145
she would rather her son 42
she would rather not get 66
she would rather not hear 197
she would rather not put 48
she would rather not say 83
she would rather not see 370
she would rather see her 601
she would rather see him 601
she would rather see them 161
she would rather see you 105
she would rather they did 136
she would rather they had 46
she would rather you did 41
she would repay him for 73
she would reply that she 428
she would reply with her 55
she would reveal that she 48
she would scold him and 47
she would scold him for 160
she would scream and cry 141
she would scream and run 231
she would search for her 55
she would search for him 52
she would serve him and 42
she would serve him with 66
she would shake her head 2336
she would shake off her 41
she would share her bed 41
she would share his bed 74
she would share them with 98
she would share this with 42
she would share with her 277
she would share with him 300
she would share with them 86
she would shave her head 49
she would shoot him with 83
she would shrug and say 82
she would sleep all day 46
she would sleep with her 143
she would sleep with him 754
she would slide out and 40
she would smile and nod 135
she would smile and say 732
she would smile and then 85
she would spend all day 95
she would spend all her 231
she would spend her day 161
she would spend with her 112
she would spend with him 60
she would spread her wings 74
she would spread out her 90
she would stand with her 216
she would stand with one 64
she would start her new 66
she would start her own 98
she would start off with 67
she would start out with 56
she would start with her 46
she would state that she 53
she would stick her head 105
she would stick out her 106
she would stick with her 41
she would stick with him 63
she would still see him 40
she would strip off her 53
she would taunt him with 76
she would thrust her head 42
she would trust him and 45
she would trust him with 206
she would trust with her 61
she would twist her head 54
she would visit him and 59
she would visit them and 50
she would visit with her 58
she would watch for him 72
she would watch for his 57
she would watch him with 146
she would watch out for 95
she would wither and die 119
she would write and ask 65
she would write and let 74
she would write her own 124
she would write out her 51
she would write that she 44
she wound about her head 171
she wrote about her own 118
she wrote about how she 78
she wrote after his death 205
she wrote after she had 97
she wrote again that she 41
she wrote thanking him for 48
she wrote under her own 59
she wrote while she was 132
singing birds while they are 75
sin would serve but that 199
sir thomas gates and sir 52
sit quite still and not 65
sit right where you are 399
sit still until they are 41
sit still where you are 93
sit tight until you hear 50
six equal sides and six 107
six hours after death and 59
six hours after eating meat 201
six hours after his death 85
six hours after she had 94
six hours after she was 75
six hours after they are 83
six hours after they had 155
six hours every day and 112
six hours every day for 165
six hours later and then 40
six hours later she was 47
six hours since she had 87
six hours since they had 85
six miles below our team 111
six months after any set 48
six months after death and 50
six months after death was 49
six months after her death 593
six months after her son 157
six months after his death 4445
six months after his own 128
six months after his son 165
six months after she and 66
six months after she got 70
six months after she had 807
six months after she was 270
six months after that and 51
six months after that day 49
six months after that she 60
six months after that that 44
six months after that they 78
six months after they are 636
six months after they both 66
six months after they got 81
six months after they had 1024
six months after they met 182
six months after this act 261
six months after this that 148
six months after this was 63
six months after war had 59
six months after war was 66
six months after you are 123
six months after you buy 43
six months after you did 43
six months every year and 55
six months every year for 54
six months every year with 40
six months later and then 67
six months later and they 41
six months later and was 197
six months later she had 125
six months later she was 407
six months later than that 59
six months later that she 172
six months later that they 136
six months later they are 62
six months later they had 102
six months later with his 49
six months longer than they 52
six months older than her 41
six months older than his 75
six months older than she 75
six months older than you 132
six months rather than one 50
six months rather than six 57
six months rather than two 115
six months since his death 43
six months since she and 44
six months since she had 581
six months since she saw 45
six months since they had 334
six months until she was 56
six months while she was 47
six months would set for 41
six negro girls who set 70
six people working for him 93
six small canoes and two 131
six times bowed his head 55
six times longer than its 72
six times longer than that 105
six times lower than that 190
six weeks after her death 183
six weeks after his death 384
six weeks after his son 40
six weeks after she had 289
six weeks after she was 123
six weeks after they are 137
six weeks after they had 393
six weeks after they met 46
six weeks later and was 75
six weeks later she had 46
six weeks later she was 169
six weeks since she had 173
six weeks since they had 205
six weeks wolfe saw his 85
six white suits and two 48
sky under which they had 62
song found favor with both 57
son whose father for his 58
sue under title vii for 59
sun emits light and heat 71
sun gives light and heat 849
sun never found its way 58
sun shall raise his car 53
sun shining dimly and red 44
sun shone every day and 107
sun stand still and not 67
sun stood still and lit 71
sun under which they had 75
sun would drive you mad 100
sun would shine all day 46
