safe and fit for travel 72
said that they had wanted 300
said that they had warned 49
said that they had wished 143
said that they had worked 376
said that they read english 46
said that they too should 40
said that they too wanted 42
said that things had changed 116
said that things had gotten 73
said that this had already 41
said that this had become 43
said that this has always 51
said that this has become 41
said that this was absurd 66
said that this was almost 60
said that this was already 81
said that this was always 140
said that this was another 170
said that this was called 40
said that this was caused 97
said that this was clearly 78
said that this was common 93
said that this was enough 64
said that this was hardly 116
said that this was indeed 290
said that this was mainly 49
said that this was merely 341
said that this was neither 47
said that this was normal 43
said that this was partly 131
said that this was simply 226
said that this was something 386
said that this was surely 63
said that this was unfair 54
said that this was untrue 65
said that was big enough 710
said that was his opinion 50
said that was not enough 1159
said that was not likely 49
said that was not solely 89
said that you are always 51
said that you are kindly 52
said that you can always 111
said that you had agreed 44
said that you had already 127
said that you had always 78
said that you had become 46
said that you had better 257
said that you had bought 49
said that you had called 47
said that you had changed 42
said that you had something 252
said that you had spoken 42
said they can not afford 96
said they can not hardly 86
said they did not accept 106
said they did not always 106
said they did not attend 132
said they did not choose 48
said they did not desire 88
said they did not expect 724
said they did not follow 102
said they did not intend 575
said they did not listen 59
said they did not matter 64
said they did not notice 294
said they did not object 155
said they did not realize 169
said they did not recall 88
said they did not regard 69
said they did not report 109
said they did not suffer 44
said they had all agreed 41
said they had had enough 554
said they had had sexual 123
said they had not changed 132
said they had not enough 167
said they had not gotten 84
said they had not learned 90
said they had not looked 52
said they had not spoken 60
said they had not talked 100
said they had not tasted 58
said they had not thought 386
said they had not wanted 128
said they had too little 48
said this did not happen 47
said this did not matter 238
said this was not enough 501
said this with that sancho 49
said was law and gospel 43
said was that all saloon 43
said was that she needed 49
said was that she should 43
said was that she thought 48
said was that she wanted 159
said was that they should 136
said was that they wanted 75
said was that you should 74
said was that you wanted 49
said with her odd little 46
said with his arm around 102
said you can not afford 48
said you can not expect 90
said you did not answer 103
said you did not expect 115
said you did not intend 69
said you did not notice 88
said you had not changed 56
said you had not spoken 43
said you had not talked 77
said you had two reasons 50
sail but its own curved 48
sail that was now filled 58
sake and not for another 146
sake and not for something 55
sale did not bring enough 46
sale does not bring enough 288
salt and hot red pepper 60
salt eel for his supper 70
same age and sex groups 89
same age and sex without 59
same and does not depend 98
same and how they differ 82
same and that they should 44
same area for long periods 92
same bed with his brother 45
same being that has always 48
same being who had passed 94
same both with and without 133
same day and lie buried 78
same day and was buried 81
same day that her brother 83
same day that her sister 50
same day that his brother 85
same day that his letter 43
same day that she should 43
same day that this letter 295
same day that this report 60
same day they are caught 62
same day they are picked 127
same day with his clothes 80
same day with his letter 73
same for all age groups 640
same for all its points 46
same for any two points 75
same for both age groups 218
same for that one person 68
same for top and bottom 44
same god who had called 45
same god who had created 86
same god who had spoken 75
same god who has created 95
same god who has spoken 82
same gun that had killed 110
same inn with two horses 76
same job for long periods 55
same law that had worked 45
same law was now turned 71
same long and easy stride 41
same man does not always 42
same man one with another 75
same man she had fallen 40
same man that was envied 72
same man who had already 155
same man who had always 40
same man who had bought 54
same man who had broken 49
same man who had called 170
same man who had caused 81
same man who had driven 162
same man who had earlier 163
same man who had fought 92
same man who had gotten 55
same man who had helped 301
same man who had killed 202
same man who had kissed 74
same man who had lately 49
same man who had looked 41
same man who had opened 66
same man who had passed 50
same man who had picked 45
same man who had played 66
same man who had plunged 56
same man who had ridden 77
same man who had served 144
same man who had signed 57
same man who had spoken 301
same man who had stolen 60
same man who had struck 64
same man who had talked 80
same man who had taught 93
same man who had treated 51
same man who had turned 56
same man who had walked 83
same man who had warned 40
same man who had worked 61
same men are not always 48
same men who had already 55
same men who had always 47
same men who had earlier 72
same men who had fought 210
same men who had helped 60
same men who had killed 55
same men who had served 166
same men who had sought 47
same men who had spoken 42
same men who had worked 88
same one that had caused 52
same one that had killed 71
same one that has always 47
same one who had driven 42
same one who had earlier 48
same one who had helped 84
same one who had killed 40
same one who had spoken 79
same one who had treated 44
same one you had before 40
same sex and age groups 58
same sex had any effect 74
same sun that had warmed 49
same that are now called 107
same that she had always 133
same that they had shewed 50
same things are not always 64
same things can not always 43
same things for one another 80
same things they did before 129
same things they had always 52
same things you did before 63
same way and with almost 43
same way for all groups 82
same way for any number 41
same way for both groups 97
same way for each person 65
same way for long periods 57
same way one can define 43
same way one can obtain 48
same way she did before 48
same way she had always 112
same way she had before 166
same way she had earlier 46
same way she had looked 115
same way she had treated 50
same way that being struck 589
same way that each person 47
same way that god created 64
same way that his family 46
same way that man reasons 50
same way that new england 42
same way that one builds 90
same way that one person 52
same way that one should 73
same way that our bodies 87
same way that our modern 40
same way that our visual 80
same way that real estate 60
same way that she treated 47
same way that they accept 88
same way that they affect 285
same way that they always 147
same way that they become 55
same way that they choose 61
same way that they expect 43
same way that they handle 59
same way that they learned 112
same way that they looked 79
same way that they manage 51
same way that they reacted 41
same way that they regard 87
same way that they should 74
same way that they thought 61
same way that they treated 153
same way that they viewed 67
same way that they worked 40
same way that this occurs 55
same way that thou earnest 69
same way that you access 266
same way that you assign 45
same way that you changed 50
same way that you choose 66
same way that you created 139
same way that you define 96
same way that you delete 44
same way that you expect 49
same way that you format 55
same way that you handle 52
same way that you insert 71
same way that you learned 220
same way that you manage 50
same way that you measure 47
same way that you record 60
same way that you select 130
same way that you should 122
same way they are taught 73
same way they are treated 77
same way they did before 564
same way they had always 138
same way they had before 234
same way they had earlier 54
same way they had killed 40
same way they had treated 78
same way with all island 65
same way you did before 701
same way you did earlier 62
same with all our simple 137
same with his own galley 81
same with our old nations 60
same with that now called 68
same with you who wonder 59
same year and was buried 227
same year that his brother 103
same year that his friend 100
same year with his brother 82
same year with his friend 71
same year with his master 80
same zeal that they showed 99
sand and mud and gravel 119
sand and mud and stones 40
sand and mud are formed 52
sand has but few grains 91
save all they can should 49
save both him and myself 59
save for its own section 40
save god and that little 54
save her and her family 226
save her and her little 114
save him and his family 625
save lot and his family 220
save that one for another 49
save that one has higher 64
save that she was french 43
save that they had become 42
save that they had caught 42
save zeal for his master 66
saving him and his family 145
saying and doing all manner 41
saying how she now loathed 96
saying she had had enough 123
saying she was his sister 103
saying she was not afraid 48
saying that all men should 46
saying that all she wanted 63
saying that for each person 46
saying that god had called 62
saying that god had created 93
saying that god has created 62
saying that man was created 82
saying that she had agreed 49
saying that she had already 340
saying that she had always 550
saying that she had become 184
saying that she had better 117
saying that she had bought 57
saying that she had broken 45
saying that she had called 81
saying that she had caught 40
saying that she had caused 56
saying that she had changed 170
saying that she had chosen 58
saying that she had dreamed 43
saying that she had enough 54
saying that she had fallen 102
saying that she had gotten 86
saying that she had killed 69
saying that she had learned 133
saying that she had looked 41
saying that she had passed 76
saying that she had picked 47
saying that she had something 193
saying that she had sought 53
saying that she had spoken 63
saying that she had sudden 49
saying that she had talked 51
saying that she had thought 171
saying that she had wanted 82
saying that she had worked 70
saying that she has already 55
saying that she has always 68
saying that she was afraid 471
saying that she was almost 42
saying that she was already 154
saying that she was always 158
saying that she was anxious 51
saying that she was better 126
saying that she was engaged 87
saying that she was needed 41
saying that she was planning 57
saying that she was pleased 79
saying that she was simply 61
saying that she was unable 209
saying that she was unwell 109
saying that they are afraid 90
saying that they are already 146
saying that they are always 109
saying that they are better 330
saying that they are called 42
saying that they are caused 56
saying that they are innate 65
saying that they are likely 51
saying that they are merely 198
saying that they are needed 44
saying that they are neither 286
saying that they are simply 145
saying that they are twelve 67
saying that they are unable 111
saying that they are useful 46
saying that they are without 90
saying that they had agreed 127
saying that they had already 492
saying that they had always 230
saying that they had become 156
saying that they had better 298
saying that they had bought 62
saying that they had broken 48
saying that they had caught 57
saying that they had changed 50
saying that they had enough 116
saying that they had failed 101
saying that they had fallen 104
saying that they had gotten 46
saying that they had indeed 42
saying that they had killed 145
saying that they had learned 142
saying that they had little 46
saying that they had merely 55
saying that they had neither 97
saying that they had orders 57
saying that they had passed 55
saying that they had plenty 140
saying that they had reached 140
saying that they had talked 44
saying that they had thought 76
saying that they had worked 55
saying that this was another 63
saying that this was indeed 79
saying that this was merely 60
saying that this was simply 57
saying that this was something 106
saying that you are afraid 72
saying that you are always 48
saying that you are better 91
saying that you are cheated 326
saying that you are hardly 56
saying that you are unable 114
saying that you can always 50
saying that you had already 50
saying that you had notions 136
saying they can not afford 126
saying they did not expect 50
saying they did not intend 86
saying they had had enough 136
saying was that she wanted 44
saying you can not afford 107
saying you can not handle 62
saying you did not intend 50
says all men are created 162
says she and her family 81
says she and her sister 137
says she can not accept 66
says she can not afford 556
says she can not handle 51
says she can not manage 77
says she can not recall 78
says she did not expect 67
says she did not notice 104
says she did not realize 111
says she does not always 43
says she does not expect 100
says she does not intend 177
says she does not recall 91
says she does not regret 75
says she has got something 59
says she has had enough 179
says that all his native 53
says that all men should 49
says that all that exists 62
says that all things happen 48
says that does not matter 318
says that god and nature 43
says that god has already 53
says that god has called 72
says that god has chosen 111
says that god has created 130
says that god has placed 77
says that god has spoken 92
says that god was pleased 49
says that his own opinion 70
says that man was created 272
says that she had already 46
says that she had always 63
says that she has already 154
says that she has always 433
says that she has become 115
says that she has changed 56
says that she has learned 161
says that she has something 45
says that she was afraid 44
says that she was always 148
says that she was buried 50
says that she was forced 56
says that they are almost 71
says that they are already 123
says that they are always 107
says that they are better 122
says that they are called 181
says that they are cursed 140
says that they are formed 72
says that they are indeed 53
says that they are knitting 50
says that they are merely 51
says that they are neither 103
says that they are without 89
says that they had already 84
says that they had become 42
says that they had better 171
says that this has always 53
says that you are almost 45
says that you are always 49
says that you are better 109
says that you can always 73
says that you can expect 42
says that you had better 161
says they can not afford 238
says yes and his effort 175
says you can not afford 97
says you can not always 44
says you can not deduct 63
says you can not expect 41
says you can not measure 41
says you saw her writings 86
scan and mri are useful 81
scan not his own course 83
seats for old and infirm 57
seed with its own pollen 105
seeing all that was curious 43
seeing all things sub specie 44
seeing him and his family 103
seeing how man was formed 107
seeing how our own actions 75
seeing now that they wanted 49
seeing she was not likely 56
seeing that all things follow 85
seeing that god hath endued 40
seeing that his own career 109
seeing that she had already 82
seeing that she had always 57
seeing that she had failed 70
seeing that she had something 67
seeing that she has always 70
seeing that she was afraid 55
seeing that she was already 183
seeing that she was serious 55
seeing that she was sleeping 61
seeing that she was unable 48
seeing that she was without 114
seeing that they are absurd 43
seeing that they are already 344
seeing that they are always 122
seeing that they are highly 40
seeing that they are merely 45
seeing that they are neither 161
seeing that they are obeyed 62
seeing that they are placed 48
seeing that they are unable 70
seeing that they are wanted 58
seeing that they are wholly 57
seeing that they are without 41
seeing that they had already 208
seeing that they had become 65
seeing that they had failed 70
seeing that they had fallen 61
seeing that they had reached 100
seeing that they who employ 55
seeing that you are pleased 46
seeing them but one entire 197
seeing them tear and devour 121
seeing things that had already 67
seek for aid and troops 72
seek for and that common 62
seek for new and cheaper 66
seek her out and soften 46
seek her out for advice 64
seek him out for advice 198
seek him out his packet 41
seek his aid with humble 249
seek out his old friend 67
seek out new and better 213
seek out new and exciting 44
seek them out and attack 45
seek them out for advice 116
seek you out for advice 89
seem odd that they should 48
seem odd that this should 58
seem odd that you should 44
seem that she was called 44
seem that they are likely 55
seem that they are simply 40
seem that they had become 50
seem that with this object 43
seen all that had passed 154
seen all that has passed 66
seen all that they wished 128
seen all this for myself 43
seen any one who looked 42
seen any one who seemed 104
seen any one who thought 60
seen any that are better 84
seen both with and without 116
seen her and she looked 44
seen her for one moment 44
seen her not long before 121
seen her that way before 321
seen her this way before 221
seen her with her clothes 60
seen him and his family 98
seen him not long before 199
seen him that way before 609
seen him this way before 382
seen him tie his little 54
seen him with his clothes 48
seen him with his family 63
seen how far they agreed 53
seen how this can happen 40
seen now and then through 97
seen one that big before 81
seen one who was treated 47
seen that each man worked 43
seen that each was engaged 59
seen that for all values 116
seen that for low values 136
seen that for this system 48
seen that she had something 46
seen that she has proper 53
seen that she was afraid 51
seen that she was asleep 49
seen that that this knight 149
seen that they are almost 167
seen that they are always 50
seen that they are fairly 53
seen that they are formed 58
seen that they are highly 50
seen that they are indeed 46
seen that they are merely 60
seen that they are placed 66
seen that they had become 48
seen that this can happen 50
seen that this was indeed 47
seen that this was merely 54
seen them that way before 43
seen this old man before 40
seen with his own proper 46
seen with one eye through 49
seen you this way before 148
sees that she has become 53
sees that she has gained 55
sees that she has opened 45
sees that they are divine 57
sees that they are obeyed 101
sees that you are serious 45
sees with all her stinks 217
self and his own belief 149
self and man and nature 55
self that does not depend 50
self that they are called 48
self that they are unable 42
sell all his real estate 66
sell for his own profit 415
sell him and his family 45
sell off all its assets 71
sell them all for slaves 62
sell them for one dollar 75
send for her and admire 58
send for his old friend 54
send her and her brother 43
send her and her chicks 65
send her and her sister 44
send him and his brother 81
send him and his family 237
send his son don carlos 45
send you his dying speech 42
send you six new passion 95
send you this long letter 69
send you with this letter 1004
sent for all his fleets 64
sent for her old friend 46
sent for her own doctor 41
sent for him and begged 113
sent for him and called 92
sent for him and handed 75
sent for him and placed 41
sent for him and showed 108
sent for him and talked 89
sent for him and warned 60
sent for him one sunday 53
sent for his dear friend 84
sent for his old friend 376
sent for his old teacher 57
sent for his own doctor 60
sent for his own safety 43
sent for his son philip 83
sent for his two legions 60
sent for them and talked 53
sent for with all urgent 51
sent her and her brother 55
sent her and her sister 186
sent her out for stamps 48
sent him and his brother 301
sent him and his family 380
sent him and his sister 57
sent him and his younger 97
sent him did not supply 50
sent him his own surgeon 98
sent him not long before 124
sent him off with orders 97
sent him with his brother 48
sent him with his family 75
sent his car and driver 43
sent his son and nephew 57
sent off for her doctor 41
sent out for his arrest 70
sent out his son robert 64
sent out its own agents 49
sent out with this object 61
sent them had his reasons 41
sent two and two before 48
sent with them our brother 201
sent with them two infirm 66
sets out with his family 97
sets out with his friend 48
sets that way for profit 110
sham and does not supply 46
shed his tie and jacket 41
shew him that too another 59
ship and all who sailed 57
ship and her own special 46
ship and her two prizes 59
ship cat and her kitten 60
ship cut her way through 47
ship for his own profit 55
ship now had way enough 100
ship was now our terror 201
ship who had not served 51
ship with all her canvas 159
ship with all its tackle 97
shoes for men and horses 52
shoes that are too narrow 257
shoes that she had bought 49
shop and ask for something 71
shop and bring them myself 85
shop and her own family 61
shop that they had rifled 59
shop was long and narrow 91
shot him and his brother 56
shot him dead with arrows 66
shot him with his pistol 169
shot him with two musket 45
shot off with her utmost 50
shot one with his pistol 97
shot rang out and another 42
shot rang out and struck 42
shot with all his strength 173
shot with bow and arrows 299
shot with his own pistol 177
show for all that effort 43
show for all this effort 68
show for all this lavish 75
show had run its course 89
show her how she should 76
show her son his estate 43
show her that her feelings 46
show her that she should 95
show her who was master 201
show him and his family 67
show him that she wanted 68
show him that too another 253
show him who was master 144
show how all this mighty 204
show how earth may pierce 247
show how one can derive 130
show how one can obtain 234
show how they are formed 185
show how they are linked 176
show how they are placed 48
show how they are useful 43
show how they can affect 87
show how they may affect 42
show how this can happen 430
show how this may happen 89
show how you can obtain 47
show off for one another 45
show off her new clothes 75
show off his new clothes 206
show off his own powers 63
show she was not afraid 163
show that air has weight 572
show that all its strength 56
show that any one animal 62
show that any two points 49
show that death was caused 124
show that for all values 234
show that for any finite 148
show that for any number 48
show that for low values 91
show that for this system 41
show that gay and lesbian 120
show that god had chosen 45
show that man has always 193
show that man has reached 50
show that man has sacred 97
show that man was created 98
show that one can always 134
show that one can define 92
show that one can derive 85
show that one can expect 152
show that one can indeed 114
show that one can obtain 291
show that our new england 115
show that our own system 50
show that she had already 97
show that she had become 110
show that she had learned 102
show that she has already 42
show that she has become 52
show that she has genius 111
show that she hath called 62
show that she saw through 44
show that she was afraid 89
show that she was already 148
show that she was always 41
show that she was better 76
show that she was deeply 40
show that she was engaged 83
show that she was indeed 140
show that she was neither 138
show that she was pleased 192
show that she was serious 57
show that she was treated 86
show that she was unable 109
show that she was watching 56
show that they are active 139
show that they are afraid 171
show that they are almost 427
show that they are already 292
show that they are always 450
show that they are anxious 92
show that they are becoming 166
show that they are better 618
show that they are carrying 155
show that they are changed 95
show that they are clearly 193
show that they are closer 46
show that they are common 113
show that they are deeply 94
show that they are engaged 270
show that they are fairly 107
show that they are filled 109
show that they are formed 355
show that they are galled 107
show that they are greater 183
show that they are greatly 132
show that they are guilty 147
show that they are highly 333
show that they are indeed 1064
show that they are likely 569
show that they are linked 142
show that they are little 134
show that they are mainly 321
show that they are merely 555
show that they are mostly 228
show that they are needed 129
show that they are neither 533
show that they are normal 98
show that they are pleased 145
show that they are proper 146
show that they are rooted 41
show that they are serious 306
show that they are simply 316
show that they are something 63
show that they are special 95
show that they are unable 508
show that they are united 151
show that they are untrue 101
show that they are useful 226
show that they are wholly 239
show that they are widely 113
show that they are without 234
show that they can afford 225
show that they can handle 134
show that they can hardly 108
show that they can indeed 138
show that they can manage 70
show that they did indeed 123
show that they did something 47
show that they had actual 41
show that they had already 738
show that they had always 91
show that they had become 369
show that they had failed 95
show that they had fallen 86
show that they had formed 180
show that they had fought 87
show that they had gained 94
show that they had indeed 42
show that they had learned 368
show that they had little 271
show that they had ninety 57
show that they had passed 257
show that they had reached 203
show that they had served 96
show that they had something 153
show that they had turned 55
show that they had worked 78
show that they may safely 241
show that this can happen 210
show that this can hardly 115
show that this does happen 131
show that this does indeed 143
show that this has always 184
show that this new system 42
show that this was indeed 826
show that this was merely 178
show that this was simply 56
show that this was untrue 99
show that with this choice 96
show that you are afraid 148
show that you are already 127
show that you are anxious 147
show that you are better 157
show that you are earnest 82
show that you are enjoying 111
show that you are honest 43
show that you are indeed 154
show that you are neither 106
show that you are pleased 307
show that you are serious 585
show that you are unable 128
show that you can afford 166
show that you can follow 44
show that you can handle 305
show that you can manage 86
show that you did indeed 110
show them how they should 274
show them how things should 49
show them that they should 596
show them who was master 331
show them why they should 499
show then that this result 69
show they are not afraid 187
show why man was created 45
show you are not afraid 89
show you how they relate 50
show you how this little 90
show you how you should 257
show you that our friend 60
show you that this church 60
show you that you already 45
show you that you should 176
show you why you should 310
shun with his dim visual 56
shut and its wings folded 55
shut him off and called 65
shut one eye and looked 101
shut one eye and peered 71
shut out heat and smells 45
shut with all his strength 42
sick and can not afford 69
sick and can not attend 103
sick and dying men filled 45
sick boy that was myself 64
sick man and his doctor 43
sick man and his family 196
sick man that his master 46
sick men who had fallen 40
sick that she was unable 50
sick who can not afford 44
side and asia and africa 46
side and did not desist 79
side and that they should 54
side and top and bottom 216
side and was now standing 43
side but with one another 168
side they are not needed 43
side with all his strength 66
side with her arm around 72
side with his arm around 165
side with his head drooping 44
side with his head turned 54
side with his old friend 48
side with his who stands 45
side with one arm around 117
side with wit and spirit 42
sign she has but little 45
sign that god had chosen 109
sign that god has chosen 47
sign that god was pleased 56
sign that one has reached 50
sign that she had become 121
sign that she had caused 46
sign that she had passed 68
sign that she had reached 62
sign that she had something 44
sign that she has lately 56
sign that she has reached 43
sign that she was already 159
sign that she was becoming 75
sign that she was deeply 43
sign that she was indeed 64
sign that they are becoming 82
sign that they are likely 54
sign that they are neither 157
sign that they had become 105
sign that they had passed 64
sign that they had reached 660
sign that things had changed 81
sign that this was indeed 44
sign that you are afraid 44
sign that you are already 87
sign that you are becoming 315
silk hat and kid gloves 75
sine qua non for access 56
sine qua non for anyone 176
sine qua non for avoiding 64
sine qua non for becoming 119
sine qua non for building 147
sine qua non for carrying 91
sine qua non for ensuring 79
sine qua non for entering 105
sine qua non for further 372
sine qua non for future 251
sine qua non for modern 69
sine qua non for proper 81
sine qua non for public 121
sine qua non for securing 178
sine qua non for serious 47
singer who had wit enough 54
single any out for special 42
single day all this bright 43
single her out for special 256
single him out for attack 108
single him out for mention 46
single him out for praise 190
single him out for special 595
single man and his family 64
single one being hung through 239
single out any for special 180
single out any one aspect 95
single out any one factor 358
single out any one person 441
single out any one portion 44
single out for her special 87
single out one for special 138
single out two for special 168
single them out for attack 102
single them out for mention 122
single them out for praise 96
single them out for special 1131
singling her out for special 77
singling him out for special 210
singling them out for special 251
sink with its own weight 117
sins and does not repent 49
sins and god has cleared 136
sins they did not commit 124
site has its own special 47
site has its own unique 180
site that they had chosen 67
site that you can access 47
site with its own domain 47
sits with his arm around 86
sits with his head buried 54
sixth day man was created 43
sixth year and was buried 41
sixth year they are taught 50
size that does not exceed 76
skin and fat and muscle 50
skin has his head filled 51
skin that does not blanch 49
skin that lay all looped 45
skin was raw and bleeding 67
slay his own boy sooner 43
slay with his wings whoever 88
slew him and his eldest 47
slew him with his arrows 91
slew him with his dagger 58
slew them with his arrows 95
slow that you may readily 41
slung his bow and quiver 45
snow and ice all around 127
snow and ice and bitter 128
snow and ice and clouds 41
snow and ice and freezing 45
snow and ice and frozen 55
snow and ice are common 113
snow and ice are formed 45
snow and ice are melted 57
snow and ice for drinking 51
snow and ice had melted 175
snow had all but melted 48
snow had not yet fallen 169
snow had not yet melted 213
snow has not yet melted 117
snow that had not melted 59
snow that has yet fallen 84
snow was not yet melted 49
snow was wet and sticky 64
soda and then with carbon 83
sofa and read new novels 62
sofa and two easy chairs 202
sofa with his arm around 102
sofa with his head buried 79
soft and low and broken 135
soil that does not become 85
soil that had long hidden 91
sold all his real estate 43
sold and them that bought 132
sold both with and without 43
sold for his own profit 197
sold for six and twenty 102
sold for ten and twelve 124
sold his car and bought 62
sold our meat for clocks 49
sold out all his holdings 51
sold out for its entire 46
sold out sam and barnes 89
sold them all for slaves 57
sold them for one dollar 99
some age and sex groups 48
some and not far enough 94
some are long and narrow 119
some being that had issued 54
some bog and fen waters 66
some but not all authors 46
some but not all claims 116
some but not all counts 165
