sac and duct are formed 51
see him lose his temper 634
see him take this course 49
see him upon his return 125
see him upon that report 49
see him when his course 51
see him when she looked 160
see him when she opened 46
see his aged and morose 50
see his face and figure 85
see his face too clearly 51
see his feet for twelve 42
see his home and family 89
see his love and purity 76
see his seed and prolong 68
see his wife and babies 42
see his wife and family 651
see his wife and infant 44
see his wife and little 144
see his wife and sister 101
see his work was lamely 41
see how form and matter 45
see how from that desire 49
see how hard she worked 41
see how hard they worked 76
see how hard you worked 48
see how high and mighty 96
see how like one another 41
see how male and female 119
see how many are absent 57
see how much each person 64
see how much had changed 106
see how much has already 65
see how much has changed 205
see how much she looked 56
see how much she missed 66
see how much she needed 168
see how much she should 69
see how much she wanted 301
see how much they already 95
see how much they charge 44
see how much they depend 51
see how much they differ 166
see how much they needed 73
see how much they wanted 65
see how much this little 83
see how much you already 271
see how much you learned 114
see how much you needed 43
see how much you should 69
see how much you suffer 46
see how nice she looked 45
see how over each ribbon 41
see how pale she looked 79
see how soon they caught 55
see how their own actions 64
see how these things happen 43
see how these two groups 66
see how these two methods 47
see how these two points 42
see how ugly and formal 51
see how well his charms 44
see how well his squire 72
see how well his tailor 52
see how well she looked 130
see how well that worked 131
see how well they agreed 56
see how well they behave 47
see how well they fitted 54
see how well they follow 49
see how well they handle 69
see how well they looked 61
see how well they manage 60
see how well they measure 55
see how well they worked 177
see how well you follow 60
see how well you handle 123
see how well you learned 90
see how well you looked 50
see how well you manage 48
see how young she looked 51
see not only that without 104
see our task but through 75
see run like him except 76
see that even this simple 59
see that faith was active 214
see that gold and silver 102
see that here was someone 43
see that here was something 116
see that june has already 45
see that laws are obeyed 53
see that laws are passed 54
see that male and female 62
see that mark was hardly 40
see that much has changed 150
see that none has passed 100
see that nothing can exceed 49
see that nothing had changed 365
see that nothing has changed 295
see that nothing that enters 113
see that nothing that france 192
see that nothing was hidden 43
see that nothing was stolen 127
see that nothing was wasted 52
see that only one answer 43
see that only one person 72
see that there are almost 97
see that there are already 196
see that there are always 470
see that there are better 314
see that there are causes 102
see that there are changes 82
see that there are clearly 56
see that there are common 133
see that there are dozens 54
see that there are eleven 49
see that there are enough 709
see that there are forces 128
see that there are further 132
see that there are hardly 54
see that there are higher 51
see that there are indeed 368
see that there are limits 174
see that there are little 58
see that there are marked 180
see that there are methods 48
see that there are neither 108
see that there are obvious 64
see that there are options 55
see that there are places 67
see that there are plenty 905
see that there are points 110
see that there are proper 80
see that there are reasons 406
see that there are regions 76
see that there are serious 142
see that there are special 88
see that there are striking 57
see that there are twelve 90
see that there are twenty 153
see that there are various 562
see that there had passed 49
see that there has always 86
see that there was almost 48
see that there was already 300
see that there was always 272
see that there was another 745
see that there was enough 660
see that there was hardly 72
see that there was indeed 265
see that there was likely 45
see that there was little 1679
see that there was neither 109
see that there was nobody 303
see that there was plenty 776
see that there was someone 222
see that there was something 3910
see that these are almost 54
see that these are indeed 85
see that these are merely 60
see that these two forces 71
see that these two groups 80
see that these two methods 63
see that these two points 59
see that these two theories 45
see that those who depend 156
see that those who follow 58
see that what had seemed 55
see that what she needed 42
see that what they should 48
see that what they thought 89
see that what they wanted 87
see that what was called 45
see that what was needed 87
see that what you reject 57
see that what you thought 112
see that young man attain 50
see them find out pretty 488
see them from her window 123
see them from his window 88
see them from this window 40
see them when they arrive 64
see them when they passed 43
see them when they return 61
see things from all points 42
see things from that person 160
see things have not changed 60
see things like this happen 41
see thou hast had custom 65
see was shot and killed 53
see was there any letter 44
see who else was around 109
see why these are called 49
see why these men should 48
see why these things should 74
see you have his secret 55
see you have not changed 2426
see you have not gotten 74
see you have not learned 132
see you have not wasted 58
see you here this summer 110
see you here this winter 77
see you there any sunday 52
see you when you arrive 165
see you when you called 149
see you when you finish 47
see you when you return 1333
see you will dye without 57
set all sail and filled 41
set and dusk was settling 86
set for romeo and juliet 52
set has only one member 174
set her down and kissed 87
set her down and looked 77
set her down and turned 73
set her teeth and waited 83
set him down for something 100
set his hand and caused 210
set his heart and staked 52
set his lips and waited 48
set his teeth and breathed 51
set his teeth and forced 47
set his teeth and fought 55
set his teeth and looked 103
set his teeth and pulled 60
set his teeth and turned 92
set his teeth and waited 91
set his teeth and walked 97
set its width and height 91
set off early and passed 41
set off from any station 45
set off from his summer 45
set off from one another 1236
set off post for london 41
set off upon his errand 98
set one living man beyond 54
set our young men abroad 78
set out cups and plates 42
set out from and return 101
set out from any station 44
set out from his castle 70
set out from his lodgings 46
set out from his mission 49
set out from his native 496
set out from his office 43
set out from his palace 128
set out from his winter 80
set out from new england 76
set out from new jersey 41
set out from new mexico 59
set out from new orleans 378
set out from real active 53
set out from san antonio 255
set out from san miguel 97
set out from this island 77
set out post for vienna 55
set out upon her return 69
set out upon her voyage 67
set out upon his career 140
set out upon his errand 107
set out upon his flight 55
set out upon his mission 521
set out upon his return 655
set out upon his second 110
set out upon his voyage 246
set out upon its career 57
set out upon its mission 41
set out upon its voyage 46
set out upon our return 283
set out upon our voyage 52
set out upon that voyage 52
set out upon this course 41
set out upon this mission 77
set out upon this voyage 65
set out what has become 59
set too high and should 49
set was used for training 133
set with gold and jewels 265
set with gold and silver 377
set with gold and stones 41
set with just one member 41
set with only one member 208
sew them into his clothes 57
sex with just one person 44
sex with male and female 111
sex with only one person 253
sex with other men before 47
sex with other men without 107
sex with prim and proper 51
sex with their own gender 63
she and adam had shared 54
she and jack had shared 53
she and jake had shared 45
she and john had always 49
she and john had shared 53
she and julia had always 120
she and nick had shared 46
she and pearl had before 224
she any young man courting 54
she ate bread and butter 53
she ate what she wanted 60
she being fair and lovely 43
she both felt and looked 60
she can find out whether 49
she can give you advice 49
she can give you better 103
she can give you something 60
she can have had little 247
she can have her choice 100
she can help her family 44
she can help them secure 84
she can help you choose 45
she can help you decide 112
she can help you figure 45
she can love and esteem 45
she can make her choice 87
she can make her escape 42
she can make things happen 139
she can pick and choose 201
she can sell her million 86
she can speak but little 118
she can tell you better 132
she can tell you something 73
she can tell you whether 119
she can turn for advice 74
she did know him better 51
she did know she wanted 82
she did know that something 47
she did live long enough 42
she did lose her temper 124
she did love him enough 178
she did more than anyone 94
she did more than merely 49
she did more than simply 62
she did nothing but listen 44
she did nothing but occupy 51
she did what she always 444
she did what she called 47
she did what she needed 67
she did what she pleased 135
she did what she should 132
she did what she thought 585
she did what she wanted 575
she did what they wanted 55
she did what was almost 71
she did when she became 83
she did when she called 45
she did when she looked 85
she did when she opened 58
she did when she played 69
she did when she reached 66
she did when she talked 49
she did when she thought 137
she did when she walked 126
she did when she wanted 239
she did when she worked 123
she does like her dinner 49
she does more than merely 46
she does more than resign 46
she does what she pleases 124
she doth give her sorrow 44
she dug into her pocket 128
she get some old friend 58
she get what she wanted 122
she goes ahead and trusts 119
she goes away and abuses 62
she got away with murder 79
she got down and turned 101
she got from her family 88
she got from her sister 142
she got home and looked 42
she got home and opened 42
she got home she called 125
she got into bed beside 154
she got into her clothes 44
she got into her little 74
she got into her office 46
she got into her stride 120
she got over her fright 97
she got over her initial 209
she got ready for dinner 50
she got ready for school 124
she got there she turned 42
she got what she needed 238
she got what she wanted 2998
she got when she looked 51
she got when she thought 53
she had also had bitter 47
she had been all smiles 58
she had been all through 146
she had been big enough 54
she had been but little 280
she had been cut adrift 53
she had been dead almost 41
she had been dead before 78
she had been dead twelve 48
she had been dead twenty 101
she had been deaf before 44
she had been doing battle 41
she had been doing before 1180
she had been doing earlier 141
she had been doing lately 169
she had been doing something 434
she had been doing without 49
she had been for almost 69
she had been for twelve 55
she had been for twenty 238
she had been going around 300
she had been going through 2677
she had been her brother 55
she had been her friend 73
she had been her sister 221
she had been his brother 205
she had been his friend 221
she had been his lawful 79
she had been his little 90
she had been his master 67
she had been his sister 1013
she had been his teacher 62
she had been his wedded 83
she had been ill before 131
she had been ill treated 78
she had been its object 70
she had been led astray 601
she had been led through 66
she had been long absent 145
she had been long before 42
she had been long engaged 181
she had been long enough 285
she had been long forced 67
she had been long watching 236
she had been long without 63
she had been mad enough 92
she had been near enough 131
she had been old enough 1739
she had been one moment 122
she had been our sister 42
she had been out drinking 44
she had been out shopping 310
she had been put through 976
she had been run through 116
she had been set adrift 115
she had been that summer 56
she had been too abrupt 123
she had been too afraid 314
she had been too anxious 88
she had been too caught 98
she had been too clever 90
she had been too deeply 139
she had been too intent 80
she had been too little 66
she had been too modest 59
she had been too scared 344
she had been too severe 143
she had been too strict 46
she had been too stupid 69
she had been too thrifty 365
she had been too trusting 49
she had been using before 44
she had been weak enough 194
she had been with another 278
she had been with anyone 98
she had been with before 118
she had been with robert 114
she had been with someone 131
she had bent and kissed 52
she had come far enough 179
she had come for something 75
she had come near enough 166
she had come off second 93
she had come out through 62
she had come out without 102
she had dealt with before 104
she had died long before 164
she had done all through 88
she had done and begged 53
she had done and spoken 113
she had done and wanted 49
she had done but little 127
she had done for twenty 63
she had done had failed 50
she had done her brother 43
she had done her errand 119
she had done her school 93
she had done her shopping 169
she had done her sister 263
she had done her utmost 1534
she had done that already 53
she had done that before 341
she had done that without 43
she had done this before 1176
she had done this murder 47
she had done this without 88
she had done was simply 61
she had done with ernest 48
she had done with regard 98
she had eaten for dinner 81
she had eaten for supper 97
she had eaten her dinner 132
she had eaten her supper 157
she had even her little 72
she had ever any regard 126
she had ever had another 40
she had ever had before 1755
she had ever had sexual 95
she had ever met anyone 58
she had ever met before 769
she had ever run across 41
she had ever run before 278
she had ever sat through 82
she had ever sung before 61
she had ever yet spoken 48
she had faith that special 79
she had felt and thought 193
she had felt any emotion 42
she had felt but little 42
she had felt she needed 66
she had felt she should 61
she had felt that something 92
she had fled for refuge 176
she had fled for safety 106
she had from her brother 46
she had from her family 42
she had from her sister 42
she had from his unjust 76
she had gone all around 40
she had gone and bought 51
she had gone far beyond 130
she had gone far enough 1768
she had gone for advice 44
she had gone off without 79
she had gone out before 103
she had gone out shopping 124
she had gone out without 230
she had gone with another 53
she had health and strength 58
she had heard and dreamed 46
she had heard and learned 55
she had heard and thought 51
she had heard but little 91
she had heard her brother 262
she had heard her cousin 41
she had heard her friend 68
she had heard her master 85
she had heard her sister 201
she had heard her voices 87
she had heard him aright 286
she had heard him called 63
she had heard him groaning 88
she had heard him mention 239
she had heard him mutter 41
she had heard him shouting 54
she had heard him spoken 49
she had heard his remark 44
she had heard that another 103
she had heard that before 169
she had heard that phrase 48
she had heard that someone 52
she had heard them before 314
she had heard them called 85
she had heard them spoken 117
she had heard this before 162
she had held for twenty 97
she had held her course 97
she had held her ground 142
she had hurt her feelings 60
she had hurt her friend 46
she had hurt him deeply 121
she had hurt his feelings 697
she had just got engaged 41
she had just had another 85
she had just had enough 117
she had just now passed 73
she had just sat through 121
she had just that minute 55
she had just that moment 252
she had just this minute 53
she had just this moment 43
she had kept her family 50
she had kept her feelings 121
she had kept her figure 258
she had kept her inborn 56
she had kept her little 130
she had kept her maiden 111
she had kept her secret 587
she had kept her temper 140
she had kept his secret 164
she had kept this secret 58
she had lain for almost 44
she had left far behind 109
she had left for england 113
she had left for europe 67
she had left for france 59
she had left for london 93
she had left for school 129
she had left her basket 94
she had left her brother 82
she had left her camera 49
she had left her charge 62
she had left her clothes 318
she had left her english 44
she had left her entire 162
she had left her family 380
she had left her former 88
she had left her friend 89
she had left her gloves 131
she had left her infant 48
she had left her intent 120
she had left her jacket 43
she had left her letter 57
she had left her little 533
she had left her lodgings 58
she had left her master 142
she had left her native 262
she had left her office 73
she had left her sister 331
she had left her wallet 83
she had left him asleep 51
she had left him before 146
she had left him behind 406
she had left him earlier 92
she had left him standing 139
she had left him without 202
she had left his office 133
she had left lying around 40
she had left new orleans 68
she had left off before 183
she had left off sooner 74
she had left old maggie 87
she had left them behind 422
she had less than twenty 93
she had life and spirit 75
she had lost all chance 57
she had lost all desire 172
she had lost all memory 89
she had lost all strength 41
she had lost any chance 52
she had lost her battle 87
she had lost her belief 61
she had lost her brother 206
she had lost her chance 520
she had lost her cousin 40
she had lost her dearest 230
she had lost her desire 104
she had lost her diamond 47
she had lost her eldest 116
she had lost her english 179
she had lost her entire 317
she had lost her family 176
she had lost her figure 219
she had lost her former 142
she had lost her friend 117
she had lost her gloves 54
she had lost her little 369
she had lost her master 56
she had lost her memory 413
she had lost her mental 44
she had lost her powers 70
she had lost her rudder 219
she had lost her sanity 48
she had lost her school 40
she had lost her second 243
she had lost her senses 836
she had lost her sister 281
she had lost her speech 88
she had lost her spirit 48
she had lost her status 51
she had lost her strength 81
she had lost her talent 49
she had lost her temper 2016
she had lost her ticket 62
she had lost her virtue 84
she had lost her wallet 50
she had lost six pounds 53
she had lost ten pounds 178
she had lost two pounds 47
she had made any effort 70
she had made but little 145
she had made for dinner 103
she had made had seemed 62
she had made her brother 86
she had made her choice 3158
she had made her escape 1606
she had made her feelings 123
she had made her little 422
she had made her london 55
she had made her orison 114
she had made her prayer 77
she had made her profit 47
she had made her public 88
she had made her report 47
she had made her rounds 69
she had made her second 114
she had made her sister 83
she had made her speech 56
she had made her suffer 52
she had made her toilet 64
she had made her wishes 68
she had made him afraid 68
she had made him coffee 52
she had made him forget 101
she had made him guilty 54
she had made him realize 47
she had made him simply 47
she had made him suffer 405
she had made his coffee 46
she had made long before 94
she had made that choice 121
she had made that remark 56
she had made this choice 53
she had made this remark 77
she had made was likely 65
she had made with france 71
she had made with regard 114
she had made yet another 73
she had more than double 43
she had more than enough 3660
she had more than likely 111
she had more than twenty 102
she had nothing but praise 299
she had once read called 70
she had only one answer 83
she had only one brother 78
she had only one chance 183
she had only one choice 365
she had only one course 41
she had only one desire 178
she had only one dollar 61
she had only one friend 149
she had only one little 59
she had only one person 47
she had only one regret 73
she had only one sister 58
she had only one thought 1061
she had only that moment 101
she had only two options 72
she had only two sticks 68
she had owed her misery 65
she had paid but little 110
she had ready and fairly 203
she had said and looked 46
she had said and thought 103
she had said but little 87
she had said she needed 104
she had said she should 156
she had said she thought 186
she had said she wanted 845
she had said she wished 118
she had said that before 88
she had said this before 160
she had seen and kissed 61
she had seen and learned 611
she had seen and spoken 238
she had seen and talked 302
she had seen and thought 102
she had seen and wanted 46
she had seen but little 685
she had seen her before 953
she had seen her brother 578
she had seen her chance 44
she had seen her cousin 286
she had seen her doctor 64
she had seen her eldest 59
she had seen her family 159
she had seen her former 53
she had seen her friend 305
she had seen her future 218
she had seen her little 269
she had seen her master 65
she had seen her shores 43
she had seen her sister 1410
she had seen her standing 83
she had seen him almost 99
she had seen him already 43
she had seen him amongst 54
she had seen him around 246
she had seen him arrive 49
she had seen him before 5381
she had seen him clearly 72
she had seen him commit 48
she had seen him earlier 317
she had seen him emerge 75
she had seen him lately 40
she had seen him murder 85
she had seen him pounding 50
she had seen him return 62
she had seen him safely 54
she had seen him secure 70
she had seen him sleeping 72
she had seen him standing 523
she had seen him through 177
she had seen him watching 96
she had seen him without 195
she had seen his brother 64
she had seen his charming 66
she had seen his sister 46
she had seen his spirit 78
she had seen men fighting 49
she had seen them before 1141
she had seen them safely 40
she had seen them through 57
she had seen this before 198
she had seen this happen 67
she had seen this person 64
she had seen too little 55
she had seen two ladies 60
she had seen was enough 102
she had seen was merely 51
she had seen you before 42
she had sent her brother 57
she had sent her letter 132
she had sent her little 58
she had sent her sister 113
she had sent him before 48
she had sent him without 43
she had sent old dorothy 46
she had sent that letter 48
she had sewn two pieces 41
she had shed her clothes 52
she had shot and killed 203
she had shut and locked 54
she had slit her wrists 91
she had sold her jewels 66
she had time and energy 55
she had time for another 43
she had time for little 41
she had told her before 40
she had told her brother 314
she had told her cousin 85
she had told her family 177
she had told her friend 405
she had told her little 64
she had told her secret 108
she had told her sister 781
she had told him already 47
she had told him before 662
she had told him earlier 537
she had told him enough 135
she had told him firmly 75
she had told him little 52
she had told him simply 48
she had told him something 266
she had told them before 43
she had torn her clothes 59
she had torn him across 43
she had upon her person 70
she had used but passed 46
she had used her maiden 120
she had used her powers 50
she had used her utmost 105
she had used that phrase 50
she had wept and moaned 72
she had wept and prayed 114
she had what she called 496
she had what she needed 439
she had what she thought 190
she had what she wanted 1044
she had what they called 71
she had what was called 157
she had when she learned 41
she had when she looked 75
she had when she opened 40
she had when she thought 112
she had when she walked 78
she had when she wanted 106
she had when she wished 47
she had when she worked 48
she had worn all summer 174
she had worn all through 55
she had worn all winter 40
she had worn for dinner 46
she had worn for twenty 45
she has been and always 91
she has been doing lately 160
she has been doing something 133
she has been for almost 44
she has been for twenty 82
she has been going around 58
she has been going through 497
she has been ill treated 48
she has been led astray 242
she has been long enough 300
she has been put through 157
she has been with another 61
she has come near enough 121
she has done her pleadings 106
she has done her utmost 195
she has done this before 238
she has done this slowly 50
she has done this without 63
she has ever had before 597
she has gone far beyond 93
she has gone far enough 206
she has heard him mutter 95
she has hurt his feelings 42
she has kept her figure 50
she has kept her secret 131
she has laid her charge 113
she has left her family 108
she has lost her brother 51
she has lost her chance 111
she has lost her empire 47
she has lost her figure 66
she has lost her former 116
she has lost her little 91
she has lost her memory 163
she has lost her senses 127
she has lost her temper 161
she has lost her virtue 158
she has lost ten pounds 59
she has made all nations 149
she has made her choice 498
she has made her escape 169
she has made her ladies 63
she has made him suffer 54
she has made this choice 40
she has made with signal 129
she has made you suffer 55
she has more than enough 934
she has more than twenty 87
she has nothing but praise 73
she has only one brother 56
she has only one chance 69
she has only one choice 81
she has only one parent 45
she has only one thought 48
she has only that number 55
she has seen and learned 53
she has seen her brother 52
she has seen her sister 92
she has seen him before 206
she has seen too little 44
she has such odd little 46
she has time and energy 45
she has very few clothes 40
she has what she wanted 49
she hath made all nations 54
she hit upon any little 58
she lay among his broken 45
she lay back and closed 393
she lay back and looked 67
she lay back and pulled 44
she lay back and rested 45
she lay back and stared 70
she lay back and thought 44
she lay back and waited 40
she lay back with closed 66
she lay down and closed 277
she lay down and looked 53
she lay down and pulled 133
she lay down and rested 60
she lay down and rolled 122
she lay down and turned 61
she lay down and waited 53
she lay there and thought 75
she lay there she thought 54
she lay there with closed 75
she lay upon her deathbed 123
she lay upon her pillow 147
she may have had access 59
she may have had another 100
she may have had before 232
she may have had little 276
she may have had reasons 67
she may have had something 182
she may have had toward 51
she may have her faults 41
she may have her orders 114
she may keep you twenty 53
she may leave him behind 157
she may like our brother 54
she may live long enough 42
she may save her sister 60
she may take her choice 103
she may take her revenge 62
she not been her sister 61
she not been his sister 42
she put down her basket 150
she put down her coffee 444
she put down her knitting 302
she put down her pencil 154
she put down her shopping 53
she put forth her strength 70
she put forth her utmost 89
she put into her answer 58
she put into her little 40
she put into her master 42
she put into her pocket 95
she ran away and became 52
she ran away and joined 79
she ran away with another 247
she ran crying and screaming 45
she ran into her friend 105
she ran over and hugged 83
she ran over and kissed 40
she sat back and closed 133
she sat back and folded 63
she sat back and looked 374
she sat back and sighed 100
she sat back and sipped 46
she sat back and smiled 94
she sat back and stared 135
she sat back and thought 63
she sat back and waited 266
she sat crying and broken 107
she sat down and buried 79
she sat down and called 58
she sat down and closed 85
she sat down and dashed 43
she sat down and folded 145
she sat down and handed 44
she sat down and helped 50
she sat down and joined 45
she sat down and lifted 65
she sat down and looked 751
she sat down and opened 305
she sat down and patted 40
she sat down and penned 104
she sat down and picked 256
she sat down and placed 97
she sat down and played 245
she sat down and poured 156
she sat down and pulled 273
she sat down and reached 102
she sat down and rested 189
she sat down and sighed 67
she sat down and sipped 68
she sat down and slowly 56
she sat down and smiled 87
she sat down and sobbed 100
she sat down and stared 297
she sat down and talked 259
she sat down and thought 243
she sat down and turned 177
she sat down and waited 798
she sat down and worked 42
she sat down for dinner 60
she sat down she looked 61
she sat down that something 44
she sat facing him across 45
she sat plying her needle 68
she sat there and looked 130
she sat there and stared 83
she sat there and talked 46
she sat there and thought 58
she sat there and waited 71
she sat there long enough 157
she sat there she thought 52
she saw from her window 360
she saw from his manner 59
she saw made her freeze 55
she saw nothing but misery 40
she saw only too clearly 108
she saw some one inside 79
she saw some one standing 46
she saw there was another 53
she saw there was enough 43
she saw there was something 181
she saw three dead bodies 44
she saw what had become 40
she saw what had caused 105
she saw what lay before 47
she saw what she needed 64
she saw what she should 48
she saw what she thought 414
she saw what she wanted 278
she saw what was inside 681
she saw when she closed 87
she saw when she looked 970
she saw when she opened 388
she saw when she reached 60
she saw when she turned 84
she saw when she walked 151
she say what she wanted 464
she say when she called 88
she say when she learned 79
she see when she looked 192
she set down her basket 213
she set down her burden 50
she set down her candle 55
she set down her coffee 246
