sack with but one opening 44
said that all was quiet 105
said that all was right 63
said that any man could 199
said that any man shall 59
said that any one could 82
said that any one might 131
said that any one would 61
said that both his father 45
said that day and night 75
said that death and taxes 41
said that did not alter 89
said that did not bother 71
said that did not count 93
said that did not prove 48
said that did not sound 270
said that each and every 303
said that for any given 53
said that for our sakes 48
said that for six months 152
said that for that reason 155
said that for this reason 612
said that for two months 69
said that for two weeks 70
said that god had given 617
said that god had shown 59
said that god had taken 88
said that god has given 186
said that god has never 62
said that had she known 280
said that had they known 175
said that had they moved 142
said that her head ached 55
said that her own mother 70
said that her son could 40
said that her son would 148
said that his death would 76
said that his head ached 75
said that his men could 53
said that his men would 146
said that his own father 158
said that his own house 47
said that his own mother 234
said that his own people 56
said that his own style 40
said that his own views 68
said that his son could 115
said that his son would 198
said that law and order 325
said that man and woman 89
said that man can never 64
said that man was never 50
said that men and women 928
said that men are ruled 124
said that men are tried 43
said that not long after 159
said that not long since 54
said that not one stone 83
said that now and again 61
said that now she could 76
said that now she would 81
said that now they could 83
said that now they would 172
said that old man jones 42
said that one can judge 50
said that one can never 172
said that one can prove 45
said that one day after 40
said that one day while 205
said that one man could 70
said that one who knows 165
said that one who would 42
said that she and others 107
said that she had about 81
said that she had acted 90
said that she had asked 564
said that she had begun 235
said that she had borne 50
said that she had ceased 174
said that she had cried 103
said that she had dined 56
said that she had earned 48
said that she had every 87
said that she had feared 54
said that she had first 320
said that she had flown 50
said that she had found 1210
said that she had given 1086
said that she had grown 205
said that she had hired 47
said that she had hoped 175
said that she had known 942
said that she had liked 221
said that she had lived 517
said that she had loved 179
said that she had moved 132
said that she had never 5745
said that she had noted 42
said that she had often 464
said that she had quite 158
said that she had rather 103
said that she had really 164
said that she had saved 120
said that she had shown 74
said that she had slept 191
said that she had spent 467
said that she had taken 1167
said that she had thrown 80
said that she had tried 899
said that she had urged 40
said that she has never 299
said that she too would 248
said that she was about 357
said that she was alive 43
said that she was alone 230
said that she was armed 85
said that she was asked 110
said that she was aware 334
said that she was bored 100
said that she was bound 148
said that she was built 54
said that she was calling 113
said that she was crazy 128
said that she was driving 82
said that she was either 133
said that she was feeling 572
said that she was finding 57
said that she was forty 48
said that she was fully 51
said that she was getting 468
said that she was given 117
said that she was growing 72
said that she was happy 688
said that she was hungry 179
said that she was keeping 62
said that she was known 57
said that she was learning 94
said that she was looking 653
said that she was lucky 107
said that she was madam 178
said that she was missing 50
said that she was nearly 104
said that she was never 517
said that she was often 146
said that she was playing 51
said that she was pleasing 121
said that she was praying 80
said that she was proud 309
said that she was putting 85
said that she was quite 964
said that she was raped 57
said that she was rather 123
said that she was really 462
said that she was right 515
said that she was running 85
said that she was seeking 46
said that she was sending 121
said that she was setting 49
said that she was short 58
said that she was sinking 48
said that she was sitting 169
said that she was sorry 1772
said that she was speaking 42
said that she was staying 169
said that she was still 1853
said that she was taken 139
said that she was talking 120
said that she was teaching 40
said that she was telling 69
said that she was thinking 401
said that she was thirty 266
said that she was tired 2241
said that she was truly 41
said that she was under 298
said that she was upset 125
said that she was waiting 201
said that she was walking 90
said that she was willing 735
said that she was working 286
said that she was worthy 47
said that she was writing 180
said that that was about 53
said that that was quite 282
said that that was rather 59
said that that was right 72
said that that was where 221
said that then they would 49
said that they are about 91
said that they are aware 100
said that they are based 69
said that they are bound 56
said that they are either 341
said that they are equal 76
said that they are faces 98
said that they are found 78
said that they are fully 41
said that they are getting 87
said that they are given 157
said that they are happy 94
said that they are known 51
said that they are looking 93
said that they are nearly 44
said that they are never 236
said that they are often 356
said that they are quite 287
said that they are rather 115
said that they are really 92
said that they are right 45
said that they are still 564
said that they are taken 52
said that they are under 130
said that they are willing 211
said that they are working 120
said that they are worthy 44
said that they had about 61
said that they had acted 242
said that they had asked 324
said that they had based 43
said that they had begun 158
said that they had built 94
said that they had ceased 79
said that they had close 44
said that they had drawn 87
said that they had drunk 163
said that they had either 292
said that they had every 59
said that they had faced 61
said that they had first 258
said that they had found 1899
said that they had given 814
said that they had grown 145
said that they had hired 68
said that they had hoped 120
said that they had known 524
said that they had lived 375
said that they had moved 258
said that they had never 6242
said that they had often 276
said that they had rather 103
said that they had really 76
said that they had reason 55
said that they had saved 79
said that they had shown 95
said that they had slept 56
said that they had spent 284
said that they had still 57
said that they had strong 47
said that they had sworn 58
said that they had taken 1420
said that they had thrown 54
said that they had tried 849
said that they had voted 380
said that they run fifty 90
said that they too would 143
said that this had never 161
said that this man could 50
said that this man lives 159
said that this man would 73
said that this new world 44
said that this one would 50
said that this war would 62
said that this was about 107
said that this was based 56
said that this was first 136
said that this was never 53
said that this was often 80
said that this was proof 42
said that this was quite 315
said that this was rather 55
said that this was really 226
said that this was right 47
said that this was still 118
said that this was where 334
said that was all right 5293
said that was his first 60
said that was not known 56
said that was not quite 283
said that was not really 75
said that was not right 385
said that was one reason 120
said that you are sorry 62
said that you are under 57
said that you can judge 115
said that you can never 267
said that you can prove 78
said that you had asked 115
said that you had found 67
said that you had given 208
said that you had known 53
said that you had never 304
said that you had taken 169
said that you had thrown 59
said then that she would 82
said then that they would 88
said then that you could 48
said then that you would 113
said they did not agree 194
said they did not allow 141
said they did not apply 48
said they did not belong 260
said they did not blame 154
said they did not bother 97
said they did not carry 84
said they did not doubt 121
said they did not drink 149
said they did not enjoy 184
said they did not exist 132
said they did not favor 63
said they did not fully 50
said they did not offer 45
said they did not quite 45
said they did not really 414
said they did not serve 69
said they did not smoke 86
said they did not spend 50
said they did not trust 804
said they did not watch 63
said they did not worry 87
said they had long known 67
said they had not asked 69
said they had not found 332
said they had not given 127
said they had not known 299
said they had not liked 43
said they had not really 106
said they had not taken 181
said they had not tried 53
said they had not voted 118
said they had read about 78
said this and that about 138
said this and that small 120
said this long ago about 48
said this was all right 244
said this was her first 72
said this was his first 153
said this was not about 76
said this was not right 58
said this with his usual 70
said was that his father 47
said was that she could 104
said was that she hoped 70
said was that she would 262
said was that they could 101
said was that they never 42
said was that they would 157
said was that you could 126
said was that you would 95
said with her head bowed 49
said with her head still 52
said with his dry smile 115
said with his head bowed 75
said with his odd smile 41
said yes and she asked 50
said you can not change 54
said you can not fight 47
said you can not judge 44
said you can not really 80
said you can not serve 66
said you can not stand 53
said you can not trust 115
said you can not write 49
said you did not agree 40
said you did not belong 62
said you did not blame 49
said you did not drink 78
said you did not really 159
said you did not sleep 78
said you did not smoke 43
said you did not trust 147
said you did not write 53
said you had not asked 52
said you had not found 44
said you was not gonna 50
said you was not grown 47
sail than they can carry 50
sail was set and drawing 52
sail with all his fleet 168
sail with him for libya 64
sake and for her father 50
sake and for her mother 41
sake and for our child 224
sake and not for anything 59
sake and not for money 97
sake and not for theirs 93
sake and not for yours 50
sale that they can serve 85
salt and let them drain 83
salt and let them stand 139
same age and had grown 89
same age and had known 75
same age and sex group 157
same age and sex whose 65
same age that his father 98
same age who are still 157
same age who had never 114
same age who has never 40
same air that you breathe 66
same air with this deadly 209
same air with you again 44
same and are not changing 45
same and are not equal 79
same and does not change 152
same and each and every 129
same and for that reason 46
same and for this reason 61
same and that they would 45
same and yet not quite 54
same are men and women 74
same bed with her father 113
same bed with her mother 221
same bed with her until 48
same bed with his father 74
same bed with his mother 303
same bed with its mother 116
same being with his father 197
same both day and night 105
same car that had taken 43
same day and year above 285
same day one year later 62
same day she was taken 75
same day that her father 113
same day that his father 135
same day that his mother 64
same day that she wrote 79
same day that they would 69
same day that this order 48
same day they are baked 77
same day they are taken 70
same day with his father 173
same ease that she would 41
same ease that you could 49
same ease they had found 40
same for air and water 43
same for all and which 49
same for any age group 50
same for any long period 44
same for any two firms 63
same for any two forms 48
same for any two months 60
same for any two people 422
same for each age group 161
same for each and every 518
same for long and short 80
same for man and woman 98
same for men and women 6107
same god who had given 95
same god who has given 251
same had that act never 48
same has any one still 110
same law does not apply 116
same man cut his throat 87
same man she had known 148
same man she had loved 56
same man they had known 62
same man who had acted 60
same man who had asked 111
same man who had beaten 52
same man who had built 52
same man who had drawn 47
same man who had fired 51
same man who had first 271
same man who had given 374
same man who had headed 51
same man who had hired 41
same man who had often 199
same man who had raped 49
same man who had saved 132
same man who had shown 75
same man who had stood 151
same man who had sworn 44
same man who had taken 420
same man who had thrown 46
same man who had tried 215
same man who has given 66
same man who was later 252
same may use and enjoy 52
same men now that wrote 45
same men who are about 41
same men who had built 59
same men who had stood 40
same men who had taken 124
same men who had thrown 56
same men who had tried 45
same men who six months 74
same oath that was taken 82
same old song and dance 934
same old things day after 49
same old things year after 48
same one she had given 57
same one she had taken 42
same one that had flown 42
same one that had given 46
same one that had taken 101
same one that was given 66
same one that was shown 40
same one who had first 50
same one who had given 174
same one who had taken 149
same one who had tried 62
same path she had taken 73
same path they had taken 108
same row with that house 57
same sex and age group 229
same things but they would 58
same things that they would 73
same things that you would 80
same things they had taken 70
same things you say about 46
same way and are shown 83
same way and they would 40
same way and with equal 175
same way each and every 186
same way for all kinds 51
same way for all people 131
same way for all types 70
same way for all users 41
same way for all women 44
same way for both sexes 97
same way for both types 106
same way for each group 44
same way men and women 63
same way one can prove 42
same way she did about 138
same way she did every 50
same way she had known 44
same way she had loved 41
same way she had taken 92
same way that all human 41
same way that all others 90
same way that all people 48
same way that god loves 90
same way that her father 318
same way that her mother 473
same way that his father 798
same way that his mother 149
same way that his shell 54
same way that not every 42
same way that one calls 62
same way that one could 207
same way that one finds 84
same way that one knows 110
same way that one learns 136
same way that one looks 44
same way that one makes 66
same way that one might 1805
same way that one speaks 126
same way that one takes 51
same way that one views 97
same way that one would 1199
same way that our worthy 59
same way that she could 115
same way that she loved 76
same way that she might 182
same way that she would 370
same way that they appear 122
same way that they apply 311
same way that they avoid 48
same way that they cause 45
same way that they could 281
same way that they exist 48
same way that they might 595
same way that they occur 58
same way that they study 40
same way that they tried 50
same way that they would 2586
same way that two people 66
same way that you added 118
same way that you apply 92
same way that you change 105
same way that you could 191
same way that you create 528
same way that you doubt 49
same way that you enter 106
same way that you found 42
same way that you judge 88
same way that you might 848
same way that you place 42
same way that you print 57
same way that you start 95
same way that you would 3930
same way that you write 92
same way they are added 41
same way they are today 159
same way they did about 68
same way they had taken 47
same way you can change 54
same way you did about 58
same with all his might 42
same with all our hearts 63
same with all our might 57
same with all things which 58
same with any and every 147
same with each and every 47
same with his own hands 100
same with men and women 136
same with that for which 87
same with that with which 62
same year and has since 77
same year she was again 51
same year she was given 54
same year she was named 142
same year that her father 113
same year that her first 94
same year that her mother 89
same year that his father 638
same year that his first 117
same year that his mother 56
same year that she began 50
same year that she wrote 44
same year with his father 162
same year with our father 53
same year with this story 86
sand and mud and water 48
sand and mud for miles 40
sane men who are asked 73
sank with all its cargo 59
save all men and women 49
save all that they could 40
save any one who lives 50
save for one old woman 41
save for two red spots 43
save her and her child 108
save her and her father 47
save her and her people 47
save him all this cruel 75
save him and his mother 113
save him and his people 236
save now and buy later 45
save that now and again 355
save that one for later 79
save that they are close 41
save this one for later 44
save you and you shall 77
saving and has got money 59
saving her and her uncle 45
saving her own new writing 226
saving his head and cooking 46
saying and doing all sorts 63
saying and doing that which 78
saying and doing things which 424
saying god does not exist 40
saying how far this feeling 52
saying how long they might 43
saying how long this state 114
saying she did not quite 80
saying she did not really 63
saying she did not trust 45
saying she had not known 44
saying she had not slept 40
saying she was all right 224
saying she was not feeling 152
saying she was not hungry 191
saying she was not really 48
saying she was too tired 303
saying that all that could 42
saying that all things which 41
saying that all was quiet 53
saying that each and every 195
saying that for any given 58
saying that for this reason 164
saying that god can never 48
saying that god had given 165
saying that god has given 151
saying that her son would 66
saying that his death would 48
saying that his men would 67
saying that his son would 65
saying that its own ideals 127
saying that law and order 50
saying that men and women 566
saying that now she could 48
saying that one can never 79
saying that she had acted 48
saying that she had asked 77
saying that she had found 458
saying that she had given 328
saying that she had grown 41
saying that she had known 130
saying that she had lived 128
saying that she had loved 47
saying that she had never 1145
saying that she had often 72
saying that she had really 55
saying that she had saved 40
saying that she had shown 71
saying that she had slept 60
saying that she had spent 111
saying that she had taken 355
saying that she had tried 134
saying that she has found 41
saying that she has given 42
saying that she has never 119
saying that she was about 198
saying that she was feeling 128
saying that she was getting 128
saying that she was happy 278
saying that she was keeping 48
saying that she was looking 168
saying that she was never 93
saying that she was proud 72
saying that she was quite 236
saying that she was really 118
saying that she was right 133
saying that she was sending 63
saying that she was sorry 539
saying that she was staying 79
saying that she was still 254
saying that she was thinking 85
saying that she was tired 424
saying that she was under 47
saying that she was waiting 59
saying that she was willing 149
saying that she was working 64
saying that she was writing 74
saying that that was where 42
saying that they are about 88
saying that they are above 43
saying that they are alike 100
saying that they are based 67
saying that they are either 141
saying that they are equal 96
saying that they are false 53
saying that they are forms 53
saying that they are fully 43
saying that they are getting 72
saying that they are happy 50
saying that they are human 132
saying that they are hungry 40
saying that they are looking 102
saying that they are never 67
saying that they are often 40
saying that they are quite 225
saying that they are really 108
saying that they are right 94
saying that they are sorry 52
saying that they are still 257
saying that they are thinking 71
saying that they are tired 137
saying that they are willing 156
saying that they are working 73
saying that they are worse 42
saying that they can never 58
saying that they had acted 108
saying that they had asked 79
saying that they had drunk 115
saying that they had found 710
saying that they had given 238
saying that they had hoped 52
saying that they had known 58
saying that they had leaked 64
saying that they had never 932
saying that they had often 56
saying that they had rather 59
saying that they had spent 69
saying that they had still 82
saying that they had taken 321
saying that they had tried 103
saying that this can never 43
saying that this was quite 60
saying that this was right 51
saying that this was where 84
saying that you are about 99
saying that you are feeling 61
saying that you are looking 102
saying that you are quite 45
saying that you are really 64
saying that you are right 43
saying that you are sorry 157
saying that you are still 179
saying that you are thinking 58
saying that you are willing 130
saying that you can catch 46
saying that you can never 212
saying that you can trust 46
saying that you had given 52
saying that you had lived 171
saying that you had never 73
saying that you had taken 54
saying they did not agree 52
saying they did not belong 48
saying they did not really 64
saying they did not trust 42
saying they had not found 69
saying things she had never 54
saying things that they would 42
saying this and that about 122
saying this she was quite 42
saying you can not change 67
saying you can not stand 51
saying you can not trust 78
says all men are equal 52
says and does and plans 41
says and does and thinks 54
says and does things which 174
says and that this court 71
says god does not exist 57
says god has not given 46
says his dog has never 40
says one who had every 45
says one who had often 86
says one who has found 45
says she and her mother 103
says she can not breathe 66
says she can not marry 87
says she can not really 40
says she can not sleep 259
says she can not spare 95
says she can not stand 571
says she can not trust 82
says she can not write 101
says she did not really 88
says she did not sleep 53
says she did not write 40
says she does not belong 42
says she does not blame 107
says she does not enjoy 40
says she does not really 242
says she does not sleep 53
says she does not trust 247
says she does not worry 68
says she does not write 72
says she has not found 42
says she has not slept 102
says she saw him writing 64
says she was not aware 56
says she was with angelo 67
says that all our human 45
says that all she wants 64
says that all things which 75
says that day and night 69
says that each and every 145
says that each man shall 69
says that for any given 113
says that for six months 57
says that for this reason 312
says that god has given 461
says that his own father 46
says that man and woman 103
says that men and women 595
says that men are snobs 58
says that not long after 124
says that one can never 64
says that one day while 49
says that one man shall 128
says that one who knows 77
says that she can never 102
says that she had never 184
says that she has found 231
says that she has given 114
says that she has known 106
says that she has lived 48
says that she has never 984
says that she has often 99
says that she has taken 95
says that she has tried 119
says that she was about 40
says that she was built 57
says that she was given 62
says that she was never 188
says that she was quite 85
says that she was still 42
says that she was taken 60
says that they are about 55
says that they are bound 81
says that they are either 134
says that they are equal 74
says that they are found 181
says that they are given 58
says that they are looking 40
says that they are never 51
says that they are often 152
says that they are quite 92
says that they are really 92
says that they are right 48
says that they are still 216
says that they are under 43
says that they are willing 90
says that they are working 41
says that they can never 41
says that they now cover 57
says that things are getting 47
says that this has never 64
says that thou art chief 50
says that you are about 101
says that you are really 42
says that you are right 115
says that you are still 159
says that you are willing 91
says that you can belong 82
says that you can never 156
says they are all right 194
says they are not really 57
says they can not stand 41
says you are all right 145
says you can not build 51
says you can not change 187
says you can not create 40
says you can not drink 62
says you can not drive 58
says you can not enjoy 62
says you can not fight 51
says you can not hurry 55
says you can not judge 47
says you can not marry 52
says you can not prove 44
says you can not really 65
says you can not serve 170
says you can not start 68
says you can not touch 61
says you can not trust 237
says you can not write 89
says you owe him money 50
seals who had not begun 78
seaming with her own hands 84
seating for men and women 832
seats for men and women 83
seats for men with large 42
sect are all that dwell 62
sect who does not fully 45
seed oil and oil cakes 60
seed that may bear fruit 195
seeing and doing and feeling 328
seeing both men and women 52
seeing how far one could 45
seeing how far she could 202
seeing how far she would 82
seeing how far they agree 50
seeing how far they could 865
seeing how far they would 109
seeing how far you could 83
seeing how long she could 59
seeing how long they could 94
seeing how near they could 100
seeing men err and bleed 57
seeing now that this child 50
seeing one dog run after 94
seeing she did not reply 40
seeing she was all right 107
seeing that all his plans 48
seeing that all men ought 48
seeing that all was quiet 198
seeing that all was right 538
seeing that each and every 68
seeing that god has given 64
seeing that his idea could 44
seeing that its own people 67
seeing that law and order 72
seeing that men and women 67
seeing that she had found 49
seeing that she had given 48
seeing that she had lived 54
seeing that she had never 164
seeing that she had taken 83
seeing that she was about 448
seeing that she was alone 293
seeing that she was awake 131
seeing that she was getting 98
seeing that she was looking 45
seeing that she was never 41
seeing that she was quite 68
seeing that she was really 282
seeing that she was still 246
seeing that she was tired 51
seeing that they are about 42
seeing that they are based 43
seeing that they are given 92
seeing that they are never 56
seeing that they are often 112
seeing that they are spread 51
seeing that they are still 151
seeing that they are taken 59
seeing that they had never 99
seeing that they had reason 59
seeing that they had still 47
seeing that they had taken 65
seeing that you are about 57
seeing they are far above 96
seeing things they had never 40
seeing with his not opening 71
seeing you and our sitting 66
seeing you can not offer 41
seek and use all helps 261
seek for seas they never 179
seek god and his kingdom 84
seek god with our whole 99
seek her out and offer 58
seek him out and offer 175
seek him with our whole 210
seek his own and others 40
seek his own but every 42
seek not its real helps 55
seek not our own glory 76
seek out him who knows 54
seek out men and women 80
seek thee thou art found 41
seek them out and offer 41
seek with all his might 42
seek with all its might 96
seek with all our hearts 91
seek with all our might 305
seek with all our power 59
seem and how they really 42
seem long for this world 90
seem that for this reason 58
seem that men and women 109
seem that she was about 49
seem that they are arguing 57
seem that they are quite 45
seem that they are rather 40
seem that they are right 48
seem that they who named 54
seem that you are getting 42
seen all that had taken 100
seen all that was worthy 123
seen all things that exist 197
seen and who had never 69
seen and who has never 47
seen any one who could 151
seen both day and night 192
seen both men and women 428
seen but sky and water 74
seen for who they really 51
seen for who you really 41
seen god nor his image 40
seen her and her father 43
seen her for six months 286
seen her for six weeks 128
seen her for two months 179
seen her for two weeks 224
seen her for two whole 55
seen her this two hours 78
seen her with her father 67
seen her with her mother 40
seen her yet this morning 68
seen him and are aware 44
seen him and his mother 41
seen him and not known 45
seen him for six months 345
seen him for six weeks 127
seen him for two hours 42
seen him for two months 346
seen him for two weeks 366
seen him jab all round 43
seen him lay his beauty 160
seen him now and again 66
seen him sit all night 42
seen him sit for hours 255
seen him then they would 82
seen him this long while 159
seen him who has taken 91
seen him with his mother 78
seen him with his shirt 105
seen him with sir henry 57
seen him with six sheep 66
seen him with that woman 42
seen him yet this morning 154
seen his bow and arrow 207
seen his meat and drink 84
seen how far they would 69
seen how men and women 65
seen how you can change 83
seen how you can create 164
seen its ups and downs 175
seen old men and women 122
seen one for six months 49
seen one man who could 93
seen set set set shake 143
seen that all too often 51
seen that all was right 192
seen that death she lived 48
seen that each and every 83
seen that for all cases 56
seen that for any given 435
seen that for any value 132
seen that for each value 108
seen that for this reason 77
seen that man was bound 132
seen that men and women 161
seen that men with white 69
seen that she was still 122
seen that they are based 152
seen that they are either 62
seen that they are found 51
seen that they are given 44
seen that they are large 40
seen that they are nearly 85
seen that they are often 194
seen that they are quite 215
seen that they are rather 40
seen that they are really 128
seen that they are right 68
seen that they are still 63
seen that this can occur 58
seen that with this method 57
seen that you can create 58
seen them all our lives 41
seen them for six months 76
seen them for two weeks 51
seen this does not occur 52
seen this old man cross 86
seen was that thou mayst 41
seen with him any where 135
seen with his arm round 62
seen you for six months 161
seen you for six weeks 49
seen you for two months 75
seen you for two weeks 93
seen you for two whole 75
seen you out and about 175
seen you this long while 265
seen you with his books 44
sees all that his mother 45
sees all things and knows 89
sees both men and women 105
sees but can not avoid 66
sees not that his right 42
sees not that this whole 52
sees that men and women 109
sees that they are daily 63
sees that they are equal 63
sees that you are really 64
sees that you are willing 44
self and for this reason 41
self and not for others 44
self being all she seeks 43
self does not yet exist 139
self set her own price 318
self that does not change 64
self that does not exist 120
sell all that they could 73
sell and pay his debts 41
sell him and his goods 65
sell him for any price 51
sell off all our ships 267
sell oil and gas leases 63
sell one and buy white 40
sell out all his stock 48
sell out and get money 51
sell out his own mother 83
sell out his own people 59
sell them and get money 66
sell them for any price 89
sell them for ten cents 144
sell them for ten times 40
send for you this morning 42
send her and her child 45
send her and her mother 96
send him and his mother 82
send him earth and water 54
send him his box again 49
send him men and money 62
send him with all speed 40
send him with his small 40
send him with you until 73
send our men and women 47
send out men and women 144
send them with all speed 84
send you his own thanks 42
send you six new books 85
send you this year either 53
sent for all his people 53
sent for her and again 41
sent for her and asked 260
sent for him and after 98
sent for him and asked 1770
sent for him and began 57
sent for him and found 44
sent for him and given 60
sent for him and spoke 67
sent for him and tried 48
sent for him and urged 72
sent for him one evening 79
sent for him one morning 144
sent for him that morning 79
sent for him this morning 377
sent for his dear mother 88
sent for them and asked 188
sent for with all speed 227
sent for you this evening 104
sent for you this morning 270
sent her and her mother 60
sent her out this morning 56
sent her with one crash 44
sent him and his mother 89
sent him and his party 44
sent him men and money 89
sent him off that sense 59
sent him off this morning 45
sent him with all speed 60
sent off for six months 222
sent off with all haste 42
sent off with all speed 75
sent out for dry cleaning 41
sent out his own ships 66
sent out men and women 51
sent out not long since 41
sent out with two boats 41
sent out with two ships 62
sent set set set shake 255
sent them all off merry 57
sent them and his horse 51
sent them did not appear 101
sent them off this morning 41
sent them out with small 44
sent with all due speed 40
sent with her own nurse 40
sets for men and women 92
sets out for his father 42
sets out for that place 70
sets out for two weeks 46
sets out his own views 139
sets that are too large 94
sets you off and makes 57
sett out for her within 55
sewing for her and packing 64
sewn with her own hands 73
ship and all his goods 44
ship and all its cargo 114
ship and all its parts 45
ship and all our lives 48
ship and that she would 44
ship and that they would 43
ship met with bad weather 56
ship that had any sailing 45
ship that was being built 111
ship was being put about 165
ship was now all cased 84
ship was then put about 43
ship with all her sails 282
ship with all its cargo 76
ship with all its rigging 41
ship with all its sails 71
ship with his own goods 46
ship with his own hands 127
ship with his own money 64
shoes and her old black 58
shoes and not yet begun 54
shoes and put them neatly 43
shoes and put them under 88
shoes and then his socks 46
shoes are not too tight 118
shoes for men and women 830
shoes that are too large 141
shoes that are too short 324
shoes that are too small 620
shoes that are too tight 1697
shoes that did not belong 43
shoes that did not match 225
shoes that did not quite 47
shoes they are not worthy 42
shoes with his own hands 78
shoes you are not worthy 43
shop and buy her anything 56
shop for him and stock 56
shop for men and women 189
shop one day and asked 82
shop with his own hands 60
shop with his own tools 61
shot and did not shoot 170
shot dead and two others 128
shot for being out after 43
shot him off his horse 517
shot him with his arrow 58
shot him with his rifle 64
shot him with two balls 91
shot out and his fingers 124
shot rang out and echoed 84
shot with bow and arrow 1759
shot with gun and rifle 117
shot with his own hands 174
shot with his own rifle 139
shot with his own weapon 85
shot with one day round 78
show both men and women 518
show for all that money 46
show had not yet begun 51
show her her own folly 64
show her how she could 260
show her how she might 63
show her how she ought 60
show her that her father 40
show her that she could 434
show her that she might 50
show her that she really 42
show her that she would 95
show her that they could 54
show him and his party 49
show him how and where 50
show him how she could 69
show him how she loved 49
show him how they could 61
show him that she cared 108
show him that she could 781
show him that she loved 99
show him that she loves 54
show him that she really 51
show him that she still 62
show him that she would 242
show him that they could 106
show him that they would 53
show him that you really 50
show him that you still 41
show his own two whips 51
show how all this works 109
show how and why people 95
show how day and night 46
show how each and every 109
show how far they could 69
show how men and women 586
show how one can apply 50
show how one goes about 65
show how they are alike 311
show how they are based 50
show how they are built 51
show how they are feeling 174
show how they can serve 44
show how things are alike 200
show how this can occur 98
show how this may occur 109
show how you are feeling 110
show how you can apply 274
show how you can build 165
show how you can change 125
show how you can create 495
show how you can easily 116
show how you can solve 110
show how you can write 98
show men how they might 89
show men they are fasting 440
show off her new dress 89
show off her new house 44
show off his new boots 48
show off his new bride 56
show off his own learning 86
show off his own power 93
show off his own skill 61
show she did not really 101
show she was all right 44
show that all our moral 82
show that all too often 46
show that all was right 98
show that each and every 445
show that fat and added 369
show that for all types 43
show that for any fixed 183
show that for any given 1012
show that for any point 169
show that for any value 223
show that for both sexes 87
show that for each value 113
show that for one reason 40
show that for this group 92
show that for this model 134
show that for this reason 60
show that god has given 121
show that heat and light 52
show that his own party 104
show that law and order 147
show that law can never 121
show that men and women 3094
show that not all cases 81
show that not all people 97
show that not all women 152
show that one can never 120
show that one can write 93
show that one year after 44
show that she had given 165
show that she had lived 46
show that she had never 173
show that she had taken 353
show that she has never 145
show that she too could 48
show that she was alive 142
show that she was awake 85
show that she was aware 746
show that she was either 191
show that she was fully 114
show that she was happy 141
show that she was never 43
show that she was quite 232
show that she was really 232
show that she was right 125
show that she was sorry 114
show that she was still 758
show that she was strong 60
show that she was thinking 113
show that she was truly 81
show that she was under 86
show that she was willing 249
show that she was worthy 160
show that they all belong 157
show that they are about 292
show that they are above 199
show that they are alike 91
show that they are alive 311
