safer involved 46 safer anywhere 44
shall instance 77 shall neighbor 164
shall patience 93 shall families 50
shall children 86 shall children 59
shall children 47 shall iniquity 3108
shall branches 87 shall eternity 87
shall solemnly 57 shall recovery 64
shall somewhat 81 shall mattress 44
shall commencing 48 shall distance 69
shall juncture 46 shall anywhere 77
shall detained 271 shall valuable 60
shall numerous 66 shall industry 100
shall obstruct 93 shall respects 118
shall instance 122 shall business 56
shall hereafter 49 shall proceeds 51
shall director 48 shall employee 253
shall censures 44 shall envelope 42
shall beautiful 101 shall maintain 68
shall yourself 70 shall interest 110
shall mountain 1170 shall analysis 277
shall concluding 99 shall progress 45
shall treatment 53 shall remember 66
shall yourself 111 shall partially 40
shall prologue 41 shall maintain 170
shall deserted 70 shall district 60
shall mouldering 43 shall guardians 116
shall trumbull 72 shall analysis 83
shall judgment 89 shall yourself 78
shame persuade 81 shape identity 89
shape expected 52 shape imagined 41
share concerns 413 share favorite 66
share insights 68 share personal 202
share problems 95 share response 149
share acquired 77 sharing personal 48
sharing yourself 142 sharing insights 68
sharing memories 50 sharing insights 132
sharing memories 94 sharing personal 43
sharp december 69 sharp crevices 43
sharp shoulder 85 sheep deprived 50
sheep families 61 sheet notebook 70
shewing addicted 51 shewing affected 81
shewing intended 46 shewn conducting 41
shews intended 55 shift attention 215
shining domestic 56 ships chimneys 88
ships captured 66 shirt breeches 85
shirt trousers 498 shirt underneath 49
shock received 117 shock suffered 47
shook trembled 48 shook cordially 89
shook garments 62 short intended 43
short scarcely 71 short virtuous 53
showing exercise 67 showing executed 54
showing possible 224 showing presence 55
showing attention 52 showing acquired 49
showing actually 68 showing attended 49
showing expected 64 showing mastered 86
showing obtained 45 showing probably 61
showing received 310 showing recently 53
showing returned 42 showing suffered 63
showing acquired 56 showing complied 92
showing obtained 46 showing received 138
showing retained 68 showing suffered 85
showing affected 74 showing conscious 62
showing entitled 146 showing prepared 226
showing probably 42 showing respects 46
showing forgetting 41 showing instance 66
showing actively 71 showing acquired 106
showing complied 185 showing received 83
showing actually 77 showing affected 93
showing composed 52 showing contrary 77
showing designed 67 showing directly 52
showing executed 87 showing intended 1063
showing obtained 235 showing possible 948
showing prepared 41 showing probably 157
showing procured 50 showing produced 75
showing received 43 showing regarded 43
showing economic 45 showing prepared 43
showing sixpence 50 shown superiors 40
shown highways 59 shown possible 319
shown resolved 67 shown treatment 47
shown treatment 69 shown instance 41
shown acquired 46 shown actually 51
shown authority 66 shown received 82
shown suffered 51 shown acquired 64
shown received 47 shown suffered 41
shown conscious 53 shown deprived 111
shown entirely 83 shown entitled 80
shown ignorant 56 shown mistaken 152
shown prepared 202 shown probably 62
shown condition 58 shown instance 74
shown condition 116 shown instance 90
shown situation 158 shown produced 190
shown actually 100 shown composed 68
shown dangerous 55 shown designed 40
shown essential 60 shown intended 134
shown obtained 90 shown occupied 70
shown possible 2956 shown prepared 122
shown probably 159 shown averaged 140
shown enclosed 55 shown contains 40
shown capacity 103 shown produced 69
shown transfer 246 shown treatment 41
shown distance 47 shown pressure 95
shown velocity 131 shown algorithm 54
shown concepts 54 shown elements 48
shown equations 47 shown proteins 41
shows regarded 102 shows possible 568
shows favorite 41 shows tourists 43
shows absorbed 98 shows accepted 86
shows acquired 221 shows actually 85
shows attained 98 shows intended 107
shows mastered 235 shows observed 91
shows received 388 shows returned 40
shows suffered 40 shows absorbed 67
shows accepted 188 shows achieved 143
shows acquired 85 shows actually 99
shows attained 151 shows followed 138
shows mastered 196 shows observed 45
shows received 270 shows remained 97
shows suffered 161 shows actively 57
shows actually 231 shows actuated 49
shows admitted 127 shows arrested 45
shows attempting 41 shows baptized 174
shows conscious 720 shows desirous 113
shows employed 157 shows entirely 111
shows entitled 113 shows expected 88
shows ignorant 317 shows inclined 154
shows intended 148 shows involved 180
shows mistaken 173 shows prepared 536
shows probably 350 shows regarded 487
shows sensible 46 shows seriously 116
shows somewhat 105 shows instance 102
shows original 140 shows instance 112
shows condition 147 shows district 107
shows instance 521 shows situation 277
shows acquired 117 shows finished 157
shows followed 52 shows increased 196
shows received 55 shows remained 107
shows suffered 97 shows accepted 103
shows actually 273 shows believed 46
shows compiled 89 shows composed 740
shows designed 658 shows employed 128
shows executed 200 shows expected 110
shows formerly 161 shows intended 2510
shows possible 1982 shows prepared 188
shows probably 656 shows produced 151
shows received 216 shows regarded 632
shows rendered 41 shows situated 111
shows pressure 167 shows absorbed 113
shows capacity 191 shows transfer 694
shows distance 92 shows pressure 44
shows response 94 shows velocity 324
shows approach 113 shows industry 105
shows interest 278 shows branches 49
shows concepts 253 shows elements 230
shows equations 188 shows extremes 41
shows families 93 shows functions 152
shows languages 101 shows patterns 88
shows problems 112 shows questions 106
shows solutions 106 shows variables 484
shows actually 132 shows conscious 43
shows inclined 103 shows mistaken 73
shows prepared 94 shows consider 116
shows estimate 93 shows identify 150
sides diagonals 63 sides included 61
sight improved 63 sight happened 44
signs languages 64 signs destined 120
signs prepared 97 signs troubled 83
signs intended 218 since happened 136
since materials 43 since believed 49
since involved 66 since elements 113
since contains 111 since powerful 40
since conscious 45 since favorite 48
since essential 65 since functions 131
since premises 43 since purposes 128
since mentioned 105 since supposed 43
since beautiful 49 since received 42
since possible 441 since received 107
since remained 73 since suffered 112
since followed 70 since occupied 45
since produced 141 since received 77
since remained 177 since returned 49
since suffered 50 since traveled 41
since remained 47 since acquired 48
since advanced 40 since averaged 55
since declined 466 since decreased 143
since expanded 83 since happened 49
since increased 468 since obtained 41
since occupied 43 since occurred 53
since produced 55 since provided 50
since received 219 since remained 630
since suffered 82 since actively 53
since actually 348 since challenge 64
since coincide 135 since comprise 50
since conflict 62 since consider 722
since describe 182 since directly 606
since disappear 49 since dissolve 68
since exercise 83 since generate 186
since hesitate 73 since identify 103
since indicate 407 since interact 204
since maintain 90 since manifest 108
since multiply 48 since normally 312
since perceive 158 since practice 72
since preserve 100 since properly 99
since remember 41 since resemble 95
since separate 105 since strictly 44
since tolerate 69 since transmit 44
since directly 61 since intended 152
since mentioned 50 since normally 54
since possible 677 since relevant 60
since required 112 since happened 41
since actually 119 since remember 109
singles situation 88 sitting lonesome 106
sized wondered 45 sizes locations 46
skill authority 129 skill acquired 141
skill acquired 75 slain mentioned 56
slave twentieth 305 slaying confusion 56
sleep elevated 319 small indicate 66
small seriously 48 small condition 99
small included 50 small possible 81
small movement 87 small pressure 78
small shoulder 45 small problems 372
small variables 42 small scarcely 312
small possible 204 small scarcely 143
small consider 165 small scarcely 94
small consider 202 smart received 70
smell nostrils 47 smell nostrils 67
smell nostrils 146 smile beautiful 46
smile handsome 100 smile probably 48
smoke presence 79 smoke nostrils 45
smoke nostrils 251 smoke nostrils 2539
smoke whenever 80 smoke nostrils 50
smoke nostrils 59 smoking favorite 51
solar constant 79 solid formerly 67
solve problems 222 solve problems 467
solve problems 251 solve problems 1750
solve problems 45 solve problems 87
solve problems 152 solve problems 127
solve problems 390 solve problems 41
solve problems 154 solve unknowns 66
solve unknowns 374 solve variables 40
solve problems 620 solve problems 91
solve problems 83 solve problems 92
solving problems 69 solving problems 45
solving problems 48 solving problems 45
solving problems 85 solving problems 169
soothe untoward 56 soothing presence 49
sorry happened 54 sorry continuing 112
sorry accepted 59 sorry confided 61
sorry mentioned 86 sorry offended 62
sorry promised 78 sorry purchasing 79
sorry happened 262 sorry happened 112
sorry conceive 45 sorry happened 40
sorry remember 99 sound produced 72
sound recorded 43 space francois 75
space dimension 130 space arrivals 44
space disposal 48 space occupied 209
space occupied 91 spake concerning 74
spare condition 51 sparing original 46
speaking banished 99 speaks purposes 158
speaks authority 65 speed direction 48
spent vacations 73 spent struggle 96
spies actually 54 spill contents 56
spoil conquest 82 spoke listened 66
spoke fullness 41 spoke personal 43
spoke gentlest 40 spots formerly 48
sprang prepared 79 sprang unawares 62
spread approach 98 spread direction 61
spread direction 91 spread direction 79
spread actually 43 spread returned 40
spread intended 41 spread possible 54
sprung fountain 58 spurs coursers 61
squib unlawful 55 staff academic 101
staff disposal 44 stage roofless 183
stage possible 78 stage respects 51
stamp movement 61 stand situation 53
stand memories 471 stand analysis 112
stand category 93 stand sunshine 132
stand sunshine 40 stand tradition 46
stars underlings 47 start frequent 42
start direction 67 start direction 339
start direction 77 start direction 45
start direction 109 start direction 78
start business 152 start possible 51
start questions 131 start materials 158
state immediate 64 state citizens 345
state military 58 state nationals 100
state relations 86 state economic 112
state citizens 52 state disposal 310
state disposal 707 state business 45
state concerns 47 state intention 79
state personal 86 state instance 91
state required 195 state property 54
state expected 71 state actually 83
state obtained 40 state received 596
state embraced 40 state examined 93
state received 179 state arrested 117
state bachelor 75 state educated 45
state murdered 44 state prepared 221
state judgment 89 state instance 195
state modified 96 state received 111
state actually 101 state intended 194
state possible 298 state prepared 115
state probably 48 state proposed 44
state hygienic 72 state prepared 210
state definite 49 stating accepted 92
stating actually 52 stating attended 130
stating business 51 stating captured 73
stating directed 101 stating examined 159
stating expected 40 stating finished 41
stating followed 44 stating informed 56
stating intended 98 stating observed 100
stating obtained 242 stating positive 47
stating prepared 102 stating procured 45
stating promised 58 stating proposed 45
stating received 2006 stating recently 200
stating referred 52 stating resigned 152
stating resolved 52 stating returned 117
stating reviewed 40 stating suffered 67
stating summoned 49 stating withdrawn 55
stating complied 132 stating examined 308
stating received 273 stating attacked 45
stating confined 96 stating desirous 132
stating detained 43 stating directed 1033
stating employed 47 stating entirely 49
stating entitled 115 stating informed 126
stating prepared 437 stating proceeding 41
stating resolved 45 stating withdrawing 69
stating judgment 105 stating examined 40
stating received 125 stating received 53
stating believed 43 stating composed 70
stating contrary 96 stating dangerous 45
stating designed 49 stating entirely 58
stating essential 195 stating executed 52
stating intended 250 stating possible 140
stating prepared 136 stating probable 60
stating probably 97 stating proposed 104
stating received 52 stating reported 61
stating required 123 stating unlikely 57
stays practice 56 steady engrossed 40
steel treatment 86 steep dangerous 62
steer phoenician 64 steer direction 72
steer direction 47 steer direction 64
steer direction 48 steps direction 90
steps domestic 102 steps trousers 42
stern companion 51 still internal 60
still revolves 83 still beggarly 43
still instinct 423 still direction 43
still unabated 92 still disposal 244
still disposal 208 still disposal 42
still attention 63 still interest 44
still crutches 49 still disposal 100
still disposal 174 still disposed 142
still uncommon 88 still advanced 71
still favorite 127 still favorite 271
still chiefest 82 still favorite 94
still questions 71 still churches 119
still churches 88 still consider 40
still continue 44 still probably 48
stock original 188 stock acquired 105
stock redeemed 58 stock publicly 145
stood daughter 76 store whittier 62
storm fiercest 52 story interest 87
story silently 53 story invention 65
story actually 65 story promised 72
story received 91 story recently 41
story actually 67 story expelled 49
story forcibly 48 story involved 46
story murdered 90 story poisoned 108
story unfolded 49 straw attended 193
strip colonies 51 strip authority 164
strip borrowed 51 strip disguise 52
strip dominions 153 strip garments 119
strip humanity 54 strip identity 46
strip property 216 strip skeleton 53
strip borrowed 72 strong elements 52
strong direction 97 strong covenant 41
strong direction 42 strong supposed 140
strong prepared 75 strong actually 53
strong dispense 42 strong overcome 78
strong withstand 92 strong survived 47
strong believed 43 strong dangerous 48
strong possible 82 study reported 55
study subjects 41 study received 1133
study possible 49 stuff respects 44
suits personal 47 suits purposes 58
suits specific 282 swearing received 47
swearing innocent 213 swell dissolve 189
sword abstract 95 sword scabbard 88
sword scabbard 181 sword scabbard 1801
sword scabbard 106 swore received 140
swore returned 52 swore committing 75
swore ignorant 49 swore innocent 653
