sack and apron luck as 49
said that after reading it 61
said that after reading the 229
said that after seeing the 144
said that after such an 51
said that after taking the 63
said that after what he 53
said that after years of 197
said that apart from the 1809
said that aside from the 231
said that could only be 48
said that dreams were the 43
said that entry into the 48
said that evening when he 66
said that every case of 99
said that every drop of 66
said that every form of 123
said that every kind of 136
said that every line in 49
said that every line of 48
said that every once in 83
said that every part of 210
said that every sort of 45
said that every time he 1099
said that every time the 288
said that every time we 162
said that every type of 40
said that every word in 51
said that every word of 134
said that every work of 133
said that fools rush in 57
said that forty years of 48
said that fully half of 40
said that george eliot is 45
said that human beings as 42
said that human beings do 63
said that human life is 154
said that jesus came to 121
said that jesus made the 51
said that judging from the 156
said that large sums of 62
said that locke drew up 47
said that morning when he 50
said that nearly half of 312
said that nearly half the 168
said that never were the 69
said that night were as 56
said that night when he 87
said that night when we 42
said that people came to 77
said that people come to 45
said that people from the 95
said that people have the 81
said that people have to 114
said that people like me 80
said that people like us 47
said that people living in 79
said that people must be 97
said that people need to 82
said that people tend to 126
said that people used to 166
said that people want to 68
said that people went to 92
said that people were so 58
said that people were to 43
said that people will be 69
said that poetry must be 84
said that right from the 195
said that since coming to 49
said that since most of 92
said that since none of 51
said that since some of 42
said that since there is 222
said that social work is 59
said that though none of 46
said that though some of 61
said that though there is 180
said that today there is 92
said that where there is 1172
said that while living in 85
said that while many of 108
said that while most of 132
said that while some of 213
said that while there he 99
said that while there is 434
said that women have no 162
said that women have the 63
said that women have to 61
said that women must be 60
said that women need to 46
said that women tend to 82
said that women were the 115
said that women were to 61
said that words such as 55
said that would give me 52
said that would give us 43
said that would have to 192
said that would make it 124
said that would make me 47
said that would make no 61
said that would make the 69
said that would only be 43
said that would suit me 89
said that would teach me 43
said that would tend to 41
said they could come in 51
said they could come to 71
said they could feel the 119
said they could find no 357
said they could give me 157
said they could give no 100
said they could give us 50
said they could have it 165
said they could have no 100
said they could have the 234
said they could help me 74
said they could keep it 48
said they could keep the 79
said they could live on 87
said they could make it 110
said they could make no 97
said they could make the 79
said they could only be 60
said they could only do 45
said they could rely on 40
said they could stay in 76
said they could take it 97
said they could take me 47
said they could take no 83
said they could take the 101
said they could take us 89
said they could talk to 54
said they could tell the 60
said they could think of 146
said they liked living in 43
said they might come in 45
said they might have the 45
said they might have to 324
said they might just as 50
said they might want to 143
said they might well be 41
said they never heard of 238
said they never heard the 71
said they never used the 42
said they never went to 140
said they really must be 42
said they spent most of 88
said they would also be 43
said they would back the 44
said they would blow up 41
said they would burn the 79
said they would bury it 45
said they would call in 85
said they would call me 209
said they would call on 52
said they would call the 162
said they would call us 50
said they would come at 73
said they would come if 67
said they would come in 388
said they would come on 64
said they would come the 44
said they would come to 624
said they would come up 52
said they would draw up 42
said they would drop the 52
said they would find it 233
said they would find the 201
said they would give it 218
said they would give me 897
said they would give no 55
said they would give the 333
said they would give up 390
said they would give us 462
said they would have an 109
said they would have it 210
said they would have me 48
said they would have no 1113
said they would have the 431
said they would have to 4994
said they would help if 46
said they would help in 47
said they would help me 486
said they would help the 112
said they would help to 45
said they would help us 206
said they would hold it 41
said they would hold the 129
said they would join in 58
said they would join the 118
said they would join us 57
said they would keep an 73
said they would keep in 56
said they would keep it 101
said they would keep me 77
said they would keep on 43
said they would keep the 257
said they would keep us 40
said they would kill me 356
said they would kill my 47
said they would kill the 126
said they would kill us 121
said they would leave at 44
said they would leave if 116
said they would leave it 100
said they would leave me 62
said they would leave the 411
said they would leave us 68
said they would like it 101
said they would like me 132
said they would like the 288
said they would like to 10057
said they would live in 77
said they would look as 44
said they would look at 131
said they would look in 40
said they would love to 436
said they would make an 125
said they would make it 144
said they would make me 130
said they would make no 194
said they would make the 399
said they would make up 40
said they would make us 48
said they would meet at 59
said they would meet in 48
said they would meet me 82
said they would meet the 52
said they would meet us 170
said they would miss me 47
said they would miss the 58
said they would move if 87
said they would move to 139
said they would need to 284
said they would obey the 77
said they would only be 163
said they would only do 44
said they would only eat 40
said they would only go 45
said they would pass the 50
said they would pick me 58
said they would pick up 69
said they would quit if 59
said they would rely on 219
said they would save the 81
said they would seek the 55
said they would seek to 73
said they would sell the 52
said they would send an 106
said they would send it 84
said they would send me 164
said they would send the 166
said they would send to 53
said they would send us 59
said they would show it 40
said they would show me 140
said they would show the 55
said they would show us 72
said they would sign the 69
said they would soon be 300
said they would speak to 78
said they would stay at 117
said they would stay in 515
said they would stay on 136
said they would stop at 74
said they would stop the 48
said they would take an 42
said they would take it 474
said they would take me 539
said they would take my 104
said they would take no 149
said they would take the 946
said they would take up 149
said they would take us 329
said they would talk it 85
said they would talk of 42
said they would talk to 239
said they would teach me 92
said they would tell me 86
said they would tell the 172
said they would think it 148
said they would think of 44
said they would think the 41
said they would throw me 42
said they would turn to 256
said they would vote in 150
said they would vote to 152
said they would wait to 95
said they would walk to 52
said they would want the 43
said they would want to 472
said they would wish to 48
said they would work if 50
said they would work in 58
said they would work on 166
said they would work to 63
said things which made me 67
said this could only be 59
said this every time he 110
said this morning when he 61
said this would have to 98
said this would make it 40
said this would make the 76
said this would take us 55
said was based upon the 50
said was built upon the 63
said was known only to 41
said was taken down by 68
said was taken down in 108
said was taken from the 104
said was waist deep in 41
said with equal truth of 1896
said with equal truth to 232
said with every sign of 88
said you could call me 109
said you could come in 424
said you could come to 82
said you could feel the 45
said you could give me 205
said you could have it 227
said you could have the 216
said you could help me 515
said you could help us 85
said you could keep it 41
said you could leave the 44
said you could look at 95
said you could make it 82
said you could pick up 47
said you could show me 43
said you could take it 77
said you could take me 45
said you could take the 99
said you could talk to 111
said you could teach me 56
said you could tell by 82
said you could tell me 289
said you could tell the 107
said you might come to 41
said you might have an 46
said you might have it 48
said you might have to 142
said you might help me 70
said you might like to 194
said you might show up 42
said you might tell me 44
said you might want to 379
said you never heard of 45
said you would call me 138
said you would call on 57
said you would come in 95
said you would come to 412
said you would dash my 60
said you would give it 67
said you would give me 721
said you would give the 50
said you would give us 107
said you would have it 76
said you would have me 77
said you would have no 43
said you would have the 102
said you would have to 588
said you would help me 705
said you would help us 157
said you would kill me 92
said you would know it 41
said you would know the 103
said you would leave me 60
said you would like it 153
said you would like me 87
said you would like to 1414
said you would live to 47
said you would love me 132
said you would love to 46
said you would make an 51
said you would make it 54
said you would make me 118
said you would meet me 90
said you would need to 51
said you would only be 56
said you would send me 179
said you would show me 290
said you would show us 73
said you would soon be 105
said you would speak to 48
said you would take it 54
said you would take me 426
said you would take the 72
said you would take us 56
said you would talk to 114
said you would teach me 134
said you would tell me 966
said you would tell us 221
said you would want to 210
said you would warn me 83
said you would wish to 47
sail and float amid the 67
sail and stood away to 75
sail for months over the 63
sail that might come in 40
sail they could from us 43
sail was again made on 40
sail was spread upon the 49
sail with indian coal as 56
sake and could think of 42
sake are found most in 79
sake she would have to 78
sake you would come to 137
sale and shall have no 90
sale and short term if 42
sale for human food or 62
salt and foods high in 263
salt and sugar into the 76
salt and water during the 65
salt and water from the 1007
salt and water into the 240
salt and water loss in 44
salt and water loss is 49
salt and water must be 97
salt and water till the 44
salt and water will be 132
salt are thrown into the 61
salt being thrown into the 43
salt for looking back at 72
salt per cubic foot of 174
salt was taken from the 42
salt was thrown into the 198
same age group during the 59
same age group from the 56
same age group living in 70
same age group were in 153
same and every writ or 64
same and hence there is 42
same and never will be 61
same and shall have the 77
same are found more or 44
same day which gave me 75
same for either type of 299
same for every cell in 60
same for every form of 54
same for every kind of 377
same for every pair of 214
same for every part in 48
same for every part of 253
same for every type of 264
same for every unit of 46
same his lineal race in 73
same idea could also be 62
same idea holds good in 51
same idea holds true in 64
same idea would seem to 76
same law holds good as 99
same law holds good in 853
same law holds good of 115
same law holds true in 162
same law which made me 77
same man would have to 68
same may appear from the 73
same may occur when the 48
same may prove true of 60
same old crowd upon the 49
same old druid time as 306
same old story from the 61
same old story just the 73
same pen which drew up 71
same things would have to 41
same was again sold to 54
same was found true of 131
same was grown during the 54
same was later true of 51
same was often true of 191
same way about most of 42
same way about some of 124
same way every time he 143
same way every time it 313
same way every time or 48
same way every time so 120
same way every time the 154
same way every time to 61
same way every time we 59
same way gives rise to 59
same way where there is 48
same who would have us 88
same with anything else in 49
same with either type of 88
same with every form of 52
same with every kind of 83
same year which gave to 49
sand and ashes from the 60
sand and rocks from the 61
sand and shingle along the 90
sand and shingle from the 112
sand and shingle over it 49
sand and slime from the 108
sand and small bits of 42
sand and smoke into the 44
sand and stone from the 88
sand and water from the 204
sand and water into the 127
sand and water must be 54
sand and water over the 53
sand and water used in 74
sand and weeds look up 80
sand being blown into the 56
sand has blown over it 47
sand per cubic foot of 57
sand per cubic yard of 135
sand that would fill the 61
sand that would part the 53
sand this order form to 56
sand was blowing from the 48
sand was blown from the 53
sand was blown into the 58
sand was spread over the 188
sand was taken from the 85
sand was thrown into the 82
sane and healthy view of 45
sane man could think of 59
sane man would care to 54
sane man would dare to 46
sane man would dream of 109
sane man would think of 360
sane man would want to 376
sane man would wish to 185
sank her fingers into the 175
sank her hands into the 113
sank her heels into the 79
sank her nails into the 102
sank his claws into the 100
sank his fingers into the 295
sank his hands into the 162
sank his heels into the 149
sank his knife into the 45
sank his spurs into the 73
sank its claws into the 80
sank its roots into the 65
save her beauty from the 46
save her child from an 40
save her child from the 285
save her father from the 232
save her lover from the 255
save her mother from the 114
save her people from the 258
save him after such an 54
save him dancing over the 46
save his child from the 119
save his father from the 294
save his flock from the 54
save his hands from the 54
save his house from the 149
save his kingdom from the 130
save his mother from the 276
save his nation from the 90
save his party from the 65
save his people from the 1373
save its author from the 44
save its party from an 47
save its people from the 143
save man alone were to 40
save one brush upon the 379
save our lives from the 380
save our nation from the 177
save our people from the 314
save our souls from the 218
save our world from the 47
save that arising from the 201
save that black host to 389
save that which bears the 40
save that which begs the 41
save that which leads to 52
save that which lies in 52
save that yours lies at 72
save this nation from the 131
save this people from the 40
save this state from the 50
save this world from the 73
save you cutting into my 87
save you money down the 45
save you money over the 332
saving all others from the 52
saving his people from the 160
saying and teaching what he 57
saying she would call the 40
saying she would come to 87
saying she would give it 45
saying she would have no 54
saying she would have to 227
saying she would like to 728
saying she would love to 76
saying she would meet me 58
saying she would send the 45
saying she would soon be 49
saying she would take the 71
saying that angels must be 56
saying that apart from the 131
saying that dante died at 45
saying that either there is 44
saying that every form of 40
saying that every kind of 65
saying that every part of 101
saying that every time he 105
saying that every time the 94
saying that every time we 88
saying that every word of 55
saying that every work of 52
saying that human beings do 48
saying that human life is 134
saying that people have the 62
saying that people have to 82
saying that people like the 57
saying that people must be 56
saying that people need to 74
saying that people tend to 64
saying that people want to 49
saying that people will be 43
saying that since there is 119
saying that where there is 629
saying that while some of 45
saying that while there is 132
saying that women have no 49
saying that women have to 69
saying that women must be 87
saying them aloud like an 45
saying they could find no 57
saying they would come to 60
saying they would give me 48
saying they would have no 126
saying they would have the 48
saying they would have to 423
saying they would like to 799
saying they would pull the 52
saying they would soon be 67
saying they would take the 49
saying things which have no 64
saying you might want to 68
saying you would like to 309
says all minds work on 123
says and knows nothing of 50
says and turns back to 52
says and walks over to 48
says her father used to 45
says her mother used to 47
says his father used to 57
says she knows nothing of 60
says she knows what it 51
says she looks like me 52
says she needs time to 42
says she never heard of 239
says she shall soon be 103
says she thinks there is 76
says she wants none of 63
says she would have no 40
says she would have to 43
says she would like the 68
says she would like to 2219
says she would love to 152
says that about half of 110
says that about half the 86
says that about noon the 45
says that after leaving the 79
says that after reading the 65
says that after years of 61
says that apart from the 255
says that aside from the 47
says that either there is 90
says that every kind of 44
says that every part of 78
says that every time he 386
says that every time the 107
says that every time we 99
says that every word of 56
says that frank made no 57
says that human beings do 42
says that human life is 114
says that israel will be 63
says that jemmy legs is 60
says that jesus came to 181
says that jesus told the 41
says that jesus took the 52
says that jesus went to 60
says that nearly half of 58
says that people come to 60
says that people have the 76
says that people have to 98
says that people must be 79
says that people need to 105
says that people tend to 134
says that people used to 78
says that people want to 79
says that people will be 124
says that poetry must be 43
says that since there is 174
says that though there is 104
says that where there is 549
says that while most of 45
says that while some of 74
says that while there is 222
says that women have no 79
says that women have to 71
says that women must be 76
says that women need to 616
says that women will be 54
says they would like to 142
says thou shalt stay by 41
says was built during the 42
says you might want to 98
says you never come to 77
says you would like to 140
says you would love me 69
scar that white skin of 96
scion and stock must be 122
seals are found along the 42
seals fed herring from the 78
seats long after next the 80
seed and every kind of 114
seed and water from the 50
seed had taken root in 121
seed has taken root in 57
seed that comes from the 53
seed that falls from the 57
seed that falls into the 180
seed that falls upon the 72
seed that gives birth to 75
seed that gives rise to 50
seed that grows into the 78
seed that wants room to 69
seed was saved from the 56
seed was taken from the 57
seeing all human beings as 42
seeing and feeling must be 48
seeing and feeling what he 95
seeing and knowing more of 111
seeing and knowing what is 102
seeing and reaching forth of 149
seeing eye which reads the 55
seeing eye would give to 58
seeing her barge rowing up 70
seeing her father kick me 60
seeing her rival gain on 47
seeing him again made me 57
seeing him again must be 54
seeing him again when he 58
seeing him bound away so 46
seeing him every hour of 130
seeing him sitting there so 42
seeing him walking down the 44
seeing him walking upon the 90
seeing his party safe at 50
seeing his whole life as 48
seeing how every step in 47
seeing how others react to 57
seeing how people react to 61
seeing that every part of 127
seeing that human life is 60
seeing that where there is 43
seeing that words were of 44
seeing them flock home to 40
seeing them fully bent on 139
seeing them fully bent to 58
seeing they could make no 41
seeing this solid body of 74
seeing who could find the 55
seeing who could jump the 60
seeing who could make the 145
seeing who could spit the 56
seeing who could tell the 82
seeing who could throw the 52
seeing you again will be 48
seek for every means of 59
seek for which used to 60
seek one whose wish it 54
seek out every kind of 44
seek out fresh means of 42
seem not quite ready to 40
seem set apart from the 83
seem that about half the 41
seem that apart from the 62
seem that every time the 80
seem that where there is 145
seem that while there is 91
seem too hungry when he 53
seen and about whom he 69
seen and acted upon by 75
seen and fired upon by 75
seen and known from the 46
seen and known many of 81
seen and known more of 82
seen and known much of 92
seen and known only by 126
seen and known only in 46
seen and never heard of 96
seen and never will be 102
seen and taken note of 101
seen and taken part in 526
seen and thinking what no 138
seen and where there is 42
seen and whose name he 53
seen and would like to 70
seen any place like it 75
seen any where else in 138
seen any woman there in 40
seen for forty years in 41
seen for forty years on 74
seen for miles along the 159
seen for miles from the 107
seen for miles over the 82
seen her father look so 162
seen her father till the 80
seen her mother look so 117
seen her often when he 49
seen her running down the 53
seen her sitting crying on 45
seen her walking along the 95
seen her walking down the 123
seen him could have no 50
seen him happy during the 96
seen him landing from the 49
seen him might fall as 45
seen him often during the 55
seen him plunge into the 59
seen him risen from the 179
seen him running down the 57
seen him sally forth in 61
seen him sending home an 44
seen him since leaving the 64
seen him sitting among the 48
seen him smile when he 50
seen him twice when he 71
seen him walking along the 136
seen him walking down the 149
seen his chief aids in 129
seen his father look so 212
seen his father when he 46
seen his mother look so 64
seen how people live in 44
seen its upper limb in 58
seen one fatal case of 46
seen one quite like it 421
seen that about half of 195
seen that about half the 124
seen that apart from the 491
seen that aside from the 65
seen that child grow up 43
seen that could give us 41
seen that every form of 66
seen that every kind of 55
seen that every part of 188
seen that every sort of 49
seen that every time the 114
seen that human life is 50
seen that morning from the 49
seen that mother clinging to 54
seen that nearly half of 154
seen that nearly half the 116
seen that people tend to 90
seen that right from the 108
seen that though there is 85
seen that where there is 291
seen that while during the 44
seen that while many of 48
seen that while most of 66
seen that while some of 105
seen that while there is 474
seen that women have no 40
seen that women tend to 46
seen them dance there the 248
seen them running wild in 52
seen them walking down the 53
seen them while making it 43
seen they could have no 158
seen this method used in 44
seen this method used to 42
seen this noble work in 54
seen this place during the 69
seen this place when the 57
seen this whole body of 315
seen two people look so 45
seen two people more in 154
seen with drugs such as 79
seen you walking down the 49
seen you walking over the 47
sees all human beings as 200
sees and feels what is 72
sees and feels what it 77
sees and knows nothing of 59
sees and knows what is 128
sees and knows what the 54
sees and would like to 51
sees her walking down the 44
sees his father come to 48
sees his light when the 49
sees his people ready to 74
sees his whole life as 136
sees his whole life in 74
sees that others have to 235
sees that others love it 111
sees that shady city of 300
self and enter into the 111
self and others from the 222
self and others leads to 103
self and others must be 228
self and others such as 65
self and others will be 346
self and world must be 81
self can exist only in 45
self for which there is 61
self for whose sake we 93
self has given birth to 41
self one would like to 81
self she would like to 63
self that comes from the 74
self that gives rise to 189
self that would lift my 60
self that would seem so 63
self they would like to 113
self you would like to 108
sell for about half the 223
sell for above half the 365
sell for large sums of 116
sell his stock back to 220
sell his stock prior to 66
sell his whole crop to 126
sell our first load of 47
sell them apart from the 72
send for women from the 44
send her begging back to 61
send her fleet into the 127
send her packing back to 84
send her packing when he 53
send her right back to 143
send her right over the 54
send her running back to 76
send him merry forth at 44
send him money when he 55
send him packing back to 120
send him right back to 161
send him right over the 46
send him running back to 52
send his fleet into the 82
send his grace unto me 174
send his horse back to 47
send his mother back to 128
send his people into the 71
send his words into the 56
send its roots down to 52
send its roots into the 149
send its ships into the 45
send long ghost what he 51
send out comes back to 209
send out roots from the 114
send out roots into the 84
send that money back to 42
send them armed into the 73
send them empty home to 59
send them every month or 41
send them packing back to 73
send them right away to 41
send them right back to 135
send them rolling down the 99
send them rolling into the 72
send them rushing into the 48
send this cargo unto us 44
send this money back to 58
send this order form to 1330
send you packing back to 65
send you right back to 292
sent for about like an 69
sent for again into the 49
sent for jones into the 72
sent for seven years to 65
sent her below when the 76
sent her fleeing from the 67
sent her fleet into the 46
sent her money when he 51
sent her packing back to 86
sent her reeling back to 62
sent her reeling into the 139
sent her right back to 69
sent her right over the 47
sent her rolling down the 40
sent her running back to 80
sent her running down the 44
sent her running from the 86
sent her running into the 63
sent her slave girl to 153
sent her small sums of 57
sent him every week by 45
sent him fleeing back to 63
sent him howling back to 79
sent him howling from the 63
sent him howling into the 87
sent him large sums of 173
sent him money when he 93
sent him packing back to 205
sent him packing from the 49
sent him plunging into the 138
sent him reeling back to 124
sent him reeling down the 106
sent him reeling from the 69
sent him reeling into the 333
sent him reeling over the 41
sent him right back to 179
sent him right over the 66
sent him rolling along the 44
sent him rolling down the 377
sent him rolling into the 126
sent him rolling over the 72
sent him running back to 84
sent him running down the 93
sent him running from the 61
sent him running into the 60
sent him rushing back to 52
sent him sailing down the 72
sent him sailing into the 41
sent him sliding down the 50
sent him small sums of 91
sent him soaring into the 41
sent his arrow into the 87
sent his boats ahead to 50
sent his boats into the 59
sent his boats over to 48
sent his father from the 40
sent his first note to 62
sent his first ship to 69
sent his fleet into the 73
sent his frail bark to 76
sent his horse back to 81
sent his horse down the 65
sent his money back to 42
sent his money home to 63
sent his people into the 43
sent his ships back to 140
sent his ships into the 54
sent his spies into the 64
sent his spurs home as 126
sent his whole army to 40
sent its first ship to 49
sent its roots along the 51
sent its roots into the 71
sent its sound even to 111
sent out again into the 75
sent out again will in 56
sent out alone into the 86
sent out birds from the 125
sent out daily from the 69
sent out spies into the 58
sent out under date of 89
sent sir henry vane to 43
sent sir thomas smith to 64
sent them fleeing back to 89
sent them fleeing into the 82
sent them large sums of 228
sent them packing back to 140
sent them plunging into the 41
sent them reeling back in 73
sent them reeling back to 166
sent them right back to 67
sent them rolling down the 108
sent them running back to 69
sent them sliding down the 51
sent this hasty note to 49
sent two boats ahead to 42
sent two eagles from the 41
sent two ships back to 49
sent two ships into the 53
sent two spies into the 88
sets and fuzzy sets in 58
sets are drawn from the 73
sets are often used in 56
sets are often used to 43
sets are taken from the 75
sets for which there is 118
sets her apart from the 2826
sets him apart from the 10446
sets him apart from us 46
sets him aside from the 133
sets his house upon the 238
sets his price upon the 85
sets his right foot on 43
sets his whole heart on 50
sets his willing feet in 70
sets its stamp upon the 392
sets man apart from the 1008
sets men apart from the 97
sets one apart from the 403
sets them apart from the 15716
sets them apart from us 87
sets them aside from the 102
sets them blowing over the 44
sets this apart from the 84
sets you apart from the 2492
sewing she shall learn to 67
sheaf has given birth to 45
shear per linear inch of 60
sheath his sword till he 255
shed and crept into my 84
shed any light upon it 91
shed any light upon the 591
shed her light over the 103
shed her light upon the 136
shed his blood upon the 548
shed his blood when he 56
shed his light upon the 104
shed its glory over the 53
shed its light along the 70
shed its light into the 98
shed its light over the 609
shed its light upon the 569
shed its light upon us 64
shed new light into the 88
shed new light onto the 64
shed new light over the 41
shed new light upon it 56
shed new light upon the 871
shed was built over it 41
shed was built over the 77
shew him every mark of 80
shew his power over the 64
shew them every mark of 50
ship and cargo during the 242
ship and cargo from the 107
ship and cargo must be 224
ship and cargo were in 314
ship and cargo were to 58
ship and cargo will be 122
ship and enter into the 41
ship and every soul on 52
ship and headed back to 53
ship and human beings in 84
ship and others were in 70
ship and taken back to 66
ship and thrown into the 43
ship and whose load of 40
ship and would have to 92
ship being freed from the 48
ship but newly come to 60
ship had taken fire at 55
ship had taken hold of 214
ship had taken part in 119
ship that comes from the 63
ship that comes into the 55
ship that could sail on 93
ship that might take me 319
ship that sails upon the 53
ship that shall come no 51
ship that would make the 43
ship that would sail to 44
ship that would soon be 46
ship that would swim no 41
ship that would take me 266
ship that would take the 71
ship that would take us 400
ship was about ready to 47
ship was beaten back by 40
ship was blown into the 110
ship was bound upon the 67
ship was either sunk or 60
ship was fired upon by 69
ship was freed from the 59
ship was getting ready to 124
ship was given over to 66
ship was grown foul to 40
ship was nearly lost in 42
ship was nearly ready to 86
ship was never heard of 429
ship was never safe in 60
ship was running into the 81
ship was sailing along the 64
ship was sailing into the 48
ship was sailing over the 42
ship was sailing past the 42
ship was saved from the 41
ship was saved only by 50
ship was split upon the 40
ship was still able to 47
ship was still tied up 40
ship was stuck fast in 77
ship was taken back to 48
ship was taken from the 59
ship was taken into the 117
ship was taken over by 247
ship was thrown open to 48
ship was towed back to 70
ship was towed into the 108
ship who first took me 176
ship who never lose an 56
shit his pants when he 146
shoes and boots from the 53
shoes and boots made of 44
shoes and boots took to 48
shoes and clothing from the 83
shoes and crept down the 48
shoes and flash half of 91
shoes and socks back on 551
shoes and socks from the 69
shoes and socks into the 56
shoes and waded into the 222
shoes are often made of 43
shoes had grown fast to 67
shoes ran about there as 40
shoes she could feel the 60
shoes she owned half the 84
shoes with soles made of 74
shop and headed back to 44
shop and often went to 71
shop and stall till the 98
shop had never been so 46
shop was given over to 48
shop was taken over by 256
shot and grape from the 101
shot and grape into the 140
shot and others sent to 40
shot and shell among the 177
shot and shell during the 208
shot and shell fell in 113
shot and shell flying in 44
shot and shell from the 3630
shot and shell into it 130
shot and shell into the 4520
shot and shell into us 47
shot and shell over the 349
shot and shell upon it 57
shot and shell upon the 2058
shot and shell upon us 192
shot and spread from the 45
shot and thrown into the 837
shot being fired from the 368
shot dead while trying to 701
shot for every finger on 61
shot head first into the 96
shot him right there in 56
shot him twice more in 74
shot his arrow into the 289
shot his fires into my 60
shot his first deer at 42
shot his hands into the 42
shot his rifle into the 65
shot its flame into the 49
shot lying about among the 52
shot one quick look at 90
shot out again into the 57
shot rang sharp from the 46
shot was fired during the 247
shot was fired from an 176
shot was fired from it 67
shot was fired from the 7256
shot was fired into the 811
shot was fired just as 45
shot was fired over the 153
shot was fired till the 43
shot was fired upon the 102
shot was fired when the 94
shot was taken during the 59
shot was taken from the 179
show and others like it 71
show and would like to 109
show any alarm lest the 41
show any change during the 59
show any change from the 64
show for eight years of 51
show for fifty years of 51
show for forty years of 65
show for seven years of 47
show for thirty years of 72
show her every mark of 92
