safe for use under such 247
said they had taken from 124
said they had taken part 283
said they had taken their 62
said things that could have 50
said things that might have 54
said things that would have 320
said things that would make 45
said this she burst into 67
said this was quite true 59
said was being taken down 62
said was not quite true 81
said with all filial duty 99
said with her usual calm 47
said with her usual good 46
said with her whole soul 86
said with his usual calm 119
said with his usual good 140
said with his usual grin 53
said with his voice rising 55
said with his whole heart 103
said you can never tell 42
said you had cried into 51
said you had light hair 57
said you had never been 193
said you had never heard 52
said you had never seen 126
said you saw anything when 74
said you was gonna take 91
sail and beat about till 52
sail and not under steam 376
sail and set about making 42
sail set that would draw 40
sail with his fleet from 116
sail with his whole army 50
sail with two ships from 42
sake than for anything else 110
sake who has saved your 41
salt and beat until well 49
salt and let stand over 167
salt and mix until well 47
salt bath pot cleaning from 55
salt with long white hair 221
same age saw learning fall 129
same art and study giving 109
same car and found three 68
same day thou shalt give 104
same day was fired also 41
same does not apply when 84
same each and every time 85
same eye that looks upon 43
same for all human beings 1202
same for all thinking beings 72
same god who takes care 118
same goes for anything else 125
same goes for every other 130
same goes for human beings 43
same had she never come 49
same hut with seven poor 41
same idea has often been 40
same idea that others call 101
same job for eight years 48
same job for forty years 64
same job for seven years 62
same job for thirty years 119
same man can unite very 111
same man for thirty years 55
same man has often been 40
same man who broke into 46
same man who lives there 55
same man who would have 81
same may with equal truth 69
same men and women were 100
same men who would have 150
same oath and shall have 181
same one that would have 53
same sin for which saul 104
same sun now setting over 56
same sun that rolls over 166
same sun was shining upon 49
same that are echoing from 83
same that has since been 52
same that they would have 63
same that thou didst seem 122
same things may enter into 61
same things ten times over 99
same things that would have 141
same two men would have 41
same was not quite true 42
same way and would have 45
same way for thirty years 51
same way one might speak 41
same way one would treat 61
same way she might have 115
same way she would have 256
same way that every other 177
same way that henry ford 78
same way that human beings 532
same way that others have 177
same way that others were 50
same way that people from 50
same way that people have 170
same way that people learn 70
same way that people used 53
same way that people were 54
same way that women have 144
same way that women were 82
same way they might have 110
same way they would have 520
same way they would react 43
same way they would talk 43
same way they would treat 127
same way with human beings 58
same way you would call 52
same way you would edit 107
same way you would find 62
same way you would from 46
same way you would have 213
same way you would hold 45
same way you would like 119
same way you would look 120
same way you would make 100
same way you would other 44
same way you would take 46
same way you would talk 81
same way you would think 84
same way you would treat 400
same way you would type 41
same way you would want 118
same way you would when 130
same way you would work 84
same way you would your 73
same who had first gone 79
same who had taken part 66
same with his badge upon 40
same with his right hand 60
same with our cause here 54
same with that which adam 100
same year her father died 138
same year her mother died 79
same year his books were 61
same year his father died 425
same year his first book 116
same year his first wife 42
same year his mother died 149
same year that henry ford 54
same year two others were 75
same zeal with which their 40
sand and mud which have 45
sand that had blown into 44
sank and was never seen 51
sate with his shirt neck 64
save eve and david from 44
save for his black beard 72
save his own goods also 42
save his own goods from 85
save his own people from 48
save his own purse from 62
save men and women from 931
save now and again when 137
save that its stony case 46
save that they shall have 53
save you and avenge your 51
save you and renew your 56
save you and yours from 43
saving but that which your 50
saving men and women from 65
saying bad things about your 62
saying she had never been 131
saying she had never seen 104
saying she led harry into 49
saying she was never coming 40
saying that all human beings 152
saying that all people have 43
saying that for forty years 52
saying that for thirty years 45
saying that god could have 66
saying that god helps those 89
saying that god might have 95
saying that god would give 65
saying that her father kept 103
saying that his hands were 62
saying that his people were 193
saying that his views were 47
saying that his words were 180
saying that one knows nothing 41
saying that one never knew 41
saying that one would have 52
saying that one would like 50
saying that she could have 198
saying that she could make 65
saying that she could only 71
saying that she could take 65
saying that she could tell 76
saying that she lived here 58
saying that she might have 184
saying that she never knew 43
saying that she really must 40
saying that she spoke from 62
saying that she would call 215
saying that she would come 491
saying that she would dine 47
saying that she would feel 57
saying that she would find 106
saying that she would give 242
saying that she would have 1028
saying that she would help 41
saying that she would keep 84
saying that she would kill 74
saying that she would know 54
saying that she would leave 122
saying that she would like 937
saying that she would live 46
saying that she would look 61
saying that she would love 72
saying that she would make 216
saying that she would meet 74
saying that she would need 70
saying that she would only 135
saying that she would send 201
saying that she would show 78
saying that she would soon 203
saying that she would speak 81
saying that she would stay 82
saying that she would take 277
saying that she would tell 115
saying that she would think 50
saying that she would wait 144
saying that she would walk 51
saying that ten times fast 45
saying that they could find 92
saying that they could give 61
saying that they could have 282
saying that they could make 86
saying that they could only 198
saying that they could take 95
saying that they could turn 44
saying that they might have 211
saying that they would also 41
saying that they would burn 51
saying that they would call 111
saying that they would cease 44
saying that they would come 295
saying that they would find 143
saying that they would give 436
saying that they would have 1371
saying that they would help 86
saying that they would join 46
saying that they would keep 80
saying that they would kill 154
saying that they would leave 100
saying that they would like 692
saying that they would live 46
saying that they would look 52
saying that they would make 344
saying that they would meet 153
saying that they would need 85
saying that they would only 207
saying that they would send 195
saying that they would show 40
saying that they would soon 358
saying that they would stay 81
saying that they would take 514
saying that they would talk 51
saying that they would vote 140
saying that they would wait 119
saying that they would work 41
saying that this could only 53
saying that this would give 48
saying that this would have 126
saying that this would help 49
saying that this would make 84
saying that this would only 72
saying that you could have 146
saying that you could live 279
saying that you could teach 53
saying that you might have 114
saying that you never know 44
saying that you would come 40
saying that you would find 60
saying that you would give 82
saying that you would have 320
saying that you would like 431
saying they had never been 67
saying they had never heard 136
saying they had never seen 199
saying things that might have 51
saying things that might hurt 42
saying things that would have 111
saying things that would make 130
saying you did anything wrong 81
says all that needs saying 53
says she had never seen 65
says she has never been 400
says she has never felt 88
says she has never heard 131
says she has never seen 333
says that all human beings 238
says that all people have 98
says that for forty years 47
says that for seven years 42
says that for thirty years 92
says that god could have 53
says that her mother told 64
says that his father died 114
says that his father made 41
says that his father told 117
says that his father used 60
says that his mother told 43
says that his people have 43
says that his people will 53
says that one would have 51
says that she comes from 91
says that she could have 96
says that she feels like 128
says that she feels more 42
says that she feels very 54
says that she knows nothing 91
says that she knows what 133
says that she might have 76
says that she never heard 70
says that she never knew 63
says that she would give 47
says that she would have 383
says that she would like 996
says that she would love 65
says that sir thomas more 120
says that they could have 69
says that they might have 49
says that they shall have 47
says that they still show 53
says that they would have 219
says that they would like 75
says that this event took 54
says that this would have 80
says that you could have 46
says that you shall have 50
says that you would have 54
says that you would like 75
says they are taken from 108
says things that would make 52
says with his whole heart 45
scar that had healed over 160
seals with his blood those 52
seats than they would have 86
seed that had taken root 58
seed that has grown into 71
seeing all our washing done 58
seeing her that first time 55
seeing him that first time 41
seeing his own blood flow 119
seeing how far short their 42
seeing how they spent their 96
seeing that all human beings 51
seeing that both hands were 40
seeing that his hands were 51
seeing that his people were 107
seeing that his plans were 43
seeing that his words were 99
seeing that one could have 80
seeing that she could keep 41
seeing that she would have 110
seeing that they could gain 46
seeing that they could have 76
seeing that they could make 78
seeing that they could only 42
seeing that they might have 44
seeing that they never were 155
seeing that they would have 304
seeing that they would soon 59
seeing them and feeling their 43
seeing things that would make 40
seeing this one would veil 47
seeing two men where only 110
seek and thou shalt find 59
seek and you shall find 1461
seek for and dwell upon 76
seek for god within thine 240
seek for her maker meek 274
seek for his works among 69
seek for that which will 85
seek has not taken some 54
seek out and spend time 54
seek that they might come 58
seem that all would like 67
seem that god could have 41
seem that her rigid nose 52
seem that his views were 47
seem that one could also 46
seem that one could only 40
seem that one would have 217
seem that one would need 57
seem that she might have 76
seem that she would have 86
seem that they could have 149
seem that they might have 176
seem that they never give 48
seem that they would have 389
seem that this could have 64
seem that this could only 57
seem that this might have 49
seem that this would have 180
seem that this would make 44
seem that you would have 94
seen all that would come 44
seen and are still seeing 49
seen and his voice heard 63
seen and our hands have 136
seen and that which sees 45
seen any one quite like 66
seen for its whole length 42
seen her for about three 52
seen her for eight years 132
seen her for nearly three 91
seen her for quite some 95
seen her for seven years 159
seen her for thirty years 110
seen her she would have 83
seen her that first time 89
seen her you might have 53
seen her you would have 67
seen him for about five 42
seen him for about three 78
seen him for eight years 243
seen him for forty years 74
seen him for nearly four 50
seen him for nearly three 173
seen him for quite some 175
seen him for seven years 416
seen him for thirty years 234
seen him she might have 51
seen him she would have 98
seen him she would know 59
seen him that first time 94
seen him they would have 117
seen him this morning when 41
seen him wear anything else 147
seen him you might have 46
seen him you would have 199
seen his own blood flow 72
seen how all alone upon 55
seen how and under what 64
seen how she might have 92
seen men and women come 42
seen men and women whom 40
seen men who neigh like 102
seen men with faces pale 88
seen one that would ever 80
seen that any change from 55
seen that big cloud roll 40
seen that day would have 43
seen that her hands were 61
seen that his deeds have 283
seen that his hands were 73
seen that his people were 48
seen that old house from 41
seen that our words were 42
seen that she would have 61
seen that they agree very 66
seen that they arise from 41
seen that they could have 52
seen that they could only 40
seen that they would have 203
seen that this holds good 42
seen that this method will 44
seen that this would have 98
seen that this would make 40
seen them all would wish 79
seen them any where else 42
seen them for seven years 40
seen them run howling away 44
seen them they would have 55
seen them with above three 58
seen them with steady eyes 48
seen them you would have 75
seen things that really were 63
seen things that would make 128
seen with our naked eyes 50
seen you for eight years 74
seen you for nearly three 70
seen you for quite some 111
seen you for seven years 120
seen you for thirty years 64
sees that this could only 47
sees with his whole body 43
self can not fight even 43
self does not enter into 176
self does not exist prior 62
self that has never been 41
self that one would like 50
self with thee might dread 75
sell all they could make 78
sell all they would like 63
sell his own child into 52
sell his own people into 87
sell its own press pads 70
sell men and women like 105
sell them for large sums 81
send for her right away 42
send for him every time 69
send for him right away 72
send for our party till 42
send for them hither till 72
send for you again when 51
send for you right away 41
send her and emily back 75
send his own mother into 45
send men and women into 98
send thee far hence unto 775
send them all about their 44
send them out right away 52
send you one every week 103
send you out looking like 58
send you this brief note 62
sent for all about town 50
sent for and asked what 65
sent for and taken into 112
sent for his goods from 197
sent for his woman from 53
sent for sir thomas pope 49
sent for that water when 56
sent her this wedding gift 46
sent him head first into 50
sent him who could speak 156
sent his son henry into 41
sent his son jesus into 103
sent his two elder sons 87
sent his two older sons 49
sent its red glare from 105
sent men and women into 91
sent out for seven years 71
sent out his hungry dogs 46
sent them all about their 56
sent them off under care 43
sent with all speed into 73
sent with all speed some 60
sent with her envoy into 42
sent you that short note 54
sets for six months into 40
sets him far apart from 183
sets its own prime rate 48
sets men and women free 123
sets one man apart from 47
sets them both apart from 43
sets them far above their 45
sets them far apart from 94
sheaf and her straw rope 46
sheaf has its leaves bent 40
sheath with his right hand 57
shed any new light upon 109
shed for her often when 95
shew thee things which must 675
shin with his right boot 87
ship and all hands were 119
ship and her cargo from 116
ship and her cargo were 408
ship and its cargo from 55
ship and its cargo were 475
ship and two others were 45
ship but are never able 44
ship day and night from 55
ship did not catch fire 62
ship does not carry more 40
ship had long since been 51
ship that had never been 46
ship that had roved from 53
ship that has never been 49
ship that has rowed away 44
ship that she might have 176
ship that thou shalt find 69
ship that was bound from 41
ship that was sailing from 56
ship that was setting sail 58
ship was got under sail 50
ship was lying within those 50
ship was not quite ready 44
ship was now grown leaky 53
ship was now within less 100
ship with his ankle bare 88
shoes and they never will 46
shoes had long since been 41
shoes that are never worn 89
shoes that had never been 52
shoes that she never took 82
shop that was still open 241
shot and then thrown into 53
shot out his right fist 52
shot out his right hand 398
shot out its owner like 53
shot that was fired from 116
shot was not fired from 43
shot with his right hand 145
show and can avail nothing 53
show does not start till 45
show him how others have 52
show how and under what 569
show how and where these 50
show how his views were 91
show how men might come 173
show how one event leads 46
show how they arise from 118
show how they could have 125
show how they enter into 59
show how they might have 416
show how they would fall 52
show how they would have 234
show how they would like 105
show how they would look 66
show how they would react 47
show how they would work 55
show how things change over 60
show how things really were 59
show how this could have 84
show how this might have 148
show how this might work 338
show how this would work 191
show how you found your 147
show how you really feel 201
show how you would find 167
show how you would have 120
show how you would like 129
show how you would make 163
show than for anything else 41
show that all human beings 263
show that all people have 44
show that both sides have 41
show that both sides were 227
show that earth would have 59
show that for every pair 46
show that for every there 42
show that for every three 43
show that for every type 145
show that his hands were 81
show that his people were 49
show that his views were 385
show that his whole life 72
show that his words were 355
show that one knows what 46
show that our people have 43
show that real wages have 42
show that she could also 89
show that she could have 156
show that she could take 72
show that she could talk 55
show that she knows what 95
show that she might have 205
show that she would have 390
show that they alone were 40
show that they arise from 208
show that they could also 122
show that they could draw 103
show that they could have 558
show that they could live 133
show that they could make 409
show that they could only 251
show that they could play 107
show that they could take 108
show that they could work 146
show that they first took 60
show that they might have 546
show that they often have 180
show that they really care 145
show that they really meant 47
show that they really were 84
show that they still have 262
show that they still live 90
show that they stood firm 42
show that they value their 73
show that they would have 1307
show that they would like 128
show that this holds true 196
show that this method leads 43
show that this method will 68
show that this trend will 47
show that this would have 269
show that two could play 41
show that you could have 107
show that you liked your 112
show that you might have 91
show that you never know 131
show that you really care 311
show that you really have 118
show that you really love 42
show that you really want 188
show that you still have 146
show that you value their 161
show that you value your 162
show that you would have 126
show that you would like 59
show thee things which must 1357
show why and under what 120
show with how small pain 56
show you and would give 59
show you how others have 65
show you things which must 224
shut and let people think 46
shut his big right hand 46
shut off all light from 45
shut off and soaring like 61
shut out all light from 281
shut out all others from 55
shut out all sound from 48
shut out and howling like 59
shut out its light from 42
sick and she feels very 49
sick man that would speak 126
sick men and women were 57
side and his hands were 105
side and his knife ready 90
side and his right hand 205
side and one acute angle 91
side and one short side 133
side and rear walls were 79
side and she could feel 90
side and she would have 49
side out and press flat 188
side than she could gain 69
side that has never been 43
side that they would have 128
side with her right hand 225
side with his could knit 49
side with his knees bent 47
side with his right foot 72
side with his right hand 722
side with his scalp laid 41
side you are quite over 161
siding with any party more 52
sign that she might have 103
sign that she would have 219
sign that she would like 60
sign that she would soon 42
sign that they might have 104
sign that they would ever 60
sign that they would have 135
sign that they would soon 163
sign that this trend will 104
sign with her right hand 91
sign with his index finger 89
sign with his right hand 858
silk hat and black coat 106
silk hat and frock coat 693
silk hat and morning coat 152
sine qua non which must 57
single and had never been 140
single and has never been 60
single and his whole body 44
single and two phase flow 61
single bag may weigh more 53
single day and every single 111
single eye and never know 45
single gun was fired from 90
single gun was fired upon 45
single head she would give 56
single idea that russia must 61
single leaf was drawn into 50
single man who could give 46
single man who would help 57
single men and women aged 59
single men and women from 137
single men and women have 153
single men and women living 154
single men and women over 68
single men and women were 346
sink and ran water into 146
sink and ran water over 200
sink and run water over 93
sink for his faint faith 42
sins are not really sins 45
sire who for thirty years 41
site has long since been 107
site that has never been 41
site that you would like 361
sits day and night from 75
sits with his right hand 56
size and gay dress will 40
size and its growth rate 70
size and its value grew 46
size any now known even 41
size did not change much 47
size does not change during 91
size does not change much 160
size does not change when 44
size does not enter into 68
size that they could only 45
size that they would have 58
size that you would like 53
size was not taken into 43
skin and any bones from 91
skin and big black eyes 48
skin and big brown eyes 104
skin and can cause skin 52
skin and her black hair 58
skin and jet black hair 248
skin and long black hair 982
skin and long blond hair 75
skin and long brown hair 67
skin and she could feel 53
skin but can bleach hair 48
skin that had never been 45
skin this old snake will 65
slay one who would slay 211
slim and with black hair 214
slip all too easily into 187
slip with his ivory heel 58
slow for her heated skin 54
slow hinge and calls from 41
slow that they would have 56
snow and ice falling from 45
snow and ice never melt 65
snow and ice would have 101
snow and ice would melt 50
snow and she gives birth 47
snow lay but ankle deep 92
snow that they would soon 79
snow was now falling fast 73
snow was now falling more 112
soap and hot water will 105
soap does not lather well 53
sock and one black sock 56
sock and one green sock 79
soda pop and candy bars 64
sofa with her hands over 62
soft bed she might have 86
soft being who still hangs 42
soft job they maybe took 47
soft mud and loose soil 52
soil does not drain well 121
soil for his daily bread 40
soil has long since been 54
soil that had never been 156
soil that has never been 181
soil that was taken from 42
sold and not given away 90
sold and then leased back 98
sold for ten times more 41
sold for ten times their 99
sold for ten times what 46
sold out and moved away 316
sold out and moved back 106
sold out and moved into 80
sold out and moved west 117
sold out for every game 67
sold out for months ahead 61
sold out for weeks ahead 46
sold them being taken from 60
sold them for large sums 101
sold with jew money from 129
sole end has never been 41
some act for which there 71
some being for whose good 77
some being who would pray 50
some boy who would push 66
some day she might find 42
some day she might have 125
some day she might move 66
some day she might need 58
some day she would come 145
some day she would find 189
some day she would have 328
some day she would know 56
some day she would learn 45
some day she would like 55
some day she would make 86
some day she would meet 106
some day she would need 43
some day she would take 51
some day she would tell 82
some day that would sink 59
some day they might find 43
some day they might have 111
some day they might need 42
some day they would come 285
some day they would find 117
some day they would have 311
some day they would look 90
some day they would meet 90
some day they would once 53
some day they would take 44
some day this money must 45
some day you might come 72
some day you might have 78
some day you shall have 88
some day you shall know 111
some day you would come 171
some day you would find 56
some day you would have 87
some day you would know 78
some die and others live 45
some few get above their 113
some few that would seem 66
some going and others coming 40
some guy who looks like 79
some had long hoods hanging 148
some had they known there 51
some hot and ruddy from 87
some law and order into 71
some man that could fill 51
some man who could take 48
some man who might have 59
some man who would have 46
some man who would make 51
some man who would take 53
some may not enter into 47
some mean things which here 85
some men and women came 44
some men and women find 86
some men and women from 235
some men and women have 638
some men and women here 73
some men and women into 48
some men and women like 42
some men and women make 43
some men and women seem 50
some men and women there 96
some men and women were 579
some men and women whom 73
some men and women will 257
some men can shift their 48
some men who might have 79
some men who would have 159
some men who would like 48
some men who would make 42
some new and still more 277
some new and vivid form 90
some one being really there 48
some one had again been 52
some one had risen from 45
some one had taken away 179
some one had thrown away 44
some one has aptly said 148
some one has taken your 43
some one has truly said 193
some one may often grow 88
some one saw carding wool 64
some one that could tell 64
some one that might teach 115
some one was bending over 168
some one was breaking into 96
some one was walking over 48
some one who calls what 79
some one who cares nothing 69
some one who could come 44
some one who could give 487
some one who could have 145
some one who could help 239
some one who could keep 44
some one who could make 153
some one who could play 68
some one who could show 46
some one who could speak 430
some one who could take 168
some one who could talk 168
some one who could teach 136
some one who could tell 496
some one who knows more 602
some one who knows nothing 165
some one who knows what 451
some one who looks like 81
some one who might give 61
some one who might have 442
some one who might help 52
some one who might lend 53
some one who never came 118
some one who really knew 52
some one who shall have 63
some one who shall teach 47
some one who takes care 41
some one who would care 117
some one who would come 167
some one who would fill 75
some one who would give 366
some one who would have 664
some one who would help 206
some one who would keep 88
some one who would know 140
some one who would lend 76
some one who would like 134
some one who would look 88
some one who would love 61
some one who would make 304
some one who would speak 77
some one who would take 687
some one who would talk 77
some one who would teach 78
some one who would tell 182
some one who would treat 55
some one who would work 45
some one you would like 79
some out that might well 182
some peas and sweet corn 176
some poet let loose from 81
some say who would make 70
some she had never seen 41
some six and thirty years 46
some that are found only 43
some that had never been 157
some that they might have 45
some that they would have 48
some that you might find 41
some that you would like 66
some things are easier said 43
some things are quite clear 83
some things are taken into 43
some things for which there 109
some things had found their 55
some things she would like 62
some things that could have 177
some things that could help 57
some things that daily drop 67
some things that human beings 65
some things that might have 397
some things that might help 235
some things that might make 94
some things that might seem 46
some things that people have 90
some things that people will 62
some things that would have 341
some things that would help 148
some things that would make 202
some things they would like 127
some things you could have 54
some things you might find 54
some things you might have 69
some things you might like 160
some things you might need 80
some things you might think 80
some things you might want 470
some things you still need 48
some things you would have 42
some things you would like 588
some things you would think 82
some things you would want 51
some this may sound like 121
some two and forty years 117
some ups and downs along 50
some ups and downs during 107
some ups and downs over 56
some way has taken care 259
some way not quite clear 44
some way set apart from 145
some way she could find 41
some way she could have 141
some way she could help 348
some way she could make 218
some way she could take 41
some way she could tell 40
some way she might have 41
some way she would find 55
some way she would have 50
some way that would give 118
some way that would have 146
some way that would help 47
some way that would make 306
some way they could have 85
some way they could help 81
some way with every other 84
some way you could find 53
some way you could have 100
some way you could help 74
some way you could make 72
some way you could take 48
some way you could tell 42
some who are first will 65
some who are still living 467
some who are still more 145
some who had given their 56
some who had never been 320
some who had never even 66
some who had never heard 94
