sagacious old heads who knew 67
shoulder and went out into 93
shoulder she laid her snow 343
shoulder with those who were 83
shoveled them into his mouth 51
shrieked and held him back 67
shrieked and threw her arms 71
shrieked for envy and rage 60
shrouded and leaning one upon 55
shrugged and kept her eyes 44
shrugged and kept his eyes 67
shrugged and said they were 57
shrugged and took her hand 50
shudders ran down his back 69
shuffled his feet and said 180
shuffled them back and forth 75
shuttled him back and forth 49
shuttled them back and forth 50
shuttles fly back and forth 62
sickened his heart and made 53
sickness and some had been 54
sickness has held him down 52
sickness that kept her from 40
sidewalk and their own seats 81
sideways and back and forth 166
signifying that such things were 45
silently win their way into 40
simplest men when they keep 47
simplest with your own hard 75
situated both north and south 40
situated far from each other 274
situated not more than five 51
situated not very far away 46
situated not very far from 759
situation and asking for help 89
situation and find out what 237
situation and have not been 49
situation and mine was such 44
situation and more and more 55
situation and tell him what 43
situation and there has been 55
situation and there was nothing 89
situation and those who were 46
situation and ways and means 42
situation and what has been 83
situation and what they think 51
situation and what they want 51
situation and what they were 42
situation and what you have 49
situation and what you want 119
situation are such that there 42
situation for ever and ever 61
situation for more than half 50
situation for more than three 98
situation for seeing and hearing 88
situation for their own ends 608
situation for their own gain 84
situation for those who have 123
situation for those who live 42
situation for those who were 68
situation for those who wish 41
situation got more and more 246
situation had been far from 50
situation had been far more 52
situation had been too much 43
situation had less than three 57
situation has been far from 118
situation has been far more 49
situation may call for more 47
situation may have had some 40
situation than from any other 48
situation than those who have 53
situation than those who were 57
situation than when they were 60
situation that have not been 64
situation that made her feel 54
situation that made him feel 49
situation that made you angry 110
situation that made you feel 132
situation that there has been 47
situation was also far from 56
situation was less than ideal 298
situation was more and more 190
situation was none too good 97
situation was only too clear 63
situation was ripe for some 64
situation was ripe for such 97
situation was such that even 630
situation was such that many 158
situation was such that only 252
situation was such that some 67
situation was such that their 46
situation was such that there 347
situation was such that when 75
situation was taking its toll 95
situation was very far from 137
situation with less and less 56
situation with their own eyes 87
sixpence for wiping his shoes 40
skillful than those who have 42
slightly and took her hand 42
slightly out from his body 51
slippers and robe and went 48
slippers and went out into 81
slippery with rain and half 42
slobbering all over each other 100
slouched hat over his eyes 79
smallest that ever was seen 260
smothered and lost for want 180
snatched her into his arms 409
snatched him from her view 128
snatched them away and threw 103
snatched them from her hand 105
snatched them from his hand 623
snatched them from his nose 126
snatches her into his arms 100
snatches them from off their 54
sniffled and blew her nose 186
snowball and make him look 52
socialize with their own kind 54
softened her heart too much 40
softened his tone and said 57
software and show you what 264
software can help you keep 43
software can save you time 42
software that came with your 904
software that have not been 51
software that lets you view 74
software that will not work 44
software was used for data 164
software you need for your 57
sojourning hath been long among 45
soldiers all know that when 136
soldiers and send them back 63
soldiers and sent them back 49
soldiers and taking them from 73
soldiers and those who have 62
soldiers and those who were 87
soldiers did what they were 51
soldiers for bread and other 54
soldiers for whom they were 74
soldiers going back and forth 42
soldiers had been cut down 42
soldiers had come and gone 46
soldiers had seen her work 72
soldiers his name was great 141
soldiers sang when they bore 40
soldiers that rome was made 70
soldiers was sent out from 62
soldiers who came and went 73
soldiers who died for their 201
soldiers who have not been 168
soldiers who love new ways 54
soldiers who said they were 61
soldiers who went out from 53
soldiers who were being held 161
soldiers who were being sent 173
soldiers who were doing their 91
soldiers who were far from 48
soldiers who were far more 110
soldiers who were going back 52
soldiers who were going home 72
soldiers who were not able 63
soldiers who were not only 131
soldiers who were off duty 136
soldiers with whom they came 41
soldiers with whom they were 95
solitary and hold his peace 49
solitary log came out from 51
solutions are those that have 73
solutions for dealing with these 120
solutions for soil and rock 81
solutions for these and other 113
solutions for those who have 41
solutions that have not been 267
solutions that will not work 48
solvents for oils and fats 97
somebody and find out what 42
somebody had heard her talk 40
somebody out there who will 60
somebody who knew him well 62
somebody who knew old andy 43
somebody who will not take 49
somebody with whom you have 82
somebody you have not seen 157
somewhat too keen and high 42
somewhat too thick for land 51
southwest and blew with such 41
sparkled with more than their 41
sparkled with rare and very 64
specially for those who have 118
specially for those who will 148
specially his wife lay sore 115
specific and have not been 51
specific for only one type 106
specific with those who will 63
speckled all over with dark 44
speckled all over with iron 48
spectrum are those who feel 58
spectrum are those who have 105
spectrum are those who hold 48
speeches all over that part 51
speeches put into his mouth 226
speeches that ever was heard 48
speeches that ever was made 60
speeches that have not been 43
speeches that were being made 99
speedily got upon his feet 68
spirited old dame was even 107
splashed all over his face 163
splashed her face and arms 54
splashed her face and neck 58
splashed her face with cold 912
splashed her face with cool 140
splashed his face and arms 41
splashed his face and neck 178
splashed his face with cold 597
splendid than many that have 63
splendid with gold and gems 53
splendor and make his name 181
splendor and pomp his gold 74
splendor that came and went 66
sprawled all over each other 57
sprawled with half his body 50
sprinkle all over with salt 48
sprinkle with salt and leave 514
sprinkling her face with tears 40
sprouted all over his body 40
squeezed her hand and felt 49
squeezed her hand and gave 159
squeezed her hand and held 80
squeezed her hand and left 106
squeezed her hand and said 692
squeezed her hand and told 99
squeezed her hand and went 67
squeezed her hand one last 51
squeezed her hand with great 63
squeezed his hand and felt 54
squeezed his hand and gave 108
squeezed his hand and held 47
squeezed his hand and left 145
squeezed his hand and said 454
squeezed his hand and told 62
squeezed his hand and went 70
squeezed his hand with great 58
squeezes out more and more 96
squinted her eyes and said 55
squinted his eyes and said 152
squinted his eyes and took 46
squirrel that fled not fast 83
stalwart earl save his hair 77
standard all those who were 52
standard and those who have 94
standard for audio and video 204
standard for good and evil 126
standard for rich and poor 100
standard for those who have 100
standard for those who were 139
starfish and flinging them into 85
statuary that here and there 69
statutes and case law have 85
statutes and have not kept 87
statutes that have not been 60
statutes that have yet been 151
statutes that were not good 1344
steadfast for ever and ever 67
stewards and rank and file 77
stimulus for heart and lungs 73
stimulus that ever has been 44
stirrups and waving his hand 42
stitches and rows per inch 196
straight and lift with your 95
straight and tall with your 83
straight bit here and there 104
straight for half its length 194
straight for more than half 134
straight for what you want 310
straight out from her body 302
straight out from his body 846
straight out from his face 133
straight out from his side 151
straight out from its body 125
straight out what you think 120
straight out what you want 223
strained his eyes for some 42
strained his leash and kept 67
strangely and from far into 41
strangers and make them feel 48
strangers and poor men come 68
strangers and those who have 42
strangers and those who were 61
strangers for more than three 54
strangers they were not less 93
strangers who came and went 126
strangers who have not been 71
strangers who knew him only 75
strangers who said they were 54
strangers with whom they have 304
strangers with whom they were 49
strangest that ever was heard 149
strangled her till she died 51
strapped for cash and have 88
strapped his arms and legs 47
strategy all along had been 90
strategy all along has been 41
strategy for coping with life 194
strategy for coping with such 77
strategy for coping with their 91
strategy for coping with these 179
strategy for dealing with anger 48
strategy for dealing with drug 88
strategy for dealing with life 213
strategy for dealing with other 53
strategy for dealing with risk 117
strategy for dealing with some 69
strategy for dealing with such 432
strategy for dealing with their 174
strategy for dealing with these 801
strategy for dealing with those 142
strategy for dealing with what 165
strategy for dealing with your 108
strategy for those who have 70
strategy for those who seek 44
strategy for those who want 66
strategy for those who wish 67
strategy had been put into 44
strategy has been put into 65
strategy that will not only 129
strengthen both body and mind 118
strengthen both mind and body 73
strengthen him more and more 68
strengthen its ties with other 73
strengthen our faith and hope 141
strengthen our faith and love 201
strengthen you more and more 122
stressed that there are also 67
stressed that there are many 424
stressed that there are other 99
stressed that there are some 74
stressed that there are three 53
stressed that there had been 353
stressed that there has been 131
stressed that there was more 99
stressed that there was much 91
stressed that there was nothing 295
stressed that there was only 59
stressed that these are only 458
stressed that these are very 47
stressed that these men were 50
stressed that what has been 58
stressed this over and over 97
stressed too much that these 49
stresses are less than those 54
stresses that there are many 346
stretching both north and south 51
stretching far back and away 49
stretching for more than half 70
stretching for more than three 90
stretching her arms and legs 198
stretching her arms out wide 48
stretching his arms and legs 413
stretching his arms out over 51
stretching his arms out wide 74
stretching his left arm along 70
stretching his legs and arms 59
stretching his legs and leaning 46
stretching out arms and legs 47
stretching out their long arms 96
stricken and more and more 106
stricken bear from his tree 51
stricken dead upon her lips 243
strikers who have not been 58
stripped and laid out upon 110
stripped and sold for what 168
stripped off here and there 188
stripped off what was left 65
struggle and gasp for breath 101
struggle and sink and rise 65
struggle for breath and life 45
struggle for fame and pelf 58
struggle for food and life 55
struggle for food and other 103
struggle for good and evil 135
struggle for land has been 205
struggle for life and breath 40
struggle for life and food 86
struggle for life and limb 41
struggle for life and their 53
struggle for life and wealth 46
struggle for life had been 77
struggle for life has been 128
struggle for life was over 116
struggle for life with other 111
struggle for life with such 48
struggle for more and more 254
struggle for more than three 57
struggle for peace and bread 139
struggle for room and food 501
struggle for their own ends 193
struggle for their own food 147
struggle for those who have 94
struggle for wealth and fame 42
struggle for what they call 100
struggle for what they want 92
struggle for years and years 57
struggle had been too hard 44
struggle had been too much 314
struggle had left its mark 77
struggle has been for peace 41
struggle has been too much 103
struggle has left its mark 45
struggle may last for years 49
struggle not only for their 164
struggle not only with their 137
struggle with good and evil 394
struggle with these and other 127
struggle with those who were 40
struggle with what has been 41
struggle with wind and wave 190
struggling and crying for help 42
struggling for life and health 61
struggling for more than half 115
struggling for more than three 86
struggling with tears for some 137
struggling with their own fears 41
struggling with these and other 41
struggling with toil and care 84
struggling with wind and wave 52
stubborn and will not give 57
stubborn for their own good 49
stubborn for your own good 516
students and find out what 90
students and give each pair 106
students and have each pair 113
students and have them make 63
students and have them take 90
students and have them work 65
students and help them find 40
students and help them learn 162
students and help them make 61
students and keep them from 54
students and made them feel 47
students and make them feel 150
students and make them more 104
students and making them feel 46
students and more and more 46
students and more than half 143
students and tell them what 61
students and those who have 449
students and those who teach 131
students and those who want 41
students and those who were 297
students and those who will 47
students and those who work 95
students and those with whom 48
students and turn them into 68
students and what they have 46
students and what they need 54
students and what they were 55
students and young men from 60
students are able not only 61
students are busy with their 54
students are from all over 49
students are from new york 564
students are less and less 162
students are more and more 450
students are paid for their 95
students are ready for more 196
students are taking all three 50
students are those who have 421
students are told that their 130
students are told that there 50
students are told they have 42
students are told they must 48
students are told they will 60
students are voting with their 53
students but also for their 51
students but also for those 78
students but also with their 50
students can find out more 120
students can find out what 53
students can help each other 339
students can learn and grow 52
students can learn not only 117
students can play this game 46
students can teach each other 48
students can work with their 43
students did what they were 41
students did when they were 46
students for life and work 277
students for more than three 134
students for over ten years 52
students for their own ends 147
students for their own good 117
students for their own ideas 48
students for their own sake 42
students for what they have 64
students for what they were 45
students for what they will 165
students for whom they have 312
students for whom they held 60
students for whom they hold 94
students for whom they were 244
students for whom this book 273
students for whom you have 66
students get what they need 55
students got more and more 87
students had left for home 51
students had left for their 52
students how much they have 65
students may feel that their 129
students may feel they have 67
students may find that their 148
students may have and help 62
students may have had more 57
students may have had some 58
students not living with their 48
students not only for their 51
students than there had been 47
students than those for whom 76
students that have not been 78
students that once they have 59
students that there are four 126
students that there are many 541
students that there are only 84
students that there are other 103
students that there are some 102
students that there are three 144
students that there had been 46
students that those who were 42
students that what they have 99
students that what they learn 52
students that what they were 52
students that when they come 74
students that when they have 88
students that when they make 63
students use what they have 301
students use what they know 159
students use what they learn 51
students use when they need 66
students who came and went 64
students who drop out during 65
students who drop out from 53
students who feel that their 175
students who feel they have 250
students who feel they must 55
students who feel they need 58
students who felt that their 128
students who felt they were 155
students who have and have 87
students who have had four 75
students who have had high 68
students who have had less 107
students who have had more 282
students who have had only 436
students who have had prior 117
students who have had some 800
students who have had such 137
students who have had their 179
students who have had three 85
students who have had very 52
students who have had work 97
students who have low self 116
students who have not been 2433
students who have not come 55
students who have not done 423
students who have not even 95
students who have not gone 55
students who have not heard 48
students who have not made 202
students who have not only 90
students who have not paid 74
students who have not seen 105
students who have not time 90
students who have not used 129
students who help each other 43
students who knew each other 91
students who knew him best 119
students who knew they were 41
students who know each other 123
students who know they will 48
students who live and work 164
students who live far away 65
students who live far from 113
students who live with their 103
students who need and want 63
students who need them most 214
students who paid for their 56
students who pass out from 42
students who said that their 55
students who said they were 283
students who take this exam 48
students who take this test 48
students who talk too much 98
students who think they have 175
students who think they know 78
students who took this test 369
students who used this book 41
students who want and need 70
students who went out from 50
students who were being sent 42
students who were doing their 80
students who were doing well 174
students who were far from 44
students who were going into 58
students who were not able 391
students who were not born 88
students who were not even 90
students who were not from 122
students who were not good 45
students who were not high 51
students who were not living 43
students who were not making 61
students who were not only 275
students who were not part 283
students who were not paying 44
students who were not ready 80
students who were not sure 69
students who were not taking 121
students who were not there 40
students who were not told 46
students who were not used 43
students who were not very 72
students who were not well 99
students who were too poor 68
students who were too young 68
students who will not have 74
students who will not only 64
students who will not take 77
students with more and more 44
students with only two years 52
students with what they need 138
students with whom they come 73
students with whom they have 258
students with whom they were 287
students with whom they will 151
students with whom they work 1351
students with whom you have 135
students with whom you will 122
students with whom you work 211
stumbled all over each other 73
stumbled and fell and died 57
stumbled and fell and rose 68
stumbled and fell and were 46
stumbled and fell his length 115
stumbled and threw him into 49
subjects and those who have 63
subjects and those who were 111
subjects are dealt with more 121
subjects are meant for their 218
subjects are those who have 93
subjects are told that their 65
subjects are told that there 51
subjects are told they will 59
subjects for their own good 144
subjects for their own sake 192
subjects for those who wish 125
subjects for whom they were 62
subjects that have long been 131
subjects that have not been 436
subjects that pour out their 40
subjects who have had their 43
subjects who have not been 486
subjects who knew they were 46
subjects who said they were 118
subjects who took this test 45
subjects who were not able 81
subjects who were not taking 44
subjects who were not told 129
subjects with those who have 40
subjects with whom they were 96
subjects with your own eyes 45
subsisting for more than three 70
subtract them from each other 99
succeeding each other with great 97
succeeding each other with such 288
succeeding year more and more 44
suddenly and blow him away 51
suddenly and flung her arms 47
suddenly and heard his heart 61
suddenly and laid her hand 62
suddenly and laid his hand 65
suddenly and love them only 54
suddenly and threw her arms 76
suddenly and took her hand 109
suddenly not there any more 82
suddenly put down her fork 66
suddenly put into his hand 41
suddenly she felt his arms 43
suddenly she felt his hand 60
suddenly she flung her arms 108
suddenly she heard her name 53
suddenly she threw her arms 162
suddenly that there had been 181
suddenly that there was nothing 150
suddenly that there was peace 57
suddenly they were all gone 67
suddenly they were all over 53
suddenly they were not there 45
suddenly this mood has come 79
suddenly you find you have 61
suddenly you were not there 42
suffered and bled and died 148
suffered and died and rose 266
suffered and died for love 87
suffered and died for their 474
suffered and died for want 60
suffered and died for what 49
suffered and died that their 46
suffered and those who died 41
suffered and those who have 82
suffered far less than most 54
suffered far less than other 50
suffered far more than most 57
suffered far more than their 104
suffered far more than those 52
suffered for many long years 46
suffered for more than four 103
suffered for more than half 55
suffered for more than three 175
suffered for over two years 55
suffered for their own sins 60
suffered for years and years 50
suffered his beard and hair 42
suffered his hair and beard 67
suffered his life long from 47
suffered its third and most 92
suffered they were now eager 90
suffered too much and seen 69
sufferer had been his bond 114
sufferings are less than those 105
suffrage are good for nothing 59
suffrage for their own sake 66
suffrage had been far more 46
suffused her face and neck 167
suffused her neck and face 41
suffused his eyes with tears 46
suggesting not only that there 57
suggesting that more and more 194
suggesting that more than half 213
suggesting that more than just 85
suggesting that some may have 54
suggesting that there are also 69
suggesting that there are four 111
suggesting that there are good 51
suggesting that there are many 382
suggesting that there are more 452
suggesting that there are only 349
suggesting that there are other 526
suggesting that there are some 517
suggesting that there are three 310
suggesting that there are very 40
suggesting that there are ways 74
suggesting that there had been 1005
suggesting that there has been 1090
suggesting that there may also 113
suggesting that there may have 1033
suggesting that there may well 107
suggesting that there was less 142
suggesting that there was more 592
suggesting that there was much 111
suggesting that there was nothing 169
suggesting that there was once 99
suggesting that there was only 220
suggesting that there was some 629
suggesting that these and other 55
suggesting that these may have 123
suggesting that those who have 164
suggesting that those who were 146
suggesting that what had been 52
suggesting that what has been 72
suggests not only that many 51
suggests not only that some 62
suggests not only that such 131
suggests not only that there 362
suggests not only that these 146
suggests that boys are more 285
suggests that during this time 131
suggests that eliot may have 49
suggests that good and evil 103
suggests that john may have 81
suggests that less than half 337
suggests that life may have 53
suggests that love has three 50
suggests that luke may have 117
suggests that many may have 61
suggests that mary may have 40
suggests that mind and body 58
suggests that more and more 1046
suggests that more than half 1076
suggests that more than just 282
suggests that more than mere 74
suggests that more than three 230
suggests that much has been 49
suggests that once you have 65
suggests that only one type 44
suggests that paul may have 128
suggests that smith may have 40
suggests that some are more 100
suggests that some may have 202
suggests that such and such 43
suggests that such may have 60
suggests that there are also 653
suggests that there are areas 118
suggests that there are clear 220
suggests that there are deep 51
suggests that there are even 133
suggests that there are five 1252
suggests that there are four 5717
suggests that there are good 360
suggests that there are great 99
suggests that there are high 65
suggests that there are just 96
suggests that there are less 42
suggests that there are many 3305
suggests that there are more 2386
suggests that there are nine 111
suggests that there are only 1822
suggests that there are other 2114
suggests that there are over 82
suggests that there are some 2871
suggests that there are such 123
suggests that there are those 94
suggests that there are three 12229
suggests that there are very 414
suggests that there are ways 316
suggests that there are wide 111
suggests that there had been 1255
suggests that there has also 45
suggests that there has been 7001
suggests that there may also 764
suggests that there may come 49
suggests that there may even 200
suggests that there may have 6319
suggests that there may once 61
suggests that there may well 1034
suggests that there was also 351
suggests that there was even 102
suggests that there was great 44
suggests that there was less 309
suggests that there was more 1798
suggests that there was much 572
suggests that there was none 44
suggests that there was nothing 302
suggests that there was once 469
suggests that there was only 218
suggests that there was room 69
suggests that there was some 2187
suggests that there was such 67
suggests that there was very 225
suggests that these and other 258
suggests that these are also 66
suggests that these are more 216
suggests that these are only 87
suggests that these are very 44
suggests that these had been 58
suggests that these may also 40
suggests that these may have 634
suggests that these may well 83
suggests that these men were 187
suggests that these two areas 57
suggests that these two sets 64
suggests that those who came 41
suggests that those who fail 43
suggests that those who have 918
suggests that those who hold 63
suggests that those who know 41
suggests that those who live 92
suggests that those who make 101
suggests that those who seek 117
suggests that those who take 52
suggests that those who think 55
suggests that those who want 110
suggests that those who were 327
suggests that those who wish 140
suggests that those who work 67
suggests that those with more 59
suggests that what had been 78
suggests that what has been 416
suggests that what may have 52
suggests that what they have 61
suggests that what was once 84
suggests that when they were 40
suggests that when you have 46
suicides and those who have 45
suitable are those that take 57
suitable for dealing with such 92
suitable for dealing with these 63
suitable for lady with thick 60
suitable for life and work 44
suitable for mixing with other 78
suitable for mixing with wool 43
suitable for only one type 49
suitable for open pit mining 50
suitable for such and such 54
suitable for those for whom 45
suitable for those who find 42
suitable for those who have 620
suitable for those who like 49
suitable for those who live 53
suitable for those who need 51
suitable for those who want 142
suitable for those who were 109
suitable for those who will 50
suitable for those who wish 196
suitable for what you want 59
suitcase and took out some 43
summoned all those who were 66
summoned him from his home 42
summoned his sons and said 67
sunlight and blue sky were 40
sunshine and clear air upon 118
sunshine and wind and rain 52
sunshine had come too late 47
supplied her well with food 53
supplied not only with food 117
supplied with arms and food 78
supplied with arms and other 78
supplied with bread and milk 52
supplied with bread and wine 75
supplied with coal and iron 253
supplied with corn and salt 46
supplied with fish and game 200
supplied with flax and wool 56
supplied with food and arms 242
supplied with food and fuel 543
supplied with food and other 1294
supplied with food and wine 160
supplied with food for their 83
supplied with food for three 40
supplied with fringe and lace 181
supplied with fuel and food 40
supplied with fuel and other 42
supplied with game and fish 88
supplied with iron ore from 129
supplied with more and more 147
supplied with more than their 124
supplied with rain and snow 81
supplied with rice and other 46
supplied with these and other 58
supplied with warm and cold 41
supplied with what they need 133
supplied with what they want 159
supplied with wine and other 84
supplied with wood for fuel 83
supplies and ways and means 294
supplies both rich and poor 133
supplies for army and navy 41
supplies for more than three 51
supplies for those who were 102
supplies that have not been 67
supplies that were being sent 84
supplies they need for their 99
supplies you need for making 138
supplies you need for your 139
supporting and aiding each other 75
supporting and caring for their 159
supporting each other with their 129
supporting his wife and their 48
supporting his wife and three 143
supporting them when they were 40
supporting this theory has been 65
supporting this view has been 202
supports this view and says 45
supposed she must say more 99
supposed that during all these 49
supposed that during this time 88
supposed that even our most 84
supposed that more than half 121
supposed that neil was sent 62
supposed that nothing was left 42
supposed that such men were 57
supposed that such things were 52
supposed that there are four 117
supposed that there are from 45
supposed that there are many 239
supposed that there are more 58
supposed that there are only 183
supposed that there are other 62
supposed that there are some 99
supposed that there are such 67
supposed that there are three 154
supposed that there can have 42
supposed that there had been 639
supposed that there has been 305
supposed that there may have 59
supposed that there was also 68
supposed that there was ever 61
supposed that there was more 262
supposed that there was much 487
supposed that there was nothing 378
supposed that there was only 568
supposed that there was some 760
supposed that there was such 119
supposed that these and other 44
supposed that these are mere 56
supposed that these had been 51
supposed that these men were 154
supposed that these rings were 47
supposed that these things were 77
supposed that these two were 66
supposed that those that come 85
supposed that those who came 45
supposed that those who have 232
supposed that those who were 139
supposed that what had been 43
supposed that what has been 94
supposed that when they were 57
supposed they were all there 43
supposed they were not very 46
supposes that there are also 77
supposes that there are many 104
supposes that there are more 128
supposes that there are only 92
supposes that there are other 48
supposes that there are some 197
supposes that there are three 104
supposes that there are ways 56
supposes that there has been 151
supposes that there may have 54
supposes that those who have 59
surfaces are clean and free 366
surfaces that face each other 41
surfaces that have not been 264
surgical saw from his case 56
surmised that there had been 187
surmised that there was more 140
surmised that there was some 184
surprise all over his face 46
surprise for poor old john 119
surprise for those who have 156
surprise had been far less 76
surprise had during this time 48
surprise her when she came 75
surprise him upon his trial 48
surprise that more and more 252
surprise that more than half 131
surprise that nothing had been 103
surprise that there are also 58
surprise that there are many 317
surprise that there are more 147
surprise that there are only 59
surprise that there are some 178
surprise that there had been 249
