sack half full of black 40
says nothing when the peril 237
says there will be brief 57
scan from left to right 1158
scow just heaving in sight 59
seals were used to stamp 57
seats were held by women 186
seats were made of slabs 68
seats were made of split 75
sect from whom it takes 87
sect puts upon the bible 43
sect will make no small 125
seed corn from the field 109
seed down into the moist 44
seed fell among the thorns 206
seed grow till it sucks 62
seed sown among the thorns 50
seeing only what he wants 100
seeing their name in print 213
seeing their town in danger 49
seeing their work in print 302
seeing what sort of craft 45
seeing what sort of place 42
seeing your book in print 57
seeing your name in print 433
seeing your work in print 210
seek help from an adult 218
seek help from the group 50
seek help from the local 192
seek help from the people 47
seek help from the social 71
seek help from the state 225
seek leave from the court 77
seek other means of gaining 46
seek other means of getting 55
seek other ways in which 75
seek other ways of getting 40
seek other ways of solving 48
seek some means by which 128
seek some means of gaining 145
seek some plan by which 46
seek their food at night 114
seek their food by night 59
seek their prey at night 58
seek their prey by night 121
seek truth during the night 44
seek truth from the facts 67
seem best able to point 115
seem clear from the above 151
seem less like an arena 59
seem like much at first 333
seem like much of anything 55
seem like rows of booths 60
seem like such an awful 50
seem like tips of coral 86
seem most able to solve 53
seem most like to stand 54
seem much more in keeping 52
seem sent into the world 204
seem very much as though 48
seem very much in keeping 57
seem very much in order 62
seem worth living in spite 70
seen adam were no longer 48
seen afar over the level 72
seen also from the point 42
seen come into the world 56
seen coming along the shore 59
seen coming down the river 362
seen coming down the steps 97
seen coming down the stream 55
seen coming from the house 80
seen coming from the right 119
seen coming from the shore 124
seen coming from the woods 86
seen coming over the hills 187
seen coming over the ridge 42
seen dust from the walls 91
seen even from the above 75
seen fire were to prove 56
seen flying over the river 51
seen flying over the water 101
seen from data in table 204
seen from left to right 554
seen from what he wrote 124
seen hanging from the ceiling 136
seen hanging from the lower 43
seen hanging from the trees 91
seen hanging from the walls 59
seen hanging over the sides 44
seen hanging upon the verge 162
seen here during the ensuing 48
seen leaping from the water 72
seen leaping into the water 45
seen many ways in which 156
seen moving along the shore 46
seen moving among the trees 80
seen moving during the night 237
seen much more in terms 87
seen nothing like it since 1134
seen only during the first 132
seen only from the front 920
seen only from the point 130
seen only from the sides 52
seen only from the waist 132
seen only once or twice 1973
seen only when the light 138
seen riding along the lines 55
seen rising among the trees 46
seen rising from the bosom 95
seen rising from the plain 43
seen rising from the water 185
seen rising from the waves 62
seen rising from the woody 78
seen sink into the floor 94
seen snow fall on water 141
seen some ways in which 151
seen such faith in israel 47
seen there once or twice 84
seen three ways in which 62
seen very much in terms 203
seen waving upon the rocky 131
seen what kind of people 50
seen what sort of people 54
seen your name in print 62
sees life from the point 42
sees life only in terms 53
sees only once or twice 41
sees only what he knows 44
sees only what he wants 402
sees only what it wants 120
sees rising upon the faces 85
sees those whom he loves 43
sees three ways in which 43
self also tend to reveal 61
self from those of others 48
self upon self by which 47
self will also be blind 64
sell their home in order 62
sell their ideas to others 60
sell their land in order 241
sell their land to others 49
sell their land to wealthy 46
sell their land to white 47
sell your ideas to others 69
sell your life as dearly 43
send anne page no worse 51
send down from the skies 129
send forth into the world 457
send forth rays of light 145
send forth word to level 132
send home sums of money 72
send peace into the world 56
send some other to fight 46
send their boat on board 140
send their boat on shore 44
send their sons to athens 74
send their sons to fight 350
send their sons to paris 101
send their sons to rugby 43
send their sons to serve 159
send their sons to study 360
send word when he needs 54
send word when he would 40
send your boat on board 59
sent away during the night 47
sent away from the coast 47
sent away from the court 420
sent away from the front 123
sent away from the house 522
sent away from the mother 148
sent away from the place 233
sent away from the royal 40
sent away from the scene 69
sent away from the table 422
sent away what it ought 66
sent back along the trail 62
sent back down the river 104
sent back from the field 76
sent back from the first 57
sent back from the front 1752
sent back from the lords 54
sent back into the blood 53
sent back into the field 152
sent back into the fight 47
sent back into the hands 70
sent back into the house 62
sent back into the world 586
sent back word he would 141
sent back word in reply 173
sent down during the night 48
sent down from the andes 41
sent down from the brain 189
sent down from the court 85
sent down from the father 179
sent down from the front 240
sent down from the heaven 714
sent down from the hills 51
sent down from the house 784
sent down from the lords 1780
sent down from the pagan 42
sent down from the skies 305
sent down from the upper 675
sent down into the cabin 182
sent down into the depths 51
sent down into the grave 116
sent down into the hearts 50
sent down into the lower 119
sent down into the mines 150
sent down into the plain 52
sent down into the water 129
sent down into the world 288
sent fire into my bones 372
sent forth among the people 89
sent forth from the bosom 44
sent forth from the father 197
sent forth from the house 44
sent forth from the press 200
sent forth into the field 61
sent forth into the midst 77
sent forth into the tasks 45
sent forth into the whole 166
sent forth into the world 5806
sent forth rays of light 68
sent forth upon the world 70
sent four pots of stout 63
sent from hell to seize 56
sent from india to china 149
sent from india to egypt 60
sent from peru to spain 46
sent from rome to paris 69
sent from rome to preach 47
sent great sums of money 151
sent home during the first 57
sent home from the coast 69
sent home from the crimea 42
sent home from the field 45
sent home from the front 578
sent huge sums of money 45
sent over from the hotel 76
sent over from the house 105
sent over from the mother 256
sent over from the white 97
sent over were in exact 57
sent their boat on board 74
sent their boat on shore 228
sent their sons to athens 135
sent their sons to fight 240
sent their sons to paris 54
sent their sons to serve 175
sent their sons to study 551
sent vast sums of money 77
sent word home he shall 41
sets down among the signs 62
sets forth into the world 96
sets forth over the broad 55
sets forth what he calls 293
sets over from the coast 85
sets sail when the weather 190
sets their sins in order 61
sets were used to train 46
sewing late into the night 129
sheath worn over the penis 505
shed down upon the world 46
shed from left to right 87
shed many tears at parting 157
shed more milk of roses 51
shed more tears at parting 45
shed some rays of light 189
shed tears from the smoke 40
shed tears over the grave 303
shed tears over the story 43
shed tears when he spoke 110
shed those tears at sight 81
shew what were the times 75
ship away from the rocks 109
ship away from the shore 129
ship away from the wharf 66
ship came down the river 171
ship came into the river 59
ship coming into the sound 41
ship fell into the hands 148
ship from keel to truck 75
ship from stem to stern 4286
ship half full of water 57
ship just ready to carry 359
ship slid into the water 48
ship went down in sight 52
ship went down the river 53
ship will leave the place 57
ship yard full of hands 43
shoes came from the hides 43
shoes were full of blood 191
shoes were full of holes 247
shoes were full of water 172
shoes were made of black 40
shoes were made of leather 323
shoes were made of straw 66
shoes were made of white 45
shoes were made to order 119
shoes will come in handy 45
shop fell into the night 53
shot ahead like an arrow 80
shot away from the shore 122
shot away into the night 67
shot away like an arrow 781
shot back into the house 103
shot came from the crowd 44
shot came from the enemy 77
shot came from the front 220
shot came from the house 64
shot came from the right 186
shot came from the woods 63
shot down during the first 173
shot down during the korean 115
shot down during the night 71
shot down from the ceiling 108
shot down into the chasm 101
shot down into the water 470
shot down like an arrow 281
shot down over the crimea 48
shot down over the jungle 47
shot down over the urals 45
shot down upon the table 55
shot fell into the water 197
shot forth into the gloom 81
shot forth like an arrow 444
shot from left to right 326
shot high into the night 174
shot love gave the wound 69
shot went into the ceiling 78
show from left to right 209
show gray when the engine 59
show great depth of feeling 47
show great want of feeling 116
show many ways in which 179
show other ways in which 251
show some ways in which 936
show their heads or raise 62
show their lining in spite 82
show their work to others 63
show three ways in which 211
show what kind of books 42
show what kind of people 512
show what kind of stuff 96
show what kind of woman 40
show what sort of people 493
show what sort of stuff 82
show what were the chief 44
show what were the terms 45
show what were the views 104
show your love to others 55
show your work to others 156
shut away from the human 82
shut away from the light 595
shut away from the others 51
shut away from the outer 133
shut away from the trees 64
shut away from the world 4172
shut down during the first 49
shut down during the night 80
shut down during the period 70
shut down like the white 71
shut down over the world 45
shut like buds of roses 64
shut their eyes in order 122
shut their eyes the whole 43
shut their eyes to anything 86
shut their eyes to avoid 210
shut their eyes to danger 63
shut their eyes to every 150
shut their eyes to facts 455
shut their eyes to plain 53
shut their lips on poetry 301
shut your eyes to facts 81
shying away from the issue 52
shying away from the light 43
sick fell into the hands 40
sick from lack of sleep 78
sick heart when the child 40
sick leave during the period 50
side away from the anode 104
side away from the crowd 63
side away from the enemy 873
side away from the flame 52
side away from the glass 143
side away from the house 467
side away from the lesion 161
side away from the light 1833
side away from the others 79
side away from the plate 42
side away from the point 57
side away from the river 877
side away from the shore 49
side away from the stream 94
side away from the water 437
side care must be taken 100
side door into an alley 58
side door into the alley 93
side door into the house 76
side door into the night 48
side door into the parking 68
side door into the study 89
side fell into the hands 62
side from back to front 40
side from left to right 266
side from stem to stern 150
side gets what it wants 184
side upon what he found 48
side view from the right 42
side were heard the cries 82
side were three in order 45
side when there is anything 78
side will gain the upper 48
side will have an equal 76
side will have the right 94
sigh came from the crowd 72
sigh came from the depths 72
sigh came from the praying 86
sigh came over the phone 73
sigh rose from the crowd 82
sign from plus to minus 598
sign hanging from the ceiling 242
sign hanging from the front 44
sign hanging from the porch 116
sign hanging over the front 149
sign here what he could 66
sign some sort of paper 47
sign their name to check 93
sign will sink in value 44
sign your name to anything 93
silk cord from the hangings 82
silk thread from the ceiling 77
silk thread from the kingdom 51
single cell into the mouse 63
single cent from my father 77
single file along the edges 41
single file along the ridge 47
single file along the river 73
single file along the shore 62
single file along the track 53
single file along the trail 150
single file down the aisle 50
single file down the slope 45
single file down the steep 76
single file down the steps 52
single file down the trail 109
single file from the right 69
single hand upon the dykes 55
single heart throb of human 48
single huts along the whole 52
single line along the shore 80
single line from an opera 55
single main stem or trunk 60
single oral dose of either 144
single other fact be added 62
single pass over the input 66
single pint upon the table 191
single ship during the whole 170
single shot from the enemy 87
single shot from the rifle 88
single shot from the walls 51
single step from the right 58
single step into the right 94
single unit from the point 73
single wave length of light 89
single word during the whole 470
single word from me would 61
single word from the white 97
sink back from the mother 67
sink back into it again 68
sink back into my chair 75
sink back into the abyss 139
sink back into the black 51
sink back into the chair 428
sink back into the crowd 40
sink back into the depths 193
sink back into the lower 46
sink back into the ranks 65
sink back into the slime 94
sink back into the state 60
sink back into the water 180
sink deep into the hearts 1138
sink deep into the minds 683
sink deep into the water 247
sink deep into the world 51
sink down into the abyss 174
sink down into the chair 194
sink down into the depths 586
sink down into the floor 96
sink down into the grass 47
sink down into the grave 48
sink down into the lower 209
sink down into the plain 165
sink down into the water 538
sink down onto the floor 91
sink down upon the floor 58
sink half full of water 97
sink into what he feels 585
sins come back to haunt 49
sins come home to roost 100
sins have been the cause 74
sins were laid on jesus 48
site away from the river 49
site must also be taken 40
site pain from the ilium 133
site will only be given 40
sits down upon the floor 44
sits down upon the throne 43
sits late into the night 53
sixth door from the landing 44
sixth ship from the enemy 47
size from five to eight 105
size from five to fifty 95
size from five to seven 88
size from five to thirty 63
size from four to eight 255
size from four to seven 81
size from four to thirty 41
size from left to right 867
size from three to eight 193
size from three to seven 225
size from three to thirty 84
size from tiny to large 44
size must also be taken 71
skew eyes into the deeds 41
skim milk from the dairy 41
skin away from the breast 59
skin away from the cross 245
skin away from the flesh 211
skin flap from the upper 123
skin hanging from the throat 77
skin will make the sound 95
skip from stem to stern 42
slang term used to refer 254
slid away down the slope 42
slid away from the shore 91
slid away from the solid 55
slid away from the table 124
slid away from the wharf 85
slid away into the night 68
slid back down the slope 121
slid back from the table 85
slid back into my chair 42
slid back into the chair 135
slid back into the crowd 43
slid back into the depths 48
slid back into the ditch 41
slid back into the front 101
slid back into the river 81
slid back into the stream 40
slid back into the water 857
slid down from my perch 53
slid down from the bench 149
slid down from the ceiling 82
slid down from the chair 346
slid down from the fence 205
slid down from the horse 576
slid down from the stool 362
slid down from the table 258
slid down from the truck 40
slid down from the upper 112
slid down from the wagon 101
slid down into the abyss 47
slid down into the chair 315
slid down into the depths 152
slid down into the ditch 305
slid down into the gully 98
slid down into the river 310
slid down into the stream 110
slid down into the water 1473
slid down onto the floor 1030
slid down upon the floor 68
slid from left to right 121
slim young girl of about 72
slip away during the night 544
slip away from me again 110
slip away from my fingers 40
slip away from the crowd 379
slip away from the george 67
slip away from the grasp 173
slip away from the group 354
slip away from the hands 48
slip away from the hotel 59
slip away from the house 539
slip away from the others 419
slip away from the party 341
slip away from the scene 183
slip away from the table 170
slip away from the world 140
slip away into the abyss 91
slip away into the crowd 206
slip away into the depths 49
slip away into the hands 125
slip away into the jungle 168
slip away into the night 832
slip away into the woods 493
slip back from the point 50
slip back into the abyss 84
slip back into the crowd 151
slip back into the habit 254
slip back into the hands 217
slip back into the house 267
slip back into the ranks 69
slip back into the state 106
slip back into the throat 91
slip back into the water 829
slip back into the woods 134
slip back into the world 206
slip down from the round 53
slip down into the river 90
slip down into the small 91
slip down into the water 464
slow dark thread of blood 58
slow down during the first 91
slow down during the period 84
slow hold back the swift 54
slow rate during the first 55
slow their rate of growth 172
slow walk down the aisle 92
slow walk over the field 42
sneak away during the night 40
sneak away from the group 66
sneak away from the house 103
sneak away from the others 41
sneak back into the house 349
sneak into town at night 52
snow away from the doors 42
snow away from the front 276
snow away from the grass 48
snow came down in large 84
snow fell during the night 1683
snow fell during the whole 151
snow fell from the trees 98
snow flew from the bending 48
snow flying from the horse 62
snow lets down as white 99
snow will fall in seven 56
soar from rose to tulip 41
sobs from among the group 75
sobs were heard in every 45
sobs were heard on every 60
soft down weave thy brows 107
soft iron core on which 48
soft loan from the world 50
soft peaks when the beater 53
soft south wind is blowing 57
soft spot when it comes 46
soft waving among the reeds 86
soft wood such as white 44
soil away from the plant 80
soil away from the roots 382
soil away from the trunk 45
soil back into the holes 48
soil loss from the field 325
soil must also be taken 55
soil very rich in humus 137
sold only what he could 96
sold their land in order 123
sold their land to others 43
sold well from the start 107
some acid upon my fingers 60
some areas along the coast 143
some areas such as parts 53
some areas there is still 106
some bays upon the shore 181
some bearing upon the issue 46
some bread from the table 53
some came from the ranks 40
some came from the ruler 51
some came from the waiting 128
some care must be given 173
some care must be taken 3299
some care will be taken 70
some come into the world 83
some dark gate of cloud 77
some data into the table 145
some data will be given 53
some dating back to roman 49
some dating back to world 78
some days among the woods 87
some days from the knowing 53
some days past the weather 85
some days when he could 64
some days when the weather 46
some deep dell by rocks 43
some dirt from the floor 45
some drew back in alarm 103
some dust from the floor 123
some duty seem to arise 55
some even left the state 50
some evil from the passing 125
some faery bold in fight 83
some feet from the cross 64
some feet from the floor 58
some fell among the thorns 77
some fell into the hands 277
some fell into the water 98
some fire upon the shore 348
some firing during the night 73
some fish from the river 99
some five feet of water 68
some food from the store 61
some food from the table 126
some form must be given 81
some four feet of water 99
some free play of parts 111
some free port of trade 47
some free time in which 125
some free time to enjoy 43
some free time to spend 110
some free time to visit 47
some free time to write 53
some from left to right 68
some good done by every 45
some good news to share 318
some good news to write 55
some great body of water 68
some great fete in paris 44
some great gale is blowing 90
some great good to others 134
some great hoax or fraud 146
some great loss of money 69
some great mass of nerve 48
some great news to share 44
some great race of fancy 177
some great rule of action 96
some great tree is found 41
some grim kind of dance 92
some half mile in breadth 54
some hanging from the ceiling 125
some hard nuts to crack 112
some have come to adopt 44
some have come to light 48
some have gone to egypt 48
some have gone to search 62
some have held to cover 60
some have made the whole 119
some have said the prime 56
some have said we lived 83
some have seen the shape 53
some heads were in danger 85
some heed will be given 40
some help from an adult 140
some help from my father 206
some help from my mother 47
some help from the author 47
some help from the local 177
some help from the others 57
some help from the people 73
some help from the staff 55
some help from the state 647
some help must be given 42
some help when it comes 82
some high land of lakes 112
some high tide or storm 51
some hint from the elder 88
some hole open to creep 45
some hour during the night 103
some ideas down on paper 162
some just rate of wages 40
some kind must be added 41
some kind must be found 101
some kind must be given 95
some kind must be taken 110
some kind will be found 89
some length from the point 45
some length what he calls 48
some life into the party 52
some life into the place 95
some line must be drawn 236
some loss from the brave 45
some loss from the enemy 55
some loss upon the enemy 72
some made rich by robbing 65
some meaning must be given 90
some means into the hands 120
some means must be found 4472
some means must be taken 448
some means open by which 62
some means will be found 561
some means will be taken 62
some more ages to match 43
some more into the glass 40
some more ways in which 64
some news from the clans 61
some news from the front 42
some nook among the crags 41
some note must be taken 182
some only once or twice 118
some other among the myriad 43
some other areas in which 226
some other areas of human 51
some other areas of social 99
some other atom or atoms 62
some other atom or group 213
some other bank or banks 93
some other body in space 45
some other body of water 550
some other book or books 48
some other case in which 101
some other cell or cells 48
some other city of italy 83
some other city or state 127
some other fact or event 53
some other fact or facts 245
some other food or foods 53
some other form in order 96
some other form in which 155
some other form of abuse 64
some other form of action 926
some other form of acute 66
some other form of asset 220
some other form of brain 51
some other form of civil 49
some other form of close 50
some other form of crime 61
some other form of error 49
some other form of force 200
some other form of group 100
some other form of housing 93
some other form of human 342
some other form of input 60
some other form of joint 70
some other form of labor 248
some other form of learning 129
some other form of legal 206
some other form of light 151
some other form of local 183
some other form of magic 124
some other form of money 317
some other form of moral 69
some other form of motion 142
some other form of motor 73
some other form of music 60
some other form of opium 42
some other form of power 758
some other form of price 51
some other form of proof 99
some other form of savings 86
some other form of social 862
some other form of sport 58
some other form of state 353
some other form of strong 47
some other form of study 62
some other form of sugar 80
some other form of trade 118
some other form of value 153
some other form of water 120
some other form of weapon 45
some other form of words 273
some other form of world 55
some other form of writing 306
some other form or forms 339
some other fund to which 143
some other game in which 58
some other game of skill 48
some other gate by which 57
some other girl or woman 89
some other good he hopes 77
some other good or goods 140
some other great or small 46
some other item of clothing 74
some other item of value 193
some other item or items 107
some other kind of action 724
some other kind of cause 89
some other kind of cereal 97
some other kind of change 188
some other kind of crime 72
some other kind of dance 60
some other kind of drink 89
some other kind of error 106
some other kind of event 222
some other kind of feeling 129
some other kind of force 283
some other kind of fruit 145
some other kind of goods 89
some other kind of grain 255
some other kind of group 367
some other kind of human 126
some other kind of input 46
some other kind of labor 152
some other kind of large 42
some other kind of learning 53
some other kind of legal 73
some other kind of light 192
some other kind of magic 45
some other kind of meeting 42
some other kind of metal 101
some other kind of model 58
some other kind of money 549
some other kind of moral 72
some other kind of motion 89
some other kind of music 176
some other kind of noise 59
some other kind of order 70
some other kind of paper 57
some other kind of party 108
some other kind of people 93
some other kind of place 95
some other kind of plant 328
some other kind of poetry 40
some other kind of power 504
some other kind of proof 133
some other kind of reason 50
some other kind of right 110
some other kind of small 76
some other kind of social 377
some other kind of sound 115
some other kind of space 110
some other kind of state 145
some other kind of stone 164
some other kind of store 47
some other kind of story 117
some other kind of strong 40
some other kind of study 57
some other kind of stuff 58
some other kind of teaching 43
some other kind of thinking 85
some other kind of value 258
some other kind of verse 192
some other kind of water 117
some other kind of weapon 112
some other kind of woman 50
some other kind of world 239
some other kind of writing 488
some other kind or kinds 118
some other line of action 189
some other line or lines 70
some other means be found 62
some other means by which 713
some other means in order 94
some other means is found 48
some other means of breaking 64
some other means of creating 46
some other means of entry 96
some other means of finding 95
some other means of gaining 212
some other means of getting 802
some other means of grace 44
some other means of helping 75
some other means of holding 66
some other means of judging 49
some other means of keeping 233
some other means of killing 54
some other means of knowing 85
some other means of marking 50
some other means of meeting 228
some other means of moral 60
some other means of proof 106
some other means of putting 40
some other means of raising 157
some other means of reaching 202
some other means of showing 66
some other means of solving 76
some other means of storing 40
some other means of testing 329
some other means to start 73
some other mind or minds 183
some other mode by which 146
some other mode in which 70
some other mode of action 319
some other mode of clearing 55
some other mode of finding 86
some other mode of force 149
some other mode of getting 86
some other mode of motion 64
some other mode of passing 54
some other mode of raising 91
some other mode of reaching 47
some other must be found 163
some other name by which 65
some other name or names 108
some other name or title 122
some other part of china 96
some other part of italy 328
some other part of russia 60
some other part of space 187
some other part of spain 61
some other part of which 173
some other part or organ 88
some other part or parts 330
some other plan by which 122
some other plan of action 64
some other port of entry 72
some other port or place 853
some other prop to carry 88
some other rule by which 80
some other ship or ships 304
some other sort of action 56
some other sort of goods 191
some other sort of people 42
some other sort of power 49
some other sort of stick 44
some other sort of world 42
some other task of which 59
some other term or terms 105
some other term to which 59
some other time he might 66
some other time he would 134
some other time it might 56
some other time it would 45
some other time or event 40
some other time or place 2181
some other time or times 64
some other time the court 116
some other time to visit 76
some other time we shall 78
some other truth or truths 67
some other type of action 173
some other type of asset 173
some other type of change 86
some other type of chart 43
some other type of cover 43
some other type of crime 77
some other type of curve 64
some other type of error 128
some other type of event 167
some other type of farming 121
some other type of force 81
some other type of group 266
some other type of housing 121
some other type of human 101
some other type of input 53
some other type of legal 125
some other type of lesion 41
some other type of local 67
some other type of motion 43
some other type of music 55
some other type of plant 62
some other type of power 75
some other type of small 78
some other type of social 174
some other type of value 82
some other type of weapon 53
some other type of writing 51
some other type or types 73
some other unit of value 79
some other unit or units 77
some other uses to which 51
some other vice as worse 61
some other ways by which 92
some other ways in which 1586
some other ways of getting 98
some other ways of looking 84
some other ways of thinking 102
some other ways to create 49
some other ways we could 48
some other whom he might 41
some other will be equal 89
some other will in writing 133
some other word or group 94
some other word or words 1297
some other work in which 218
some other work of piety 55
some other work or works 49
some over those of others 48
some past time to engage 40
some rain during the night 283
some rare gift or power 57
some rays from the light 125
some reading from the bible 50
some rest during the night 96
some risk must be taken 119
some rude form of music 52
some rude ideas of human 57
some salt into the water 62
some sand from the river 52
some shot from the enemy 52
some sort envy the state 68
some sort must be found 46
some sort must be given 64
