sac so well known by 62
saw the pale faces of 149
saw the pale light of 70
saw the pale shape of 85
saw the peace corps as 78
saw the pink tongue of 46
saw the play again on 80
saw the rich prize in 55
saw the rising power of 74
saw the room where he 94
saw the room where the 171
saw the root cause of 154
saw the rude glare of 77
saw the same event in 112
saw the same faces at 40
saw the same faces in 64
saw the same group of 99
saw the same kinds of 114
saw the same light in 50
saw the same people at 61
saw the same people in 81
saw the same scene as 58
saw the same scene in 47
saw the same signs in 102
saw the same signs of 62
saw the same types of 47
saw the same vision as 44
saw the same vision of 55
saw the same woman in 73
saw the shot fired by 48
saw the shot graze the 50
saw the sign above the 95
saw the sign which he 158
saw the site where the 43
saw the slow growth of 64
saw the soft curve of 52
saw the soft light of 56
saw the soul speaking in 65
saw the spot where he 181
saw the spot where the 570
saw the spot where we 45
saw the surf breaking on 51
saw the sweat gather in 74
saw the tall masts of 97
saw the tall shape of 67
saw the tall spars of 69
saw the tears about to 43
saw the tears begin to 131
saw the tears forming in 98
saw the tears gather in 131
saw the tears shining in 92
saw the tears stand in 115
saw the tears start in 98
saw the tears start to 168
saw the tears welling in 193
saw the tears welling up 488
saw the teasing glint in 87
saw the teasing light in 80
saw the third reich as 64
saw the third world as 242
saw the threat posed by 122
saw the three bowls of 81
saw the three fates of 42
saw the three stars on 42
saw the tide begin to 40
saw the tiny light of 77
saw the true cause of 77
saw the true image of 45
saw the true state of 336
saw the true value of 72
saw the truth about the 97
saw the ugly smile of 42
saw the vast array of 67
saw the vast flank of 47
saw the vast herds of 43
saw the very faces of 180
saw the very image of 74
saw the west coast of 73
saw the wheat running in 50
saw the wide world in 50
saw the wild folly of 95
saw the work which he 41
saw the young girls in 40
saw the young people of 43
saw the young woman at 49
saw the young woman he 70
saw the young woman in 189
saw the young woman on 47
saw we were about to 109
saw we were alone on 65
saw we were looking at 51
saw we were really in 65
saw we were still in 46
say an hour after the 50
say as many times as 43
say as many words as 871
say as much about it 121
say as much about me 51
say as much about my 60
say as much about the 1812
say as much about us 94
say as much would be 43
say as well about the 113
say at least after the 80
say at least twice as 111
say at some point in 270
say at what level of 53
say at what level the 59
say at what period in 52
say at what period it 42
say at what period of 172
say at what period the 223
say at what point an 50
say at what point he 84
say at what point in 481
say at what point it 183
say at what point of 234
say at what point on 45
say at what point the 908
say at what point we 84
say at what stage in 91
say at what stage of 213
say at what stage the 105
say he ever wills it 215
say he gave thirty or 86
say he just wants to 51
say he knew about the 44
say he took women in 125
say he will never be 205
say if there could be 98
say if there would be 44
say in many parts of 272
say in other parts of 142
say in some parts of 137
say in such cases is 136
say in such cases the 64
say in their favor is 91
say in their study of 40
say in these cases is 43
say in what cases it 54
say in what cases the 40
say in what kinds of 41
say in what light it 45
say in what order he 95
say in what order the 72
say in what sense he 102
say in what sense it 103
say in what sense the 228
say in what sense we 81
say in what state of 53
say in what would be 50
say is true about the 245
say is well known to 51
say it even though it 79
say it over again in 140
say it took place at 42
say it took place in 87
say it were fifty or 90
say it will never be 249
say it will prove to 50
say my last words to 45
say my name funny as 115
say no more about it 32586
say no more about me 76
say no more about my 334
say no more about the 4858
say no more under the 42
say no more until he 82
say no more until the 77
say no more until we 81
say no more would be 63
say no when asked if 46
say no when asked to 231
say no word about it 133
say no word about the 104
say of adding reason or 54
say of good works of 173
say of such cases as 44
say of such modes of 46
say of their value as 41
say of what ought to 56
say of what races of 71
say on some parts of 75
say on what basis he 50
say on what basis the 40
say or think about it 390
say or think about me 169
say or think about the 283
say or think about us 109
say or think anything in 46
say or think anything of 103
say so many times in 52
say so much about it 510
say so much about me 51
say so much about my 83
say so much about so 96
say so much about the 836
say the aged people of 62
say the best horse or 52
say the best people in 95
say the best place to 104
say the farm shall no 176
say the girl loves to 43
say the gods ought to 95
say the great crime of 68
say the holy ghost is 64
say the last words of 93
say the least about it 244
say the least about the 81
say the least quite as 87
say the left flank of 43
say the less about it 87
say the less about the 130
say the lord works in 62
say the most about the 44
say the only reason he 51
say the only reason of 56
say the only reason we 43
say the same about an 70
say the same about it 50
say the same about me 695
say the same about my 541
say the same about the 4751
say the same about us 196
say the same again in 47
say the same kinds of 160
say the same sorts of 104
say the same today as 74
say the same words as 248
say the same words at 69
say the same words in 172
say the same words to 314
say the tears belong to 75
say the town ought to 41
say the true forms of 52
say the truth about it 45
say the truth about the 180
say the very deuce is 42
say the very first thing 57
say the word aloud to 50
say to such people is 43
say to these people in 83
say to these people is 40
say to these words of 43
say to those forms to 57
say to those people in 81
say to what class of 238
say to what depths of 59
say to what lengths of 54
say to what lengths the 143
say to what order of 57
say to what period the 42
say to what point the 60
say to what style of 41
say to young people in 55
say to your child or 47
say to your father if 55
say to your father on 53
say we have found it 59
say we have found the 114
say we have given up 76
say we have reason to 148
say we have taken the 58
say we have tried to 45
say we know about the 54
say we were about to 41
say we were looking at 47
say we were lucky to 48
say we will never be 58
seal be your guide to 126
seal in their hearts the 43
seal is coming after us 80
seal of said court at 459
seal of said court is 58
seal of some court of 63
seal of such court or 210
seal the book until the 260
seam of coal which is 77
seam of coal would be 50
seas in many parts of 91
seas in other parts of 43
seat as many people as 173
seat of their order to 40
seat of their pants in 86
seat of their pants or 41
seat of their pants to 62
seat of their power at 44
seat of their power in 161
seat of your pants as 81
seat of your pants in 58
seat of your pants is 118
seat of your pants to 142
seat to look round to 66
sec or more after the 103
see an early draft of 98
see an early stage in 42
see an early stage of 51
see an inch below the 41
see as fine risings of 104
see as many birds as 118
see as many films as 186
see as many games as 49
see as many people as 1349
see as many plays as 217
see as many shows as 103
see as many sides of 130
see as many stars as 102
see as many trees as 69
see as many women as 158
see as much action as 47
see as much added to 437
see as much beauty in 57
see as much value in 44
see as their right to 65
see at once where it 49
see at once where the 295
see at once where we 49
see at once which is 52
see at what level of 49
see at what level the 51
see at what point he 60
see at what point in 177
see at what point it 131
see at what point of 53
see at what point the 449
see at what point we 69
see at what stage in 46
see at what stage of 54
see at what stage the 64
see by just looking at 86
see by what right he 58
see by what right the 130
see by what right we 40
see by what steps the 45
see by what title the 49
see he will never be 42
see if dave finds it 62
see if help could be 97
see if more could be 72
see if more water is 96
see if nothing could be 108
see if other types of 51
see if peace could be 71
see if some could be 46
see if their child is 48
see if their level of 40
see if there could be 1645
see if there might be 4256
see if there really is 671
see if there seems to 59
see if there would be 2996
see if these could be 86
see if your blood is 46
see if your child is 305
see if your father is 134
see if your guess is 103
see if your horse is 47
see if your mother is 138
see if your state is 65
see if your topic is 40
see in clear weather the 127
see in eyes where the 51
see in full force the 50
see in india today is 49
see in many cases in 154
see in many cases of 62
see in many cases the 46
see in many parts of 529
see in most parts of 48
see in other forms of 46
see in other parts of 591
see in some cases of 68
see in some cases the 45
see in some parts of 192
see in such cases is 59
see in such cases the 52
see in such facts as 141
see in such parts of 57
see in such words as 97
see in such works as 83
see in their dreams the 58
see in their faces the 307
see in their lives the 77
see in their midst the 42
see in their minds the 114
see in their place the 49
see in their works the 49
see in these cases is 89
see in these cases the 61
see in these facts the 68
see in these lines an 40
see in these lines the 84
see in these pages the 98
see in these words an 207
see in these words of 127
see in these words the 288
see in these works the 90
see in those words the 50
see in what cases the 109
see in what danger the 84
see in what hands the 53
see in what kinds of 46
see in what light he 66
see in what light it 54
see in what light my 45
see in what light the 152
see in what order the 135
see in what sense he 205
see in what sense it 684
see in what sense the 1037
see in what sense we 225
see in what shape the 42
see in what state he 57
see in what state it 99
see in what state of 105
see in what state the 472
see in what terms the 120
see in your abuse the 50
see in your faces the 149
see in your issue of 82
see in your paper of 48
see in your place the 70
see is what makes it 42
see it came about so 48
see it coming until it 239
see it even though it 90
see it even where it 42
see it fall under the 48
see it flung aside by 54
see it from above or 70
see it from below it 40
see it from where he 507
see it from where we 333
see it from within the 51
see it give place to 50
see it last night by 69
see it many times in 49
see it more often in 51
see it most often in 66
see it once again as 44
see it once again in 48
see it only after it 54
see it paling shade by 117
see it rising above the 80
see it take place in 69
see it taking place as 41
see it taking place in 105
see it taking shape in 47
see it very often in 98
see it will begin to 116
see it will never be 75
see me back again at 45
see me back again in 52
see me coming again in 69
see me even though he 41
see me from where he 84
see me last night at 45
see me once again in 106
see me soon after my 70
see my early grave in 63
see my face again in 42
see my good mother so 51
see my lady queen it 49
see my papa laugh in 63
see my poor father as 132
see no clear error in 49
see no clear reason to 45
see no clear signs of 53
see no fire under it 50
see no good reason at 86
see no good reason in 67
see no good reason to 2844
see no great cause of 43
see no great change in 82
see no great danger in 69
see no great merit in 73
see no great reason to 250
see no great value in 73
see no harm comes to 336
see no joke about it 74
see no just cause or 61
see no just reason of 50
see no just reason to 129
see no means either of 49
see no more beauty in 45
see no more danger in 48
see no more merit in 50
see no more point in 65
see no more reason to 937
see no more signs of 42
see no more until the 48
see no more until we 43
see no other method in 46
see no other method of 212
see no other point of 73
see no other reason to 79
see no other signs of 123
see no star above the 75
see no wild beasts to 273
see of rome began to 54
see of what stuff he 78
see of what stuff the 81
see on four sides of 68
see on their faces the 144
see on what basis he 59
see on what basis it 87
see on what basis the 254
see on what terms he 52
see on what terms the 92
see on your right the 319
see or care about the 84
see or have anything to 88
see or know about it 44
see or know about the 134
see or know anything of 125
see or think about the 91
see so many cases of 137
see so many kinds of 133
see so many others as 195
see so many people as 53
see so many people at 216
see so many people in 577
see so many people of 229
see so many people on 111
see so many people so 90
see so many round me 46
see so many sides of 59
see so many sides to 84
see so many signs of 177
see so many times in 43
see so many twins in 44
see so many women in 133
see so much beauty in 247
see so much danger in 69
see so much money go 48
see so much money in 45
see so soon after the 91
see the areas where the 47
see the baby after it 70
see the back cover of 217
see the back pages of 449
see the back parts of 169
see the ball until it 76
see the bare bones of 168
see the bell tower of 87
see the best parts of 71
see the best people in 40
see the best place by 51
see the best works of 49
see the bird sitting on 86
see the blue chain of 56
see the blue color of 66
see the blue hills of 115
see the blue light of 106
see the blue lines of 47
see the blue smoke of 82
see the blue veins in 133
see the blue veins on 48
see the blue water of 170
see the blue waves of 92
see the book until it 41
see the boys walking the 58
see the buds begin to 57
see the camp fires of 150
see the cars lined up 49
see the case cited in 121
see the case study at 288
see the case study by 150
see the case study in 777
see the case study of 479
see the case study on 600
see the cave where the 47
see the cheat sheet at 54
see the clear light of 147
see the clear water of 45
see the code shown in 62
see the cogs turning in 76
see the coming glory of 54
see the crying evils of 43
see the dark cloud of 160
see the dark cloud on 60
see the dark forms of 280
see the dark green of 124
see the dark hairs on 53
see the dark lines of 125
see the dark patch of 43
see the dark shape of 702
see the dark sides of 98
see the dark stain of 81
see the dark stain on 45
see the dark walls of 50
see the dark water of 48
see the dawn after the 61
see the deep green of 55
see the deep lines in 46
see the deep lines of 53
see the dogs kicking to 53
see the door beaten in 86
see the dull glint of 62
see the dust motes of 61
see the eager faces of 53
see the early pages of 78
see the early signs of 205
see the evil which the 46
see the evil which we 44
see the face again of 211
see the face beneath the 67
see the face under the 90
see the fact which he 47
see the fair image of 45
see the film about the 61
see the film until it 54
see the fine essay by 130
see the fine grain of 59
see the fine hairs on 49
see the fine lines of 87
see the fine study by 210
see the fine study of 88
see the fire blazing on 41
see the fire burning in 151
see the fire shining on 60
see the fish under the 42
see the flow chart in 59
see the form shown in 178
see the form which the 51
see the foul fault of 118
see the four kinds of 44
see the four sides of 51
see the four walls of 120
see the full array of 102
see the full bearings of 66
see the full beauty of 415
see the full breadth of 71
see the full danger of 85
see the full field of 86
see the full force of 1640
see the full fruit of 140
see the full glory of 315
see the full light of 143
see the full names of 47
see the full power of 282
see the full scope of 658
see the full shape of 58
see the full sweep of 210
see the full value of 289
see the full working of 40
see the gaping holes in 62
see the gaping mouths of 60
see the gears turning in 191
see the good father at 74
see the good fruit of 76
see the good parts of 41
see the good people of 87
see the good sense in 146
see the good sense of 450
see the good sides of 63
see the good which is 62
see the good works of 95
see the gray light of 82
see the gray walls of 54
see the great author of 80
see the great beauty of 185
see the great change in 185
see the great chief of 67
see the great cloud of 103
see the great crowd of 206
see the great curve of 47
see the great danger of 101
see the great drama of 40
see the great enemy of 48
see the great facts of 85
see the great father in 69
see the great force of 64
see the great herds of 84
see the great house of 68
see the great leader of 54
see the great light of 85
see the great lines of 86
see the great merit of 75
see the great piles of 54
see the great plain of 41
see the great power of 190
see the great river of 51
see the great sight of 134
see the great state of 46
see the great stream of 52
see the great sweep of 98
see the great truths of 76
see the great value in 55
see the great value of 452
see the great vision of 106
see the great waves of 46
see the great works of 463
see the great world of 129
see the grim faces of 75
see the hall under the 67
see the hall where the 44
see the hand holding the 60
see the hand writing on 75
see the healing power of 81
see the high level of 168
see the high point of 71
see the high tower of 63
see the high walls of 88
see the hind sight of 69
see the hole where the 124
see the holy father in 55
see the huge shock of 81
see the ideal woman as 98
see the item about the 41
see the just model of 45
see the lady dance on 61
see the lamp burning at 83
see the lamp burning in 56
see the land where the 77
see the land which he 70
see the land which is 77
see the land which the 52
see the last brand of 72
see the last entry in 73
see the last essay in 49
see the last files of 41
see the last issue of 74
see the last light of 54
see the last lines of 64
see the last night of 45
see the last pages of 347
see the last phase of 67
see the last plate of 42
see the last scene of 112
see the last stage of 120
see the last trace of 198
see the last verse of 54
see the last words of 66
see the lazy motion of 40
see the leaning tower of 175
see the least reason to 357
see the least signs of 100
see the least trace of 187
see the left image in 95
see the left panel of 210
see the left photo on 150
see the life cycle of 86
see the life story of 58
see the like again in 106
see the line where the 232
see the list given by 70
see the list given in 86
see the list shown in 72
see the living image of 87
see the living proof of 53
see the lord jesus as 68
see the lord jesus in 91
see the lord mayor of 55
see the lord working in 44
see the love shining in 93
see the lush green of 41
see the main cause of 158
see the main issue as 114
see the main lines of 203
see the main parts of 54
see the main point of 106
see the main stream of 58
see the main thrust of 82
see the many faces of 143
see the many forms of 57
see the many kinds of 67
see the many sides of 184
see the many types of 62
see the many works of 117
see the mark where the 48
see the menu shown in 439
see the mere cause of 86
see the moon above the 56
see the moon climb up 49
see the moon shining in 169
see the moon shining on 146
see the moss growing on 212
see the moving scene of 235
see the nail holes in 53
see the nail marks in 604
see the news about the 66
see the news value of 46
see the next group of 84
see the next issue of 59
see the next level of 99
see the next phase of 70
see the next scene in 68
see the next stage in 86
see the next stage of 97
see the next steps of 107
see the note above on 106
see the note below on 61
see the note under the 76
see the odds which is 51
see the only clearing in 42
see the open doors of 62
see the other forms of 65
see the other group as 172
see the other parts of 289
see the other party as 298
see the other people in 131
see the other point of 579
see the other shore of 68
see the other sides of 79
see the other woman as 40
see the other women in 46
see the other works of 40
see the oxen kneel in 72
see the page shown in 652
see the pale faces of 127
see the pale green of 40
see the pale light of 77
see the pale shape of 45
see the palm trees in 43
see the part which the 56
see the peer group as 128
see the pool where the 61
see the poor people in 94
see the poor people of 60
see the pure light of 152
see the rain falling in 87
see the rain falling on 61
see the range which the 45
see the rare sight of 55
see the rich green of 46
see the ripe fruit of 56
see the rise where the 58
see the role which the 45
see the room where he 203
see the room where my 49
see the room where the 389
see the room which is 77
see the root cause of 195
see the roving cloud of 91
see the same action in 70
see the same actor in 42
see the same author in 58
see the same beauty in 91
see the same change in 93
see the same child in 40
see the same class of 104
see the same event as 41
see the same event in 152
see the same evils in 115
see the same faces at 94
see the same faces in 110
see the same faces on 46
see the same facts in 77
see the same force of 69
see the same glass as 47
see the same group of 177
see the same image as 53
see the same image in 95
see the same image of 60
see the same issue in 52
see the same issue of 56
see the same kinds of 546
see the same level of 278
see the same light in 51
see the same marks of 59
see the same marks on 61
see the same order of 57
see the same party at 144
see the same patch of 49
see the same people as 113
see the same people at 168
see the same people in 153
see the same people on 87
see the same piece of 91
see the same point in 74
see the same proof of 41
see the same scene as 148
see the same scene in 65
see the same sense of 125
see the same shade of 42
see the same shift in 44
see the same sight as 48
see the same sight in 58
see the same signs in 44
see the same signs of 58
see the same sorts of 135
see the same stars as 68
see the same stars at 47
see the same stars in 106
see the same state of 151
see the same style of 43
see the same trait in 52
see the same trend in 187
see the same types of 247
see the same value in 88
see the same woman in 59
see the same words in 51
see the same world as 132
see the same world in 67
see the saving power of 100
see the seed which he 44
see the shoes begin to 91
see the sign above the 52
see the site where the 120
see the slow growth of 68
see the snow falling in 119
see the snow falling on 53
see the snow falling so 56
see the soft curve of 52
see the soft light of 68
see the soul taken up 44
see the south china sea 63
see the spot where he 323
see the spot where it 97
see the spot where my 71
see the spot where the 1212
see the spot where we 138
see the spot which he 46
see the spring where the 57
see the surf breaking on 128
see the sweat shining on 53
see the tall masts of 146
see the tall sails of 84
see the tall spire of 91
see the tall tower of 60
see the tears begin to 77
see the tears forming in 278
see the tears gather in 54
see the tears shining in 86
see the tears start in 55
see the tears start to 49
see the tears welling in 359
see the tears welling up 1184
see the test skein as 54
see the text appear in 42
see the thick layer of 56
see the third panel of 55
see the third world as 266
see the threat posed by 125
see the three kinds of 43
see the three mouths of 73
see the three parts of 95
see the three types of 75
see the throng within the 50
see the time spent in 41
see the tiny drops of 54
see the tiny forms of 53
see the tiny hairs in 46
see the tiny speck of 60
see the true bearings of 57
see the true beauty of 292
see the true cause of 316
see the true color of 175
see the true facts of 42
see the true force of 42
see the true forms of 89
see the true glory of 92
see the true grain of 43
see the true image of 124
see the true leader of 46
see the true light of 132
see the true order of 62
see the true place of 75
see the true point of 43
see the true power of 171
see the true reason of 98
see the true scope of 64
see the true sense of 75
see the true shape of 252
see the true state of 1498
see the true value of 634
see the truth about it 57
see the truth about me 42
see the truth about my 77
see the truth about the 520
see the truth about us 43
see the truth which he 54
see the truth which is 123
see the truth which the 44
see the vast array of 178
see the vast herds of 73
see the vast sweep of 42
see the very beauty of 47
see the very bones of 57
see the very demon of 59
see the very ghost or 93
see the very image of 147
see the very notion of 41
see the very place in 63
see the very shape of 41
see the very words of 75
see the very worst of 77
see the view shown in 99
see the view taken of 47
see the west coast of 67
see the west front of 41
see the wide array of 68
see the wide scope of 45
see the wide sweep of 92
see the wide vision of 63
see the wild beasts at 163
see the wild beauty of 70
see the wind blowing the 157
see the work cited in 157
see the work until it 45
see the work which he 42
see the work which is 71
see the work which the 48
see the young people at 43
see the young people in 137
see the young people of 160
see the young woman as 105
see the young woman he 51
see the young woman in 246
see the young woman to 56
see the young women of 70
see thy canoe cleaving the 95
see thy face again no 782
see to good order in 97
see to make sense of 49
see to those while we 78
see to what class of 126
see to what depths of 209
see to what depths the 44
see to what lengths he 80
see to what lengths of 49
see to what lengths the 292
see to what period the 41
see to what point the 176
see to your right the 92
see us even though we 54
see us from where he 41
see us there staring at 53
see we were about to 49
see we were right in 90
set an high value on 77
set as many times as 52
set as much glory on 141
set as much store as 41
set as much store by 772
set as much value on 79
set as their goals the 44
set at five times the 75
set at four times the 108
set at least equal to 116
set at once about the 172
set at rest about the 155
set at rest until the 145
set at rest would be 120
set at some point in 203
set at three times the 1060
set by their state or 47
set in best order the 228
set in clear light the 100
set in cold place to 43
set in cold water to 56
set in during which the 211
set in five acres of 264
set in four acres of 257
set in from about the 57
set in from round the 87
set in from which he 89
set in from which the 51
set in from which we 54
set in grim lines as 104
set in grim lines of 58
set in hard lines as 80
set in hard lines of 85
set in just about the 42
set in just after the 56
set in many parts of 85
set in news gothic by 67
set in only after the 344
set in other parts of 328
set in soon after he 111
set in soon after the 1554
set in soon after we 46
set in such order as 145
set in their place by 93
set in their place the 103
set in there would be 47
set in three acres of 155
set in till after the 111
set in warm place to 193
set in what might be 123
set in what seems to 81
set is also known as 177
set is also shown in 53
set is very close to 45
set it back again as 85
set it back under the 50
set it back where it 214
set it down again as 100
set it down again at 63
set it down again in 138
set it down again on 203
set it down again to 57
set it down close to 107
set it down either to 62
set it down rather to 46
set it down right in 71
set it down under the 147
set it down where it 69
set it down where the 40
set it down while he 46
set it down within the 52
set it once again in 53
set me down under my 101
set me down under the 99
set me five miles on 52
set me free again in 47
set my foot again in 42
set my foot within the 210
set my heart quite at 113
set my life apart to 47
set my mind quite at 84
set my mind running on 190
set my mind working in 99
set my self right in 40
set no great store by 2244
set no great store on 209
set no great value on 309
set no high value on 71
set no more store by 201
set no more value on 55
set no other value on 41
set no such store by 58
set no time limit on 192
set no time limit to 69
set of axes fixed in 710
set of axes where the 44
set of axes which is 85
set of bars shows the 90
set of beds resting on 51
set of beings after the 50
set of cash flows is 275
set of cash flows to 43
set of code words is 144
set of data about the 660
set of data after the 43
set of data based on 893
set of data could be 787
set of data given by 64
set of data given in 407
set of data gives the 45
set of data items in 175
set of data items is 224
set of data items or 40
set of data items to 153
set of data lines di 138
set of data might be 293
set of data needs to 164
set of data seems to 122
set of data showing the 430
set of data shown in 562
set of data shows the 234
set of data taken at 163
set of data types is 44
set of data types to 87
set of data where the 257
set of data which is 1172
set of data which the 51
set of data which we 237
set of data within the 111
set of data would be 790
set of eyes looking at 192
set of fears about the 58
set of five pairs of 182
set of fleas would be 60
set of four kinds of 46
set of four pairs of 253
set of four types of 163
set of golf clubs as 119
set of golf clubs at 107
set of golf clubs he 58
set of golf clubs in 528
set of golf clubs is 202
set of golf clubs on 145
set of golf clubs or 305
set of golf clubs to 196
set of great books of 125
set of great names in 44
set of ideas about the 5452
set of ideas based on 518
set of ideas began to 120
set of ideas comes to 135
set of ideas could be 127
set of ideas known as 351
set of ideas seems to 48
set of ideas tends to 47
set of ideas which at 119
set of ideas which he 444
set of ideas which is 474
set of ideas which it 102
set of ideas which the 281
set of ideas which we 363
set of ideas within the 44
set of ideas would be 145
set of keys under the 65
set of laws aimed at 63
set of laws based on 210
set of laws bound in 68
set of laws could be 81
set of laws drawn up 138
set of laws known as 334
set of laws which he 135
set of laws which is 63
set of laws which the 143
set of laws which we 127
set of laws would be 115
set of maps showing the 349
set of myths about the 273
set of ocean bills of 66
set of sine waves of 143
set of such lines is 74
set of such rules is 233
set of teeth begin to 136
set of teeth marks on 114
set of teeth springs up 69
set of teeth which he 52
set of test cases in 123
set of test cases is 715
set of test cases to 450
set of test items is 217
set of test items or 105
set of test items to 153
set of these books to 66
set of these lines is 101
set of these rules is 113
set of three bases in 140
set of three bills of 128
set of three lines is 93
set of three pairs of 291
set of three types of 213
set of warp threads is 72
set of warp yarns is 50
