sack in his right hand 71
said to him about these 47
said to him quite wrong 50
said to him which made 49
said to him would have 88
said to his broad back 49
said to his chief mate 42
said to his father when 195
said to his first mate 87
said to his first wife 44
said to his mother mary 133
said to his mother when 287
said to his weeping wife 56
said to set apart those 42
said to sir thomas more 50
said to them about their 116
said to them which form 41
said to you about what 43
said to you about your 311
sail in this frail boat 101
sake do not stand there 231
sake do not waste time 48
sake do not waste your 131
sake of all human beings 81
sake of being freed from 40
sake of being taken care 45
sake of her loved ones 53
sake of her whose fate 42
sake of his daily bread 101
sake of his loved ones 77
sake of old times when 55
sake of our loved ones 62
sake of that earthly bread 128
sake of that which lies 43
sake or dry white wine 222
sale at any given time 268
sale of any goods other 67
sale of his books during 78
sale of his first book 63
sale of his stock will 45
sale of his works were 54
sale of one extra unit 64
sale of that might turn 51
sale of this large work 62
sale to him thereof made 424
sale to them thereof made 157
same as for every other 186
same as for human beings 100
same as his mother gave 91
same as its value when 44
same as one would find 117
same as one would have 84
same as our drawing room 54
same as she would have 142
same as that arising from 181
same as that drawn from 106
same as that found among 193
same as that found during 59
same as that found from 174
same as that found when 139
same as that given here 113
same as that given when 58
same as that known from 53
same as that later used 40
same as that often used 40
same as that shown here 56
same as that still used 78
same as that taken from 114
same as that which acts 43
same as that which also 52
same as that which brings 91
same as that which came 171
same as that which drew 53
same as that which during 47
same as that which fell 55
same as that which gave 206
same as that which john 54
same as that which leads 373
same as that which lies 327
same as that which lord 53
same as that which made 309
same as that which many 49
same as that which must 164
same as that which once 49
same as that which other 50
same as that which paul 74
same as that which runs 44
same as that which sent 51
same as that which some 70
same as that which their 53
same as that which these 45
same as that which those 49
same as that which took 158
same as that which used 65
same as that which went 74
same as that which will 573
same as they might have 117
same as they shall deem 171
same as they shall think 239
same as they would have 2022
same as they would treat 58
same as with anything else 103
same as with every other 53
same as you would find 157
same as you would have 259
same as you would know 43
same as you would treat 74
same as you would when 80
same as you would your 76
same at all times during 145
same at all times when 73
same at any given time 276
same at any point along 179
same at each point along 52
same do thou repeat unto 46
same if they could have 45
same in all cases when 46
same in all human beings 663
same in both cases when 79
same in two months will 49
same is not quite true 149
same it was queer what 47
same thing any where else 64
same thing can occur when 79
same thing for thirty years 84
same thing has often been 129
same thing has since been 67
same thing may enter into 57
same thing may occur from 48
same thing may occur when 94
same thing ten times over 306
same thing that every other 58
same thing that would have 72
same thing they would have 46
same thing with human beings 75
same thing you would have 63
same to one whose foot 62
sand at low water mark 104
sand in that glass will 105
sand is then spread over 127
sank on her knees upon 40
sank to her knees next 80
sank to his final rest 43
sank to his knees like 53
sank to his knees next 75
sate on his right hand 42
save it for later when 73
save on this point were 72
save the new nation from 47
save the old world from 61
sawing the old gable roof 40
saying he had never been 329
saying he had never felt 48
saying he had never heard 225
saying he had never seen 502
saying he was quite sure 63
saying he was really very 56
saying in his later years 48
saying is being taken down 41
saying is that human beings 53
saying is that people have 68
saying is that where there 93
saying it had never been 76
saying it was about time 127
saying it was bloom gave 40
saying it was getting late 70
saying of his might have 62
saying of our father adam 55
saying of sir thomas more 46
saying or doing anything more 110
saying or doing anything wrong 85
saying the death might have 53
saying to you about your 131
says as she walks away 75
says as she walks into 65
says as she walks over 98
says he had never been 66
says he had never heard 97
says he had never seen 237
says he had often heard 44
says he had often seen 45
says he has found some 42
says he has james more 60
says he has known many 46
says he has never been 871
says he has never done 73
says he has never felt 130
says he has never heard 416
says he has never lost 50
says he has never made 41
says he has never seen 1446
says he has never used 48
says he has often been 57
says he has often heard 105
says he has often seen 239
says he has taken from 81
says he was never able 72
says he was never down 71
says he was never much 40
says he was never told 49
says if you really want 44
says in his first book 414
says in his fourth book 44
says in his notes from 65
says in his table talk 103
says it all comes down 42
says it all comes from 53
says it all right there 143
says it has never been 175
says it was first used 75
says it was taken away 64
says it was taken from 83
says no one could have 44
says no one knows what 61
says no she really means 70
says or does comes from 67
says we can never know 54
scar on her cheek from 40
scar on her right knee 49
scar on his black face 70
scar on his cheek from 143
scar on his cheek gave 42
scar on his cheek like 43
scar on his chest from 55
scar on his right foot 63
scar on his right hand 829
scar on his right knee 163
scar on his right side 99
scar on his right thigh 139
scud of day holds back 383
scum of oil which gave 50
seams in his black face 79
seams of her habit were 46
seams of his serge coat 69
seats as they would have 55
seats at each event range 43
seats at his right hand 90
seats on his right hand 77
seed in two large flat 261
seed of that which will 119
seed of things which slay 77
seeing if they could find 43
seeing it with fresh eyes 75
seeing the old major step 75
seeing the two ships were 48
seeing to her every need 184
seeing to his every need 112
seek the things which make 55
seek to bring about peace 43
seek to bring about some 105
seek to bring about such 302
seek to bring about their 91
seek to bring order into 64
seek to bring others into 76
seem at any given time 55
seem to fit easily into 375
seem to fit neatly into 368
seem to fit quite well 214
seem to fit rather well 90
seem to get anything done 482
seem to get upset when 41
seem to get worse when 78
seem to hear rather what 44
seem to lay aside their 74
seem to lead people into 65
seem to mean anything more 128
seem to our blind eyes 92
seem to run easily over 50
seem to say again what 111
seem to say anything else 114
seem to see anything else 186
seem to see anything good 42
seem to see anything wrong 138
seem to see dimly what 138
seem to set apart their 59
seem to sit within their 49
seem to swing right along 63
seen an ant kneel down 43
seen as being based upon 78
seen as being under threat 88
seen as one moves from 42
seen as one which will 46
seen as set apart from 64
seen as they cross over 136
seen as they really were 68
seen as this first step 65
seen at all times during 75
seen at any given time 212
seen at any point along 45
seen at its upper part 74
seen at its worst during 43
seen at its worst when 120
seen at that season were 87
seen by any human eyes 250
seen by her springing step 45
seen by them forty days 42
seen if one takes into 49
seen in any given case 42
seen in any greek land 55
seen in any human face 45
seen in any human soul 111
seen in her short life 56
seen in her whole life 209
seen in his daily life 40
seen in his first book 73
seen in his later work 123
seen in his later years 70
seen in his short life 181
seen in his thirty years 52
seen in his usual health 42
seen in his whole lank 73
seen in his whole life 474
seen in its action upon 101
seen in its final form 61
seen in its upper part 43
seen in its whole length 103
seen in its worst form 117
seen in our daily life 62
seen in real breathing life 52
seen in that quiet town 50
seen in them shows what 144
seen in this image from 56
seen in this outer part 47
seen in this quote from 112
seen in this study were 152
seen in this world sits 47
seen it and borne part 49
seen it and never will 50
seen it for eight years 42
seen it for forty years 65
seen it for thirty years 101
seen it she would have 50
seen it that morning when 41
seen it they would have 76
seen it you would have 96
seen me she would have 43
seen me they would have 63
seen me you would have 46
seen of them forty days 1549
seen on all sides from 53
seen on all sides over 85
seen on any human face 165
seen on his breast only 67
seen on his first trip 88
seen on its human side 76
seen on that night when 43
seen so few people there 60
seen the bear seize upon 96
seen the dead would want 52
seen the things which were 46
seen the way people treat 65
seen to leap thrice from 41
seen us you would have 55
seer of that which must 133
sees in this world nothing 43
sees me and comes over 201
sees me and walks over 81
sees no fit abode here 97
sees on his right hand 69
self as one would like 173
self as one would talk 54
self at any given time 250
self he was really very 55
sell at all times bank 128
sell at any given time 79
sell it for anything less 96
sell it for anything like 56
sell it for twice what 58
sell me ten times over 94
sell us ten times over 169
send at any given time 99
send it off right away 65
send it out right away 65
send the thin steel down 225
send to each labor union 224
sent an icy chill down 300
sent at any given time 45
sent by god whose name 54
sent by her father from 98
sent by her mother from 40
sent by his father from 216
sent by his father into 337
sent by his mother from 110
sent by his mother into 50
sent in all haste from 49
sent me any money from 42
sent my man george into 46
sent my own barge ahead 41
sent the boy neatly over 99
sent the hot blood into 46
sent the long knife home 48
sent the men about their 43
sent the old woman away 60
sent the poet thales from 83
sent to get water from 42
sent to her every month 41
sent to her every week 95
sent to her mother from 44
sent to him daily from 44
sent to him every week 114
sent to him whose name 76
sent to his father from 157
sent to his hotel room 65
sent to his house from 51
sent to his mother from 135
sent to his mother upon 40
sent to our state from 56
sent to sir george grey 54
sent to sir thomas more 167
sent to that place from 72
sent to them every month 41
sent to this place from 67
sent to this synod were 52
sent to you every month 157
sent to you every week 121
sent to you right away 42
sent to you within three 47
sent up and filed away 56
sent up for seven years 56
sent up for twice nine 45
sent us both rolling down 62
sent us that could only 43
sets it far apart from 94
sets on its gleaming page 128
sets the poet apart from 127
sets up and pulls down 88
sets up his indian yell 46
sheaf of long sound wheat 43
shear at any point along 145
shear in any panel will 61
sheath at his right side 52
shed my dear blood drop 85
shed no new light upon 45
ship as she sails into 45
ship at any given time 161
ship at her final port 336
ship he had known ever 57
ship of war could have 60
ship of war would have 53
ship of zion comes along 227
ship or her cargo from 56
ship or its cargo from 121
shit in his pants when 100
shoes do not shine very 57
shoes in her right hand 50
shoes in his right hand 49
shoes on her small feet 67
shoes on his large feet 40
shoes on his small feet 41
shop at any given time 109
shop in his spare time 45
shot in his right hand 62
shot in his right side 102
shot in his right thigh 502
shot or two fired from 66
shot the day might have 86
shot to death while riding 85
shot to death while trying 357
show at all times what 87
show at any given time 268
show in his black beard 42
show it was quite true 97
show it was sixty years 50
show the way which leads 134
show up and start asking 58
show up two hours late 167
show us that human beings 53
show us that where there 61
show we can fight once 81
shut in his right hand 143
shut the six working days 138
shut up and drink your 145
shut up and sealed till 127
shut up for eight days 61
shut up for forty days 66
shut up for forty years 57
shut up for months upon 63
shut up for seven days 165
shut up for seven years 113
shut up for thirty years 88
sick as you would like 176
sick at any given time 117
sick or not feeling well 83
sick so she could stay 42
sick to hear people talk 77
side as they crept along 49
side as they moved along 43
side as they would have 317
side as you enter what 64
side at all angles from 71
side at any given time 241
side at this point there 42
side by two small labia 57
side by two small twin 87
side he was sprung from 135
side in both world wars 120
side in his right hand 148
side in its whole length 89
side in two world wars 318
side it hath seven other 71
side it was found most 75
side it was spread into 57
side of each index card 47
side of each sheet only 165
side of her brain told 50
side of her broad deck 49
side of her front door 122
side of her index finger 139
side of her lower back 49
side of her right foot 76
side of her right hand 65
side of her right knee 94
side of her right thigh 64
side of her small face 41
side of her tense face 47
side of her which knew 76
side of him which from 45
side of him would have 61
side of his brain told 48
side of his chest from 44
side of his chest there 63
side of his chest were 61
side of his dirty face 107
side of his enemy amid 50
side of his father when 59
side of his first wife 548
side of his front door 137
side of his horse from 64
side of his horse when 49
side of his house came 64
side of his index finger 533
side of his inner life 43
side of his large desk 44
side of his large nose 70
side of his loved ones 60
side of his lower back 152
side of his right foot 174
side of his right hand 807
side of his right knee 241
side of his right thigh 119
side of his right thumb 53
side of his round face 58
side of his sharp nose 50
side of his smooth face 152
side of his tongue like 95
side of his upper body 76
side of his upper chop 58
side of its front door 66
side of its orbit from 65
side of its upper part 60
side of not feeling sure 43
side of our front door 59
side of our house there 40
side of our human life 42
side of our inner life 43
side of our social life 71
side of our whole vale 107
side of that river along 63
side of that steep bank 42
side of that stone wall 476
side of that woman done 51
side of them right back 54
side of them would have 44
side of this court lies 74
side of this court there 62
side of this court were 59
side of this field there 135
side of this house there 82
side of this large room 80
side of this median line 42
side of this opening there 40
side of this plane will 58
side of this point there 50
side of this point will 67
side of this ridge there 88
side of this river there 200
side of this rocky wall 57
side of this smiling giant 41
side of this space were 40
side of this stream there 42
side of yon small hill 149
side or one party only 103
side so she could look 102
side so she could reach 40
side so they could talk 86
side the eye ranges over 43
side the eye rests upon 40
side to his right side 60
side up and right side 46
sigh as she leaned back 61
sigh as they moved away 57
sign as you begin your 64
sign he had fixed upon 86
sign in her front yard 136
sign in his front yard 239
sign in his right hand 109
sign in his whole life 65
sign in our front yard 112
sign of any human life 57
sign of bad weather when 40
sign of fear would have 40
sign of his power over 116
sign of his royal mood 49
sign of how times have 43
sign of this change came 67
sign on her front door 131
sign on her front lawn 72
sign on his front door 193
sign on his front lawn 151
sign on its front door 93
sign on our front door 115
sign up for anything else 83
silk of his shirt clung 67
single in one human heart 66
single thing she could think 41
single thing that comes into 46
single thing that could have 90
single thing that might have 43
single thing that would make 62
sins of all human beings 134
sins of her whole life 78
sins of his father were 59
sins of his people from 41
sins of his people upon 56
sins of his people were 67
sins of his whole life 266
sins of this short life 81
site at all times during 143
site at any given time 759
site is now built over 139
site of his chief town 66
site of his trading post 88
site of our first camp 63
site of red blood cell 300
site of sir thomas more 83
sits at his right hand 420
sits at his writing desk 59
sits in his court like 53
sits in his hotel room 80
sits on his horse more 42
sits on his right hand 264
sits on his throne only 55
sits up all night reading 64
sixth of its total length 48
size as one moves from 67
size as they appear from 86
size at any given time 230
size at god knows when 141
size is not taken into 124
size of his whole body 53
size of its fleet from 45
size of one whole side 85
size of rat molar teeth 45
size of this error will 61
size of this group will 180
size on you shall rail 46
size to fit easily into 42
skin is not brown from 45
skin of her inner thigh 731
skin of her lower back 216
skin of her naked baby 203
skin of her upper arms 229
skin of her upper thigh 61
skin of her whole body 62
skin of his flesh like 101
skin of his inner thigh 64
skin of his lower back 76
skin of his right hand 105
skin of his upper arms 73
skin of his upper body 50
skin of his whole body 104
skin of his whole left 52
skin on her upper arms 71
skin on his bones from 62
slit so that light from 47
slit the thin flesh from 73
slung by its strap over 109
snap at her again from 102
snap in her black eyes 40
snow of his white beard 120
snow of one night were 44
snow on his naked body 83
sock on his right foot 287
sofa in her drawing room 69
sofa in her sitting room 126
sofa in his sitting room 73
soft as man grows wise 123
soft as you could wish 40
soil at any given time 272
soil is not taken into 72
soil of his whole farm 41
soil of this globe like 60
soil we had never seen 70
sold at any given time 107
sold by each merging firm 227
sold by her father into 53
sold by him under said 187
sold in any given time 91
sold in any given week 51
sold in its crude form 54
sold in its first three 50
sold it and moved away 50
sold it and moved back 57
sold it and moved into 117
sold it for large sums 76
sold to its steady work 57
sold up and moved away 47
sole of her right foot 600
sole of his right boot 156
sole of his right foot 1518
some he had never heard 50
some he had never seen 85
some it may appear more 54
some it may sound like 62
some of both sexes were 65
some of her bones were 45
some of her books have 62
some of her books were 105
some of her brave sons 122
some of her fingers were 69
some of her front teeth 104
some of her girls into 74
some of her later poems 69
some of her later work 545
some of her loved ones 43
some of her money back 64
some of her money into 74
some of her peers were 47
some of her people have 44
some of her people were 194
some of her plays were 60
some of her pubic hair 78
some of her seamen were 57
some of her spare time 182
some of her staff were 41
some of her views were 48
some of her words were 202
some of her works have 70
some of her works were 158
some of her worst fears 50
some of his aides were 264
some of his ashes were 54
some of his basic ideas 471
some of his blood into 48
some of his blood runs 213
some of his boats were 47
some of his bones were 303
some of his books from 192
some of his books have 274
some of his books into 63
some of his books there 126
some of his books were 676
some of his books when 43
some of his cases were 108
some of his color back 42
some of his comic songs 47
some of his court during 42
some of his debts were 43
some of his deeds were 47
some of his dirty work 89
some of his dreams come 110
some of his dreams have 47
some of his dreams were 59
some of his earnings from 97
some of his facts from 73
some of his facts were 66
some of his facts wrong 116
some of his films have 59
some of his films were 104
some of his fingers were 175
some of his first acts 47
some of his first ideas 52
some of his first poems 93
some of his first work 70
some of his flock were 108
some of his front teeth 356
some of his goods from 63
some of his goods were 145
some of his group were 42
some of his hands were 41
some of his hunting seats 52
some of his hymns were 78
some of his jests were 52
some of his jokes were 84
some of his lands were 63
some of his later ideas 92
some of his later ones 212
some of his later poems 817
some of his later songs 86
some of his later work 3533
some of his later years 236
some of his latin poems 102
some of his limbs were 68
some of his lines from 47
some of his lines have 60
some of his lines made 51
some of his lines were 109
some of his longer poems 224
some of his loved ones 68
some of his lyric poems 40
some of his major ideas 119
some of his major poems 66
some of his major work 48
some of his mates from 40
some of his mates were 85
some of his minor poems 378
some of his money away 49
some of his money back 833
some of his money from 183
some of his money into 261
some of his monks were 54
some of his music from 63
some of his notes from 56
some of his notes having 45
some of his notes were 107
some of his novel ideas 62
some of his pages were 45
some of his party have 58
some of his party went 45
some of his party were 374
some of his peers have 44
some of his peers were 132
some of his people back 59
some of his people came 183
some of his people come 45
some of his people down 48
some of his people from 245
some of his people have 198
some of his people having 63
some of his people here 107
some of his people into 158
some of his people left 54
some of his people made 43
some of his people said 57
some of his people there 159
some of his people took 45
some of his people went 109
some of his people were 1425
some of his people when 40
some of his people whom 43
some of his people will 87
some of his plans into 58
some of his plans were 117
some of his plays from 44
some of his plays have 262
some of his plays there 152
some of his plays were 547
some of his plays will 44
some of his plots from 71
some of his power from 58
some of his power into 42
some of his power over 160
some of his savings into 44
some of his sayings have 64
some of his sayings were 100
some of his seamen went 60
some of his sheep have 117
some of his sheep were 62
some of his ships from 47
some of his ships were 492
some of his ships will 43
some of his short poems 202
some of his shots were 48
some of his spare cash 74
some of his spare time 2202
some of his staff came 108
some of his staff from 89
some of his staff have 42
some of his staff rode 72
some of his staff went 63
some of his staff were 671
some of his story from 62
some of his suite were 63
some of his tales were 66
some of his themes were 46
some of his tribe were 94
some of his units were 88
some of his usual talk 47
some of his usual wild 58
some of his views from 96
some of his views have 201
some of his views seem 43
some of his views upon 70
some of his views were 565
some of his wives were 133
some of his words have 63
some of his words were 325
some of his words when 42
some of his working time 67
some of his works during 44
some of his works from 153
some of his works have 836
some of his works into 316
some of his works like 40
some of his works seem 104
some of his works show 59
some of his works such 71
some of his works there 326
some of his works were 1692
some of his works will 85
some of his worst fears 140
some of his worst poems 51
some of its appeal from 119
some of its appeal when 164
some of its ashes fell 41
some of its basic ideas 308
some of its beauty when 41
some of its blood into 83
some of its books were 52
some of its cells have 51
some of its charm when 97
some of its color from 44
some of its cutting edge 77
some of its force from 554
some of its force when 610
some of its forms from 61
some of its forms have 111
some of its forms were 74
some of its forms will 72
some of its funding from 99
some of its funds from 114
some of its funds into 44
some of its funds were 68
some of its goals were 47
some of its limbs were 83
some of its lines were 44
some of its major ideas 56
some of its major uses 53
some of its money back 110
some of its money from 68
some of its money into 62
some of its pagan ways 72
some of its pages were 127
some of its parts from 75
some of its parts have 177
some of its parts more 151
some of its parts must 251
some of its parts only 48
some of its parts seem 48
some of its parts were 282
some of its parts will 66
some of its people have 54
some of its people into 41
some of its people were 216
some of its power from 430
some of its power over 362
some of its power when 94
some of its punch when 47
some of its rooms have 51
some of its rooms were 77
some of its roots were 52
some of its rules were 71
some of its ships were 74
some of its sites have 62
some of its staff were 78
some of its stock from 105
some of its terms from 56
some of its terms have 78
some of its terms must 44
some of its terms were 136
some of its themes were 49
some of its units have 42
some of its units were 208
some of its value from 141
some of its value when 107
some of its walls were 105
some of its water from 146
some of its water into 88
some of its words have 62
some of near thirty years 43
some of our basic ideas 132
some of our boats were 53
some of our brave boys 41
some of our cases have 229
some of our cases were 40
some of our chaps were 53
some of our elder poets 77
some of our focus from 52
some of our folks have 47
some of our girls have 50
some of our girls were 47
some of our group went 61
some of our group were 88
some of our indian wars 45
some of our joint work 48
some of our large city 127
some of our later poets 46
some of our later work 95
some of our loved ones 183
some of our minor poets 71
some of our money back 176
some of our money into 59
some of our older poets 76
some of our party have 62
some of our party left 61
some of our party made 58
some of our party must 49
some of our party took 90
some of our party went 294
some of our party were 977
some of our party will 52
some of our people came 56
some of our people cast 69
some of our people coming 48
some of our people down 41
some of our people even 103
some of our people feel 46
some of our people from 248
some of our people have 1188
some of our people having 56
some of our people here 196
some of our people into 77
some of our people live 51
some of our people made 62
some of our people over 156
some of our people ready 47
some of our people said 65
some of our people seem 53
some of our people there 338
some of our people think 74
some of our people took 53
some of our people used 53
some of our people went 385
some of our people were 1438
some of our people will 299
some of our rural areas 66
some of our ships have 60
some of our ships were 128
some of our social ills 62
some of our spare time 47
some of our staff have 42
some of our staff were 63
some of our trade union 46
some of our urban areas 41
some of our women have 129
some of our women were 46
some of our words have 46
some of our worst fears 104
some of that bench have 47
some of that comes from 158
some of that extra time 46
some of that feeling will 40
some of that fresh snow 97
some of that might have 69
some of that money back 749
some of that money from 87
some of that money into 193
some of that money went 49
some of that money will 85
some of that party were 48
some of that power back 62
some of that power from 143
some of that spare cash 117
some of that stuff from 83
some of that stuff into 58
some of that water into 44
some of that which will 47
some of that white bread 86
some of that would have 74
some of them about half 108
some of them about their 242
some of them about three 44
some of them above three 92
some of them acted like 71
some of them after having 88
some of them after their 107
some of them again flying 48
some of them apart from 78
some of them appear like 76
some of them appear more 135
some of them appear only 119
some of them appear very 61
some of them apply only 68
some of them arise from 246
some of them arising from 427
some of them arose from 67
some of them asked leave 40
some of them badly hurt 45
some of them based their 46
some of them based upon 220
some of them began their 64
some of them breaking into 42
some of them breaking their 41
some of them broke away 121
some of them broke down 284
some of them broke into 229
some of them broke open 54
some of them broke their 95
some of them built into 60
some of them built their 47
some of them burst into 224
some of them carry many 47
some of them carry over 40
some of them carry their 135
some of them change their 248
some of them changing their 53
some of them could also 180
some of them could come 133
some of them could draw 74
some of them could even 322
some of them could ever 49
some of them could find 96
some of them could give 64
some of them could have 2012
some of them could help 45
some of them could live 75
some of them could make 163
some of them could only 246
some of them could play 63
some of them could speak 213
some of them could swim 45
some of them could take 116
some of them could tell 82
some of them could turn 44
some of them could very 41
some of them could well 227
some of them could work 42
some of them crept into 46
some of them cross over 43
some of them dated back 120
some of them dated from 90
some of them drank more 98
some of them drawn from 429
some of them eight feet 161
some of them either were 49
some of them enter into 172
some of them exist only 84
some of them faint away 40
some of them falling down 154
some of them falling into 201
some of them feeling their 99
some of them fifty feet 334
some of them fifty years 84
some of them finding their 197
some of them forming part 40
some of them forty feet 273
some of them forty years 63
some of them found means 53
some of them found their 999
some of them found time 64
some of them found work 52
some of them fresh from 208
some of them getting into 66
some of them getting their 56
some of them gifts from 106
some of them growing into 40
some of them hailing from 45
some of them holding high 168
some of them holding their 138
some of them keeping their 99
some of them known from 69
some of them known only 160
some of them large ones 166
some of them lasting only 88
some of them lasting over 85
some of them later came 51
some of them later were 45
some of them licking their 47
some of them lived here 44
some of them lived there 127
some of them lodging upon 56
some of them looking back 49
some of them looking like 279
some of them looking very 80
some of them lower down 138
some of them major ones 54
some of them merge into 73
some of them might also 272
some of them might break 47
some of them might call 43
some of them might come 295
some of them might date 40
some of them might even 1216
some of them might fall 86
some of them might feel 211
some of them might find 182
some of them might give 120
some of them might have 8101
some of them might help 98
some of them might hold 40
some of them might hope 53
some of them might join 54
some of them might just 84
some of them might know 272
some of them might like 136
some of them might live 131
some of them might look 58
some of them might lose 70
some of them might make 181
some of them might meet 49
some of them might miss 45
some of them might need 59
some of them might pass 40
