sad to hear about your 101
saw the sun glint from 50
saw the sun setting over 169
saw the sun shining down 184
saw the sun shining upon 49
saw the sun sinking into 48
saw the things which have 108
saw the things which were 148
saw the two black eyes 72
saw the two girls bringing 47
saw the two sitting there 75
saw the two small boys 41
saw the two women coming 46
saw the way opening clear 45
saw to her every need 81
saw to his every need 114
say at any given time 164
say at one place what 163
say at this point only 50
say at this point what 351
say at this stage what 357
say at this stage when 66
say at this table when 95
say he had known some 40
say he had never been 291
say he had never done 45
say he had never heard 175
say he had never seen 281
say he had rather have 134
say he has never been 213
say he has never seen 67
say he hath spent time 67
say he may spend half 159
say he was about five 91
say he was awful lazy 54
say he was calling from 40
say he was drunk when 99
say he was looking into 45
say he was missing half 43
say he was running away 84
say he was running late 246
say he was sorry when 52
say he was working late 133
say if she could have 101
say if she could know 70
say if she could speak 108
say if she could talk 42
say if they could come 43
say if they could have 57
say if they could know 47
say if they could only 54
say if they could speak 231
say if they could talk 185
say if they could throw 57
say if they would have 53
say if thou hadst ever 105
say if you could talk 50
say if you really want 56
say if you would like 73
say in any given case 557
say in few words what 113
say in his later days 43
say in his later years 146
say in ten words what 53
say in two words what 124
say in who comes into 58
say is that apart from 51
say is that human beings 42
say is that people have 54
say is that where there 59
say is that while there 101
say it all comes down 58
say it all comes from 52
say it all looks very 54
say it can never fall 45
say it had never been 58
say it has never been 396
say it was about half 51
say it was about three 173
say it was about time 225
say it was anything else 61
say it was nearly three 103
say it was quite clear 72
say it was taken from 111
say it with bated breath 104
say my two girls have 208
say no man dares deny 41
say no one could have 76
say no one knows what 82
say of its power upon 42
say on this issue when 40
say on this point only 69
say on this point when 135
say on this point will 117
say on this topic when 45
say the now comes from 40
say the sun never sets 41
say the things which were 50
say to all human beings 135
say to her father when 74
say to her mother when 113
say to him every time 55
say to his father when 79
say to his mother when 126
say to his pupil much 110
say to our people when 118
say to them about their 130
say to them about what 74
say to them which were 446
say to this fairy tale 41
say to you about these 65
say to you about what 220
say to you about your 683
say to you right here 97
say to you which must 52
say to you which will 49
say we are running away 43
say we are under some 51
say we get outta here 44
seal on this happy union 83
seat at her right hand 154
seat at his right hand 867
seat in any quiet nook 74
seat of his pants from 60
seat of his pants were 41
seat of his pants when 74
seat of his power from 61
seat on her right hand 88
seat on his right hand 422
seat so she could face 91
seat so she could look 123
see an old woman coming 98
see an old woman from 46
see an old woman like 120
see as you drive along 60
see at all times what 137
see at any given time 263
see at this point what 102
see by his drawn brow 68
see by this light three 117
see he had never seen 57
see he was getting angry 89
see he was getting more 182
see he was getting ready 101
see he was holding back 54
see he was still there 42
see he was thinking hard 99
see if any birds were 52
see if any bones were 200
see if any enemy were 41
see if any others were 114
see if any people were 56
see if any ships were 43
see if any words were 51
see if any would come 67
see if her mother were 44
see if her words were 73
see if his father were 45
see if his hands were 49
see if his words were 136
see if hot coins will 44
see if one could find 44
see if she comes back 84
see if she could break 87
see if she could coax 49
see if she could come 433
see if she could feel 226
see if she could find 5894
see if she could gain 40
see if she could give 295
see if she could have 475
see if she could help 4611
see if she could hold 61
see if she could join 75
see if she could keep 125
see if she could learn 331
see if she could lend 46
see if she could live 96
see if she could make 1310
see if she could meet 116
see if she could move 86
see if she could open 48
see if she could pass 43
see if she could pick 357
see if she could play 45
see if she could pull 109
see if she could reach 122
see if she could ride 89
see if she could save 91
see if she could sell 122
see if she could shed 71
see if she could speak 82
see if she could spot 1117
see if she could stay 130
see if she could stop 44
see if she could take 400
see if she could talk 207
see if she could tell 480
see if she could think 78
see if she could throw 46
see if she could turn 70
see if she could wake 45
see if she could walk 85
see if she could work 173
see if she knows what 142
see if she looks kind 45
see if she might find 82
see if she might have 354
see if she might like 41
see if she might want 55
see if she needs help 192
see if she really meant 141
see if she really were 62
see if she still felt 43
see if she would call 48
see if she would come 590
see if she would ever 59
see if she would fall 49
see if she would find 84
see if she would give 228
see if she would have 244
see if she would help 93
see if she would join 79
see if she would keep 48
see if she would know 64
see if she would like 503
see if she would look 109
see if she would make 244
see if she would mind 53
see if she would move 84
see if she would obey 64
see if she would open 43
see if she would pick 52
see if she would react 68
see if she would rise 43
see if she would show 72
see if she would sink 66
see if she would speak 138
see if she would stay 68
see if she would stop 68
see if she would take 302
see if she would talk 66
see if she would tell 121
see if she would turn 128
see if she would wake 95
see if that might help 81
see if that would give 59
see if that would have 96
see if that would help 844
see if that would make 277
see if that would stop 84
see if that would work 171
see if they change their 56
see if they could also 53
see if they could break 220
see if they could come 814
see if they could cure 53
see if they could draw 125
see if they could espy 111
see if they could feel 59
see if they could fill 81
see if they could find 8633
see if they could form 80
see if they could gain 112
see if they could give 405
see if they could have 550
see if they could help 5259
see if they could hire 47
see if they could hold 114
see if they could join 55
see if they could keep 146
see if they could kill 92
see if they could learn 413
see if they could lend 53
see if they could live 104
see if they could make 1867
see if they could meet 283
see if they could move 110
see if they could open 46
see if they could pass 63
see if they could pick 601
see if they could play 56
see if they could pull 93
see if they could reach 352
see if they could rent 40
see if they could save 186
see if they could sell 97
see if they could send 104
see if they could shed 108
see if they could sort 46
see if they could speak 67
see if they could spot 625
see if they could stay 81
see if they could steal 65
see if they could stop 86
see if they could swim 72
see if they could take 548
see if they could talk 131
see if they could tell 405
see if they could think 94
see if they could throw 77
see if they could turn 305
see if they could work 612
see if they match those 53
see if they match what 50
see if they match your 59
see if they might find 286
see if they might have 594
see if they might help 93
see if they might know 95
see if they might like 53
see if they might make 59
see if they might want 90
see if they might work 86
see if they never came 95
see if they offer such 58
see if they really have 154
see if they really know 63
see if they really need 53
see if they really want 107
see if they really were 302
see if they really work 153
see if they still have 267
see if they still hold 77
see if they still make 113
see if they still need 50
see if they still want 63
see if they still work 86
see if they would also 50
see if they would break 54
see if they would come 606
see if they would ever 47
see if they would fall 46
see if they would feel 41
see if they would find 72
see if they would give 437
see if they would grow 189
see if they would have 437
see if they would help 326
see if they would hire 52
see if they would hold 108
see if they would join 137
see if they would keep 68
see if they would kill 40
see if they would leave 42
see if they would lend 53
see if they would like 941
see if they would live 53
see if they would look 76
see if they would make 426
see if they would meet 59
see if they would move 73
see if they would obey 71
see if they would open 57
see if they would pass 69
see if they would react 54
see if they would sell 141
see if they would send 97
see if they would show 105
see if they would sink 40
see if they would speak 40
see if they would stay 52
see if they would stop 67
see if they would suit 66
see if they would take 585
see if they would talk 46
see if they would turn 85
see if they would want 59
see if they would work 409
see if things would work 49
see if this holds true 96
see if this would have 63
see if this would help 183
see if this would make 67
see if this would work 67
see if thou canst find 137
see if wee could find 62
see if you change your 138
see if you could care 65
see if you could come 269
see if you could find 692
see if you could give 246
see if you could have 178
see if you could help 583
see if you could keep 68
see if you could live 42
see if you could look 64
see if you could make 657
see if you could pick 102
see if you could play 42
see if you could spot 59
see if you could take 163
see if you could tell 162
see if you could work 59
see if you might find 46
see if you might have 255
see if you might like 109
see if you might need 54
see if you might want 117
see if you really care 52
see if you really have 252
see if you really know 121
see if you really like 315
see if you really love 73
see if you really meant 50
see if you really need 193
see if you really want 310
see if you really were 88
see if you still feel 393
see if you still have 414
see if you still like 173
see if you still love 52
see if you still need 113
see if you still think 186
see if you still want 292
see if you would care 91
see if you would come 378
see if you would give 137
see if you would have 256
see if you would help 104
see if you would like 938
see if you would make 81
see if you would take 100
see if you would tell 61
see in her hazel eyes 65
see in him anything more 113
see in his later life 50
see in his later work 84
see in his whole life 43
see in its place what 107
see in our daily life 148
see in our fingers when 44
see in them anything more 216
see in this anything more 198
see is not quite what 47
see is not really there 74
see is not really what 62
see is she walking back 74
see it and watch over 46
see it and would know 40
see it being taken away 44
see it has built great 52
see it has never been 55
see it may either come 54
see it was really true 62
see it was still there 96
see it with fresh eyes 467
see it with nearly such 81
see me and asked what 119
see me and would have 59
see me doing anything wrong 106
see me for eight years 43
see me put anything into 261
see me they would have 93
see me this morning when 133
see me two weeks from 53
see me you would have 69
see my way quite clear 52
see no sin where there 40
see on both sides only 102
see on his right hand 63
see on our right hand 105
see on this point also 45
see or hear about what 48
see or hear anything during 46
see or hear anything else 641
see or hear anything from 148
see or hear anything last 93
see or hear anything like 48
see or hear anything more 626
see or hear anything other 43
see or hear anything when 40
see or say anything save 42
see the big waves coming 52
see the day again when 44
see the day drawing nigh 208
see the dim black line 45
see the dim light from 58
see the dingy cloud come 204
see the egg which will 64
see the fog closing down 81
see the heat waves rise 40
see the heat waves rising 56
see the man about whom 62
see the man whose fame 42
see the man whose life 114
see the man whose name 251
see the new james bond 82
see the old mother here 43
see the old place making 64
see the old place once 216
see the old woman coming 65
see the old world more 74
see the red blood flow 305
see the red light from 47
see the sun breaking from 59
see the sun setting over 487
see the sun shine here 44
see the sun shine upon 42
see the sun shining down 87
see the sun shining into 40
see the sun shining upon 121
see the things which have 95
see the things which other 108
see the things which were 88
see the two human beings 45
see the two masts rising 44
see the two steel rods 52
see the two terms used 40
see the way people live 109
see the way people look 55
see the way which leads 51
see to her every need 128
see to his every need 157
see to that right away 186
see we are still boers 45
see we are still here 49
set as his first task 130
set as its first task 114
set as one could wish 43
set at any given time 466
set at any point along 152
set at any value from 67
set at his elbow when 42
set at his right hand 176
set in and toned down 41
set in his hotel room 123
set in its final form 180
set it far apart from 110
set of all fuzzy sets 291
set of all human beings 721
set of all pairs such 55
set of all strings over 1245
set of all trees over 53
set of all words over 514
set of big white teeth 96
set of easy people whom 64
set of men could ever 96
set of men could have 497
set of men whose great 41
set of men would have 224
set of men would rise 145
set of things which have 197
set of two fresh eggs 90
set on his right hand 1283
set on one whose rank 74
set so far apart from 46
set the area apart from 48
set the day apart from 41
set the jew apart from 90
set the law after living 66
set the poet apart from 60
set to any value from 125
set to any value other 106
set to his helping hand 83
set to its power were 52
set to our earthly eyes 42
set up and acted upon 141
set up and close down 91
set up and could pull 57
set up and knock down 347
set up and people were 158
set up and taken down 1744
set up and thrown down 219
set up and which have 91
set up and working well 129
set up for brief rest 42
set up for people like 60
set up her small back 122
set up his bills here 159
set up his court there 104
set up his first shop 88
set up his forge there 41
set up his kingdom among 113
set up his kingdom here 198
set up his kingdom over 70
set up his kingdom there 81
set up his kingdom upon 210
set up his press there 109
set up his print shop 67
set up his studio there 51
set up his throne among 78
set up his throne there 88
set up his trading post 253
set up his warning sign 53
set up one ruler over 61
set up our first camp 95
set up our first home 75
set up that would have 159
set up that would make 41
set up this trust fund 44
set up with funding from 140
set up with funds from 145
set up with money from 64
sex is not taken into 52
she as yet knows nothing 42
she at her table gave 85
she be all right when 58
she do not belong here 61
she do not never want 50
she do not really know 60
she in her right mind 83
she in thee calls back 656
she is all right when 41
she is being acted upon 48
she is being drawn into 70
she is being spied upon 70
she is being taken away 112
she is being taken care 135
she is being taken from 82
she is doing anything wrong 93
she is doing quite well 234
she is doing really well 44
she is his first wife 64
she is his legal wife 44
she is his liege lady 43
she is not above taking 48
she is not alone among 78
she is not alone when 40
she is not anything like 70
she is not badly hurt 109
she is not feeling good 71
she is not feeling very 150
she is not feeling well 2565
she is not freed from 50
she is not getting along 117
she is not getting from 53
she is not getting into 79
she is not getting much 134
she is not getting paid 53
she is not getting what 178
she is not gonna have 101
she is not gonna like 89
she is not gonna make 89
she is not happy here 79
she is not happy there 140
she is not looking well 81
she is not never been 218
she is not never done 54
she is not never seen 101
she is not quite able 62
she is not quite clear 47
she is not quite like 163
she is not quite ready 427
she is not quite such 44
she is not quite sure 1140
she is not quite well 500
she is not quite what 65
she is not really able 45
she is not really angry 75
she is not really free 48
she is not really here 47
she is not really like 157
she is not really ready 55
she is not really sick 65
she is not really sure 242
she is not really there 271
she is not really trying 51
she is not really very 185
she is not really what 52
she is not really your 72
she is not right here 45
she is not running away 110
she is not swept away 49
she is not working hard 41
she is now quite well 250
she is now talking away 57
she is set apart from 152
she is she shall know 53
she is ten times more 389
she of all people knew 132
she or they might have 53
she or they shall have 194
she or they shall make 51
she or they shall think 127
she or they would have 114
shoe in his right hand 79
shoe on her right foot 317
shoe on his right foot 769
shoe to his dusty feet 55
sin by its right name 274
singing it has often been 43
sings to his proud fair 674
sin is not taken away 241
sin is not taken into 151
sin of all human beings 45
sin of man didst once 57
sin of not burning more 129
sip of her white wine 145
sip of ice water from 67
sit at her right hand 146
sit at his right hand 4936
sit at his right side 88
sit at his table during 40
sit at his writing desk 55
sit at our evening fire 53
sit at that table over 77
sit by and watch their 297
sit by and watch these 57
sit by and watch your 75
sit by his grave ever 117
sit in her hotel room 42
sit in her smock till 66
sit in his hotel room 105
sit in his waiting room 89
sit in that chair over 126
sit in that chair there 302
sit in that chair till 57
sit in that waiting room 56
sit in two lines facing 40
sit on and slide down 205
sit on for story hour 93
sit on her right hand 83
sit on his knees here 100
sit on his right hand 2166
sit on his right side 539
sit on that bench over 97
sit on that slope once 41
sit up all night making 110
sit up all night over 189
sit up all night reading 886
sit up all night sewing 59
sit up all night trying 91
sit up all night when 68
sit up and drink some 185
sit up and stare into 42
sit up and watch over 59
sit up that night till 40
six by his first wife 136
six in one small room 45
six of his books were 40
six of his eight years 383
six of his plays have 42
six of his plays were 90
six of his seven sons 116
six of his works were 66
six of them could have 65
six of them leaped into 49
six of them piled into 44
six of them seizing upon 49
six of them would come 87
six of them would have 75
six to ten miles away 70
six to ten miles from 277
six to ten miles wide 278
six to ten times during 43
six to ten times less 115
six to ten times more 1116
six to ten times their 60
six to ten times what 128
six to ten weeks from 49
six to that where four 70
sky an eye shall gaze 42
sky at any given time 133
sky in one broad mass 44
sky is not really blue 48
sling at ten yards from 62
sling in his right hand 85
sob in each blood cell 273
sob the lad leaped from 83
son as they drove home 58
son as they would have 49
son by his chief wife 40
son by his first name 56
son by his first wife 5854
son by his fourth wife 67
song he had first heard 59
song he had never heard 144
song if they could find 55
song is not often heard 47
song of him whose bread 70
song of our shame till 66
song of that siren till 623
song or two which made 48
son he had never seen 464
son he has never seen 125
son in his right wits 53
son in his strong arms 51
son of god shall come 277
son of her niece anna 73
son of her niece anne 47
son of his chief wife 85
son of his could have 61
son of his father there 128
son of his first wife 958
son of his fourth wife 44
son of his liege lord 42
son of his right hand 318
son of his senior wife 49
son of his uncle lord 61
son of his would ever 134
son of man appear upon 62
son of man shall come 462
son of man shall give 70
son of man shall send 136
son of sir george booth 50
son of sir george otto 91
son of sir henry grey 47
son of sir henry irving 77
son of sir henry vane 359
son of sir james hall 101
son of sir james ware 52
son of sir thomas baring 103
son of sir thomas dyke 61
son of sir thomas hope 51
son of sir thomas lucy 57
son of sir thomas monk 86
son of sir thomas more 181
son of sir thomas smith 155
son of them looking pale 132
son to his uncle john 45
sting of any snake save 97
sting of death taken away 72
sting of his sharp feet 75
sum as she would have 78
sum as they shall deem 70
sum as they shall think 125
sum of all human beings 58
sum of any money plus 86
sum of its angles bears 101
sum of its angles must 60
sum of its angles over 165
sum of its angles will 48
sum of its parts plus 82
sum of its parts when 91
sum of one penny from 73
sum of one pound five 117
sum of tax money into 72
sum of things flows like 47
sum of two fuzzy sets 101
sum of two terms like 46
sum up his whole life 91
sum up this first part 133
sun at any given time 169
sung at his evening mess 74
sung of thou shalt show 76
sun in her right hand 45
sun in his right hand 103
sun in its right hand 81
sun in war paint dyes 86
sun is not shining upon 135
sun is two hours high 64
sun of that world were 43
sun on his right hand 138
swing of his burly body 52
swing of his right hand 53
