sack all the towns and 62
said that he would lie 60
said that he would not 40061
said that he would now 834
said that he would one 162
said that he would pay 1763
said that he would put 1559
said that he would read 354
said that he would run 462
said that he would say 269
said that he would see 4326
said that he would set 425
said that he would sit 293
said that he would sue 48
said that he would that 44
said that he would then 361
said that he would try 4069
said that he would use 952
said that he would wear 160
said that he would wed 42
said that he would win 125
said that he would with 50
said that he would wit 40
said that he would yet 79
said that he wrote and 61
said that he wrote for 158
said that he wrote his 557
said that he wrote one 63
said that he wrote them 63
said that he wrote this 168
said that he wrote with 85
said that if anything had 50
said that if anything was 197
said that if every man 67
said that if every one 64
said that if hayes did 100
said that if jesus had 88
said that if jesus was 45
said that if people are 78
said that if people did 121
said that if people had 76
said that if women are 43
said that in every age 61
said that in every man 55
said that in every poet 48
said that in keeping with 98
said that in looking for 49
said that in nearly all 109
said that in order for 1103
said that in order not 120
said that in order that 611
said that in russia they 57
said that in talking with 48
said that in world war 69
said that in writing his 61
said that it arose out 41
said that it began with 80
said that it could mean 64
said that it could not 7933
said that it could see 83
said that it might lead 54
said that it might not 467
said that it never had 63
said that it never was 86
said that it ought not 321
said that it really did 127
said that it really was 278
said that it seems that 228
said that it shall not 86
said that it shows that 111
said that it speaks with 41
said that it stood for 113
said that it takes all 119
said that it takes one 66
said that it takes ten 84
said that it takes two 453
said that it would act 52
said that it would add 61
said that it would all 205
said that it would and 41
said that it would bring 243
said that it would buy 43
said that it would cut 56
said that it would die 51
said that it would end 137
said that it would get 64
said that it would lead 284
said that it would mean 231
said that it would not 10675
said that it would now 187
said that it would one 68
said that it would pay 156
said that it would put 139
said that it would set 49
said that it would then 42
said that it would try 66
said that it would use 96
said that king george had 62
said that king james iii 53
said that my father and 151
said that my father did 71
said that my father had 982
said that my father was 1414
said that my force was 197
said that my horse was 118
said that my house was 90
said that my mother and 179
said that my mother did 77
said that my mother had 573
said that my mother was 724
said that my place was 40
said that my reason for 45
said that my story was 43
said that my uncle had 101
said that my uncle was 212
said that my voice was 83
said that no action was 69
said that no change was 55
said that no doubt his 90
said that no doubt she 44
said that no doubt that 42
said that no doubt they 72
said that no fewer than 475
said that no human being 423
said that no money was 146
said that no nation can 127
said that no nation had 42
said that no nation has 81
said that no people are 46
said that no people can 99
said that no pulse was 44
said that no state can 89
said that no state had 59
said that no white man 187
said that no woman can 49
said that no woman had 77
said that no woman has 65
said that no woman was 68
said that no words can 41
said that so often that 60
said that the abbot had 64
said that the abbot was 54
said that the action for 46
said that the action had 94
said that the action has 66
said that the action was 569
said that the actor was 46
said that the agent had 92
said that the agent was 77
said that the alarm was 92
said that the angels are 77
said that the angels had 68
said that the appeal was 105
said that the arabs are 67
said that the arabs had 189
said that the atoms are 53
said that the author and 59
said that the author did 45
said that the author does 47
said that the author had 346
said that the author has 473
said that the author was 410
said that the award was 185
said that the banks had 50
said that the baron had 47
said that the baron was 51
said that the basic idea 91
said that the basic law 53
said that the basis for 338
said that the bearer was 57
said that the beauty and 50
said that the beaver was 43
said that the bench was 69
said that the bible and 86
said that the bible does 106
said that the bible had 101
said that the bible has 79
said that the bible was 514
said that the birds are 66
said that the birds had 65
said that the birds that 84
said that the black and 60
said that the black death 53
said that the black man 342
said that the blame for 131
said that the blind man 41
said that the blood was 144
said that the board did 103
said that the board had 613
said that the board has 159
said that the board was 400
said that the bombing had 56
said that the bombing was 93
said that the books are 54
said that the books had 55
said that the brain was 102
said that the bride and 40
said that the bride had 72
said that the bride was 79
said that the bureau was 49
said that the buyer was 44
said that the canal was 49
said that the cargo was 44
said that the cases are 165
said that the cause and 75
said that the cause for 96
said that the cause was 329
said that the cells are 52
said that the chair was 122
said that the change had 154
said that the change has 68
said that the change was 522
said that the check was 81
said that the chief aim 137
said that the chief and 45
said that the chief end 70
said that the chief had 134
said that the chief men 43
said that the chief use 72
said that the chief was 177
said that the chief who 102
said that the child can 75
said that the child did 86
said that the child does 53
said that the child had 838
said that the child has 344
said that the child may 45
said that the child was 1617
said that the child who 199
said that the child with 41
said that the civil law 70
said that the civil war 940
said that the claim for 91
said that the claim that 352
said that the claim was 207
said that the class had 59
said that the class was 139
said that the clock was 76
said that the coach had 52
said that the coach was 58
said that the coast was 87
said that the color was 55
said that the count had 213
said that the count was 226
said that the court can 183
said that the court did 207
said that the court had 1330
said that the court has 656
said that the court may 188
said that the court was 919
said that the crash had 46
said that the crash was 55
said that the craving for 44
said that the crime had 68
said that the crime was 171
said that the cross was 177
said that the crowd had 42
said that the crowd was 153
said that the crown had 151
said that the crown was 184
said that the daily new 47
said that the dance was 74
said that the danes had 53
said that the danger that 43
said that the danger was 323
said that the defeat was 84
said that the delay was 223
said that the devil can 83
said that the devil does 50
said that the devil had 724
said that the devil has 141
said that the devil was 629
said that the draft law 53
said that the draft was 124
said that the drama was 68
said that the drawing was 60
said that the dress was 95
said that the drive for 40
said that the dutch and 47
said that the dutch are 56
said that the dutch had 174
said that the enemy had 543
said that the enemy has 40
said that the enemy was 584
said that the engine was 120
said that the error was 63
said that the essay was 52
said that the evening had 41
said that the evening was 105
said that the event had 66
said that the event was 179
said that the evils are 71
said that the facts are 157
said that the fatal oak 45
said that the father and 372
said that the father had 399
said that the father has 49
said that the father was 699
said that the fault lay 201
said that the fault was 283
said that the feeling that 40
said that the feeling was 141
said that the fever had 69
said that the fever was 70
said that the field was 169
said that the fight for 115
said that the fight had 49
said that the fight was 209
said that the first act 139
said that the first aim 58
said that the first and 827
said that the first day 212
said that the first few 128
said that the first had 52
said that the first idea 169
said that the first job 49
said that the first law 223
said that the first man 666
said that the first men 101
said that the first one 565
said that the first poem 43
said that the first real 65
said that the first six 96
said that the first ten 89
said that the first things 70
said that the first two 1567
said that the first use 65
said that the first was 329
said that the first who 46
said that the first year 222
said that the fleet had 51
said that the fleet was 90
said that the flesh was 51
said that the flood was 49
said that the floor was 69
said that the force and 41
said that the force was 118
said that the front was 46
said that the fruit was 56
said that the funds for 46
said that the ghost had 60
said that the ghost was 63
said that the girls are 52
said that the girls did 45
said that the girls had 234
said that the girls who 46
said that the glass was 49
said that the goods had 76
said that the grant was 119
said that the grass was 65
said that the grave was 48
said that the greek and 66
said that the group had 430
said that the group has 73
said that the group was 498
said that the growth and 62
said that the guard had 49
said that the guard was 40
said that the happy man 44
said that the hasty and 116
said that the horse and 52
said that the horse had 159
said that the horse has 42
said that the horse was 463
said that the hotel had 53
said that the hotel was 149
said that the house and 91
said that the house had 779
said that the house has 101
said that the house that 147
said that the house was 1819
said that the house with 46
said that the human being 650
said that the human eye 87
said that the image had 52
said that the image was 208
said that the indian had 72
said that the indian has 44
said that the indian was 128
said that the indian who 45
said that the irish are 156
said that the irish had 84
said that the irish who 90
said that the issue for 40
said that the issue had 147
said that the issue has 63
said that the issue was 1055
said that the judge had 440
said that the judge may 49
said that the judge was 327
said that the judge who 72
said that the killing was 98
said that the kingdom was 201
said that the knife was 44
said that the koran was 51
said that the korean war 146
said that the leader had 56
said that the leader was 100
said that the league had 194
said that the league has 45
said that the league was 301
said that the leaves and 54
said that the light and 50
said that the light had 54
said that the light was 287
said that the lines are 68
said that the lives and 65
said that the logos was 89
said that the longer one 40
said that the longer they 40
said that the lords had 55
said that the mahdi had 42
said that the major was 61
said that the march was 58
said that the match was 88
said that the mayor and 75
said that the mayor had 178
said that the mayor was 121
said that the meeting had 494
said that the meeting was 921
said that the meeting with 62
said that the method has 48
said that the method was 134
said that the milky way 148
said that the model for 67
said that the model has 45
said that the model was 68
said that the money for 135
said that the money had 337
said that the money has 44
said that the money she 40
said that the money that 112
said that the money they 73
said that the money thus 81
said that the money was 1005
said that the monks had 91
said that the moral and 106
said that the moral law 110
said that the morning was 44
said that the mother and 155
said that the mother did 57
said that the mother had 236
said that the mother has 64
said that the mother was 273
said that the mother who 45
said that the motion had 43
said that the motion was 243
said that the motor car 44
said that the motto was 76
said that the movie was 108
said that the music had 47
said that the music was 242
said that the naacp had 40
said that the nation had 278
said that the nation has 218
said that the nation that 107
said that the nation was 435
said that the nazis had 127
said that the negro and 41
said that the negro had 103
said that the negro has 75
said that the negro was 280
said that the night had 76
said that the night was 197
said that the noble and 120
said that the noise was 95
said that the notion that 447
said that the novel had 66
said that the novel has 49
said that the novel was 362
said that the nurse had 68
said that the nurse was 78
said that the offer had 54
said that the offer was 296
said that the older one 40
said that the opera was 96
said that the order for 128
said that the order had 186
said that the order was 496
said that the others had 164
said that the owner had 200
said that the owner has 125
said that the owner was 225
said that the padre was 50
said that the panes was 43
said that the paper and 49
said that the paper had 200
said that the paper was 527
said that the parts are 61
said that the party and 67
said that the party did 65
said that the party had 781
said that the party has 150
said that the party now 70
said that the party was 898
said that the party who 158
said that the pasha had 52
said that the people and 167
said that the people are 894
said that the people being 83
said that the people can 85
said that the people did 222
said that the people get 55
said that the people had 1397
said that the people may 46
said that the people now 54
said that the people she 48
said that the people that 154
said that the people they 63
said that the people who 2052
said that the people with 58
said that the period for 43
said that the period was 113
said that the piece had 45
said that the piece was 203
said that the pilot had 81
said that the pilot was 72
said that the place and 46
said that the place for 96
said that the place had 288
said that the place was 1389
said that the plane had 161
said that the plane was 248
said that the plans for 133
said that the plant had 69
said that the plant was 212
said that the point had 82
said that the point was 304
said that the poles are 45
said that the poles had 78
said that the power and 128
said that the power was 156
said that the press and 52
said that the press had 205
said that the press has 89
said that the press was 290
said that the price for 100
said that the price had 41
said that the price was 435
said that the prize was 66
said that the proof that 46
said that the proof was 43
said that the purge was 46
said that the queen and 209
said that the queen did 48
said that the queen had 1055
said that the queen has 62
said that the queen was 972
said that the quest for 131
said that the reader who 44
said that the reason for 3360
said that the reason her 42
said that the reason she 390
said that the reason that 922
said that the reason they 503
said that the reason this 54
said that the reason was 629
said that the reason why 2661
said that the reason you 129
said that the region has 44
said that the region was 151
said that the reply was 78
said that the rifle was 47
said that the right and 106
said that the right hon 126
said that the right man 57
said that the right was 150
said that the right way 128
said that the river had 79
said that the river was 296
said that the rules and 76
said that the rules are 101
said that the rules for 46
said that the rumor was 54
said that the sahib had 87
said that the saint had 152
said that the saint was 56
said that the sales tax 44
said that the scene was 156
said that the scope and 91
said that the scope for 55
said that the score was 55
said that the scots had 69
said that the scrap was 289
said that the seaman who 91
said that the search for 555
said that the search was 75
said that the season was 67
said that the seeds are 50
said that the serbs had 54
said that the setting was 45
said that the seven fat 54
said that the sexes are 63
said that the shape and 51
said that the ships had 62
said that the shock was 46
said that the short and 46
said that the sikhs and 50
said that the sikhs had 82
said that the skull was 58
said that the slave has 63
said that the slave was 125
said that the smell was 66
said that the smoke was 72
said that the snake had 56
said that the snake was 106
said that the social and 192
said that the souls are 58
said that the sound was 135
said that the speed and 45
said that the speed with 51
said that the spire did 96
said that the staff had 140
said that the staff was 109
said that the stage was 81
said that the stamp act 85
said that the stars are 126
said that the state and 144
said that the state can 264
said that the state did 130
said that the state does 119
said that the state had 863
said that the state has 691
said that the state law 97
said that the state may 143
said that the state was 840
said that the stock was 88
said that the stone had 54
said that the stone was 224
said that the store was 77
said that the storm had 122
said that the storm was 98
said that the story had 145
said that the story was 1007
said that the strong man 50
said that the studio was 51
said that the study and 42
said that the study had 52
said that the study was 121
said that the stuff was 65
said that the style and 52
said that the style was 177
said that the sword was 80
said that the table was 103
said that the talks had 262
said that the talks with 57
said that the taste for 106
said that the taxes are 91
said that the terms are 40
said that the theater was 82
said that the thesis that 40
said that the tiger was 50
said that the times are 63
said that the times had 43
said that the times was 56
said that the title was 191
said that the torah was 70
said that the total area 67
said that the total sum 58
said that the tower was 94
said that the track was 49
said that the trade had 45
said that the trade was 93
said that the trade with 43
said that the trail was 85
said that the train had 107
said that the train was 199
said that the treaty had 175
said that the treaty was 521
said that the treaty with 61
said that the trees and 48
said that the trees are 65
said that the trees had 42
said that the trend was 62
said that the tribe had 65
said that the tribe was 48
said that the truck was 71
said that the trunk had 42
said that the trust was 112
said that the truths and 53
said that the tumor was 50
said that the turks are 63
said that the turks had 284
said that the unions had 80
said that the upper and 62
said that the value was 57
said that the vault was 100
said that the vedas are 110
said that the verse was 92
said that the violin was 48
said that the visit had 179
said that the visit was 300
said that the voice was 165
said that the watch was 88
said that the water and 79
said that the water had 149
said that the water has 41
said that the water was 685
said that the weapon was 40
said that the weather had 111
said that the weather was 686
said that the wedding was 61
said that the whale had 47
said that the wheel was 54
said that the whigs had 41
said that the white man 849
said that the white men 380
said that the whole aim 55
said that the whole area 84
said that the whole art 122
said that the whole earth 86
said that the whole idea 278
said that the whole law 181
said that the whole was 135
said that the widow had 46
said that the woman and 92
said that the woman did 48
said that the woman had 690
said that the woman has 58
said that the woman was 1026
said that the woman who 594
said that the woman with 72
said that the women and 153
said that the women are 219
said that the women did 43
said that the women had 285
said that the women who 338
said that the words and 50
said that the words are 159
said that the words had 51
said that the words that 53
said that the working man 61
said that the working men 64
said that the world and 104
said that the world can 191
said that the world did 48
said that the world does 118
said that the world had 561
said that the world has 686
said that the world war 129
said that the world was 2902
said that the worst that 132
said that the worst was 132
said that the worthy man 41
said that the wound was 318
said that the writing was 152
said that to begin with 348
said that to carry out 138
said that to cheer you 46
said that to claim that 46
said that to please you 92
said that to quiet her 49
said that to scare you 49
said that to start with 139
said that up until now 50
said that up until that 52
said that we carry our 62
said that we could all 94
said that we could and 62
said that we could buy 41
said that we could get 275
said that we could not 4586
said that we could now 54
said that we could put 54
said that we could see 101
said that we could try 48
said that we could use 234
said that we hoped that 47
said that we loved each 81
said that we might all 75
said that we might get 79
said that we might not 101
said that we never had 70
said that we ought not 885
said that we really did 47
said that we really had 42
said that we shall not 355
said that we still had 94
said that we would act 46
said that we would all 480
said that we would both 53
said that we would bring 77
said that we would get 481
said that we would hear 43
said that we would not 2358
said that we would now 97
said that we would pay 90
said that we would put 125
said that we would see 210
said that we would try 210
said that we would use 90
said then he would not 91
said they no longer had 147
said things he could not 74
said this as though she 124
said this he could not 76
said this he shook his 88
said this in order that 165
said this is where you 62
said this so often that 441
said this to every one 42
said this to people who 42
said was in keeping with 64
said was the reason for 66
said was the reason why 68
said was the right way 50
said who the father was 46
said with an irony that 60
said with the first real 49
said with the smile that 216
sail for the china seas 41
sail near the shore they 71
sail was in sight off 60
sail with the black one 223
sail with the chest for 112
sail with the fleet and 146
sail with the fleet for 73
sail with the ships and 264
sake and in order that 53
sake and the cause they 42
sake both of judge and 40
sake but in order that 167
sake that he asked this 96
sake that he would not 45
sake that it really was 42
sake that the world was 62
sake that we drink that 69
sale all the women that 149
sale and the buyer has 46
sale and the goods are 57
sale and the price was 57
sale and the rents and 93
sale and the terms and 47
sale and the title and 79
sale for the reason that 141
sale may be filed and 63
sale that the goods are 124
sale was so large that 83
sale was so rapid and 110
sale was so rapid that 47
salt and the olive oil 62
salt can be mixed with 46
salt for the reason that 41
salt for the sheep and 42
salt may be added with 42
salt may be mixed with 132
salt with the flour and 53
same act by which they 59
same act of vision all 73
same age as yours and 46
same age at which her 62
same age at which his 256
same age at which they 92
same age in which they 56
same age my father was 99
same age my mother was 47
same age or older than 285
same and he could not 62
same and he could read 116
same and it would not 41
same and to abate any 42
same area in which they 277
same art of scaling has 79
same bed at night and 53
same bed in which she 146
same bed of straw with 46
same being the growth and 41
same bit of space and 132
same both in verse and 109
same can be found for 42
same can be noted for 46
same can be shown for 393
same can be shown with 64
same car in which they 64
same cry of havoc and 40
same day an order was 398
same day he asked for 56
same day he asked his 45
same day he began his 58
same day he dined with 59
same day he moved his 42
same day he wrote his 248
same day he wrote that 165
same day he wrote this 78
same day in every year 455
same day in order that 46
same day in which his 152
same day in which she 67
same day in which they 252
same day in which this 113
same day my father was 43
same day of blood and 64
same day of every year 237
same day on which her 128
same day on which his 485
same day on which now 75
same day on which our 69
same day on which she 452
same day on which sir 86
same day on which that 643
same day on which they 1195
same day on which this 1544
same day on which was 69
same day on which you 226
same day the child was 63
same day the enemy was 48
same day the money was 48
same day the order was 165
same day the treaty was 197
same day ye shall wed 40
same eye by which god 55
same eye in which god 60
same for me after that 98
same for the first and 328
same for the first few 76
same for the first six 69
same for the first two 317
same for the first year 203
same for the front and 84
same for the large and 86
same for the model and 321
same for the naked eye 47
same for the negro and 60
same for the older and 40
same for the people who 80
same for the reason that 265
same for the right and 86
same for the small and 76
same for the solid and 51
same for the state and 48
same for the upper and 161
same for the whole area 67
same for the whole set 56
same for the whole year 64
same gas is given off 53
same god in others that 97
same god the father and 89
same god the white man 62
same idea as thrown out 41
same idea is thrown out 51
same idea of motion not 51
same law by which they 217
same law is valid for 67
same law of action and 49
same law of cause and 210
same law of growth and 86
same law of order and 45
same law of right and 86
same man be shown that 101
same man is false and 122
same may be found and 80
same may be liable for 88
same may be shown for 172
same may be shown using 48
same may be shown with 64
same may be taken and 114
same may be valid for 67
same mix of goods and 42
same net in which his 70
same oath of every one 53
same old thing again and 54
same old thing every day 485
same old thing since she 44
same one in which his 55
same one in which she 149
same one in which they 103
same one in which you 56
same pan in which you 51
same path by which she 48
same path by which they 239
same path in which his 82
same path in which they 68
same path on which they 42
same path on which with 60
same set of books and 43
same set of facts and 858
same set of facts are 72
same set of facts but 64
same set of facts can 354
same set of facts for 122
same set of facts has 180
same set of facts may 353
same set of facts men 51
same set of facts that 378
same set of facts was 63
same set of facts with 46
same set of genes and 106
same set of genes can 40
same set of genes may 65
same set of genes that 165
same set of goals and 94
same set of goods and 101
same set of input and 50
same set of items for 45
same set of moral and 94
same set of needs and 68
same set of nodes and 64
same set of norms and 65
same set of people and 80
same set of people are 56
same set of people for 54
same set of people that 48
same set of people who 205
same set of plans and 49
same set of rules and 536
same set of rules can 62
same set of rules each 73
same set of rules for 193
same set of rules may 48
same set of rules that 530
same set of rules with 40
same set of signs for 88
same set of social and 129
same set of tasks and 47
same set of terms for 47
same set of tools and 78
same set of tools that 52
same set of words and 115
same set of words can 73
same set of words may 49
same sex in which they 85
same sex to marry one 65
same sum of money and 46
same sum of money being 109
same sum of money can 51
same sum of money for 222
same sum of money may 60
same sum of money that 248
same sum of money was 70
same tax is within its 73
same that he cares for 52
same that the goods had 235
same things it still does 40
same use of books that 41
same was in store for 72
same way as above and 137
same way as above but 134
same way as above for 107
same way as above that 51
same way as above with 78
same way as birds and 49
same way as black and 45
same way as books and 80
same way as books are 44
same way as civil and 45
same way as crude oil 65
same way as dreams are 69
same way as every man 54
same way as every one 161
same way as getting off 47
same way as given for 117
same way as goods are 60
same way as japan had 58
same way as jesus did 76
same way as jesus was 64
same way as latin and 46
same way as light and 84
same way as light does 51
same way as louis xiv 40
same way as moses and 40
same way as motion and 52
same way as music and 43
same way as others and 43
same way as others are 144
same way as others did 46
same way as others had 69
same way as others who 130
same way as people are 120
same way as people did 73
same way as people who 360
same way as people with 122
same way as plato does 59
same way as shown for 341
same way as space and 53
same way as though both 40
same way as though they 227
same way as wages and 51
same way as water and 82
same way as water does 62
same way as waves are 55
same way as white men 105
same way as women and 44
same way as women are 121
same way as women who 96
same way as words are 88
same way as would any 82
same way be taken out 86
same way by every one 45
same way by people who 59
same way by which they 247
same way by which you 66
same way he could not 150
same way he found that 107
same way he loved her 65
same way he treats his 63
same way he would cut 54
same way he would not 126
same way he would use 41
same way he would with 45
same way in every one 40
same way in order that 160
same way in which all 352
same way in which any 247
same way in which are 51
same way in which each 63
same way in which god 186
same way in which her 56
same way in which his 263
same way in which its 61
same way in which man 68
same way in which men 86
same way in which one 1295
same way in which our 314
same way in which she 426
same way in which that 299
same way in which they 3605
same way in which this 285
same way in which two 90
same way in which you 848
same way it seems that 249
same way it treats its 57
same way it would for 49
same way it would not 93
same way my father did 109
same way my father had 89
same way my mother did 112
same way my mother had 82
same way my mother was 43
same way of pouting his 59
same way of thinking and 381
same way of thinking that 424
same way of thinking was 118
same way of thinking with 566
same way the first one 87
same way the first two 74
same way the greek had 129
same way the human being 135
same way the human eye 44
same way the knowing and 54
same way the others are 82
same way the others did 71
same way the others had 53
same way the people who 81
same way the white man 63
same way the world does 43
same way to every one 100
same way we could not 56
same way we could say 75
same way we found that 105
same way we might ask 44
same way we might say 218
same way we prove that 201
same way we shall not 52
same way we shall see 97
same way we would not 66
same way we would say 51
same way we would use 63
same with my mother and 52
same with the birds and 89
same with the books and 120
same with the books they 60
same with the first two 46
same with the hands and 67
same with the human being 211
same with the others and 97
same with the people who 130
same with the power and 191
same with the right arm 43
same with the right leg 85
same with the sword and 65
same with the upper and 46
same with the woman who 54
same with the women who 71
same year an appeal was 40
same year an order was 156
same year he began his 750
same year he built his 44
same year he first met 46
same year he moved his 83
same year he noted that 112
same year he stood for 45
same year he wrote and 111
same year he wrote for 88
same year he wrote his 524
same year he wrote that 431
same year he wrote two 70
same year in which all 41
same year in which both 61
same year in which her 224
same year in which his 1515
same year in which its 84
same year in which new 50
same year in which our 137
same year in which she 561
same year in which sir 91
same year in which that 428
same year in which they 992
same year in which this 1036
same year in which was 93
same year in which you 94
same year my father was 65
same year the civil war 91
same year the first two 129
same year the group was 53
same year the house was 74
same year the novel was 65
same year the paper was 67
same year the place was 44
same year the treaty was 58
same year the treaty with 45
same year to carry out 44
sand and the palms and 48
sand and the rocks and 59
sand and the water and 63
sand and the water was 64
sand but is really not 133
sand can be mixed with 79
sand may be mixed with 154
sand may be taken out 41
sand that he could not 59
sand that is mixed with 97
sand that we could not 43
sand was so loose that 57
sand was so white and 54
sank out of sight and 722
sank out of sight for 161
sank out of sight with 108
save all my money for 86
save all the money that 204
save all the money they 130
save all the money you 324
save all the people who 40
save all the souls that 58
save both the mother and 181
save for the birds and 108
save for the child she 76
save for the civil war 105
save for the first few 107
save for the first two 153
save for the light that 189
save for the rainy day 571
save for the reason that 88
save how to spare her 49
save out of wages and 185
save that by which they 60
save that he comes not 50
save that he could not 424
save that he shall not 106
save that he speaks with 64
save that he would not 154
save that in which they 66
save that it could not 92
save that it shall not 167
save that of honor and 195
save that of knowing that 751
save that of quiet and 209
save that of showing how 79
save that of thinking and 135
save that of which too 63
save that the state may 53
save that the walls are 75
save that the words are 194
save that thing which god 139
save that we might spy 67
save with an empty box 46
save you an awful lot 126
saving all my money for 45
saving all the blood and 106
saving all the money that 41
saving all the money they 41
saving all the women and 85
saving both the mother and 50
saving for the rainy day 332
saving out of wages and 128
saving that by which they 100
saying all the right things 1805
saying all the usual things 45
saying all the while that 268
saying any thing about his 46
saying any thing about them 64
saying any thing which may 51
saying how he could not 85
saying how my mother was 47
saying one thing rather than 88
saying one thing while doing 155
saying that he alone had 62
saying that he alone was 229
saying that he based his 54
saying that he cared for 65
