far back beyond her own 83
far more cheaply than they 182
far more clearly cut than 76
far more clearly now that 341
far more clearly than any 613
far more clearly than did 213
far more clearly than does 77
far more clearly than had 80
far more clearly than has 47
far more clearly than her 43
far more clearly than his 213
far more clearly than its 56
far more clearly than she 106
far more clearly than they 247
far more clearly than you 52
far more clever than any 69
far more clever than his 50
far more clever than you 42
far more cogent than any 114
far more common and are 117
far more common and far 209
far more common and may 62
far more common for men 100
far more common for them 149
far more common now than 111
far more common than all 157
far more common than any 384
far more common than are 202
far more common than death 46
far more common than had 153
far more common than has 233
far more common than its 106
far more common than long 137
far more common than not 49
far more common than now 390
far more common than one 586
far more common than that 293
far more common than they 550
far more common than this 72
far more common than was 367
far more common than with 102
far more common than you 252
far more common then than 97
far more common they are 65
far more copious than any 73
far more copious than that 110
far more cordial than that 45
far more costly and far 62
far more costly than any 258
far more costly than for 41
far more costly than had 83
far more costly than his 50
far more costly than its 46
far more costly than that 145
far more costly than they 138
far more costly than was 66
far more credit than they 136
far more crucial than any 77
far more crucial than that 52
far more curious than its 62
far more damage than any 76
far more damage than one 41
far more damage than that 44
far more damage than they 149
far more damaging than any 205
far more damaging than that 68
far more deeply than all 57
far more deeply than any 531
far more deeply than did 139
far more deeply than does 42
far more deeply than had 50
far more deeply than his 96
far more deeply than she 192
far more deeply than that 189
far more deeply than they 249
far more deeply than this 50
far more deeply than was 73
far more deeply than you 112
far more deposing him than 44
far more detail and with 82
far more detail than any 146
far more detail than can 108
far more detail than has 71
far more detail than that 43
far more detail than they 98
far more detail than this 47
far more detail than was 150
far more detail than you 89
far more direct than that 119
far more direct way than 115
far more eagerly than they 50
far more effect than any 170
far more effort and far 48
far more enduring than all 48
far more enduring than any 140
far more enduring than his 42
far more enduring than that 124
far more energy than any 130
far more energy than can 57
far more energy than had 66
far more energy than his 54
far more energy than one 140
far more energy than she 46
far more energy than that 107
far more energy than they 107
far more energy than was 47
far more energy than you 40
far more english than that 49
far more exacting than any 77
far more exacting than that 150
far more exacting than they 43
far more exciting and far 118
far more exciting than any 340
far more exciting than her 46
far more exciting than his 112
far more exciting than that 167
far more famous for his 68
far more famous for its 65
far more famous than any 59
far more famous than his 91
far more fearful than any 45
far more fearful than that 41
far more firmly than any 53
far more fondly now than 62
far more formal than that 101
far more freely than any 59
far more freely than they 84
far more freely than was 61
far more gloomy than that 61
far more gripping than any 51
far more guilty than they 46
far more guilty than you 46
far more heavily than any 119
far more heavily than did 66
far more heavily than they 69
far more highly than all 52
far more highly than any 181
far more highly than his 80
far more highly than they 113
far more honest than any 47
far more honest than you 59
far more humane than any 41
far more humane than his 56
far more humane than that 386
far more impact than any 76
far more imposing than any 127
far more imposing than that 170
far more ingenious than any 44
far more keenly had not 50
far more keenly than any 84
far more keenly than did 55
far more keenly than his 40
far more keenly than they 48
far more lavish than any 40
far more lavish than that 42
far more learned man than 64
far more learned than any 44
far more likely now than 49
far more likely than any 398
far more likely than are 241
far more likely than for 46
far more likely than her 41
far more likely than his 68
far more likely than men 1816
far more likely than non 154
far more likely than not 452
far more likely than one 46
far more likely than that 386
far more likely than they 55
far more likely that all 123
far more likely that any 199
far more likely that both 197
far more likely that each 69
far more likely that for 56
far more likely that her 106
far more likely that his 523
far more likely that its 64
far more likely that one 376
far more likely that our 101
far more likely that she 682
far more likely that they 2268
far more likely that this 809
far more likely that with 42
far more likely that you 856
far more likely was that 52
far more lively than that 58
far more loudly than any 44
far more lovely than any 264
far more marked than any 57
far more marked than that 160
far more marked than this 47
far more mature than her 115
far more mature than his 109
far more mature than that 101
far more menacing than any 78
far more misery than all 45
far more mobile than any 50
far more mobile than they 85
far more modern than any 72
far more modern than that 287
far more modest than his 50
far more modest than its 42
far more modest than that 185
far more modest than they 41
far more narrow than that 104
far more obvious than any 78
far more obvious than its 57
far more potent and far 103
far more potent than all 90
far more potent than any 927
far more potent than his 119
far more potent than its 45
far more potent than one 40
far more potent than that 354
far more potent than they 110
far more pressing than any 86
far more pressing than that 53
far more radiant than any 63
far more rarely met with 58
far more readily and with 62
far more readily than any 208
far more readily than can 221
far more readily than did 141
far more readily than does 180
far more readily than for 45
far more readily than his 43
far more readily than its 41
far more readily than men 46
far more readily than one 147
far more readily than that 206
far more readily than they 538
far more readily than with 85
far more recent than that 102
far more remote than any 157
far more remote than that 509
far more remote than they 70
far more remote than this 47
far more revealing than any 97
far more revealing than his 44
far more rights than they 44
far more robust than that 60
far more sacred and far 131
far more sacred than any 131
far more sacred than that 92
far more savage than any 55
far more scared than you 40
far more searching than any 45
far more searching than that 41
far more secure than any 92
far more secure than that 156
far more secure than they 70
far more serious and far 512
far more serious and long 58
far more serious and that 51
far more serious now than 54
far more serious one now 42
far more serious one than 189
far more serious than all 82
far more serious than any 1505
far more serious than are 66
far more serious than for 89
far more serious than had 241
far more serious than has 54
far more serious than her 112
far more serious than his 230
far more serious than its 105
far more serious than men 49
far more serious than one 191
far more serious than our 113
far more serious than she 242
far more serious than that 3946
far more serious than they 534
far more serious than this 318
far more serious than was 224
far more serious than you 243
far more serious things than 66
far more serious was that 41
far more serious way than 71
far more severe and far 43
far more severe than any 871
far more severe than for 118
far more severe than had 94
far more severe than his 87
far more severe than now 82
far more severe than that 2501
far more severe than they 254
far more severe than this 67
far more severe than was 111
far more severe than with 42
far more shocking than any 89
far more simple and easy 154
far more simple and far 54
far more simple than any 146
far more simple than that 222
far more simple than they 42
far more slowly and with 56
far more slowly than any 84
far more slowly than did 80
far more slowly than does 98
far more slowly than had 117
far more slowly than has 42
far more slowly than its 60
far more slowly than that 229
far more slowly than they 138
far more slowly than was 67
far more slowly than with 41
far more sodium than they 48
far more stable than any 143
far more stable than its 49
far more stable than that 262
far more stable than they 137
far more strength than now 85
far more strict than any 41
far more strict than that 79
far more striking and far 95
far more striking one than 45
far more striking than any 382
far more striking than are 44
far more striking than its 74
far more striking than that 195
far more stupid man than 46
far more subtle and far 491
far more subtle one than 84
far more subtle than any 162
far more subtle than his 89
far more subtle than that 1733
far more subtle than they 57
far more subtle than this 218
far more subtle than you 40
far more subtle way than 123
far more surely than any 118
far more sweeping than any 118
far more sweeping than that 102
far more thought than any 47
far more thought than they 48
far more thrilling than any 100
far more touching than any 124
far more touching than our 42
far more tragic than any 55
far more tragic than that 67
far more united and far 61
far more united than they 42
far more urgent than any 60
far more urgent than that 139
far more useful and far 68
far more useful than all 121
far more useful than any 414
far more useful than its 48
far more useful than one 169
far more useful than that 183
far more useful than they 80
far more useful than things 43
far more varied and far 50
far more varied than any 79
far more varied than that 610
far more varied than they 65
far more varied than this 64
far more various than its 40
far more vicious than any 46
far more violent and far 43
far more violent than any 218
far more violent than his 41
far more violent than its 41
far more violent than that 211
far more violent than they 58
far more weight than any 230
far more weight than now 232
far more weight than that 124
far more weight than they 125
far more weight than was 47
far more weight with her 48
far more widely read and 100
far more widely read than 406
far more widely than any 276
far more widely than had 61
far more widely than has 72
far more widely than his 51
far more widely than its 80
far more widely than that 129
far more widely than they 271
far more widely than this 70
far more widely than was 81
far more wisely than they 59
fat from roasting pan and 42
fear lest clouds may dim 45
few days baffle all his 41
few days before all this 43
few days before and for 49
few days before and had 993
few days before and his 57
few days before and now 97
few days before and she 73
few days before and that 392
few days before and they 86
few days before and was 548
few days before and who 64
few days before bis death 96
few days before but had 58
few days before death and 43
few days before did not 50
few days before going off 44
few days before going out 47
few days before had had 52
few days before had not 81
few days before her death 10400
few days before her end 57
few days before her own 115
few days before her son 53
few days before his death 60363
few days before his end 554
few days before his own 571
few days before his son 68
few days before new year 362
few days before she and 109
few days before she did 48
few days before she had 1374
few days before she was 1540
few days before that day 45
few days before that her 52
few days before that his 58
few days before that she 114
few days before that they 112
few days before they all 46
few days before they are 868
few days before they can 86
few days before they die 78
few days before they get 46
few days before they got 53
few days before they had 1233
few days before they lay 43
few days before they set 75
few days before this one 119
few days before this that 55
few days before this was 212
few days before war was 234
few days before was now 93
few days before with his 95
few days before you and 49
few days before you are 105
few days before you can 102
few days before you get 99
few days before you set 54
few days caused his death 59
few days earlier and had 609
few days earlier and now 50
few days earlier and she 41
few days earlier and that 231
few days earlier and then 44
few days earlier and was 315
few days earlier and who 49
few days earlier but had 66
few days earlier had not 51
few days earlier she had 761
few days earlier than had 104
few days earlier than that 124
few days earlier than they 50
few days earlier than this 60
few days earlier than was 40
few days earlier that had 40
few days earlier that one 117
few days earlier that she 74
few days earlier that they 54
few days earlier they had 414
few days passed and she 43
few days passed and then 94
few days passed that did 42
few days passed with her 51
few days return and bring 42
few days unless they are 76
few feet behind her and 52
few feet behind him and 155
few feet behind him was 54
few feet higher than that 77
few good ghosts now and 88
few good judges are than 62
few good reasons for this 68
few good reasons why you 89
few ideas before they are 120
few more blocks and then 41
few more drinks and then 91
few more inches and she 47
few more passes and then 62
few more striking than that 122
few other indians set out 45
few other little things that 50
few other states does not 51
few other tricks you can 43
few were better than this 43
few were marked out for 44
few years before all was 75
few years before and had 651
few years before and her 51
few years before and his 67
few years before and now 116
few years before and she 43
few years before and that 222
few years before and they 48
few years before and was 406
few years before and who 118
few years before bis death 57
few years before for his 55
few years before had had 117
few years before had led 54
few years before had not 122
few years before her death 2891
few years before her own 102
few years before his death 42281
few years before his own 445
few years before his son 55
few years before she got 48
few years before she had 556
few years before she met 107
few years before she was 238
few years before that had 44
few years before that they 74
few years before they are 265
few years before they can 69
few years before they had 962
few years before this and 50
few years before this had 87
few years before this his 53
few years before this that 113
few years before this was 52
few years before was not 47
few years before was now 124
few years before who had 43
few years before with his 81
few years before you can 73
few years earlier and had 692
few years earlier and his 51
few years earlier and now 100
few years earlier and she 61
few years earlier and that 306
few years earlier and they 40
few years earlier and was 524
few years earlier and who 155
few years earlier but had 89
few years earlier did not 43
few years earlier for his 64
few years earlier had led 56
few years earlier had not 101
few years earlier she had 640
few years earlier than his 43
few years earlier than that 431
few years earlier than they 64
few years earlier than this 203
few years earlier that had 65
few years earlier they had 558
few years earlier was now 73
few years earlier with his 110
few years unless they are 58
few years younger and had 62
few years younger than her 752
few years younger than him 219
few years younger than his 534
few years younger than she 641
few years younger than that 53
few years younger than they 115
few years younger than you 423
fit having almost run its 44
fly back faster than they 61
fly well dusted with meal 71
for aerial survey and earth 982
for beef cattle and for 52
for beer should lead him 40
for body weight and fat 152
for data values that are 44
for days before she was 43
for days before they are 89
for days before they can 85
for days without eating and 67
for debt relief and for 47
for diana vernon was not 79
for even becker may not 49
for even boston had its 55
for ever beyond our ken 60
for ever created all things 100
for ever hinder any two 58
for ever linked with his 59
for ever linked with that 70
for ever remain one and 62
for ever render him her 45
for fair speech nor for 54
for filing claims has not 66
for fine horses and for 50
for fire fighting and for 57
for five nights and six 50
for food safety and for 45
for food stamps and aid 55
for food stamps and for 72
for food stuffs and raw 42
for food supply and for 53
for food through any one 57
for four adults and two 52
for four blocks and then 66
for four horses and two 47
for four issues per year 111
for four nights and then 63
for four voices and two 47
for free speech and for 142
for full credit and you 146
for full rights for all 46
for gene therapy and dna 65
for good measure and for 40
for good measure and then 167
for good measure that his 42
for good measure that she 60
for good measure that they 84
for good measure that this 49
for good places may see 42
for good reasons and bad 1008
for good reasons and for 242
for good reasons and not 41
for good reasons and that 135
for good reasons and with 88
for good reasons are not 63
for good reasons can not 64
for good reasons did not 68
for good reasons does not 43
for good reasons that are 45
for good reasons that they 40
for good reasons they are 76
for great nations and kings 125
for great regret with him 49
for having broken his leg 43
for having broken his oath 129
for having broken his vow 59
for having caused all this 58
for having caused her death 101
for having caused his death 75
for having cheated him out 61
for having chosen him for 49
for having created them and 42
for having created them for 41
for having dipped his pen 76
for having driven him out 52
for having faults that one 143
for having fought for his 73
for having gifted him with 46
for having gotten all that 189
for having helped him out 302
for having helped him with 42
for having joined him with 52
for having killed her and 48
for having killed his own 103
for having killed his son 61
for having neither meat nor 45
for having parted with his 42
for having passed this way 57
for having pulled out his 71
for having stayed too long 259
for having stolen all that 201
for having talked with him 65
for having taught him how 56
for having taught him that 158
for having taught you them 56
for having treated him with 138
for having turned him out 55
for having waited too long 71
for having worked with him 46
for healing wounds and for 43
for health reasons and for 105
for health reasons and had 46
for health reasons and not 60
for health reasons and that 146
for health reasons and was 226
for health reasons and who 45
for health reasons but for 48
for health reasons can not 61
for hearing speech was now 56
for heart disease and for 84
for heart disease and lung 84
for heart disease and that 62
for heart disease than men 43
for heart disease that you 51
for heating houses and for 67
for heavy chains are being 58
for help reached his ears 52
for high prices and low 49
for high school age and 77
for high school and for 138
for high school and then 68
for high school than for 61
for high school use and 46
for high speeds and low 45
for high speeds than for 72
for high stakes and had 96
for high stakes and won 56
for high treason and any 44
for high treason and for 146
for high treason and his 60
for high treason and was 74
for high treason for his 99
for high treason that had 51
for high treason was had 57
for high volume and low 55
for hiking trails are one 793
for holy orders and was 42
for holy orders are now 50
for holy orders but has 66
for holy places and things 43
for just before her death 49
for just before his death 90
for land reform and for 289
for life itself and for 154
for life itself but for 76
for life itself was new 110
for life unless they are 109
for life without pay mel 81
for lucy steele that had 76
for making policy and for 42
for many adults who are 47
for many habits she had 61
for many lesbian and gay 80
for many little things that 162
for many readers who are 65
for many reasons and are 74
for many reasons and can 70
for many reasons and for 86
for many reasons and may 78
for many reasons and not 95
for many reasons and that 180
for many reasons and with 48
for many reasons are not 58
for many reasons but not 44
for many reasons but one 144
for many reasons can not 219
for many reasons did not 87
for many reasons has not 71
for many reasons may not 50
for many reasons she was 83
for many reasons that are 274
for many reasons that can 62
for many reasons that may 51
for many reasons that they 84
for many reasons that this 63
for many reasons that you 139
for many reasons they are 123
for many reasons this can 40
for many reasons this was 63
for many reasons too long 62
for many reasons was not 40
for many waters can not 107
for maria theresa and her 58
for miss vernon had any 80
for more causes than one 78
for more cordial aid than 62
for more detail and for 101
for more detail than can 63
for more likely than not 67
for more reasons than are 41
for more reasons than can 101
for more reasons than her 72
for more reasons than his 136
for more reasons than its 152
for more reasons than one 22913
for more reasons than she 139
for more reasons than that 804
for more reasons than this 123
for more reasons than you 209
for more troops and for 133
for most public and all 42
for much advice and for 42
for much better than that 48
for much greater things than 45
for nothing better than for 151
for nothing better than his 54
for nothing better than that 1650
for nothing better than this 225
for nothing except his own 137
for nothing except that they 63
for nothing further than that 43
for nothing unless they are 49
for nothing unless you are 92
for once agreed with her 53
for once agreed with him 71
for only through them can 136
for only through this can 151
for open spaces and for 42
for other causes than that 144
for other cities and for 48
for other forces than heat 58
for other groups and for 80
for other groups that are 55
for other groups who are 85
for other humans and for 41
for other nations and for 109
for other nations who are 43
for other peoples and for 50
for other peoples and that 106
for other periods and for 50
for other plants and for 66
for other portion with her 46
for other reasons and are 90
for other reasons and for 44
for other reasons and may 73
for other reasons and not 86
for other reasons and that 278
for other reasons and then 90
for other reasons and thus 59
for other reasons and was 45
for other reasons and who 86
for other reasons and with 104
for other reasons are not 425
for other reasons can not 751
for other reasons did not 240
for other reasons does not 159
for other reasons for this 49
for other reasons has not 187
for other reasons may not 154
for other reasons not yet 43
for other reasons than any 117
for other reasons than being 69
for other reasons than fear 48
for other reasons than for 313
for other reasons than her 64
for other reasons than his 336
for other reasons than its 440
for other reasons than that 2158
for other reasons than this 183
for other reasons that are 342
for other reasons that can 140
for other reasons that may 187
for other reasons that they 109
for other reasons they are 113
for other reasons they had 42
for other reasons they may 64
for other reasons was not 99
for other regions and for 82
for other states and for 194
for other states are not 52
for other waters and yet 51
for other worlds than this 86
for pain relief and for 119
for peace before all things 42
for peace through law and 55
for poor devils are apt 49
for poor joseph was too 83
for poor readers than for 57
for poor relief and for 106
for prior periods are not 55
for road building and for 105
for role models and for 43
for safe handling and use 1291
for saying something that was 58
for ship building and for 57
for single mothers and for 51
for single mothers than for 90
for single mothers who are 101
for soft drinks and ice 116
for soft drinks but one 92
for some cattle that had 56
for some clothes for you 100
for some colony with that 60
for some cotton that was 49
for some crimes but not 47
for some dinner now and 40
for some excuse for this 41
for some female and her 75
for some friend who was 140
for some further aid yet 49
for some groups and not 159
for some groups but not 146
for some groups than for 707
for some higher end than 61
for some horses that had 55
for some issues than for 50
for some little things that 42
for some object that had 63
for some object that has 43
for some outlet for his 75
for some periods and for 49
for some periods than for 89
for some person who had 98
for some person who has 46
for some person who was 143
for some powder and lead 45
for some pupils and too 44
for some pupils than for 53
for some readers who are 45
for some reasons can not 49
for some reasons that are 148
for some reasons that she 42
for some regions than for 56
for some remedy for his 53
for some return for his 74
for some reward for his 109
for some states than for 61
for some topics than for 90
for some vacant seat near 40
for south africa and all 48
for south africa and for 311
for south africa and her 53
for south africa and his 48
for south africa and its 217
for south africa and new 45
for south africa and that 145
for south africa and was 59
for south africa but for 94
for south africa was not 55
for south africa was that 40
for south africa with his 75
for south africa with its 48
for such access and for 113
for such actions are not 79
for such advice are his 75
for such assets and any 57
for such assets and does 56
for such belief than for 48
for such changes are not 125
for such drawings and not 101
for such fiscal year and 127
for such fiscal year for 135
for such indeed they are 69
for such injury can not 46
for such ladies and old 44
for such periods and for 47
for such person and his 122
for such portion and that 76
for such reasons are not 46
for such reasons that one 111
for such reasons that they 78
for such reasons that this 57
for sure unless you try 40
for sure whether she had 89
for sure whether she was 206
for sure whether that was 46
for sure whether they are 309
for sure whether they had 48
for sure whether this was 137
for sure whether you are 192
for taking bribes and for 42
for their actions and are 380
for their actions and can 171
for their actions and for 593
for their actions and how 51
for their actions and may 82
for their actions and not 175
for their actions and that 1012
for their actions and they 165
for their actions and this 41
for their actions and thus 129
for their actions and who 98
for their actions are not 153
for their actions but for 76
for their actions can not 60
for their actions does not 59
for their actions than are 81
for their actions than they 72
for their actions that are 57
for their actions that day 58
for their actions that they 68
for their actions was that 42
for their advice and aid 113
for their advice and for 343
for their advice and they 45
for their annual new year 97
for their armies and for 46
for their arrest and they 62
for their arrest was that 88
for their authors and for 69
for their belief that god 76
for their belief that they 315
for their belief that this 54
for their belief was that 107
for their bodies and for 126
for their bodies are not 79
for their bodies than for 59
for their bodies than was 86
for their bodies that they 54
for their brother being its 50
for their cattle and for 195
for their cattle are near 42
for their choice was that 139
for their chosen men had 91
for their church and for 44
for their church and its 65
for their claims and for 46
for their claims that they 45
for their common use and 247
for their common weal and 132
for their course has one 41
for their creation and use 93
for their credit and for 70
for their crimes and for 62
for their crimes and that 144
for their crimes but for 47
for their crimes than for 46
for their design and for 40
for their design and use 142
for their elders and for 95
for their eldest son and 59
for their energy and for 47
for their extent and for 85
for their extent than for 82
for their fallen and they 60
for their family and for 179
for their family and that 45
for their fathers and for 97
for their fathers than for 49
for their feathers and for 49
for their feathers than for 49
for their feelings and for 59
for their fellow man and 156
for their fellow men and 366
for their fellow men than 42
for their flavor and for 53
for their flocks and for 51
for their foliage than for 68
for their future and for 206
for their future and that 479
for their future use and 85
for their greater ease and 89
for their hearers are apt 113
for their height and age 926
for their height and for 52
for their height than for 45
for their horses and for 74
for their horses than for 51
for their horses that they 42
for their houses and for 119
for their houses are all 64
for their houses being all 54
for their income and for 44
for their labors and for 42
for their leaders and for 80
for their lesbian and gay 49
for their losses and for 110
for their losses and that 41
for their manner than for 48
for their master and for 45
for their master and his 137
for their matter than for 61
for their medals that they 147
for their meetings and for 76
for their merits are not 45
for their midday meal and 166
for their mothers and for 76
for their mothers than for 131
for their mothers who are 42
for their mothers who had 47
for their mutual aid and 505
for their number and for 100
for their number does not 59
for their number than for 243
for their object and aim 82
for their object and end 68
for their object was not 74
for their opinion and they 58
for their opinion was that 88
for their origin and for 49
for their origin and use 99
for their owners and for 124
for their pastor and his 53
for their pastor does not 55
for their peoples and for 204
for their plight and for 44
for their plight and that 45
for their policy and for 42
for their powers but for 55
for their prince and his 44
for their proper use and 298
for their proper use are 46
for their pupils and for 43
for their rarity and for 53
for their rarity than for 74
for their readers and for 67
for their reasons for not 55
for their release and for 87
for their relief and for 53
for their return and for 75
for their rights and are 76
for their rights and for 694
for their rights and not 117
for their rights and that 117
for their rights and they 99
for their rights and who 57
for their rights are not 61
for their safety and for 657
for their safety and his 55
for their safety and not 65
for their safety and that 634
for their safety than for 104
for their safety that they 114
for their safety with his 97
for their school and for 67
for their shares and who 67
for their shares and with 99
for their shares than they 72
for their shells and meat 40
for their skills and for 50
for their skills but for 45
for their slaves and for 47
for their special use and 87
for their strength and for 91
for their strength was not 83
for their supper and bed 43
for their timber and for 48
for their training and for 154
for their untiring zeal and 48
for their upkeep and for 93
for their virtue and for 46
for their wallet and that 104
for their weapons now who 52
for their weight and for 88
for their winter and non 42
for their wisdom and for 102
for their wisdom than for 100
for theory building and for 57
for there before her was 59
for there before him was 95
for there simply are not 59
for there simply was not 97
for there wanted not who 73
for these actions are not 73
for these actions was that 135
for these agents are not 43
for these causes that you 55
for these changes and for 108
for these changes are not 641
for these changes can not 115
for these changes did not 42
for these changes has not 98
for these changes was not 79
for these changes was that 341
for these crimes was death 73
for these events are not 93
for these events can not 41
for these findings are not 158
for these findings are that 136
for these findings was that 301
for these forces and for 40
for these groups and for 126
for these groups are not 183
for these groups can not 80
for these groups did not 68
for these groups than for 198
for these groups was not 58
for these indians are not 44
for these latter are not 183
for these latter did not 42
for these methods are not 60
for these models are not 68
for these plants are not 70
for these reasons and for 312
for these reasons and not 106
for these reasons are not 136
for these reasons can not 105
for these reasons did not 41
for these reasons does not 79
for these reasons has got 64
for these reasons put his 50
for these reasons that all 218
for these reasons that any 100
for these reasons that both 196
for these reasons that for 64
for these reasons that her 43
for these reasons that his 185
for these reasons that men 56
for these reasons that one 808
for these reasons that our 181
for these reasons that she 144
for these reasons that they 695
for these reasons that this 837
for these reasons that you 167
for these reasons then that 93
for these reasons they are 484
for these reasons they can 76
for these reasons they had 81
for these reasons was not 42
for these regions are not 79
for these rights and for 48
for these rights are not 44
for these sounds are not 98
for these states are not 61
for these tables are not 65
for these traits are not 79
for these trends are not 69
for these values and for 57
for those actions that are 240
for those actors who are 61
for those adults who are 196
for those adults who had 71
for those agents that are 88
for those amongst them that 91
for those amongst them who 72
for those around her and 64
for those around her who 40
for those around him and 183
for those around him than 43
for those around him was 50
for those around him who 91
for those around them and 120
for those around them who 69
for those around you and 76
for those around you who 106
for those assets that are 79
for those authors who are 96
for those babies who are 48
for those blacks who are 61
for those blacks who had 78
for those changes that are 95
for those chosen few who 58
for those cities that are 46
for those claims that are 239
for those crimes that are 99
for those elders who are 52
for those errors that are 43
for those events that are 150
for those favors that she 43
for those fields that are 61
for those fleeting but gay 45
for those forces that had 41
for those greeks who had 42
for those groups that are 271
for those groups that had 93
for those groups who are 211
for those groups who can 58
for those groups who had 41
for those guests who are 78
for those holdings was that 55
for those honors that are 60
for those humans who are 61
for those images that are 52
for those impious men who 71
for those indians who are 69
for those indians who had 181
for those issues that are 158
for those juices that are 45
for those leaders who are 80
for those leaders who had 50
for those lesions that are 112
for those little things that 49
for those methods that are 51
for those mighty men who 78
for those mothers who are 131
for those mothers who can 44
for those mothers who did 42
for those mothers who had 121
for those nations that are 122
for those nations that had 42
for those nations who are 51
for those negroes who are 90
for those negroes who had 68
for those nurses who are 80
for those peoples who are 71
for those peoples who had 69
for those places that are 64
for those plants that are 113
for those points that are 70
for those pupils who are 768
for those pupils who can 142
for those pupils who did 80
for those pupils who had 197
for those pupils who may 82
for those readers who are 2458
for those readers who can 117
for those readers who had 63
for those readers who may 807
for those regions that are 99
for those rights that are 63
for those rulers who are 46
for those select few who 64
for those seniors who are 46
for those skills that are 77
for those slaves who had 64
for those sounds that had 101
for those states and for 130
for those states that are 322
for those states that did 57
for those states that had 149
for those titles that are 40
for those traits that are 73
for those tumors that are 83
for those values that are 118
for those voters who are 41
for those whites who had 53
for those younger than age 205
for three blocks and then 69
for three cheers for her 73
for three cheers for him 44
for three cheers for his 160
for three cheers for our 40
for three cheers for sir 50
for three horses and two 89
for three indians who had 46
for three nights and had 64
for three nights and then 185
for three nights and two 627
for three nights and was 90
for three pounds and ten 40
for three reasons that are 40
for three seasons and then 46
for three seasons and was 65
for three shifts per day 77
for time itself and its 51
for time itself does not 49
for time periods that are 95
for time series that are 61
for town meetings and for 61
for town planning and for 47
for trying something new and 56
for very likely you may 52
for very little and that 47
for very little pay and 73
for very little with him 105
for very little with one 44
for voting rights and for 63
for voting rights for all 60
for wage earners and for 71
for wage earners than for 54
for wall street and for 205
for walt disney and his 46
for what another man did 55
for what another man has 46
for what chance may bring 41
for what christ did for 52
for what little they are 47
for what little they can 41
for what little they did 42
for what little they had 157
for what little they may 52
for what nature has not 69
for what object all this 59
for what reasons and for 48
for what reasons and how 63
for what reasons and with 170
for what reasons are they 52
for what reasons did they 41
for what reasons they are 114
for what reasons they had 54
for what reasons was this 44
for what seemed far too 50
